Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
GA_Energy_Dominance,208,0.558242,0.114012,0.187029,0.005648,47,47,0,5790,0.678800,
GA_Energy_Dominance,209,0.553928,0.147666,0.192061,0.023617,48,48,0,6473,0.680581,
GA_Energy_Dominance,MEAN,0.552283,0.138737,0.190871,0.011812,56,56,18,6306,0.694797,10
GA_Energy_Dominance,STDDEV,0.033747,0.028363,0.014557,0.006310,,,,,0.032127,
SA_WaitingTime_Dominance,200,0.263742,0.054252,0.358490,0.004313,16,16,0,3335,0.402588,
SA_WaitingTime_Dominance,201,0.251297,0.053735,0.358679,0.002484,21,21,0,3372,0.405793,
SA_WaitingTime_Dominance,202,0.242469,0.037436,0.361846,0.001167,14,14,0,3443,0.405425,
SA_WaitingTime_Dominance,203,0.279134,0.037948,0.351316,0.004854,10,10,0,3277,0.403050,
SA_WaitingTime_Dominance,204,0.234324,0.009323,0.361603,0.003520,12,12,10,3164,0.407851,
SA_WaitingTime_Dominance,205,0.333812,0.076084,0.334260,0.004308,28,29,0,3394,0.401157,
SA_WaitingTime_Dominance,206,0.231070,0.030773,0.365317,0.020090,8,8,0,3228,0.405767,
SA_WaitingTime_Dominance,207,0.290640,0.046786,0.347226,0.001574,15,15,0,3427,0.405664,
SA_WaitingTime_Dominance,208,0.259137,0.045207,0.356858,0.006134,13,13,0,3484,0.404359,
SA_WaitingTime_Dominance,209,0.264442,0.045710,0.352230,0.004354,14,14,0,3464,0.409540,
SA_WaitingTime_Dominance,MEAN,0.265007,0.043725,0.354782,0.005280,15,15,10,3358,0.405119,10
SA_WaitingTime_Dominance,STDDEV,0.029011,0.016425,0.008587,0.005143,,,,,0.002350,
SA_Energy_Dominance,200,0.538967,0.207549,0.204901,0.002537,54,54,1,3559,0.672396,
SA_Energy_Dominance,201,0.520855,0.194869,0.208674,0.003379,35,35,0,3404,0.666316,
SA_Energy_Dominance,202,0.541281,0.209012,0.206981,0.003991,78,80,0,3463,0.675623,
SA_Energy_Dominance,203,0.521743,0.217446,0.211296,0.007068,37,37,0,3561,0.667098,
SA_Energy_Dominance,204,0.514808,0.239901,0.214867,0.002718,43,44,0,3233,0.647548,
SA_Energy_Dominance,205,0.508017,0.178003,0.208830,0.007793,37,37,0,3340,0.647289,
SA_Energy_Dominance,206,0.513227,0.220173,0.213740,0.004872,43,43,0,3375,0.646805,
SA_Energy_Dominance,207,0.510989,0.206785,0.212513,0.009487,51,51,0,3412,0.641400,
SA_Energy_Dominance,208,0.534161,0.197517,0.203888,0.004285,67,67,0,3447,0.667259,
SA_Energy_Dominance,209,0.559444,0.173840,0.206243,0.004711,45,45,2,3271,0.681281,
SA_Energy_Dominance,MEAN,0.526349,0.204509,0.209193,0.005084,49,49,3,3406,0.661301,10
SA_Energy_Dominance,STDDEV,0.015707,0.018668,0.003590,0.002183,,,,,0.013466,
NSGA-II,200,0.499062,0.023832,0.218435,0.003877,46,46,0,9395,0.608221,
NSGA-II,201,0.556628,0.023283,0.168862,0.002164,48,48,0,9731,0.655349,
NSGA-II,202,0.522700,0.040527,0.196670,0.004999,48,48,0,9829,0.628187,
NSGA-II,203,0.511396,0.023708,0.202361,0.004023,44,44,0,9111,0.618290,
NSGA-II,204,0.558283,0.017576,0.165019,0.004580,52,52,3,9805,0.655829,
NSGA-II,205,0.580600,0.009746,0.164527,0.002832,50,50,30,9634,0.674419,
NSGA-II,206,0.541385,0.033322,0.173355,0.002894,59,59,0,9257,0.644318,
NSGA-II,207,0.536698,0.030041,0.190154,0.002878,51,51,0,9435,0.639388,
NSGA-II,208,0.471246,0.018112,0.238763,0.002891,38,38,0,9066,0.585806,
NSGA-II,209,0.537493,0.028727,0.186012,0.003062,42,42,0,9937,0.639839,
NSGA-II,MEAN,0.531549,0.024887,0.190416,0.003420,48,48,33,9520,0.634964,10
NSGA-II,STDDEV,0.030140,0.008311,0.023227,0.000855,,,,,0.024483,
SPEA-II,200,0.499043,0.027704,0.232488,0.003365,40,40,0,10502,0.609079,
SPEA-II,201,0.453730,0.029417,0.246743,0.003463,37,37,0,10345,0.572580,
SPEA-II,202,0.434344,0.000000,0.276222,0.003747,31,31,31,9701,0.557080,
SPEA-II,203,0.450083,0.046104,0.239992,0.001952,34,34,0,10450,0.569850,
SPEA-II,204,0.443597,0.034108,0.249149,0.002480,30,30,0,10212,0.564402,
SPEA-II,205,0.509164,0.026325,0.210947,0.003091,47,47,0,10279,0.617476,
SPEA-II,206,0.538281,0.020601,0.200266,0.003274,41,41,0,10543,0.640521,
SPEA-II,207,0.416038,0.015533,0.282762,0.001350,34,34,0,9852,0.542177,
SPEA-II,208,0.505732,0.035279,0.207414,0.002218,45,45,0,10067,0.614503,
SPEA-II,209,0.487349,0.010413,0.229605,0.003714,36,36,13,10355,0.598770,
SPEA-II,MEAN,0.473736,0.024548,0.237559,0.002865,38,38,44,10230,0.588644,10
SPEA-II,STDDEV,0.037443,0.012678,0.026190,0.000776,,,,,0.030109,
AMOSA,200,0.268174,0.063616,0.346613,0.004161,15,15,0,9314,0.422686,
AMOSA,201,0.261338,0.084481,0.350068,0.003213,14,14,0,9074,0.417169,
AMOSA,202,0.246634,0.077450,0.357930,0.004813,9,9,0,8915,0.405200,
AMOSA,203,0.280969,0.060651,0.341460,0.003188,23,23,0,9459,0.432720,
AMOSA,204,0.262510,0.046109,0.361197,0.003716,8,8,0,8935,0.417821,
AMOSA,205,0.280483,0.052921,0.341674,0.006431,13,13,0,9326,0.432197,
AMOSA,206,0.282671,0.073338,0.330040,0.008428,18,18,0,9265,0.434232,
AMOSA,207,0.272663,0.071577,0.337988,0.006838,17,17,0,9191,0.426292,
AMOSA,208,0.269039,0.059286,0.341972,0.011307,17,17,0,9078,0.422966,
AMOSA,209,0.281954,0.058652,0.332193,0.012031,19,19,0,9006,0.433521,
AMOSA,MEAN,0.270643,0.064808,0.344113,0.006413,15,15,0,9156,0.424480,10
AMOSA,STDDEV,0.011036,0.011151,0.009590,0.003087,,,,,0.008847,
GA_WaitingTime_Dominance_PC90,200,0.058433,0.094886,0.487144,0.059400,7,7,0,16988,0.264850,
GA_WaitingTime_Dominance_PC90,201,0.059084,0.021044,0.519035,0.004242,10,10,0,16981,0.264898,
GA_WaitingTime_Dominance_PC90,202,0.087199,0.075069,0.466890,0.043044,14,14,0,16819,0.288899,
GA_WaitingTime_Dominance_PC90,203,0.099990,0.020716,0.482944,0.001924,10,10,0,16696,0.296719,
GA_WaitingTime_Dominance_PC90,204,0.064122,0.065430,0.489213,0.050548,17,17,0,16176,0.256938,
GA_WaitingTime_Dominance_PC90,205,0.076094,0.065826,0.481088,0.020233,14,14,0,17002,0.278953,
GA_WaitingTime_Dominance_PC90,206,0.103832,0.059001,0.449404,0.030329,18,18,0,16931,0.300375,
GA_WaitingTime_Dominance_PC90,207,0.113066,0.110169,0.455700,0.016421,19,19,0,17047,0.308350,
GA_WaitingTime_Dominance_PC90,208,0.060247,0.096374,0.480021,0.075401,16,16,0,16453,0.267540,
GA_WaitingTime_Dominance_PC90,209,0.103987,0.044994,0.453504,0.091987,8,8,0,16873,0.300776,
GA_WaitingTime_Dominance_PC90,MEAN,0.082605,0.065351,0.476494,0.039353,13,13,0,16796,0.282830,10
GA_WaitingTime_Dominance_PC90,STDDEV,0.020446,0.028893,0.019867,0.028665,,,,,0.017536,
GA_Energy_Dominance_PC90,200,0.572854,0.086727,0.175653,0.005902,58,58,13,15057,0.678874,
GA_Energy_Dominance_PC90,201,0.548550,0.163368,0.196132,0.011821,48,48,0,15507,0.706925,
GA_Energy_Dominance_PC90,202,0.605168,0.100546,0.169144,0.007198,63,64,8,15089,0.714930,
GA_Energy_Dominance_PC90,203,0.576934,0.126278,0.174740,0.024529,61,61,0,15540,0.712372,
GA_Energy_Dominance_PC90,204,0.557913,0.165295,0.191330,0.010465,43,43,0,15530,0.698407,
GA_Energy_Dominance_PC90,205,0.455298,0.095004,0.232379,0.003106,28,28,0,14767,0.570804,
GA_Energy_Dominance_PC90,206,0.564086,0.148931,0.184302,0.008723,54,54,0,15759,0.713818,
GA_Energy_Dominance_PC90,207,0.513469,0.095018,0.193641,0.004512,74,74,0,15155,0.622060,
GA_Energy_Dominance_PC90,208,0.576181,0.138470,0.174888,0.006957,64,64,0,15592,0.705574,
GA_Energy_Dominance_PC90,209,0.594759,0.120188,0.162942,0.014748,53,53,3,16099,0.723836,
GA_Energy_Dominance_PC90,MEAN,0.556521,0.123982,0.185515,0.009796,55,55,24,15409,0.684760,10
GA_Energy_Dominance_PC90,STDDEV,0.041377,0.027795,0.018746,0.005916,,,,,0.047018,
SA_WaitingTime_Dominance_PC90,200,0.280034,0.034716,0.349360,0.053487,24,24,0,13433,0.403529,
SA_WaitingTime_Dominance_PC90,201,0.253270,0.042412,0.360024,0.004207,18,19,0,13565,0.402196,
SA_WaitingTime_Dominance_PC90,202,0.150787,0.037007,0.423296,0.001991,11,11,0,13189,0.341532,
SA_WaitingTime_Dominance_PC90,203,0.243473,0.048182,0.362366,0.040215,18,18,0,13225,0.402841,
SA_WaitingTime_Dominance_PC90,204,0.258344,0.024818,0.356881,0.001297,14,14,0,13331,0.404058,
SA_WaitingTime_Dominance_PC90,205,0.229085,0.023550,0.367565,0.069940,11,11,0,14313,0.402118,
SA_WaitingTime_Dominance_PC90,206,0.235782,0.017172,0.363603,0.124945,6,6,0,13640,0.404469,
SA_WaitingTime_Dominance_PC90,207,0.260736,0.026832,0.354750,0.053407,17,17,0,13648,0.403896,
SA_WaitingTime_Dominance_PC90,208,0.257616,0.026819,0.357293,0.003370,14,14,0,13326,0.403931,
SA_WaitingTime_Dominance_PC90,209,0.279569,0.031091,0.349584,0.002226,14,14,0,13582,0.404404,
SA_WaitingTime_Dominance_PC90,MEAN,0.244870,0.031260,0.364472,0.035508,15,15,0,13525,0.397297,10
SA_WaitingTime_Dominance_PC90,STDDEV,0.035060,0.008913,0.020368,0.039070,,,,,0.018606,
SA_Energy_Dominance_PC90,200,0.530499,0.191736,0.207890,0.003969,57,57,0,12657,0.654948,
SA_Energy_Dominance_PC90,201,0.542741,0.201120,0.208200,0.003907,40,40,0,12517,0.668566,
SA_Energy_Dominance_PC90,202,0.553520,0.201698,0.209472,0.009557,40,41,2,12371,0.676083,
SA_Energy_Dominance_PC90,203,0.506767,0.231257,0.213600,0.004781,45,45,0,12279,0.643741,
SA_Energy_Dominance_PC90,204,0.564626,0.212830,0.207103,0.003322,60,61,5,12595,0.700839,
SA_Energy_Dominance_PC90,205,0.531583,0.176541,0.201817,0.007453,62,63,0,12493,0.652765,
SA_Energy_Dominance_PC90,206,0.505548,0.235694,0.212838,0.008946,41,42,0,12631,0.646296,
SA_Energy_Dominance_PC90,207,0.501234,0.204713,0.213738,0.004401,34,34,0,12174,0.647934,
SA_Energy_Dominance_PC90,208,0.510502,0.192364,0.211546,0.006706,60,62,0,12434,0.634368,
SA_Energy_Dominance_PC90,209,0.531827,0.225535,0.211970,0.006563,37,37,0,12561,0.673087,
SA_Energy_Dominance_PC90,MEAN,0.527885,0.207349,0.209817,0.005961,48,48,7,12471,0.659863,10
SA_Energy_Dominance_PC90,STDDEV,0.020545,0.017975,0.003525,0.002097,,,,,0.018718,
NSGA-II_PC90,200,0.537412,0.046308,0.184591,0.003145,57,57,0,19075,0.640685,
NSGA-II_PC90,201,0.522612,0.053471,0.173146,0.007482,49,49,0,18940,0.628172,
NSGA-II_PC90,202,0.464009,0.039811,0.236754,0.003264,37,37,0,18847,0.579934,
NSGA-II_PC90,203,0.421857,0.025674,0.266560,0.003492,25,25,0,19051,0.546168,
NSGA-II_PC90,204,0.549932,0.052136,0.167163,0.006573,50,50,0,19301,0.651364,
NSGA-II_PC90,205,0.522602,0.037823,0.187825,0.007140,34,34,0,19315,0.627862,
NSGA-II_PC90,206,0.563461,0.023151,0.199161,0.003509,44,44,0,19366,0.659551,
NSGA-II_PC90,207,0.408548,0.036612,0.266881,0.002498,36,36,0,19035,0.535848,
NSGA-II_PC90,208,0.487303,0.058790,0.209226,0.003840,39,39,0,19234,0.599418,
NSGA-II_PC90,209,0.439313,0.042011,0.245082,0.002882,37,37,0,19179,0.560618,
NSGA-II_PC90,MEAN,0.491705,0.041579,0.213639,0.004383,41,41,0,19134,0.602962,10
NSGA-II_PC90,STDDEV,0.052786,0.010982,0.035633,0.001801,,,,,0.042766,
SPEA-II_PC90,200,0.460446,0.026463,0.250880,0.002900,32,32,0,20070,0.577244,
SPEA-II_PC90,201,0.461555,0.047571,0.233786,0.002628,47,47,0,20713,0.577880,
SPEA-II_PC90,202,0.428342,0.028635,0.264132,0.001532,37,37,0,19574,0.551331,
SPEA-II_PC90,203,0.449018,0.040920,0.243425,0.002248,45,45,0,19900,0.568580,
SPEA-II_PC90,204,0.453273,0.039426,0.246060,0.001891,42,42,0,20039,0.571540,
SPEA-II_PC90,205,0.513193,0.048922,0.191197,0.004214,45,45,0,21052,0.620926,
SPEA-II_PC90,206,0.389002,0.033582,0.281575,0.001539,39,39,0,20468,0.520606,
SPEA-II_PC90,207,0.404039,0.027181,0.281987,0.003350,30,30,0,20164,0.532340,
SPEA-II_PC90,208,0.491697,0.048523,0.216710,0.002326,53,53,0,20162,0.603610,
SPEA-II_PC90,209,0.493098,0.031095,0.214034,0.003159,43,43,0,20914,0.603819,
SPEA-II_PC90,MEAN,0.454366,0.037232,0.242379,0.002579,41,41,0,20305,0.572788,10
SPEA-II_PC90,STDDEV,0.037357,0.008552,0.027966,0.000808,,,,,0.030190,
AMOSA_PC90,200,0.238138,0.105467,0.364501,0.003035,14,14,0,21965,0.397551,
AMOSA_PC90,201,0.275920,0.071401,0.336410,0.011357,13,13,0,21524,0.427354,
AMOSA_PC90,202,0.292570,0.088979,0.322128,0.007548,18,18,0,21513,0.440396,
AMOSA_PC90,203,0.245562,0.101085,0.360984,0.005583,16,16,0,21285,0.403624,
AMOSA_PC90,204,0.281688,0.083791,0.327768,0.006084,17,17,0,21134,0.432865,
AMOSA_PC90,205,0.258432,0.071399,0.349113,0.005899,15,15,0,21755,0.414011,
AMOSA_PC90,206,0.286413,0.061842,0.330163,0.008576,10,10,0,21435,0.436361,
AMOSA_PC90,207,0.263987,0.090533,0.339006,0.010399,15,15,0,21574,0.418322,
AMOSA_PC90,208,0.266839,0.061826,0.351621,0.007091,12,12,0,21407,0.420702,
AMOSA_PC90,209,0.286745,0.065944,0.331444,0.006939,19,19,0,21628,0.436746,
AMOSA_PC90,MEAN,0.269629,0.080227,0.341314,0.007251,15,15,0,21522,0.422793,10
AMOSA_PC90,STDDEV,0.017383,0.015179,0.013763,0.002291,,,,,0.013846,
GA_WaitingTime_Dominance_PC80,200,0.030998,0.109663,0.529733,0.014586,11,11,0,16826,0.237583,
GA_WaitingTime_Dominance_PC80,201,0.096964,0.017233,0.489711,0.002014,13,13,0,17114,0.293848,
GA_WaitingTime_Dominance_PC80,202,0.056230,0.131881,0.494306,0.010248,8,8,0,16163,0.257376,
GA_WaitingTime_Dominance_PC80,203,0.064158,0.015547,0.517827,0.001146,9,9,0,16756,0.268994,
GA_WaitingTime_Dominance_PC80,204,0.102913,0.019575,0.483449,0.003552,8,8,0,16207,0.298180,
GA_WaitingTime_Dominance_PC80,205,0.087719,0.070590,0.472839,0.055316,14,14,0,15960,0.275226,
GA_WaitingTime_Dominance_PC80,206,0.042000,0.030173,0.535048,0.005506,6,6,0,16836,0.249647,
GA_WaitingTime_Dominance_PC80,207,0.062316,0.068861,0.512391,0.020864,18,18,0,15856,0.244614,
GA_WaitingTime_Dominance_PC80,208,0.059774,0.048158,0.509847,0.008278,12,12,0,16238,0.260261,
GA_WaitingTime_Dominance_PC80,209,0.099539,0.013903,0.488262,0.004865,5,5,0,16390,0.296148,
GA_WaitingTime_Dominance_PC80,MEAN,0.070261,0.052558,0.503341,0.012638,10,10,0,16434,0.268188,10
GA_WaitingTime_Dominance_PC80,STDDEV,0.023851,0.039830,0.019639,0.015350,,,,,0.020990,
GA_Energy_Dominance_PC80,200,0.402379,0.255129,0.297523,0.007309,42,42,0,16433,0.536666,
GA_Energy_Dominance_PC80,201,0.436158,0.207946,0.297545,0.008326,63,63,0,16385,0.583212,
GA_Energy_Dominance_PC80,202,0.523981,0.120048,0.201703,0.003921,60,60,0,16062,0.637300,
GA_Energy_Dominance_PC80,203,0.286342,0.386780,0.447264,0.013409,49,49,0,16181,0.454048,
GA_Energy_Dominance_PC80,204,0.527872,0.150637,0.206823,0.002688,82,82,0,15778,0.649703,
GA_Energy_Dominance_PC80,205,0.387111,0.279353,0.327866,0.005856,70,70,0,16120,0.541491,
GA_Energy_Dominance_PC80,206,0.435370,0.238235,0.282729,0.008743,67,67,0,15872,0.582737,
GA_Energy_Dominance_PC80,207,0.385853,0.266781,0.334442,0.038652,35,35,0,16684,0.539346,
GA_Energy_Dominance_PC80,208,0.573794,0.132339,0.170178,0.008586,50,50,0,15448,0.693003,
GA_Energy_Dominance_PC80,209,0.568924,0.129321,0.180168,0.011127,70,70,0,15771,0.687083,
GA_Energy_Dominance_PC80,MEAN,0.452778,0.216657,0.274624,0.010862,59,59,0,16073,0.590459,10
GA_Energy_Dominance_PC80,STDDEV,0.088575,0.081139,0.081901,0.009734,,,,,0.072235,
SA_WaitingTime_Dominance_PC80,200,0.150454,0.041997,0.431776,0.004792,14,14,0,13474,0.326377,
SA_WaitingTime_Dominance_PC80,201,0.101592,0.079766,0.466530,0.003349,21,21,0,13182,0.299342,
SA_WaitingTime_Dominance_PC80,202,0.075820,0.021705,0.485831,0.040305,22,22,0,13237,0.265465,
SA_WaitingTime_Dominance_PC80,203,0.071752,0.020329,0.517282,0.006033,10,10,0,13296,0.256642,
SA_WaitingTime_Dominance_PC80,204,0.084101,0.019475,0.495110,0.003220,11,11,0,13075,0.285765,
SA_WaitingTime_Dominance_PC80,205,0.089282,0.007020,0.501578,0.002312,13,13,0,13393,0.283635,
SA_WaitingTime_Dominance_PC80,206,0.058930,0.074243,0.495074,0.010189,17,17,0,13867,0.263025,
SA_WaitingTime_Dominance_PC80,207,0.079102,0.055050,0.483173,0.013107,15,15,0,14391,0.284436,
SA_WaitingTime_Dominance_PC80,208,0.050582,0.008609,0.531782,0.001724,14,14,0,13824,0.259834,
SA_WaitingTime_Dominance_PC80,209,0.100241,0.001386,0.489409,0.001498,16,16,12,13462,0.298863,
SA_WaitingTime_Dominance_PC80,MEAN,0.086186,0.032958,0.489755,0.008653,15,15,12,13520,0.282338,10
SA_WaitingTime_Dominance_PC80,STDDEV,0.026374,0.026825,0.025847,0.011148,,,,,0.020842,
SA_Energy_Dominance_PC80,200,0.479085,0.257588,0.243484,0.007406,43,44,0,12508,0.631616,
SA_Energy_Dominance_PC80,201,0.471314,0.288294,0.237655,0.006523,51,51,0,13103,0.640508,
SA_Energy_Dominance_PC80,202,0.480032,0.261399,0.252415,0.005356,49,49,0,12497,0.628228,
SA_Energy_Dominance_PC80,203,0.469859,0.251867,0.255440,0.020438,26,26,0,12335,0.620742,
SA_Energy_Dominance_PC80,204,0.496839,0.259850,0.236974,0.005299,35,35,0,12628,0.643371,
SA_Energy_Dominance_PC80,205,0.458983,0.277308,0.260753,0.005256,35,35,0,12447,0.616788,
SA_Energy_Dominance_PC80,206,0.447473,0.285358,0.268578,0.003611,47,47,0,12293,0.596810,
SA_Energy_Dominance_PC80,207,0.433712,0.290607,0.280159,0.005264,53,54,0,12636,0.608367,
SA_Energy_Dominance_PC80,208,0.480666,0.255516,0.245490,0.007189,46,46,0,12172,0.634026,
SA_Energy_Dominance_PC80,209,0.489289,0.257847,0.243731,0.012649,55,57,0,12311,0.627461,
SA_Energy_Dominance_PC80,MEAN,0.470725,0.268563,0.252468,0.007899,44,44,0,12493,0.624792,10
SA_Energy_Dominance_PC80,STDDEV,0.018252,0.014301,0.013301,0.004775,,,,,0.013697,
NSGA-II_PC80,200,0.531664,0.069952,0.170443,0.006651,48,48,0,20921,0.638072,
NSGA-II_PC80,201,0.451730,0.036600,0.246494,0.002847,36,36,0,19659,0.569179,
NSGA-II_PC80,202,0.322266,0.142879,0.293543,0.005168,34,34,0,20303,0.465956,
NSGA-II_PC80,203,0.321181,0.117504,0.295497,0.002985,42,42,0,20361,0.465048,
NSGA-II_PC80,204,0.430746,0.100989,0.233386,0.003558,45,45,0,20190,0.554477,
NSGA-II_PC80,205,0.542223,0.067288,0.164786,0.006420,37,37,0,20762,0.646101,
NSGA-II_PC80,206,0.469825,0.058148,0.221124,0.006643,36,36,0,19785,0.584028,
NSGA-II_PC80,207,0.427153,0.059009,0.236538,0.031439,18,18,0,21152,0.549917,
NSGA-II_PC80,208,0.442629,0.102445,0.218407,0.008160,43,43,0,21664,0.564174,
NSGA-II_PC80,209,0.543789,0.059498,0.172905,0.005793,41,41,0,20872,0.646046,
NSGA-II_PC80,MEAN,0.448321,0.081431,0.225312,0.007966,38,38,0,20566,0.568300,10
NSGA-II_PC80,STDDEV,0.076286,0.031255,0.044393,0.007999,,,,,0.062366,
SPEA-II_PC80,200,0.473956,0.042503,0.234678,0.003975,38,38,0,20689,0.588011,
SPEA-II_PC80,201,0.342132,0.104524,0.286345,0.003812,30,30,0,20840,0.480910,
SPEA-II_PC80,202,0.417040,0.071373,0.240255,0.003908,30,30,0,22253,0.543042,
SPEA-II_PC80,203,0.333367,0.105108,0.287544,0.004823,32,32,0,21046,0.474255,
SPEA-II_PC80,204,0.480079,0.078706,0.196481,0.005754,40,40,0,20912,0.594528,
SPEA-II_PC80,205,0.433616,0.048996,0.250906,0.003751,37,37,0,20621,0.555256,
SPEA-II_PC80,206,0.389414,0.104608,0.259748,0.003204,39,39,0,20991,0.520859,
SPEA-II_PC80,207,0.336664,0.113461,0.294525,0.003247,31,31,0,21188,0.477501,
SPEA-II_PC80,208,0.469659,0.029158,0.238128,0.004784,34,34,0,20337,0.584100,
SPEA-II_PC80,209,0.332733,0.105044,0.290153,0.003350,33,33,0,20921,0.473623,
SPEA-II_PC80,MEAN,0.400866,0.080348,0.257876,0.004061,34,34,0,20979,0.529208,10
SPEA-II_PC80,STDDEV,0.058809,0.029345,0.030225,0.000779,,,,,0.047742,
AMOSA_PC80,200,0.276741,0.147743,0.329745,0.004824,28,28,0,22635,0.427731,
AMOSA_PC80,201,0.291816,0.128648,0.320680,0.004036,36,36,0,22287,0.439228,
AMOSA_PC80,202,0.265653,0.122554,0.333623,0.003102,21,21,0,22340,0.417151,
AMOSA_PC80,203,0.288753,0.113300,0.318798,0.005702,29,29,0,22503,0.438107,
AMOSA_PC80,204,0.254573,0.144358,0.345334,0.017693,26,26,0,22502,0.408323,
AMOSA_PC80,205,0.256821,0.137432,0.345965,0.004356,26,26,0,22852,0.410177,
AMOSA_PC80,206,0.268005,0.142499,0.335275,0.003796,33,33,0,22198,0.419904,
AMOSA_PC80,207,0.271838,0.139562,0.333664,0.006916,24,24,0,22307,0.423836,
AMOSA_PC80,208,0.239630,0.125504,0.355959,0.013706,24,24,0,22548,0.396735,
AMOSA_PC80,209,0.275222,0.110917,0.332031,0.007102,18,18,0,22311,0.425451,
AMOSA_PC80,MEAN,0.268905,0.131252,0.335107,0.007123,27,27,0,22448,0.420664,10
AMOSA_PC80,STDDEV,0.014995,0.012364,0.010835,0.004548,,,,,0.012568,
GA_WaitingTime_Dominance_PC70,200,0.063807,0.073000,0.514376,0.002820,19,19,0,16215,0.252040,
GA_WaitingTime_Dominance_PC70,201,0.064029,0.050229,0.512322,0.001684,8,8,0,16243,0.264105,
GA_WaitingTime_Dominance_PC70,202,0.083429,0.187358,0.493746,0.005794,22,22,0,16294,0.261918,
GA_WaitingTime_Dominance_PC70,203,0.085731,0.102287,0.461022,0.076152,14,14,0,16193,0.285634,
GA_WaitingTime_Dominance_PC70,204,0.101697,0.152125,0.446328,0.009997,12,12,0,15940,0.294174,
GA_WaitingTime_Dominance_PC70,205,0.076250,0.067677,0.489686,0.008959,23,23,0,16180,0.274305,
GA_WaitingTime_Dominance_PC70,206,0.064930,0.081688,0.496344,0.007829,15,15,0,16474,0.265657,
GA_WaitingTime_Dominance_PC70,207,0.057203,0.091705,0.506949,0.104634,7,7,0,16022,0.235059,
GA_WaitingTime_Dominance_PC70,208,0.030060,0.123514,0.517066,0.108771,8,8,0,15780,0.224173,
GA_WaitingTime_Dominance_PC70,209,0.072261,0.069741,0.491099,0.028001,14,14,0,15971,0.261956,
GA_WaitingTime_Dominance_PC70,MEAN,0.069940,0.099933,0.492894,0.035464,14,14,0,16131,0.261902,10
GA_WaitingTime_Dominance_PC70,STDDEV,0.018263,0.040592,0.021980,0.041318,,,,,0.020047,
GA_Energy_Dominance_PC70,200,0.246882,0.434236,0.461098,0.008175,59,59,0,16275,0.425673,
GA_Energy_Dominance_PC70,201,0.276270,0.416306,0.456950,0.009935,69,69,0,16670,0.438893,
GA_Energy_Dominance_PC70,202,0.484089,0.166472,0.223891,0.007920,67,67,0,15768,0.608240,
GA_Energy_Dominance_PC70,203,0.297793,0.357538,0.402103,0.008544,63,63,0,16318,0.452107,
GA_Energy_Dominance_PC70,204,0.499323,0.132584,0.206184,0.007618,65,65,0,15628,0.612623,
GA_Energy_Dominance_PC70,205,0.401573,0.244147,0.306977,0.005301,50,50,0,15956,0.539606,
GA_Energy_Dominance_PC70,206,0.378142,0.240388,0.341505,0.012896,53,53,0,16251,0.529039,
GA_Energy_Dominance_PC70,207,0.404975,0.236460,0.320395,0.008809,51,51,0,16000,0.553150,
