CapTier,CapWatts,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
Uncapped,,GA_Energy_Dominance,204,0.659463,0.050105,0.096048,0.010147,86,86,0,6357,0.718896,
Uncapped,,GA_Energy_Dominance,205,0.574173,0.078389,0.168910,0.015186,90,90,13,5732,0.631355,
Uncapped,,GA_Energy_Dominance,206,0.639703,0.068529,0.119063,0.005822,88,88,0,6417,0.700838,
Uncapped,,GA_Energy_Dominance,207,0.621824,0.082903,0.113303,0.008924,75,75,2,6591,0.700540,
Uncapped,,GA_Energy_Dominance,208,0.659955,0.052711,0.095826,0.006079,104,104,15,6074,0.713854,
Uncapped,,GA_Energy_Dominance,209,0.638501,0.072955,0.110310,0.006808,105,105,0,6546,0.700681,
Uncapped,,GA_Energy_Dominance,MEAN,0.642040,0.061247,0.110036,0.008229,89,89,93,6435,0.706029,10
Uncapped,,GA_Energy_Dominance,STDDEV,0.027192,0.014042,0.021872,0.002653,,,,,0.027392,
Uncapped,,SA_WaitingTime_Dominance,200,0.111274,0.021724,0.548636,0.008665,16,16,0,2759,0.219920,
Uncapped,,SA_WaitingTime_Dominance,201,0.114541,0.027414,0.543414,0.003509,28,28,0,2896,0.226547,
Uncapped,,SA_WaitingTime_Dominance,202,0.106507,0.028462,0.550591,0.002841,20,20,6,2782,0.219556,
Uncapped,,SA_WaitingTime_Dominance,203,0.109426,0.019463,0.550351,0.002238,19,19,8,2652,0.221618,
Uncapped,,SA_WaitingTime_Dominance,204,0.116659,0.024241,0.545284,0.001654,30,30,0,2760,0.221228,
Uncapped,,SA_WaitingTime_Dominance,205,0.113478,0.015808,0.547161,0.001626,34,34,0,2806,0.221806,
Uncapped,,SA_WaitingTime_Dominance,206,0.107400,0.012373,0.550071,0.001313,28,28,4,2691,0.220367,
Uncapped,,SA_WaitingTime_Dominance,207,0.110490,0.008008,0.547908,0.001109,21,22,3,2628,0.222740,
Uncapped,,SA_WaitingTime_Dominance,208,0.140138,0.030510,0.536259,0.001993,34,34,0,2622,0.218767,
Uncapped,,SA_WaitingTime_Dominance,209,0.143719,0.035376,0.532331,0.005080,38,38,0,2603,0.224569,
Uncapped,,SA_WaitingTime_Dominance,MEAN,0.117363,0.022338,0.545201,0.003003,27,27,21,2719,0.221712,10
Uncapped,,SA_WaitingTime_Dominance,STDDEV,0.012654,0.008122,0.005925,0.002200,,,,,0.002263,
Uncapped,,SA_Energy_Dominance,200,0.555170,0.142313,0.178886,0.003361,110,111,0,3333,0.627088,
Uncapped,,SA_Energy_Dominance,201,0.582056,0.111989,0.165062,0.003279,137,139,0,3293,0.646209,
Uncapped,,SA_Energy_Dominance,202,0.515850,0.105320,0.246831,0.002442,84,87,0,3219,0.576850,
Uncapped,,SA_Energy_Dominance,203,0.526544,0.142531,0.196297,0.004345,107,109,0,3243,0.594549,
Uncapped,,SA_Energy_Dominance,204,0.538653,0.115126,0.222449,0.003905,100,101,4,3118,0.599976,
Uncapped,,SA_Energy_Dominance,205,0.511797,0.106404,0.238045,0.002500,109,110,0,3116,0.574945,
Uncapped,,SA_Energy_Dominance,206,0.514012,0.125757,0.226388,0.002790,90,91,0,3060,0.578641,
Uncapped,,SA_Energy_Dominance,207,0.549530,0.123742,0.193150,0.002999,121,122,0,3265,0.614077,
Uncapped,,SA_Energy_Dominance,208,0.547057,0.125689,0.179653,0.003993,96,96,0,3338,0.613619,
Uncapped,,SA_Energy_Dominance,209,0.586825,0.094442,0.170131,0.002671,113,114,0,3308,0.645353,
Uncapped,,SA_Energy_Dominance,MEAN,0.542749,0.119331,0.201689,0.003228,107,108,4,3229,0.607131,10
Uncapped,,SA_Energy_Dominance,STDDEV,0.025482,0.014907,0.028010,0.000633,,,,,0.025398,
Uncapped,,NSGA-II,200,0.571962,0.013509,0.226236,0.004257,51,51,2,10088,0.626062,
Uncapped,,NSGA-II,201,0.579581,0.006542,0.249608,0.005065,46,46,19,9586,0.631683,
Uncapped,,NSGA-II,202,0.538144,0.016538,0.243810,0.003817,45,45,0,9428,0.595713,
Uncapped,,NSGA-II,203,0.546826,0.010138,0.255315,0.004958,45,45,5,9460,0.603422,
Uncapped,,NSGA-II,204,0.530475,0.011936,0.256290,0.003776,43,43,0,9259,0.588445,
Uncapped,,NSGA-II,205,0.546535,0.006616,0.248118,0.003209,49,49,6,9293,0.602610,
Uncapped,,NSGA-II,206,0.555268,0.010902,0.259856,0.002837,45,45,0,9377,0.610606,
Uncapped,,NSGA-II,207,0.529557,0.019002,0.253909,0.005250,41,41,0,9532,0.588111,
Uncapped,,NSGA-II,208,0.524666,0.015180,0.260758,0.004315,43,43,0,9223,0.583503,
Uncapped,,NSGA-II,209,0.520360,0.004256,0.272951,0.002913,43,43,21,9261,0.579373,
Uncapped,,NSGA-II,MEAN,0.544337,0.011462,0.252685,0.004040,45,45,53,9450,0.600953,10
Uncapped,,NSGA-II,STDDEV,0.018832,0.004500,0.011651,0.000837,,,,,0.016721,
Uncapped,,SPEA-II,200,0.449896,0.016994,0.318118,0.001529,41,41,0,10593,0.518039,
Uncapped,,SPEA-II,201,0.423113,0.017848,0.331168,0.001254,47,47,0,10382,0.494588,
Uncapped,,SPEA-II,202,0.519627,0.016216,0.271765,0.005747,48,48,0,10811,0.579630,
Uncapped,,SPEA-II,203,0.318629,0.018115,0.410671,0.002471,29,29,0,10169,0.402454,
Uncapped,,SPEA-II,204,0.504875,0.001393,0.302249,0.003702,39,39,22,10292,0.566241,
Uncapped,,SPEA-II,205,0.545179,0.022061,0.245333,0.005376,55,55,0,10489,0.602645,
Uncapped,,SPEA-II,206,0.477399,0.008499,0.311402,0.002170,38,38,7,10458,0.542039,
Uncapped,,SPEA-II,207,0.476911,0.028113,0.283360,0.006762,41,41,0,10542,0.542005,
Uncapped,,SPEA-II,208,0.384195,0.021878,0.363376,0.002318,39,39,0,10461,0.460189,
Uncapped,,SPEA-II,209,0.468478,0.015704,0.303017,0.003359,46,46,3,10270,0.534551,
Uncapped,,SPEA-II,MEAN,0.456830,0.016682,0.314046,0.003469,42,42,32,10446,0.524238,10
Uncapped,,SPEA-II,STDDEV,0.063702,0.007014,0.044495,0.001800,,,,,0.056187,
Uncapped,,AMOSA,200,0.227153,0.034814,0.456017,0.015156,12,12,0,9040,0.320968,
Uncapped,,AMOSA,201,0.229847,0.045991,0.444792,0.003097,26,26,0,8628,0.323648,
Uncapped,,AMOSA,202,0.239820,0.040365,0.442268,0.006484,15,15,0,8753,0.332438,
Uncapped,,AMOSA,203,0.234179,0.041966,0.443008,0.007757,19,19,0,8672,0.327256,
Uncapped,,AMOSA,204,0.262995,0.041362,0.420143,0.004334,23,23,0,8704,0.352670,
Uncapped,,AMOSA,205,0.217364,0.033208,0.457365,0.006995,22,22,0,8779,0.312698,
Uncapped,,AMOSA,206,0.271648,0.054549,0.404559,0.009537,26,26,0,8948,0.360641,
Uncapped,,AMOSA,207,0.231191,0.048494,0.446586,0.004009,26,26,0,9079,0.324752,
Uncapped,,AMOSA,208,0.245834,0.044970,0.440419,0.003047,22,22,0,8778,0.337468,
Uncapped,,AMOSA,209,0.260491,0.034460,0.432787,0.006115,17,17,0,8835,0.350312,
Uncapped,,AMOSA,MEAN,0.242052,0.042018,0.438794,0.006653,21,21,0,8821,0.334285,10
Uncapped,,AMOSA,STDDEV,0.016835,0.006428,0.015253,0.003468,,,,,0.014832,
Uncapped,,Universal_Pareto,ALL,0.766210,0.000000,0.000000,0.000000,215,215,215,0,0.821420,
PC90,17685.324,GA_WaitingTime_Dominance,200,0.176383,0.005059,0.515468,0.003130,9,9,0,14496,0.257374,
PC90,17685.324,GA_WaitingTime_Dominance,201,0.152879,0.007816,0.531549,0.005007,7,7,0,14489,0.236186,
PC90,17685.324,GA_WaitingTime_Dominance,202,0.171686,0.015708,0.499899,0.005138,24,24,0,14334,0.253297,
PC90,17685.324,GA_WaitingTime_Dominance,203,0.213282,0.000000,0.493079,0.006061,8,8,8,14538,0.290631,
PC90,17685.324,GA_WaitingTime_Dominance,204,0.165002,0.016262,0.514649,0.003692,13,13,1,14560,0.247346,
PC90,17685.324,GA_WaitingTime_Dominance,205,0.123264,0.019812,0.541299,0.001441,15,15,0,13940,0.209689,
PC90,17685.324,GA_WaitingTime_Dominance,206,0.130495,0.021599,0.536887,0.002688,9,9,0,14192,0.216050,
PC90,17685.324,GA_WaitingTime_Dominance,207,0.152682,0.006498,0.529477,0.001299,11,11,0,14224,0.236107,
PC90,17685.324,GA_WaitingTime_Dominance,208,0.172156,0.001688,0.519248,0.005268,7,7,6,14172,0.253708,
PC90,17685.324,GA_WaitingTime_Dominance,209,0.157897,0.006345,0.529713,0.004133,6,6,1,14301,0.240814,
PC90,17685.324,GA_WaitingTime_Dominance,MEAN,0.161573,0.010079,0.521127,0.003786,11,11,16,14324,0.244120,10
PC90,17685.324,GA_WaitingTime_Dominance,STDDEV,0.023918,0.007256,0.014907,0.001554,,,,,0.021534,
PC90,17685.324,GA_Energy_Dominance,200,0.652715,0.066919,0.110551,0.009732,87,87,11,16803,0.707567,
PC90,17685.324,GA_Energy_Dominance,201,0.667714,0.054888,0.092693,0.011736,86,86,4,16015,0.715475,
PC90,17685.324,GA_Energy_Dominance,202,0.670777,0.064636,0.096123,0.005942,99,99,0,16498,0.717254,
PC90,17685.324,GA_Energy_Dominance,203,0.667187,0.054416,0.098461,0.006757,83,83,1,16524,0.713928,
PC90,17685.324,GA_Energy_Dominance,204,0.639161,0.078889,0.108272,0.011173,83,83,0,16522,0.693660,
PC90,17685.324,GA_Energy_Dominance,205,0.702748,0.035260,0.079853,0.007143,99,99,47,15982,0.745667,
PC90,17685.324,GA_Energy_Dominance,206,0.665359,0.064811,0.098414,0.004828,92,92,0,15327,0.710230,
PC90,17685.324,GA_Energy_Dominance,207,0.642636,0.066053,0.122523,0.010203,81,81,14,15273,0.684598,
PC90,17685.324,GA_Energy_Dominance,208,0.633554,0.055130,0.118414,0.004190,104,104,1,15790,0.674120,
PC90,17685.324,GA_Energy_Dominance,209,0.651225,0.076128,0.105807,0.006647,91,91,0,16820,0.706247,
PC90,17685.324,GA_Energy_Dominance,MEAN,0.659308,0.061713,0.103111,0.007835,91,91,78,16155,0.706875,10
PC90,17685.324,GA_Energy_Dominance,STDDEV,0.019089,0.011873,0.012009,0.002540,,,,,0.018687,
PC90,17685.324,SA_WaitingTime_Dominance,200,0.128109,0.016259,0.537019,0.002792,31,31,0,12388,0.207428,
PC90,17685.324,SA_WaitingTime_Dominance,201,0.141708,0.028357,0.519039,0.004058,23,23,0,12431,0.226515,
PC90,17685.324,SA_WaitingTime_Dominance,202,0.124199,0.021623,0.539436,0.002372,23,23,0,12382,0.205188,
PC90,17685.324,SA_WaitingTime_Dominance,203,0.141055,0.037269,0.511847,0.001761,35,35,2,12437,0.226472,
PC90,17685.324,SA_WaitingTime_Dominance,204,0.122218,0.011609,0.539314,0.001800,20,20,7,12135,0.208837,
PC90,17685.324,SA_WaitingTime_Dominance,205,0.132605,0.008500,0.539423,0.002655,23,23,0,11963,0.215736,
PC90,17685.324,SA_WaitingTime_Dominance,206,0.118008,0.024768,0.541693,0.002042,19,19,5,12273,0.205483,
PC90,17685.324,SA_WaitingTime_Dominance,207,0.122086,0.015747,0.539323,0.001780,25,25,0,12092,0.208857,
PC90,17685.324,SA_WaitingTime_Dominance,208,0.117374,0.021675,0.542521,0.003309,16,16,0,12246,0.204838,
PC90,17685.324,SA_WaitingTime_Dominance,209,0.125144,0.022010,0.535341,0.003632,18,18,0,12142,0.211755,
PC90,17685.324,SA_WaitingTime_Dominance,MEAN,0.127251,0.020782,0.534496,0.002620,23,23,14,12248,0.212111,10
PC90,17685.324,SA_WaitingTime_Dominance,STDDEV,0.008232,0.007930,0.009851,0.000782,,,,,0.007842,
PC90,17685.324,SA_Energy_Dominance,200,0.561308,0.143319,0.171140,0.003252,111,112,0,12417,0.614900,
PC90,17685.324,SA_Energy_Dominance,201,0.548789,0.155480,0.181082,0.004246,94,94,0,12808,0.602570,
PC90,17685.324,SA_Energy_Dominance,202,0.544880,0.122092,0.211899,0.004177,101,103,2,12485,0.592601,
PC90,17685.324,SA_Energy_Dominance,203,0.568678,0.119151,0.179706,0.002356,114,114,0,12683,0.616659,
PC90,17685.324,SA_Energy_Dominance,204,0.539347,0.109404,0.207409,0.002318,89,90,3,12857,0.587040,
PC90,17685.324,SA_Energy_Dominance,205,0.509532,0.156040,0.208239,0.004881,102,102,0,12606,0.563671,
PC90,17685.324,SA_Energy_Dominance,206,0.536696,0.124398,0.216841,0.006296,74,75,2,12533,0.584594,
PC90,17685.324,SA_Energy_Dominance,207,0.558774,0.135880,0.183188,0.005169,86,87,0,12228,0.607620,
PC90,17685.324,SA_Energy_Dominance,208,0.522908,0.174615,0.194772,0.005981,114,115,0,12725,0.580194,
PC90,17685.324,SA_Energy_Dominance,209,0.576775,0.116912,0.176994,0.003116,107,108,0,12548,0.623611,
PC90,17685.324,SA_Energy_Dominance,MEAN,0.546769,0.135729,0.193127,0.004179,99,100,7,12589,0.597346,10
PC90,17685.324,SA_Energy_Dominance,STDDEV,0.019637,0.020022,0.015867,0.001341,,,,,0.017954,
PC90,17685.324,NSGA-II,200,0.569223,0.015314,0.232609,0.004856,45,45,0,19135,0.611116,
PC90,17685.324,NSGA-II,201,0.535056,0.020284,0.256267,0.003164,39,39,0,19232,0.580080,
PC90,17685.324,NSGA-II,202,0.497268,0.010034,0.283383,0.004555,40,40,0,19093,0.545752,
PC90,17685.324,NSGA-II,203,0.588381,0.008215,0.229435,0.003437,41,41,4,19577,0.628290,
PC90,17685.324,NSGA-II,204,0.576527,0.007776,0.240880,0.004379,44,44,15,19266,0.617482,
PC90,17685.324,NSGA-II,205,0.576756,0.011253,0.236156,0.017878,48,48,0,19310,0.617680,
PC90,17685.324,NSGA-II,206,0.573539,0.013410,0.227616,0.006077,45,45,0,19536,0.614983,
PC90,17685.324,NSGA-II,207,0.515044,0.030571,0.255536,0.004019,43,43,0,19442,0.562224,
PC90,17685.324,NSGA-II,208,0.532877,0.020466,0.241553,0.006994,44,44,0,19805,0.578107,
PC90,17685.324,NSGA-II,209,0.573173,0.006438,0.240862,0.005871,34,34,13,19017,0.614596,
PC90,17685.324,NSGA-II,MEAN,0.553785,0.014376,0.244430,0.006123,42,42,32,19341,0.597031,10
PC90,17685.324,NSGA-II,STDDEV,0.029545,0.007136,0.015906,0.004080,,,,,0.026716,
PC90,17685.324,SPEA-II,200,0.495575,0.007890,0.294101,0.002752,33,33,11,20494,0.544227,
PC90,17685.324,SPEA-II,201,0.442806,0.019922,0.320404,0.001919,45,45,0,20325,0.496591,
PC90,17685.324,SPEA-II,202,0.475787,0.014183,0.298432,0.003107,39,39,0,20591,0.526709,
PC90,17685.324,SPEA-II,203,0.376536,0.012619,0.371070,0.004304,29,29,4,20389,0.436726,
PC90,17685.324,SPEA-II,204,0.417878,0.017490,0.324566,0.003520,37,37,0,19858,0.473886,
PC90,17685.324,SPEA-II,205,0.479033,0.011818,0.302773,0.002538,50,50,11,20329,0.529565,
PC90,17685.324,SPEA-II,206,0.514680,0.024025,0.248931,0.006175,40,40,0,20499,0.561889,
PC90,17685.324,SPEA-II,207,0.498883,0.022192,0.271567,0.003584,41,41,0,20193,0.547489,
PC90,17685.324,SPEA-II,208,0.489282,0.002761,0.303222,0.002278,35,35,10,20178,0.538563,
PC90,17685.324,SPEA-II,209,0.354195,0.008556,0.383678,0.002128,33,33,0,20349,0.416438,
PC90,17685.324,SPEA-II,MEAN,0.454465,0.014146,0.311874,0.003231,38,38,36,20320,0.507208,10
PC90,17685.324,SPEA-II,STDDEV,0.052116,0.006439,0.038903,0.001208,,,,,0.047198,
PC90,17685.324,AMOSA,200,0.239682,0.046427,0.440336,0.006318,21,21,0,20989,0.312042,
PC90,17685.324,AMOSA,201,0.294465,0.058604,0.386006,0.005053,30,30,0,21426,0.362253,
PC90,17685.324,AMOSA,202,0.277910,0.043705,0.409652,0.006156,29,29,0,21160,0.346979,
PC90,17685.324,AMOSA,203,0.260328,0.047015,0.427666,0.002982,29,29,0,21124,0.330877,
PC90,17685.324,AMOSA,204,0.345743,0.062137,0.349604,0.004447,29,29,0,21492,0.408744,
PC90,17685.324,AMOSA,205,0.237604,0.046171,0.431078,0.007677,24,24,0,21016,0.310475,
PC90,17685.324,AMOSA,206,0.285938,0.036933,0.407983,0.002955,28,28,0,21348,0.354259,
PC90,17685.324,AMOSA,207,0.283795,0.042859,0.407772,0.008281,18,18,0,21504,0.352399,
PC90,17685.324,AMOSA,208,0.261379,0.045484,0.426123,0.004110,20,20,0,21120,0.331819,
PC90,17685.324,AMOSA,209,0.275102,0.043169,0.410415,0.005730,28,28,0,21826,0.344470,
PC90,17685.324,AMOSA,MEAN,0.276195,0.047250,0.409664,0.005371,26,26,0,21300,0.345432,10
PC90,17685.324,AMOSA,STDDEV,0.029362,0.007145,0.024836,0.001718,,,,,0.026749,
PC90,17685.324,Universal_Pareto,ALL,0.783469,0.000000,0.000000,0.000000,183,183,183,0,0.822623,
PC80,15720.288,GA_WaitingTime_Dominance,200,0.212105,0.001149,0.459770,0.003557,5,5,3,14144,0.349463,
PC80,15720.288,GA_WaitingTime_Dominance,201,0.240947,0.003410,0.435878,0.002645,9,9,4,13989,0.373133,
PC80,15720.288,GA_WaitingTime_Dominance,202,0.192594,0.006558,0.470615,0.001394,10,10,0,14295,0.332866,
PC80,15720.288,GA_WaitingTime_Dominance,203,0.216555,0.009293,0.439333,0.012375,11,11,0,14159,0.352717,
PC80,15720.288,GA_WaitingTime_Dominance,204,0.254290,0.004631,0.415294,0.004954,14,14,6,14438,0.383862,
PC80,15720.288,GA_WaitingTime_Dominance,205,0.193381,0.018293,0.453956,0.015483,9,9,0,14160,0.333782,
PC80,15720.288,GA_WaitingTime_Dominance,206,0.203588,0.005741,0.460923,0.005665,10,10,3,14236,0.342566,
PC80,15720.288,GA_WaitingTime_Dominance,207,0.205902,0.009144,0.452509,0.009210,10,10,0,14321,0.344332,
PC80,15720.288,GA_WaitingTime_Dominance,208,0.205315,0.005508,0.464779,0.003528,9,9,0,14315,0.343730,
PC80,15720.288,GA_WaitingTime_Dominance,209,0.219136,0.010762,0.445025,0.014578,4,4,0,14321,0.354741,
PC80,15720.288,GA_WaitingTime_Dominance,MEAN,0.214381,0.007449,0.449808,0.007339,9,9,16,14237,0.351119,10
PC80,15720.288,GA_WaitingTime_Dominance,STDDEV,0.018754,0.004541,0.015563,0.004922,,,,,0.015436,
PC80,15720.288,GA_Energy_Dominance,200,0.634920,0.036388,0.096946,0.008510,111,111,41,16949,0.698029,
PC80,15720.288,GA_Energy_Dominance,201,0.582330,0.087980,0.145122,0.011740,91,91,0,15984,0.647353,
PC80,15720.288,GA_Energy_Dominance,202,0.573840,0.090492,0.146855,0.007366,89,89,0,16382,0.640622,
PC80,15720.288,GA_Energy_Dominance,203,0.493825,0.149669,0.206069,0.016667,84,84,0,15797,0.582738,
PC80,15720.288,GA_Energy_Dominance,204,0.574077,0.056140,0.146750,0.010902,91,91,12,15958,0.635900,
PC80,15720.288,GA_Energy_Dominance,205,0.572283,0.094796,0.140120,0.005416,96,96,0,16453,0.641196,
PC80,15720.288,GA_Energy_Dominance,206,0.589148,0.090655,0.136846,0.004253,105,105,0,15478,0.652669,
PC80,15720.288,GA_Energy_Dominance,207,0.540952,0.137881,0.181285,0.007653,103,103,0,16146,0.601114,
PC80,15720.288,GA_Energy_Dominance,208,0.623683,0.065216,0.122096,0.005831,98,98,9,16037,0.677993,
PC80,15720.288,GA_Energy_Dominance,209,0.581248,0.088729,0.144471,0.016805,92,92,0,16630,0.645938,
PC80,15720.288,GA_Energy_Dominance,MEAN,0.576631,0.089795,0.146656,0.009514,96,96,62,16181,0.642355,10
PC80,15720.288,GA_Energy_Dominance,STDDEV,0.037396,0.032430,0.028195,0.004223,,,,,0.031329,
PC80,15720.288,SA_WaitingTime_Dominance,200,0.143770,0.018199,0.494485,0.002686,14,14,0,12341,0.293379,
PC80,15720.288,SA_WaitingTime_Dominance,201,0.144302,0.028884,0.492791,0.003605,21,21,0,12186,0.293585,
PC80,15720.288,SA_WaitingTime_Dominance,202,0.141517,0.027347,0.496913,0.002184,13,13,2,12338,0.291565,
PC80,15720.288,SA_WaitingTime_Dominance,203,0.143979,0.025390,0.494295,0.004931,16,16,0,12443,0.293405,
PC80,15720.288,SA_WaitingTime_Dominance,204,0.144196,0.031852,0.493420,0.004613,24,24,5,12688,0.294055,
PC80,15720.288,SA_WaitingTime_Dominance,205,0.143430,0.016217,0.494082,0.003431,16,16,0,12136,0.292675,
PC80,15720.288,SA_WaitingTime_Dominance,206,0.140471,0.021166,0.495209,0.002813,23,23,0,12218,0.290271,
PC80,15720.288,SA_WaitingTime_Dominance,207,0.144558,0.026172,0.492559,0.007274,20,20,0,12370,0.293666,
PC80,15720.288,SA_WaitingTime_Dominance,208,0.141425,0.021879,0.495609,0.004091,29,29,0,12534,0.291073,
PC80,15720.288,SA_WaitingTime_Dominance,209,0.140998,0.021446,0.495074,0.004412,16,16,2,12329,0.291624,
PC80,15720.288,SA_WaitingTime_Dominance,MEAN,0.142865,0.023855,0.494444,0.004004,19,19,9,12358,0.292530,10
PC80,15720.288,SA_WaitingTime_Dominance,STDDEV,0.001490,0.004652,0.001262,0.001380,,,,,0.001233,
PC80,15720.288,SA_Energy_Dominance,200,0.553290,0.142884,0.160136,0.008633,116,118,0,12931,0.631442,
PC80,15720.288,SA_Energy_Dominance,201,0.517256,0.166782,0.174547,0.004877,89,90,0,12999,0.609004,
PC80,15720.288,SA_Energy_Dominance,202,0.576038,0.111880,0.150361,0.007628,87,88,3,12969,0.652457,
PC80,15720.288,SA_Energy_Dominance,203,0.471321,0.198717,0.208901,0.003808,94,95,0,12636,0.569881,
PC80,15720.288,SA_Energy_Dominance,204,0.550197,0.152058,0.162894,0.005422,116,116,0,13034,0.638353,
PC80,15720.288,SA_Energy_Dominance,205,0.574979,0.113030,0.145388,0.004034,110,112,4,13102,0.657385,
PC80,15720.288,SA_Energy_Dominance,206,0.603077,0.073631,0.154291,0.004306,67,70,0,13337,0.669083,
PC80,15720.288,SA_Energy_Dominance,207,0.571707,0.138887,0.146872,0.004605,109,110,4,12958,0.656941,
PC80,15720.288,SA_Energy_Dominance,208,0.543110,0.154224,0.161853,0.005985,106,107,0,12653,0.631111,
PC80,15720.288,SA_Energy_Dominance,209,0.619126,0.087964,0.155680,0.006764,83,85,9,12714,0.684466,
PC80,15720.288,SA_Energy_Dominance,MEAN,0.558010,0.134006,0.162092,0.005606,98,99,20,12933,0.640012,10
PC80,15720.288,SA_Energy_Dominance,STDDEV,0.040060,0.035768,0.017609,0.001539,,,,,0.030984,
PC80,15720.288,NSGA-II,200,0.364431,0.009636,0.345233,0.008741,14,14,0,17623,0.472270,
PC80,15720.288,NSGA-II,201,0.455950,0.000000,0.312601,0.002015,30,30,30,17963,0.547861,
PC80,15720.288,NSGA-II,202,0.329469,0.017013,0.362398,0.002681,21,21,0,17755,0.443369,
PC80,15720.288,NSGA-II,203,0.401343,0.040607,0.294055,0.004567,37,37,0,19275,0.501312,
PC80,15720.288,NSGA-II,204,0.370749,0.012511,0.339488,0.003301,24,24,0,17729,0.477448,
PC80,15720.288,NSGA-II,205,0.487124,0.028846,0.229119,0.007526,31,31,10,19355,0.573828,
PC80,15720.288,NSGA-II,206,0.338933,0.010891,0.365016,0.004260,19,19,0,18090,0.451387,
PC80,15720.288,NSGA-II,207,0.309748,0.017118,0.376001,0.002278,21,21,0,17745,0.426975,
PC80,15720.288,NSGA-II,208,0.329503,0.015577,0.363182,0.002926,25,25,0,17940,0.443400,
PC80,15720.288,NSGA-II,209,0.348549,0.011607,0.351518,0.002768,32,32,0,18419,0.459395,
PC80,15720.288,NSGA-II,MEAN,0.373580,0.016381,0.333861,0.004106,25,25,40,18189,0.479724,10
PC80,15720.288,NSGA-II,STDDEV,0.055072,0.010609,0.042309,0.002168,,,,,0.045459,
PC80,15720.288,SPEA-II,200,0.418636,0.055516,0.273850,0.002879,38,38,0,20250,0.516890,
PC80,15720.288,SPEA-II,201,0.345787,0.005206,0.362975,0.010238,14,14,0,18996,0.457358,
PC80,15720.288,SPEA-II,202,0.377299,0.003289,0.342221,0.002087,28,28,8,18829,0.483670,
PC80,15720.288,SPEA-II,203,0.433568,0.011746,0.305017,0.004461,20,20,1,19013,0.530072,
PC80,15720.288,SPEA-II,204,0.419962,0.047647,0.273901,0.006773,34,34,0,19959,0.517613,
PC80,15720.288,SPEA-II,205,0.329190,0.009885,0.372000,0.000992,22,22,0,19375,0.443459,
PC80,15720.288,SPEA-II,206,0.314694,0.009514,0.379925,0.003588,22,22,0,19143,0.431571,
PC80,15720.288,SPEA-II,207,0.435508,0.037529,0.269807,0.004550,36,36,0,20138,0.530224,
PC80,15720.288,SPEA-II,208,0.361552,0.002870,0.352874,0.004196,23,23,7,18894,0.470548,
PC80,15720.288,SPEA-II,209,0.424269,0.038865,0.281091,0.003813,31,31,0,19992,0.521054,
PC80,15720.288,SPEA-II,MEAN,0.386047,0.022207,0.321366,0.004358,27,27,16,19458,0.490246,10
PC80,15720.288,SPEA-II,STDDEV,0.043588,0.019267,0.042674,0.002450,,,,,0.035689,
PC80,15720.288,AMOSA,200,0.269670,0.055013,0.381272,0.004744,21,21,0,21264,0.391896,
PC80,15720.288,AMOSA,201,0.237356,0.050553,0.404987,0.009107,10,10,0,20954,0.365147,
PC80,15720.288,AMOSA,202,0.174260,0.045455,0.468404,0.002747,8,8,0,21285,0.312977,
