CapTier,Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
PC60,SA_WaitingTime_Dominance,207,93,0.746411,6,6.451613
PC60,SA_WaitingTime_Dominance,208,78,0.725499,11,14.102564
PC60,SA_WaitingTime_Dominance,209,102,0.714525,17,16.666667
PC60,SA_WaitingTime_Dominance,MEAN,,,14.500000,14.139420
PC60,SA_WaitingTime_Dominance,STDDEV,,,6.312686,6.139068
PC60,SA_Energy_Dominance,200,102,0.718335,25,24.509804
PC60,SA_Energy_Dominance,201,127,0.716289,19,14.960630
PC60,SA_Energy_Dominance,202,124,0.739049,20,16.129032
PC60,SA_Energy_Dominance,203,82,0.730149,6,7.317073
PC60,SA_Energy_Dominance,204,119,0.729082,62,52.100840
PC60,SA_Energy_Dominance,205,112,0.724169,43,38.392857
PC60,SA_Energy_Dominance,206,95,0.744988,26,27.368421
PC60,SA_Energy_Dominance,207,93,0.746411,47,50.537634
PC60,SA_Energy_Dominance,208,78,0.725499,20,25.641026
PC60,SA_Energy_Dominance,209,102,0.714525,24,23.529412
PC60,SA_Energy_Dominance,MEAN,,,29.200000,28.048673
PC60,SA_Energy_Dominance,STDDEV,,,15.651198,14.048641
PC60,NSGA-II,200,102,0.718335,5,4.901961
PC60,NSGA-II,201,127,0.716289,32,25.196850
PC60,NSGA-II,202,124,0.739049,0,0.000000
PC60,NSGA-II,203,82,0.730149,0,0.000000
PC60,NSGA-II,204,119,0.729082,0,0.000000
PC60,NSGA-II,205,112,0.724169,29,25.892857
PC60,NSGA-II,206,95,0.744988,0,0.000000
PC60,NSGA-II,207,93,0.746411,0,0.000000
PC60,NSGA-II,208,78,0.725499,20,25.641026
PC60,NSGA-II,209,102,0.714525,9,8.823529
PC60,NSGA-II,MEAN,,,9.500000,9.045622
PC60,NSGA-II,STDDEV,,,12.118168,11.164383
PC60,SPEA-II,200,102,0.718335,15,14.705882
PC60,SPEA-II,201,127,0.716289,0,0.000000
PC60,SPEA-II,202,124,0.739049,32,25.806452
PC60,SPEA-II,203,82,0.730149,25,30.487805
PC60,SPEA-II,204,119,0.729082,15,12.605042
PC60,SPEA-II,205,112,0.724169,7,6.250000
PC60,SPEA-II,206,95,0.744988,13,13.684211
PC60,SPEA-II,207,93,0.746411,26,27.956989
PC60,SPEA-II,208,78,0.725499,0,0.000000
PC60,SPEA-II,209,102,0.714525,17,16.666667
PC60,SPEA-II,MEAN,,,15.000000,14.816305
PC60,SPEA-II,STDDEV,,,10.158740,10.300930
PC60,AMOSA,200,102,0.718335,0,0.000000
PC60,AMOSA,201,127,0.716289,0,0.000000
PC60,AMOSA,202,124,0.739049,0,0.000000
PC60,AMOSA,203,82,0.730149,0,0.000000
PC60,AMOSA,204,119,0.729082,0,0.000000
PC60,AMOSA,205,112,0.724169,0,0.000000
PC60,AMOSA,206,95,0.744988,0,0.000000
PC60,AMOSA,207,93,0.746411,0,0.000000
PC60,AMOSA,208,78,0.725499,0,0.000000
PC60,AMOSA,209,102,0.714525,0,0.000000
PC60,AMOSA,MEAN,,,0.000000,0.000000
PC60,AMOSA,STDDEV,,,0.000000,0.000000
PC60,Universal_Pareto,MEAN,103.400000,0.728850,,
PC60,Universal_Pareto,STDDEV,16.076069,0.010869,,
PC50,GA_WaitingTime_Dominance,200,117,0.692650,0,0.000000
PC50,GA_WaitingTime_Dominance,201,95,0.687463,0,0.000000
PC50,GA_WaitingTime_Dominance,202,99,0.714755,0,0.000000
PC50,GA_WaitingTime_Dominance,203,109,0.737784,0,0.000000
PC50,GA_WaitingTime_Dominance,204,120,0.696008,0,0.000000
PC50,GA_WaitingTime_Dominance,205,114,0.695659,0,0.000000
PC50,GA_WaitingTime_Dominance,206,111,0.707465,0,0.000000
PC50,GA_WaitingTime_Dominance,207,91,0.651617,1,1.098901
PC50,GA_WaitingTime_Dominance,208,109,0.678847,0,0.000000
PC50,GA_WaitingTime_Dominance,209,136,0.652029,12,8.823529
PC50,GA_WaitingTime_Dominance,MEAN,,,1.300000,0.992243
PC50,GA_WaitingTime_Dominance,STDDEV,,,3.579106,2.630908
PC50,GA_Energy_Dominance,200,117,0.692650,0,0.000000
