Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
GA_WaitingTime_Dominance_PC90,203,169,0.844154,8,4.733728
GA_WaitingTime_Dominance_PC90,204,161,0.830680,0,0.000000
GA_WaitingTime_Dominance_PC90,205,166,0.833783,0,0.000000
GA_WaitingTime_Dominance_PC90,206,137,0.803362,0,0.000000
GA_WaitingTime_Dominance_PC90,207,157,0.834338,7,4.458599
GA_WaitingTime_Dominance_PC90,208,157,0.800702,5,3.184713
GA_WaitingTime_Dominance_PC90,209,151,0.828486,1,0.662252
GA_WaitingTime_Dominance_PC90,MEAN,,,3.100000,1.953280
GA_WaitingTime_Dominance_PC90,STDDEV,,,3.176476,1.979174
GA_Energy_Dominance_PC90,200,154,0.840889,4,2.597403
GA_Energy_Dominance_PC90,201,154,0.841265,14,9.090909
GA_Energy_Dominance_PC90,202,159,0.824102,0,0.000000
GA_Energy_Dominance_PC90,203,169,0.844154,51,30.177515
GA_Energy_Dominance_PC90,204,161,0.830680,14,8.695652
GA_Energy_Dominance_PC90,205,166,0.833783,56,33.734940
GA_Energy_Dominance_PC90,206,137,0.803362,14,10.218978
GA_Energy_Dominance_PC90,207,157,0.834338,38,24.203822
GA_Energy_Dominance_PC90,208,157,0.800702,12,7.643312
GA_Energy_Dominance_PC90,209,151,0.828486,26,17.218543
GA_Energy_Dominance_PC90,MEAN,,,22.900000,14.358107
GA_Energy_Dominance_PC90,STDDEV,,,18.332758,10.942269
SA_WaitingTime_Dominance_PC90,200,154,0.840889,0,0.000000
SA_WaitingTime_Dominance_PC90,201,154,0.841265,0,0.000000
SA_WaitingTime_Dominance_PC90,202,159,0.824102,0,0.000000
SA_WaitingTime_Dominance_PC90,203,169,0.844154,0,0.000000
SA_WaitingTime_Dominance_PC90,204,161,0.830680,0,0.000000
SA_WaitingTime_Dominance_PC90,205,166,0.833783,0,0.000000
SA_WaitingTime_Dominance_PC90,206,137,0.803362,0,0.000000
SA_WaitingTime_Dominance_PC90,207,157,0.834338,0,0.000000
SA_WaitingTime_Dominance_PC90,208,157,0.800702,5,3.184713
SA_WaitingTime_Dominance_PC90,209,151,0.828486,3,1.986755
SA_WaitingTime_Dominance_PC90,MEAN,,,0.800000,0.517147
SA_WaitingTime_Dominance_PC90,STDDEV,,,1.661325,1.068419
SA_Energy_Dominance_PC90,200,154,0.840889,0,0.000000
SA_Energy_Dominance_PC90,201,154,0.841265,0,0.000000
SA_Energy_Dominance_PC90,202,159,0.824102,2,1.257862
SA_Energy_Dominance_PC90,203,169,0.844154,5,2.958580
SA_Energy_Dominance_PC90,204,161,0.830680,3,1.863354
SA_Energy_Dominance_PC90,205,166,0.833783,0,0.000000
SA_Energy_Dominance_PC90,206,137,0.803362,3,2.189781
SA_Energy_Dominance_PC90,207,157,0.834338,0,0.000000
SA_Energy_Dominance_PC90,208,157,0.800702,0,0.000000
SA_Energy_Dominance_PC90,209,151,0.828486,3,1.986755
SA_Energy_Dominance_PC90,MEAN,,,1.600000,1.025633
SA_Energy_Dominance_PC90,STDDEV,,,1.743560,1.096841
NSGA-II_PC90,200,154,0.840889,7,4.545455
NSGA-II_PC90,201,154,0.841265,0,0.000000
NSGA-II_PC90,202,159,0.824102,29,18.238994
NSGA-II_PC90,203,169,0.844154,25,14.792899
NSGA-II_PC90,204,161,0.830680,23,14.285714
NSGA-II_PC90,205,166,0.833783,5,3.012048
NSGA-II_PC90,206,137,0.803362,15,10.948905
NSGA-II_PC90,207,157,0.834338,0,0.000000
NSGA-II_PC90,208,157,0.800702,0,0.000000
NSGA-II_PC90,209,151,0.828486,12,7.947020
NSGA-II_PC90,MEAN,,,11.600000,7.377104
NSGA-II_PC90,STDDEV,,,10.451794,6.512473
SPEA-II_PC90,200,154,0.840889,24,15.584416
SPEA-II_PC90,201,154,0.841265,0,0.000000
SPEA-II_PC90,202,159,0.824102,1,0.628931
SPEA-II_PC90,203,169,0.844154,8,4.733728
SPEA-II_PC90,204,161,0.830680,0,0.000000
SPEA-II_PC90,205,166,0.833783,18,10.843373
SPEA-II_PC90,206,137,0.803362,0,0.000000
SPEA-II_PC90,207,157,0.834338,6,3.821656
SPEA-II_PC90,208,157,0.800702,22,14.012739
SPEA-II_PC90,209,151,0.828486,9,5.960265
SPEA-II_PC90,MEAN,,,8.800000,5.558511
SPEA-II_PC90,STDDEV,,,8.897191,5.663680
AMOSA_PC90,200,154,0.840889,0,0.000000
AMOSA_PC90,201,154,0.841265,0,0.000000
AMOSA_PC90,202,159,0.824102,0,0.000000
AMOSA_PC90,203,169,0.844154,0,0.000000
AMOSA_PC90,204,161,0.830680,0,0.000000
AMOSA_PC90,205,166,0.833783,0,0.000000
AMOSA_PC90,206,137,0.803362,0,0.000000
AMOSA_PC90,207,157,0.834338,0,0.000000
AMOSA_PC90,208,157,0.800702,0,0.000000
AMOSA_PC90,209,151,0.828486,0,0.000000
AMOSA_PC90,MEAN,,,0.000000,0.000000
AMOSA_PC90,STDDEV,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC80,200,154,0.840889,3,1.948052
GA_WaitingTime_Dominance_PC80,201,154,0.841265,9,5.844156
GA_WaitingTime_Dominance_PC80,202,159,0.824102,3,1.886792
GA_WaitingTime_Dominance_PC80,203,169,0.844154,0,0.000000
GA_WaitingTime_Dominance_PC80,204,161,0.830680,12,7.453416
GA_WaitingTime_Dominance_PC80,205,166,0.833783,0,0.000000
GA_WaitingTime_Dominance_PC80,206,137,0.803362,10,7.299270
GA_WaitingTime_Dominance_PC80,207,157,0.834338,9,5.732484
GA_WaitingTime_Dominance_PC80,208,157,0.800702,1,0.636943
GA_WaitingTime_Dominance_PC80,209,151,0.828486,1,0.662252
GA_WaitingTime_Dominance_PC80,MEAN,,,4.800000,3.146336
GA_WaitingTime_Dominance_PC80,STDDEV,,,4.422669,2.916387
GA_Energy_Dominance_PC80,200,154,0.840889,9,5.844156
GA_Energy_Dominance_PC80,201,154,0.841265,0,0.000000
GA_Energy_Dominance_PC80,202,159,0.824102,0,0.000000
GA_Energy_Dominance_PC80,203,169,0.844154,0,0.000000
GA_Energy_Dominance_PC80,204,161,0.830680,0,0.000000
GA_Energy_Dominance_PC80,205,166,0.833783,0,0.000000
GA_Energy_Dominance_PC80,206,137,0.803362,0,0.000000
GA_Energy_Dominance_PC80,207,157,0.834338,0,0.000000
GA_Energy_Dominance_PC80,208,157,0.800702,0,0.000000
GA_Energy_Dominance_PC80,209,151,0.828486,0,0.000000
GA_Energy_Dominance_PC80,MEAN,,,0.900000,0.584416
GA_Energy_Dominance_PC80,STDDEV,,,2.700000,1.753247
SA_WaitingTime_Dominance_PC80,200,154,0.840889,0,0.000000
SA_WaitingTime_Dominance_PC80,201,154,0.841265,0,0.000000
SA_WaitingTime_Dominance_PC80,202,159,0.824102,0,0.000000
SA_WaitingTime_Dominance_PC80,203,169,0.844154,0,0.000000
SA_WaitingTime_Dominance_PC80,204,161,0.830680,0,0.000000
SA_WaitingTime_Dominance_PC80,205,166,0.833783,0,0.000000
SA_WaitingTime_Dominance_PC80,206,137,0.803362,0,0.000000
SA_WaitingTime_Dominance_PC80,207,157,0.834338,0,0.000000
SA_WaitingTime_Dominance_PC80,208,157,0.800702,0,0.000000
SA_WaitingTime_Dominance_PC80,209,151,0.828486,0,0.000000
SA_WaitingTime_Dominance_PC80,MEAN,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC80,STDDEV,,,0.000000,0.000000
SA_Energy_Dominance_PC80,200,154,0.840889,0,0.000000
SA_Energy_Dominance_PC80,201,154,0.841265,0,0.000000
SA_Energy_Dominance_PC80,202,159,0.824102,0,0.000000
SA_Energy_Dominance_PC80,203,169,0.844154,0,0.000000
SA_Energy_Dominance_PC80,204,161,0.830680,0,0.000000
SA_Energy_Dominance_PC80,205,166,0.833783,0,0.000000
SA_Energy_Dominance_PC80,206,137,0.803362,4,2.919708
SA_Energy_Dominance_PC80,207,157,0.834338,2,1.273885
SA_Energy_Dominance_PC80,208,157,0.800702,0,0.000000
SA_Energy_Dominance_PC80,209,151,0.828486,4,2.649007
SA_Energy_Dominance_PC80,MEAN,,,1.000000,0.684260
SA_Energy_Dominance_PC80,STDDEV,,,1.612452,1.117255
NSGA-II_PC80,200,154,0.840889,2,1.298701
NSGA-II_PC80,201,154,0.841265,12,7.792208
NSGA-II_PC80,202,159,0.824102,0,0.000000
NSGA-II_PC80,203,169,0.844154,0,0.000000
NSGA-II_PC80,204,161,0.830680,0,0.000000
NSGA-II_PC80,205,166,0.833783,0,0.000000
NSGA-II_PC80,206,137,0.803362,0,0.000000
NSGA-II_PC80,207,157,0.834338,0,0.000000
NSGA-II_PC80,208,157,0.800702,0,0.000000
NSGA-II_PC80,209,151,0.828486,3,1.986755
NSGA-II_PC80,MEAN,,,1.700000,1.107766
NSGA-II_PC80,STDDEV,,,3.579106,2.325529
SPEA-II_PC80,200,154,0.840889,0,0.000000
SPEA-II_PC80,201,154,0.841265,9,5.844156
SPEA-II_PC80,202,159,0.824102,19,11.949686
SPEA-II_PC80,203,169,0.844154,6,3.550296
SPEA-II_PC80,204,161,0.830680,0,0.000000
SPEA-II_PC80,205,166,0.833783,0,0.000000
SPEA-II_PC80,206,137,0.803362,0,0.000000
SPEA-II_PC80,207,157,0.834338,0,0.000000
SPEA-II_PC80,208,157,0.800702,18,11.464968
SPEA-II_PC80,209,151,0.828486,0,0.000000
SPEA-II_PC80,MEAN,,,5.200000,3.280911
SPEA-II_PC80,STDDEV,,,7.291090,4.619042
AMOSA_PC80,200,154,0.840889,0,0.000000
AMOSA_PC80,201,154,0.841265,0,0.000000
AMOSA_PC80,202,159,0.824102,0,0.000000
AMOSA_PC80,203,169,0.844154,0,0.000000
AMOSA_PC80,204,161,0.830680,0,0.000000
AMOSA_PC80,205,166,0.833783,0,0.000000
AMOSA_PC80,206,137,0.803362,0,0.000000
AMOSA_PC80,207,157,0.834338,0,0.000000
AMOSA_PC80,208,157,0.800702,0,0.000000
AMOSA_PC80,209,151,0.828486,0,0.000000
AMOSA_PC80,MEAN,,,0.000000,0.000000
AMOSA_PC80,STDDEV,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC70,200,154,0.840889,0,0.000000
GA_WaitingTime_Dominance_PC70,201,154,0.841265,0,0.000000
GA_WaitingTime_Dominance_PC70,202,159,0.824102,0,0.000000
GA_WaitingTime_Dominance_PC70,203,169,0.844154,0,0.000000
GA_WaitingTime_Dominance_PC70,204,161,0.830680,0,0.000000
GA_WaitingTime_Dominance_PC70,205,166,0.833783,0,0.000000
GA_WaitingTime_Dominance_PC70,206,137,0.803362,0,0.000000
GA_WaitingTime_Dominance_PC70,207,157,0.834338,0,0.000000
GA_WaitingTime_Dominance_PC70,208,157,0.800702,0,0.000000
GA_WaitingTime_Dominance_PC70,209,151,0.828486,0,0.000000
GA_WaitingTime_Dominance_PC70,MEAN,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC70,STDDEV,,,0.000000,0.000000
GA_Energy_Dominance_PC70,200,154,0.840889,0,0.000000
GA_Energy_Dominance_PC70,201,154,0.841265,0,0.000000
GA_Energy_Dominance_PC70,202,159,0.824102,0,0.000000
GA_Energy_Dominance_PC70,203,169,0.844154,0,0.000000
GA_Energy_Dominance_PC70,204,161,0.830680,0,0.000000
GA_Energy_Dominance_PC70,205,166,0.833783,0,0.000000
GA_Energy_Dominance_PC70,206,137,0.803362,0,0.000000
GA_Energy_Dominance_PC70,207,157,0.834338,0,0.000000
GA_Energy_Dominance_PC70,208,157,0.800702,0,0.000000
GA_Energy_Dominance_PC70,209,151,0.828486,0,0.000000
GA_Energy_Dominance_PC70,MEAN,,,0.000000,0.000000
GA_Energy_Dominance_PC70,STDDEV,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC70,200,154,0.840889,0,0.000000
SA_WaitingTime_Dominance_PC70,201,154,0.841265,0,0.000000
SA_WaitingTime_Dominance_PC70,202,159,0.824102,0,0.000000
SA_WaitingTime_Dominance_PC70,203,169,0.844154,0,0.000000
SA_WaitingTime_Dominance_PC70,204,161,0.830680,0,0.000000
SA_WaitingTime_Dominance_PC70,205,166,0.833783,0,0.000000
SA_WaitingTime_Dominance_PC70,206,137,0.803362,0,0.000000
SA_WaitingTime_Dominance_PC70,207,157,0.834338,0,0.000000
SA_WaitingTime_Dominance_PC70,208,157,0.800702,0,0.000000
SA_WaitingTime_Dominance_PC70,209,151,0.828486,0,0.000000
SA_WaitingTime_Dominance_PC70,MEAN,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC70,STDDEV,,,0.000000,0.000000
SA_Energy_Dominance_PC70,200,154,0.840889,0,0.000000
SA_Energy_Dominance_PC70,201,154,0.841265,0,0.000000
SA_Energy_Dominance_PC70,202,159,0.824102,0,0.000000
SA_Energy_Dominance_PC70,203,169,0.844154,0,0.000000
SA_Energy_Dominance_PC70,204,161,0.830680,0,0.000000
SA_Energy_Dominance_PC70,205,166,0.833783,0,0.000000
SA_Energy_Dominance_PC70,206,137,0.803362,0,0.000000
SA_Energy_Dominance_PC70,207,157,0.834338,0,0.000000
SA_Energy_Dominance_PC70,208,157,0.800702,0,0.000000
SA_Energy_Dominance_PC70,209,151,0.828486,0,0.000000
SA_Energy_Dominance_PC70,MEAN,,,0.000000,0.000000
SA_Energy_Dominance_PC70,STDDEV,,,0.000000,0.000000
NSGA-II_PC70,200,154,0.840889,0,0.000000
NSGA-II_PC70,201,154,0.841265,0,0.000000
NSGA-II_PC70,202,159,0.824102,0,0.000000
NSGA-II_PC70,203,169,0.844154,0,0.000000
NSGA-II_PC70,204,161,0.830680,0,0.000000
NSGA-II_PC70,205,166,0.833783,0,0.000000
NSGA-II_PC70,206,137,0.803362,0,0.000000
NSGA-II_PC70,207,157,0.834338,0,0.000000
NSGA-II_PC70,208,157,0.800702,0,0.000000
NSGA-II_PC70,209,151,0.828486,0,0.000000
NSGA-II_PC70,MEAN,,,0.000000,0.000000
NSGA-II_PC70,STDDEV,,,0.000000,0.000000
SPEA-II_PC70,200,154,0.840889,0,0.000000
SPEA-II_PC70,201,154,0.841265,0,0.000000
SPEA-II_PC70,202,159,0.824102,0,0.000000
SPEA-II_PC70,203,169,0.844154,0,0.000000
SPEA-II_PC70,204,161,0.830680,0,0.000000
SPEA-II_PC70,205,166,0.833783,0,0.000000
SPEA-II_PC70,206,137,0.803362,0,0.000000
SPEA-II_PC70,207,157,0.834338,0,0.000000
SPEA-II_PC70,208,157,0.800702,0,0.000000
SPEA-II_PC70,209,151,0.828486,0,0.000000
SPEA-II_PC70,MEAN,,,0.000000,0.000000
SPEA-II_PC70,STDDEV,,,0.000000,0.000000
AMOSA_PC70,200,154,0.840889,0,0.000000
AMOSA_PC70,201,154,0.841265,0,0.000000
AMOSA_PC70,202,159,0.824102,0,0.000000
AMOSA_PC70,203,169,0.844154,0,0.000000
AMOSA_PC70,204,161,0.830680,0,0.000000
AMOSA_PC70,205,166,0.833783,0,0.000000
AMOSA_PC70,206,137,0.803362,0,0.000000
AMOSA_PC70,207,157,0.834338,0,0.000000
AMOSA_PC70,208,157,0.800702,0,0.000000
AMOSA_PC70,209,151,0.828486,0,0.000000
AMOSA_PC70,MEAN,,,0.000000,0.000000
AMOSA_PC70,STDDEV,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC60,200,154,0.840889,0,0.000000
GA_WaitingTime_Dominance_PC60,201,154,0.841265,0,0.000000
GA_WaitingTime_Dominance_PC60,202,159,0.824102,0,0.000000
GA_WaitingTime_Dominance_PC60,203,169,0.844154,0,0.000000
GA_WaitingTime_Dominance_PC60,204,161,0.830680,0,0.000000
GA_WaitingTime_Dominance_PC60,205,166,0.833783,0,0.000000
GA_WaitingTime_Dominance_PC60,206,137,0.803362,0,0.000000
GA_WaitingTime_Dominance_PC60,207,157,0.834338,0,0.000000
GA_WaitingTime_Dominance_PC60,208,157,0.800702,0,0.000000
GA_WaitingTime_Dominance_PC60,209,151,0.828486,0,0.000000
GA_WaitingTime_Dominance_PC60,MEAN,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC60,STDDEV,,,0.000000,0.000000
GA_Energy_Dominance_PC60,200,154,0.840889,0,0.000000
GA_Energy_Dominance_PC60,201,154,0.841265,0,0.000000
GA_Energy_Dominance_PC60,202,159,0.824102,0,0.000000
GA_Energy_Dominance_PC60,203,169,0.844154,0,0.000000
GA_Energy_Dominance_PC60,204,161,0.830680,0,0.000000
GA_Energy_Dominance_PC60,205,166,0.833783,0,0.000000
GA_Energy_Dominance_PC60,206,137,0.803362,0,0.000000
GA_Energy_Dominance_PC60,207,157,0.834338,0,0.000000
GA_Energy_Dominance_PC60,208,157,0.800702,0,0.000000
GA_Energy_Dominance_PC60,209,151,0.828486,0,0.000000
GA_Energy_Dominance_PC60,MEAN,,,0.000000,0.000000
GA_Energy_Dominance_PC60,STDDEV,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC60,200,154,0.840889,0,0.000000
SA_WaitingTime_Dominance_PC60,201,154,0.841265,0,0.000000
SA_WaitingTime_Dominance_PC60,202,159,0.824102,0,0.000000
SA_WaitingTime_Dominance_PC60,203,169,0.844154,0,0.000000
SA_WaitingTime_Dominance_PC60,204,161,0.830680,0,0.000000
SA_WaitingTime_Dominance_PC60,205,166,0.833783,0,0.000000
SA_WaitingTime_Dominance_PC60,206,137,0.803362,0,0.000000
SA_WaitingTime_Dominance_PC60,207,157,0.834338,0,0.000000
SA_WaitingTime_Dominance_PC60,208,157,0.800702,0,0.000000
SA_WaitingTime_Dominance_PC60,209,151,0.828486,0,0.000000
SA_WaitingTime_Dominance_PC60,MEAN,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC60,STDDEV,,,0.000000,0.000000
SA_Energy_Dominance_PC60,200,154,0.840889,0,0.000000
SA_Energy_Dominance_PC60,201,154,0.841265,0,0.000000
SA_Energy_Dominance_PC60,202,159,0.824102,0,0.000000
SA_Energy_Dominance_PC60,203,169,0.844154,0,0.000000
SA_Energy_Dominance_PC60,204,161,0.830680,0,0.000000
SA_Energy_Dominance_PC60,205,166,0.833783,0,0.000000
SA_Energy_Dominance_PC60,206,137,0.803362,0,0.000000
SA_Energy_Dominance_PC60,207,157,0.834338,0,0.000000
SA_Energy_Dominance_PC60,208,157,0.800702,0,0.000000
SA_Energy_Dominance_PC60,209,151,0.828486,0,0.000000
SA_Energy_Dominance_PC60,MEAN,,,0.000000,0.000000
SA_Energy_Dominance_PC60,STDDEV,,,0.000000,0.000000
NSGA-II_PC60,200,154,0.840889,0,0.000000
NSGA-II_PC60,201,154,0.841265,0,0.000000
NSGA-II_PC60,202,159,0.824102,0,0.000000
NSGA-II_PC60,203,169,0.844154,0,0.000000
NSGA-II_PC60,204,161,0.830680,0,0.000000
NSGA-II_PC60,205,166,0.833783,0,0.000000
NSGA-II_PC60,206,137,0.803362,0,0.000000
NSGA-II_PC60,207,157,0.834338,0,0.000000
NSGA-II_PC60,208,157,0.800702,0,0.000000
NSGA-II_PC60,209,151,0.828486,0,0.000000
NSGA-II_PC60,MEAN,,,0.000000,0.000000
NSGA-II_PC60,STDDEV,,,0.000000,0.000000
SPEA-II_PC60,200,154,0.840889,0,0.000000
SPEA-II_PC60,201,154,0.841265,0,0.000000
SPEA-II_PC60,202,159,0.824102,0,0.000000
SPEA-II_PC60,203,169,0.844154,0,0.000000
SPEA-II_PC60,204,161,0.830680,0,0.000000
SPEA-II_PC60,205,166,0.833783,0,0.000000
SPEA-II_PC60,206,137,0.803362,0,0.000000
SPEA-II_PC60,207,157,0.834338,0,0.000000
SPEA-II_PC60,208,157,0.800702,0,0.000000
SPEA-II_PC60,209,151,0.828486,0,0.000000
SPEA-II_PC60,MEAN,,,0.000000,0.000000
SPEA-II_PC60,STDDEV,,,0.000000,0.000000
AMOSA_PC60,200,154,0.840889,0,0.000000
AMOSA_PC60,201,154,0.841265,0,0.000000
AMOSA_PC60,202,159,0.824102,0,0.000000
AMOSA_PC60,203,169,0.844154,0,0.000000
AMOSA_PC60,204,161,0.830680,0,0.000000
AMOSA_PC60,205,166,0.833783,0,0.000000
AMOSA_PC60,206,137,0.803362,0,0.000000
AMOSA_PC60,207,157,0.834338,0,0.000000
AMOSA_PC60,208,157,0.800702,0,0.000000
AMOSA_PC60,209,151,0.828486,0,0.000000
AMOSA_PC60,MEAN,,,0.000000,0.000000
AMOSA_PC60,STDDEV,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC50,200,154,0.840889,0,0.000000
GA_WaitingTime_Dominance_PC50,201,154,0.841265,0,0.000000
GA_WaitingTime_Dominance_PC50,202,159,0.824102,0,0.000000
GA_WaitingTime_Dominance_PC50,203,169,0.844154,0,0.000000
GA_WaitingTime_Dominance_PC50,204,161,0.830680,0,0.000000
GA_WaitingTime_Dominance_PC50,205,166,0.833783,0,0.000000
GA_WaitingTime_Dominance_PC50,206,137,0.803362,0,0.000000
GA_WaitingTime_Dominance_PC50,207,157,0.834338,0,0.000000
GA_WaitingTime_Dominance_PC50,208,157,0.800702,0,0.000000
GA_WaitingTime_Dominance_PC50,209,151,0.828486,0,0.000000
GA_WaitingTime_Dominance_PC50,MEAN,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC50,STDDEV,,,0.000000,0.000000
GA_Energy_Dominance_PC50,200,154,0.840889,0,0.000000
GA_Energy_Dominance_PC50,201,154,0.841265,0,0.000000
GA_Energy_Dominance_PC50,202,159,0.824102,0,0.000000
GA_Energy_Dominance_PC50,203,169,0.844154,0,0.000000
GA_Energy_Dominance_PC50,204,161,0.830680,0,0.000000
GA_Energy_Dominance_PC50,205,166,0.833783,0,0.000000
GA_Energy_Dominance_PC50,206,137,0.803362,0,0.000000
GA_Energy_Dominance_PC50,207,157,0.834338,0,0.000000
GA_Energy_Dominance_PC50,208,157,0.800702,0,0.000000
GA_Energy_Dominance_PC50,209,151,0.828486,0,0.000000
GA_Energy_Dominance_PC50,MEAN,,,0.000000,0.000000
GA_Energy_Dominance_PC50,STDDEV,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC50,200,154,0.840889,0,0.000000
SA_WaitingTime_Dominance_PC50,201,154,0.841265,0,0.000000
SA_WaitingTime_Dominance_PC50,202,159,0.824102,0,0.000000
SA_WaitingTime_Dominance_PC50,203,169,0.844154,0,0.000000
SA_WaitingTime_Dominance_PC50,204,161,0.830680,0,0.000000
SA_WaitingTime_Dominance_PC50,205,166,0.833783,0,0.000000
SA_WaitingTime_Dominance_PC50,206,137,0.803362,0,0.000000
SA_WaitingTime_Dominance_PC50,207,157,0.834338,0,0.000000
SA_WaitingTime_Dominance_PC50,208,157,0.800702,0,0.000000
SA_WaitingTime_Dominance_PC50,209,151,0.828486,0,0.000000
SA_WaitingTime_Dominance_PC50,MEAN,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC50,STDDEV,,,0.000000,0.000000
SA_Energy_Dominance_PC50,200,154,0.840889,0,0.000000
