Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
AMOSA,200,0.212459,0.056631,0.446381,0.005615,25,25,0,7503,0.300237,
AMOSA,201,0.212316,0.052589,0.447046,0.006340,26,26,0,7388,0.300133,
AMOSA,202,0.213379,0.057298,0.447208,0.002460,25,25,0,7235,0.301193,
AMOSA,203,0.212731,0.060905,0.446313,0.005909,23,23,0,7503,0.300435,
AMOSA,204,0.212427,0.058227,0.445296,0.005163,26,26,0,7479,0.300221,
AMOSA,205,0.211040,0.060428,0.447954,0.003998,28,28,0,7544,0.299201,
AMOSA,206,0.221586,0.039052,0.446237,0.011268,20,20,0,7788,0.308263,
AMOSA,207,0.218968,0.058880,0.443592,0.007179,24,24,0,7572,0.305989,
AMOSA,208,0.212748,0.057774,0.444146,0.010862,26,26,0,7417,0.300469,
AMOSA,209,0.213167,0.051374,0.443769,0.006051,26,26,0,7563,0.300768,
AMOSA,MEAN,0.214082,0.055316,0.445794,0.006484,25,25,0,7499,0.301691,10
AMOSA,STDDEV,0.003207,0.006146,0.001448,0.002607,,,,,0.002806,
GA_WaitingTime_Dominance_PC90,200,0.140764,0.051029,0.504748,0.007380,20,20,0,14326,0.237295,
GA_WaitingTime_Dominance_PC90,201,0.148675,0.037671,0.501000,0.010323,16,16,0,14384,0.244053,
GA_WaitingTime_Dominance_PC90,202,0.167368,0.040627,0.479886,0.015464,16,16,0,14399,0.260481,
GA_WaitingTime_Dominance_PC90,203,0.188988,0.034722,0.472337,0.011690,14,14,0,14368,0.279930,
GA_WaitingTime_Dominance_PC90,204,0.120669,0.034710,0.523927,0.007283,11,11,0,14500,0.218331,
GA_WaitingTime_Dominance_PC90,205,0.155974,0.051909,0.490364,0.009587,17,17,0,13997,0.250331,
GA_WaitingTime_Dominance_PC90,206,0.157790,0.033343,0.494108,0.008013,13,13,0,14497,0.251636,
GA_WaitingTime_Dominance_PC90,207,0.156437,0.051569,0.489446,0.007035,22,22,0,14153,0.251330,
GA_WaitingTime_Dominance_PC90,208,0.133429,0.041318,0.514445,0.004144,29,29,0,14095,0.230419,
GA_WaitingTime_Dominance_PC90,209,0.143936,0.042699,0.505343,0.011414,12,12,0,14106,0.239526,
GA_WaitingTime_Dominance_PC90,MEAN,0.151403,0.041960,0.497560,0.009233,17,17,0,14282,0.246333,10
GA_WaitingTime_Dominance_PC90,STDDEV,0.017884,0.006884,0.014773,0.003006,,,,,0.016027,
GA_Energy_Dominance_PC90,200,0.656337,0.079544,0.095176,0.005384,104,104,0,15941,0.738313,
GA_Energy_Dominance_PC90,201,0.666384,0.071080,0.094075,0.006784,100,100,0,15357,0.743812,
GA_Energy_Dominance_PC90,202,0.661378,0.062807,0.100696,0.006701,83,83,1,15256,0.722514,
GA_Energy_Dominance_PC90,203,0.670578,0.083014,0.101602,0.008235,86,86,0,15381,0.726526,
GA_Energy_Dominance_PC90,204,0.648227,0.076024,0.101549,0.007499,83,83,0,15242,0.720871,
GA_Energy_Dominance_PC90,205,0.690166,0.052331,0.079278,0.004624,105,105,17,15805,0.752529,
GA_Energy_Dominance_PC90,206,0.621111,0.105763,0.118270,0.009686,95,95,0,15836,0.707577,
GA_Energy_Dominance_PC90,207,0.666827,0.074452,0.095849,0.006000,107,107,0,16042,0.744339,
GA_Energy_Dominance_PC90,208,0.654634,0.080208,0.093901,0.007052,103,103,0,15911,0.736415,
GA_Energy_Dominance_PC90,209,0.651021,0.080733,0.099659,0.007040,94,94,0,15513,0.734795,
GA_Energy_Dominance_PC90,MEAN,0.658667,0.076595,0.098005,0.006900,96,96,18,15628,0.732769,10
GA_Energy_Dominance_PC90,STDDEV,0.016933,0.013210,0.009175,0.001352,,,,,0.012707,
SA_WaitingTime_Dominance_PC90,200,0.129402,0.020298,0.526499,0.002784,29,29,0,11543,0.226284,
SA_WaitingTime_Dominance_PC90,201,0.118445,0.011996,0.540499,0.001986,28,28,0,11856,0.216431,
SA_WaitingTime_Dominance_PC90,202,0.115194,0.022627,0.535220,0.003902,14,14,0,11765,0.213472,
SA_WaitingTime_Dominance_PC90,203,0.149976,0.006712,0.520843,0.003057,20,20,8,12187,0.244380,
SA_WaitingTime_Dominance_PC90,204,0.145651,0.018550,0.513146,0.002693,23,23,0,11395,0.240901,
SA_WaitingTime_Dominance_PC90,205,0.102260,0.012184,0.551596,0.006814,22,22,0,11498,0.199362,
SA_WaitingTime_Dominance_PC90,206,0.104332,0.012190,0.552463,0.007004,11,11,0,11668,0.203731,
SA_WaitingTime_Dominance_PC90,207,0.120900,0.024595,0.529930,0.003700,32,32,0,11804,0.218568,
SA_WaitingTime_Dominance_PC90,208,0.122357,0.003887,0.545268,0.002180,6,6,1,11436,0.219877,
SA_WaitingTime_Dominance_PC90,209,0.131806,0.017801,0.526687,0.003048,33,33,0,11866,0.228373,
SA_WaitingTime_Dominance_PC90,MEAN,0.124032,0.015084,0.534215,0.003717,22,22,9,11701,0.221138,10
SA_WaitingTime_Dominance_PC90,STDDEV,0.014879,0.006448,0.012470,0.001691,,,,,0.013696,
SA_Energy_Dominance_PC90,200,0.531520,0.139704,0.217445,0.003637,106,107,0,12191,0.595835,
SA_Energy_Dominance_PC90,201,0.545413,0.134111,0.208610,0.002211,109,109,0,11641,0.609527,
SA_Energy_Dominance_PC90,202,0.551063,0.127565,0.207910,0.002013,131,132,0,11962,0.613229,
SA_Energy_Dominance_PC90,203,0.582250,0.124050,0.181323,0.003176,120,120,0,11937,0.644211,
SA_Energy_Dominance_PC90,204,0.536253,0.142130,0.213298,0.002036,101,101,0,12020,0.600620,
SA_Energy_Dominance_PC90,205,0.536007,0.128404,0.221063,0.001803,132,135,0,11806,0.597775,
SA_Energy_Dominance_PC90,206,0.531245,0.130231,0.229515,0.003172,108,111,0,11896,0.593842,
SA_Energy_Dominance_PC90,207,0.541853,0.141482,0.202246,0.005859,104,104,0,12154,0.607582,
SA_Energy_Dominance_PC90,208,0.532522,0.160395,0.206348,0.002920,116,116,0,11862,0.602744,
SA_Energy_Dominance_PC90,209,0.532194,0.110016,0.235792,0.001820,134,135,0,11996,0.590564,
SA_Energy_Dominance_PC90,MEAN,0.542032,0.133809,0.212355,0.002865,116,117,0,11946,0.605593,10
SA_Energy_Dominance_PC90,STDDEV,0.014813,0.012697,0.014427,0.001175,,,,,0.014568,
NSGA-II_PC90,200,0.586106,0.034301,0.239278,0.007166,49,49,0,19328,0.634379,
NSGA-II_PC90,201,0.595280,0.017610,0.223680,0.003523,47,47,0,19162,0.642164,
NSGA-II_PC90,202,0.585782,0.025570,0.257764,0.002586,62,62,0,19283,0.633984,
NSGA-II_PC90,203,0.622033,0.014461,0.211846,0.007851,48,48,10,18900,0.666747,
NSGA-II_PC90,204,0.607933,0.021040,0.244648,0.002267,63,63,0,18816,0.653858,
NSGA-II_PC90,205,0.589865,0.016535,0.222246,0.005292,47,47,0,19090,0.637290,
NSGA-II_PC90,206,0.586845,0.016144,0.274561,0.002178,52,52,0,18890,0.634359,
NSGA-II_PC90,207,0.595810,0.011276,0.231240,0.008151,52,52,1,19165,0.642348,
NSGA-II_PC90,208,0.607419,0.008465,0.239275,0.003585,50,50,12,19331,0.652756,
NSGA-II_PC90,209,0.578786,0.007465,0.259476,0.002798,49,49,11,19253,0.626755,
NSGA-II_PC90,MEAN,0.595586,0.017287,0.240401,0.004540,52,52,34,19121,0.642464,10
NSGA-II_PC90,STDDEV,0.012528,0.007698,0.018334,0.002259,,,,,0.011411,
SPEA-II_PC90,200,0.538530,0.026940,0.267001,0.003514,47,47,0,20329,0.591241,
SPEA-II_PC90,201,0.513589,0.027239,0.271219,0.004480,42,42,0,19737,0.568958,
SPEA-II_PC90,202,0.578943,0.018811,0.251097,0.003089,52,52,0,19817,0.627628,
SPEA-II_PC90,203,0.606786,0.010144,0.237349,0.003941,49,49,6,20053,0.652539,
SPEA-II_PC90,204,0.565822,0.026151,0.243786,0.004210,49,49,0,20049,0.616036,
SPEA-II_PC90,205,0.575398,0.006094,0.287613,0.001376,56,56,33,20251,0.623605,
SPEA-II_PC90,206,0.544640,0.021113,0.275388,0.002296,47,47,0,20069,0.596407,
SPEA-II_PC90,207,0.553280,0.024671,0.282413,0.002045,61,61,0,19869,0.604131,
SPEA-II_PC90,208,0.549131,0.020923,0.251838,0.003078,55,55,0,20051,0.600588,
SPEA-II_PC90,209,0.568539,0.013200,0.260067,0.003095,49,49,0,20087,0.617916,
SPEA-II_PC90,MEAN,0.559466,0.019529,0.262777,0.003112,51,51,39,20031,0.609905,10
SPEA-II_PC90,STDDEV,0.024296,0.007059,0.015879,0.000935,,,,,0.021791,
AMOSA_PC90,200,0.322184,0.051123,0.358801,0.006690,39,39,0,20443,0.398728,
AMOSA_PC90,201,0.234944,0.044660,0.433845,0.002859,30,30,0,19995,0.319997,
AMOSA_PC90,202,0.245310,0.049379,0.422736,0.002889,35,35,0,19855,0.329185,
AMOSA_PC90,203,0.250660,0.035729,0.426875,0.004990,25,25,0,19992,0.333710,
AMOSA_PC90,204,0.222597,0.042999,0.444885,0.005892,19,19,0,20078,0.308594,
AMOSA_PC90,205,0.253482,0.037016,0.423488,0.005022,27,27,0,20595,0.336454,
AMOSA_PC90,206,0.214481,0.048158,0.444769,0.005326,26,26,0,20223,0.301491,
AMOSA_PC90,207,0.213998,0.053670,0.442339,0.008768,22,22,0,20501,0.301348,
AMOSA_PC90,208,0.218176,0.039270,0.443118,0.010680,19,19,0,20518,0.304956,
AMOSA_PC90,209,0.212048,0.053728,0.445679,0.006340,23,23,0,20166,0.299940,
AMOSA_PC90,MEAN,0.238788,0.045573,0.428654,0.005946,27,27,0,20236,0.323440,10
AMOSA_PC90,STDDEV,0.031586,0.006335,0.024861,0.002283,,,,,0.028411,
GA_WaitingTime_Dominance_PC80,200,0.181266,0.030474,0.479590,0.006166,13,13,0,14354,0.272045,
GA_WaitingTime_Dominance_PC80,201,0.171609,0.053134,0.478315,0.014021,12,12,0,14214,0.264042,
GA_WaitingTime_Dominance_PC80,202,0.209869,0.069385,0.439800,0.013838,15,15,0,14241,0.298696,
GA_WaitingTime_Dominance_PC80,203,0.134362,0.026572,0.507240,0.046433,8,8,0,13936,0.230239,
GA_WaitingTime_Dominance_PC80,204,0.187582,0.038907,0.468853,0.017289,14,14,0,13869,0.278412,
GA_WaitingTime_Dominance_PC80,205,0.144509,0.044883,0.492392,0.020848,13,13,0,13751,0.239031,
GA_WaitingTime_Dominance_PC80,206,0.163561,0.052645,0.484633,0.009379,15,15,0,14132,0.256644,
GA_WaitingTime_Dominance_PC80,207,0.122478,0.013128,0.541957,0.002312,9,9,0,14135,0.219301,
GA_WaitingTime_Dominance_PC80,208,0.150798,0.043566,0.488559,0.026011,8,8,0,13873,0.245309,
GA_WaitingTime_Dominance_PC80,209,0.200351,0.036860,0.463783,0.008920,14,14,0,14569,0.289509,
GA_WaitingTime_Dominance_PC80,MEAN,0.166639,0.040956,0.484512,0.016522,12,12,0,14107,0.259323,10
GA_WaitingTime_Dominance_PC80,STDDEV,0.027248,0.014925,0.025752,0.011981,,,,,0.024643,
GA_Energy_Dominance_PC80,200,0.633818,0.068445,0.141147,0.005069,74,74,6,15440,0.690119,
GA_Energy_Dominance_PC80,201,0.466691,0.117059,0.267032,0.006453,70,70,0,14620,0.529872,
GA_Energy_Dominance_PC80,202,0.660598,0.075166,0.114696,0.004232,110,110,4,15833,0.718735,
GA_Energy_Dominance_PC80,203,0.636333,0.067576,0.131086,0.005810,94,94,0,15627,0.692094,
GA_Energy_Dominance_PC80,204,0.635704,0.076922,0.123976,0.009408,78,78,0,15321,0.700206,
GA_Energy_Dominance_PC80,205,0.438951,0.113999,0.287280,0.004348,56,56,0,14456,0.503675,
GA_Energy_Dominance_PC80,206,0.619591,0.085749,0.141462,0.009496,86,86,0,15188,0.678234,
GA_Energy_Dominance_PC80,207,0.464624,0.113389,0.268956,0.008414,61,61,0,14771,0.527404,
GA_Energy_Dominance_PC80,208,0.670796,0.049822,0.095322,0.014206,95,95,7,15758,0.727089,
GA_Energy_Dominance_PC80,209,0.651477,0.071797,0.110481,0.010428,100,100,0,15513,0.711352,
GA_Energy_Dominance_PC80,MEAN,0.587858,0.083992,0.168144,0.007786,82,82,17,15252,0.647878,10
GA_Energy_Dominance_PC80,STDDEV,0.087188,0.021947,0.070982,0.003028,,,,,0.084828,
SA_WaitingTime_Dominance_PC80,200,0.160667,0.011017,0.509735,0.007159,10,10,0,11314,0.253207,
SA_WaitingTime_Dominance_PC80,201,0.138507,0.014397,0.522877,0.004375,15,15,0,11565,0.233541,
SA_WaitingTime_Dominance_PC80,202,0.137067,0.013589,0.527219,0.005883,9,9,0,11478,0.232212,
SA_WaitingTime_Dominance_PC80,203,0.145276,0.014882,0.520192,0.001747,25,25,0,11880,0.239501,
SA_WaitingTime_Dominance_PC80,204,0.135520,0.011154,0.529751,0.003681,7,7,0,11427,0.230988,
SA_WaitingTime_Dominance_PC80,205,0.149433,0.013583,0.518521,0.001774,18,18,0,11497,0.243303,
SA_WaitingTime_Dominance_PC80,206,0.150645,0.015484,0.514608,0.002323,19,20,0,11445,0.244602,
SA_WaitingTime_Dominance_PC80,207,0.155633,0.010554,0.514293,0.004546,14,14,0,11674,0.248984,
SA_WaitingTime_Dominance_PC80,208,0.128192,0.032660,0.524285,0.003709,18,18,0,12164,0.224553,
SA_WaitingTime_Dominance_PC80,209,0.129504,0.013335,0.534867,0.001578,23,23,0,11678,0.225631,
SA_WaitingTime_Dominance_PC80,MEAN,0.143044,0.015065,0.521635,0.003677,16,16,0,11612,0.237652,10
SA_WaitingTime_Dominance_PC80,STDDEV,0.010438,0.006080,0.007331,0.001784,,,,,0.009279,
SA_Energy_Dominance_PC80,200,0.526286,0.150406,0.215951,0.003325,91,94,0,12028,0.594105,
SA_Energy_Dominance_PC80,201,0.573352,0.134958,0.150604,0.003388,126,127,0,12131,0.646079,
SA_Energy_Dominance_PC80,202,0.538836,0.149474,0.182220,0.005343,105,105,0,12059,0.612573,
SA_Energy_Dominance_PC80,203,0.577663,0.121867,0.163403,0.002622,136,138,0,11806,0.642020,
SA_Energy_Dominance_PC80,204,0.503764,0.168127,0.216874,0.002697,104,105,0,11807,0.576619,
SA_Energy_Dominance_PC80,205,0.533868,0.128848,0.230123,0.002290,95,96,0,11813,0.596129,
SA_Energy_Dominance_PC80,206,0.512243,0.146885,0.223238,0.004330,87,87,0,11920,0.579884,
SA_Energy_Dominance_PC80,207,0.538854,0.146730,0.185717,0.003395,134,134,0,12189,0.609222,
SA_Energy_Dominance_PC80,208,0.527515,0.150666,0.209035,0.003980,87,88,0,12097,0.594184,
SA_Energy_Dominance_PC80,209,0.530209,0.132202,0.224221,0.002070,108,109,0,11591,0.593128,
SA_Energy_Dominance_PC80,MEAN,0.536259,0.143016,0.200138,0.003344,107,108,0,11944,0.604394,10
SA_Energy_Dominance_PC80,STDDEV,0.022259,0.012822,0.026371,0.000951,,,,,0.022408,
NSGA-II_PC80,200,0.575037,0.018249,0.278940,0.005901,41,41,0,18832,0.623449,
NSGA-II_PC80,201,0.553595,0.016271,0.290069,0.007923,45,45,0,19059,0.603905,
NSGA-II_PC80,202,0.573602,0.019163,0.280132,0.003650,43,43,0,19267,0.622228,
NSGA-II_PC80,203,0.543875,0.012491,0.320726,0.001258,46,46,0,19125,0.595021,
NSGA-II_PC80,204,0.588033,0.017985,0.258608,0.004526,51,51,0,19057,0.635407,
NSGA-II_PC80,205,0.518559,0.030669,0.262897,0.011268,48,48,0,19220,0.572877,
NSGA-II_PC80,206,0.567849,0.022136,0.264396,0.002218,51,51,0,19141,0.617093,
NSGA-II_PC80,207,0.592748,0.020219,0.267997,0.001935,56,56,0,18957,0.639737,
NSGA-II_PC80,208,0.589076,0.038863,0.239944,0.002722,60,60,0,18887,0.637355,
NSGA-II_PC80,209,0.567350,0.024658,0.261906,0.004191,49,49,0,19597,0.616750,
NSGA-II_PC80,MEAN,0.566972,0.022070,0.272561,0.004559,49,49,0,19114,0.616382,10
NSGA-II_PC80,STDDEV,0.021823,0.007288,0.020682,0.002928,,,,,0.019841,
SPEA-II_PC80,200,0.510505,0.017757,0.304481,0.002442,41,41,0,19879,0.565362,
SPEA-II_PC80,201,0.483436,0.019055,0.319350,0.001708,46,46,0,19913,0.540961,
SPEA-II_PC80,202,0.550789,0.030095,0.271700,0.002125,54,54,0,19951,0.602184,
SPEA-II_PC80,203,0.489211,0.031434,0.318218,0.001993,48,48,0,19606,0.546187,
SPEA-II_PC80,204,0.345752,0.022537,0.396381,0.002138,34,34,0,19105,0.417665,
SPEA-II_PC80,205,0.395188,0.033744,0.359002,0.002245,44,44,0,19428,0.461769,
SPEA-II_PC80,206,0.567223,0.016830,0.272779,0.002756,52,52,0,19940,0.616486,
SPEA-II_PC80,207,0.514193,0.024063,0.307965,0.002408,37,37,0,19751,0.568489,
SPEA-II_PC80,208,0.483655,0.035513,0.284522,0.005809,38,38,0,19754,0.541523,
SPEA-II_PC80,209,0.569709,0.014414,0.263116,0.003301,45,45,0,20112,0.618634,
SPEA-II_PC80,MEAN,0.490966,0.024544,0.309751,0.002692,44,44,0,19743,0.547926,10
SPEA-II_PC80,STDDEV,0.068476,0.007251,0.039688,0.001119,,,,,0.061526,
AMOSA_PC80,200,0.328254,0.044690,0.377905,0.004914,26,26,0,20750,0.401936,
AMOSA_PC80,201,0.267505,0.047926,0.419991,0.004243,23,23,0,20528,0.347023,
AMOSA_PC80,202,0.305650,0.056763,0.393155,0.003234,30,30,0,20413,0.381444,
AMOSA_PC80,203,0.332461,0.049138,0.379576,0.003102,23,23,0,20719,0.405216,
AMOSA_PC80,204,0.349792,0.055245,0.354176,0.006446,41,41,0,21231,0.421079,
AMOSA_PC80,205,0.330006,0.048980,0.374582,0.003241,28,28,0,20928,0.403281,
AMOSA_PC80,206,0.306979,0.061562,0.379061,0.005765,23,23,0,21405,0.382930,
AMOSA_PC80,207,0.331396,0.059746,0.368435,0.004262,32,32,0,20917,0.404485,
AMOSA_PC80,208,0.316629,0.060220,0.371360,0.003555,27,27,0,20620,0.391290,
AMOSA_PC80,209,0.330722,0.052546,0.376495,0.003809,23,23,0,20573,0.403831,
AMOSA_PC80,MEAN,0.319939,0.053682,0.379474,0.004257,28,28,0,20808,0.394252,10
AMOSA_PC80,STDDEV,0.021444,0.005582,0.016407,0.001077,,,,,0.019258,
GA_WaitingTime_Dominance_PC70,200,0.222192,0.070044,0.431510,0.013646,12,12,0,14110,0.308941,
GA_WaitingTime_Dominance_PC70,201,0.182731,0.078829,0.466741,0.005072,26,26,0,13955,0.273683,
GA_WaitingTime_Dominance_PC70,202,0.208574,0.053724,0.444120,0.005858,13,13,0,14192,0.296248,
GA_WaitingTime_Dominance_PC70,203,0.102611,0.030011,0.553049,0.002624,12,12,0,13927,0.200712,
GA_WaitingTime_Dominance_PC70,204,0.223861,0.060224,0.436631,0.005334,31,31,0,14142,0.310146,
GA_WaitingTime_Dominance_PC70,205,0.134444,0.045818,0.508019,0.012389,9,9,0,14008,0.229448,
GA_WaitingTime_Dominance_PC70,206,0.245361,0.070848,0.405381,0.031016,16,16,0,14174,0.331829,
GA_WaitingTime_Dominance_PC70,207,0.161833,0.026619,0.487234,0.029667,12,12,0,14583,0.253787,
GA_WaitingTime_Dominance_PC70,208,0.156889,0.055197,0.488587,0.016769,12,12,0,14420,0.250237,
GA_WaitingTime_Dominance_PC70,209,0.169948,0.050108,0.475988,0.004554,13,13,0,14166,0.261400,
GA_WaitingTime_Dominance_PC70,MEAN,0.180844,0.054142,0.469726,0.012693,16,16,0,14167,0.271643,10
GA_WaitingTime_Dominance_PC70,STDDEV,0.042217,0.016140,0.040585,0.009839,,,,,0.038470,
GA_Energy_Dominance_PC70,200,0.618714,0.087548,0.131250,0.006010,91,91,0,15253,0.682852,
GA_Energy_Dominance_PC70,201,0.595945,0.106078,0.145298,0.004539,111,111,0,15619,0.661056,
GA_Energy_Dominance_PC70,202,0.649507,0.066784,0.101166,0.009070,107,107,0,15425,0.714085,
GA_Energy_Dominance_PC70,203,0.486445,0.180975,0.225744,0.003794,96,96,0,15527,0.558926,
GA_Energy_Dominance_PC70,204,0.624463,0.096443,0.125216,0.005221,101,101,0,15724,0.688940,
GA_Energy_Dominance_PC70,205,0.570830,0.132640,0.161450,0.005679,98,98,0,15251,0.640092,
GA_Energy_Dominance_PC70,206,0.567153,0.146112,0.165152,0.003497,108,108,0,15520,0.648428,
GA_Energy_Dominance_PC70,207,0.566320,0.121270,0.168801,0.003933,116,116,0,15130,0.631339,
