Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
FirstAvailable,200,0.000000,1.287563,1.337213,0.000000,1,1,0,1
FirstAvailable,201,0.000000,1.287563,1.337213,0.000000,1,1,0,2
FirstAvailable,202,0.000000,1.287563,1.337213,0.000000,1,1,0,2
FirstAvailable,203,0.000000,1.287563,1.337213,0.000000,1,1,0,2
FirstAvailable,204,0.000000,1.287563,1.337213,0.000000,1,1,0,2
FirstAvailable,205,0.000000,1.287563,1.337213,0.000000,1,1,0,1
FirstAvailable,206,0.000000,1.287563,1.337213,0.000000,1,1,0,2
FirstAvailable,207,0.000000,1.287563,1.337213,0.000000,1,1,0,2
FirstAvailable,208,0.000000,1.287563,1.337213,0.000000,1,1,0,1
FirstAvailable,209,0.000000,1.287563,1.337213,0.000000,1,1,0,2
FirstAvailable,MEAN,0.000000,1.287563,1.337213,0.000000,1,1,0,1
FirstAvailable,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
ShortestQueue,200,0.000000,1.100509,1.218317,0.000000,1,1,0,2
ShortestQueue,201,0.000000,1.100509,1.218317,0.000000,1,1,0,2
ShortestQueue,202,0.000000,1.100509,1.218317,0.000000,1,1,0,1
ShortestQueue,203,0.000000,1.100509,1.218317,0.000000,1,1,0,1
ShortestQueue,204,0.000000,1.100509,1.218317,0.000000,1,1,0,2
ShortestQueue,205,0.000000,1.100509,1.218317,0.000000,1,1,0,1
ShortestQueue,206,0.000000,1.100509,1.218317,0.000000,1,1,0,1
ShortestQueue,207,0.000000,1.100509,1.218317,0.000000,1,1,0,2
ShortestQueue,208,0.000000,1.100509,1.218317,0.000000,1,1,0,1
ShortestQueue,209,0.000000,1.100509,1.218317,0.000000,1,1,0,1
ShortestQueue,MEAN,0.000000,1.100509,1.218317,0.000000,1,1,0,1
ShortestQueue,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
WorkloadAware,200,0.000000,0.122755,0.647559,0.000000,1,1,0,2
WorkloadAware,201,0.000000,0.122755,0.647559,0.000000,1,1,0,1
WorkloadAware,202,0.000000,0.122755,0.647559,0.000000,1,1,0,2
WorkloadAware,203,0.000000,0.122755,0.647559,0.000000,1,1,0,1
WorkloadAware,204,0.000000,0.122755,0.647559,0.000000,1,1,0,1
WorkloadAware,205,0.000000,0.122755,0.647559,0.000000,1,1,0,2
WorkloadAware,206,0.000000,0.122755,0.647559,0.000000,1,1,0,1
WorkloadAware,207,0.000000,0.122755,0.647559,0.000000,1,1,0,1
WorkloadAware,208,0.000000,0.122755,0.647559,0.000000,1,1,0,2
WorkloadAware,209,0.000000,0.122755,0.647559,0.000000,1,1,0,1
WorkloadAware,MEAN,0.000000,0.122755,0.647559,0.000000,1,1,0,1
WorkloadAware,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
EnergyAware,200,0.424774,0.000000,0.395809,0.000000,1,1,1,2
EnergyAware,201,0.424774,0.000000,0.395809,0.000000,1,1,1,1
EnergyAware,202,0.424774,0.000000,0.395809,0.000000,1,1,1,1
EnergyAware,203,0.424774,0.000000,0.395809,0.000000,1,1,1,1
EnergyAware,204,0.424774,0.000000,0.395809,0.000000,1,1,1,2
EnergyAware,205,0.424774,0.000000,0.395809,0.000000,1,1,1,1
EnergyAware,206,0.424774,0.000000,0.395809,0.000000,1,1,1,1
EnergyAware,207,0.424774,0.000000,0.395809,0.000000,1,1,1,2
EnergyAware,208,0.424774,0.000000,0.395809,0.000000,1,1,1,1
EnergyAware,209,0.424774,0.000000,0.395809,0.000000,1,1,1,1
EnergyAware,MEAN,0.424774,0.000000,0.395809,0.000000,1,1,1,1
EnergyAware,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
RoundRobin,200,0.000000,1.120987,1.237597,0.000000,1,1,0,3
RoundRobin,201,0.000000,1.120987,1.237597,0.000000,1,1,0,2
RoundRobin,202,0.000000,1.120987,1.237597,0.000000,1,1,0,2
RoundRobin,203,0.000000,1.120987,1.237597,0.000000,1,1,0,2
RoundRobin,204,0.000000,1.120987,1.237597,0.000000,1,1,0,2
RoundRobin,205,0.000000,1.120987,1.237597,0.000000,1,1,0,2
RoundRobin,206,0.000000,1.120987,1.237597,0.000000,1,1,0,1
RoundRobin,207,0.000000,1.120987,1.237597,0.000000,1,1,0,2
RoundRobin,208,0.000000,1.120987,1.237597,0.000000,1,1,0,2
RoundRobin,209,0.000000,1.120987,1.237597,0.000000,1,1,0,2
RoundRobin,MEAN,0.000000,1.120987,1.237597,0.000000,1,1,0,2
RoundRobin,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
GA_Makespan,200,0.000000,0.222641,0.709914,0.000000,1,1,0,1822
GA_Makespan,201,0.000000,0.239463,0.717060,0.000000,1,1,0,1804
GA_Makespan,202,0.000000,0.245740,0.719727,0.000000,1,1,0,1816
GA_Makespan,203,0.000000,0.272342,0.731032,0.000000,1,1,0,1811
GA_Makespan,204,0.000000,0.121096,0.663450,0.000000,1,1,0,1817
GA_Makespan,205,0.000000,0.221082,0.709252,0.000000,1,1,0,1808
GA_Makespan,206,0.000000,0.220494,0.709002,0.000000,1,1,0,1803
GA_Makespan,207,0.000000,0.224500,0.710704,0.000000,1,1,0,1828
GA_Makespan,208,0.000000,0.229149,0.712679,0.000000,1,1,0,1811
GA_Makespan,209,0.000000,0.266563,0.728576,0.000000,1,1,0,1842
GA_Makespan,MEAN,0.000000,0.226307,0.711140,0.000000,1,1,0,1816
GA_Makespan,STDDEV,0.000000,0.039301,0.017593,0.000000,,,,
GA_Energy,200,0.549621,0.076148,0.422517,0.000000,1,1,0,1912
GA_Energy,201,0.580177,0.030370,0.412226,0.000000,1,1,0,1930
GA_Energy,202,0.536093,0.076797,0.417847,0.000000,1,1,0,1925
GA_Energy,203,0.565474,0.045774,0.413422,0.000000,1,1,0,1898
GA_Energy,204,0.605496,0.045201,0.423538,0.000000,1,1,0,1905
GA_Energy,205,0.606361,0.000000,0.410558,0.000000,1,1,1,1889
GA_Energy,206,0.573292,0.045825,0.416391,0.000000,1,1,0,1900
GA_Energy,207,0.554642,0.077274,0.424429,0.000000,1,1,0,1901
GA_Energy,208,0.578534,0.068435,0.426254,0.000000,1,1,0,1928
GA_Energy,209,0.575377,0.046300,0.417227,0.000000,1,1,0,1942
GA_Energy,MEAN,0.572507,0.051212,0.418441,0.000000,1,1,1,1913
GA_Energy,STDDEV,0.021346,0.023298,0.005210,0.000000,,,,
SA_Makespan,200,0.497982,0.037618,0.376246,0.000000,1,1,0,792
SA_Makespan,201,0.527147,0.000000,0.378098,0.000000,1,1,1,813
SA_Makespan,202,0.251832,0.193220,0.671533,0.000000,1,1,0,844
SA_Makespan,203,0.530304,0.006053,0.377133,0.000000,1,1,0,1248
SA_Makespan,204,0.301043,0.142875,0.646495,0.000000,1,1,0,796
SA_Makespan,205,0.228160,0.217400,0.700432,0.000000,1,1,0,822
SA_Makespan,206,0.535349,0.000000,0.377547,0.000000,1,1,1,810
SA_Makespan,207,0.470996,0.025868,0.380033,0.000000,1,1,0,760
SA_Makespan,208,0.480537,0.045512,0.376798,0.000000,1,1,0,756
SA_Makespan,209,0.570383,0.000000,0.387391,0.000000,1,1,1,763
SA_Makespan,MEAN,0.439373,0.066855,0.467171,0.000000,1,1,3,840
SA_Makespan,STDDEV,0.121406,0.080316,0.135203,0.000000,,,,
SA_Energy,200,0.172392,0.189066,0.748788,0.000000,1,1,0,833
SA_Energy,201,0.240444,0.204582,0.686350,0.000000,1,1,0,779
SA_Energy,202,0.351659,0.093466,0.622919,0.000000,1,1,0,835
SA_Energy,203,0.133487,0.137986,0.794799,0.000000,1,1,0,804
SA_Energy,204,0.353191,0.092578,0.624820,0.000000,1,1,0,809
SA_Energy,205,0.449443,0.000000,0.572319,0.000000,1,1,1,841
SA_Energy,206,0.000000,0.000000,0.908237,0.000000,1,1,1,851
SA_Energy,207,0.221308,0.227768,0.724281,0.000000,1,1,0,829
SA_Energy,208,0.413408,0.033514,0.584924,0.000000,1,1,0,811
SA_Energy,209,0.261996,0.183980,0.685405,0.000000,1,1,0,823
SA_Energy,MEAN,0.259733,0.116294,0.695284,0.000000,1,1,2,821
SA_Energy,STDDEV,0.130258,0.080965,0.098303,0.000000,,,,
GA_Makespan_Dominance,200,0.053614,0.195169,0.644613,0.006938,5,5,0,1852
GA_Makespan_Dominance,201,0.054429,0.203948,0.654888,0.023773,4,4,0,1812
