Algorithm,Seed,WaitingTime,Energy,IsUniversalPareto
GA_WaitingTime_Dominance,200,2.726000,0.062984048,false
GA_WaitingTime_Dominance,200,2.326000,0.063010045,false
GA_WaitingTime_Dominance,200,2.208000,0.063043375,false
GA_WaitingTime_Dominance,200,2.154000,0.063050622,false
GA_WaitingTime_Dominance,200,2.042000,0.063199902,true
GA_WaitingTime_Dominance,200,2.144000,0.063075771,false
GA_WaitingTime_Dominance,200,2.068000,0.063100335,false
GA_WaitingTime_Dominance,200,2.038000,0.063275570,true
GA_WaitingTime_Dominance,200,2.034000,0.063541221,true
GA_WaitingTime_Dominance,200,2.054000,0.063132510,true
GA_WaitingTime_Dominance,200,2.036000,0.063298881,true
GA_WaitingTime_Dominance,201,2.352000,0.063186210,false
GA_WaitingTime_Dominance,201,2.158000,0.063198598,false
GA_WaitingTime_Dominance,201,2.090000,0.063214542,false
GA_WaitingTime_Dominance,201,2.086000,0.063296601,false
GA_WaitingTime_Dominance,201,2.074000,0.063442330,false
GA_WaitingTime_Dominance,201,2.078000,0.063421136,false
GA_WaitingTime_Dominance,201,2.070000,0.063551719,false
GA_WaitingTime_Dominance,201,2.072000,0.063531990,false
GA_WaitingTime_Dominance,202,2.554000,0.062987047,false
GA_WaitingTime_Dominance,202,2.120000,0.063087828,false
GA_WaitingTime_Dominance,202,2.082000,0.063204634,false
GA_WaitingTime_Dominance,202,2.424000,0.062994366,false
GA_WaitingTime_Dominance,202,2.070000,0.063237812,false
GA_WaitingTime_Dominance,202,2.064000,0.063248345,false
GA_WaitingTime_Dominance,202,2.076000,0.063231243,false
GA_WaitingTime_Dominance,202,2.078000,0.063211229,false
GA_WaitingTime_Dominance,202,2.086000,0.063167142,false
GA_WaitingTime_Dominance,202,2.056000,0.063492466,false
GA_WaitingTime_Dominance,202,2.054000,0.063674161,false
GA_WaitingTime_Dominance,202,2.058000,0.063461351,false
GA_WaitingTime_Dominance,203,2.534000,0.063127537,false
GA_WaitingTime_Dominance,203,2.580000,0.063071110,false
GA_WaitingTime_Dominance,203,2.294000,0.063191982,false
GA_WaitingTime_Dominance,203,2.286000,0.063229768,false
GA_WaitingTime_Dominance,203,2.366000,0.063132392,false
GA_WaitingTime_Dominance,203,2.224000,0.063236367,false
GA_WaitingTime_Dominance,203,2.218000,0.063302977,false
GA_WaitingTime_Dominance,203,2.182000,0.063351219,false
GA_WaitingTime_Dominance,203,2.174000,0.063431937,false
GA_WaitingTime_Dominance,203,2.204000,0.063333083,false
GA_WaitingTime_Dominance,203,2.132000,0.063588988,false
GA_WaitingTime_Dominance,203,2.140000,0.063500163,false
GA_WaitingTime_Dominance,203,2.110000,0.063716291,false
GA_WaitingTime_Dominance,203,2.102000,0.063886532,false
GA_WaitingTime_Dominance,203,2.106000,0.063864358,false
GA_WaitingTime_Dominance,204,2.426000,0.062751894,true
GA_WaitingTime_Dominance,204,2.108000,0.062769294,true
GA_WaitingTime_Dominance,204,2.062000,0.063106618,false
GA_WaitingTime_Dominance,204,2.084000,0.062889470,true
GA_WaitingTime_Dominance,204,2.102000,0.062803873,true
GA_WaitingTime_Dominance,204,2.076000,0.063044861,true
GA_WaitingTime_Dominance,204,2.060000,0.063351678,false
GA_WaitingTime_Dominance,205,2.108000,0.062784192,false
GA_WaitingTime_Dominance,205,2.104000,0.062882149,false
GA_WaitingTime_Dominance,205,2.076000,0.063066730,false
GA_WaitingTime_Dominance,205,2.078000,0.063001000,true
GA_WaitingTime_Dominance,205,2.056000,0.063077953,true
GA_WaitingTime_Dominance,205,2.050000,0.063325817,false
GA_WaitingTime_Dominance,205,2.048000,0.063374604,false
GA_WaitingTime_Dominance,205,2.054000,0.063308994,false
GA_WaitingTime_Dominance,206,3.384000,0.063314733,false
GA_WaitingTime_Dominance,206,2.204000,0.063386260,false
GA_WaitingTime_Dominance,206,2.068000,0.063754000,false
GA_WaitingTime_Dominance,206,2.052000,0.063976649,false
GA_WaitingTime_Dominance,206,2.064000,0.063791368,false
GA_WaitingTime_Dominance,206,2.082000,0.063557525,false
GA_WaitingTime_Dominance,206,2.054000,0.063870701,false
GA_WaitingTime_Dominance,206,2.050000,0.064034768,false
GA_WaitingTime_Dominance,206,2.046000,0.064042316,false
GA_WaitingTime_Dominance,207,3.168000,0.063133772,false
GA_WaitingTime_Dominance,207,3.068000,0.063177377,false
GA_WaitingTime_Dominance,207,3.044000,0.063184013,false
GA_WaitingTime_Dominance,207,2.968000,0.063290366,false
GA_WaitingTime_Dominance,207,2.180000,0.063352932,false
GA_WaitingTime_Dominance,207,2.204000,0.063340766,false
GA_WaitingTime_Dominance,207,2.768000,0.063312611,false
GA_WaitingTime_Dominance,207,2.100000,0.063399203,false
GA_WaitingTime_Dominance,207,2.074000,0.063428958,false
GA_WaitingTime_Dominance,207,2.060000,0.063529991,false
GA_WaitingTime_Dominance,207,2.042000,0.063837461,false
GA_WaitingTime_Dominance,207,2.040000,0.063911977,false
GA_WaitingTime_Dominance,207,2.046000,0.063721464,false
GA_WaitingTime_Dominance,207,2.048000,0.063710912,false
GA_WaitingTime_Dominance,208,2.118000,0.063071074,false
GA_WaitingTime_Dominance,208,2.124000,0.062974361,false
GA_WaitingTime_Dominance,208,2.108000,0.063113970,false
GA_WaitingTime_Dominance,208,2.098000,0.063266765,false
GA_WaitingTime_Dominance,208,2.104000,0.063249874,false
