Scenario,Algorithm,Seed,HV_fixed,EpsPlus,ParetoContribution_pct,nSolutions,ref_x_raw,ref_y_raw
2,AMOSA,200,0.414771430567119,0.6066809200362313,0.0,15,37.8238,0.0889073759
2,AMOSA,201,0.40917086275996256,0.6124364281865333,0.0,14,37.8238,0.0889073759
2,AMOSA,202,0.3974464984296507,0.6268500213819618,0.0,9,37.8238,0.0889073759
2,AMOSA,203,0.4245005550875597,0.5941260576703014,0.0,23,37.8238,0.0889073759
2,AMOSA,204,0.4100363133355878,0.6126655802490282,0.0,8,37.8238,0.0889073759
2,AMOSA,205,0.42413003068566923,0.5953937144805359,0.0,13,37.8238,0.0889073759
2,AMOSA,206,0.4258147248957687,0.5915538317300874,0.0,18,37.8238,0.0889073759
2,AMOSA,207,0.41819636191118165,0.6018467414791318,0.0,17,37.8238,0.0889073759
2,AMOSA,208,0.4149108567864213,0.6057103263263672,0.0,17,37.8238,0.0889073759
2,AMOSA,209,0.4252609343528374,0.5930526435969117,0.0,19,37.8238,0.0889073759
2,GA_Energy_Dominance,200,0.6670112945276752,0.17169450128721372,1.3605442176870748,46,37.8238,0.0889073759
2,GA_Energy_Dominance,201,0.6393128606158066,0.19763680771007988,0.0,62,37.8238,0.0889073759
2,GA_Energy_Dominance,202,0.6732729626634184,0.2046339692388937,7.482993197278912,47,37.8238,0.0889073759
2,GA_Energy_Dominance,203,0.5971233101790412,0.21056108204411622,0.0,51,37.8238,0.0889073759
2,GA_Energy_Dominance,204,0.6558055675327292,0.17770149844874256,0.0,54,37.8238,0.0889073759
2,GA_Energy_Dominance,205,0.5959193980472255,0.3301737373232525,0.0,62,37.8238,0.0889073759
2,GA_Energy_Dominance,206,0.6477045095554244,0.22235380515703257,6.122448979591836,79,37.8238,0.0889073759
2,GA_Energy_Dominance,207,0.6774495110493013,0.16601755891477987,3.401360544217687,62,37.8238,0.0889073759
2,GA_Energy_Dominance,208,0.6429960856170174,0.19806182660948102,1.3605442176870748,47,37.8238,0.0889073759
2,GA_Energy_Dominance,209,0.6372712504000945,0.1811340682553304,0.0,48,37.8238,0.0889073759
2,GA_WaitingTime_Dominance,200,0.41777294872863957,0.6304358577147391,2.7210884353741496,25,37.8238,0.0889073759
2,GA_WaitingTime_Dominance,201,0.4104742478909819,0.6389706155520373,0.0,25,37.8238,0.0889073759
2,GA_WaitingTime_Dominance,202,0.41294204208199514,0.6355147353837346,0.0,22,37.8238,0.0889073759
2,GA_WaitingTime_Dominance,203,0.40850821928342945,0.6415599146323917,0.0,11,37.8238,0.0889073759
2,GA_WaitingTime_Dominance,204,0.4143136778791229,0.635795202247321,0.0,9,37.8238,0.0889073759
2,GA_WaitingTime_Dominance,205,0.41498160218921964,0.6327970062296455,0.0,34,37.8238,0.0889073759
2,GA_WaitingTime_Dominance,206,0.4119014620138766,0.6374284054798293,0.0,25,37.8238,0.0889073759
2,GA_WaitingTime_Dominance,207,0.4288178618414837,0.6197623790877111,4.761904761904762,7,37.8238,0.0889073759
2,GA_WaitingTime_Dominance,208,0.4175215984229111,0.631663645404423,3.401360544217687,22,37.8238,0.0889073759
2,GA_WaitingTime_Dominance,209,0.4058762069898648,0.6440819226492319,0.0,19,37.8238,0.0889073759
2,NSGA-II,200,0.599228122610587,0.39544196756208266,0.0,46,37.8238,0.0889073759
2,NSGA-II,201,0.6443236897329394,0.3338533805461295,0.0,48,37.8238,0.0889073759
2,NSGA-II,202,0.6171692284784633,0.3641017866278107,0.0,48,37.8238,0.0889073759
2,NSGA-II,203,0.6090558923150738,0.38315646021154715,0.0,44,37.8238,0.0889073759
