Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
SA_WaitingTime_Dominance,200,0.096505,0.009663,0.597633,0.002117,26,26,0,1934,0.197153,
SA_WaitingTime_Dominance,201,0.131253,0.017622,0.561903,0.003730,24,24,0,1605,0.228150,
SA_WaitingTime_Dominance,202,0.096711,0.009302,0.597983,0.006152,15,15,0,2048,0.197352,
SA_WaitingTime_Dominance,203,0.144717,0.010587,0.557088,0.001228,15,15,9,1771,0.240033,
SA_WaitingTime_Dominance,204,0.101700,0.012392,0.590132,0.002058,28,28,0,2054,0.201837,
SA_WaitingTime_Dominance,205,0.113545,0.014509,0.578451,0.008225,16,16,4,2032,0.212440,
SA_WaitingTime_Dominance,206,0.102921,0.008481,0.590031,0.003540,32,32,0,1965,0.195441,
SA_WaitingTime_Dominance,207,0.111679,0.017376,0.581995,0.002518,25,25,4,1837,0.210735,
SA_WaitingTime_Dominance,208,0.094728,0.008829,0.599421,0.002439,21,21,0,1672,0.195574,
SA_WaitingTime_Dominance,209,0.104324,0.013418,0.585787,0.002088,25,25,2,1857,0.204180,
SA_WaitingTime_Dominance,MEAN,0.109808,0.012218,0.584042,0.003410,23,23,19,1877,0.208289,10
SA_WaitingTime_Dominance,STDDEV,0.015541,0.003251,0.013942,0.002063,,,,,0.014333,
SA_Energy_Dominance,200,0.506998,0.112072,0.259224,0.002988,112,113,0,2393,0.561573,
SA_Energy_Dominance,201,0.557386,0.116658,0.198311,0.003217,119,119,0,2376,0.610195,
SA_Energy_Dominance,202,0.495746,0.092512,0.296209,0.001687,107,109,0,2214,0.549558,
SA_Energy_Dominance,203,0.536902,0.119434,0.229273,0.004747,115,117,0,2308,0.590142,
SA_Energy_Dominance,204,0.560192,0.130229,0.187055,0.003210,127,129,0,2228,0.614737,
SA_Energy_Dominance,205,0.545206,0.094494,0.268988,0.001420,125,127,2,2217,0.594952,
SA_Energy_Dominance,206,0.543257,0.121523,0.247411,0.002634,108,109,4,2325,0.595754,
SA_Energy_Dominance,207,0.562847,0.124143,0.213779,0.004441,83,84,3,2339,0.614603,
SA_Energy_Dominance,208,0.531198,0.159107,0.180552,0.005201,129,129,0,2618,0.593584,
SA_Energy_Dominance,209,0.533200,0.095556,0.268263,0.002909,126,127,0,2396,0.583857,
SA_Energy_Dominance,MEAN,0.537293,0.116573,0.234907,0.003245,115,116,9,2341,0.590896,10
SA_Energy_Dominance,STDDEV,0.020922,0.019010,0.037204,0.001176,,,,,0.020418,
NSGA-II,200,0.559118,0.005420,0.300937,0.006689,45,45,23,7209,0.607906,
NSGA-II,201,0.569114,0.010258,0.289519,0.010844,51,51,4,6997,0.617047,
NSGA-II,202,0.573357,0.012302,0.272325,0.004214,59,59,5,7474,0.621079,
NSGA-II,203,0.556041,0.015556,0.285718,0.004251,56,56,0,7298,0.605409,
NSGA-II,204,0.558024,0.014180,0.276328,0.004638,58,58,0,7459,0.607135,
NSGA-II,205,0.511008,0.010955,0.321744,0.003151,55,55,0,7324,0.565019,
NSGA-II,206,0.539330,0.010309,0.301841,0.003861,48,48,3,7133,0.590278,
NSGA-II,207,0.540927,0.016597,0.300440,0.003641,55,55,0,7221,0.592017,
NSGA-II,208,0.554003,0.010106,0.294604,0.005984,54,54,0,7201,0.603522,
NSGA-II,209,0.528565,0.013349,0.300099,0.005702,50,50,1,7408,0.580693,
NSGA-II,MEAN,0.548949,0.011903,0.294355,0.005297,53,53,36,7272,0.599010,10
NSGA-II,STDDEV,0.018100,0.003070,0.013520,0.002132,,,,,0.016232,
SPEA-II,200,0.537801,0.011982,0.300173,0.005340,57,57,0,7992,0.589075,
SPEA-II,201,0.484480,0.013237,0.334283,0.009343,49,49,0,8036,0.541371,
SPEA-II,202,0.528203,0.013307,0.307557,0.003844,55,55,0,7900,0.580551,
SPEA-II,203,0.516092,0.016371,0.314522,0.009030,46,46,2,7738,0.569741,
SPEA-II,204,0.508563,0.010560,0.321798,0.004714,49,49,8,7570,0.562916,
SPEA-II,205,0.505698,0.012053,0.326223,0.003386,42,42,0,7555,0.560465,
SPEA-II,206,0.491651,0.010564,0.334686,0.003239,47,47,0,8174,0.547825,
SPEA-II,207,0.468818,0.009451,0.354648,0.006741,36,36,1,7403,0.527400,
SPEA-II,208,0.513689,0.013541,0.316482,0.005141,53,53,9,7907,0.567688,
SPEA-II,209,0.540569,0.018364,0.293800,0.004058,52,52,0,7976,0.591769,
SPEA-II,MEAN,0.509556,0.012943,0.320417,0.005483,49,49,20,7825,0.563880,10
SPEA-II,STDDEV,0.021890,0.002588,0.017138,0.002096,,,,,0.019614,
AMOSA,200,0.330646,0.025749,0.417994,0.001897,45,45,0,5395,0.404444,
AMOSA,201,0.301131,0.020376,0.428438,0.006415,33,33,0,5565,0.378110,
AMOSA,202,0.295700,0.019620,0.442404,0.001681,42,42,0,5073,0.373238,
AMOSA,203,0.316373,0.028289,0.424676,0.001398,50,50,0,5003,0.391788,
AMOSA,204,0.324997,0.020063,0.423824,0.003239,40,40,0,5716,0.399372,
AMOSA,205,0.337003,0.009483,0.423917,0.004616,41,41,5,5815,0.409991,
AMOSA,206,0.356148,0.033906,0.384433,0.002882,46,46,0,5792,0.427260,
AMOSA,207,0.349073,0.030944,0.391434,0.001905,57,57,0,5385,0.421048,
AMOSA,208,0.357430,0.025290,0.399097,0.001442,63,63,0,5516,0.428345,
AMOSA,209,0.300445,0.028472,0.433472,0.001791,48,48,0,5552,0.377588,
AMOSA,MEAN,0.326895,0.024219,0.416969,0.002726,47,47,5,5481,0.401118,10
AMOSA,STDDEV,0.022016,0.006690,0.017990,0.001556,,,,,0.019652,
Universal_Pareto,ALL,0.774629,0.000000,0.000000,0.000000,174,174,174,0,0.817953,
