Algorithm,Seed,WaitingTime,Energy,IsUniversalPareto
NSGA-II,202,6.042000,0.611493516,false
NSGA-II,202,6.726000,0.525168736,false
NSGA-II,202,6.252000,0.570054306,false
NSGA-II,202,6.106000,0.608922196,false
NSGA-II,202,6.274000,0.569029816,false
NSGA-II,202,6.806000,0.523184445,false
NSGA-II,202,5.766000,0.662148193,false
NSGA-II,202,6.066000,0.609309972,false
NSGA-II,202,5.928000,0.621909253,false
NSGA-II,202,6.768000,0.524634771,false
NSGA-II,202,8.572000,0.435305332,false
NSGA-II,202,6.792000,0.523515820,false
NSGA-II,202,5.912000,0.634352056,false
NSGA-II,203,11.152000,0.392702306,false
NSGA-II,203,5.590000,0.731100118,false
NSGA-II,203,7.616000,0.458998948,false
NSGA-II,203,10.838000,0.395384014,false
NSGA-II,203,5.596000,0.711771352,false
NSGA-II,203,5.614000,0.689088755,false
NSGA-II,203,8.116000,0.455871953,false
NSGA-II,203,10.402000,0.397752408,false
NSGA-II,203,5.668000,0.674987637,false
NSGA-II,203,9.012000,0.414818144,false
NSGA-II,203,9.392000,0.414304237,false
NSGA-II,203,7.506000,0.478790830,false
NSGA-II,203,8.638000,0.420259441,false
NSGA-II,203,5.670000,0.656322168,false
NSGA-II,203,8.886000,0.417573292,false
NSGA-II,203,9.532000,0.412457543,false
NSGA-II,203,6.078000,0.593378154,false
NSGA-II,203,5.862000,0.623968046,false
NSGA-II,203,6.084000,0.572419200,false
NSGA-II,203,6.550000,0.537648238,false
NSGA-II,203,8.284000,0.446813876,false
NSGA-II,203,6.286000,0.559836748,false
NSGA-II,203,8.614000,0.432686163,false
NSGA-II,203,5.930000,0.614697497,false
NSGA-II,203,7.354000,0.487356620,false
NSGA-II,203,6.344000,0.549630967,false
NSGA-II,203,9.790000,0.411920741,false
NSGA-II,203,6.632000,0.531783886,false
NSGA-II,203,5.762000,0.646373224,false
NSGA-II,203,6.780000,0.531497070,false
NSGA-II,203,8.132000,0.451292647,false
NSGA-II,203,10.098000,0.404899029,false
NSGA-II,203,7.456000,0.482813715,false
NSGA-II,203,10.304000,0.403837893,false
NSGA-II,203,5.768000,0.633075986,false
NSGA-II,203,6.472000,0.545712099,false
NSGA-II,203,6.936000,0.515901795,false
NSGA-II,203,9.926000,0.408843162,false
NSGA-II,203,5.722000,0.649636656,false
NSGA-II,203,6.782000,0.521590122,false
NSGA-II,203,6.828000,0.519256338,false
NSGA-II,203,5.788000,0.630418084,false
NSGA-II,203,6.018000,0.600406871,false
NSGA-II,203,7.310000,0.495700732,false
NSGA-II,203,10.074000,0.408433579,false
NSGA-II,203,8.554000,0.437831866,false
NSGA-II,203,6.094000,0.570027474,false
NSGA-II,203,5.946000,0.606522025,false
NSGA-II,203,10.330000,0.401425330,false
NSGA-II,203,6.410000,0.546144807,false
NSGA-II,203,6.186000,0.565951269,false
NSGA-II,203,9.848000,0.410578651,false
NSGA-II,203,7.036000,0.515674780,false
NSGA-II,203,8.384000,0.443646549,false
NSGA-II,203,6.050000,0.594796662,false
NSGA-II,203,5.988000,0.605721561,false
NSGA-II,203,6.222000,0.564944182,false
NSGA-II,203,7.048000,0.511575219,false
NSGA-II,203,8.468000,0.438706909,false
NSGA-II,203,8.406000,0.442151932,false
NSGA-II,203,7.092000,0.509467062,false
NSGA-II,203,7.104000,0.506693589,false
NSGA-II,203,7.268000,0.499931459,false
NSGA-II,203,7.174000,0.506270454,false
NSGA-II,203,7.212000,0.505913983,false
NSGA-II,203,7.294000,0.498190889,false
NSGA-II,203,8.500000,0.438672177,false
NSGA-II,203,7.220000,0.502031934,false
NSGA-II,203,7.234000,0.501990418,false
NSGA-II,203,6.204000,0.565147151,false
NSGA-II,203,8.400000,0.442973928,false
NSGA-II,204,5.510000,0.712526885,false
NSGA-II,204,9.616000,0.389828354,true
NSGA-II,204,6.640000,0.509504544,true
NSGA-II,204,5.560000,0.682894497,false
NSGA-II,204,9.128000,0.412634727,false
NSGA-II,204,6.538000,0.532396512,false
NSGA-II,204,9.396000,0.409832412,false
NSGA-II,204,5.632000,0.649078586,false
NSGA-II,204,6.098000,0.580080552,false
NSGA-II,204,8.878000,0.420540328,false
NSGA-II,204,5.746000,0.621371426,false
NSGA-II,204,6.036000,0.590194768,false
NSGA-II,204,5.590000,0.669127503,false
NSGA-II,204,9.012000,0.419233044,false
NSGA-II,204,8.630000,0.421551685,false
NSGA-II,204,5.722000,0.637304092,false
NSGA-II,204,9.532000,0.401239718,false
NSGA-II,204,8.298000,0.439999791,false
NSGA-II,204,8.134000,0.442474816,false
NSGA-II,204,6.162000,0.567294334,false
NSGA-II,204,7.650000,0.464454894,false
NSGA-II,204,7.506000,0.472011896,false
NSGA-II,204,7.976000,0.451484959,false
NSGA-II,204,6.840000,0.509260850,false
NSGA-II,204,6.010000,0.602000681,false
NSGA-II,204,8.070000,0.446176894,false
NSGA-II,204,5.880000,0.618322264,false
NSGA-II,204,7.396000,0.477333399,false
NSGA-II,204,7.912000,0.455984323,false
NSGA-II,204,8.386000,0.436109193,false
NSGA-II,204,7.010000,0.499977664,false
NSGA-II,204,5.954000,0.605571120,false
NSGA-II,204,7.094000,0.494388993,false
NSGA-II,204,9.508000,0.408311988,false
NSGA-II,204,7.576000,0.467925427,false
NSGA-II,204,5.682000,0.643426667,false
NSGA-II,204,5.898000,0.612496802,false
NSGA-II,204,7.758000,0.458655702,false
NSGA-II,204,7.288000,0.479318049,false
NSGA-II,204,6.908000,0.504145327,false
NSGA-II,204,7.144000,0.484087196,false
NSGA-II,204,6.230000,0.566575962,false
NSGA-II,204,6.322000,0.557669283,false
NSGA-II,204,6.300000,0.561858111,false
NSGA-II,204,5.574000,0.672976775,false
NSGA-II,204,7.154000,0.482565056,false
NSGA-II,204,6.508000,0.545809893,false
NSGA-II,204,8.470000,0.434020935,false
NSGA-II,204,7.804000,0.458212049,false
NSGA-II,204,6.422000,0.547986799,false
NSGA-II,204,8.494000,0.429569628,false
NSGA-II,204,7.072000,0.497726367,false
NSGA-II,204,8.584000,0.429235223,false
NSGA-II,204,6.348000,0.549360125,false
NSGA-II,204,8.618000,0.427327797,false
NSGA-II,204,7.320000,0.477996215,false
NSGA-II,204,6.866000,0.505214952,false
NSGA-II,204,6.524000,0.540462254,false
NSGA-II,204,6.528000,0.537225018,false
NSGA-II,204,6.360000,0.548769688,false
NSGA-II,205,5.474000,0.712530018,false
NSGA-II,205,9.696000,0.409495625,false
NSGA-II,205,7.906000,0.469422469,false
NSGA-II,205,6.300000,0.567066564,false
NSGA-II,205,7.602000,0.469510159,false
NSGA-II,205,8.172000,0.453065947,false
NSGA-II,205,5.518000,0.701903952,false
NSGA-II,205,6.356000,0.545688291,false
NSGA-II,205,9.446000,0.412678991,false
NSGA-II,205,5.548000,0.678369787,false
NSGA-II,205,9.206000,0.422201097,false
NSGA-II,205,6.994000,0.512585568,false
NSGA-II,205,9.306000,0.416297565,false
NSGA-II,205,7.556000,0.487908476,false
NSGA-II,205,6.810000,0.513735061,false
NSGA-II,205,6.236000,0.580749195,false
NSGA-II,205,6.070000,0.592015628,false
NSGA-II,205,7.092000,0.506914003,false
NSGA-II,205,5.876000,0.637865321,false
NSGA-II,205,5.896000,0.620343082,false
NSGA-II,205,6.038000,0.606540683,false
NSGA-II,205,8.988000,0.425842066,false
NSGA-II,205,8.656000,0.441478408,false
NSGA-II,205,8.424000,0.451494312,false
NSGA-II,205,8.218000,0.451567725,false
NSGA-II,205,5.834000,0.652721634,false
NSGA-II,205,7.312000,0.497957236,false
NSGA-II,205,6.692000,0.522428694,false
NSGA-II,205,5.836000,0.640070200,false
NSGA-II,205,6.684000,0.535305445,false
NSGA-II,205,6.754000,0.521890405,false
NSGA-II,205,7.464000,0.492828851,false
NSGA-II,205,8.756000,0.437958954,false
NSGA-II,205,5.698000,0.661418134,false
NSGA-II,205,6.626000,0.540944002,false
NSGA-II,205,5.944000,0.620133137,false
NSGA-II,205,6.006000,0.613277462,false
NSGA-II,205,6.172000,0.590059758,false
NSGA-II,205,7.172000,0.500055980,false
NSGA-II,205,5.674000,0.666127896,false
NSGA-II,205,6.474000,0.543339372,false
NSGA-II,205,5.660000,0.673242523,false
NSGA-II,205,8.478000,0.450158353,false
NSGA-II,205,6.520000,0.542927125,false
NSGA-II,205,8.540000,0.442564119,false
NSGA-II,205,5.602000,0.674756145,false
NSGA-II,205,8.514000,0.444558568,false
NSGA-II,205,5.798000,0.659641837,false
NSGA-II,205,8.816000,0.436151776,false
NSGA-II,205,8.874000,0.435570359,false
NSGA-II,205,8.966000,0.425906847,false
NSGA-II,205,7.542000,0.491823265,false
NSGA-II,205,8.914000,0.431316427,false
NSGA-II,205,7.282000,0.498530462,false
NSGA-II,205,6.672000,0.538622916,false
