Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
1,Balanced,SPEA-II,201,0.521580,0.014594,0.053632,0.012352,45,4,3333,4.814000,0.338666930
1,Balanced,SPEA-II,202,0.513695,0.022997,0.063345,0.012808,50,0,3328,4.960000,0.339586813
1,Balanced,SPEA-II,203,0.544158,0.014831,0.050298,0.007114,55,1,3342,4.844000,0.323224605
1,Balanced,SPEA-II,204,0.540048,0.011287,0.051307,0.007790,48,6,3333,4.774000,0.329090343
1,Balanced,SPEA-II,205,0.535679,0.015634,0.052941,0.011015,54,2,3346,4.792000,0.330314667
1,Balanced,SPEA-II,206,0.546686,0.013685,0.045376,0.014744,48,8,3357,4.848000,0.322325640
1,Balanced,SPEA-II,207,0.556060,0.013540,0.048961,0.010494,58,10,3334,4.804000,0.324301263
1,Balanced,SPEA-II,208,0.538208,0.012630,0.051146,0.008268,55,7,3329,4.772000,0.329616632
1,Balanced,SPEA-II,209,0.559494,0.013832,0.046160,0.013852,54,10,3329,5.024000,0.308866428
1,Balanced,SPEA-II,MEAN,0.536767,0.015000,0.051885,0.011448,,49,3340,4.772000,0.308866428
1,Balanced,AMOSA,200,0.454169,0.021327,0.082168,0.003299,73,0,2525,4.824000,0.377063548
1,Balanced,AMOSA,201,0.446160,0.033321,0.089903,0.003697,73,0,2542,4.840000,0.378294648
1,Balanced,AMOSA,202,0.437455,0.025169,0.088359,0.004489,70,0,2489,4.826000,0.385028580
1,Balanced,AMOSA,203,0.462368,0.036284,0.080374,0.003373,79,0,2504,4.892000,0.367595050
1,Balanced,AMOSA,204,0.463054,0.034428,0.082866,0.003662,95,0,2547,4.792000,0.368494100
1,Balanced,AMOSA,205,0.461760,0.024065,0.077690,0.003400,71,0,2512,4.840000,0.371129818
1,Balanced,AMOSA,206,0.443508,0.038213,0.091233,0.003848,87,0,2513,4.768000,0.379925724
1,Balanced,AMOSA,207,0.446879,0.033598,0.086261,0.007703,51,3,2512,4.680000,0.378794635
1,Balanced,AMOSA,208,0.436001,0.023980,0.088596,0.003696,75,0,2510,4.824000,0.386001331
1,Balanced,AMOSA,209,0.445332,0.026485,0.075439,0.004625,75,34,2509,4.736000,0.382875309
1,Balanced,AMOSA,MEAN,0.449669,0.029687,0.084289,0.004179,,37,2516,4.680000,0.367595050
2,GPU_Stress,GA_WaitingTime,200,0.000000,0.063564,0.525522,0.000000,1,0,2374,4.378000,0.743556670
2,GPU_Stress,GA_WaitingTime,201,0.000000,0.065835,0.528047,0.000000,1,0,1979,4.340000,0.744933331
2,GPU_Stress,GA_WaitingTime,202,0.000000,0.026873,0.508428,0.000000,1,0,1985,4.336000,0.724344626
2,GPU_Stress,GA_WaitingTime,203,0.000000,0.077986,0.534238,0.000000,1,0,1987,4.342000,0.751697687
2,GPU_Stress,GA_WaitingTime,204,0.000000,0.089633,0.539330,0.000000,1,0,1988,4.370000,0.758284111
2,GPU_Stress,GA_WaitingTime,205,0.000000,0.080349,0.533732,0.000000,1,0,1988,4.392000,0.752876001
2,GPU_Stress,GA_WaitingTime,206,0.000000,0.000000,0.496910,0.000000,1,1,1992,4.294000,0.711212317
2,GPU_Stress,GA_WaitingTime,207,0.000000,0.028467,0.507489,0.000000,1,0,1990,4.378000,0.724863668
2,GPU_Stress,GA_WaitingTime,208,0.000000,0.076062,0.532624,0.000000,1,0,1984,4.360000,0.750567667
2,GPU_Stress,GA_WaitingTime,209,0.000000,0.042039,0.513226,0.000000,1,0,2000,4.408000,0.731742804
2,GPU_Stress,GA_WaitingTime,MEAN,0.000000,0.055081,0.521955,0.000000,,1,2026,4.294000,0.711212317
2,GPU_Stress,GA_Energy,200,0.000000,0.035724,0.940963,0.000000,1,0,2041,17.168000,0.248563181
2,GPU_Stress,GA_Energy,201,0.070862,0.087401,0.873520,0.000000,1,0,2044,16.108000,0.254029223
2,GPU_Stress,GA_Energy,202,0.055221,0.071632,0.888630,0.000000,1,0,2048,16.320000,0.252320376
2,GPU_Stress,GA_Energy,203,0.000745,0.048727,0.931447,0.000000,1,0,2061,17.046000,0.255307280
2,GPU_Stress,GA_Energy,204,0.021580,0.037557,0.923511,0.000000,1,0,2060,16.772000,0.246457356
2,GPU_Stress,GA_Energy,205,0.033449,0.058790,0.904223,0.000000,1,0,2072,16.608000,0.254558950
2,GPU_Stress,GA_Energy,206,0.000000,0.034612,0.939616,0.000000,1,0,2115,17.076000,0.248528919
2,GPU_Stress,GA_Energy,207,0.089785,0.099626,0.864670,0.000000,1,0,2098,15.868000,0.248968432
2,GPU_Stress,GA_Energy,208,0.000000,0.052896,0.936496,0.000000,1,0,2042,17.336000,0.255126729
2,GPU_Stress,GA_Energy,209,0.033718,0.063158,0.901219,0.000000,1,0,2028,16.602000,0.256968505
2,GPU_Stress,GA_Energy,MEAN,0.030536,0.059012,0.910430,0.000000,,0,2060,15.868000,0.246457356
2,GPU_Stress,SA_WaitingTime,200,0.000000,0.177238,0.559392,0.000000,1,0,1270,5.222000,0.806174989
2,GPU_Stress,SA_WaitingTime,201,0.000000,0.190820,0.562808,0.000000,1,0,754,5.472000,0.815733656
2,GPU_Stress,SA_WaitingTime,202,0.000000,0.199138,0.575879,0.000000,1,0,755,5.062000,0.823504400
2,GPU_Stress,SA_WaitingTime,203,0.000000,0.185135,0.570192,0.000000,1,0,774,4.992000,0.814193029
2,GPU_Stress,SA_WaitingTime,204,0.000000,0.161260,0.547749,0.000000,1,0,776,5.384000,0.795344817
2,GPU_Stress,SA_WaitingTime,205,0.000000,0.168890,0.555297,0.000000,1,0,1227,5.186000,0.800286645
2,GPU_Stress,SA_WaitingTime,206,0.000000,0.164483,0.552389,0.000000,1,0,781,5.214000,0.797376999
2,GPU_Stress,SA_WaitingTime,207,0.000000,0.158095,0.548041,0.000000,1,0,769,5.262000,0.793197941
2,GPU_Stress,SA_WaitingTime,208,0.000000,0.166462,0.556957,0.000000,1,0,762,5.060000,0.799300228
2,GPU_Stress,SA_WaitingTime,209,0.000000,0.158705,0.549667,0.000000,1,0,773,5.182000,0.793377592
2,GPU_Stress,SA_WaitingTime,MEAN,0.000000,0.173023,0.557837,0.000000,,0,864,4.992000,0.793197941
2,GPU_Stress,SA_Energy,200,0.234134,0.013963,0.765233,0.000000,1,0,839,14.002000,0.242313145
2,GPU_Stress,SA_Energy,201,0.128144,0.115640,0.848589,0.000000,1,0,855,15.396000,0.239066990
2,GPU_Stress,SA_Energy,202,0.287790,0.000000,0.733357,0.000000,1,1,860,13.320000,0.240067773
2,GPU_Stress,SA_Energy,203,0.000000,0.000000,0.957661,0.000000,1,1,856,17.056000,0.231957834
2,GPU_Stress,SA_Energy,204,0.049487,0.051003,0.912671,0.000000,1,0,833,16.418000,0.236799514
2,GPU_Stress,SA_Energy,205,0.363828,0.000000,0.659649,0.000000,1,1,847,12.184000,0.254467619
2,GPU_Stress,SA_Energy,206,0.209445,0.034307,0.781191,0.000000,1,0,823,14.318000,0.243346752
2,GPU_Stress,SA_Energy,207,0.139341,0.104845,0.843689,0.000000,1,0,833,15.260000,0.236689628
2,GPU_Stress,SA_Energy,208,0.243331,0.000000,0.769264,0.000000,1,1,816,13.922000,0.236333716
2,GPU_Stress,SA_Energy,209,0.163122,0.079829,0.815723,0.000000,1,0,857,14.924000,0.243249241
2,GPU_Stress,SA_Energy,MEAN,0.181862,0.039959,0.808703,0.000000,,4,841,12.184000,0.231957834
2,GPU_Stress,NSGA-II,200,0.530485,0.020697,0.043777,0.014499,50,0,2709,5.710000,0.393931099
2,GPU_Stress,NSGA-II,201,0.518517,0.025464,0.049834,0.009177,50,0,2712,5.554000,0.402851604
2,GPU_Stress,NSGA-II,202,0.539638,0.022153,0.041561,0.012197,60,2,2717,5.642000,0.386898012
2,GPU_Stress,NSGA-II,203,0.543234,0.029741,0.044010,0.009576,71,0,2710,5.590000,0.392702306
2,GPU_Stress,NSGA-II,204,0.539803,0.018423,0.041633,0.009048,60,2,2718,5.510000,0.389828354
2,GPU_Stress,NSGA-II,205,0.507463,0.030163,0.053624,0.007395,62,0,2733,5.474000,0.409495625
2,GPU_Stress,NSGA-II,206,0.541579,0.017781,0.040806,0.013007,62,1,2711,5.506000,0.388981626
2,GPU_Stress,NSGA-II,207,0.507174,0.035082,0.057162,0.007537,58,0,2717,5.710000,0.405131287
2,GPU_Stress,NSGA-II,208,0.539377,0.030071,0.038333,0.015594,58,1,2698,5.414000,0.395157012
2,GPU_Stress,NSGA-II,209,0.529282,0.025537,0.051583,0.012804,44,2,2700,5.662000,0.394891031
2,GPU_Stress,NSGA-II,MEAN,0.529655,0.025511,0.046232,0.011084,,8,2712,5.414000,0.386898012
2,GPU_Stress,SPEA-II,200,0.512498,0.002885,0.045629,0.006530,60,31,3391,5.480000,0.419347412
2,GPU_Stress,SPEA-II,201,0.552325,0.010926,0.038564,0.010776,47,5,3388,5.530000,0.383098746
2,GPU_Stress,SPEA-II,202,0.542705,0.021162,0.042217,0.011459,46,1,3384,5.642000,0.385130898
2,GPU_Stress,SPEA-II,203,0.514154,0.018232,0.044796,0.009275,64,0,3379,5.508000,0.411005396
2,GPU_Stress,SPEA-II,204,0.534350,0.013418,0.036309,0.010188,68,8,3401,5.310000,0.402494582
2,GPU_Stress,SPEA-II,205,0.511048,0.012159,0.043316,0.006327,57,2,3376,5.410000,0.417054737
2,GPU_Stress,SPEA-II,206,0.528493,0.016394,0.037983,0.018436,52,1,3390,5.672000,0.401287843
2,GPU_Stress,SPEA-II,207,0.509435,0.007614,0.043889,0.007693,47,15,3378,5.342000,0.420365071
2,GPU_Stress,SPEA-II,208,0.547143,0.021082,0.040760,0.008827,66,0,3403,5.502000,0.390845778
2,GPU_Stress,SPEA-II,209,0.530770,0.013343,0.036386,0.010136,56,5,3391,5.396000,0.402198962
2,GPU_Stress,SPEA-II,MEAN,0.528292,0.013721,0.040985,0.009965,,68,3388,5.310000,0.383098746
2,GPU_Stress,AMOSA,200,0.418566,0.048269,0.107657,0.005943,78,0,2553,5.366000,0.483250679
2,GPU_Stress,AMOSA,201,0.382537,0.055999,0.115793,0.005142,82,0,2560,5.620000,0.488544823
2,GPU_Stress,AMOSA,202,0.375106,0.041039,0.118624,0.003544,82,0,2545,5.568000,0.496999164
2,GPU_Stress,AMOSA,203,0.401267,0.056922,0.105454,0.003814,88,0,2566,5.556000,0.476180524
2,GPU_Stress,AMOSA,204,0.393104,0.056143,0.108711,0.004927,63,0,2530,5.634000,0.482244933
2,GPU_Stress,AMOSA,205,0.408392,0.045654,0.097255,0.003981,77,0,2563,5.572000,0.476817279
2,GPU_Stress,AMOSA,206,0.397049,0.043236,0.111365,0.006346,53,0,2520,5.586000,0.495097571
2,GPU_Stress,AMOSA,207,0.390659,0.054581,0.123112,0.006090,60,0,2527,5.470000,0.505357954
2,GPU_Stress,AMOSA,208,0.405654,0.041305,0.116047,0.010424,87,0,2542,5.516000,0.501048018
2,GPU_Stress,AMOSA,209,0.390943,0.033067,0.108554,0.003928,72,0,2528,5.542000,0.491422571
2,GPU_Stress,AMOSA,MEAN,0.396328,0.047622,0.111257,0.005414,,0,2543,5.366000,0.476180524
3,CPU_Stress,GA_WaitingTime,200,0.022688,0.007136,0.445611,0.000000,1,0,2362,4.340000,0.424608332
3,CPU_Stress,GA_WaitingTime,201,0.029452,0.000000,0.441213,0.000000,1,1,1952,4.318000,0.422618242
3,CPU_Stress,GA_WaitingTime,202,0.000000,0.046001,0.490463,0.000000,1,0,1967,4.316000,0.445619551
3,CPU_Stress,GA_WaitingTime,203,0.000000,0.000000,0.466807,0.000000,1,1,1962,4.300000,0.431354767
3,CPU_Stress,GA_WaitingTime,204,0.000000,0.034157,0.481696,0.000000,1,0,1954,4.360000,0.441624913
3,CPU_Stress,GA_WaitingTime,205,0.000000,0.033650,0.481650,0.000000,1,0,1946,4.356000,0.441487754
3,CPU_Stress,GA_WaitingTime,206,0.021511,0.007959,0.447579,0.000000,1,0,1973,4.322000,0.424971007
3,CPU_Stress,GA_WaitingTime,207,0.000000,0.006697,0.468379,0.000000,1,0,1940,4.330000,0.433096025
3,CPU_Stress,GA_WaitingTime,208,0.000000,0.036908,0.483318,0.000000,1,0,1957,4.358000,0.442526927
3,CPU_Stress,GA_WaitingTime,209,0.000000,0.012654,0.468876,0.000000,1,0,1958,4.368000,0.434425142
3,CPU_Stress,GA_WaitingTime,MEAN,0.007365,0.018516,0.467559,0.000000,,2,1997,4.300000,0.422618242
3,CPU_Stress,GA_Energy,200,0.046954,0.076508,0.907356,0.000000,1,0,1991,13.030000,0.152481482
3,CPU_Stress,GA_Energy,201,0.038559,0.070786,0.914572,0.000000,1,0,1989,13.112000,0.152397723
3,CPU_Stress,GA_Energy,202,0.114751,0.056076,0.847004,0.000000,1,0,1983,12.360000,0.154632555
3,CPU_Stress,GA_Energy,203,0.077722,0.076342,0.881904,0.000000,1,0,1980,12.730000,0.152441535
3,CPU_Stress,GA_Energy,204,0.092558,0.058981,0.875660,0.000000,1,0,1992,12.594000,0.149730145
3,CPU_Stress,GA_Energy,205,0.147949,0.044552,0.820855,0.000000,1,0,1997,12.034000,0.154569043
3,CPU_Stress,GA_Energy,206,0.137589,0.048512,0.830947,0.000000,1,0,1994,12.140000,0.153710675
3,CPU_Stress,GA_Energy,207,0.118103,0.054089,0.844810,0.000000,1,0,2009,12.328000,0.154407448
3,CPU_Stress,GA_Energy,208,0.188734,0.000000,0.787301,0.000000,1,1,1996,11.626000,0.155635994
