Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
GA_WaitingTime,200,0.060961,0.000000,0.437183,0.000000,1,1,1,2181
GA_WaitingTime,201,0.004459,0.004950,0.485962,0.000000,1,1,0,2418
GA_WaitingTime,202,0.073157,0.000000,0.426281,0.000000,1,1,1,1996
GA_WaitingTime,203,0.000000,0.021888,0.501212,0.000000,1,1,0,1970
GA_WaitingTime,204,0.002796,0.006401,0.486061,0.000000,1,1,0,1980
GA_WaitingTime,205,0.011868,0.013864,0.477392,0.000000,1,1,0,1975
GA_WaitingTime,206,0.042433,0.018536,0.452446,0.000000,1,1,0,1972
GA_WaitingTime,207,0.000000,0.032938,0.506313,0.000000,1,1,0,1958
GA_WaitingTime,208,0.000000,0.019039,0.497701,0.000000,1,1,0,1965
GA_WaitingTime,209,0.000000,0.000000,0.490775,0.000000,1,1,1,1973
GA_WaitingTime,MEAN,0.019567,0.011762,0.476133,0.000000,1,1,3,2038
GA_WaitingTime,STDDEV,0.026849,0.010698,0.026419,0.000000,,,,
GA_Energy,200,0.000000,0.081613,0.961177,0.000000,1,1,0,2015
GA_Energy,201,0.000000,0.052484,0.954680,0.000000,1,1,0,2022
GA_Energy,202,0.000000,0.135416,0.974252,0.000000,1,1,0,2012
GA_Energy,203,0.075640,0.038130,0.883322,0.000000,1,1,0,2011
GA_Energy,204,0.000000,0.033138,0.955318,0.000000,1,1,0,2016
GA_Energy,205,0.000000,0.051523,0.958261,0.000000,1,1,0,2013
GA_Energy,206,0.000000,0.041072,0.950079,0.000000,1,1,0,2012
GA_Energy,207,0.036606,0.067680,0.910769,0.000000,1,1,0,2016
GA_Energy,208,0.000000,0.059724,0.952862,0.000000,1,1,0,2022
GA_Energy,209,0.000000,0.085101,0.968453,0.000000,1,1,0,2018
GA_Energy,MEAN,0.011225,0.064588,0.946917,0.000000,1,1,0,2015
GA_Energy,STDDEV,0.024086,0.028844,0.026590,0.000000,,,,
SA_WaitingTime,200,0.000000,0.091588,0.499682,0.000000,1,1,0,765
SA_WaitingTime,201,0.000000,0.069424,0.498760,0.000000,1,1,0,757
SA_WaitingTime,202,0.000000,0.102112,0.527723,0.000000,1,1,0,758
SA_WaitingTime,203,0.000000,0.091528,0.509816,0.000000,1,1,0,758
SA_WaitingTime,204,0.000000,0.082760,0.518049,0.000000,1,1,0,762
SA_WaitingTime,205,0.000000,0.128199,0.521714,0.000000,1,1,0,771
SA_WaitingTime,206,0.000000,0.078955,0.491965,0.000000,1,1,0,756
SA_WaitingTime,207,0.000000,0.108561,0.519271,0.000000,1,1,0,1223
SA_WaitingTime,208,0.013214,0.083449,0.453863,0.000000,1,1,0,771
SA_WaitingTime,209,0.000000,0.113256,0.531709,0.000000,1,1,0,749
SA_WaitingTime,MEAN,0.001321,0.094983,0.507255,0.000000,1,1,0,807
SA_WaitingTime,STDDEV,0.003964,0.016996,0.021697,0.000000,,,,
SA_Energy,200,0.108292,0.016479,0.866433,0.000000,1,1,0,844
SA_Energy,201,0.297592,0.000000,0.721274,0.000000,1,1,1,844
SA_Energy,202,0.229551,0.010692,0.769488,0.000000,1,1,0,833
SA_Energy,203,0.101479,0.000000,0.880933,0.000000,1,1,1,843
SA_Energy,204,0.130039,0.000000,0.856069,0.000000,1,1,1,832
SA_Energy,205,0.000000,0.192185,1.001476,0.000000,1,1,0,850
SA_Energy,206,0.239189,0.000000,0.768230,0.000000,1,1,1,815
SA_Energy,207,0.168515,0.000000,0.822798,0.000000,1,1,1,820
SA_Energy,208,0.000000,0.000000,0.971266,0.000000,1,1,1,805
SA_Energy,209,0.000000,0.019183,0.961337,0.000000,1,1,0,860
SA_Energy,MEAN,0.127466,0.023854,0.861930,0.000000,1,1,6,834
SA_Energy,STDDEV,0.101648,0.056568,0.089647,0.000000,,,,
NSGA-II,200,0.532621,0.026726,0.058664,0.008405,53,53,0,2831
NSGA-II,201,0.521506,0.042440,0.063414,0.007040,57,57,0,2668
NSGA-II,202,0.539932,0.019866,0.052089,0.010753,63,63,1,2663
NSGA-II,203,0.532471,0.029638,0.054717,0.009917,59,59,0,2656
NSGA-II,204,0.541070,0.020535,0.056405,0.009237,52,52,2,2647
NSGA-II,205,0.533608,0.029535,0.055072,0.008886,57,57,0,2659
NSGA-II,206,0.524676,0.019909,0.060325,0.007503,53,53,0,2634
NSGA-II,207,0.525285,0.029593,0.063367,0.007312,48,48,0,2643
NSGA-II,208,0.551523,0.021160,0.042046,0.016791,48,48,1,2640
NSGA-II,209,0.537115,0.022427,0.053637,0.009888,54,54,1,2647
NSGA-II,MEAN,0.533981,0.026183,0.055974,0.009573,54,54,5,2668
NSGA-II,STDDEV,0.008517,0.006707,0.005944,0.002673,,,,
SPEA-II,200,0.512058,0.016973,0.055680,0.016044,54,54,1,3376
SPEA-II,201,0.521580,0.014594,0.053632,0.012352,45,45,4,3333
SPEA-II,202,0.513695,0.022997,0.063345,0.012808,50,50,0,3328
SPEA-II,203,0.544158,0.014831,0.050298,0.007114,55,55,1,3342
SPEA-II,204,0.540048,0.011287,0.051307,0.007790,48,48,6,3333
SPEA-II,205,0.535679,0.015634,0.052941,0.011015,54,54,2,3346
SPEA-II,206,0.546686,0.013685,0.045376,0.014744,48,48,8,3357
SPEA-II,207,0.556060,0.013540,0.048961,0.010494,58,58,10,3334
SPEA-II,208,0.538208,0.012630,0.051146,0.008268,55,55,7,3329
SPEA-II,209,0.559494,0.013832,0.046160,0.013852,54,54,10,3329
SPEA-II,MEAN,0.536767,0.015000,0.051885,0.011448,52,52,49,3340
SPEA-II,STDDEV,0.015586,0.003051,0.004868,0.002895,,,,
AMOSA,200,0.454169,0.021327,0.082168,0.003299,73,74,0,2525
AMOSA,201,0.446160,0.033321,0.089903,0.003697,73,74,0,2542
AMOSA,202,0.437455,0.025169,0.088359,0.004489,70,70,0,2489
AMOSA,203,0.462368,0.036284,0.080374,0.003373,79,80,0,2504
AMOSA,204,0.463054,0.034428,0.082866,0.003662,95,97,0,2547
AMOSA,205,0.461760,0.024065,0.077690,0.003400,71,71,0,2512
AMOSA,206,0.443508,0.038213,0.091233,0.003848,87,88,0,2513
AMOSA,207,0.446879,0.033598,0.086261,0.007703,51,51,3,2512
AMOSA,208,0.436001,0.023980,0.088596,0.003696,75,76,0,2510
AMOSA,209,0.445332,0.026485,0.075439,0.004625,75,75,34,2509
AMOSA,MEAN,0.449669,0.029687,0.084289,0.004179,75,76,37,2516
AMOSA,STDDEV,0.009590,0.005761,0.005123,0.001249,,,,
Universal_Pareto,ALL,0.668077,0.000000,0.000000,0.000000,100,100,100,0
