Scenario,Algorithm,Seed,HV_fixed,EpsPlus,ParetoContribution_pct,nSolutions,ref_x_raw,ref_y_raw
3,AMOSA,200,0.5448875276750784,0.4086997902193532,0.0,66,15.6608,0.5254104656
3,AMOSA,201,0.5534942463648512,0.4125116024334084,0.0,60,15.6608,0.5254104656
3,AMOSA,202,0.5594647202099947,0.39966284163569626,4.285714285714286,67,15.6608,0.5254104656
3,AMOSA,203,0.5315621289190602,0.4286502178531677,0.0,60,15.6608,0.5254104656
3,AMOSA,204,0.5559657061223984,0.39269619052193405,0.0,73,15.6608,0.5254104656
3,AMOSA,205,0.5388265623629374,0.43242456470576396,30.0,63,15.6608,0.5254104656
3,AMOSA,206,0.5394463846927021,0.4148245689736628,0.0,77,15.6608,0.5254104656
3,AMOSA,207,0.5420938516755575,0.4219962630733936,0.0,66,15.6608,0.5254104656
3,AMOSA,208,0.5711208749198922,0.37500029113408373,0.0,67,15.6608,0.5254104656
3,AMOSA,209,0.5327150462667251,0.429020340208942,0.0,76,15.6608,0.5254104656
3,GA_Energy,200,0.22136826593706138,0.8452749806351666,0.0,1,15.6608,0.5254104656
3,GA_Energy,201,0.2145165575180846,0.8532145623547639,0.0,1,15.6608,0.5254104656
3,GA_Energy,202,0.27614326520993354,0.7804027885360185,0.0,1,15.6608,0.5254104656
3,GA_Energy,203,0.24663813660158632,0.8162277304415182,0.0,1,15.6608,0.5254104656
3,GA_Energy,204,0.2599592604607829,0.8030596436870644,0.0,1,15.6608,0.5254104656
3,GA_Energy,205,0.3034682343455406,0.7488381099922542,0.0,1,15.6608,0.5254104656
3,GA_Energy,206,0.29528070177909727,0.7591014717273432,0.0,1,15.6608,0.5254104656
3,GA_Energy,207,0.2789896467491117,0.7773044151820293,0.0,1,15.6608,0.5254104656
3,GA_Energy,208,0.33663582319326923,0.7093338497288924,1.4285714285714286,1,15.6608,0.5254104656
3,GA_Energy,209,0.2724298281540405,0.7848567002323782,0.0,1,15.6608,0.5254104656
3,GA_WaitingTime,200,0.2574828069249179,0.8157681665426589,0.0,1,15.6608,0.5254104656
3,GA_WaitingTime,201,0.2630764226964169,0.8101567086375148,1.4285714285714286,1,15.6608,0.5254104656
3,GA_WaitingTime,202,0.20424511566143003,0.8750135127100512,0.0,1,15.6608,0.5254104656
3,GA_WaitingTime,203,0.24109900622714117,0.8347910931501448,1.4285714285714286,1,15.6608,0.5254104656
3,GA_WaitingTime,204,0.21363859818428818,0.8637498296689379,0.0,1,15.6608,0.5254104656
3,GA_WaitingTime,205,0.21406407251669168,0.8633630823586094,0.0,1,15.6608,0.5254104656
3,GA_WaitingTime,206,0.2569643351427424,0.8167908014464816,0.0,1,15.6608,0.5254104656
3,GA_WaitingTime,207,0.23601065412576622,0.8397009193233307,0.0,1,15.6608,0.5254104656
3,GA_WaitingTime,208,0.2113760216611293,0.8662932390578855,0.0,1,15.6608,0.5254104656
3,GA_WaitingTime,209,0.23183252912983524,0.8434486312843533,0.0,1,15.6608,0.5254104656
3,NSGA-II,200,0.6007781726517606,0.32692879798708124,0.0,38,15.6608,0.5254104656
3,NSGA-II,201,0.5875141288835466,0.3512926745256347,0.0,33,15.6608,0.5254104656
3,NSGA-II,202,0.5977100091096471,0.3323763889936643,0.0,45,15.6608,0.5254104656
3,NSGA-II,203,0.6030388787881332,0.319304059777246,2.857142857142857,40,15.6608,0.5254104656
3,NSGA-II,204,0.596240505723018,0.3316194854911546,0.0,40,15.6608,0.5254104656
3,NSGA-II,205,0.6073604913829098,0.3240939499867342,7.142857142857143,30,15.6608,0.5254104656
3,NSGA-II,206,0.5979142290402346,0.3288596020501321,0.0,47,15.6608,0.5254104656
3,NSGA-II,207,0.6083379985901421,0.3220269910423132,2.857142857142857,41,15.6608,0.5254104656
3,NSGA-II,208,0.6198909717365257,0.3089989254854254,2.857142857142857,36,15.6608,0.5254104656
3,NSGA-II,209,0.5997396078419835,0.32487499012611354,1.4285714285714286,36,15.6608,0.5254104656
3,SA_Energy,200,0.3064576289812315,0.7560030983733541,0.0,1,15.6608,0.5254104656
3,SA_Energy,201,0.2797926205149722,0.7858249419054997,0.0,1,15.6608,0.5254104656
3,SA_Energy,202,0.30511308896739264,0.7608443067389621,1.4285714285714286,1,15.6608,0.5254104656
3,SA_Energy,203,0.20960563717997646,0.8642525174283504,0.0,1,15.6608,0.5254104656
3,SA_Energy,204,0.23209975886865114,0.8398528272656856,0.0,1,15.6608,0.5254104656
3,SA_Energy,205,0.1912541370326034,0.8896204492641363,1.4285714285714286,1,15.6608,0.5254104656
