Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts,IsUniversalPareto
GA_WaitingTime_Dominance,200,2.136000,0.067887292,16820.535,false
GA_WaitingTime_Dominance,200,1.902000,0.068411577,17126.018,false
GA_WaitingTime_Dominance,200,1.830000,0.068809456,16144.230,false
GA_WaitingTime_Dominance,200,2.320000,0.067842544,16441.818,false
GA_WaitingTime_Dominance,200,1.748000,0.070125990,16883.016,false
GA_WaitingTime_Dominance,200,1.984000,0.068257017,16322.804,false
GA_WaitingTime_Dominance,200,1.880000,0.068643634,16243.450,false
GA_WaitingTime_Dominance,200,1.760000,0.068918005,16702.013,false
GA_WaitingTime_Dominance,200,1.812000,0.068814050,16757.360,false
GA_WaitingTime_Dominance,200,2.064000,0.068226556,16428.951,false
GA_WaitingTime_Dominance,200,1.810000,0.068845278,17216.072,false
GA_WaitingTime_Dominance,201,2.394000,0.067562848,16286.026,false
GA_WaitingTime_Dominance,201,2.138000,0.068103733,17474.064,false
GA_WaitingTime_Dominance,201,2.078000,0.068290708,17425.374,false
GA_WaitingTime_Dominance,201,2.232000,0.067787202,16835.423,false
GA_WaitingTime_Dominance,201,2.216000,0.067889197,16702.038,false
GA_WaitingTime_Dominance,201,2.162000,0.068051778,17127.768,false
GA_WaitingTime_Dominance,201,2.240000,0.067681334,16804.117,false
GA_WaitingTime_Dominance,201,2.024000,0.069106996,16900.277,false
GA_WaitingTime_Dominance,201,2.036000,0.068782382,17390.573,false
GA_WaitingTime_Dominance,201,1.794000,0.070031764,16747.997,false
GA_WaitingTime_Dominance,201,1.822000,0.069372944,16613.931,false
GA_WaitingTime_Dominance,201,1.994000,0.069141250,16896.010,false
GA_WaitingTime_Dominance,201,1.868000,0.069249712,16804.639,false
GA_WaitingTime_Dominance,201,1.814000,0.069971646,16391.577,false
GA_WaitingTime_Dominance,201,1.736000,0.070155745,16385.962,false
GA_WaitingTime_Dominance,202,2.368000,0.067749420,15965.679,false
GA_WaitingTime_Dominance,202,2.338000,0.067938554,16962.526,false
GA_WaitingTime_Dominance,202,2.330000,0.068084271,17711.241,false
GA_WaitingTime_Dominance,202,1.826000,0.068090705,16761.236,true
GA_WaitingTime_Dominance,202,1.768000,0.069810155,17784.987,false
GA_WaitingTime_Dominance,202,1.776000,0.069271017,17192.010,false
GA_WaitingTime_Dominance,202,1.692000,0.070140252,17028.101,false
GA_WaitingTime_Dominance,202,1.754000,0.070064963,17739.842,false
GA_WaitingTime_Dominance,203,2.112000,0.067329064,16048.676,false
GA_WaitingTime_Dominance,203,4.652000,0.066823635,16962.428,false
GA_WaitingTime_Dominance,203,2.108000,0.067794943,16511.645,false
GA_WaitingTime_Dominance,203,2.912000,0.066981105,16321.979,false
GA_WaitingTime_Dominance,203,2.328000,0.067215457,16121.355,false
GA_WaitingTime_Dominance,203,2.072000,0.068205376,16767.618,false
GA_WaitingTime_Dominance,203,2.992000,0.066928419,16699.925,false
GA_WaitingTime_Dominance,203,1.978000,0.068560797,17391.419,false
GA_WaitingTime_Dominance,203,1.898000,0.068832426,17236.690,false
GA_WaitingTime_Dominance,203,2.008000,0.068435344,17125.874,false
GA_WaitingTime_Dominance,203,2.068000,0.068389448,16940.272,false
GA_WaitingTime_Dominance,203,1.964000,0.068612290,16999.935,false
GA_WaitingTime_Dominance,203,1.858000,0.069114339,16215.112,false
GA_WaitingTime_Dominance,203,1.914000,0.068792692,16823.714,false
GA_WaitingTime_Dominance,203,1.790000,0.069388349,16347.164,false
GA_WaitingTime_Dominance,203,1.772000,0.069688758,17642.819,false
GA_WaitingTime_Dominance,203,1.702000,0.071596788,17499.468,false
GA_WaitingTime_Dominance,203,1.744000,0.069753233,17332.180,false
GA_WaitingTime_Dominance,203,1.722000,0.070150224,17462.591,false
GA_WaitingTime_Dominance,203,1.710000,0.071534604,18046.147,false
GA_WaitingTime_Dominance,204,2.220000,0.068098702,15807.680,false
GA_WaitingTime_Dominance,204,2.398000,0.068071830,16120.156,false
