Scenario,ScenarioName,Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts
1,Balanced,GA_Energy_Dominance,200,4.818000,0.063064006,15336.616
1,Balanced,GA_Energy_Dominance,200,5.054000,0.059502815,14227.593
1,Balanced,GA_Energy_Dominance,200,5.160000,0.058928976,12864.311
1,Balanced,GA_Energy_Dominance,200,5.110000,0.059089222,15022.305
1,Balanced,GA_Energy_Dominance,200,5.216000,0.058782933,13061.057
1,Balanced,GA_Energy_Dominance,200,4.928000,0.059921948,14360.518
1,Balanced,GA_Energy_Dominance,200,5.272000,0.058267967,13403.615
1,Balanced,GA_Energy_Dominance,200,5.472000,0.057422200,12198.873
1,Balanced,GA_Energy_Dominance,200,5.264000,0.058744024,12907.195
1,Balanced,GA_Energy_Dominance,200,5.298000,0.057976928,12628.056
1,Balanced,GA_Energy_Dominance,200,5.700000,0.056911293,13098.499
1,Balanced,GA_Energy_Dominance,200,5.720000,0.056851869,12564.024
1,Balanced,GA_Energy_Dominance,200,5.830000,0.056818751,12833.757
1,Balanced,GA_Energy_Dominance,200,5.618000,0.057254028,12728.928
1,Balanced,GA_Energy_Dominance,200,5.674000,0.057213948,13469.621
1,Balanced,GA_Energy_Dominance,200,6.180000,0.056199032,12088.377
1,Balanced,GA_Energy_Dominance,200,5.908000,0.056577031,12978.229
1,Balanced,GA_Energy_Dominance,200,6.078000,0.056291776,12935.687
1,Balanced,GA_Energy_Dominance,200,5.590000,0.057327190,14042.757
1,Balanced,GA_Energy_Dominance,200,5.950000,0.056505497,12765.789
1,Balanced,GA_Energy_Dominance,200,6.072000,0.056432540,12806.091
1,Balanced,GA_Energy_Dominance,200,5.900000,0.056580198,12982.290
1,Balanced,GA_Energy_Dominance,200,6.516000,0.056141525,12853.541
1,Balanced,GA_Energy_Dominance,200,5.910000,0.056516707,12763.038
1,Balanced,GA_Energy_Dominance,200,5.846000,0.056672073,13342.454
1,Balanced,GA_Energy_Dominance,200,5.962000,0.056436658,12198.390
1,Balanced,GA_Energy_Dominance,201,4.470000,0.065347905,15930.598
1,Balanced,GA_Energy_Dominance,201,4.358000,0.065860725,16769.658
1,Balanced,GA_Energy_Dominance,201,4.568000,0.063563233,15480.496
1,Balanced,GA_Energy_Dominance,201,4.828000,0.063169806,15307.684
1,Balanced,GA_Energy_Dominance,201,5.080000,0.062324903,16231.559
