Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
SPEA-II_PC25,209,0.546967,0.018178,0.196077,0.008578,28,28,0,17437
SPEA-II_PC25,MEAN,0.507495,0.036118,0.229678,0.012639,25,25,0,17519
SPEA-II_PC25,STDDEV,0.019151,0.014320,0.019379,0.007845,,,,
AMOSA_PC25,200,0.292289,0.078516,0.401851,0.004582,19,19,0,19481
AMOSA_PC25,201,0.386549,0.052103,0.327442,0.002722,22,22,0,19271
AMOSA_PC25,202,0.380140,0.034639,0.332412,0.010761,14,14,0,19694
AMOSA_PC25,203,0.325182,0.070565,0.371724,0.007649,16,16,0,19311
AMOSA_PC25,204,0.368135,0.067699,0.336829,0.025671,19,19,0,19890
AMOSA_PC25,205,0.382990,0.072961,0.316599,0.013481,28,28,0,19450
AMOSA_PC25,206,0.358265,0.052898,0.353015,0.004050,20,20,0,19526
AMOSA_PC25,207,0.333968,0.041313,0.370343,0.004770,16,16,0,19576
AMOSA_PC25,208,0.418262,0.054440,0.293468,0.017533,23,23,0,19087
AMOSA_PC25,209,0.316346,0.069388,0.381189,0.007893,14,14,0,19431
AMOSA_PC25,MEAN,0.356213,0.059452,0.348487,0.009911,19,19,0,19471
AMOSA_PC25,STDDEV,0.036524,0.013795,0.031363,0.006856,,,,
Universal_Pareto,ALL,0.879139,0.000000,0.000000,0.000000,242,242,242,0
