Scenario,ScenarioName,Algorithm,CapWatts,WaitingTime,Energy,PeakPowerWatts,Seed
1,Balanced,GA_Energy_Dominance,16592.3,25.950000,0.050604011,11839.700,204
1,Balanced,GA_Energy_Dominance,16592.3,27.466000,0.050531198,11542.939,204
1,Balanced,GA_Energy_Dominance,16592.3,27.886000,0.050302576,12244.394,204
1,Balanced,GA_Energy_Dominance,16592.3,30.886000,0.050229246,11790.319,204
1,Balanced,GA_Energy_Dominance,15807.7,4.144000,0.067376491,15594.458,209
1,Balanced,GA_Energy_Dominance,15807.7,4.218000,0.066457786,15285.548,203
1,Balanced,GA_Energy_Dominance,15807.7,4.318000,0.065786624,15412.742,203
1,Balanced,GA_Energy_Dominance,15807.7,4.478000,0.065071774,15072.440,207
1,Balanced,GA_Energy_Dominance,15807.7,4.568000,0.063563233,15480.496,201
1,Balanced,GA_Energy_Dominance,15807.7,4.578000,0.061059878,14313.482,207
1,Balanced,GA_Energy_Dominance,15807.7,4.928000,0.059921948,14360.518,200
1,Balanced,GA_Energy_Dominance,15807.7,5.054000,0.059502815,14227.593,200
1,Balanced,GA_Energy_Dominance,15807.7,5.110000,0.059089222,15022.305,200
1,Balanced,GA_Energy_Dominance,15807.7,5.160000,0.058928976,12864.311,200
1,Balanced,GA_Energy_Dominance,15807.7,5.216000,0.058782933,13061.057,200
1,Balanced,GA_Energy_Dominance,15807.7,5.264000,0.058744024,12907.195,200
1,Balanced,GA_Energy_Dominance,15807.7,5.272000,0.058267967,13403.615,200
1,Balanced,GA_Energy_Dominance,15807.7,5.298000,0.057976928,12628.056,200
1,Balanced,GA_Energy_Dominance,15807.7,5.472000,0.057422200,12198.873,200
1,Balanced,GA_Energy_Dominance,15807.7,5.590000,0.057327190,14042.757,200
1,Balanced,GA_Energy_Dominance,15807.7,5.618000,0.057254028,12728.928,200
1,Balanced,GA_Energy_Dominance,15807.7,5.674000,0.057213948,13469.621,200
1,Balanced,GA_Energy_Dominance,15807.7,5.700000,0.056911293,13098.499,200
1,Balanced,GA_Energy_Dominance,15807.7,5.720000,0.056851869,12564.024,200
1,Balanced,GA_Energy_Dominance,15807.7,5.830000,0.056818751,12833.757,200
1,Balanced,GA_Energy_Dominance,15807.7,5.846000,0.056672073,13342.454,200
1,Balanced,GA_Energy_Dominance,15807.7,5.900000,0.056580198,12982.290,200
1,Balanced,GA_Energy_Dominance,15807.7,5.908000,0.056577031,12978.229,200
1,Balanced,GA_Energy_Dominance,15807.7,5.910000,0.056516707,12763.038,200
1,Balanced,GA_Energy_Dominance,15807.7,5.950000,0.056505497,12765.789,200
1,Balanced,GA_Energy_Dominance,15807.7,5.962000,0.056436658,12198.390,200
1,Balanced,GA_Energy_Dominance,15807.7,6.072000,0.056432540,12806.091,200
1,Balanced,GA_Energy_Dominance,15807.7,6.078000,0.056291776,12935.687,200
1,Balanced,GA_Energy_Dominance,15807.7,6.180000,0.056199032,12088.377,200
1,Balanced,GA_Energy_Dominance,15807.7,6.516000,0.056141525,12853.541,200
1,Balanced,GA_Energy_Dominance,15807.7,6.800000,0.056108298,13656.944,207
1,Balanced,GA_Energy_Dominance,15807.7,6.940000,0.055817768,14057.484,207
1,Balanced,GA_Energy_Dominance,15807.7,7.036000,0.055411828,13567.559,207
1,Balanced,GA_Energy_Dominance,15807.7,7.190000,0.055264276,13368.125,207
1,Balanced,GA_Energy_Dominance,15807.7,7.428000,0.054844033,13252.786,207
1,Balanced,GA_Energy_Dominance,15807.7,7.540000,0.054358767,13999.305,207
1,Balanced,GA_Energy_Dominance,15807.7,7.608000,0.054200054,12948.613,207
1,Balanced,GA_Energy_Dominance,15807.7,7.912000,0.053916702,12036.711,207
1,Balanced,GA_Energy_Dominance,15807.7,8.192000,0.053512621,12030.532,207
1,Balanced,GA_Energy_Dominance,15807.7,8.542000,0.053081387,11998.054,207
1,Balanced,GA_Energy_Dominance,15807.7,8.926000,0.053003709,12311.435,207
1,Balanced,GA_Energy_Dominance,15807.7,9.126000,0.052640126,12134.900,207
1,Balanced,GA_Energy_Dominance,15807.7,9.920000,0.052578399,11490.547,207
1,Balanced,GA_Energy_Dominance,15807.7,10.068000,0.052437059,11912.272,207
1,Balanced,GA_Energy_Dominance,15807.7,10.584000,0.052366535,12198.192,207
1,Balanced,GA_Energy_Dominance,15807.7,12.614000,0.052178402,12317.056,207
1,Balanced,GA_Energy_Dominance,15807.7,16.780000,0.052037508,13016.764,203
1,Balanced,GA_Energy_Dominance,15807.7,17.396000,0.051633947,11673.098,203
1,Balanced,GA_Energy_Dominance,15807.7,18.574000,0.051408196,11354.652,203
1,Balanced,GA_Energy_Dominance,15807.7,21.552000,0.051396151,10553.117,203
1,Balanced,GA_Energy_Dominance,15807.7,21.858000,0.051319914,13126.205,202
1,Balanced,GA_Energy_Dominance,15807.7,23.526000,0.051276836,12839.876,202
1,Balanced,GA_Energy_Dominance,15807.7,23.724000,0.051069711,12684.519,204
1,Balanced,GA_Energy_Dominance,15807.7,23.950000,0.051050033,11913.420,204
1,Balanced,GA_Energy_Dominance,15807.7,23.970000,0.050976740,12492.719,204
1,Balanced,GA_Energy_Dominance,15807.7,24.172000,0.050874849,12330.532,204
1,Balanced,GA_Energy_Dominance,15807.7,24.884000,0.050810918,12029.699,204
1,Balanced,GA_Energy_Dominance,15807.7,25.234000,0.050657259,12141.726,202
1,Balanced,GA_Energy_Dominance,15807.7,25.950000,0.050604011,11839.700,204
1,Balanced,GA_Energy_Dominance,15807.7,27.466000,0.050531198,11542.939,204
1,Balanced,GA_Energy_Dominance,15807.7,27.886000,0.050302576,12244.394,204
1,Balanced,GA_Energy_Dominance,15807.7,30.886000,0.050229246,11790.319,204
1,Balanced,GA_Energy_Dominance,14092.8,5.160000,0.058928976,12864.311,200
1,Balanced,GA_Energy_Dominance,14092.8,5.216000,0.058782933,13061.057,200
1,Balanced,GA_Energy_Dominance,14092.8,5.264000,0.058744024,12907.195,200
1,Balanced,GA_Energy_Dominance,14092.8,5.272000,0.058267967,13403.615,200
1,Balanced,GA_Energy_Dominance,14092.8,5.298000,0.057976928,12628.056,200
1,Balanced,GA_Energy_Dominance,14092.8,5.472000,0.057422200,12198.873,200
1,Balanced,GA_Energy_Dominance,14092.8,5.590000,0.057327190,14042.757,200
1,Balanced,GA_Energy_Dominance,14092.8,5.618000,0.057254028,12728.928,200
1,Balanced,GA_Energy_Dominance,14092.8,5.674000,0.057213948,13469.621,200
1,Balanced,GA_Energy_Dominance,14092.8,5.700000,0.056911293,13098.499,200
1,Balanced,GA_Energy_Dominance,14092.8,5.720000,0.056851869,12564.024,200
1,Balanced,GA_Energy_Dominance,14092.8,5.830000,0.056818751,12833.757,200
1,Balanced,GA_Energy_Dominance,14092.8,5.846000,0.056672073,13342.454,200
1,Balanced,GA_Energy_Dominance,14092.8,5.900000,0.056580198,12982.290,200
1,Balanced,GA_Energy_Dominance,14092.8,5.908000,0.056577031,12978.229,200
1,Balanced,GA_Energy_Dominance,14092.8,5.910000,0.056516707,12763.038,200
1,Balanced,GA_Energy_Dominance,14092.8,5.950000,0.056505497,12765.789,200
1,Balanced,GA_Energy_Dominance,14092.8,5.962000,0.056436658,12198.390,200
1,Balanced,GA_Energy_Dominance,14092.8,6.072000,0.056432540,12806.091,200
1,Balanced,GA_Energy_Dominance,14092.8,6.078000,0.056291776,12935.687,200
1,Balanced,GA_Energy_Dominance,14092.8,6.180000,0.056199032,12088.377,200
1,Balanced,GA_Energy_Dominance,14092.8,6.516000,0.056141525,12853.541,200
1,Balanced,GA_Energy_Dominance,14092.8,6.800000,0.056108298,13656.944,207
1,Balanced,GA_Energy_Dominance,14092.8,6.940000,0.055817768,14057.484,207
1,Balanced,GA_Energy_Dominance,14092.8,7.036000,0.055411828,13567.559,207
1,Balanced,GA_Energy_Dominance,14092.8,7.190000,0.055264276,13368.125,207
