Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
FirstAvailable,200,0.000000,1.157248,1.254004,0.000000,1,1,0,47
FirstAvailable,201,0.000000,1.157248,1.254004,0.000000,1,1,0,478
FirstAvailable,202,0.000000,1.157248,1.254004,0.000000,1,1,0,7
FirstAvailable,203,0.000000,1.157248,1.254004,0.000000,1,1,0,6
FirstAvailable,204,0.000000,1.157248,1.254004,0.000000,1,1,0,494
FirstAvailable,205,0.000000,1.157248,1.254004,0.000000,1,1,0,5
FirstAvailable,206,0.000000,1.157248,1.254004,0.000000,1,1,0,4
FirstAvailable,207,0.000000,1.157248,1.254004,0.000000,1,1,0,4
FirstAvailable,208,0.000000,1.157248,1.254004,0.000000,1,1,0,5
FirstAvailable,209,0.000000,1.157248,1.254004,0.000000,1,1,0,4
FirstAvailable,MEAN,0.000000,1.157248,1.254004,0.000000,1,1,0,105
FirstAvailable,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
ShortestQueue,200,0.068759,0.295987,0.441032,0.000000,1,1,0,5
ShortestQueue,201,0.068759,0.295987,0.441032,0.000000,1,1,0,3
ShortestQueue,202,0.068759,0.295987,0.441032,0.000000,1,1,0,4
ShortestQueue,203,0.068759,0.295987,0.441032,0.000000,1,1,0,4
ShortestQueue,204,0.068759,0.295987,0.441032,0.000000,1,1,0,4
ShortestQueue,205,0.068759,0.295987,0.441032,0.000000,1,1,0,3
ShortestQueue,206,0.068759,0.295987,0.441032,0.000000,1,1,0,3
ShortestQueue,207,0.068759,0.295987,0.441032,0.000000,1,1,0,2
ShortestQueue,208,0.068759,0.295987,0.441032,0.000000,1,1,0,2
ShortestQueue,209,0.068759,0.295987,0.441032,0.000000,1,1,0,2
ShortestQueue,MEAN,0.068759,0.295987,0.441032,0.000000,1,1,0,3
ShortestQueue,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
WorkloadAware,200,0.175634,0.000000,0.370148,0.000000,1,1,1,6
WorkloadAware,201,0.175634,0.000000,0.370148,0.000000,1,1,1,3
WorkloadAware,202,0.175634,0.000000,0.370148,0.000000,1,1,1,3
WorkloadAware,203,0.175634,0.000000,0.370148,0.000000,1,1,1,3
WorkloadAware,204,0.175634,0.000000,0.370148,0.000000,1,1,1,3
WorkloadAware,205,0.175634,0.000000,0.370148,0.000000,1,1,1,3
WorkloadAware,206,0.175634,0.000000,0.370148,0.000000,1,1,1,3
WorkloadAware,207,0.175634,0.000000,0.370148,0.000000,1,1,1,2
WorkloadAware,208,0.175634,0.000000,0.370148,0.000000,1,1,1,2
WorkloadAware,209,0.175634,0.000000,0.370148,0.000000,1,1,1,3
WorkloadAware,MEAN,0.175634,0.000000,0.370148,0.000000,1,1,10,3
WorkloadAware,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
RoundRobin,200,0.034092,0.378084,0.512984,0.000000,1,1,0,6
RoundRobin,201,0.034092,0.378084,0.512984,0.000000,1,1,0,5
RoundRobin,202,0.034092,0.378084,0.512984,0.000000,1,1,0,4
RoundRobin,203,0.034092,0.378084,0.512984,0.000000,1,1,0,4
RoundRobin,204,0.034092,0.378084,0.512984,0.000000,1,1,0,4
RoundRobin,205,0.034092,0.378084,0.512984,0.000000,1,1,0,4
RoundRobin,206,0.034092,0.378084,0.512984,0.000000,1,1,0,3
RoundRobin,207,0.034092,0.378084,0.512984,0.000000,1,1,0,3
RoundRobin,208,0.034092,0.378084,0.512984,0.000000,1,1,0,4
RoundRobin,209,0.034092,0.378084,0.512984,0.000000,1,1,0,3
RoundRobin,MEAN,0.034092,0.378084,0.512984,0.000000,1,1,0,4
RoundRobin,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
GA_WaitingTime,200,0.060961,0.000000,0.465077,0.000000,1,1,1,2148
GA_WaitingTime,201,0.004459,0.004950,0.514514,0.000000,1,1,0,2029
GA_WaitingTime,202,0.073157,0.000000,0.453975,0.000000,1,1,1,1989
GA_WaitingTime,203,0.000000,0.021888,0.529374,0.000000,1,1,0,1976
GA_WaitingTime,204,0.002796,0.006401,0.514682,0.000000,1,1,0,1974
GA_WaitingTime,205,0.011868,0.013864,0.505990,0.000000,1,1,0,1971
GA_WaitingTime,206,0.042433,0.018536,0.480677,0.000000,1,1,0,1965
GA_WaitingTime,207,0.000000,0.032938,0.534270,0.000000,1,1,0,1956
GA_WaitingTime,208,0.000000,0.019039,0.525989,0.000000,1,1,0,1966
GA_WaitingTime,209,0.000000,0.000000,0.519314,0.000000,1,1,1,1968
GA_WaitingTime,MEAN,0.019567,0.011762,0.504386,0.000000,1,1,3,1994
GA_WaitingTime,STDDEV,0.026849,0.010698,0.026583,0.000000,,,,
GA_Energy,200,0.000000,0.081613,0.938132,0.000000,1,1,0,2023
GA_Energy,201,0.000000,0.052484,0.931226,0.000000,1,1,0,2015
GA_Energy,202,0.000000,0.135416,0.951785,0.000000,1,1,0,2010
GA_Energy,203,0.075640,0.038130,0.858993,0.000000,1,1,0,2009
GA_Energy,204,0.000000,0.033138,0.931471,0.000000,1,1,0,2021
GA_Energy,205,0.000000,0.051523,0.934777,0.000000,1,1,0,2017
GA_Energy,206,0.000000,0.041072,0.926306,0.000000,1,1,0,2014
GA_Energy,207,0.036606,0.067680,0.886911,0.000000,1,1,0,2018
GA_Energy,208,0.000000,0.059724,0.929539,0.000000,1,1,0,2019
GA_Energy,209,0.000000,0.085101,0.945348,0.000000,1,1,0,2017
GA_Energy,MEAN,0.011225,0.064588,0.923449,0.000000,1,1,0,2016
GA_Energy,STDDEV,0.024086,0.028844,0.026993,0.000000,,,,
SA_WaitingTime,200,0.000000,0.091588,0.527160,0.000000,1,1,0,1241
SA_WaitingTime,201,0.000000,0.069424,0.526615,0.000000,1,1,0,761
SA_WaitingTime,202,0.000000,0.102112,0.554333,0.000000,1,1,0,748
SA_WaitingTime,203,0.000000,0.091528,0.537005,0.000000,1,1,0,744
SA_WaitingTime,204,0.000000,0.082760,0.545177,0.000000,1,1,0,753
SA_WaitingTime,205,0.000000,0.128199,0.547911,0.000000,1,1,0,746
SA_WaitingTime,206,0.000000,0.078955,0.519917,0.000000,1,1,0,743
SA_WaitingTime,207,0.000000,0.108561,0.545927,0.000000,1,1,0,753
SA_WaitingTime,208,0.013214,0.083449,0.482937,0.000000,1,1,0,794
SA_WaitingTime,209,0.000000,0.113256,0.558042,0.000000,1,1,0,744
SA_WaitingTime,MEAN,0.001321,0.094983,0.534502,0.000000,1,1,0,802
SA_WaitingTime,STDDEV,0.003964,0.016996,0.020894,0.000000,,,,
SA_Energy,200,0.108292,0.016479,0.841635,0.000000,1,1,0,831
SA_Energy,201,0.297592,0.000000,0.695975,0.000000,1,1,1,813
SA_Energy,202,0.229551,0.010692,0.744281,0.000000,1,1,0,1318
SA_Energy,203,0.101479,0.000000,0.855996,0.000000,1,1,1,832
SA_Energy,204,0.130039,0.000000,0.831004,0.000000,1,1,1,821
SA_Energy,205,0.000000,0.192185,0.979233,0.000000,1,1,0,852
SA_Energy,206,0.239189,0.000000,0.742908,0.000000,1,1,1,812
SA_Energy,207,0.168515,0.000000,0.797631,0.000000,1,1,1,823
SA_Energy,208,0.000000,0.000000,0.946905,0.000000,1,1,1,819
SA_Energy,209,0.000000,0.019183,0.937249,0.000000,1,1,0,833
SA_Energy,MEAN,0.127466,0.023854,0.837282,0.000000,1,1,6,875
SA_Energy,STDDEV,0.101648,0.056568,0.090369,0.000000,,,,
NSGA-II,200,0.532621,0.027349,0.062669,0.008405,53,53,0,2851
NSGA-II,201,0.521506,0.049157,0.066785,0.007040,57,57,0,2714
NSGA-II,202,0.539932,0.023160,0.055687,0.010753,63,63,1,2701
NSGA-II,203,0.532471,0.032567,0.058574,0.009917,59,59,0,2687
NSGA-II,204,0.541070,0.025092,0.057517,0.009237,52,52,2,2678
NSGA-II,205,0.533608,0.033710,0.058878,0.008886,57,57,0,2696
NSGA-II,206,0.524676,0.019909,0.058307,0.007503,53,53,0,2680
NSGA-II,207,0.525285,0.034496,0.067430,0.007312,48,48,0,2692
NSGA-II,208,0.551523,0.024986,0.044995,0.016791,48,48,1,2682
NSGA-II,209,0.537115,0.028749,0.057800,0.009888,54,54,1,2687
NSGA-II,MEAN,0.533981,0.029918,0.058864,0.009573,54,54,5,2706
NSGA-II,STDDEV,0.008517,0.007835,0.005970,0.002673,,,,
SPEA-II,200,0.512058,0.020010,0.059894,0.016044,54,54,1,3389
SPEA-II,201,0.521580,0.019095,0.056906,0.012352,45,45,4,3355
SPEA-II,202,0.513695,0.025346,0.067590,0.012808,50,50,0,3322
SPEA-II,203,0.544158,0.014946,0.052174,0.007114,55,55,1,3324
SPEA-II,204,0.540048,0.014227,0.054726,0.007790,48,48,5,3319
SPEA-II,205,0.535679,0.016859,0.056329,0.011015,54,54,2,3328
SPEA-II,206,0.546686,0.017033,0.048702,0.014744,48,48,8,3313
SPEA-II,207,0.556060,0.015952,0.049720,0.010494,58,58,10,3315
SPEA-II,208,0.538208,0.013270,0.054700,0.008268,55,55,6,3306
SPEA-II,209,0.559494,0.013874,0.046922,0.013852,54,54,10,3314
SPEA-II,MEAN,0.536767,0.017061,0.054766,0.011448,52,52,47,3328
SPEA-II,STDDEV,0.015586,0.003461,0.005729,0.002895,,,,
AMOSA,200,0.454169,0.022103,0.088350,0.003299,73,74,0,2542
AMOSA,201,0.446160,0.033705,0.095916,0.003697,73,74,0,2541
AMOSA,202,0.437455,0.030810,0.093532,0.004489,70,70,0,2526
AMOSA,203,0.462368,0.037533,0.086564,0.003373,79,80,0,2515
AMOSA,204,0.463054,0.035353,0.089463,0.003662,95,97,0,2554
AMOSA,205,0.461760,0.027869,0.084291,0.003400,71,71,0,2518
AMOSA,206,0.443508,0.040463,0.099216,0.003848,87,88,0,2539
AMOSA,207,0.446879,0.040071,0.094199,0.007703,51,51,0,2488
AMOSA,208,0.436001,0.027223,0.095380,0.003696,75,76,0,2481
AMOSA,209,0.445332,0.030136,0.082432,0.004625,75,75,30,2503
AMOSA,MEAN,0.449669,0.032527,0.090934,0.004179,75,76,30,2520
AMOSA,STDDEV,0.009590,0.005670,0.005244,0.001249,,,,
Universal_Pareto,ALL,0.676034,0.000000,0.000000,0.000000,92,92,92,0
