Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
FirstAvailable,200,0.000000,1.187129,1.271155,0.000000,1,1,0,498
FirstAvailable,201,0.000000,1.187129,1.271155,0.000000,1,1,0,3
FirstAvailable,202,0.000000,1.187129,1.271155,0.000000,1,1,0,2
FirstAvailable,203,0.000000,1.187129,1.271155,0.000000,1,1,0,2
FirstAvailable,204,0.000000,1.187129,1.271155,0.000000,1,1,0,2
FirstAvailable,205,0.000000,1.187129,1.271155,0.000000,1,1,0,2
FirstAvailable,206,0.000000,1.187129,1.271155,0.000000,1,1,0,2
FirstAvailable,207,0.000000,1.187129,1.271155,0.000000,1,1,0,3
FirstAvailable,208,0.000000,1.187129,1.271155,0.000000,1,1,0,2
FirstAvailable,209,0.000000,1.187129,1.271155,0.000000,1,1,0,2
FirstAvailable,MEAN,0.000000,1.187129,1.271155,0.000000,1,1,0,51
FirstAvailable,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
ShortestQueue,200,0.043374,0.298395,0.464676,0.000000,1,1,0,2
ShortestQueue,201,0.043374,0.298395,0.464676,0.000000,1,1,0,1
ShortestQueue,202,0.043374,0.298395,0.464676,0.000000,1,1,0,2
ShortestQueue,203,0.043374,0.298395,0.464676,0.000000,1,1,0,1
ShortestQueue,204,0.043374,0.298395,0.464676,0.000000,1,1,0,2
ShortestQueue,205,0.043374,0.298395,0.464676,0.000000,1,1,0,1
ShortestQueue,206,0.043374,0.298395,0.464676,0.000000,1,1,0,1
ShortestQueue,207,0.043374,0.298395,0.464676,0.000000,1,1,0,2
ShortestQueue,208,0.043374,0.298395,0.464676,0.000000,1,1,0,1
ShortestQueue,209,0.043374,0.298395,0.464676,0.000000,1,1,0,2
ShortestQueue,MEAN,0.043374,0.298395,0.464676,0.000000,1,1,0,1
ShortestQueue,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
WorkloadAware,200,0.118018,0.000000,0.395826,0.000000,1,1,1,2
WorkloadAware,201,0.118018,0.000000,0.395826,0.000000,1,1,1,1
WorkloadAware,202,0.118018,0.000000,0.395826,0.000000,1,1,1,2
WorkloadAware,203,0.118018,0.000000,0.395826,0.000000,1,1,1,2
WorkloadAware,204,0.118018,0.000000,0.395826,0.000000,1,1,1,1
WorkloadAware,205,0.118018,0.000000,0.395826,0.000000,1,1,1,2
WorkloadAware,206,0.118018,0.000000,0.395826,0.000000,1,1,1,2
WorkloadAware,207,0.118018,0.000000,0.395826,0.000000,1,1,1,1
WorkloadAware,208,0.118018,0.000000,0.395826,0.000000,1,1,1,2
WorkloadAware,209,0.118018,0.000000,0.395826,0.000000,1,1,1,2
WorkloadAware,MEAN,0.118018,0.000000,0.395826,0.000000,1,1,10,1
WorkloadAware,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
RoundRobin,200,0.034427,0.307742,0.478595,0.000000,1,1,0,2
RoundRobin,201,0.034427,0.307742,0.478595,0.000000,1,1,0,2
RoundRobin,202,0.034427,0.307742,0.478595,0.000000,1,1,0,2
RoundRobin,203,0.034427,0.307742,0.478595,0.000000,1,1,0,2
RoundRobin,204,0.034427,0.307742,0.478595,0.000000,1,1,0,2
RoundRobin,205,0.034427,0.307742,0.478595,0.000000,1,1,0,3
RoundRobin,206,0.034427,0.307742,0.478595,0.000000,1,1,0,2
RoundRobin,207,0.034427,0.307742,0.478595,0.000000,1,1,0,2
RoundRobin,208,0.034427,0.307742,0.478595,0.000000,1,1,0,3
RoundRobin,209,0.034427,0.307742,0.478595,0.000000,1,1,0,2
RoundRobin,MEAN,0.034427,0.307742,0.478595,0.000000,1,1,0,2
RoundRobin,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
GA_WaitingTime,200,0.000000,0.063564,0.551505,0.000000,1,1,0,1982
GA_WaitingTime,201,0.000000,0.065835,0.553948,0.000000,1,1,0,1972
GA_WaitingTime,202,0.000000,0.026873,0.534757,0.000000,1,1,0,1983
GA_WaitingTime,203,0.000000,0.077986,0.559942,0.000000,1,1,0,1984
GA_WaitingTime,204,0.000000,0.089633,0.564852,0.000000,1,1,0,1985
GA_WaitingTime,205,0.000000,0.080349,0.559447,0.000000,1,1,0,1991
GA_WaitingTime,206,0.000000,0.000000,0.523160,0.000000,1,1,1,1987
GA_WaitingTime,207,0.000000,0.028467,0.533889,0.000000,1,1,0,1983
GA_WaitingTime,208,0.000000,0.076062,0.558381,0.000000,1,1,0,1983
GA_WaitingTime,209,0.000000,0.042039,0.539551,0.000000,1,1,0,1984
GA_WaitingTime,MEAN,0.000000,0.055081,0.547943,0.000000,1,1,1,1983
GA_WaitingTime,STDDEV,0.000000,0.027736,0.013327,0.000000,,,,
GA_Energy,200,0.000000,0.035724,0.917601,0.000000,1,1,0,2028
GA_Energy,201,0.070862,0.087401,0.849668,0.000000,1,1,0,2038
GA_Energy,202,0.055221,0.071632,0.864857,0.000000,1,1,0,2027
GA_Energy,203,0.000745,0.048727,0.908189,0.000000,1,1,0,2034
GA_Energy,204,0.021580,0.037557,0.899849,0.000000,1,1,0,2024
GA_Energy,205,0.033449,0.058790,0.880681,0.000000,1,1,0,2038
GA_Energy,206,0.000000,0.034612,0.916192,0.000000,1,1,0,2045
GA_Energy,207,0.089785,0.099626,0.840546,0.000000,1,1,0,2083
GA_Energy,208,0.000000,0.052896,0.913425,0.000000,1,1,0,2026
GA_Energy,209,0.033718,0.063158,0.877739,0.000000,1,1,0,2028
GA_Energy,MEAN,0.030536,0.059012,0.886875,0.000000,1,1,0,2037
GA_Energy,STDDEV,0.030870,0.020912,0.026960,0.000000,,,,
SA_WaitingTime,200,0.000000,0.180658,0.583019,0.000000,1,1,0,1252
SA_WaitingTime,201,0.000000,0.201437,0.585838,0.000000,1,1,0,758
SA_WaitingTime,202,0.000000,0.199138,0.598965,0.000000,1,1,0,752
SA_WaitingTime,203,0.000000,0.185135,0.593663,0.000000,1,1,0,756
SA_WaitingTime,204,0.000000,0.172033,0.571664,0.000000,1,1,0,759
SA_WaitingTime,205,0.000000,0.171609,0.579182,0.000000,1,1,0,748
SA_WaitingTime,206,0.000000,0.168582,0.576369,0.000000,1,1,0,751
SA_WaitingTime,207,0.000000,0.164598,0.572153,0.000000,1,1,0,814
SA_WaitingTime,208,0.000000,0.166462,0.580961,0.000000,1,1,0,754
SA_WaitingTime,209,0.000000,0.162052,0.573832,0.000000,1,1,0,772
SA_WaitingTime,MEAN,0.000000,0.177170,0.581564,0.000000,1,1,0,811
SA_WaitingTime,STDDEV,0.000000,0.013340,0.008654,0.000000,,,,
SA_Energy,200,0.234134,0.013963,0.739851,0.000000,1,1,0,1290
SA_Energy,201,0.128144,0.115640,0.823955,0.000000,1,1,0,809
SA_Energy,202,0.287790,0.000000,0.707610,0.000000,1,1,1,1315
SA_Energy,203,0.000000,0.000000,0.933794,0.000000,1,1,1,820
SA_Energy,204,0.049487,0.051003,0.888568,0.000000,1,1,0,821
SA_Energy,205,0.363828,0.000000,0.633810,0.000000,1,1,1,843
SA_Energy,206,0.209445,0.034307,0.756014,0.000000,1,1,0,1278
SA_Energy,207,0.139341,0.104845,0.818923,0.000000,1,1,0,815
SA_Energy,208,0.243331,0.000000,0.743715,0.000000,1,1,1,828
SA_Energy,209,0.163122,0.079829,0.790904,0.000000,1,1,0,808
SA_Energy,MEAN,0.181862,0.039959,0.783714,0.000000,1,1,4,962
SA_Energy,STDDEV,0.103559,0.043294,0.083056,0.000000,,,,
NSGA-II,200,0.530485,0.024785,0.044744,0.014499,50,50,0,2693
NSGA-II,201,0.518517,0.027009,0.051187,0.009177,50,50,0,2683
NSGA-II,202,0.539638,0.022924,0.042222,0.012197,60,60,2,2690
NSGA-II,203,0.543234,0.032701,0.045733,0.009576,71,71,0,2706
NSGA-II,204,0.539803,0.021408,0.043635,0.009048,60,60,2,2680
NSGA-II,205,0.507463,0.034576,0.056560,0.007395,62,62,0,2691
NSGA-II,206,0.541579,0.019070,0.042015,0.013007,62,62,1,2687
NSGA-II,207,0.507174,0.037181,0.059237,0.007537,58,58,0,2698
NSGA-II,208,0.539377,0.036151,0.040480,0.015594,58,58,1,2679
NSGA-II,209,0.529282,0.025537,0.047270,0.012804,44,44,2,2684
NSGA-II,MEAN,0.529655,0.028134,0.047308,0.011084,58,58,8,2689
NSGA-II,STDDEV,0.013215,0.006183,0.006050,0.002759,,,,
SPEA-II,200,0.512498,0.002885,0.044026,0.006530,60,60,31,3346
SPEA-II,201,0.552325,0.010926,0.036983,0.010776,47,47,5,3350
SPEA-II,202,0.542705,0.021162,0.039104,0.011459,46,46,1,3375
SPEA-II,203,0.514154,0.018764,0.045622,0.009275,64,64,0,3354
SPEA-II,204,0.534350,0.022450,0.039013,0.010188,68,68,6,3377
SPEA-II,205,0.511048,0.013241,0.044431,0.006327,57,57,2,3351
SPEA-II,206,0.528493,0.017925,0.038279,0.018436,52,52,1,3362
SPEA-II,207,0.509435,0.013252,0.047179,0.007693,47,47,11,3355
SPEA-II,208,0.547143,0.025327,0.042027,0.008827,66,66,0,3371
SPEA-II,209,0.530770,0.016332,0.037464,0.010136,56,56,5,3360
SPEA-II,MEAN,0.528292,0.016226,0.041413,0.009965,56,56,62,3360
SPEA-II,STDDEV,0.015119,0.006157,0.003513,0.003266,,,,
AMOSA,200,0.418566,0.054730,0.113737,0.005943,78,78,0,2548
AMOSA,201,0.382537,0.059050,0.122094,0.005142,82,82,0,2547
AMOSA,202,0.375106,0.046130,0.125563,0.003544,82,82,0,2537
AMOSA,203,0.401267,0.062314,0.111396,0.003814,88,88,0,2571
AMOSA,204,0.393104,0.060446,0.114648,0.004927,63,63,0,2534
AMOSA,205,0.408392,0.051299,0.102846,0.003981,77,78,0,2583
