Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
1,Balanced,GA_Energy,202,0.000000,0.135416,0.951785,0.000000,1,0,2010,14.754000,0.196051952
1,Balanced,GA_Energy,203,0.075640,0.038130,0.858993,0.000000,1,0,2009,12.618000,0.197808872
1,Balanced,GA_Energy,204,0.000000,0.033138,0.931471,0.000000,1,0,2021,13.418000,0.192579304
1,Balanced,GA_Energy,205,0.000000,0.051523,0.934777,0.000000,1,0,2017,13.706000,0.194619637
1,Balanced,GA_Energy,206,0.000000,0.041072,0.926306,0.000000,1,0,2014,13.366000,0.196107599
1,Balanced,GA_Energy,207,0.036606,0.067680,0.886911,0.000000,1,0,2018,12.998000,0.202114355
1,Balanced,GA_Energy,208,0.000000,0.059724,0.929539,0.000000,1,0,2019,13.704000,0.199119086
1,Balanced,GA_Energy,209,0.000000,0.085101,0.945348,0.000000,1,0,2017,14.160000,0.192872738
1,Balanced,GA_Energy,MEAN,0.011225,0.064588,0.923449,0.000000,,0,2016,12.618000,0.192579304
1,Balanced,SA_WaitingTime,200,0.000000,0.091588,0.527160,0.000000,1,0,1241,4.650000,0.620478058
1,Balanced,SA_WaitingTime,201,0.000000,0.069424,0.526615,0.000000,1,0,761,4.458000,0.615827172
1,Balanced,SA_WaitingTime,202,0.000000,0.102112,0.554333,0.000000,1,0,748,4.348000,0.638872028
1,Balanced,SA_WaitingTime,203,0.000000,0.091528,0.537005,0.000000,1,0,744,4.528000,0.626899113
1,Balanced,SA_WaitingTime,204,0.000000,0.082760,0.545177,0.000000,1,0,753,4.314000,0.629119892
1,Balanced,SA_WaitingTime,205,0.000000,0.128199,0.547911,0.000000,1,0,746,4.732000,0.641636205
1,Balanced,SA_WaitingTime,206,0.000000,0.078955,0.519917,0.000000,1,0,743,4.608000,0.613186423
1,Balanced,SA_WaitingTime,207,0.000000,0.108561,0.545927,0.000000,1,0,753,4.562000,0.636118433
1,Balanced,SA_WaitingTime,208,0.013214,0.083449,0.482937,0.000000,1,0,794,4.742000,0.589714374
1,Balanced,SA_WaitingTime,209,0.000000,0.113256,0.558042,0.000000,1,0,744,4.398000,0.643919519
1,Balanced,SA_WaitingTime,MEAN,0.001321,0.094983,0.534502,0.000000,,0,802,4.314000,0.589714374
1,Balanced,SA_Energy,200,0.108292,0.016479,0.841635,0.000000,1,0,831,12.314000,0.191289942
1,Balanced,SA_Energy,201,0.297592,0.000000,0.695975,0.000000,1,1,813,10.438000,0.197380307
1,Balanced,SA_Energy,202,0.229551,0.010692,0.744281,0.000000,1,0,1318,11.116000,0.195702029
1,Balanced,SA_Energy,203,0.101479,0.000000,0.855996,0.000000,1,1,832,12.394000,0.185411312
1,Balanced,SA_Energy,204,0.130039,0.000000,0.831004,0.000000,1,1,821,12.116000,0.187243890
1,Balanced,SA_Energy,205,0.000000,0.192185,0.979233,0.000000,1,0,852,15.592000,0.183521979
1,Balanced,SA_Energy,206,0.239189,0.000000,0.742908,0.000000,1,1,812,11.038000,0.192895566
1,Balanced,SA_Energy,207,0.168515,0.000000,0.797631,0.000000,1,1,823,11.736000,0.190090671
1,Balanced,SA_Energy,208,0.000000,0.000000,0.946905,0.000000,1,1,819,13.362000,0.178992838
1,Balanced,SA_Energy,209,0.000000,0.019183,0.937249,0.000000,1,0,833,13.372000,0.186974424
1,Balanced,SA_Energy,MEAN,0.127466,0.023854,0.837282,0.000000,,6,875,10.438000,0.178992838
1,Balanced,NSGA-II,200,0.532621,0.027349,0.062669,0.008405,53,0,2851,4.888000,0.325305277
1,Balanced,NSGA-II,201,0.521506,0.049157,0.066785,0.007040,57,0,2714,4.988000,0.326547677
1,Balanced,NSGA-II,202,0.539932,0.023160,0.055687,0.010753,63,1,2701,4.876000,0.322365379
1,Balanced,NSGA-II,203,0.532471,0.032567,0.058574,0.009917,59,0,2687,4.872000,0.323990812
1,Balanced,NSGA-II,204,0.541070,0.025092,0.057517,0.009237,52,2,2678,4.950000,0.321802854
1,Balanced,NSGA-II,205,0.533608,0.033710,0.058878,0.008886,57,0,2696,4.844000,0.323412225
1,Balanced,NSGA-II,206,0.524676,0.019909,0.058307,0.007503,53,0,2680,4.896000,0.334516731
1,Balanced,NSGA-II,207,0.525285,0.034496,0.067430,0.007312,48,0,2692,4.860000,0.329665851
1,Balanced,NSGA-II,208,0.551523,0.024986,0.044995,0.016791,48,1,2682,4.878000,0.315315514
1,Balanced,NSGA-II,209,0.537115,0.028749,0.057800,0.009888,54,1,2687,4.716000,0.325196736
1,Balanced,NSGA-II,MEAN,0.533981,0.029918,0.058864,0.009573,,5,2706,4.716000,0.315315514
1,Balanced,SPEA-II,200,0.512058,0.020010,0.059894,0.016044,54,1,3389,4.814000,0.344211179
1,Balanced,SPEA-II,201,0.521580,0.019095,0.056906,0.012352,45,4,3355,4.814000,0.338666930
1,Balanced,SPEA-II,202,0.513695,0.025346,0.067590,0.012808,50,0,3322,4.960000,0.339586813
1,Balanced,SPEA-II,203,0.544158,0.014946,0.052174,0.007114,55,1,3324,4.844000,0.323224605
1,Balanced,SPEA-II,204,0.540048,0.014227,0.054726,0.007790,48,5,3319,4.774000,0.329090343
1,Balanced,SPEA-II,205,0.535679,0.016859,0.056329,0.011015,54,2,3328,4.792000,0.330314667
1,Balanced,SPEA-II,206,0.546686,0.017033,0.048702,0.014744,48,8,3313,4.848000,0.322325640
1,Balanced,SPEA-II,207,0.556060,0.015952,0.049720,0.010494,58,10,3315,4.804000,0.324301263
1,Balanced,SPEA-II,208,0.538208,0.013270,0.054700,0.008268,55,6,3306,4.772000,0.329616632
1,Balanced,SPEA-II,209,0.559494,0.013874,0.046922,0.013852,54,10,3314,5.024000,0.308866428
1,Balanced,SPEA-II,MEAN,0.536767,0.017061,0.054766,0.011448,,47,3328,4.772000,0.308866428
1,Balanced,AMOSA,200,0.454169,0.022103,0.088350,0.003299,73,0,2542,4.824000,0.377063548
1,Balanced,AMOSA,201,0.446160,0.033705,0.095916,0.003697,73,0,2541,4.840000,0.378294648
1,Balanced,AMOSA,202,0.437455,0.030810,0.093532,0.004489,70,0,2526,4.826000,0.385028580
1,Balanced,AMOSA,203,0.462368,0.037533,0.086564,0.003373,79,0,2515,4.892000,0.367595050
1,Balanced,AMOSA,204,0.463054,0.035353,0.089463,0.003662,95,0,2554,4.792000,0.368494100
1,Balanced,AMOSA,205,0.461760,0.027869,0.084291,0.003400,71,0,2518,4.840000,0.371129818
1,Balanced,AMOSA,206,0.443508,0.040463,0.099216,0.003848,87,0,2539,4.768000,0.379925724
1,Balanced,AMOSA,207,0.446879,0.040071,0.094199,0.007703,51,0,2488,4.680000,0.378794635
1,Balanced,AMOSA,208,0.436001,0.027223,0.095380,0.003696,75,0,2481,4.824000,0.386001331
1,Balanced,AMOSA,209,0.445332,0.030136,0.082432,0.004625,75,30,2503,4.736000,0.382875309
