Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
GA_WaitingTime_Dominance,200,0.315211,0.024036,0.200264,0.007733,23,23,0,2262
GA_WaitingTime_Dominance,201,0.309216,0.023846,0.204542,0.020811,20,20,0,1869
GA_WaitingTime_Dominance,202,0.290868,0.016833,0.219714,0.005785,25,25,1,1866
GA_WaitingTime_Dominance,203,0.311175,0.030478,0.204149,0.015792,30,30,0,1880
GA_WaitingTime_Dominance,204,0.301337,0.013833,0.212764,0.009263,20,20,8,1862
GA_WaitingTime_Dominance,205,0.297096,0.011911,0.211749,0.013738,31,31,2,1874
GA_WaitingTime_Dominance,206,0.321416,0.017432,0.195349,0.014735,30,30,2,1884
GA_WaitingTime_Dominance,207,0.294092,0.018006,0.215924,0.006325,33,33,1,1864
GA_WaitingTime_Dominance,208,0.284813,0.014711,0.225515,0.006272,25,25,0,1869
GA_WaitingTime_Dominance,209,0.284909,0.018433,0.225523,0.005951,28,28,3,1868
GA_WaitingTime_Dominance,MEAN,0.301013,0.018952,0.211549,0.010641,27,27,17,1909
GA_WaitingTime_Dominance,STDDEV,0.012151,0.005333,0.009855,0.005000,,,,
GA_Energy_Dominance,200,0.698688,0.117647,0.108708,0.019411,66,66,0,2058
GA_Energy_Dominance,201,0.697717,0.114752,0.093719,0.011229,62,62,1,2001
GA_Energy_Dominance,202,0.706188,0.110638,0.109810,0.013800,70,70,2,2029
GA_Energy_Dominance,203,0.693817,0.114138,0.111838,0.023158,54,54,0,2046
GA_Energy_Dominance,204,0.705046,0.116959,0.111038,0.019247,58,58,1,2002
GA_Energy_Dominance,205,0.719232,0.087443,0.076430,0.008906,88,88,2,2051
GA_Energy_Dominance,206,0.697924,0.114230,0.096546,0.010127,61,61,0,2002
GA_Energy_Dominance,207,0.686465,0.122270,0.094155,0.013242,55,55,0,1989
GA_Energy_Dominance,208,0.695172,0.116870,0.111730,0.014887,57,57,0,2004
GA_Energy_Dominance,209,0.694884,0.127958,0.110008,0.013005,64,64,1,2031
GA_Energy_Dominance,MEAN,0.699513,0.114291,0.102398,0.014701,64,64,7,2021
GA_Energy_Dominance,STDDEV,0.008446,0.010049,0.011204,0.004322,,,,
SA_WaitingTime_Dominance,200,0.286343,0.026720,0.223205,0.045101,26,27,0,818
SA_WaitingTime_Dominance,201,0.280497,0.029026,0.227164,0.046234,14,16,0,772
SA_WaitingTime_Dominance,202,0.281654,0.032074,0.225836,0.045522,21,21,0,782
SA_WaitingTime_Dominance,203,0.284021,0.044686,0.223675,0.016770,30,30,0,801
SA_WaitingTime_Dominance,204,0.284145,0.032363,0.223831,0.075844,9,10,0,774
SA_WaitingTime_Dominance,205,0.283666,0.031001,0.224082,0.055829,16,16,0,789
SA_WaitingTime_Dominance,206,0.285704,0.029161,0.222615,0.046601,20,20,0,788
SA_WaitingTime_Dominance,207,0.282396,0.028569,0.225475,0.042292,25,25,0,802
SA_WaitingTime_Dominance,208,0.292709,0.027679,0.218155,0.057382,14,14,0,772
SA_WaitingTime_Dominance,209,0.312313,0.027699,0.215562,0.044317,28,29,0,817
SA_WaitingTime_Dominance,MEAN,0.287345,0.030898,0.222960,0.047589,20,21,0,791
SA_WaitingTime_Dominance,STDDEV,0.008913,0.004936,0.003358,0.014014,,,,
SA_Energy_Dominance,200,0.722120,0.099864,0.108461,0.073153,28,30,1,865
SA_Energy_Dominance,201,0.707258,0.092575,0.112895,0.094426,21,24,1,838
SA_Energy_Dominance,202,0.690337,0.132144,0.097000,0.006089,49,53,0,876
SA_Energy_Dominance,203,0.704693,0.100979,0.095877,0.087616,17,18,0,872
SA_Energy_Dominance,204,0.714350,0.125210,0.093863,0.072338,34,36,1,857
SA_Energy_Dominance,205,0.722889,0.029046,0.109222,0.002610,17,20,2,875
SA_Energy_Dominance,206,0.704516,0.074817,0.115544,0.088758,20,21,0,850
SA_Energy_Dominance,207,0.700626,0.080685,0.125587,0.136922,11,15,0,836
SA_Energy_Dominance,208,0.702276,0.017331,0.122494,0.125849,18,20,0,809
SA_Energy_Dominance,209,0.686966,0.138154,0.121952,0.005505,49,49,6,920
SA_Energy_Dominance,MEAN,0.705603,0.089080,0.110289,0.069326,26,29,11,859
SA_Energy_Dominance,STDDEV,0.011265,0.038554,0.011009,0.046533,,,,
NSGA-II,200,0.580192,0.018114,0.070755,0.008109,40,40,0,2545
NSGA-II,201,0.591605,0.018681,0.070742,0.008597,44,44,0,2528
NSGA-II,202,0.590502,0.017579,0.062403,0.013040,50,50,0,2547
NSGA-II,203,0.616068,0.023969,0.054417,0.008114,54,54,1,2567
NSGA-II,204,0.595946,0.026171,0.055230,0.011283,56,56,0,2563
NSGA-II,205,0.595366,0.010779,0.067600,0.007645,34,34,6,2501
NSGA-II,206,0.583425,0.015786,0.069285,0.008280,38,38,0,2530
NSGA-II,207,0.594667,0.026188,0.062860,0.006290,59,59,0,2575
NSGA-II,208,0.577172,0.015222,0.069333,0.009091,46,46,1,2472
NSGA-II,209,0.577262,0.024981,0.060022,0.006653,52,52,0,2555
NSGA-II,MEAN,0.590221,0.019747,0.064265,0.008710,47,47,8,2538
NSGA-II,STDDEV,0.011109,0.005030,0.005900,0.001940,,,,
SPEA-II,200,0.605184,0.009265,0.063751,0.011957,37,37,7,3114
SPEA-II,201,0.600087,0.020126,0.056799,0.009140,57,57,0,3157
SPEA-II,202,0.607246,0.019302,0.054304,0.013281,54,54,1,3162
SPEA-II,203,0.611998,0.017615,0.052619,0.011440,48,48,2,3177
SPEA-II,204,0.591040,0.013996,0.062885,0.007001,51,51,1,3195
SPEA-II,205,0.572537,0.017412,0.065317,0.007298,45,45,0,3181
SPEA-II,206,0.608001,0.012325,0.057902,0.007032,53,53,1,3190
SPEA-II,207,0.578300,0.015327,0.062169,0.008535,47,47,0,3181
SPEA-II,208,0.594845,0.020915,0.060078,0.015866,46,46,0,3188
SPEA-II,209,0.585632,0.014399,0.059795,0.007902,50,50,2,3161
SPEA-II,MEAN,0.595487,0.016068,0.059562,0.009945,49,49,14,3170
SPEA-II,STDDEV,0.012736,0.003501,0.003938,0.002889,,,,
AMOSA,200,0.469915,0.007940,0.112655,0.003623,61,62,1,2463
AMOSA,201,0.491300,0.005031,0.097982,0.004364,60,61,3,2468
AMOSA,202,0.486633,0.004393,0.102906,0.002299,68,68,5,2477
AMOSA,203,0.492965,0.001819,0.097439,0.004558,58,58,31,2470
AMOSA,204,0.468507,0.006243,0.111294,0.003702,50,50,1,2456
AMOSA,205,0.486142,0.003822,0.103770,0.004247,58,59,7,2461
AMOSA,206,0.470311,0.004610,0.113973,0.001709,49,49,3,2445
AMOSA,207,0.481987,0.002533,0.104817,0.002927,58,59,13,2458
AMOSA,208,0.510570,0.005903,0.095802,0.003186,60,60,1,2469
AMOSA,209,0.497222,0.002757,0.101714,0.002788,66,66,22,2476
AMOSA,MEAN,0.485555,0.004505,0.104235,0.003340,59,59,87,2464
AMOSA,STDDEV,0.012774,0.001780,0.006170,0.000884,,,,
Universal_Pareto,ALL,0.817556,0.000000,0.000000,0.000000,144,144,144,0
