Scenario,Algorithm,Seed,HV_fixed,EpsPlus,ParetoContribution_pct,nSolutions,ref_x_raw,ref_y_raw
3,AMOSA,200,0.5330500530747256,0.478954097563742,0.6944444444444444,62,16.828599999999998,0.5968852452
3,AMOSA,201,0.553683446149724,0.4619683241992022,2.0833333333333335,61,16.828599999999998,0.5968852452
3,AMOSA,202,0.5483973435267987,0.46413570363295326,3.4722222222222223,68,16.828599999999998,0.5968852452
3,AMOSA,203,0.5542596040116603,0.45897052001519945,21.52777777777778,58,16.828599999999998,0.5968852452
3,AMOSA,204,0.5319686174343282,0.48156556974231157,0.6944444444444444,50,16.828599999999998,0.5968852452
3,AMOSA,205,0.5482524590572851,0.46610834852617117,4.861111111111111,59,16.828599999999998,0.5968852452
3,AMOSA,206,0.5336894666233993,0.4810300706781365,2.0833333333333335,49,16.828599999999998,0.5968852452
3,AMOSA,207,0.5449598477108778,0.47226199754034,9.027777777777779,59,16.828599999999998,0.5968852452
3,AMOSA,208,0.5700429569266295,0.43683399053757577,0.6944444444444444,60,16.828599999999998,0.5968852452
3,AMOSA,209,0.5582432916130605,0.45512514241042684,15.277777777777779,66,16.828599999999998,0.5968852452
3,GA_Energy_Dominance,200,0.7547385663311822,0.14075139313320162,0.0,66,16.828599999999998,0.5968852452
3,GA_Energy_Dominance,201,0.7552087999424465,0.14024845415843115,0.6944444444444444,62,16.828599999999998,0.5968852452
3,GA_Energy_Dominance,202,0.7612541714974492,0.13216974134484266,1.3888888888888888,70,16.828599999999998,0.5968852452
3,GA_Energy_Dominance,203,0.7510111280676559,0.12834543312112082,0.0,54,16.828599999999998,0.5968852452
3,GA_Energy_Dominance,204,0.7623502552268445,0.1382467031883812,0.6944444444444444,58,16.828599999999998,0.5968852452
3,GA_Energy_Dominance,205,0.7713602534872269,0.11687641394427639,1.3888888888888888,88,16.828599999999998,0.5968852452
3,GA_Energy_Dominance,206,0.7565693937047064,0.15027862664030206,0.0,61,16.828599999999998,0.5968852452
3,GA_Energy_Dominance,207,0.7463183147986058,0.14830127628977174,0.0,55,16.828599999999998,0.5968852452
3,GA_Energy_Dominance,208,0.7521961510533257,0.13985259751932422,0.0,57,16.828599999999998,0.5968852452
3,GA_Energy_Dominance,209,0.7521636647105168,0.14171543644246476,0.6944444444444444,64,16.828599999999998,0.5968852452
3,GA_WaitingTime_Dominance,200,0.40061923186860265,0.6478221104752657,0.0,23,16.828599999999998,0.5968852452
3,GA_WaitingTime_Dominance,201,0.395825622850708,0.6514119165893333,0.0,20,16.828599999999998,0.5968852452
3,GA_WaitingTime_Dominance,202,0.37927646283792255,0.674717393485669,0.6944444444444444,25,16.828599999999998,0.5968852452
3,GA_WaitingTime_Dominance,203,0.3978693951324318,0.6481322016522768,0.0,30,16.828599999999998,0.5968852452
3,GA_WaitingTime_Dominance,204,0.3881862397337976,0.6655156405638862,5.555555555555555,20,16.828599999999998,0.5968852452
3,GA_WaitingTime_Dominance,205,0.38455127850590654,0.6695877092896713,1.3888888888888888,31,16.828599999999998,0.5968852452
3,GA_WaitingTime_Dominance,206,0.40637069400928244,0.6420923267885753,1.3888888888888888,30,16.828599999999998,0.5968852452
3,GA_WaitingTime_Dominance,207,0.3822805415863767,0.6714682149493386,0.6944444444444444,33,16.828599999999998,0.5968852452
3,GA_WaitingTime_Dominance,208,0.3735384048145277,0.6809514449621434,0.0,25,16.828599999999998,0.5968852452
3,GA_WaitingTime_Dominance,209,0.3740550370292563,0.6809514449621434,2.0833333333333335,28,16.828599999999998,0.5968852452
3,NSGA-II,200,0.6337160487724467,0.346615633792165,0.0,40,16.828599999999998,0.5968852452
3,NSGA-II,201,0.6431635360785702,0.3240051142498854,0.0,44,16.828599999999998,0.5968852452
3,NSGA-II,202,0.6431007400358546,0.33222241885512604,0.0,50,16.828599999999998,0.5968852452
3,NSGA-II,203,0.6673460275335455,0.2904336372293144,0.6944444444444444,54,16.828599999999998,0.5968852452
3,NSGA-II,204,0.6489803493870809,0.31832656861985736,0.0,56,16.828599999999998,0.5968852452
3,NSGA-II,205,0.645912985695836,0.3258339202944707,4.166666666666667,34,16.828599999999998,0.5968852452
3,NSGA-II,206,0.6355980334885166,0.3403087118781467,0.0,38,16.828599999999998,0.5968852452
3,NSGA-II,207,0.6479777993975675,0.3212773039891871,0.0,59,16.828599999999998,0.5968852452
3,NSGA-II,208,0.6298806835301434,0.34883201449946727,0.6944444444444444,46,16.828599999999998,0.5968852452
3,NSGA-II,209,0.6315635738197428,0.34780514084883773,0.0,52,16.828599999999998,0.5968852452
3,SA_Energy_Dominance,200,0.7742025345949907,0.13176343699442739,0.6944444444444444,30,16.828599999999998,0.5968852452
3,SA_Energy_Dominance,201,0.7629793477877437,0.14884055365809812,0.6944444444444444,24,16.828599999999998,0.5968852452
3,SA_Energy_Dominance,202,0.7507601696564623,0.14309742604034809,0.0,53,16.828599999999998,0.5968852452
3,SA_Energy_Dominance,203,0.7568240198560893,0.14289923995580794,0.0,18,16.828599999999998,0.5968852452
3,SA_Energy_Dominance,204,0.7613804097444353,0.1529805888157567,0.6944444444444444,36,16.828599999999998,0.5968852452
3,SA_Energy_Dominance,205,0.7733049294954353,0.14289923995580794,1.3888888888888888,20,16.828599999999998,0.5968852452
3,SA_Energy_Dominance,206,0.7573410255530933,0.1403222680010967,0.0,21,16.828599999999998,0.5968852452
3,SA_Energy_Dominance,207,0.7530744872438249,0.16254760689795722,0.0,15,16.828599999999998,0.5968852452
3,SA_Energy_Dominance,208,0.7571453862832622,0.16767580497728468,0.0,20,16.828599999999998,0.5968852452
3,SA_Energy_Dominance,209,0.7515718116983096,0.1553118820780155,4.166666666666667,49,16.828599999999998,0.5968852452
3,SA_WaitingTime_Dominance,200,0.3737891458282004,0.6703188152905135,0.0,27,16.828599999999998,0.5968852452
3,SA_WaitingTime_Dominance,201,0.36627678840404204,0.6758576101607695,0.0,16,16.828599999999998,0.5968852452
3,SA_WaitingTime_Dominance,202,0.3667467454563386,0.6728789758673979,0.0,21,16.828599999999998,0.5968852452
3,SA_WaitingTime_Dominance,203,0.3705228340186327,0.6718914462679987,0.0,30,16.828599999999998,0.5968852452
3,SA_WaitingTime_Dominance,204,0.37022236580056017,0.6684201313300069,0.0,10,16.828599999999998,0.5968852452
3,SA_WaitingTime_Dominance,205,0.3722884886412526,0.6718914462679987,0.0,16,16.828599999999998,0.5968852452
3,SA_WaitingTime_Dominance,206,0.37360988037257103,0.6706139818999409,0.0,20,16.828599999999998,0.5968852452
3,SA_WaitingTime_Dominance,207,0.37098083053382463,0.6744131909825627,0.0,25,16.828599999999998,0.5968852452
3,SA_WaitingTime_Dominance,208,0.3784953306473561,0.6637367107250216,0.0,14,16.828599999999998,0.5968852452
3,SA_WaitingTime_Dominance,209,0.3752968557208681,0.6684939451726724,0.0,29,16.828599999999998,0.5968852452
3,SPEA-II,200,0.655509329090079,0.31668992304000276,4.861111111111111,37,16.828599999999998,0.5968852452
