Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
2,GPU_Stress,NSGA-II,200,0.561700,0.035060,0.064558,0.010370,60,1,2689,5.818000,0.480394058
2,GPU_Stress,NSGA-II,201,0.588614,0.038518,0.058072,0.010666,49,0,2662,5.848000,0.455818113
2,GPU_Stress,NSGA-II,202,0.564971,0.033663,0.070583,0.006974,63,0,2682,5.846000,0.474163397
2,GPU_Stress,NSGA-II,203,0.578712,0.037555,0.061847,0.011196,69,0,2669,5.594000,0.462532809
2,GPU_Stress,NSGA-II,204,0.557619,0.031065,0.068518,0.005979,63,0,2683,5.720000,0.483656745
2,GPU_Stress,NSGA-II,205,0.572981,0.039833,0.060713,0.011373,56,1,2671,5.864000,0.467098007
2,GPU_Stress,NSGA-II,206,0.574586,0.049469,0.058038,0.008197,71,0,2680,5.744000,0.464452333
2,GPU_Stress,NSGA-II,207,0.564749,0.035319,0.063943,0.010829,51,0,2683,5.676000,0.477217474
2,GPU_Stress,NSGA-II,208,0.597946,0.033943,0.053095,0.011486,68,11,2647,5.694000,0.449547788
2,GPU_Stress,NSGA-II,209,0.579746,0.035423,0.062045,0.007529,67,0,2675,5.760000,0.461259378
2,GPU_Stress,NSGA-II,MEAN,0.574162,0.036985,0.062141,0.009460,,13,2674,5.594000,0.449547788
2,GPU_Stress,SPEA-II,200,0.569196,0.025252,0.060116,0.011699,60,1,3281,5.716000,0.477494397
2,GPU_Stress,SPEA-II,201,0.574116,0.039019,0.063880,0.010651,73,0,3290,5.716000,0.468374370
2,GPU_Stress,SPEA-II,202,0.585475,0.038717,0.062882,0.010484,63,0,3303,5.816000,0.450492410
2,GPU_Stress,SPEA-II,203,0.558829,0.037578,0.059994,0.012158,63,0,3292,5.618000,0.480704518
2,GPU_Stress,SPEA-II,204,0.596746,0.040787,0.053235,0.009937,71,0,3305,5.736000,0.446578248
2,GPU_Stress,SPEA-II,205,0.548962,0.033418,0.062813,0.011992,53,0,3279,5.730000,0.494262975
2,GPU_Stress,SPEA-II,206,0.569989,0.022361,0.056504,0.008731,63,0,3289,5.580000,0.480653662
2,GPU_Stress,SPEA-II,207,0.566432,0.028079,0.062672,0.007708,63,1,3310,5.430000,0.480415210
2,GPU_Stress,SPEA-II,208,0.561526,0.025306,0.064176,0.007480,57,0,3290,5.792000,0.483432549
2,GPU_Stress,SPEA-II,209,0.555415,0.015851,0.061770,0.007330,64,14,3265,5.702000,0.494571197
2,GPU_Stress,SPEA-II,MEAN,0.568669,0.030637,0.060804,0.009817,,16,3290,5.430000,0.446578248
2,GPU_Stress,AMOSA,200,0.487051,0.016960,0.071899,0.004591,94,4,2509,5.602000,0.550963986
2,GPU_Stress,AMOSA,201,0.481581,0.013161,0.074997,0.005981,67,15,2525,5.530000,0.558308390
2,GPU_Stress,AMOSA,202,0.487847,0.019026,0.079766,0.003128,95,19,2536,5.636000,0.551520762
2,GPU_Stress,AMOSA,203,0.428237,0.010110,0.099549,0.002900,66,0,2491,5.596000,0.596128115
2,GPU_Stress,AMOSA,204,0.453783,0.003616,0.098763,0.003280,70,10,2487,5.572000,0.580163256
2,GPU_Stress,AMOSA,205,0.473646,0.023596,0.074963,0.003906,88,1,2506,5.522000,0.559439630
2,GPU_Stress,AMOSA,206,0.453968,0.006847,0.091802,0.007387,76,12,2493,5.648000,0.578477606
2,GPU_Stress,AMOSA,207,0.461078,0.007030,0.079673,0.004588,71,16,2510,5.542000,0.572893506
2,GPU_Stress,AMOSA,208,0.471620,0.021670,0.081932,0.004347,94,0,2531,5.650000,0.561226090
2,GPU_Stress,AMOSA,209,0.473861,0.019606,0.082735,0.003885,69,1,2516,5.562000,0.561535142
2,GPU_Stress,AMOSA,MEAN,0.467267,0.014162,0.083608,0.004399,,78,2510,5.522000,0.550963986
3,CPU_Stress,GA_WaitingTime_Dominance,200,0.315211,0.024036,0.200264,0.007733,23,0,2262,4.646000,0.418584141
3,CPU_Stress,GA_WaitingTime_Dominance,201,0.309216,0.023846,0.204542,0.020811,20,0,1869,4.626000,0.419999660
3,CPU_Stress,GA_WaitingTime_Dominance,202,0.290868,0.016833,0.219714,0.005785,25,1,1866,4.606000,0.429189389
3,CPU_Stress,GA_WaitingTime_Dominance,203,0.311175,0.030478,0.204149,0.015792,30,0,1880,4.610000,0.418706415
3,CPU_Stress,GA_WaitingTime_Dominance,204,0.301337,0.013833,0.212764,0.009263,20,8,1862,4.622000,0.425560988
3,CPU_Stress,GA_WaitingTime_Dominance,205,0.297096,0.011911,0.211749,0.013738,31,2,1874,4.614000,0.427166671
