Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
FirstAvailable,200,0.000000,1.182686,1.258163,0.000000,1,1,0,499
FirstAvailable,201,0.000000,1.182686,1.258163,0.000000,1,1,0,2
FirstAvailable,202,0.000000,1.182686,1.258163,0.000000,1,1,0,3
FirstAvailable,203,0.000000,1.182686,1.258163,0.000000,1,1,0,3
FirstAvailable,204,0.000000,1.182686,1.258163,0.000000,1,1,0,2
FirstAvailable,205,0.000000,1.182686,1.258163,0.000000,1,1,0,3
FirstAvailable,206,0.000000,1.182686,1.258163,0.000000,1,1,0,2
FirstAvailable,207,0.000000,1.182686,1.258163,0.000000,1,1,0,3
FirstAvailable,208,0.000000,1.182686,1.258163,0.000000,1,1,0,2
FirstAvailable,209,0.000000,1.182686,1.258163,0.000000,1,1,0,2
FirstAvailable,MEAN,0.000000,1.182686,1.258163,0.000000,1,1,0,52
FirstAvailable,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
ShortestQueue,200,0.000000,0.751967,0.879413,0.000000,1,1,0,2
ShortestQueue,201,0.000000,0.751967,0.879413,0.000000,1,1,0,2
ShortestQueue,202,0.000000,0.751967,0.879413,0.000000,1,1,0,1
ShortestQueue,203,0.000000,0.751967,0.879413,0.000000,1,1,0,2
ShortestQueue,204,0.000000,0.751967,0.879413,0.000000,1,1,0,1
ShortestQueue,205,0.000000,0.751967,0.879413,0.000000,1,1,0,2
ShortestQueue,206,0.000000,0.751967,0.879413,0.000000,1,1,0,2
ShortestQueue,207,0.000000,0.751967,0.879413,0.000000,1,1,0,1
ShortestQueue,208,0.000000,0.751967,0.879413,0.000000,1,1,0,1
ShortestQueue,209,0.000000,0.751967,0.879413,0.000000,1,1,0,2
ShortestQueue,MEAN,0.000000,0.751967,0.879413,0.000000,1,1,0,1
ShortestQueue,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
WorkloadAware,200,0.382069,0.000000,0.317071,0.000000,1,1,1,1
WorkloadAware,201,0.382069,0.000000,0.317071,0.000000,1,1,1,2
WorkloadAware,202,0.382069,0.000000,0.317071,0.000000,1,1,1,2
WorkloadAware,203,0.382069,0.000000,0.317071,0.000000,1,1,1,2
WorkloadAware,204,0.382069,0.000000,0.317071,0.000000,1,1,1,2
WorkloadAware,205,0.382069,0.000000,0.317071,0.000000,1,1,1,2
WorkloadAware,206,0.382069,0.000000,0.317071,0.000000,1,1,1,2
WorkloadAware,207,0.382069,0.000000,0.317071,0.000000,1,1,1,2
WorkloadAware,208,0.382069,0.000000,0.317071,0.000000,1,1,1,1
WorkloadAware,209,0.382069,0.000000,0.317071,0.000000,1,1,1,2
WorkloadAware,MEAN,0.382069,0.000000,0.317071,0.000000,1,1,1,1
WorkloadAware,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
EnergyAware,200,0.000000,0.000000,0.958719,0.000000,1,1,1,2
EnergyAware,201,0.000000,0.000000,0.958719,0.000000,1,1,1,2
EnergyAware,202,0.000000,0.000000,0.958719,0.000000,1,1,1,2
EnergyAware,203,0.000000,0.000000,0.958719,0.000000,1,1,1,2
EnergyAware,204,0.000000,0.000000,0.958719,0.000000,1,1,1,1
EnergyAware,205,0.000000,0.000000,0.958719,0.000000,1,1,1,1
EnergyAware,206,0.000000,0.000000,0.958719,0.000000,1,1,1,2
EnergyAware,207,0.000000,0.000000,0.958719,0.000000,1,1,1,2
EnergyAware,208,0.000000,0.000000,0.958719,0.000000,1,1,1,2
EnergyAware,209,0.000000,0.000000,0.958719,0.000000,1,1,1,1
EnergyAware,MEAN,0.000000,0.000000,0.958719,0.000000,1,1,1,1
EnergyAware,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
RoundRobin,200,0.000000,0.779333,0.893763,0.000000,1,1,0,3
RoundRobin,201,0.000000,0.779333,0.893763,0.000000,1,1,0,4
RoundRobin,202,0.000000,0.779333,0.893763,0.000000,1,1,0,3
RoundRobin,203,0.000000,0.779333,0.893763,0.000000,1,1,0,3
RoundRobin,204,0.000000,0.779333,0.893763,0.000000,1,1,0,2
RoundRobin,205,0.000000,0.779333,0.893763,0.000000,1,1,0,3
RoundRobin,206,0.000000,0.779333,0.893763,0.000000,1,1,0,2
RoundRobin,207,0.000000,0.779333,0.893763,0.000000,1,1,0,3
RoundRobin,208,0.000000,0.779333,0.893763,0.000000,1,1,0,2
RoundRobin,209,0.000000,0.779333,0.893763,0.000000,1,1,0,3
RoundRobin,MEAN,0.000000,0.779333,0.893763,0.000000,1,1,0,2
RoundRobin,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
GA_WaitingTime,200,0.000000,0.028735,0.485617,0.000000,1,1,0,1879
GA_WaitingTime,201,0.000000,0.073323,0.511230,0.000000,1,1,0,1868
GA_WaitingTime,202,0.000000,0.045334,0.493640,0.000000,1,1,0,1872
GA_WaitingTime,203,0.000000,0.043798,0.495899,0.000000,1,1,0,1877
GA_WaitingTime,204,0.000000,0.034597,0.491129,0.000000,1,1,0,1875
GA_WaitingTime,205,0.000000,0.070945,0.510811,0.000000,1,1,0,1881
GA_WaitingTime,206,0.000000,0.060749,0.505751,0.000000,1,1,0,1876
GA_WaitingTime,207,0.000000,0.000000,0.473360,0.000000,1,1,1,1874
GA_WaitingTime,208,0.000000,0.085054,0.519061,0.000000,1,1,0,1874
GA_WaitingTime,209,0.000000,0.064537,0.506593,0.000000,1,1,0,1879
GA_WaitingTime,MEAN,0.000000,0.050707,0.499309,0.000000,1,1,1,1875
GA_WaitingTime,STDDEV,0.000000,0.024048,0.013155,0.000000,,,,
GA_Energy,200,0.000000,0.450702,1.046810,0.000000,1,1,0,1897
GA_Energy,201,0.000000,0.375397,1.018360,0.000000,1,1,0,1910
GA_Energy,202,0.000000,0.434962,1.038343,0.000000,1,1,0,1899
GA_Energy,203,0.000000,0.265627,0.991405,0.000000,1,1,0,1924
GA_Energy,204,0.000000,0.281170,0.995978,0.000000,1,1,0,1942
GA_Energy,205,0.000000,0.258484,0.992288,0.000000,1,1,0,2036
GA_Energy,206,0.000000,0.336021,1.003468,0.000000,1,1,0,1915
GA_Energy,207,0.000000,0.357756,1.016202,0.000000,1,1,0,1962
GA_Energy,208,0.000000,0.286356,1.002222,0.000000,1,1,0,1944
GA_Energy,209,0.000000,0.439851,1.040181,0.000000,1,1,0,1939
GA_Energy,MEAN,0.000000,0.348633,1.014526,0.000000,1,1,0,1936
GA_Energy,STDDEV,0.000000,0.071131,0.019829,0.000000,,,,
SA_WaitingTime,200,0.000000,0.188203,0.518465,0.000000,1,1,0,792
SA_WaitingTime,201,0.000000,0.154680,0.507636,0.000000,1,1,0,1281
SA_WaitingTime,202,0.000000,0.156010,0.528466,0.000000,1,1,0,802
SA_WaitingTime,203,0.000000,0.113461,0.491185,0.000000,1,1,0,784
SA_WaitingTime,204,0.000000,0.167843,0.524996,0.000000,1,1,0,810
SA_WaitingTime,205,0.000000,0.165792,0.532579,0.000000,1,1,0,808
SA_WaitingTime,206,0.000000,0.133935,0.505814,0.000000,1,1,0,817
SA_WaitingTime,207,0.000000,0.131542,0.519688,0.000000,1,1,0,807
SA_WaitingTime,208,0.000000,0.082759,0.483276,0.000000,1,1,0,842
