Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
NSGA-II,209,0.594241,0.020071,0.073049,0.007528,51,51,1,2560
NSGA-II,MEAN,0.595544,0.022411,0.070129,0.014542,52,52,11,2559
NSGA-II,STDDEV,0.005868,0.005229,0.007027,0.007691,,,,
SPEA-II,200,0.608424,0.014064,0.060816,0.018425,51,51,4,3176
SPEA-II,201,0.616065,0.013405,0.067365,0.013793,40,40,3,3163
SPEA-II,202,0.596102,0.013199,0.063242,0.010497,53,53,3,3151
SPEA-II,203,0.597792,0.020870,0.076496,0.014255,53,53,2,3165
SPEA-II,204,0.586584,0.023712,0.075446,0.009267,55,55,0,3191
SPEA-II,205,0.597288,0.011825,0.060412,0.006343,78,78,3,3108
SPEA-II,206,0.599423,0.016939,0.079971,0.006584,55,55,0,3149
SPEA-II,207,0.599008,0.016736,0.057649,0.012625,55,55,1,3150
SPEA-II,208,0.602257,0.009317,0.057811,0.007418,51,51,15,3101
SPEA-II,209,0.587738,0.016066,0.078310,0.013070,55,55,1,3166
SPEA-II,MEAN,0.599068,0.015613,0.067752,0.011228,55,55,32,3152
SPEA-II,STDDEV,0.008274,0.004044,0.008484,0.003704,,,,
AMOSA,200,0.420660,0.063230,0.136152,0.015312,26,26,0,4055
AMOSA,201,0.411152,0.027758,0.148479,0.025593,17,17,0,4089
AMOSA,202,0.423376,0.021785,0.145315,0.032592,19,19,0,4024
AMOSA,203,0.419957,0.050231,0.153516,0.008724,17,17,4,4020
AMOSA,204,0.401460,0.013634,0.153269,0.007705,26,26,0,4033
AMOSA,205,0.433794,0.024670,0.140862,0.048011,24,24,0,4056
AMOSA,206,0.439609,0.030408,0.131531,0.016870,23,23,9,4028
AMOSA,207,0.394997,0.015722,0.171015,0.010985,17,17,0,4042
AMOSA,208,0.406577,0.017113,0.159420,0.022763,17,17,3,4050
AMOSA,209,0.430529,0.040002,0.146023,0.010251,22,22,0,4038
AMOSA,MEAN,0.418211,0.030455,0.148558,0.019881,21,21,16,4043
AMOSA,STDDEV,0.013758,0.015331,0.010905,0.012118,,,,
NSGA-II_PC_190kW,200,0.508134,0.091759,0.137077,0.012735,40,40,0,7309
NSGA-II_PC_190kW,201,0.515411,0.116263,0.140738,0.010215,52,52,0,7242
NSGA-II_PC_190kW,202,0.563208,0.052246,0.108429,0.007406,58,58,0,7223
NSGA-II_PC_190kW,203,0.512802,0.098491,0.138935,0.008730,47,47,0,7288
NSGA-II_PC_190kW,204,0.523097,0.092264,0.141034,0.016109,37,37,0,7266
NSGA-II_PC_190kW,205,0.519178,0.114320,0.138707,0.011879,50,50,0,7230
NSGA-II_PC_190kW,206,0.507966,0.111028,0.147048,0.013279,47,47,0,7260
NSGA-II_PC_190kW,207,0.508484,0.098126,0.139837,0.018649,38,38,0,7300
NSGA-II_PC_190kW,208,0.514874,0.100834,0.139262,0.013051,43,43,0,7275
NSGA-II_PC_190kW,209,0.508073,0.102974,0.142389,0.013116,38,38,0,7273
NSGA-II_PC_190kW,MEAN,0.518123,0.097831,0.137346,0.012517,45,45,0,7266
NSGA-II_PC_190kW,STDDEV,0.015816,0.017227,0.009976,0.003130,,,,
NSGA-II_PC_120kW,200,0.407456,0.180131,0.281380,0.025879,19,19,0,7018
NSGA-II_PC_120kW,201,0.390873,0.190585,0.285712,0.023531,18,18,0,7061
NSGA-II_PC_120kW,202,0.399409,0.189004,0.292129,0.029613,16,16,0,7012
NSGA-II_PC_120kW,203,0.351226,0.278570,0.326661,0.021262,16,16,0,7005
NSGA-II_PC_120kW,204,0.389067,0.219238,0.290575,0.037715,16,16,0,7022
NSGA-II_PC_120kW,205,0.395188,0.195818,0.281283,0.019925,20,20,0,6946
NSGA-II_PC_120kW,206,0.391768,0.188618,0.305477,0.026755,18,18,0,7032
NSGA-II_PC_120kW,207,0.390032,0.195969,0.310516,0.028767,24,24,0,6981
NSGA-II_PC_120kW,208,0.401641,0.199170,0.279779,0.015538,23,23,0,7023
NSGA-II_PC_120kW,209,0.399444,0.192268,0.281764,0.021637,19,19,0,7059
NSGA-II_PC_120kW,MEAN,0.391610,0.202937,0.293528,0.025062,19,19,0,7015
NSGA-II_PC_120kW,STDDEV,0.014585,0.026991,0.014919,0.005862,,,,
SPEA-II_PC_190kW,200,0.528103,0.069937,0.132377,0.008955,37,37,0,7967
SPEA-II_PC_190kW,201,0.536355,0.062591,0.133577,0.009931,43,43,0,7938
SPEA-II_PC_190kW,202,0.529704,0.085717,0.130933,0.011056,44,44,0,7961
SPEA-II_PC_190kW,203,0.536735,0.077577,0.134263,0.009026,48,48,0,7963
SPEA-II_PC_190kW,204,0.527588,0.073279,0.130513,0.011808,37,37,0,7936
SPEA-II_PC_190kW,205,0.520788,0.082999,0.133933,0.007126,40,40,0,7926
SPEA-II_PC_190kW,206,0.531675,0.071289,0.129485,0.021626,37,37,0,7970
SPEA-II_PC_190kW,207,0.549512,0.062785,0.129197,0.019420,34,34,0,7925
SPEA-II_PC_190kW,208,0.542164,0.063248,0.128132,0.007834,42,42,0,7922
SPEA-II_PC_190kW,209,0.513699,0.087289,0.131614,0.035298,32,32,0,7936
SPEA-II_PC_190kW,MEAN,0.531632,0.073671,0.131402,0.014208,39,39,0,7944
SPEA-II_PC_190kW,STDDEV,0.009750,0.008958,0.002014,0.008404,,,,
SPEA-II_PC_120kW,200,0.430653,0.110000,0.273060,0.015569,17,17,0,7533
SPEA-II_PC_120kW,201,0.413907,0.140071,0.290214,0.018165,18,18,0,7548
SPEA-II_PC_120kW,202,0.427373,0.125624,0.265611,0.013818,19,19,0,7547
SPEA-II_PC_120kW,203,0.433047,0.123896,0.267413,0.013194,20,20,0,7476
SPEA-II_PC_120kW,204,0.448208,0.117475,0.243260,0.018883,16,16,0,7591
SPEA-II_PC_120kW,205,0.424804,0.138671,0.275397,0.028663,19,19,0,7495
SPEA-II_PC_120kW,206,0.436276,0.112377,0.260541,0.011398,16,16,0,7595
SPEA-II_PC_120kW,207,0.438582,0.081551,0.270987,0.020728,16,16,0,7545
SPEA-II_PC_120kW,208,0.426238,0.122576,0.279946,0.009540,26,26,0,7569
SPEA-II_PC_120kW,209,0.417484,0.135469,0.257407,0.014297,19,19,0,7616
SPEA-II_PC_120kW,MEAN,0.429657,0.120771,0.268384,0.016426,19,19,0,7551
SPEA-II_PC_120kW,STDDEV,0.009575,0.016374,0.012288,0.005220,,,,
AMOSA_PC_190kW,200,0.413761,0.073771,0.162675,0.007060,31,31,0,8886
AMOSA_PC_190kW,201,0.446757,0.074469,0.143169,0.009740,36,36,0,8794
AMOSA_PC_190kW,202,0.443580,0.086607,0.150175,0.010910,27,27,0,8800
AMOSA_PC_190kW,203,0.399151,0.067713,0.176842,0.006536,26,26,0,8803
AMOSA_PC_190kW,204,0.419244,0.081073,0.155456,0.004142,42,42,0,8773
AMOSA_PC_190kW,205,0.452268,0.065998,0.145459,0.005090,39,39,0,8793
AMOSA_PC_190kW,206,0.429532,0.069316,0.150422,0.023860,29,29,0,8814
AMOSA_PC_190kW,207,0.408072,0.078573,0.165766,0.008093,38,38,0,8826
AMOSA_PC_190kW,208,0.385311,0.071590,0.174268,0.007860,29,29,0,8797
AMOSA_PC_190kW,209,0.412169,0.067719,0.168132,0.008860,26,26,0,8843
AMOSA_PC_190kW,MEAN,0.420984,0.073683,0.159236,0.009215,32,32,0,8812
AMOSA_PC_190kW,STDDEV,0.020677,0.006324,0.011365,0.005248,,,,
AMOSA_PC_120kW,200,0.172137,0.414264,0.440731,0.019950,7,7,0,8570
AMOSA_PC_120kW,201,0.198976,0.363920,0.395150,0.022996,10,10,0,8597
AMOSA_PC_120kW,202,0.193792,0.389143,0.404508,0.033542,8,8,0,8610
AMOSA_PC_120kW,203,0.284144,0.283769,0.343118,0.013217,22,22,0,8626
AMOSA_PC_120kW,204,0.159579,0.420584,0.454748,0.047402,5,5,0,8556
AMOSA_PC_120kW,205,0.208913,0.346102,0.382718,0.009250,11,11,0,8634
AMOSA_PC_120kW,206,0.129500,0.456074,0.495371,0.005284,11,11,0,8578
AMOSA_PC_120kW,207,0.195266,0.371829,0.412391,0.015944,7,7,0,8581
AMOSA_PC_120kW,208,0.262065,0.285834,0.340797,0.009907,10,10,0,8577
AMOSA_PC_120kW,209,0.173607,0.414766,0.448893,0.009727,10,10,0,8601
AMOSA_PC_120kW,MEAN,0.197798,0.374628,0.411843,0.018722,10,10,0,8593
AMOSA_PC_120kW,STDDEV,0.043706,0.054050,0.046879,0.012365,,,,
GA_WaitingTime_Dominance_PC_190kW,200,0.218137,0.123853,0.292443,0.000000,2,2,0,6611
GA_WaitingTime_Dominance_PC_190kW,201,0.244336,0.037751,0.279686,0.000000,1,1,0,6584
GA_WaitingTime_Dominance_PC_190kW,202,0.264526,0.089784,0.265605,0.000000,1,1,0,6564
GA_WaitingTime_Dominance_PC_190kW,203,0.147988,0.246451,0.348779,0.067173,3,3,0,6554
GA_WaitingTime_Dominance_PC_190kW,204,0.252638,0.121984,0.267464,0.036736,3,3,0,6562
GA_WaitingTime_Dominance_PC_190kW,205,0.155873,0.311191,0.377637,0.000000,2,2,0,6585
GA_WaitingTime_Dominance_PC_190kW,206,0.195970,0.202223,0.298109,0.000000,2,2,0,6567
GA_WaitingTime_Dominance_PC_190kW,207,0.194866,0.145147,0.309943,0.000000,2,2,0,6533
GA_WaitingTime_Dominance_PC_190kW,208,0.241229,0.082104,0.273975,0.000000,2,2,0,6586
GA_WaitingTime_Dominance_PC_190kW,209,0.241900,0.084026,0.272676,0.000000,2,2,0,6573
GA_WaitingTime_Dominance_PC_190kW,MEAN,0.215746,0.144451,0.298632,0.010391,2,2,0,6571
GA_WaitingTime_Dominance_PC_190kW,STDDEV,0.038600,0.080240,0.035533,0.021868,,,,
GA_WaitingTime_Dominance_PC_120kW,200,0.034629,0.567274,0.639148,0.000000,1,1,0,6572
GA_WaitingTime_Dominance_PC_120kW,201,0.000000,0.671746,0.773303,0.000000,1,1,0,6577
GA_WaitingTime_Dominance_PC_120kW,202,0.091263,0.281001,0.435903,0.000000,1,1,0,6607
GA_WaitingTime_Dominance_PC_120kW,203,0.040598,0.438898,0.554977,0.000000,1,1,0,6565
GA_WaitingTime_Dominance_PC_120kW,204,0.029774,0.608501,0.671171,0.000000,1,1,0,6574
GA_WaitingTime_Dominance_PC_120kW,205,0.049742,0.405731,0.528789,0.000000,1,1,0,6581
GA_WaitingTime_Dominance_PC_120kW,206,0.000000,0.578198,0.693764,0.000000,1,1,0,6567
GA_WaitingTime_Dominance_PC_120kW,207,0.000000,0.364016,0.576762,0.000000,1,1,0,6549
GA_WaitingTime_Dominance_PC_120kW,208,0.147558,0.242752,0.377315,0.000000,1,1,0,6565
GA_WaitingTime_Dominance_PC_120kW,209,0.206056,0.082163,0.302389,0.000000,1,1,0,6589
GA_WaitingTime_Dominance_PC_120kW,MEAN,0.059962,0.424028,0.555352,0.000000,1,1,0,6574
GA_WaitingTime_Dominance_PC_120kW,STDDEV,0.065433,0.177209,0.140789,0.000000,,,,
GA_Energy_Dominance_PC_190kW,200,0.633777,0.119540,0.140825,0.010689,64,64,0,6183
GA_Energy_Dominance_PC_190kW,201,0.655778,0.114495,0.130614,0.012652,72,72,0,6190
GA_Energy_Dominance_PC_190kW,202,0.606198,0.124133,0.154204,0.010652,65,65,0,6106
GA_Energy_Dominance_PC_190kW,203,0.612082,0.129932,0.141735,0.019529,53,53,0,6086
GA_Energy_Dominance_PC_190kW,204,0.630509,0.133160,0.141973,0.017332,69,69,0,6071
GA_Energy_Dominance_PC_190kW,205,0.645461,0.119767,0.128468,0.013119,60,60,0,6087
GA_Energy_Dominance_PC_190kW,206,0.636126,0.135713,0.142661,0.015641,62,62,0,6116
GA_Energy_Dominance_PC_190kW,207,0.629666,0.113688,0.134063,0.011330,65,65,0,5976
GA_Energy_Dominance_PC_190kW,208,0.626549,0.130161,0.134851,0.017485,83,83,0,6080
GA_Energy_Dominance_PC_190kW,209,0.598666,0.140823,0.156315,0.015632,55,55,0,6000
GA_Energy_Dominance_PC_190kW,MEAN,0.627481,0.126141,0.140571,0.014406,65,65,0,6089
GA_Energy_Dominance_PC_190kW,STDDEV,0.016654,0.008752,0.008730,0.002990,,,,
GA_Energy_Dominance_PC_120kW,200,0.421557,0.127369,0.517198,0.008242,42,42,0,6120
GA_Energy_Dominance_PC_120kW,201,0.437703,0.134126,0.461840,0.010592,45,45,0,6092
GA_Energy_Dominance_PC_120kW,202,0.354771,0.103131,0.583109,0.009910,30,30,0,6066
GA_Energy_Dominance_PC_120kW,203,0.396441,0.151145,0.483548,0.010487,31,31,0,6070
GA_Energy_Dominance_PC_120kW,204,0.444614,0.127822,0.481043,0.014777,39,39,0,6034
GA_Energy_Dominance_PC_120kW,205,0.425305,0.132034,0.478945,0.015324,33,33,0,6130
GA_Energy_Dominance_PC_120kW,206,0.482428,0.153199,0.455950,0.017507,39,39,0,6115
GA_Energy_Dominance_PC_120kW,207,0.408937,0.099699,0.533382,0.018482,28,28,0,6043
GA_Energy_Dominance_PC_120kW,208,0.383914,0.145180,0.527111,0.010578,47,47,0,6180
GA_Energy_Dominance_PC_120kW,209,0.385585,0.143120,0.539580,0.010794,29,29,0,6048
GA_Energy_Dominance_PC_120kW,MEAN,0.414125,0.131683,0.506171,0.012669,36,36,0,6089
GA_Energy_Dominance_PC_120kW,STDDEV,0.034526,0.017414,0.038351,0.003359,,,,
SA_WaitingTime_Dominance_PC_190kW,200,0.028779,0.178639,0.468934,0.000000,1,2,0,5247
SA_WaitingTime_Dominance_PC_190kW,201,0.031254,0.138750,0.460679,0.000000,1,1,0,5452
SA_WaitingTime_Dominance_PC_190kW,202,0.345918,0.012797,0.233160,0.000000,1,1,0,5389
SA_WaitingTime_Dominance_PC_190kW,203,0.167977,0.084422,0.331275,0.000000,1,1,0,5344
SA_WaitingTime_Dominance_PC_190kW,204,0.190545,0.121668,0.314104,0.000000,2,2,0,5206
SA_WaitingTime_Dominance_PC_190kW,205,0.023430,0.167021,0.472635,0.000000,1,1,0,5400
SA_WaitingTime_Dominance_PC_190kW,206,0.140122,0.149641,0.358635,0.000654,4,5,0,5364
SA_WaitingTime_Dominance_PC_190kW,207,0.299909,0.046925,0.244363,0.004538,3,4,0,5401
SA_WaitingTime_Dominance_PC_190kW,208,0.356161,0.006221,0.231200,0.000000,1,1,0,5402
SA_WaitingTime_Dominance_PC_190kW,209,0.093825,0.107201,0.396519,0.000000,1,2,0,5215
SA_WaitingTime_Dominance_PC_190kW,MEAN,0.167792,0.101328,0.351150,0.000519,2,2,0,5342
SA_WaitingTime_Dominance_PC_190kW,STDDEV,0.122568,0.058825,0.091773,0.001354,,,,
SA_WaitingTime_Dominance_PC_120kW,200,0.028779,0.178639,0.468934,0.000000,1,2,0,5222
SA_WaitingTime_Dominance_PC_120kW,201,0.031254,0.138750,0.460679,0.000000,1,1,0,5386
SA_WaitingTime_Dominance_PC_120kW,202,0.345918,0.012797,0.233160,0.000000,1,1,0,5423
SA_WaitingTime_Dominance_PC_120kW,203,0.167977,0.084422,0.331275,0.000000,1,1,0,5324
SA_WaitingTime_Dominance_PC_120kW,204,0.145619,0.147695,0.354047,0.000000,1,1,0,5226
SA_WaitingTime_Dominance_PC_120kW,205,0.023430,0.167021,0.472635,0.000000,1,1,0,5406
SA_WaitingTime_Dominance_PC_120kW,206,0.140122,0.149641,0.358635,0.000654,4,5,0,5356
SA_WaitingTime_Dominance_PC_120kW,207,0.299909,0.046925,0.244363,0.004538,3,4,0,5420
SA_WaitingTime_Dominance_PC_120kW,208,0.356161,0.006221,0.231200,0.000000,1,1,0,5398
SA_WaitingTime_Dominance_PC_120kW,209,0.093825,0.107201,0.396519,0.000000,1,2,0,5233
SA_WaitingTime_Dominance_PC_120kW,MEAN,0.163299,0.103931,0.355145,0.000519,2,2,0,5339
SA_WaitingTime_Dominance_PC_120kW,STDDEV,0.122475,0.060227,0.090939,0.001354,,,,
SA_Energy_Dominance_PC_190kW,200,0.648795,0.157140,0.144849,0.065018,42,46,2,4352
SA_Energy_Dominance_PC_190kW,201,0.701949,0.073206,0.146431,0.198332,9,10,1,4437
SA_Energy_Dominance_PC_190kW,202,0.697865,0.091193,0.152110,0.168484,12,14,0,4675
SA_Energy_Dominance_PC_190kW,203,0.692462,0.131914,0.147028,0.201390,9,11,0,4493
SA_Energy_Dominance_PC_190kW,204,0.659510,0.105304,0.142698,0.102187,25,27,1,4447
SA_Energy_Dominance_PC_190kW,205,0.674075,0.132548,0.147627,0.045298,15,15,1,4542
SA_Energy_Dominance_PC_190kW,206,0.705294,0.103550,0.149443,0.001684,14,14,2,4548
SA_Energy_Dominance_PC_190kW,207,0.666355,0.107718,0.139283,0.003743,32,32,2,4640
SA_Energy_Dominance_PC_190kW,208,0.675028,0.158327,0.141801,0.007371,27,28,0,4547
SA_Energy_Dominance_PC_190kW,209,0.704166,0.105326,0.145670,0.001300,12,13,0,4720
SA_Energy_Dominance_PC_190kW,MEAN,0.682550,0.116623,0.145694,0.079481,20,21,9,4540
SA_Energy_Dominance_PC_190kW,STDDEV,0.019377,0.026279,0.003567,0.078679,,,,
SA_Energy_Dominance_PC_120kW,200,0.489672,0.003684,0.633464,0.217861,5,6,2,4300
SA_Energy_Dominance_PC_120kW,201,0.591390,0.099312,0.580030,0.297816,4,5,1,4420
SA_Energy_Dominance_PC_120kW,202,0.579018,0.150027,0.599974,0.261585,5,7,0,4652
SA_Energy_Dominance_PC_120kW,203,0.580057,0.199642,0.564311,0.271393,5,7,0,4472
SA_Energy_Dominance_PC_120kW,204,0.532209,0.016941,0.596521,0.240520,5,7,1,4420
SA_Energy_Dominance_PC_120kW,205,0.541947,0.086010,0.613789,0.062210,8,8,1,4568
SA_Energy_Dominance_PC_120kW,206,0.610133,0.158861,0.537491,0.001711,7,7,2,4551
SA_Energy_Dominance_PC_120kW,207,0.516106,0.021230,0.619535,0.000926,8,8,2,4607
SA_Energy_Dominance_PC_120kW,208,0.518766,0.158306,0.639337,0.002221,6,6,0,4526
SA_Energy_Dominance_PC_120kW,209,0.602149,0.143685,0.559015,0.000716,7,8,0,4729
SA_Energy_Dominance_PC_120kW,MEAN,0.556145,0.103770,0.594347,0.135696,6,7,9,4524
SA_Energy_Dominance_PC_120kW,STDDEV,0.039448,0.066059,0.031924,0.124833,,,,
WorkloadAware_Admission_PC_190kW,200,0.000000,1.154697,1.258478,0.000000,1,1,0,12
WorkloadAware_Admission_PC_190kW,201,0.000000,1.154697,1.258478,0.000000,1,1,0,5
WorkloadAware_Admission_PC_190kW,202,0.000000,1.154697,1.258478,0.000000,1,1,0,5
WorkloadAware_Admission_PC_190kW,203,0.000000,1.154697,1.258478,0.000000,1,1,0,4
WorkloadAware_Admission_PC_190kW,204,0.000000,1.154697,1.258478,0.000000,1,1,0,5
WorkloadAware_Admission_PC_190kW,205,0.000000,1.154697,1.258478,0.000000,1,1,0,4
WorkloadAware_Admission_PC_190kW,206,0.000000,1.154697,1.258478,0.000000,1,1,0,4
WorkloadAware_Admission_PC_190kW,207,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_190kW,208,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_190kW,209,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_190kW,MEAN,0.000000,1.154697,1.258478,0.000000,1,1,0,4
WorkloadAware_Admission_PC_190kW,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
WorkloadAware_Admission_PC_120kW,200,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,201,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,202,0.000000,1.154697,1.258478,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,203,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,204,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,205,0.000000,1.154697,1.258478,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,206,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,207,0.000000,1.154697,1.258478,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,208,0.000000,1.154697,1.258478,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,209,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,MEAN,0.000000,1.154697,1.258478,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
Universal_Pareto,ALL,0.786170,0.000000,0.000000,0.000000,88,88,88,0
