Scenario,ScenarioName,Algorithm,CapWatts,WaitingTime,Energy,PeakPowerWatts,Seed
1,Balanced,GA_Energy_Dominance,190000.0,10.600000,0.300168540,74827.641,206
1,Balanced,GA_Energy_Dominance,190000.0,10.644000,0.298040912,95056.529,203
1,Balanced,GA_Energy_Dominance,190000.0,10.832000,0.296639067,77323.983,206
1,Balanced,GA_Energy_Dominance,190000.0,10.854000,0.295061125,99296.493,206
1,Balanced,GA_Energy_Dominance,190000.0,10.958000,0.290274362,98016.886,206
1,Balanced,GA_Energy_Dominance,190000.0,10.966000,0.288275817,96935.427,206
1,Balanced,GA_Energy_Dominance,190000.0,11.058000,0.284979319,82770.513,206
1,Balanced,GA_Energy_Dominance,190000.0,11.196000,0.283577183,89210.126,206
1,Balanced,GA_Energy_Dominance,190000.0,11.202000,0.278699402,130659.483,206
1,Balanced,GA_Energy_Dominance,190000.0,11.424000,0.273050099,85164.427,206
1,Balanced,GA_Energy_Dominance,190000.0,11.510000,0.268977763,68526.268,206
1,Balanced,GA_Energy_Dominance,190000.0,11.702000,0.268281168,76754.044,206
1,Balanced,GA_Energy_Dominance,190000.0,11.794000,0.268276755,79568.416,206
1,Balanced,GA_Energy_Dominance,190000.0,11.900000,0.268262051,75537.722,206
1,Balanced,GA_Energy_Dominance,190000.0,11.902000,0.267945781,69015.559,203
1,Balanced,GA_Energy_Dominance,190000.0,11.906000,0.263415252,65661.687,206
1,Balanced,GA_Energy_Dominance,190000.0,11.944000,0.258928230,70939.574,206
1,Balanced,GA_Energy_Dominance,190000.0,11.980000,0.257278972,83434.962,206
1,Balanced,GA_Energy_Dominance,190000.0,12.236000,0.252301861,57314.615,206
1,Balanced,GA_Energy_Dominance,190000.0,12.300000,0.252125626,68618.671,206
1,Balanced,GA_Energy_Dominance,190000.0,12.330000,0.251304465,61222.228,203
1,Balanced,GA_Energy_Dominance,190000.0,12.458000,0.248568575,65460.855,206
1,Balanced,GA_Energy_Dominance,190000.0,12.736000,0.245396039,53737.120,206
1,Balanced,GA_Energy_Dominance,190000.0,12.996000,0.243920853,53045.421,203
1,Balanced,GA_Energy_Dominance,190000.0,13.576000,0.240573945,59922.585,206
1,Balanced,GA_Energy_Dominance,190000.0,13.756000,0.240414529,55190.804,203
1,Balanced,GA_Energy_Dominance,190000.0,14.396000,0.239702835,60253.789,205
1,Balanced,GA_Energy_Dominance,190000.0,14.496000,0.238335550,48291.442,207
1,Balanced,GA_Energy_Dominance,190000.0,14.986000,0.233496194,42565.268,207
1,Balanced,GA_Energy_Dominance,120000.0,8.842000,0.350261783,117279.651,206
1,Balanced,GA_Energy_Dominance,120000.0,9.422000,0.346147910,117755.411,206
1,Balanced,GA_Energy_Dominance,120000.0,9.636000,0.345099969,111344.314,206
1,Balanced,GA_Energy_Dominance,120000.0,9.918000,0.334697424,114689.488,207
1,Balanced,GA_Energy_Dominance,120000.0,9.966000,0.318481213,106681.432,206
1,Balanced,GA_Energy_Dominance,120000.0,10.158000,0.313668100,113382.177,206
1,Balanced,GA_Energy_Dominance,120000.0,10.168000,0.312403886,100895.437,206
1,Balanced,GA_Energy_Dominance,120000.0,10.334000,0.301794166,82836.391,203
1,Balanced,GA_Energy_Dominance,120000.0,10.600000,0.300168540,74827.641,206
1,Balanced,GA_Energy_Dominance,120000.0,10.644000,0.298040912,95056.529,203
1,Balanced,GA_Energy_Dominance,120000.0,10.832000,0.296639067,77323.983,206
1,Balanced,GA_Energy_Dominance,120000.0,10.854000,0.295061125,99296.493,206
1,Balanced,GA_Energy_Dominance,120000.0,10.958000,0.290274362,98016.886,206
1,Balanced,GA_Energy_Dominance,120000.0,10.966000,0.288275817,96935.427,206
1,Balanced,GA_Energy_Dominance,120000.0,11.058000,0.284979319,82770.513,206
1,Balanced,GA_Energy_Dominance,120000.0,11.196000,0.283577183,89210.126,206
1,Balanced,GA_Energy_Dominance,120000.0,11.424000,0.273050099,85164.427,206
1,Balanced,GA_Energy_Dominance,120000.0,11.510000,0.268977763,68526.268,206
1,Balanced,GA_Energy_Dominance,120000.0,11.702000,0.268281168,76754.044,206
1,Balanced,GA_Energy_Dominance,120000.0,11.794000,0.268276755,79568.416,206
1,Balanced,GA_Energy_Dominance,120000.0,11.900000,0.268262051,75537.722,206
1,Balanced,GA_Energy_Dominance,120000.0,11.902000,0.267945781,69015.559,203
1,Balanced,GA_Energy_Dominance,120000.0,11.906000,0.263415252,65661.687,206
1,Balanced,GA_Energy_Dominance,120000.0,11.944000,0.258928230,70939.574,206
1,Balanced,GA_Energy_Dominance,120000.0,11.980000,0.257278972,83434.962,206
1,Balanced,GA_Energy_Dominance,120000.0,12.236000,0.252301861,57314.615,206
1,Balanced,GA_Energy_Dominance,120000.0,12.300000,0.252125626,68618.671,206
1,Balanced,GA_Energy_Dominance,120000.0,12.330000,0.251304465,61222.228,203
1,Balanced,GA_Energy_Dominance,120000.0,12.458000,0.248568575,65460.855,206
1,Balanced,GA_Energy_Dominance,120000.0,12.736000,0.245396039,53737.120,206
1,Balanced,GA_Energy_Dominance,120000.0,12.996000,0.243920853,53045.421,203
1,Balanced,GA_Energy_Dominance,120000.0,13.576000,0.240573945,59922.585,206
1,Balanced,GA_Energy_Dominance,120000.0,13.756000,0.240414529,55190.804,203
1,Balanced,GA_Energy_Dominance,120000.0,14.396000,0.239702835,60253.789,205
1,Balanced,GA_Energy_Dominance,120000.0,14.496000,0.238335550,48291.442,207
1,Balanced,GA_Energy_Dominance,120000.0,14.986000,0.233496194,42565.268,207
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.596000,0.597972921,209246.702,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.602000,0.597743754,209138.212,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.608000,0.596732325,204540.677,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.610000,0.594795867,204763.370,202
