Scenario,Algorithm,Seed,HV_fixed,EpsPlus,ParetoContribution_pct,nSolutions,ref_x_raw,ref_y_raw
2,AMOSA,200,0.8037511796854913,0.21127910228434846,0.0,37,222.39499999999998,2.0354611209
2,AMOSA,201,0.8007677033127738,0.21358824361554785,0.0,24,222.39499999999998,2.0354611209
2,AMOSA,202,0.8126223948091991,0.20087690659916047,0.0,38,222.39499999999998,2.0354611209
2,AMOSA,203,0.8100087044961309,0.20329105744133738,0.0,37,222.39499999999998,2.0354611209
2,AMOSA,204,0.8180763102015688,0.19431932072736743,0.0,33,222.39499999999998,2.0354611209
2,AMOSA,205,0.818250116763564,0.19394738434334033,0.0,31,222.39499999999998,2.0354611209
2,AMOSA,206,0.8085152619332054,0.20534545646814836,0.0,30,222.39499999999998,2.0354611209
2,AMOSA,207,0.8053370409459656,0.20852017916587876,0.0,26,222.39499999999998,2.0354611209
2,AMOSA,208,0.7953172896702915,0.2205109922151911,0.0,30,222.39499999999998,2.0354611209
2,AMOSA,209,0.8211837902851263,0.190916508412865,1.2048192771084338,31,222.39499999999998,2.0354611209
2,EnergyAware,200,0.9621024592987211,0.04168729477140692,1.2048192771084338,1,222.39499999999998,2.0354611209
2,EnergyAware,201,0.9621024592987211,0.04168729477140692,1.2048192771084338,1,222.39499999999998,2.0354611209
2,EnergyAware,202,0.9621024592987211,0.04168729477140692,1.2048192771084338,1,222.39499999999998,2.0354611209
2,EnergyAware,203,0.9621024592987211,0.04168729477140692,1.2048192771084338,1,222.39499999999998,2.0354611209
2,EnergyAware,204,0.9621024592987211,0.04168729477140692,1.2048192771084338,1,222.39499999999998,2.0354611209
2,EnergyAware,205,0.9621024592987211,0.04168729477140692,1.2048192771084338,1,222.39499999999998,2.0354611209
2,EnergyAware,206,0.9621024592987211,0.04168729477140692,1.2048192771084338,1,222.39499999999998,2.0354611209
2,EnergyAware,207,0.9621024592987211,0.04168729477140692,1.2048192771084338,1,222.39499999999998,2.0354611209
2,EnergyAware,208,0.9621024592987211,0.04168729477140692,1.2048192771084338,1,222.39499999999998,2.0354611209
2,EnergyAware,209,0.9621024592987211,0.04168729477140692,1.2048192771084338,1,222.39499999999998,2.0354611209
2,FirstAvailable,200,0.008264462809917368,1.0,0.0,1,222.39499999999998,2.0354611209
2,FirstAvailable,201,0.008264462809917368,1.0,0.0,1,222.39499999999998,2.0354611209
2,FirstAvailable,202,0.008264462809917368,1.0,0.0,1,222.39499999999998,2.0354611209
2,FirstAvailable,203,0.008264462809917368,1.0,0.0,1,222.39499999999998,2.0354611209
2,FirstAvailable,204,0.008264462809917368,1.0,0.0,1,222.39499999999998,2.0354611209
2,FirstAvailable,205,0.008264462809917368,1.0,0.0,1,222.39499999999998,2.0354611209
2,FirstAvailable,206,0.008264462809917368,1.0,0.0,1,222.39499999999998,2.0354611209
2,FirstAvailable,207,0.008264462809917368,1.0,0.0,1,222.39499999999998,2.0354611209
2,FirstAvailable,208,0.008264462809917368,1.0,0.0,1,222.39499999999998,2.0354611209
2,FirstAvailable,209,0.008264462809917368,1.0,0.0,1,222.39499999999998,2.0354611209
