Scenario,ScenarioName,Algorithm,Seed,CapWatts,TotalSolutions,FeasibleSolutions,FeasibilityRate,PeakPowerMax
1,Balanced,GA_Energy,202,10000.0,1,0,0.0000,42724.605
1,Balanced,GA_Energy,202,8000.0,1,0,0.0000,42724.605
1,Balanced,GA_Energy,203,20000.0,1,0,0.0000,55190.804
1,Balanced,GA_Energy,203,15000.0,1,0,0.0000,55190.804
1,Balanced,GA_Energy,203,12000.0,1,0,0.0000,55190.804
1,Balanced,GA_Energy,203,10000.0,1,0,0.0000,55190.804
1,Balanced,GA_Energy,203,8000.0,1,0,0.0000,55190.804
1,Balanced,GA_Energy,204,20000.0,1,0,0.0000,50812.314
1,Balanced,GA_Energy,204,15000.0,1,0,0.0000,50812.314
1,Balanced,GA_Energy,204,12000.0,1,0,0.0000,50812.314
1,Balanced,GA_Energy,204,10000.0,1,0,0.0000,50812.314
1,Balanced,GA_Energy,204,8000.0,1,0,0.0000,50812.314
1,Balanced,GA_Energy,205,20000.0,1,0,0.0000,46068.177
1,Balanced,GA_Energy,205,15000.0,1,0,0.0000,46068.177
1,Balanced,GA_Energy,205,12000.0,1,0,0.0000,46068.177
1,Balanced,GA_Energy,205,10000.0,1,0,0.0000,46068.177
1,Balanced,GA_Energy,205,8000.0,1,0,0.0000,46068.177
1,Balanced,GA_Energy,206,20000.0,1,0,0.0000,59491.824
1,Balanced,GA_Energy,206,15000.0,1,0,0.0000,59491.824
1,Balanced,GA_Energy,206,12000.0,1,0,0.0000,59491.824
1,Balanced,GA_Energy,206,10000.0,1,0,0.0000,59491.824
1,Balanced,GA_Energy,206,8000.0,1,0,0.0000,59491.824
1,Balanced,GA_Energy,207,20000.0,1,0,0.0000,42565.268
1,Balanced,GA_Energy,207,15000.0,1,0,0.0000,42565.268
1,Balanced,GA_Energy,207,12000.0,1,0,0.0000,42565.268
1,Balanced,GA_Energy,207,10000.0,1,0,0.0000,42565.268
1,Balanced,GA_Energy,207,8000.0,1,0,0.0000,42565.268
1,Balanced,GA_Energy,208,20000.0,1,0,0.0000,42577.467
1,Balanced,GA_Energy,208,15000.0,1,0,0.0000,42577.467
1,Balanced,GA_Energy,208,12000.0,1,0,0.0000,42577.467
1,Balanced,GA_Energy,208,10000.0,1,0,0.0000,42577.467
1,Balanced,GA_Energy,208,8000.0,1,0,0.0000,42577.467
1,Balanced,GA_Energy,209,20000.0,1,0,0.0000,57796.712
1,Balanced,GA_Energy,209,15000.0,1,0,0.0000,57796.712
1,Balanced,GA_Energy,209,12000.0,1,0,0.0000,57796.712
1,Balanced,GA_Energy,209,10000.0,1,0,0.0000,57796.712
1,Balanced,GA_Energy,209,8000.0,1,0,0.0000,57796.712
1,Balanced,SA_WaitingTime,200,20000.0,1,0,0.0000,227040.768
1,Balanced,SA_WaitingTime,200,15000.0,1,0,0.0000,227040.768
1,Balanced,SA_WaitingTime,200,12000.0,1,0,0.0000,227040.768
1,Balanced,SA_WaitingTime,200,10000.0,1,0,0.0000,227040.768
1,Balanced,SA_WaitingTime,200,8000.0,1,0,0.0000,227040.768
1,Balanced,SA_WaitingTime,201,20000.0,1,0,0.0000,244992.865
