Algorithm,Seed,WaitingTime,Energy,IsUniversalPareto
GA_WaitingTime_Dominance,200,0.986000,0.050462305,false
GA_WaitingTime_Dominance,200,2.438000,0.049183340,false
GA_WaitingTime_Dominance,200,2.376000,0.049448316,false
GA_WaitingTime_Dominance,200,1.416000,0.049581728,false
GA_WaitingTime_Dominance,200,1.232000,0.049640435,false
GA_WaitingTime_Dominance,200,1.048000,0.049967123,false
GA_WaitingTime_Dominance,200,1.110000,0.049846208,false
GA_WaitingTime_Dominance,200,1.090000,0.049922760,false
GA_WaitingTime_Dominance,200,1.088000,0.049948745,false
GA_WaitingTime_Dominance,200,1.132000,0.049836305,false
GA_WaitingTime_Dominance,200,1.144000,0.049741916,false
GA_WaitingTime_Dominance,200,1.172000,0.049680291,false
GA_WaitingTime_Dominance,200,1.196000,0.049673929,false
GA_WaitingTime_Dominance,200,1.036000,0.050324407,false
GA_WaitingTime_Dominance,200,1.034000,0.050340758,false
GA_WaitingTime_Dominance,201,0.986000,0.050462305,false
GA_WaitingTime_Dominance,201,1.080000,0.050033235,false
GA_WaitingTime_Dominance,201,1.114000,0.049802598,false
GA_WaitingTime_Dominance,201,1.236000,0.049260341,false
GA_WaitingTime_Dominance,201,1.060000,0.050158243,false
GA_WaitingTime_Dominance,201,1.206000,0.049708647,false
GA_WaitingTime_Dominance,201,1.110000,0.049815302,false
GA_WaitingTime_Dominance,201,1.096000,0.049976442,false
GA_WaitingTime_Dominance,201,1.046000,0.050317569,false
GA_WaitingTime_Dominance,201,1.226000,0.049700102,false
GA_WaitingTime_Dominance,201,1.050000,0.050248634,false
GA_WaitingTime_Dominance,201,1.040000,0.050430481,false
GA_WaitingTime_Dominance,202,0.986000,0.050462305,false
GA_WaitingTime_Dominance,202,2.002000,0.049241957,false
GA_WaitingTime_Dominance,202,2.316000,0.048728029,false
GA_WaitingTime_Dominance,202,1.102000,0.049935694,false
GA_WaitingTime_Dominance,202,1.360000,0.049327723,false
GA_WaitingTime_Dominance,202,1.058000,0.050191195,false
GA_WaitingTime_Dominance,202,1.050000,0.050236505,false
GA_WaitingTime_Dominance,202,1.118000,0.049777041,false
GA_WaitingTime_Dominance,202,1.200000,0.049657279,false
GA_WaitingTime_Dominance,202,1.346000,0.049614751,false
GA_WaitingTime_Dominance,202,1.024000,0.050414380,false
GA_WaitingTime_Dominance,202,1.078000,0.050001139,false
GA_WaitingTime_Dominance,202,1.206000,0.049651511,false
GA_WaitingTime_Dominance,203,0.986000,0.050462305,false
GA_WaitingTime_Dominance,203,2.650000,0.049124267,false
GA_WaitingTime_Dominance,203,1.030000,0.050097487,false
GA_WaitingTime_Dominance,203,1.090000,0.049890820,false
GA_WaitingTime_Dominance,203,1.104000,0.049877247,false
GA_WaitingTime_Dominance,203,1.042000,0.050092239,false
GA_WaitingTime_Dominance,203,1.078000,0.050060646,false
GA_WaitingTime_Dominance,203,1.048000,0.050078706,false
GA_WaitingTime_Dominance,203,1.018000,0.050308531,false
GA_WaitingTime_Dominance,203,1.110000,0.049700348,false
GA_WaitingTime_Dominance,203,1.044000,0.050087426,false
GA_WaitingTime_Dominance,203,1.084000,0.049954877,false
GA_WaitingTime_Dominance,204,0.986000,0.050462305,false
GA_WaitingTime_Dominance,204,2.738000,0.049279083,false
GA_WaitingTime_Dominance,204,2.354000,0.049542531,false
GA_WaitingTime_Dominance,204,1.596000,0.049641534,false
GA_WaitingTime_Dominance,204,1.116000,0.049883789,false
GA_WaitingTime_Dominance,204,1.074000,0.049942244,false
GA_WaitingTime_Dominance,204,1.058000,0.050020109,false
GA_WaitingTime_Dominance,204,1.048000,0.050242338,false
GA_WaitingTime_Dominance,204,1.184000,0.049745542,false
GA_WaitingTime_Dominance,204,1.178000,0.049824428,false
GA_WaitingTime_Dominance,204,1.050000,0.050044631,false
GA_WaitingTime_Dominance,204,1.034000,0.050367048,false
GA_WaitingTime_Dominance,204,1.330000,0.049647382,false
GA_WaitingTime_Dominance,204,1.038000,0.050364743,false
GA_WaitingTime_Dominance,205,0.986000,0.050462305,false
GA_WaitingTime_Dominance,205,1.276000,0.049518375,false
GA_WaitingTime_Dominance,205,1.054000,0.049836940,false
GA_WaitingTime_Dominance,205,1.040000,0.050379113,false
GA_WaitingTime_Dominance,205,1.048000,0.050134589,false
GA_WaitingTime_Dominance,205,1.046000,0.050165592,false
GA_WaitingTime_Dominance,205,1.226000,0.049629574,false
GA_WaitingTime_Dominance,205,1.052000,0.050109192,false
GA_WaitingTime_Dominance,205,1.072000,0.049677292,false
GA_WaitingTime_Dominance,206,0.986000,0.050462305,false
GA_WaitingTime_Dominance,206,1.108000,0.049718996,false
GA_WaitingTime_Dominance,206,1.140000,0.049626646,false
GA_WaitingTime_Dominance,206,1.014000,0.049936343,false
GA_WaitingTime_Dominance,206,1.284000,0.049407991,false
GA_WaitingTime_Dominance,206,1.074000,0.049914700,false
GA_WaitingTime_Dominance,206,1.090000,0.049868617,false
GA_WaitingTime_Dominance,206,1.206000,0.049552024,false
GA_WaitingTime_Dominance,207,0.986000,0.050462305,false
GA_WaitingTime_Dominance,207,1.070000,0.049924005,false
GA_WaitingTime_Dominance,207,1.038000,0.050423605,false
GA_WaitingTime_Dominance,207,1.130000,0.049688590,false
GA_WaitingTime_Dominance,207,1.290000,0.049425991,false
GA_WaitingTime_Dominance,207,1.282000,0.049650578,false
GA_WaitingTime_Dominance,207,1.050000,0.050287870,false
GA_WaitingTime_Dominance,207,1.086000,0.049855859,false
GA_WaitingTime_Dominance,207,1.128000,0.049747299,false
GA_WaitingTime_Dominance,207,1.058000,0.050202104,false
GA_WaitingTime_Dominance,208,0.986000,0.050462305,false
GA_WaitingTime_Dominance,208,4.018000,0.049127218,false
GA_WaitingTime_Dominance,208,1.108000,0.050002375,false
GA_WaitingTime_Dominance,208,1.084000,0.050017318,false
GA_WaitingTime_Dominance,208,1.208000,0.049645840,false
GA_WaitingTime_Dominance,208,1.034000,0.050293138,false
GA_WaitingTime_Dominance,208,1.142000,0.049852645,false
GA_WaitingTime_Dominance,208,1.076000,0.050146476,false
GA_WaitingTime_Dominance,208,1.078000,0.050078728,false
GA_WaitingTime_Dominance,208,1.060000,0.050190558,false
GA_WaitingTime_Dominance,209,0.986000,0.050462305,false
GA_WaitingTime_Dominance,209,2.150000,0.049230404,false
GA_WaitingTime_Dominance,209,1.136000,0.049866621,false
GA_WaitingTime_Dominance,209,1.380000,0.049663383,false
GA_WaitingTime_Dominance,209,1.182000,0.049834481,false
GA_WaitingTime_Dominance,209,1.112000,0.050021090,false
GA_WaitingTime_Dominance,209,1.018000,0.050400170,false
GA_WaitingTime_Dominance,209,1.036000,0.050116427,false
GA_WaitingTime_Dominance,209,1.118000,0.049951905,false
GA_WaitingTime_Dominance,209,1.076000,0.050081639,false
GA_Energy_Dominance,200,1.810000,0.051066860,false
GA_Energy_Dominance,200,1.974000,0.050671917,false
GA_Energy_Dominance,200,2.022000,0.048864521,false
GA_Energy_Dominance,200,2.154000,0.047882663,false
GA_Energy_Dominance,200,2.118000,0.048659140,false
GA_Energy_Dominance,200,2.410000,0.046804346,false
GA_Energy_Dominance,200,2.916000,0.045812986,false
GA_Energy_Dominance,200,2.884000,0.046497088,false
GA_Energy_Dominance,200,3.510000,0.044427835,false
GA_Energy_Dominance,200,3.790000,0.043762729,false
GA_Energy_Dominance,200,3.400000,0.045204064,false
GA_Energy_Dominance,200,3.734000,0.044185697,false
GA_Energy_Dominance,200,3.834000,0.041670070,false
GA_Energy_Dominance,200,3.898000,0.040156148,false
GA_Energy_Dominance,200,5.176000,0.038390487,false
GA_Energy_Dominance,200,3.958000,0.039841790,false
GA_Energy_Dominance,200,4.110000,0.038855503,false
GA_Energy_Dominance,200,5.150000,0.038402467,false
GA_Energy_Dominance,200,5.144000,0.038506629,false
GA_Energy_Dominance,200,5.666000,0.038343887,false
GA_Energy_Dominance,200,6.510000,0.038017869,false
GA_Energy_Dominance,200,6.320000,0.038038411,false
GA_Energy_Dominance,200,6.156000,0.038097820,false
GA_Energy_Dominance,200,6.190000,0.038093579,false
GA_Energy_Dominance,200,6.068000,0.038306685,false
GA_Energy_Dominance,200,6.118000,0.038210203,false
GA_Energy_Dominance,200,6.816000,0.037334118,false
GA_Energy_Dominance,200,7.096000,0.037179838,false
GA_Energy_Dominance,200,5.984000,0.038327863,false
GA_Energy_Dominance,200,6.596000,0.037403463,false
GA_Energy_Dominance,200,7.102000,0.037042542,false
GA_Energy_Dominance,200,7.156000,0.037016371,false
GA_Energy_Dominance,200,7.646000,0.036627350,false
GA_Energy_Dominance,200,7.596000,0.036885669,false
GA_Energy_Dominance,200,7.410000,0.036968095,false
GA_Energy_Dominance,200,7.966000,0.036462152,false
GA_Energy_Dominance,200,8.708000,0.036387486,false
GA_Energy_Dominance,200,8.908000,0.036137289,false
GA_Energy_Dominance,200,8.608000,0.036409681,false
GA_Energy_Dominance,200,9.578000,0.035975362,false
GA_Energy_Dominance,200,9.242000,0.036043181,false
