Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
GA_WaitingTime_Dominance,200,0.098494,0.029933,0.665581,0.015708,11,11,0,3186
GA_WaitingTime_Dominance,201,0.109832,0.040106,0.651417,0.005248,15,15,0,3558
GA_WaitingTime_Dominance,202,0.102943,0.040064,0.659727,0.015388,8,8,1,3394
GA_WaitingTime_Dominance,203,0.189894,0.054031,0.511374,0.037835,20,20,1,3454
GA_WaitingTime_Dominance,204,0.125494,0.047806,0.650318,0.007087,11,11,0,3404
GA_WaitingTime_Dominance,205,0.119550,0.051866,0.590335,0.024209,14,14,0,3370
GA_WaitingTime_Dominance,206,0.173239,0.045609,0.626457,0.007229,18,18,0,3323
GA_WaitingTime_Dominance,207,0.118702,0.044242,0.657573,0.013514,13,13,0,3437
GA_WaitingTime_Dominance,208,0.120121,0.036298,0.616811,0.012701,17,17,0,3343
GA_WaitingTime_Dominance,209,0.143442,0.054617,0.572102,0.031240,13,13,0,3326
GA_WaitingTime_Dominance,MEAN,0.130171,0.044457,0.620169,0.017016,14,14,2,3379
GA_WaitingTime_Dominance,STDDEV,0.028502,0.007603,0.046903,0.010274,,,,
GA_Energy_Dominance,200,0.407655,0.075340,0.155222,0.031789,29,29,0,3498
GA_Energy_Dominance,201,0.597394,0.275069,0.173470,0.017493,42,42,0,3701
GA_Energy_Dominance,202,0.620976,0.290120,0.209944,0.028043,49,49,0,3740
GA_Energy_Dominance,203,0.606658,0.235700,0.171431,0.026603,37,37,0,3678
GA_Energy_Dominance,204,0.609554,0.308375,0.233048,0.027015,53,53,0,3688
GA_Energy_Dominance,205,0.608990,0.212764,0.165088,0.018533,56,56,0,4312
GA_Energy_Dominance,206,0.533430,0.224486,0.147815,0.032240,37,37,0,4246
GA_Energy_Dominance,207,0.507157,0.116959,0.110219,0.036184,34,34,0,4078
GA_Energy_Dominance,208,0.576268,0.227137,0.166241,0.020432,41,41,0,4112
GA_Energy_Dominance,209,0.606919,0.247740,0.142773,0.020797,35,35,0,4023
GA_Energy_Dominance,MEAN,0.567500,0.221369,0.167525,0.025913,41,41,0,3907
GA_Energy_Dominance,STDDEV,0.063843,0.069587,0.032538,0.006065,,,,
SA_WaitingTime_Dominance,200,0.132951,0.020050,0.654563,0.008476,13,13,0,3447
SA_WaitingTime_Dominance,201,0.113547,0.015679,0.666624,0.042023,8,8,0,1967
SA_WaitingTime_Dominance,202,0.117376,0.020145,0.662236,0.013929,10,10,0,1894
SA_WaitingTime_Dominance,203,0.098736,0.020768,0.673785,0.006932,11,11,0,1880
SA_WaitingTime_Dominance,204,0.092936,0.013000,0.677432,0.016595,9,9,5,1866
SA_WaitingTime_Dominance,205,0.132291,0.024442,0.655460,0.045054,9,9,0,1882
SA_WaitingTime_Dominance,206,0.147133,0.029339,0.646261,0.010204,12,12,0,1835
SA_WaitingTime_Dominance,207,0.097077,0.021256,0.674463,0.008660,10,10,0,1838
SA_WaitingTime_Dominance,208,0.120619,0.018579,0.658140,0.004582,7,7,0,1820
SA_WaitingTime_Dominance,209,0.137680,0.029402,0.653343,0.014456,15,15,0,1821
SA_WaitingTime_Dominance,MEAN,0.119035,0.021266,0.662231,0.017091,10,10,5,2025
SA_WaitingTime_Dominance,STDDEV,0.017656,0.005012,0.009944,0.013686,,,,
SA_Energy_Dominance,200,0.492389,0.063322,0.079270,0.006828,154,160,27,2945
SA_Energy_Dominance,201,0.437604,0.112385,0.114888,0.008027,84,86,0,2439
SA_Energy_Dominance,202,0.505744,0.041791,0.105610,0.003163,100,101,25,2357
SA_Energy_Dominance,203,0.485132,0.060290,0.091700,0.002225,162,171,0,2491
SA_Energy_Dominance,204,0.344165,0.213511,0.238832,0.018314,63,67,7,2213
SA_Energy_Dominance,205,0.492082,0.061501,0.101718,0.002841,114,120,51,2378
SA_Energy_Dominance,206,0.388007,0.206329,0.201587,0.004627,89,92,0,2253
SA_Energy_Dominance,207,0.487335,0.054819,0.078338,0.003607,136,140,8,2435
SA_Energy_Dominance,208,0.429649,0.203003,0.193124,0.012025,62,66,7,2722
SA_Energy_Dominance,209,0.495483,0.066941,0.084011,0.003738,112,115,22,2405
SA_Energy_Dominance,MEAN,0.455759,0.108389,0.128908,0.006539,108,112,147,2463
SA_Energy_Dominance,STDDEV,0.051626,0.067214,0.056026,0.004846,,,,
NSGA-II,200,0.468517,0.036832,0.170338,0.054343,26,26,3,5945
NSGA-II,201,0.470058,0.034189,0.162332,0.015720,44,44,0,5439
NSGA-II,202,0.487427,0.012118,0.236678,0.010036,39,39,11,5464
NSGA-II,203,0.478113,0.049155,0.147048,0.016623,42,42,0,5477
NSGA-II,204,0.477100,0.023060,0.193288,0.013419,34,34,5,5465
NSGA-II,205,0.436493,0.064291,0.185750,0.019558,41,41,0,5445
NSGA-II,206,0.487196,0.039847,0.145732,0.008866,53,53,0,5451
NSGA-II,207,0.462111,0.035148,0.168117,0.026846,44,44,1,5446
NSGA-II,208,0.483027,0.046368,0.139996,0.011552,44,44,0,5477
NSGA-II,209,0.359027,0.058707,0.313531,0.008989,49,49,0,5375
NSGA-II,MEAN,0.460907,0.039971,0.186281,0.018595,42,42,20,5498
NSGA-II,STDDEV,0.036825,0.014819,0.050265,0.013022,,,,
SPEA-II,200,0.481158,0.049599,0.154733,0.037623,52,52,0,6570
SPEA-II,201,0.452721,0.037102,0.205207,0.010394,35,35,1,6212
SPEA-II,202,0.456288,0.014964,0.286917,0.020995,19,19,3,6219
SPEA-II,203,0.426492,0.069539,0.197569,0.016763,45,45,4,6145
SPEA-II,204,0.378076,0.046712,0.300855,0.009098,38,38,1,6131
SPEA-II,205,0.438350,0.038423,0.258221,0.009089,37,37,0,6271
SPEA-II,206,0.436094,0.045534,0.200643,0.016419,32,32,2,6263
SPEA-II,207,0.457816,0.050305,0.170125,0.030809,34,34,0,6250
SPEA-II,208,0.490757,0.037566,0.130989,0.030154,38,38,0,6171
SPEA-II,209,0.431664,0.021760,0.246060,0.028729,24,24,4,6270
SPEA-II,MEAN,0.444942,0.041150,0.215132,0.021007,35,35,15,6250
SPEA-II,STDDEV,0.029791,0.014525,0.053559,0.009752,,,,
AMOSA,200,0.304101,0.162437,0.318812,0.010366,29,29,0,5981
AMOSA,201,0.290216,0.184799,0.321589,0.008969,39,39,0,5671
AMOSA,202,0.316004,0.138247,0.312235,0.011654,35,35,0,5736
AMOSA,203,0.297576,0.185677,0.317576,0.007364,44,44,0,5689
AMOSA,204,0.292045,0.161197,0.322001,0.007075,39,39,0,5722
AMOSA,205,0.293782,0.162896,0.320108,0.007811,35,35,0,5714
AMOSA,206,0.286774,0.177269,0.319274,0.007445,38,38,0,5682
AMOSA,207,0.299170,0.158754,0.320399,0.009049,34,34,0,5667
AMOSA,208,0.302140,0.184783,0.316099,0.007395,47,47,0,5722
AMOSA,209,0.302521,0.165179,0.316390,0.007685,47,47,0,5734
AMOSA,MEAN,0.298433,0.168124,0.318448,0.008481,39,39,0,5731
AMOSA,STDDEV,0.007991,0.014297,0.002810,0.001440,,,,
Universal_Pareto,ALL,0.655931,0.000000,0.000000,0.000000,189,189,189,0
