Algorithm,Seed,WaitingTime,Energy,IsUniversalPareto
GA_WaitingTime_Dominance,200,2.136000,0.067887292,false
GA_WaitingTime_Dominance,200,1.902000,0.068411577,false
GA_WaitingTime_Dominance,200,1.830000,0.068809456,false
GA_WaitingTime_Dominance,200,2.320000,0.067842544,false
GA_WaitingTime_Dominance,200,1.748000,0.070125990,false
GA_WaitingTime_Dominance,200,1.984000,0.068257017,false
GA_WaitingTime_Dominance,200,1.880000,0.068643634,false
GA_WaitingTime_Dominance,200,1.760000,0.068918005,false
GA_WaitingTime_Dominance,200,1.812000,0.068814050,false
GA_WaitingTime_Dominance,200,2.064000,0.068226556,false
GA_WaitingTime_Dominance,200,1.810000,0.068845278,false
GA_WaitingTime_Dominance,201,2.394000,0.067562848,false
GA_WaitingTime_Dominance,201,2.138000,0.068103733,false
GA_WaitingTime_Dominance,201,2.078000,0.068290708,false
GA_WaitingTime_Dominance,201,2.232000,0.067787202,false
GA_WaitingTime_Dominance,201,2.216000,0.067889197,false
GA_WaitingTime_Dominance,201,2.162000,0.068051778,false
GA_WaitingTime_Dominance,201,2.240000,0.067681334,false
GA_WaitingTime_Dominance,201,2.024000,0.069106996,false
GA_WaitingTime_Dominance,201,2.036000,0.068782382,false
GA_WaitingTime_Dominance,201,1.794000,0.070031764,false
GA_WaitingTime_Dominance,201,1.822000,0.069372944,false
GA_WaitingTime_Dominance,201,1.994000,0.069141250,false
GA_WaitingTime_Dominance,201,1.868000,0.069249712,false
GA_WaitingTime_Dominance,201,1.814000,0.069971646,false
GA_WaitingTime_Dominance,201,1.736000,0.070155745,false
GA_WaitingTime_Dominance,202,2.368000,0.067749420,false
GA_WaitingTime_Dominance,202,2.338000,0.067938554,false
GA_WaitingTime_Dominance,202,2.330000,0.068084271,false
GA_WaitingTime_Dominance,202,1.826000,0.068090705,true
GA_WaitingTime_Dominance,202,1.768000,0.069810155,false
GA_WaitingTime_Dominance,202,1.776000,0.069271017,false
GA_WaitingTime_Dominance,202,1.692000,0.070140252,false
GA_WaitingTime_Dominance,202,1.754000,0.070064963,false
GA_WaitingTime_Dominance,203,2.112000,0.067329064,true
GA_WaitingTime_Dominance,203,4.652000,0.066823635,false
GA_WaitingTime_Dominance,203,2.108000,0.067794943,false
GA_WaitingTime_Dominance,203,2.912000,0.066981105,false
GA_WaitingTime_Dominance,203,2.328000,0.067215457,false
GA_WaitingTime_Dominance,203,2.072000,0.068205376,false
GA_WaitingTime_Dominance,203,2.992000,0.066928419,false
GA_WaitingTime_Dominance,203,1.978000,0.068560797,false
GA_WaitingTime_Dominance,203,1.898000,0.068832426,false
GA_WaitingTime_Dominance,203,2.008000,0.068435344,false
GA_WaitingTime_Dominance,203,2.068000,0.068389448,false
GA_WaitingTime_Dominance,203,1.964000,0.068612290,false
GA_WaitingTime_Dominance,203,1.858000,0.069114339,false
GA_WaitingTime_Dominance,203,1.914000,0.068792692,false
GA_WaitingTime_Dominance,203,1.790000,0.069388349,false
GA_WaitingTime_Dominance,203,1.772000,0.069688758,false
GA_WaitingTime_Dominance,203,1.702000,0.071596788,false
GA_WaitingTime_Dominance,203,1.744000,0.069753233,false
GA_WaitingTime_Dominance,203,1.722000,0.070150224,false
GA_WaitingTime_Dominance,203,1.710000,0.071534604,false
GA_WaitingTime_Dominance,204,2.220000,0.068098702,false
GA_WaitingTime_Dominance,204,2.398000,0.068071830,false
GA_WaitingTime_Dominance,204,2.160000,0.068637227,false
GA_WaitingTime_Dominance,204,2.116000,0.068708829,false
GA_WaitingTime_Dominance,204,1.788000,0.070012707,false
GA_WaitingTime_Dominance,204,1.716000,0.071119495,false
GA_WaitingTime_Dominance,204,1.738000,0.070051744,false
GA_WaitingTime_Dominance,204,1.960000,0.068834287,false
GA_WaitingTime_Dominance,204,1.724000,0.070814538,false
GA_WaitingTime_Dominance,204,1.736000,0.070260829,false
GA_WaitingTime_Dominance,204,1.790000,0.069055503,false
GA_WaitingTime_Dominance,205,2.220000,0.068098702,false
GA_WaitingTime_Dominance,205,3.748000,0.067486505,false
GA_WaitingTime_Dominance,205,2.332000,0.067875038,false
GA_WaitingTime_Dominance,205,2.244000,0.067990650,false
GA_WaitingTime_Dominance,205,3.050000,0.067534209,false
GA_WaitingTime_Dominance,205,1.810000,0.069078668,false
GA_WaitingTime_Dominance,205,1.760000,0.069565573,false
GA_WaitingTime_Dominance,205,1.764000,0.069090939,false
GA_WaitingTime_Dominance,205,1.948000,0.068183370,false
GA_WaitingTime_Dominance,205,1.864000,0.068666112,false
GA_WaitingTime_Dominance,205,1.758000,0.069918627,false
GA_WaitingTime_Dominance,205,1.740000,0.070341726,false
GA_WaitingTime_Dominance,205,1.940000,0.068313966,false
