CapTier,Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
PC90,NSGA-II,207,157,0.806112,46,29.299363
PC90,NSGA-II,208,140,0.800971,49,35.000000
PC90,NSGA-II,209,147,0.797509,49,33.333333
PC90,NSGA-II,MEAN,,,40.000000,26.605985
PC90,NSGA-II,STDDEV,,,14.470660,9.838194
PC90,SPEA-II,200,165,0.798386,29,17.575758
PC90,SPEA-II,201,165,0.805242,10,6.060606
PC90,SPEA-II,202,125,0.778084,35,28.000000
PC90,SPEA-II,203,160,0.805988,38,23.750000
PC90,SPEA-II,204,152,0.788750,2,1.315789
PC90,SPEA-II,205,161,0.807223,44,27.329193
PC90,SPEA-II,206,143,0.781488,8,5.594406
PC90,SPEA-II,207,157,0.806112,17,10.828025
PC90,SPEA-II,208,140,0.800971,7,5.000000
PC90,SPEA-II,209,147,0.797509,5,3.401361
PC90,SPEA-II,MEAN,,,19.500000,12.885514
PC90,SPEA-II,STDDEV,,,14.746186,9.833946
PC90,AMOSA,200,165,0.798386,21,12.727273
PC90,AMOSA,201,165,0.805242,29,17.575758
PC90,AMOSA,202,125,0.778084,13,10.400000
PC90,AMOSA,203,160,0.805988,36,22.500000
PC90,AMOSA,204,152,0.788750,24,15.789474
PC90,AMOSA,205,161,0.807223,20,12.422360
PC90,AMOSA,206,143,0.781488,23,16.083916
PC90,AMOSA,207,157,0.806112,10,6.369427
PC90,AMOSA,208,140,0.800971,23,16.428571
PC90,AMOSA,209,147,0.797509,15,10.204082
PC90,AMOSA,MEAN,,,21.400000,14.050086
PC90,AMOSA,STDDEV,,,7.255343,4.337710
PC90,Universal_Pareto,MEAN,151.500000,0.796975,,
PC90,Universal_Pareto,STDDEV,12.184006,0.010103,,
PC80,GA_WaitingTime_Dominance,200,109,0.809649,5,4.587156
PC80,GA_WaitingTime_Dominance,201,121,0.744743,5,4.132231
PC80,GA_WaitingTime_Dominance,202,104,0.815898,2,1.923077
PC80,GA_WaitingTime_Dominance,203,136,0.799536,7,5.147059
PC80,GA_WaitingTime_Dominance,204,111,0.814810,0,0.000000
PC80,GA_WaitingTime_Dominance,205,89,0.718147,7,7.865169
PC80,GA_WaitingTime_Dominance,206,113,0.792546,0,0.000000
PC80,GA_WaitingTime_Dominance,207,99,0.762356,3,3.030303
PC80,GA_WaitingTime_Dominance,208,131,0.820244,6,4.580153
PC80,GA_WaitingTime_Dominance,209,117,0.814625,6,5.128205
PC80,GA_WaitingTime_Dominance,MEAN,,,4.100000,3.639335
PC80,GA_WaitingTime_Dominance,STDDEV,,,2.547548,2.327661
PC80,GA_Energy_Dominance,200,109,0.809649,36,33.027523
PC80,GA_Energy_Dominance,201,121,0.744743,0,0.000000
PC80,GA_Energy_Dominance,202,104,0.815898,43,41.346154
PC80,GA_Energy_Dominance,203,136,0.799536,53,38.970588
PC80,GA_Energy_Dominance,204,111,0.814810,42,37.837838
PC80,GA_Energy_Dominance,205,89,0.718147,0,0.000000
PC80,GA_Energy_Dominance,206,113,0.792546,39,34.513274
PC80,GA_Energy_Dominance,207,99,0.762356,0,0.000000
PC80,GA_Energy_Dominance,208,131,0.820244,52,39.694656
PC80,GA_Energy_Dominance,209,117,0.814625,50,42.735043
PC80,GA_Energy_Dominance,MEAN,,,31.500000,26.812508
PC80,GA_Energy_Dominance,STDDEV,,,21.261467,17.761589
PC80,SA_WaitingTime_Dominance,200,109,0.809649,4,3.669725
PC80,SA_WaitingTime_Dominance,201,121,0.744743,14,11.570248
PC80,SA_WaitingTime_Dominance,202,104,0.815898,9,8.653846
PC80,SA_WaitingTime_Dominance,203,136,0.799536,20,14.705882
PC80,SA_WaitingTime_Dominance,204,111,0.814810,7,6.306306
PC80,SA_WaitingTime_Dominance,205,89,0.718147,12,13.483146
PC80,SA_WaitingTime_Dominance,206,113,0.792546,19,16.814159
PC80,SA_WaitingTime_Dominance,207,99,0.762356,14,14.141414
PC80,SA_WaitingTime_Dominance,208,131,0.820244,0,0.000000
PC80,SA_WaitingTime_Dominance,209,117,0.814625,0,0.000000
PC80,SA_WaitingTime_Dominance,MEAN,,,9.900000,8.934473
PC80,SA_WaitingTime_Dominance,STDDEV,,,6.803675,5.869428
PC80,SA_Energy_Dominance,200,109,0.809649,0,0.000000
PC80,SA_Energy_Dominance,201,121,0.744743,42,34.710744
PC80,SA_Energy_Dominance,202,104,0.815898,0,0.000000
PC80,SA_Energy_Dominance,203,136,0.799536,0,0.000000
PC80,SA_Energy_Dominance,204,111,0.814810,0,0.000000
PC80,SA_Energy_Dominance,205,89,0.718147,3,3.370787
PC80,SA_Energy_Dominance,206,113,0.792546,0,0.000000
PC80,SA_Energy_Dominance,207,99,0.762356,6,6.060606
PC80,SA_Energy_Dominance,208,131,0.820244,0,0.000000
PC80,SA_Energy_Dominance,209,117,0.814625,3,2.564103
PC80,SA_Energy_Dominance,MEAN,,,5.400000,4.670624
PC80,SA_Energy_Dominance,STDDEV,,,12.354756,10.204686
PC80,NSGA-II,200,109,0.809649,26,23.853211
PC80,NSGA-II,201,121,0.744743,44,36.363636
PC80,NSGA-II,202,104,0.815898,43,41.346154
PC80,NSGA-II,203,136,0.799536,46,33.823529
PC80,NSGA-II,204,111,0.814810,51,45.945946
PC80,NSGA-II,205,89,0.718147,39,43.820225
PC80,NSGA-II,206,113,0.792546,4,3.539823
PC80,NSGA-II,207,99,0.762356,48,48.484848
PC80,NSGA-II,208,131,0.820244,56,42.748092
PC80,NSGA-II,209,117,0.814625,3,2.564103
PC80,NSGA-II,MEAN,,,36.000000,32.248957
PC80,NSGA-II,STDDEV,,,17.899721,16.041821
PC80,SPEA-II,200,109,0.809649,36,33.027523
PC80,SPEA-II,201,121,0.744743,17,14.049587
PC80,SPEA-II,202,104,0.815898,8,7.692308
PC80,SPEA-II,203,136,0.799536,7,5.147059
PC80,SPEA-II,204,111,0.814810,6,5.405405
PC80,SPEA-II,205,89,0.718147,2,2.247191
PC80,SPEA-II,206,113,0.792546,51,45.132743
PC80,SPEA-II,207,99,0.762356,18,18.181818
PC80,SPEA-II,208,131,0.820244,12,9.160305
PC80,SPEA-II,209,117,0.814625,41,35.042735
PC80,SPEA-II,MEAN,,,19.800000,17.508667
PC80,SPEA-II,STDDEV,,,16.023732,14.219892
PC80,AMOSA,200,109,0.809649,7,6.422018
PC80,AMOSA,201,121,0.744743,0,0.000000
PC80,AMOSA,202,104,0.815898,0,0.000000
PC80,AMOSA,203,136,0.799536,4,2.941176
PC80,AMOSA,204,111,0.814810,5,4.504505
PC80,AMOSA,205,89,0.718147,29,32.584270
PC80,AMOSA,206,113,0.792546,0,0.000000
PC80,AMOSA,207,99,0.762356,13,13.131313
PC80,AMOSA,208,131,0.820244,6,4.580153
PC80,AMOSA,209,117,0.814625,14,11.965812
PC80,AMOSA,MEAN,,,7.800000,7.612925
PC80,AMOSA,STDDEV,,,8.506468,9.428370
PC80,Universal_Pareto,MEAN,113.000000,0.789255,,
PC80,Universal_Pareto,STDDEV,13.438750,0.033557,,
PC70,GA_WaitingTime_Dominance,200,125,0.812121,1,0.800000
PC70,GA_WaitingTime_Dominance,201,113,0.787901,5,4.424779
PC70,GA_WaitingTime_Dominance,202,142,0.836337,7,4.929577
PC70,GA_WaitingTime_Dominance,203,89,0.758170,0,0.000000
PC70,GA_WaitingTime_Dominance,204,119,0.812070,3,2.521008
PC70,GA_WaitingTime_Dominance,205,99,0.774843,2,2.020202
PC70,GA_WaitingTime_Dominance,206,106,0.782867,0,0.000000
PC70,GA_WaitingTime_Dominance,207,106,0.770754,0,0.000000
PC70,GA_WaitingTime_Dominance,208,106,0.790154,0,0.000000
PC70,GA_WaitingTime_Dominance,209,111,0.768004,0,0.000000
PC70,GA_WaitingTime_Dominance,MEAN,,,1.800000,1.469557
PC70,GA_WaitingTime_Dominance,STDDEV,,,2.357965,1.826476
PC70,GA_Energy_Dominance,200,125,0.812121,58,46.400000
PC70,GA_Energy_Dominance,201,113,0.787901,43,38.053097
PC70,GA_Energy_Dominance,202,142,0.836337,72,50.704225
PC70,GA_Energy_Dominance,203,89,0.758170,0,0.000000
PC70,GA_Energy_Dominance,204,119,0.812070,48,40.336134
PC70,GA_Energy_Dominance,205,99,0.774843,26,26.262626
PC70,GA_Energy_Dominance,206,106,0.782867,47,44.339623
PC70,GA_Energy_Dominance,207,106,0.770754,26,24.528302
PC70,GA_Energy_Dominance,208,106,0.790154,36,33.962264
PC70,GA_Energy_Dominance,209,111,0.768004,32,28.828829
PC70,GA_Energy_Dominance,MEAN,,,38.800000,33.341510
PC70,GA_Energy_Dominance,STDDEV,,,18.781906,13.871768
PC70,SA_WaitingTime_Dominance,200,125,0.812121,21,16.800000
PC70,SA_WaitingTime_Dominance,201,113,0.787901,8,7.079646
PC70,SA_WaitingTime_Dominance,202,142,0.836337,7,4.929577
PC70,SA_WaitingTime_Dominance,203,89,0.758170,26,29.213483
PC70,SA_WaitingTime_Dominance,204,119,0.812070,8,6.722689
PC70,SA_WaitingTime_Dominance,205,99,0.774843,10,10.101010
PC70,SA_WaitingTime_Dominance,206,106,0.782867,13,12.264151
PC70,SA_WaitingTime_Dominance,207,106,0.770754,16,15.094340
PC70,SA_WaitingTime_Dominance,208,106,0.790154,11,10.377358
PC70,SA_WaitingTime_Dominance,209,111,0.768004,14,12.612613
PC70,SA_WaitingTime_Dominance,MEAN,,,13.400000,12.519487
PC70,SA_WaitingTime_Dominance,STDDEV,,,5.834381,6.595114
PC70,SA_Energy_Dominance,200,125,0.812121,1,0.800000
PC70,SA_Energy_Dominance,201,113,0.787901,4,3.539823
PC70,SA_Energy_Dominance,202,142,0.836337,0,0.000000
PC70,SA_Energy_Dominance,203,89,0.758170,9,10.112360
PC70,SA_Energy_Dominance,204,119,0.812070,0,0.000000
PC70,SA_Energy_Dominance,205,99,0.774843,5,5.050505
PC70,SA_Energy_Dominance,206,106,0.782867,7,6.603774
PC70,SA_Energy_Dominance,207,106,0.770754,6,5.660377
PC70,SA_Energy_Dominance,208,106,0.790154,5,4.716981
PC70,SA_Energy_Dominance,209,111,0.768004,8,7.207207
PC70,SA_Energy_Dominance,MEAN,,,4.500000,4.369103
PC70,SA_Energy_Dominance,STDDEV,,,3.074085,3.160548
PC70,NSGA-II,200,125,0.812121,0,0.000000
PC70,NSGA-II,201,113,0.787901,8,7.079646
PC70,NSGA-II,202,142,0.836337,13,9.154930
PC70,NSGA-II,203,89,0.758170,15,16.853933
PC70,NSGA-II,204,119,0.812070,8,6.722689
PC70,NSGA-II,205,99,0.774843,9,9.090909
PC70,NSGA-II,206,106,0.782867,36,33.962264
PC70,NSGA-II,207,106,0.770754,47,44.339623
PC70,NSGA-II,208,106,0.790154,0,0.000000
PC70,NSGA-II,209,111,0.768004,8,7.207207
PC70,NSGA-II,MEAN,,,14.400000,13.441120
PC70,NSGA-II,STDDEV,,,14.485855,13.822346
PC70,SPEA-II,200,125,0.812121,44,35.200000
PC70,SPEA-II,201,113,0.787901,49,43.362832
PC70,SPEA-II,202,142,0.836337,41,28.873239
PC70,SPEA-II,203,89,0.758170,43,48.314607
PC70,SPEA-II,204,119,0.812070,47,39.495798
PC70,SPEA-II,205,99,0.774843,49,49.494949
PC70,SPEA-II,206,106,0.782867,3,2.830189
PC70,SPEA-II,207,106,0.770754,11,10.377358
PC70,SPEA-II,208,106,0.790154,54,50.943396
PC70,SPEA-II,209,111,0.768004,49,44.144144
PC70,SPEA-II,MEAN,,,39.000000,35.303651
PC70,SPEA-II,STDDEV,,,16.474222,15.789760
PC70,AMOSA,200,125,0.812121,1,0.800000
PC70,AMOSA,201,113,0.787901,0,0.000000
PC70,AMOSA,202,142,0.836337,2,1.408451
PC70,AMOSA,203,89,0.758170,0,0.000000
PC70,AMOSA,204,119,0.812070,6,5.042017
PC70,AMOSA,205,99,0.774843,1,1.010101
PC70,AMOSA,206,106,0.782867,0,0.000000
PC70,AMOSA,207,106,0.770754,0,0.000000
PC70,AMOSA,208,106,0.790154,0,0.000000
PC70,AMOSA,209,111,0.768004,0,0.000000
PC70,AMOSA,MEAN,,,1.000000,0.826057
PC70,AMOSA,STDDEV,,,1.788854,1.491384
PC70,Universal_Pareto,MEAN,111.600000,0.789322,,
PC70,Universal_Pareto,STDDEV,13.872275,0.022959,,
PC60,GA_WaitingTime_Dominance,200,104,0.780233,0,0.000000
PC60,GA_WaitingTime_Dominance,201,73,0.787044,6,8.219178
PC60,GA_WaitingTime_Dominance,202,117,0.813103,8,6.837607
PC60,GA_WaitingTime_Dominance,203,83,0.738977,0,0.000000
PC60,GA_WaitingTime_Dominance,204,107,0.796108,8,7.476636
PC60,GA_WaitingTime_Dominance,205,116,0.759412,8,6.896552
PC60,GA_WaitingTime_Dominance,206,129,0.768990,0,0.000000
PC60,GA_WaitingTime_Dominance,207,90,0.793262,0,0.000000
PC60,GA_WaitingTime_Dominance,208,124,0.777857,0,0.000000
PC60,GA_WaitingTime_Dominance,209,104,0.777709,11,10.576923
PC60,GA_WaitingTime_Dominance,MEAN,,,4.100000,4.000690
PC60,GA_WaitingTime_Dominance,STDDEV,,,4.253234,4.118087
PC60,GA_Energy_Dominance,200,104,0.780233,37,35.576923
PC60,GA_Energy_Dominance,201,73,0.787044,4,5.479452
PC60,GA_Energy_Dominance,202,117,0.813103,56,47.863248
PC60,GA_Energy_Dominance,203,83,0.738977,15,18.072289
PC60,GA_Energy_Dominance,204,107,0.796108,54,50.467290
PC60,GA_Energy_Dominance,205,116,0.759412,50,43.103448
PC60,GA_Energy_Dominance,206,129,0.768990,47,36.434109
PC60,GA_Energy_Dominance,207,90,0.793262,36,40.000000
PC60,GA_Energy_Dominance,208,124,0.777857,53,42.741935
PC60,GA_Energy_Dominance,209,104,0.777709,39,37.500000
PC60,GA_Energy_Dominance,MEAN,,,39.100000,35.723869
PC60,GA_Energy_Dominance,STDDEV,,,16.458736,13.102341
PC60,SA_WaitingTime_Dominance,200,104,0.780233,19,18.269231
PC60,SA_WaitingTime_Dominance,201,73,0.787044,1,1.369863
PC60,SA_WaitingTime_Dominance,202,117,0.813103,0,0.000000
PC60,SA_WaitingTime_Dominance,203,83,0.738977,19,22.891566
PC60,SA_WaitingTime_Dominance,204,107,0.796108,10,9.345794
PC60,SA_WaitingTime_Dominance,205,116,0.759412,9,7.758621
PC60,SA_WaitingTime_Dominance,206,129,0.768990,15,11.627907
PC60,SA_WaitingTime_Dominance,207,90,0.793262,17,18.888889
PC60,SA_WaitingTime_Dominance,208,124,0.777857,18,14.516129
PC60,SA_WaitingTime_Dominance,209,104,0.777709,14,13.461538
PC60,SA_WaitingTime_Dominance,MEAN,,,12.200000,11.812954
PC60,SA_WaitingTime_Dominance,STDDEV,,,6.705222,7.040424
PC60,SA_Energy_Dominance,200,104,0.780233,0,0.000000
PC60,SA_Energy_Dominance,201,73,0.787044,6,8.219178
PC60,SA_Energy_Dominance,202,117,0.813103,0,0.000000
PC60,SA_Energy_Dominance,203,83,0.738977,6,7.228916
PC60,SA_Energy_Dominance,204,107,0.796108,0,0.000000
PC60,SA_Energy_Dominance,205,116,0.759412,0,0.000000
PC60,SA_Energy_Dominance,206,129,0.768990,6,4.651163
PC60,SA_Energy_Dominance,207,90,0.793262,3,3.333333
PC60,SA_Energy_Dominance,208,124,0.777857,4,3.225806
PC60,SA_Energy_Dominance,209,104,0.777709,5,4.807692
PC60,SA_Energy_Dominance,MEAN,,,3.000000,3.146609
PC60,SA_Energy_Dominance,STDDEV,,,2.607681,2.950674
PC60,NSGA-II,200,104,0.780233,0,0.000000
PC60,NSGA-II,201,73,0.787044,35,47.945205
PC60,NSGA-II,202,117,0.813103,27,23.076923
PC60,NSGA-II,203,83,0.738977,38,45.783133
PC60,NSGA-II,204,107,0.796108,31,28.971963
PC60,NSGA-II,205,116,0.759412,24,20.689655
PC60,NSGA-II,206,129,0.768990,3,2.325581
PC60,NSGA-II,207,90,0.793262,0,0.000000
PC60,NSGA-II,208,124,0.777857,3,2.419355
PC60,NSGA-II,209,104,0.777709,22,21.153846
PC60,NSGA-II,MEAN,,,18.300000,19.236566
PC60,NSGA-II,STDDEV,,,14.450260,17.184618
PC60,SPEA-II,200,104,0.780233,38,36.538462
PC60,SPEA-II,201,73,0.787044,18,24.657534
PC60,SPEA-II,202,117,0.813103,26,22.222222
PC60,SPEA-II,203,83,0.738977,5,6.024096
PC60,SPEA-II,204,107,0.796108,7,6.542056
PC60,SPEA-II,205,116,0.759412,24,20.689655
PC60,SPEA-II,206,129,0.768990,43,33.333333
PC60,SPEA-II,207,90,0.793262,34,37.777778
PC60,SPEA-II,208,124,0.777857,37,29.838710
PC60,SPEA-II,209,104,0.777709,16,15.384615
PC60,SPEA-II,MEAN,,,24.800000,23.300846
PC60,SPEA-II,STDDEV,,,12.544321,10.862977
PC60,AMOSA,200,104,0.780233,10,9.615385
PC60,AMOSA,201,73,0.787044,4,5.479452
PC60,AMOSA,202,117,0.813103,0,0.000000
PC60,AMOSA,203,83,0.738977,0,0.000000
PC60,AMOSA,204,107,0.796108,0,0.000000
PC60,AMOSA,205,116,0.759412,3,2.586207
PC60,AMOSA,206,129,0.768990,17,13.178295
PC60,AMOSA,207,90,0.793262,0,0.000000
PC60,AMOSA,208,124,0.777857,9,7.258065
PC60,AMOSA,209,104,0.777709,0,0.000000
PC60,AMOSA,MEAN,,,4.300000,3.811740
PC60,AMOSA,STDDEV,,,5.568662,4.584995
PC60,Universal_Pareto,MEAN,104.700000,0.779269,,
PC60,Universal_Pareto,STDDEV,17.146720,0.019528,,
PC50,GA_WaitingTime_Dominance,200,79,0.776706,10,12.658228
PC50,GA_WaitingTime_Dominance,201,87,0.786216,0,0.000000
PC50,GA_WaitingTime_Dominance,202,124,0.845824,0,0.000000
PC50,GA_WaitingTime_Dominance,203,106,0.772355,0,0.000000
PC50,GA_WaitingTime_Dominance,204,95,0.815510,3,3.157895
PC50,GA_WaitingTime_Dominance,205,100,0.783097,0,0.000000
PC50,GA_WaitingTime_Dominance,206,137,0.780401,0,0.000000
PC50,GA_WaitingTime_Dominance,207,82,0.769736,0,0.000000
PC50,GA_WaitingTime_Dominance,208,92,0.785283,0,0.000000
PC50,GA_WaitingTime_Dominance,209,128,0.797516,0,0.000000
PC50,GA_WaitingTime_Dominance,MEAN,,,1.300000,1.581612
PC50,GA_WaitingTime_Dominance,STDDEV,,,3.034798,3.810355
PC50,GA_Energy_Dominance,200,79,0.776706,34,43.037975
