CapTier,Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
Uncapped,NSGA-II,200,147,0.801296,32,21.768707
Uncapped,NSGA-II,201,146,0.803023,42,28.767123
Uncapped,NSGA-II,202,144,0.786865,35,24.305556
Uncapped,NSGA-II,203,155,0.783859,35,22.580645
Uncapped,NSGA-II,204,129,0.778477,12,9.302326
Uncapped,NSGA-II,205,122,0.685505,43,35.245902
Uncapped,NSGA-II,206,123,0.765799,33,26.829268
Uncapped,NSGA-II,207,121,0.776010,32,26.446281
Uncapped,NSGA-II,208,141,0.759802,38,26.950355
Uncapped,NSGA-II,209,146,0.777278,35,23.972603
Uncapped,NSGA-II,MEAN,,,33.700000,24.616877
Uncapped,NSGA-II,STDDEV,,,8.100000,6.254543
Uncapped,SPEA-II,200,147,0.801296,35,23.809524
Uncapped,SPEA-II,201,146,0.803023,14,9.589041
Uncapped,SPEA-II,202,144,0.786865,20,13.888889
Uncapped,SPEA-II,203,155,0.783859,11,7.096774
Uncapped,SPEA-II,204,129,0.778477,39,30.232558
Uncapped,SPEA-II,205,122,0.685505,2,1.639344
Uncapped,SPEA-II,206,123,0.765799,27,21.951220
Uncapped,SPEA-II,207,121,0.776010,8,6.611570
Uncapped,SPEA-II,208,141,0.759802,9,6.382979
Uncapped,SPEA-II,209,146,0.777278,11,7.534247
Uncapped,SPEA-II,MEAN,,,17.600000,12.873615
Uncapped,SPEA-II,STDDEV,,,11.680753,8.857654
Uncapped,AMOSA,200,147,0.801296,11,7.482993
Uncapped,AMOSA,201,146,0.803023,18,12.328767
Uncapped,AMOSA,202,144,0.786865,12,8.333333
Uncapped,AMOSA,203,155,0.783859,30,19.354839
Uncapped,AMOSA,204,129,0.778477,0,0.000000
Uncapped,AMOSA,205,122,0.685505,24,19.672131
Uncapped,AMOSA,206,123,0.765799,6,4.878049
Uncapped,AMOSA,207,121,0.776010,11,9.090909
Uncapped,AMOSA,208,141,0.759802,21,14.893617
Uncapped,AMOSA,209,146,0.777278,5,3.424658
Uncapped,AMOSA,MEAN,,,13.800000,9.945930
Uncapped,AMOSA,STDDEV,,,8.852118,6.243505
Uncapped,Universal_Pareto,MEAN,137.400000,0.771791,,
Uncapped,Universal_Pareto,STDDEV,11.791522,0.031522,,
PC90,GA_WaitingTime_Dominance,200,150,0.781596,9,6.000000
PC90,GA_WaitingTime_Dominance,201,143,0.780423,7,4.895105
PC90,GA_WaitingTime_Dominance,202,146,0.771966,22,15.068493
PC90,GA_WaitingTime_Dominance,203,132,0.790754,8,6.060606
PC90,GA_WaitingTime_Dominance,204,142,0.784395,13,9.154930
PC90,GA_WaitingTime_Dominance,205,161,0.809401,11,6.832298
PC90,GA_WaitingTime_Dominance,206,123,0.774350,7,5.691057
PC90,GA_WaitingTime_Dominance,207,112,0.739680,11,9.821429
PC90,GA_WaitingTime_Dominance,208,133,0.720858,7,5.263158
PC90,GA_WaitingTime_Dominance,209,124,0.785971,6,4.838710
PC90,GA_WaitingTime_Dominance,MEAN,,,10.100000,7.362578
PC90,GA_WaitingTime_Dominance,STDDEV,,,4.504442,3.035332
PC90,GA_Energy_Dominance,200,150,0.781596,63,42.000000
PC90,GA_Energy_Dominance,201,143,0.780423,64,44.755245
PC90,GA_Energy_Dominance,202,146,0.771966,65,44.520548
PC90,GA_Energy_Dominance,203,132,0.790754,51,38.636364
PC90,GA_Energy_Dominance,204,142,0.784395,51,35.915493
PC90,GA_Energy_Dominance,205,161,0.809401,67,41.614907
PC90,GA_Energy_Dominance,206,123,0.774350,47,38.211382
PC90,GA_Energy_Dominance,207,112,0.739680,44,39.285714
PC90,GA_Energy_Dominance,208,133,0.720858,69,51.879699
PC90,GA_Energy_Dominance,209,124,0.785971,47,37.903226
PC90,GA_Energy_Dominance,MEAN,,,56.800000,41.472258
PC90,GA_Energy_Dominance,STDDEV,,,9.130170,4.424432
PC90,SA_WaitingTime_Dominance,200,150,0.781596,10,6.666667
PC90,SA_WaitingTime_Dominance,201,143,0.780423,5,3.496503
PC90,SA_WaitingTime_Dominance,202,146,0.771966,4,2.739726
PC90,SA_WaitingTime_Dominance,203,132,0.790754,3,2.272727
PC90,SA_WaitingTime_Dominance,204,142,0.784395,7,4.929577
PC90,SA_WaitingTime_Dominance,205,161,0.809401,2,1.242236
PC90,SA_WaitingTime_Dominance,206,123,0.774350,8,6.504065
PC90,SA_WaitingTime_Dominance,207,112,0.739680,6,5.357143
PC90,SA_WaitingTime_Dominance,208,133,0.720858,5,3.759398
PC90,SA_WaitingTime_Dominance,209,124,0.785971,7,5.645161
PC90,SA_WaitingTime_Dominance,MEAN,,,5.700000,4.261320
PC90,SA_WaitingTime_Dominance,STDDEV,,,2.282542,1.749271
PC90,SA_Energy_Dominance,200,150,0.781596,4,2.666667
PC90,SA_Energy_Dominance,201,143,0.780423,0,0.000000
PC90,SA_Energy_Dominance,202,146,0.771966,2,1.369863
PC90,SA_Energy_Dominance,203,132,0.790754,5,3.787879
PC90,SA_Energy_Dominance,204,142,0.784395,7,4.929577
PC90,SA_Energy_Dominance,205,161,0.809401,0,0.000000
PC90,SA_Energy_Dominance,206,123,0.774350,3,2.439024
PC90,SA_Energy_Dominance,207,112,0.739680,0,0.000000
PC90,SA_Energy_Dominance,208,133,0.720858,0,0.000000
PC90,SA_Energy_Dominance,209,124,0.785971,6,4.838710
PC90,SA_Energy_Dominance,MEAN,,,2.700000,2.003172
PC90,SA_Energy_Dominance,STDDEV,,,2.570992,1.920192
PC90,NSGA-II,200,150,0.781596,28,18.666667
PC90,NSGA-II,201,143,0.780423,29,20.279720
PC90,NSGA-II,202,146,0.771966,37,25.342466
PC90,NSGA-II,203,132,0.790754,39,29.545455
PC90,NSGA-II,204,142,0.784395,37,26.056338
PC90,NSGA-II,205,161,0.809401,45,27.950311
PC90,NSGA-II,206,123,0.774350,36,29.268293
PC90,NSGA-II,207,112,0.739680,7,6.250000
PC90,NSGA-II,208,133,0.720858,15,11.278195
PC90,NSGA-II,209,124,0.785971,29,23.387097
PC90,NSGA-II,MEAN,,,30.200000,21.802454
PC90,NSGA-II,STDDEV,,,10.952625,7.425752
PC90,SPEA-II,200,150,0.781596,24,16.000000
PC90,SPEA-II,201,143,0.780423,0,0.000000
PC90,SPEA-II,202,146,0.771966,13,8.904110
PC90,SPEA-II,203,132,0.790754,8,6.060606
PC90,SPEA-II,204,142,0.784395,7,4.929577
PC90,SPEA-II,205,161,0.809401,8,4.968944
PC90,SPEA-II,206,123,0.774350,11,8.943089
PC90,SPEA-II,207,112,0.739680,28,25.000000
PC90,SPEA-II,208,133,0.720858,25,18.796992
PC90,SPEA-II,209,124,0.785971,0,0.000000
PC90,SPEA-II,MEAN,,,12.400000,9.360332
PC90,SPEA-II,STDDEV,,,9.562426,7.766292
PC90,AMOSA,200,150,0.781596,13,8.666667
PC90,AMOSA,201,143,0.780423,39,27.272727
PC90,AMOSA,202,146,0.771966,12,8.219178
PC90,AMOSA,203,132,0.790754,20,15.151515
PC90,AMOSA,204,142,0.784395,20,14.084507
PC90,AMOSA,205,161,0.809401,36,22.360248
PC90,AMOSA,206,123,0.774350,12,9.756098
PC90,AMOSA,207,112,0.739680,17,15.178571
PC90,AMOSA,208,133,0.720858,14,10.526316
PC90,AMOSA,209,124,0.785971,29,23.387097
PC90,AMOSA,MEAN,,,21.200000,15.460292
PC90,AMOSA,STDDEV,,,9.516302,6.383681
PC90,Universal_Pareto,MEAN,136.600000,0.773939,,
PC90,Universal_Pareto,STDDEV,13.843410,0.024270,,
PC80,GA_WaitingTime_Dominance,200,149,0.786267,5,3.355705
PC80,GA_WaitingTime_Dominance,201,114,0.752707,9,7.894737
PC80,GA_WaitingTime_Dominance,202,110,0.736471,10,9.090909
PC80,GA_WaitingTime_Dominance,203,108,0.711746,10,9.259259
PC80,GA_WaitingTime_Dominance,204,148,0.768137,12,8.108108
PC80,GA_WaitingTime_Dominance,205,137,0.754310,8,5.839416
PC80,GA_WaitingTime_Dominance,206,129,0.756472,10,7.751938
PC80,GA_WaitingTime_Dominance,207,111,0.738674,9,8.108108
PC80,GA_WaitingTime_Dominance,208,123,0.762634,9,7.317073
PC80,GA_WaitingTime_Dominance,209,133,0.778627,3,2.255639
PC80,GA_WaitingTime_Dominance,MEAN,,,8.500000,6.898089
PC80,GA_WaitingTime_Dominance,STDDEV,,,2.500000,2.245694
PC80,GA_Energy_Dominance,200,149,0.786267,96,64.429530
PC80,GA_Energy_Dominance,201,114,0.752707,64,56.140351
PC80,GA_Energy_Dominance,202,110,0.736471,60,54.545455
PC80,GA_Energy_Dominance,203,108,0.711746,57,52.777778
PC80,GA_Energy_Dominance,204,148,0.768137,68,45.945946
PC80,GA_Energy_Dominance,205,137,0.754310,54,39.416058
PC80,GA_Energy_Dominance,206,129,0.756472,23,17.829457
PC80,GA_Energy_Dominance,207,111,0.738674,39,35.135135
PC80,GA_Energy_Dominance,208,123,0.762634,71,57.723577
PC80,GA_Energy_Dominance,209,133,0.778627,30,22.556391
PC80,GA_Energy_Dominance,MEAN,,,56.200000,44.649968
PC80,GA_Energy_Dominance,STDDEV,,,20.267215,14.782532
PC80,SA_WaitingTime_Dominance,200,149,0.786267,4,2.684564
PC80,SA_WaitingTime_Dominance,201,114,0.752707,2,1.754386
PC80,SA_WaitingTime_Dominance,202,110,0.736471,4,3.636364
PC80,SA_WaitingTime_Dominance,203,108,0.711746,8,7.407407
PC80,SA_WaitingTime_Dominance,204,148,0.768137,6,4.054054
PC80,SA_WaitingTime_Dominance,205,137,0.754310,2,1.459854
PC80,SA_WaitingTime_Dominance,206,129,0.756472,0,0.000000
PC80,SA_WaitingTime_Dominance,207,111,0.738674,0,0.000000
PC80,SA_WaitingTime_Dominance,208,123,0.762634,0,0.000000
PC80,SA_WaitingTime_Dominance,209,133,0.778627,6,4.511278
PC80,SA_WaitingTime_Dominance,MEAN,,,3.200000,2.550791
PC80,SA_WaitingTime_Dominance,STDDEV,,,2.712932,2.285397
PC80,SA_Energy_Dominance,200,149,0.786267,5,3.355705
PC80,SA_Energy_Dominance,201,114,0.752707,0,0.000000
PC80,SA_Energy_Dominance,202,110,0.736471,11,10.000000
PC80,SA_Energy_Dominance,203,108,0.711746,14,12.962963
PC80,SA_Energy_Dominance,204,148,0.768137,20,13.513514
PC80,SA_Energy_Dominance,205,137,0.754310,4,2.919708
PC80,SA_Energy_Dominance,206,129,0.756472,39,30.232558
PC80,SA_Energy_Dominance,207,111,0.738674,22,19.819820
PC80,SA_Energy_Dominance,208,123,0.762634,0,0.000000
PC80,SA_Energy_Dominance,209,133,0.778627,41,30.827068
PC80,SA_Energy_Dominance,MEAN,,,15.600000,12.363133
PC80,SA_Energy_Dominance,STDDEV,,,14.178857,10.950384
PC80,NSGA-II,200,149,0.786267,11,7.382550
PC80,NSGA-II,201,114,0.752707,30,26.315789
PC80,NSGA-II,202,110,0.736471,0,0.000000
PC80,NSGA-II,203,108,0.711746,0,0.000000
PC80,NSGA-II,204,148,0.768137,6,4.054054
PC80,NSGA-II,205,137,0.754310,10,7.299270
PC80,NSGA-II,206,129,0.756472,19,14.728682
PC80,NSGA-II,207,111,0.738674,0,0.000000
PC80,NSGA-II,208,123,0.762634,0,0.000000
PC80,NSGA-II,209,133,0.778627,13,9.774436
PC80,NSGA-II,MEAN,,,8.900000,6.955478
PC80,NSGA-II,STDDEV,,,9.459915,8.033831
PC80,SPEA-II,200,149,0.786267,17,11.409396
PC80,SPEA-II,201,114,0.752707,9,7.894737
PC80,SPEA-II,202,110,0.736471,0,0.000000
PC80,SPEA-II,203,108,0.711746,19,17.592593
PC80,SPEA-II,204,148,0.768137,0,0.000000
PC80,SPEA-II,205,137,0.754310,22,16.058394
PC80,SPEA-II,206,129,0.756472,9,6.976744
PC80,SPEA-II,207,111,0.738674,8,7.207207
PC80,SPEA-II,208,123,0.762634,23,18.699187
PC80,SPEA-II,209,133,0.778627,6,4.511278
PC80,SPEA-II,MEAN,,,11.300000,9.034954
PC80,SPEA-II,STDDEV,,,8.050466,6.435827
PC80,AMOSA,200,149,0.786267,15,10.067114
PC80,AMOSA,201,114,0.752707,0,0.000000
PC80,AMOSA,202,110,0.736471,30,27.272727
PC80,AMOSA,203,108,0.711746,8,7.407407
PC80,AMOSA,204,148,0.768137,37,25.000000
PC80,AMOSA,205,137,0.754310,37,27.007299
PC80,AMOSA,206,129,0.756472,32,24.806202
PC80,AMOSA,207,111,0.738674,34,30.630631
PC80,AMOSA,208,123,0.762634,20,16.260163
PC80,AMOSA,209,133,0.778627,39,29.323308
PC80,AMOSA,MEAN,,,25.200000,19.777485
PC80,AMOSA,STDDEV,,,12.952220,10.103245
PC80,Universal_Pareto,MEAN,126.200000,0.754605,,
PC80,Universal_Pareto,STDDEV,14.661514,0.020625,,
PC70,GA_WaitingTime_Dominance,200,126,0.764382,0,0.000000
PC70,GA_WaitingTime_Dominance,201,88,0.765097,0,0.000000
PC70,GA_WaitingTime_Dominance,202,124,0.766276,0,0.000000
PC70,GA_WaitingTime_Dominance,203,117,0.766399,0,0.000000
PC70,GA_WaitingTime_Dominance,204,98,0.744184,0,0.000000
PC70,GA_WaitingTime_Dominance,205,76,0.743694,0,0.000000
PC70,GA_WaitingTime_Dominance,206,104,0.744454,5,4.807692
PC70,GA_WaitingTime_Dominance,207,118,0.751206,0,0.000000
PC70,GA_WaitingTime_Dominance,208,130,0.762509,0,0.000000
PC70,GA_WaitingTime_Dominance,209,104,0.745539,0,0.000000
PC70,GA_WaitingTime_Dominance,MEAN,,,0.500000,0.480769
PC70,GA_WaitingTime_Dominance,STDDEV,,,1.500000,1.442308
PC70,GA_Energy_Dominance,200,126,0.764382,37,29.365079
PC70,GA_Energy_Dominance,201,88,0.765097,49,55.681818
PC70,GA_Energy_Dominance,202,124,0.766276,59,47.580645
PC70,GA_Energy_Dominance,203,117,0.766399,47,40.170940
PC70,GA_Energy_Dominance,204,98,0.744184,30,30.612245
PC70,GA_Energy_Dominance,205,76,0.743694,21,27.631579
PC70,GA_Energy_Dominance,206,104,0.744454,60,57.692308
PC70,GA_Energy_Dominance,207,118,0.751206,38,32.203390
PC70,GA_Energy_Dominance,208,130,0.762509,63,48.461538
PC70,GA_Energy_Dominance,209,104,0.745539,15,14.423077
PC70,GA_Energy_Dominance,MEAN,,,41.900000,38.382262
PC70,GA_Energy_Dominance,STDDEV,,,15.757221,13.156880
PC70,SA_WaitingTime_Dominance,200,126,0.764382,12,9.523810
PC70,SA_WaitingTime_Dominance,201,88,0.765097,9,10.227273
PC70,SA_WaitingTime_Dominance,202,124,0.766276,15,12.096774
PC70,SA_WaitingTime_Dominance,203,117,0.766399,29,24.786325
PC70,SA_WaitingTime_Dominance,204,98,0.744184,11,11.224490
PC70,SA_WaitingTime_Dominance,205,76,0.743694,11,14.473684
PC70,SA_WaitingTime_Dominance,206,104,0.744454,4,3.846154
PC70,SA_WaitingTime_Dominance,207,118,0.751206,21,17.796610
PC70,SA_WaitingTime_Dominance,208,130,0.762509,10,7.692308
PC70,SA_WaitingTime_Dominance,209,104,0.745539,8,7.692308
PC70,SA_WaitingTime_Dominance,MEAN,,,13.000000,11.935973
PC70,SA_WaitingTime_Dominance,STDDEV,,,6.811755,5.627179
PC70,SA_Energy_Dominance,200,126,0.764382,42,33.333333
PC70,SA_Energy_Dominance,201,88,0.765097,3,3.409091
PC70,SA_Energy_Dominance,202,124,0.766276,13,10.483871
PC70,SA_Energy_Dominance,203,117,0.766399,5,4.273504
PC70,SA_Energy_Dominance,204,98,0.744184,16,16.326531
PC70,SA_Energy_Dominance,205,76,0.743694,4,5.263158
PC70,SA_Energy_Dominance,206,104,0.744454,0,0.000000
PC70,SA_Energy_Dominance,207,118,0.751206,18,15.254237
PC70,SA_Energy_Dominance,208,130,0.762509,14,10.769231
PC70,SA_Energy_Dominance,209,104,0.745539,40,38.461538
PC70,SA_Energy_Dominance,MEAN,,,15.500000,13.757449
PC70,SA_Energy_Dominance,STDDEV,,,13.987494,12.167365
PC70,NSGA-II,200,126,0.764382,0,0.000000
PC70,NSGA-II,201,88,0.765097,27,30.681818
PC70,NSGA-II,202,124,0.766276,0,0.000000
PC70,NSGA-II,203,117,0.766399,0,0.000000
PC70,NSGA-II,204,98,0.744184,23,23.469388
PC70,NSGA-II,205,76,0.743694,39,51.315789
PC70,NSGA-II,206,104,0.744454,0,0.000000
PC70,NSGA-II,207,118,0.751206,0,0.000000
PC70,NSGA-II,208,130,0.762509,0,0.000000
PC70,NSGA-II,209,104,0.745539,2,1.923077
PC70,NSGA-II,MEAN,,,9.100000,10.739007
PC70,NSGA-II,STDDEV,,,13.981774,17.250889
PC70,SPEA-II,200,126,0.764382,24,19.047619
PC70,SPEA-II,201,88,0.765097,0,0.000000
PC70,SPEA-II,202,124,0.766276,22,17.741935
PC70,SPEA-II,203,117,0.766399,31,26.495726
PC70,SPEA-II,204,98,0.744184,1,1.020408
PC70,SPEA-II,205,76,0.743694,0,0.000000
PC70,SPEA-II,206,104,0.744454,24,23.076923
PC70,SPEA-II,207,118,0.751206,0,0.000000
PC70,SPEA-II,208,130,0.762509,22,16.923077
PC70,SPEA-II,209,104,0.745539,23,22.115385
PC70,SPEA-II,MEAN,,,14.700000,12.642107
PC70,SPEA-II,STDDEV,,,12.042010,10.442457
PC70,AMOSA,200,126,0.764382,15,11.904762
PC70,AMOSA,201,88,0.765097,1,1.136364
PC70,AMOSA,202,124,0.766276,15,12.096774
PC70,AMOSA,203,117,0.766399,5,4.273504
PC70,AMOSA,204,98,0.744184,19,19.387755
PC70,AMOSA,205,76,0.743694,1,1.315789
PC70,AMOSA,206,104,0.744454,11,10.576923
PC70,AMOSA,207,118,0.751206,43,36.440678
PC70,AMOSA,208,130,0.762509,26,20.000000
PC70,AMOSA,209,104,0.745539,25,24.038462
PC70,AMOSA,MEAN,,,16.100000,14.117101
PC70,AMOSA,STDDEV,,,12.316249,10.535380
PC70,Universal_Pareto,MEAN,108.500000,0.755374,,
PC70,Universal_Pareto,STDDEV,16.728718,0.009808,,
PC60,GA_WaitingTime_Dominance,200,127,0.725606,0,0.000000
PC60,GA_WaitingTime_Dominance,201,136,0.735064,0,0.000000
PC60,GA_WaitingTime_Dominance,202,136,0.746265,0,0.000000
PC60,GA_WaitingTime_Dominance,203,108,0.732317,0,0.000000
PC60,GA_WaitingTime_Dominance,204,148,0.733612,0,0.000000
PC60,GA_WaitingTime_Dominance,205,114,0.729087,0,0.000000
PC60,GA_WaitingTime_Dominance,206,118,0.756243,0,0.000000
PC60,GA_WaitingTime_Dominance,207,116,0.748428,0,0.000000
PC60,GA_WaitingTime_Dominance,208,89,0.730439,0,0.000000
PC60,GA_WaitingTime_Dominance,209,111,0.731307,0,0.000000
PC60,GA_WaitingTime_Dominance,MEAN,,,0.000000,0.000000
PC60,GA_WaitingTime_Dominance,STDDEV,,,0.000000,0.000000
PC60,GA_Energy_Dominance,200,127,0.725606,36,28.346457
PC60,GA_Energy_Dominance,201,136,0.735064,49,36.029412
PC60,GA_Energy_Dominance,202,136,0.746265,57,41.911765
PC60,GA_Energy_Dominance,203,108,0.732317,30,27.777778
PC60,GA_Energy_Dominance,204,148,0.733612,18,12.162162
PC60,GA_Energy_Dominance,205,114,0.729087,32,28.070175
PC60,GA_Energy_Dominance,206,118,0.756243,46,38.983051
PC60,GA_Energy_Dominance,207,116,0.748428,16,13.793103
PC60,GA_Energy_Dominance,208,89,0.730439,29,32.584270
PC60,GA_Energy_Dominance,209,111,0.731307,36,32.432432
PC60,GA_Energy_Dominance,MEAN,,,34.900000,29.209060
PC60,GA_Energy_Dominance,STDDEV,,,12.340583,9.260276
PC60,SA_WaitingTime_Dominance,200,127,0.725606,17,13.385827
PC60,SA_WaitingTime_Dominance,201,136,0.735064,18,13.235294
PC60,SA_WaitingTime_Dominance,202,136,0.746265,15,11.029412
PC60,SA_WaitingTime_Dominance,203,108,0.732317,21,19.444444
PC60,SA_WaitingTime_Dominance,204,148,0.733612,26,17.567568
PC60,SA_WaitingTime_Dominance,205,114,0.729087,6,5.263158
PC60,SA_WaitingTime_Dominance,206,118,0.756243,8,6.779661
PC60,SA_WaitingTime_Dominance,207,116,0.748428,6,5.172414
PC60,SA_WaitingTime_Dominance,208,89,0.730439,11,12.359551
PC60,SA_WaitingTime_Dominance,209,111,0.731307,17,15.315315
PC60,SA_WaitingTime_Dominance,MEAN,,,14.500000,11.955264
PC60,SA_WaitingTime_Dominance,STDDEV,,,6.312686,4.702761
PC60,SA_Energy_Dominance,200,127,0.725606,25,19.685039
PC60,SA_Energy_Dominance,201,136,0.735064,19,13.970588
PC60,SA_Energy_Dominance,202,136,0.746265,20,14.705882
PC60,SA_Energy_Dominance,203,108,0.732317,6,5.555556
PC60,SA_Energy_Dominance,204,148,0.733612,61,41.216216
PC60,SA_Energy_Dominance,205,114,0.729087,36,31.578947
PC60,SA_Energy_Dominance,206,118,0.756243,26,22.033898
PC60,SA_Energy_Dominance,207,116,0.748428,47,40.517241
PC60,SA_Energy_Dominance,208,89,0.730439,20,22.471910
PC60,SA_Energy_Dominance,209,111,0.731307,17,15.315315
PC60,SA_Energy_Dominance,MEAN,,,27.700000,22.705059
PC60,SA_Energy_Dominance,STDDEV,,,15.297385,11.123397
PC60,NSGA-II,200,127,0.725606,0,0.000000
PC60,NSGA-II,201,136,0.735064,0,0.000000
PC60,NSGA-II,202,136,0.746265,0,0.000000
PC60,NSGA-II,203,108,0.732317,0,0.000000
PC60,NSGA-II,204,148,0.733612,0,0.000000
PC60,NSGA-II,205,114,0.729087,1,0.877193
PC60,NSGA-II,206,118,0.756243,0,0.000000
PC60,NSGA-II,207,116,0.748428,0,0.000000
PC60,NSGA-II,208,89,0.730439,8,8.988764
PC60,NSGA-II,209,111,0.731307,0,0.000000
PC60,NSGA-II,MEAN,,,0.900000,0.986596
PC60,NSGA-II,STDDEV,,,2.385372,2.680180
PC60,SPEA-II,200,127,0.725606,0,0.000000
PC60,SPEA-II,201,136,0.735064,0,0.000000
PC60,SPEA-II,202,136,0.746265,11,8.088235
PC60,SPEA-II,203,108,0.732317,13,12.037037
PC60,SPEA-II,204,148,0.733612,2,1.351351
PC60,SPEA-II,205,114,0.729087,0,0.000000
PC60,SPEA-II,206,118,0.756243,0,0.000000
PC60,SPEA-II,207,116,0.748428,13,11.206897
PC60,SPEA-II,208,89,0.730439,0,0.000000
PC60,SPEA-II,209,111,0.731307,0,0.000000
PC60,SPEA-II,MEAN,,,3.900000,3.268352
PC60,SPEA-II,STDDEV,,,5.575841,4.805302
PC60,AMOSA,200,127,0.725606,49,38.582677
PC60,AMOSA,201,136,0.735064,50,36.764706
PC60,AMOSA,202,136,0.746265,35,25.735294
PC60,AMOSA,203,108,0.732317,41,37.962963
PC60,AMOSA,204,148,0.733612,44,29.729730
PC60,AMOSA,205,114,0.729087,40,35.087719
PC60,AMOSA,206,118,0.756243,38,32.203390
PC60,AMOSA,207,116,0.748428,37,31.896552
PC60,AMOSA,208,89,0.730439,23,25.842697
PC60,AMOSA,209,111,0.731307,42,37.837838
PC60,AMOSA,MEAN,,,39.900000,33.164357
PC60,AMOSA,STDDEV,,,7.272551,4.626156
PC60,Universal_Pareto,MEAN,120.300000,0.736837,,
PC60,Universal_Pareto,STDDEV,16.081356,0.009442,,
PC50,GA_WaitingTime_Dominance,200,131,0.705183,0,0.000000
PC50,GA_WaitingTime_Dominance,201,104,0.713462,0,0.000000
PC50,GA_WaitingTime_Dominance,202,111,0.739508,0,0.000000
PC50,GA_WaitingTime_Dominance,203,130,0.751556,0,0.000000
PC50,GA_WaitingTime_Dominance,204,131,0.715959,0,0.000000
PC50,GA_WaitingTime_Dominance,205,138,0.703964,0,0.000000
PC50,GA_WaitingTime_Dominance,206,120,0.729876,0,0.000000
PC50,GA_WaitingTime_Dominance,207,88,0.671557,0,0.000000
PC50,GA_WaitingTime_Dominance,208,124,0.706575,0,0.000000
PC50,GA_WaitingTime_Dominance,209,124,0.678135,6,4.838710
PC50,GA_WaitingTime_Dominance,MEAN,,,0.600000,0.483871
PC50,GA_WaitingTime_Dominance,STDDEV,,,1.800000,1.451613
PC50,GA_Energy_Dominance,200,131,0.705183,0,0.000000
