Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
SA_WaitingTime_Dominance_PC90,209,174,0.821666,0,0.000000
SA_WaitingTime_Dominance_PC90,MEAN,,,2.300000,1.262580
SA_WaitingTime_Dominance_PC90,STDDEV,,,3.579106,1.950190
SA_Energy_Dominance_PC90,200,178,0.822183,0,0.000000
SA_Energy_Dominance_PC90,201,162,0.816648,4,2.469136
SA_Energy_Dominance_PC90,202,168,0.799075,3,1.785714
SA_Energy_Dominance_PC90,203,193,0.826066,0,0.000000
SA_Energy_Dominance_PC90,204,189,0.830487,4,2.116402
SA_Energy_Dominance_PC90,205,176,0.822143,1,0.568182
SA_Energy_Dominance_PC90,206,178,0.799938,0,0.000000
SA_Energy_Dominance_PC90,207,170,0.830917,0,0.000000
SA_Energy_Dominance_PC90,208,173,0.823476,0,0.000000
SA_Energy_Dominance_PC90,209,174,0.821666,3,1.724138
SA_Energy_Dominance_PC90,MEAN,,,1.500000,0.866357
SA_Energy_Dominance_PC90,STDDEV,,,1.688194,0.977461
NSGA-II_PC90,200,178,0.822183,7,3.932584
NSGA-II_PC90,201,162,0.816648,19,11.728395
NSGA-II_PC90,202,168,0.799075,12,7.142857
NSGA-II_PC90,203,193,0.826066,15,7.772021
NSGA-II_PC90,204,189,0.830487,27,14.285714
NSGA-II_PC90,205,176,0.822143,21,11.931818
NSGA-II_PC90,206,178,0.799938,18,10.112360
NSGA-II_PC90,207,170,0.830917,39,22.941176
NSGA-II_PC90,208,173,0.823476,41,23.699422
NSGA-II_PC90,209,174,0.821666,35,20.114943
NSGA-II_PC90,MEAN,,,23.400000,13.366129
NSGA-II_PC90,STDDEV,,,11.065261,6.474504
SPEA-II_PC90,200,178,0.822183,0,0.000000
SPEA-II_PC90,201,162,0.816648,0,0.000000
SPEA-II_PC90,202,168,0.799075,24,14.285714
SPEA-II_PC90,203,193,0.826066,23,11.917098
SPEA-II_PC90,204,189,0.830487,0,0.000000
SPEA-II_PC90,205,176,0.822143,44,25.000000
SPEA-II_PC90,206,178,0.799938,0,0.000000
SPEA-II_PC90,207,170,0.830917,6,3.529412
SPEA-II_PC90,208,173,0.823476,0,0.000000
SPEA-II_PC90,209,174,0.821666,0,0.000000
SPEA-II_PC90,MEAN,,,9.700000,5.473222
SPEA-II_PC90,STDDEV,,,14.615403,8.270393
AMOSA_PC90,200,178,0.822183,6,3.370787
AMOSA_PC90,201,162,0.816648,5,3.086420
AMOSA_PC90,202,168,0.799075,6,3.571429
AMOSA_PC90,203,193,0.826066,19,9.844560
AMOSA_PC90,204,189,0.830487,12,6.349206
AMOSA_PC90,205,176,0.822143,16,9.090909
AMOSA_PC90,206,178,0.799938,6,3.370787
AMOSA_PC90,207,170,0.830917,0,0.000000
AMOSA_PC90,208,173,0.823476,2,1.156069
AMOSA_PC90,209,174,0.821666,0,0.000000
AMOSA_PC90,MEAN,,,7.200000,3.984017
AMOSA_PC90,STDDEV,,,6.161169,3.278575
GA_WaitingTime_Dominance_PC80,200,178,0.822183,5,2.808989
GA_WaitingTime_Dominance_PC80,201,162,0.816648,0,0.000000
GA_WaitingTime_Dominance_PC80,202,168,0.799075,0,0.000000
GA_WaitingTime_Dominance_PC80,203,193,0.826066,0,0.000000
GA_WaitingTime_Dominance_PC80,204,189,0.830487,0,0.000000
GA_WaitingTime_Dominance_PC80,205,176,0.822143,0,0.000000
GA_WaitingTime_Dominance_PC80,206,178,0.799938,0,0.000000
GA_WaitingTime_Dominance_PC80,207,170,0.830917,0,0.000000
GA_WaitingTime_Dominance_PC80,208,173,0.823476,0,0.000000
GA_WaitingTime_Dominance_PC80,209,174,0.821666,6,3.448276
GA_WaitingTime_Dominance_PC80,MEAN,,,1.100000,0.625726
GA_WaitingTime_Dominance_PC80,STDDEV,,,2.211334,1.259591
GA_Energy_Dominance_PC80,200,178,0.822183,32,17.977528
GA_Energy_Dominance_PC80,201,162,0.816648,0,0.000000
GA_Energy_Dominance_PC80,202,168,0.799075,17,10.119048
GA_Energy_Dominance_PC80,203,193,0.826066,28,14.507772
GA_Energy_Dominance_PC80,204,189,0.830487,6,3.174603
GA_Energy_Dominance_PC80,205,176,0.822143,0,0.000000
GA_Energy_Dominance_PC80,206,178,0.799938,26,14.606742
GA_Energy_Dominance_PC80,207,170,0.830917,0,0.000000
GA_Energy_Dominance_PC80,208,173,0.823476,39,22.543353
GA_Energy_Dominance_PC80,209,174,0.821666,31,17.816092
GA_Energy_Dominance_PC80,MEAN,,,17.900000,10.074514
GA_Energy_Dominance_PC80,STDDEV,,,14.446107,8.186298
SA_WaitingTime_Dominance_PC80,200,178,0.822183,0,0.000000
SA_WaitingTime_Dominance_PC80,201,162,0.816648,0,0.000000
SA_WaitingTime_Dominance_PC80,202,168,0.799075,0,0.000000
SA_WaitingTime_Dominance_PC80,203,193,0.826066,0,0.000000
SA_WaitingTime_Dominance_PC80,204,189,0.830487,2,1.058201
SA_WaitingTime_Dominance_PC80,205,176,0.822143,0,0.000000
SA_WaitingTime_Dominance_PC80,206,178,0.799938,0,0.000000
SA_WaitingTime_Dominance_PC80,207,170,0.830917,1,0.588235
SA_WaitingTime_Dominance_PC80,208,173,0.823476,0,0.000000
SA_WaitingTime_Dominance_PC80,209,174,0.821666,0,0.000000
SA_WaitingTime_Dominance_PC80,MEAN,,,0.300000,0.164644
SA_WaitingTime_Dominance_PC80,STDDEV,,,0.640312,0.345649
SA_Energy_Dominance_PC80,200,178,0.822183,0,0.000000
SA_Energy_Dominance_PC80,201,162,0.816648,0,0.000000
SA_Energy_Dominance_PC80,202,168,0.799075,0,0.000000
SA_Energy_Dominance_PC80,203,193,0.826066,0,0.000000
SA_Energy_Dominance_PC80,204,189,0.830487,0,0.000000
SA_Energy_Dominance_PC80,205,176,0.822143,3,1.704545
SA_Energy_Dominance_PC80,206,178,0.799938,0,0.000000
SA_Energy_Dominance_PC80,207,170,0.830917,0,0.000000
SA_Energy_Dominance_PC80,208,173,0.823476,0,0.000000
SA_Energy_Dominance_PC80,209,174,0.821666,0,0.000000
SA_Energy_Dominance_PC80,MEAN,,,0.300000,0.170455
SA_Energy_Dominance_PC80,STDDEV,,,0.900000,0.511364
NSGA-II_PC80,200,178,0.822183,7,3.932584
NSGA-II_PC80,201,162,0.816648,24,14.814815
NSGA-II_PC80,202,168,0.799075,12,7.142857
NSGA-II_PC80,203,193,0.826066,32,16.580311
NSGA-II_PC80,204,189,0.830487,33,17.460317
NSGA-II_PC80,205,176,0.822143,0,0.000000
NSGA-II_PC80,206,178,0.799938,0,0.000000
NSGA-II_PC80,207,170,0.830917,1,0.588235
NSGA-II_PC80,208,173,0.823476,0,0.000000
NSGA-II_PC80,209,174,0.821666,0,0.000000
NSGA-II_PC80,MEAN,,,10.900000,6.051912
NSGA-II_PC80,STDDEV,,,13.018833,7.069819
SPEA-II_PC80,200,178,0.822183,3,1.685393
SPEA-II_PC80,201,162,0.816648,9,5.555556
SPEA-II_PC80,202,168,0.799075,0,0.000000
SPEA-II_PC80,203,193,0.826066,0,0.000000
SPEA-II_PC80,204,189,0.830487,0,0.000000
SPEA-II_PC80,205,176,0.822143,0,0.000000
SPEA-II_PC80,206,178,0.799938,16,8.988764
SPEA-II_PC80,207,170,0.830917,6,3.529412
SPEA-II_PC80,208,173,0.823476,0,0.000000
SPEA-II_PC80,209,174,0.821666,0,0.000000
SPEA-II_PC80,MEAN,,,3.400000,1.975912
SPEA-II_PC80,STDDEV,,,5.161395,2.965081
AMOSA_PC80,200,178,0.822183,0,0.000000
AMOSA_PC80,201,162,0.816648,0,0.000000
AMOSA_PC80,202,168,0.799075,0,0.000000
AMOSA_PC80,203,193,0.826066,0,0.000000
AMOSA_PC80,204,189,0.830487,0,0.000000
AMOSA_PC80,205,176,0.822143,0,0.000000
AMOSA_PC80,206,178,0.799938,0,0.000000
AMOSA_PC80,207,170,0.830917,0,0.000000
AMOSA_PC80,208,173,0.823476,0,0.000000
AMOSA_PC80,209,174,0.821666,0,0.000000
AMOSA_PC80,MEAN,,,0.000000,0.000000
AMOSA_PC80,STDDEV,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC70,200,178,0.822183,0,0.000000
GA_WaitingTime_Dominance_PC70,201,162,0.816648,0,0.000000
GA_WaitingTime_Dominance_PC70,202,168,0.799075,0,0.000000
GA_WaitingTime_Dominance_PC70,203,193,0.826066,0,0.000000
GA_WaitingTime_Dominance_PC70,204,189,0.830487,0,0.000000
GA_WaitingTime_Dominance_PC70,205,176,0.822143,0,0.000000
GA_WaitingTime_Dominance_PC70,206,178,0.799938,0,0.000000
GA_WaitingTime_Dominance_PC70,207,170,0.830917,0,0.000000
GA_WaitingTime_Dominance_PC70,208,173,0.823476,0,0.000000
GA_WaitingTime_Dominance_PC70,209,174,0.821666,0,0.000000
GA_WaitingTime_Dominance_PC70,MEAN,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC70,STDDEV,,,0.000000,0.000000
GA_Energy_Dominance_PC70,200,178,0.822183,0,0.000000
GA_Energy_Dominance_PC70,201,162,0.816648,0,0.000000
GA_Energy_Dominance_PC70,202,168,0.799075,10,5.952381
GA_Energy_Dominance_PC70,203,193,0.826066,0,0.000000
GA_Energy_Dominance_PC70,204,189,0.830487,0,0.000000
GA_Energy_Dominance_PC70,205,176,0.822143,0,0.000000
GA_Energy_Dominance_PC70,206,178,0.799938,0,0.000000
GA_Energy_Dominance_PC70,207,170,0.830917,0,0.000000
GA_Energy_Dominance_PC70,208,173,0.823476,0,0.000000
GA_Energy_Dominance_PC70,209,174,0.821666,21,12.068966
GA_Energy_Dominance_PC70,MEAN,,,3.100000,1.802135
GA_Energy_Dominance_PC70,STDDEV,,,6.670082,3.855047
SA_WaitingTime_Dominance_PC70,200,178,0.822183,0,0.000000
SA_WaitingTime_Dominance_PC70,201,162,0.816648,0,0.000000
SA_WaitingTime_Dominance_PC70,202,168,0.799075,0,0.000000
SA_WaitingTime_Dominance_PC70,203,193,0.826066,0,0.000000
SA_WaitingTime_Dominance_PC70,204,189,0.830487,0,0.000000
SA_WaitingTime_Dominance_PC70,205,176,0.822143,0,0.000000
SA_WaitingTime_Dominance_PC70,206,178,0.799938,0,0.000000
SA_WaitingTime_Dominance_PC70,207,170,0.830917,0,0.000000
SA_WaitingTime_Dominance_PC70,208,173,0.823476,0,0.000000
SA_WaitingTime_Dominance_PC70,209,174,0.821666,0,0.000000
SA_WaitingTime_Dominance_PC70,MEAN,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC70,STDDEV,,,0.000000,0.000000
SA_Energy_Dominance_PC70,200,178,0.822183,0,0.000000
SA_Energy_Dominance_PC70,201,162,0.816648,0,0.000000
SA_Energy_Dominance_PC70,202,168,0.799075,0,0.000000
SA_Energy_Dominance_PC70,203,193,0.826066,0,0.000000
SA_Energy_Dominance_PC70,204,189,0.830487,0,0.000000
SA_Energy_Dominance_PC70,205,176,0.822143,0,0.000000
SA_Energy_Dominance_PC70,206,178,0.799938,0,0.000000
SA_Energy_Dominance_PC70,207,170,0.830917,3,1.764706
SA_Energy_Dominance_PC70,208,173,0.823476,0,0.000000
SA_Energy_Dominance_PC70,209,174,0.821666,0,0.000000
SA_Energy_Dominance_PC70,MEAN,,,0.300000,0.176471
SA_Energy_Dominance_PC70,STDDEV,,,0.900000,0.529412
NSGA-II_PC70,200,178,0.822183,0,0.000000
NSGA-II_PC70,201,162,0.816648,0,0.000000
NSGA-II_PC70,202,168,0.799075,0,0.000000
NSGA-II_PC70,203,193,0.826066,0,0.000000
NSGA-II_PC70,204,189,0.830487,0,0.000000
NSGA-II_PC70,205,176,0.822143,0,0.000000
NSGA-II_PC70,206,178,0.799938,0,0.000000
NSGA-II_PC70,207,170,0.830917,0,0.000000
NSGA-II_PC70,208,173,0.823476,0,0.000000
NSGA-II_PC70,209,174,0.821666,0,0.000000
NSGA-II_PC70,MEAN,,,0.000000,0.000000
NSGA-II_PC70,STDDEV,,,0.000000,0.000000
SPEA-II_PC70,200,178,0.822183,0,0.000000
SPEA-II_PC70,201,162,0.816648,0,0.000000
SPEA-II_PC70,202,168,0.799075,0,0.000000
SPEA-II_PC70,203,193,0.826066,0,0.000000
SPEA-II_PC70,204,189,0.830487,0,0.000000
SPEA-II_PC70,205,176,0.822143,0,0.000000
SPEA-II_PC70,206,178,0.799938,0,0.000000
SPEA-II_PC70,207,170,0.830917,0,0.000000
SPEA-II_PC70,208,173,0.823476,0,0.000000
SPEA-II_PC70,209,174,0.821666,0,0.000000
SPEA-II_PC70,MEAN,,,0.000000,0.000000
SPEA-II_PC70,STDDEV,,,0.000000,0.000000
AMOSA_PC70,200,178,0.822183,0,0.000000
AMOSA_PC70,201,162,0.816648,0,0.000000
AMOSA_PC70,202,168,0.799075,0,0.000000
AMOSA_PC70,203,193,0.826066,0,0.000000
AMOSA_PC70,204,189,0.830487,0,0.000000
AMOSA_PC70,205,176,0.822143,0,0.000000
AMOSA_PC70,206,178,0.799938,0,0.000000
AMOSA_PC70,207,170,0.830917,0,0.000000
AMOSA_PC70,208,173,0.823476,0,0.000000
AMOSA_PC70,209,174,0.821666,0,0.000000
AMOSA_PC70,MEAN,,,0.000000,0.000000
AMOSA_PC70,STDDEV,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC60,200,178,0.822183,0,0.000000
GA_WaitingTime_Dominance_PC60,201,162,0.816648,0,0.000000
GA_WaitingTime_Dominance_PC60,202,168,0.799075,0,0.000000
GA_WaitingTime_Dominance_PC60,203,193,0.826066,0,0.000000
GA_WaitingTime_Dominance_PC60,204,189,0.830487,0,0.000000
GA_WaitingTime_Dominance_PC60,205,176,0.822143,0,0.000000
GA_WaitingTime_Dominance_PC60,206,178,0.799938,0,0.000000
GA_WaitingTime_Dominance_PC60,207,170,0.830917,0,0.000000
GA_WaitingTime_Dominance_PC60,208,173,0.823476,0,0.000000
GA_WaitingTime_Dominance_PC60,209,174,0.821666,0,0.000000
GA_WaitingTime_Dominance_PC60,MEAN,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC60,STDDEV,,,0.000000,0.000000
GA_Energy_Dominance_PC60,200,178,0.822183,0,0.000000
GA_Energy_Dominance_PC60,201,162,0.816648,0,0.000000
GA_Energy_Dominance_PC60,202,168,0.799075,0,0.000000
GA_Energy_Dominance_PC60,203,193,0.826066,0,0.000000
GA_Energy_Dominance_PC60,204,189,0.830487,0,0.000000
GA_Energy_Dominance_PC60,205,176,0.822143,0,0.000000
GA_Energy_Dominance_PC60,206,178,0.799938,0,0.000000
GA_Energy_Dominance_PC60,207,170,0.830917,0,0.000000
GA_Energy_Dominance_PC60,208,173,0.823476,0,0.000000
GA_Energy_Dominance_PC60,209,174,0.821666,8,4.597701
GA_Energy_Dominance_PC60,MEAN,,,0.800000,0.459770
GA_Energy_Dominance_PC60,STDDEV,,,2.400000,1.379310
SA_WaitingTime_Dominance_PC60,200,178,0.822183,0,0.000000
SA_WaitingTime_Dominance_PC60,201,162,0.816648,0,0.000000
SA_WaitingTime_Dominance_PC60,202,168,0.799075,0,0.000000
SA_WaitingTime_Dominance_PC60,203,193,0.826066,0,0.000000
SA_WaitingTime_Dominance_PC60,204,189,0.830487,0,0.000000
SA_WaitingTime_Dominance_PC60,205,176,0.822143,0,0.000000
SA_WaitingTime_Dominance_PC60,206,178,0.799938,0,0.000000
SA_WaitingTime_Dominance_PC60,207,170,0.830917,0,0.000000
SA_WaitingTime_Dominance_PC60,208,173,0.823476,0,0.000000
SA_WaitingTime_Dominance_PC60,209,174,0.821666,0,0.000000
SA_WaitingTime_Dominance_PC60,MEAN,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC60,STDDEV,,,0.000000,0.000000
SA_Energy_Dominance_PC60,200,178,0.822183,0,0.000000
SA_Energy_Dominance_PC60,201,162,0.816648,6,3.703704
SA_Energy_Dominance_PC60,202,168,0.799075,0,0.000000
SA_Energy_Dominance_PC60,203,193,0.826066,0,0.000000
SA_Energy_Dominance_PC60,204,189,0.830487,0,0.000000
SA_Energy_Dominance_PC60,205,176,0.822143,0,0.000000
SA_Energy_Dominance_PC60,206,178,0.799938,0,0.000000
SA_Energy_Dominance_PC60,207,170,0.830917,0,0.000000
SA_Energy_Dominance_PC60,208,173,0.823476,0,0.000000
SA_Energy_Dominance_PC60,209,174,0.821666,0,0.000000
SA_Energy_Dominance_PC60,MEAN,,,0.600000,0.370370
SA_Energy_Dominance_PC60,STDDEV,,,1.800000,1.111111
NSGA-II_PC60,200,178,0.822183,0,0.000000
NSGA-II_PC60,201,162,0.816648,0,0.000000
NSGA-II_PC60,202,168,0.799075,0,0.000000
NSGA-II_PC60,203,193,0.826066,0,0.000000
NSGA-II_PC60,204,189,0.830487,0,0.000000
NSGA-II_PC60,205,176,0.822143,0,0.000000
NSGA-II_PC60,206,178,0.799938,0,0.000000
NSGA-II_PC60,207,170,0.830917,0,0.000000
NSGA-II_PC60,208,173,0.823476,0,0.000000
NSGA-II_PC60,209,174,0.821666,0,0.000000
NSGA-II_PC60,MEAN,,,0.000000,0.000000
NSGA-II_PC60,STDDEV,,,0.000000,0.000000
SPEA-II_PC60,200,178,0.822183,0,0.000000
SPEA-II_PC60,201,162,0.816648,0,0.000000
SPEA-II_PC60,202,168,0.799075,0,0.000000
SPEA-II_PC60,203,193,0.826066,0,0.000000
SPEA-II_PC60,204,189,0.830487,0,0.000000
SPEA-II_PC60,205,176,0.822143,0,0.000000
SPEA-II_PC60,206,178,0.799938,0,0.000000
SPEA-II_PC60,207,170,0.830917,0,0.000000
SPEA-II_PC60,208,173,0.823476,0,0.000000
SPEA-II_PC60,209,174,0.821666,0,0.000000
SPEA-II_PC60,MEAN,,,0.000000,0.000000
SPEA-II_PC60,STDDEV,,,0.000000,0.000000
AMOSA_PC60,200,178,0.822183,0,0.000000
AMOSA_PC60,201,162,0.816648,0,0.000000
AMOSA_PC60,202,168,0.799075,0,0.000000
AMOSA_PC60,203,193,0.826066,0,0.000000
AMOSA_PC60,204,189,0.830487,0,0.000000
AMOSA_PC60,205,176,0.822143,0,0.000000
AMOSA_PC60,206,178,0.799938,0,0.000000
AMOSA_PC60,207,170,0.830917,0,0.000000
AMOSA_PC60,208,173,0.823476,0,0.000000
AMOSA_PC60,209,174,0.821666,0,0.000000
AMOSA_PC60,MEAN,,,0.000000,0.000000
AMOSA_PC60,STDDEV,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC50,200,178,0.822183,0,0.000000
GA_WaitingTime_Dominance_PC50,201,162,0.816648,0,0.000000
GA_WaitingTime_Dominance_PC50,202,168,0.799075,0,0.000000
GA_WaitingTime_Dominance_PC50,203,193,0.826066,0,0.000000
GA_WaitingTime_Dominance_PC50,204,189,0.830487,0,0.000000
GA_WaitingTime_Dominance_PC50,205,176,0.822143,0,0.000000
GA_WaitingTime_Dominance_PC50,206,178,0.799938,0,0.000000
GA_WaitingTime_Dominance_PC50,207,170,0.830917,0,0.000000
GA_WaitingTime_Dominance_PC50,208,173,0.823476,0,0.000000
GA_WaitingTime_Dominance_PC50,209,174,0.821666,0,0.000000
GA_WaitingTime_Dominance_PC50,MEAN,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC50,STDDEV,,,0.000000,0.000000
GA_Energy_Dominance_PC50,200,178,0.822183,0,0.000000
GA_Energy_Dominance_PC50,201,162,0.816648,0,0.000000
GA_Energy_Dominance_PC50,202,168,0.799075,0,0.000000
GA_Energy_Dominance_PC50,203,193,0.826066,0,0.000000
GA_Energy_Dominance_PC50,204,189,0.830487,0,0.000000
GA_Energy_Dominance_PC50,205,176,0.822143,0,0.000000
GA_Energy_Dominance_PC50,206,178,0.799938,0,0.000000
GA_Energy_Dominance_PC50,207,170,0.830917,0,0.000000
GA_Energy_Dominance_PC50,208,173,0.823476,0,0.000000
GA_Energy_Dominance_PC50,209,174,0.821666,0,0.000000
GA_Energy_Dominance_PC50,MEAN,,,0.000000,0.000000
GA_Energy_Dominance_PC50,STDDEV,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC50,200,178,0.822183,0,0.000000
SA_WaitingTime_Dominance_PC50,201,162,0.816648,0,0.000000
SA_WaitingTime_Dominance_PC50,202,168,0.799075,0,0.000000
SA_WaitingTime_Dominance_PC50,203,193,0.826066,0,0.000000
SA_WaitingTime_Dominance_PC50,204,189,0.830487,0,0.000000
SA_WaitingTime_Dominance_PC50,205,176,0.822143,0,0.000000
SA_WaitingTime_Dominance_PC50,206,178,0.799938,0,0.000000
SA_WaitingTime_Dominance_PC50,207,170,0.830917,0,0.000000
SA_WaitingTime_Dominance_PC50,208,173,0.823476,0,0.000000
SA_WaitingTime_Dominance_PC50,209,174,0.821666,0,0.000000
SA_WaitingTime_Dominance_PC50,MEAN,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC50,STDDEV,,,0.000000,0.000000
SA_Energy_Dominance_PC50,200,178,0.822183,0,0.000000
