CapTier,CapWatts,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
Uncapped,,SPEA-II,208,0.384195,0.021878,0.363376,0.002318,39,39,0,8823,0.460189,
Uncapped,,SPEA-II,209,0.468478,0.015704,0.303017,0.003359,46,46,3,8626,0.534551,
Uncapped,,SPEA-II,MEAN,0.456830,0.016682,0.314046,0.003469,42,42,32,8775,0.524238,10
Uncapped,,SPEA-II,STDDEV,0.063702,0.007014,0.044495,0.001800,,,,,0.056187,
Uncapped,,AMOSA,200,0.371142,0.026439,0.355875,0.004379,49,50,0,6927,0.448524,
Uncapped,,AMOSA,201,0.355378,0.020239,0.361798,0.001916,59,59,0,6460,0.435315,
Uncapped,,AMOSA,202,0.334717,0.025049,0.381502,0.001596,43,43,0,6380,0.416887,
Uncapped,,AMOSA,203,0.366674,0.018585,0.372064,0.001725,50,50,0,6577,0.444722,
Uncapped,,AMOSA,204,0.382423,0.016516,0.365755,0.001678,47,47,0,6176,0.458577,
Uncapped,,AMOSA,205,0.369475,0.010469,0.361893,0.001833,38,38,0,6231,0.447183,
Uncapped,,AMOSA,206,0.379009,0.015755,0.361405,0.001430,42,42,0,6259,0.455516,
Uncapped,,AMOSA,207,0.389194,0.028420,0.347308,0.001305,54,54,0,6489,0.464695,
Uncapped,,AMOSA,208,0.361753,0.017236,0.374156,0.002227,43,44,0,6464,0.440539,
Uncapped,,AMOSA,209,0.365180,0.029323,0.357592,0.001643,56,56,0,6265,0.443591,
Uncapped,,AMOSA,MEAN,0.367495,0.020803,0.363935,0.001973,48,48,0,6422,0.445555,10
Uncapped,,AMOSA,STDDEV,0.014504,0.005908,0.009377,0.000838,,,,,0.012661,
Uncapped,,Universal_Pareto,ALL,0.766210,0.000000,0.000000,0.000000,215,215,215,0,0.821420,
PC90,17685.324,GA_WaitingTime_Dominance,200,0.176383,0.005059,0.492244,0.003130,9,9,0,11939,0.257374,
PC90,17685.324,GA_WaitingTime_Dominance,201,0.152879,0.007816,0.508824,0.005007,7,7,0,11875,0.236186,
PC90,17685.324,GA_WaitingTime_Dominance,202,0.171686,0.015708,0.478094,0.005138,24,24,0,11627,0.253297,
PC90,17685.324,GA_WaitingTime_Dominance,203,0.213282,0.000000,0.469004,0.006061,8,8,8,11732,0.290631,
PC90,17685.324,GA_WaitingTime_Dominance,204,0.165002,0.016262,0.492176,0.003692,13,13,1,11395,0.247346,
PC90,17685.324,GA_WaitingTime_Dominance,205,0.123264,0.019812,0.519989,0.001441,15,15,0,11727,0.209689,
PC90,17685.324,GA_WaitingTime_Dominance,206,0.130495,0.021599,0.515362,0.002688,9,9,0,10888,0.216050,
PC90,17685.324,GA_WaitingTime_Dominance,207,0.152682,0.006498,0.506878,0.001299,11,11,0,11771,0.236107,
PC90,17685.324,GA_WaitingTime_Dominance,208,0.172156,0.001688,0.496097,0.005268,7,7,6,12652,0.253708,
PC90,17685.324,GA_WaitingTime_Dominance,209,0.157897,0.006345,0.506814,0.004133,6,6,1,11682,0.240814,
PC90,17685.324,GA_WaitingTime_Dominance,MEAN,0.161573,0.010079,0.498548,0.003786,11,11,16,11728,0.244120,10
PC90,17685.324,GA_WaitingTime_Dominance,STDDEV,0.023918,0.007256,0.015373,0.001554,,,,,0.021534,
PC90,17685.324,GA_Energy_Dominance,200,0.652715,0.067115,0.111650,0.009732,87,87,11,14109,0.707567,
PC90,17685.324,GA_Energy_Dominance,201,0.667714,0.055183,0.095103,0.011736,86,86,4,13229,0.715475,
PC90,17685.324,GA_Energy_Dominance,202,0.670777,0.065094,0.097132,0.005942,99,99,0,13490,0.717254,
PC90,17685.324,GA_Energy_Dominance,203,0.667187,0.054824,0.101475,0.006757,83,83,1,13579,0.713928,
PC90,17685.324,GA_Energy_Dominance,204,0.639161,0.079086,0.111093,0.011173,83,83,0,14220,0.693660,
PC90,17685.324,GA_Energy_Dominance,205,0.702748,0.035641,0.081582,0.007143,99,99,47,13713,0.745667,
PC90,17685.324,GA_Energy_Dominance,206,0.665359,0.065318,0.099138,0.004828,92,92,0,12136,0.710230,
PC90,17685.324,GA_Energy_Dominance,207,0.642636,0.066787,0.122438,0.010203,81,81,14,12413,0.684598,
PC90,17685.324,GA_Energy_Dominance,208,0.633554,0.055579,0.116468,0.004190,104,104,1,13520,0.674120,
PC90,17685.324,GA_Energy_Dominance,209,0.651225,0.076235,0.106870,0.006647,91,91,0,13381,0.706247,
PC90,17685.324,GA_Energy_Dominance,MEAN,0.659308,0.062086,0.104295,0.007835,91,91,78,13379,0.706875,10
PC90,17685.324,GA_Energy_Dominance,STDDEV,0.019089,0.011824,0.011272,0.002540,,,,,0.018687,
PC90,17685.324,SA_WaitingTime_Dominance,200,0.128109,0.016259,0.516004,0.002792,31,31,0,10381,0.207428,
PC90,17685.324,SA_WaitingTime_Dominance,201,0.141708,0.028357,0.498106,0.004058,23,23,0,10437,0.226515,
PC90,17685.324,SA_WaitingTime_Dominance,202,0.124199,0.021623,0.518388,0.002372,23,23,0,10766,0.205188,
PC90,17685.324,SA_WaitingTime_Dominance,203,0.141055,0.037269,0.491908,0.001761,35,35,2,10044,0.226472,
PC90,17685.324,SA_WaitingTime_Dominance,204,0.122218,0.011609,0.518162,0.001800,20,20,7,10321,0.208837,
PC90,17685.324,SA_WaitingTime_Dominance,205,0.132605,0.008500,0.517606,0.002655,23,23,0,10522,0.215736,
PC90,17685.324,SA_WaitingTime_Dominance,206,0.118008,0.024768,0.520546,0.002042,19,19,5,10180,0.205483,
PC90,17685.324,SA_WaitingTime_Dominance,207,0.122086,0.015747,0.518179,0.001780,25,25,0,10274,0.208857,
PC90,17685.324,SA_WaitingTime_Dominance,208,0.117374,0.021675,0.521373,0.003309,16,16,0,9838,0.204838,
PC90,17685.324,SA_WaitingTime_Dominance,209,0.125144,0.022010,0.514151,0.003632,18,18,0,9929,0.211755,
PC90,17685.324,SA_WaitingTime_Dominance,MEAN,0.127251,0.020782,0.513443,0.002620,23,23,14,10269,0.212111,10
PC90,17685.324,SA_WaitingTime_Dominance,STDDEV,0.008232,0.007930,0.009518,0.000782,,,,,0.007842,
PC90,17685.324,SA_Energy_Dominance,200,0.561308,0.144618,0.169771,0.003252,111,112,0,11253,0.614900,
PC90,17685.324,SA_Energy_Dominance,201,0.548789,0.156730,0.178966,0.004246,94,94,0,10322,0.602570,
PC90,17685.324,SA_Energy_Dominance,202,0.544880,0.123710,0.207123,0.004177,101,103,2,10388,0.592601,
PC90,17685.324,SA_Energy_Dominance,203,0.568678,0.120455,0.177447,0.002356,114,114,0,10296,0.616659,
PC90,17685.324,SA_Energy_Dominance,204,0.539347,0.111437,0.201017,0.002318,89,90,3,9905,0.587040,
PC90,17685.324,SA_Energy_Dominance,205,0.509532,0.157667,0.204258,0.004881,102,102,0,10155,0.563671,
PC90,17685.324,SA_Energy_Dominance,206,0.536696,0.125719,0.211842,0.006296,74,75,2,10179,0.584594,
PC90,17685.324,SA_Energy_Dominance,207,0.558774,0.137387,0.180851,0.005169,86,87,0,10719,0.607620,
PC90,17685.324,SA_Energy_Dominance,208,0.522908,0.176024,0.191603,0.005981,114,115,0,10743,0.580194,
PC90,17685.324,SA_Energy_Dominance,209,0.576775,0.118419,0.173143,0.003116,107,108,0,10680,0.623611,
PC90,17685.324,SA_Energy_Dominance,MEAN,0.546769,0.137217,0.189602,0.004179,99,100,7,10464,0.597346,10
PC90,17685.324,SA_Energy_Dominance,STDDEV,0.019637,0.019933,0.014671,0.001341,,,,,0.017954,
PC90,17685.324,NSGA-II,200,0.569223,0.015132,0.218158,0.004856,45,45,0,15953,0.611116,
PC90,17685.324,NSGA-II,201,0.535056,0.020186,0.240665,0.003164,39,39,0,17126,0.580080,
PC90,17685.324,NSGA-II,202,0.497268,0.010574,0.265600,0.004555,40,40,0,15726,0.545752,
PC90,17685.324,NSGA-II,203,0.588381,0.007943,0.214990,0.003437,41,41,4,16833,0.628290,
PC90,17685.324,NSGA-II,204,0.576527,0.007776,0.227001,0.004379,44,44,15,16513,0.617482,
PC90,17685.324,NSGA-II,205,0.576756,0.011073,0.221131,0.017878,48,48,0,15919,0.617680,
PC90,17685.324,NSGA-II,206,0.573539,0.013764,0.214610,0.006077,45,45,0,16696,0.614983,
PC90,17685.324,NSGA-II,207,0.515044,0.031329,0.240449,0.004019,43,43,0,16150,0.562224,
PC90,17685.324,NSGA-II,208,0.532877,0.021808,0.227512,0.006994,44,44,0,16637,0.578107,
PC90,17685.324,NSGA-II,209,0.573173,0.005786,0.225994,0.005871,34,34,13,15419,0.614596,
PC90,17685.324,NSGA-II,MEAN,0.553785,0.014537,0.229611,0.006123,42,42,32,16297,0.597031,10
PC90,17685.324,NSGA-II,STDDEV,0.029545,0.007491,0.014836,0.004080,,,,,0.026716,
PC90,17685.324,SPEA-II,200,0.495575,0.006811,0.277463,0.002752,33,33,11,15902,0.544227,
PC90,17685.324,SPEA-II,201,0.442806,0.023604,0.301359,0.001919,45,45,0,17432,0.496591,
PC90,17685.324,SPEA-II,202,0.475787,0.015779,0.281472,0.003107,39,39,0,16603,0.526709,
PC90,17685.324,SPEA-II,203,0.376536,0.017526,0.348427,0.004304,29,29,0,17606,0.436726,
PC90,17685.324,SPEA-II,204,0.417878,0.018847,0.303906,0.003520,37,37,0,17964,0.473886,
PC90,17685.324,SPEA-II,205,0.479033,0.013408,0.283677,0.002538,50,50,0,16974,0.529565,
PC90,17685.324,SPEA-II,206,0.514680,0.023292,0.233126,0.006175,40,40,0,16455,0.561889,
PC90,17685.324,SPEA-II,207,0.498883,0.023816,0.254317,0.003584,41,41,0,16904,0.547489,
PC90,17685.324,SPEA-II,208,0.489282,0.007856,0.286673,0.002278,35,35,10,16594,0.538563,
PC90,17685.324,SPEA-II,209,0.354195,0.015682,0.359559,0.002128,33,33,0,16683,0.416438,
PC90,17685.324,SPEA-II,MEAN,0.454465,0.016662,0.292998,0.003231,38,38,21,16911,0.507208,10
PC90,17685.324,SPEA-II,STDDEV,0.052116,0.005794,0.036433,0.001208,,,,,0.047198,
PC90,17685.324,AMOSA,200,0.386080,0.024344,0.331010,0.002407,48,48,0,16900,0.445332,
PC90,17685.324,AMOSA,201,0.363391,0.019345,0.345041,0.001957,49,49,0,17222,0.424987,
PC90,17685.324,AMOSA,202,0.373290,0.018948,0.337408,0.001281,50,50,0,16176,0.433941,
PC90,17685.324,AMOSA,203,0.374932,0.015196,0.335574,0.002472,42,42,0,16331,0.435605,
PC90,17685.324,AMOSA,204,0.395188,0.023641,0.322347,0.002238,38,38,0,16404,0.453622,
PC90,17685.324,AMOSA,205,0.380611,0.003410,0.350806,0.000676,39,40,23,17097,0.440636,
PC90,17685.324,AMOSA,206,0.362883,0.019554,0.353520,0.001427,30,31,0,17090,0.424487,
PC90,17685.324,AMOSA,207,0.417359,0.016237,0.317140,0.005202,35,35,0,18430,0.473782,
PC90,17685.324,AMOSA,208,0.394390,0.022915,0.320626,0.001691,45,45,0,17414,0.453126,
PC90,17685.324,AMOSA,209,0.378225,0.011080,0.338031,0.001368,38,38,5,16438,0.438644,
PC90,17685.324,AMOSA,MEAN,0.382635,0.017467,0.335150,0.002072,41,42,28,16950,0.442416,10
PC90,17685.324,AMOSA,STDDEV,0.015633,0.006085,0.011876,0.001172,,,,,0.014119,
PC90,17685.324,Universal_Pareto,ALL,0.784367,0.000000,0.000000,0.000000,196,196,196,0,0.823358,
PC80,15720.288,GA_WaitingTime_Dominance,200,0.212105,0.001149,0.460062,0.003557,5,5,3,11627,0.349463,
PC80,15720.288,GA_WaitingTime_Dominance,201,0.240947,0.003410,0.436103,0.002645,9,9,4,11787,0.373133,
PC80,15720.288,GA_WaitingTime_Dominance,202,0.192594,0.006558,0.470993,0.001394,10,10,0,11147,0.332866,
PC80,15720.288,GA_WaitingTime_Dominance,203,0.216555,0.009293,0.439677,0.012375,11,11,0,11936,0.352717,
PC80,15720.288,GA_WaitingTime_Dominance,204,0.254290,0.004631,0.415481,0.004954,14,14,6,11464,0.383862,
PC80,15720.288,GA_WaitingTime_Dominance,205,0.193381,0.018293,0.454377,0.015483,9,9,0,11164,0.333782,
PC80,15720.288,GA_WaitingTime_Dominance,206,0.203588,0.005741,0.461287,0.005665,10,10,3,11101,0.342566,
PC80,15720.288,GA_WaitingTime_Dominance,207,0.205902,0.009144,0.452884,0.009210,10,10,0,10963,0.344332,
PC80,15720.288,GA_WaitingTime_Dominance,208,0.205315,0.005508,0.465091,0.003528,9,9,0,11943,0.343730,
PC80,15720.288,GA_WaitingTime_Dominance,209,0.219136,0.010762,0.445359,0.014578,4,4,0,12153,0.354741,
PC80,15720.288,GA_WaitingTime_Dominance,MEAN,0.214381,0.007449,0.450131,0.007339,9,9,16,11528,0.351119,10
PC80,15720.288,GA_WaitingTime_Dominance,STDDEV,0.018754,0.004541,0.015611,0.004922,,,,,0.015436,
PC80,15720.288,GA_Energy_Dominance,200,0.634920,0.036430,0.098574,0.008510,111,111,41,13628,0.698029,
PC80,15720.288,GA_Energy_Dominance,201,0.582330,0.088005,0.146123,0.011740,91,91,0,12956,0.647353,
PC80,15720.288,GA_Energy_Dominance,202,0.573840,0.090556,0.147859,0.007366,89,89,0,13269,0.640622,
PC80,15720.288,GA_Energy_Dominance,203,0.493825,0.149669,0.207870,0.016667,84,84,0,12909,0.582738,
PC80,15720.288,GA_Energy_Dominance,204,0.574077,0.056214,0.147849,0.010902,91,91,12,13378,0.635900,
PC80,15720.288,GA_Energy_Dominance,205,0.572283,0.094935,0.142207,0.005416,96,96,0,13804,0.641196,
PC80,15720.288,GA_Energy_Dominance,206,0.589148,0.090800,0.138487,0.004253,105,105,0,12746,0.652669,
PC80,15720.288,GA_Energy_Dominance,207,0.540952,0.137881,0.183171,0.007653,103,103,0,13334,0.601114,
PC80,15720.288,GA_Energy_Dominance,208,0.623683,0.065261,0.123303,0.005831,98,98,9,13390,0.677993,
PC80,15720.288,GA_Energy_Dominance,209,0.581248,0.088779,0.145826,0.016805,92,92,0,14200,0.645938,
PC80,15720.288,GA_Energy_Dominance,MEAN,0.576631,0.089853,0.148127,0.009514,96,96,62,13361,0.642355,10
PC80,15720.288,GA_Energy_Dominance,STDDEV,0.037396,0.032414,0.028296,0.004223,,,,,0.031329,
PC80,15720.288,SA_WaitingTime_Dominance,200,0.143770,0.018199,0.495067,0.002686,14,14,0,10474,0.293379,
PC80,15720.288,SA_WaitingTime_Dominance,201,0.144302,0.028884,0.493370,0.003605,21,21,0,10147,0.293585,
PC80,15720.288,SA_WaitingTime_Dominance,202,0.141517,0.027347,0.497492,0.002184,13,13,2,10638,0.291565,
PC80,15720.288,SA_WaitingTime_Dominance,203,0.143979,0.025390,0.494880,0.004931,16,16,0,10060,0.293405,
PC80,15720.288,SA_WaitingTime_Dominance,204,0.144196,0.031852,0.494005,0.004613,24,24,5,9979,0.294055,
PC80,15720.288,SA_WaitingTime_Dominance,205,0.143430,0.016217,0.494664,0.003431,16,16,0,10274,0.292675,
PC80,15720.288,SA_WaitingTime_Dominance,206,0.140471,0.021166,0.495798,0.002813,23,23,0,9797,0.290271,
PC80,15720.288,SA_WaitingTime_Dominance,207,0.144558,0.026172,0.493144,0.007274,20,20,0,10077,0.293666,
PC80,15720.288,SA_WaitingTime_Dominance,208,0.141425,0.021879,0.496198,0.004091,29,29,0,10199,0.291073,
PC80,15720.288,SA_WaitingTime_Dominance,209,0.140998,0.021446,0.495663,0.004412,16,16,2,10013,0.291624,
PC80,15720.288,SA_WaitingTime_Dominance,MEAN,0.142865,0.023855,0.495028,0.004004,19,19,9,10165,0.292530,10
PC80,15720.288,SA_WaitingTime_Dominance,STDDEV,0.001490,0.004652,0.001262,0.001380,,,,,0.001233,
PC80,15720.288,SA_Energy_Dominance,200,0.553290,0.143037,0.162442,0.008633,116,118,0,10569,0.631442,
PC80,15720.288,SA_Energy_Dominance,201,0.517256,0.166821,0.177856,0.004877,89,90,0,10421,0.609004,
PC80,15720.288,SA_Energy_Dominance,202,0.576038,0.112077,0.152780,0.007628,87,88,3,10167,0.652457,
PC80,15720.288,SA_Energy_Dominance,203,0.471321,0.198717,0.211008,0.003808,94,95,0,11100,0.569881,
PC80,15720.288,SA_Energy_Dominance,204,0.550197,0.152176,0.166014,0.005422,116,116,0,10790,0.638353,
PC80,15720.288,SA_Energy_Dominance,205,0.574979,0.113030,0.148348,0.004034,110,112,4,10449,0.657385,
PC80,15720.288,SA_Energy_Dominance,206,0.603077,0.073632,0.154519,0.004306,67,70,0,10544,0.669083,
PC80,15720.288,SA_Energy_Dominance,207,0.571707,0.139034,0.148644,0.004605,109,110,4,10734,0.656941,
PC80,15720.288,SA_Energy_Dominance,208,0.543110,0.154495,0.164645,0.005985,106,107,0,10378,0.631111,
PC80,15720.288,SA_Energy_Dominance,209,0.619126,0.088297,0.157069,0.006764,83,85,9,10064,0.684466,
PC80,15720.288,SA_Energy_Dominance,MEAN,0.558010,0.134132,0.164332,0.005606,98,99,20,10521,0.640012,10
PC80,15720.288,SA_Energy_Dominance,STDDEV,0.040060,0.035744,0.017754,0.001539,,,,,0.030984,
PC80,15720.288,NSGA-II,200,0.364431,0.012998,0.343213,0.008741,14,14,0,15029,0.472270,
PC80,15720.288,NSGA-II,201,0.455950,0.001468,0.308062,0.002015,30,30,23,14837,0.547861,
PC80,15720.288,NSGA-II,202,0.329469,0.019287,0.361632,0.002681,21,21,0,15014,0.443369,
PC80,15720.288,NSGA-II,203,0.401343,0.042784,0.291933,0.004567,37,37,0,15396,0.501312,
PC80,15720.288,NSGA-II,204,0.370749,0.016846,0.337199,0.003301,24,24,0,14940,0.477448,
PC80,15720.288,NSGA-II,205,0.487124,0.028379,0.226715,0.007526,31,31,10,15973,0.573828,
PC80,15720.288,NSGA-II,206,0.338933,0.015700,0.364115,0.004260,19,19,0,14978,0.451387,
PC80,15720.288,NSGA-II,207,0.309748,0.018237,0.375764,0.002278,21,21,0,14367,0.426975,
PC80,15720.288,NSGA-II,208,0.329503,0.017751,0.362479,0.002926,25,25,0,15067,0.443400,
PC80,15720.288,NSGA-II,209,0.348549,0.014697,0.350225,0.002768,32,32,0,14699,0.459395,
PC80,15720.288,NSGA-II,MEAN,0.373580,0.018815,0.332134,0.004106,25,25,33,15030,0.479724,10
PC80,15720.288,NSGA-II,STDDEV,0.055072,0.010163,0.043014,0.002168,,,,,0.045459,
PC80,15720.288,SPEA-II,200,0.418636,0.056752,0.271973,0.002879,38,38,0,16801,0.516890,
PC80,15720.288,SPEA-II,201,0.345787,0.011444,0.362057,0.010238,14,14,0,16266,0.457358,
PC80,15720.288,SPEA-II,202,0.377299,0.008231,0.340017,0.002087,28,28,0,15845,0.483670,
PC80,15720.288,SPEA-II,203,0.433568,0.012761,0.301850,0.004461,20,20,0,15792,0.530072,
PC80,15720.288,SPEA-II,204,0.419962,0.048097,0.271423,0.006773,34,34,0,15667,0.517613,
PC80,15720.288,SPEA-II,205,0.329190,0.013033,0.371396,0.000992,22,22,0,15954,0.443459,
PC80,15720.288,SPEA-II,206,0.314694,0.011429,0.379657,0.003588,22,22,0,15356,0.431571,
PC80,15720.288,SPEA-II,207,0.435508,0.038286,0.267431,0.004550,36,36,0,16758,0.530224,
PC80,15720.288,SPEA-II,208,0.361552,0.008206,0.351426,0.004196,23,23,0,15865,0.470548,
PC80,15720.288,SPEA-II,209,0.424269,0.039773,0.278520,0.003813,31,31,0,17198,0.521054,
PC80,15720.288,SPEA-II,MEAN,0.386047,0.024801,0.319575,0.004358,27,27,0,16150,0.490246,10
PC80,15720.288,SPEA-II,STDDEV,0.043588,0.017777,0.043400,0.002450,,,,,0.035689,
PC80,15720.288,AMOSA,200,0.333943,0.013727,0.365337,0.001832,26,26,0,16769,0.447856,
PC80,15720.288,AMOSA,201,0.436843,0.017314,0.283759,0.009802,28,28,0,15944,0.532476,
PC80,15720.288,AMOSA,202,0.410330,0.001944,0.321572,0.002689,30,31,24,15899,0.511270,
