Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
NSGA-II,206,0.541385,0.033241,0.171519,0.002894,59,59,0,7937,0.644318,
NSGA-II,207,0.536698,0.030015,0.188166,0.002878,51,51,0,8525,0.639388,
NSGA-II,208,0.471246,0.017983,0.236062,0.002891,38,38,0,8435,0.585806,
NSGA-II,209,0.537493,0.028698,0.184016,0.003062,42,42,0,8143,0.639839,
NSGA-II,MEAN,0.531549,0.024802,0.188343,0.003420,48,48,33,8261,0.634964,10
NSGA-II,STDDEV,0.030140,0.008300,0.022948,0.000855,,,,,0.024483,
SPEA-II,200,0.499043,0.027627,0.230158,0.003365,40,40,0,8977,0.609079,
SPEA-II,201,0.453730,0.029291,0.244160,0.003463,37,37,0,8960,0.572580,
SPEA-II,202,0.434344,0.000000,0.273058,0.003747,31,31,31,8271,0.557080,
SPEA-II,203,0.450083,0.045846,0.237562,0.001952,34,34,0,8877,0.569850,
SPEA-II,204,0.443597,0.033931,0.246519,0.002480,30,30,0,8766,0.564402,
SPEA-II,205,0.509164,0.026246,0.208673,0.003091,47,47,0,8942,0.617476,
SPEA-II,206,0.538281,0.020522,0.198050,0.003274,41,41,0,9127,0.640521,
SPEA-II,207,0.416038,0.015168,0.279645,0.001350,34,34,0,8964,0.542177,
SPEA-II,208,0.505732,0.035093,0.205251,0.002218,45,45,0,8418,0.614503,
SPEA-II,209,0.487349,0.010364,0.226922,0.003714,36,36,13,8425,0.598770,
SPEA-II,MEAN,0.473736,0.024409,0.235000,0.002865,38,38,44,8772,0.588644,10
SPEA-II,STDDEV,0.037443,0.012631,0.025878,0.000776,,,,,0.030109,
AMOSA,200,0.400540,0.033493,0.265391,0.001860,40,40,0,7126,0.529839,
AMOSA,201,0.365886,0.022175,0.305650,0.001235,30,30,0,7319,0.502549,
AMOSA,202,0.359048,0.024233,0.302618,0.002324,34,34,0,7148,0.497136,
AMOSA,203,0.398355,0.017741,0.283866,0.002013,27,27,0,7346,0.528048,
AMOSA,204,0.378966,0.023712,0.290779,0.001156,37,37,0,7131,0.512920,
AMOSA,205,0.409335,0.023817,0.264055,0.001016,38,38,0,7093,0.536562,
AMOSA,206,0.451398,0.007385,0.260338,0.003640,28,28,2,7280,0.570208,
AMOSA,207,0.361771,0.034376,0.296428,0.001309,34,34,0,7282,0.498887,
AMOSA,208,0.394493,0.028721,0.271856,0.002380,35,36,0,7221,0.524857,
AMOSA,209,0.399952,0.025128,0.280635,0.001176,36,36,0,6968,0.529016,
AMOSA,MEAN,0.391974,0.024078,0.282162,0.001811,34,34,2,7191,0.523002,10
AMOSA,STDDEV,0.026197,0.007348,0.015636,0.000776,,,,,0.020723,
GA_WaitingTime_Dominance_PC90,200,0.058433,0.094886,0.486146,0.059400,7,7,0,13779,0.264850,
GA_WaitingTime_Dominance_PC90,201,0.059084,0.021044,0.517609,0.004242,10,10,0,13519,0.264898,
GA_WaitingTime_Dominance_PC90,202,0.087199,0.075069,0.466019,0.043044,14,14,0,14402,0.288899,
GA_WaitingTime_Dominance_PC90,203,0.099990,0.020716,0.481445,0.001924,10,10,0,13546,0.296719,
GA_WaitingTime_Dominance_PC90,204,0.064122,0.065430,0.488360,0.050548,17,17,0,14215,0.256938,
GA_WaitingTime_Dominance_PC90,205,0.076094,0.065826,0.480082,0.020233,14,14,0,14087,0.278953,
GA_WaitingTime_Dominance_PC90,206,0.103832,0.059001,0.448295,0.030329,18,18,0,14921,0.300375,
GA_WaitingTime_Dominance_PC90,207,0.113066,0.110169,0.454938,0.016421,19,19,0,13729,0.308350,
GA_WaitingTime_Dominance_PC90,208,0.060247,0.096374,0.479268,0.075401,16,16,0,13397,0.267540,
GA_WaitingTime_Dominance_PC90,209,0.103987,0.044994,0.452493,0.091987,8,8,0,13828,0.300776,
GA_WaitingTime_Dominance_PC90,MEAN,0.082605,0.065351,0.475465,0.039353,13,13,0,13942,0.282830,10
GA_WaitingTime_Dominance_PC90,STDDEV,0.020446,0.028893,0.019760,0.028665,,,,,0.017536,
GA_Energy_Dominance_PC90,200,0.572854,0.086690,0.175318,0.005902,58,58,13,13171,0.678874,
GA_Energy_Dominance_PC90,201,0.548550,0.163331,0.196358,0.011821,48,48,0,13257,0.706925,
GA_Energy_Dominance_PC90,202,0.605168,0.100478,0.169509,0.007198,63,64,8,13400,0.714930,
GA_Energy_Dominance_PC90,203,0.576934,0.126246,0.175219,0.024529,61,61,0,13635,0.712372,
GA_Energy_Dominance_PC90,204,0.557913,0.165232,0.191522,0.010465,43,43,0,12843,0.698407,
GA_Energy_Dominance_PC90,205,0.455298,0.094808,0.230869,0.003106,28,28,0,12742,0.570804,
GA_Energy_Dominance_PC90,206,0.564086,0.148897,0.184564,0.008723,54,54,0,13035,0.713818,
GA_Energy_Dominance_PC90,207,0.513469,0.094968,0.192557,0.004512,74,74,0,12973,0.622060,
GA_Energy_Dominance_PC90,208,0.576181,0.138427,0.175236,0.006957,64,64,0,13658,0.705574,
GA_Energy_Dominance_PC90,209,0.594759,0.120138,0.163151,0.014748,53,53,3,13518,0.723836,
GA_Energy_Dominance_PC90,MEAN,0.556521,0.123922,0.185430,0.009796,55,55,24,13223,0.684760,10
GA_Energy_Dominance_PC90,STDDEV,0.041377,0.027812,0.018257,0.005916,,,,,0.047018,
SA_WaitingTime_Dominance_PC90,200,0.280034,0.034716,0.347515,0.053487,24,24,0,11559,0.403529,
SA_WaitingTime_Dominance_PC90,201,0.253270,0.042412,0.358156,0.004207,18,19,0,12343,0.402196,
SA_WaitingTime_Dominance_PC90,202,0.150787,0.037007,0.421790,0.001991,11,11,0,11740,0.341532,
SA_WaitingTime_Dominance_PC90,203,0.243473,0.048182,0.360496,0.040215,18,18,0,10855,0.402841,
SA_WaitingTime_Dominance_PC90,204,0.258344,0.024818,0.355009,0.001297,14,14,0,11316,0.404058,
SA_WaitingTime_Dominance_PC90,205,0.229085,0.023550,0.365687,0.069940,11,11,0,11969,0.402118,
SA_WaitingTime_Dominance_PC90,206,0.235782,0.017172,0.361718,0.124945,6,6,0,12304,0.404469,
SA_WaitingTime_Dominance_PC90,207,0.260736,0.026832,0.352910,0.053407,17,17,0,11710,0.403896,
SA_WaitingTime_Dominance_PC90,208,0.257616,0.026819,0.355420,0.003370,14,14,0,11713,0.403931,
SA_WaitingTime_Dominance_PC90,209,0.279569,0.031091,0.347725,0.002226,14,14,0,11901,0.404404,
SA_WaitingTime_Dominance_PC90,MEAN,0.244870,0.031260,0.362643,0.035508,15,15,0,11741,0.397297,10
SA_WaitingTime_Dominance_PC90,STDDEV,0.035060,0.008913,0.020469,0.039070,,,,,0.018606,
SA_Energy_Dominance_PC90,200,0.530499,0.191642,0.207933,0.003969,57,57,0,10994,0.654948,
SA_Energy_Dominance_PC90,201,0.542741,0.201077,0.208255,0.003907,40,40,0,11013,0.668566,
SA_Energy_Dominance_PC90,202,0.553520,0.201542,0.209516,0.009557,40,41,2,11407,0.676083,
SA_Energy_Dominance_PC90,203,0.506767,0.231257,0.213594,0.004781,45,45,0,10135,0.643741,
SA_Energy_Dominance_PC90,204,0.564626,0.212708,0.207155,0.003322,60,61,5,11702,0.700839,
SA_Energy_Dominance_PC90,205,0.531583,0.176476,0.201940,0.007453,62,63,0,10779,0.652765,
SA_Energy_Dominance_PC90,206,0.505548,0.235694,0.212834,0.008946,41,42,0,10278,0.646296,
SA_Energy_Dominance_PC90,207,0.501234,0.204713,0.213743,0.004401,34,34,0,10964,0.647934,
SA_Energy_Dominance_PC90,208,0.510502,0.192240,0.211560,0.006706,60,62,0,10695,0.634368,
SA_Energy_Dominance_PC90,209,0.531827,0.225535,0.211986,0.006563,37,37,0,10478,0.673087,
SA_Energy_Dominance_PC90,MEAN,0.527885,0.207288,0.209852,0.005961,48,48,7,10844,0.659863,10
SA_Energy_Dominance_PC90,STDDEV,0.020545,0.018007,0.003489,0.002097,,,,,0.018718,
NSGA-II_PC90,200,0.537412,0.046224,0.182797,0.003145,57,57,0,16550,0.640685,
NSGA-II_PC90,201,0.522612,0.053359,0.171537,0.007482,49,49,0,15765,0.628172,
NSGA-II_PC90,202,0.464009,0.039669,0.234272,0.003264,37,37,0,15956,0.579934,
NSGA-II_PC90,203,0.421857,0.025458,0.263676,0.003492,25,25,0,16460,0.546168,
NSGA-II_PC90,204,0.549932,0.052107,0.165635,0.006573,50,50,0,16500,0.651364,
NSGA-II_PC90,205,0.522602,0.037744,0.185927,0.007140,34,34,0,16625,0.627862,
NSGA-II_PC90,206,0.563461,0.022969,0.197158,0.003509,44,44,0,16708,0.659551,
NSGA-II_PC90,207,0.408548,0.036368,0.264122,0.002498,36,36,0,16354,0.535848,
NSGA-II_PC90,208,0.487303,0.058643,0.207386,0.003840,39,39,0,16079,0.599418,
NSGA-II_PC90,209,0.439313,0.041850,0.242543,0.002882,37,37,0,16227,0.560618,
NSGA-II_PC90,MEAN,0.491705,0.041439,0.211505,0.004383,41,41,0,16322,0.602962,10
NSGA-II_PC90,STDDEV,0.052786,0.011018,0.035178,0.001801,,,,,0.042766,
SPEA-II_PC90,200,0.460446,0.026342,0.248154,0.002900,32,32,0,17099,0.577244,
SPEA-II_PC90,201,0.461555,0.047373,0.231525,0.002628,47,47,0,17841,0.577880,
SPEA-II_PC90,202,0.428342,0.028262,0.261275,0.001532,37,37,0,16660,0.551331,
SPEA-II_PC90,203,0.449018,0.040669,0.240944,0.002248,45,45,0,16736,0.568580,
SPEA-II_PC90,204,0.453273,0.039116,0.243525,0.001891,42,42,0,17153,0.571540,
SPEA-II_PC90,205,0.513193,0.048838,0.189398,0.004214,45,45,0,17838,0.620926,
SPEA-II_PC90,206,0.389002,0.033582,0.278799,0.001539,39,39,0,16950,0.520606,
SPEA-II_PC90,207,0.404039,0.027080,0.279052,0.003350,30,30,0,17189,0.532340,
SPEA-II_PC90,208,0.491697,0.048500,0.214618,0.002326,53,53,0,17106,0.603610,
SPEA-II_PC90,209,0.493098,0.030904,0.211707,0.003159,43,43,0,18206,0.603819,
SPEA-II_PC90,MEAN,0.454366,0.037067,0.239900,0.002579,41,41,0,17277,0.572788,10
SPEA-II_PC90,STDDEV,0.037357,0.008573,0.027640,0.000808,,,,,0.030190,
AMOSA_PC90,200,0.384622,0.041288,0.276376,0.002302,34,34,0,17572,0.516710,
AMOSA_PC90,201,0.388926,0.048354,0.272487,0.003874,36,36,0,17593,0.520464,
AMOSA_PC90,202,0.414077,0.052936,0.240530,0.002390,50,50,0,16921,0.540400,
AMOSA_PC90,203,0.391500,0.040989,0.265727,0.002326,40,40,0,16963,0.522527,
AMOSA_PC90,204,0.383997,0.032710,0.278112,0.001190,38,39,0,16995,0.516434,
AMOSA_PC90,205,0.398946,0.039988,0.257315,0.001907,42,42,0,17417,0.528718,
AMOSA_PC90,206,0.397004,0.022550,0.281787,0.003283,32,32,0,17732,0.526801,
AMOSA_PC90,207,0.375390,0.038140,0.280880,0.001915,38,38,0,18316,0.509665,
AMOSA_PC90,208,0.415127,0.027128,0.268552,0.002234,35,35,0,17290,0.541121,
AMOSA_PC90,209,0.409452,0.037615,0.257841,0.001938,44,45,0,17634,0.536525,
AMOSA_PC90,MEAN,0.395904,0.038170,0.267961,0.002336,39,39,0,17443,0.525937,10
AMOSA_PC90,STDDEV,0.012852,0.008595,0.012353,0.000715,,,,,0.010208,
GA_WaitingTime_Dominance_PC80,200,0.030998,0.109663,0.528768,0.014586,11,11,0,14160,0.237583,
GA_WaitingTime_Dominance_PC80,201,0.096964,0.017233,0.488191,0.002014,13,13,0,13828,0.293848,
GA_WaitingTime_Dominance_PC80,202,0.056230,0.131881,0.493381,0.010248,8,8,0,13543,0.257376,
GA_WaitingTime_Dominance_PC80,203,0.064158,0.015547,0.516380,0.001146,9,9,0,14294,0.268994,
GA_WaitingTime_Dominance_PC80,204,0.102913,0.019575,0.481918,0.003552,8,8,0,13075,0.298180,
GA_WaitingTime_Dominance_PC80,205,0.087719,0.070590,0.471787,0.055316,14,14,0,13673,0.275226,
GA_WaitingTime_Dominance_PC80,206,0.042000,0.030173,0.533638,0.005506,6,6,0,12629,0.249647,
GA_WaitingTime_Dominance_PC80,207,0.062316,0.068861,0.511316,0.020864,18,18,0,13293,0.244614,
GA_WaitingTime_Dominance_PC80,208,0.059774,0.048158,0.508542,0.008278,12,12,0,13732,0.260261,
GA_WaitingTime_Dominance_PC80,209,0.099539,0.013903,0.486733,0.004865,5,5,0,13620,0.296148,
GA_WaitingTime_Dominance_PC80,MEAN,0.070261,0.052558,0.502065,0.012638,10,10,0,13584,0.268188,10
GA_WaitingTime_Dominance_PC80,STDDEV,0.023851,0.039830,0.019667,0.015350,,,,,0.020990,
GA_Energy_Dominance_PC80,200,0.402379,0.255129,0.297901,0.007309,42,42,0,13925,0.536666,
GA_Energy_Dominance_PC80,201,0.436158,0.207946,0.298283,0.008326,63,63,0,14225,0.583212,
GA_Energy_Dominance_PC80,202,0.523981,0.120005,0.201408,0.003921,60,60,0,13378,0.637300,
GA_Energy_Dominance_PC80,203,0.286342,0.386780,0.448234,0.013409,49,49,0,13074,0.454048,
GA_Energy_Dominance_PC80,204,0.527872,0.150588,0.206976,0.002688,82,82,0,13580,0.649703,
GA_Energy_Dominance_PC80,205,0.387111,0.279353,0.328359,0.005856,70,70,0,13604,0.541491,
GA_Energy_Dominance_PC80,206,0.435370,0.238235,0.283416,0.008743,67,67,0,13412,0.582737,
GA_Energy_Dominance_PC80,207,0.385853,0.266781,0.335333,0.038652,35,35,0,13384,0.539346,
GA_Energy_Dominance_PC80,208,0.573794,0.132271,0.170083,0.008586,50,50,0,13232,0.693003,
GA_Energy_Dominance_PC80,209,0.568924,0.129249,0.180103,0.011127,70,70,0,13947,0.687083,
GA_Energy_Dominance_PC80,MEAN,0.452778,0.216634,0.275010,0.010862,59,59,0,13576,0.590459,10
GA_Energy_Dominance_PC80,STDDEV,0.088575,0.081163,0.082274,0.009734,,,,,0.072235,
SA_WaitingTime_Dominance_PC80,200,0.150454,0.041997,0.430305,0.004792,14,14,0,11897,0.326377,
SA_WaitingTime_Dominance_PC80,201,0.101592,0.079766,0.465238,0.003349,21,21,0,11697,0.299342,
SA_WaitingTime_Dominance_PC80,202,0.075820,0.021705,0.484758,0.040305,22,22,0,12157,0.265465,
SA_WaitingTime_Dominance_PC80,203,0.071752,0.020329,0.515895,0.006033,10,10,0,11791,0.256642,
SA_WaitingTime_Dominance_PC80,204,0.084101,0.019475,0.493660,0.003220,11,11,0,11175,0.285765,
SA_WaitingTime_Dominance_PC80,205,0.089282,0.007020,0.500107,0.002312,13,13,0,11852,0.283635,
SA_WaitingTime_Dominance_PC80,206,0.058930,0.074243,0.494227,0.010189,17,17,0,12235,0.263025,
SA_WaitingTime_Dominance_PC80,207,0.079102,0.055050,0.482040,0.013107,15,15,0,10985,0.284436,
SA_WaitingTime_Dominance_PC80,208,0.050582,0.008609,0.530354,0.001724,14,14,0,12437,0.259834,
SA_WaitingTime_Dominance_PC80,209,0.100241,0.001386,0.487902,0.001498,16,16,12,11420,0.298863,
SA_WaitingTime_Dominance_PC80,MEAN,0.086186,0.032958,0.488449,0.008653,15,15,12,11764,0.282338,10
SA_WaitingTime_Dominance_PC80,STDDEV,0.026374,0.026825,0.025846,0.011148,,,,,0.020842,
SA_Energy_Dominance_PC80,200,0.479085,0.257508,0.244240,0.007406,43,44,0,10379,0.631616,
SA_Energy_Dominance_PC80,201,0.471314,0.288294,0.237784,0.006523,51,51,0,11299,0.640508,
SA_Energy_Dominance_PC80,202,0.480032,0.261383,0.253227,0.005356,49,49,0,11251,0.628228,
SA_Energy_Dominance_PC80,203,0.469859,0.251867,0.256237,0.020438,26,26,0,11169,0.620742,
SA_Energy_Dominance_PC80,204,0.496839,0.259850,0.237395,0.005299,35,35,0,11291,0.643371,
SA_Energy_Dominance_PC80,205,0.458983,0.277308,0.261506,0.005256,35,35,0,11623,0.616788,
SA_Energy_Dominance_PC80,206,0.447473,0.285358,0.269420,0.003611,47,47,0,11049,0.596810,
SA_Energy_Dominance_PC80,207,0.433712,0.290607,0.281114,0.005264,53,54,0,11246,0.608367,
SA_Energy_Dominance_PC80,208,0.480666,0.255516,0.246448,0.007189,46,46,0,10497,0.634026,
SA_Energy_Dominance_PC80,209,0.489289,0.257740,0.244222,0.012649,55,57,0,10815,0.627461,
SA_Energy_Dominance_PC80,MEAN,0.470725,0.268543,0.253159,0.007899,44,44,0,11061,0.624792,10
SA_Energy_Dominance_PC80,STDDEV,0.018252,0.014316,0.013470,0.004775,,,,,0.013697,
NSGA-II_PC80,200,0.531664,0.069859,0.169267,0.006651,48,48,0,17248,0.638072,
NSGA-II_PC80,201,0.451730,0.036386,0.243912,0.002847,36,36,0,16543,0.569179,
NSGA-II_PC80,202,0.322266,0.142725,0.292089,0.005168,34,34,0,16629,0.465956,
NSGA-II_PC80,203,0.321181,0.117418,0.293871,0.002985,42,42,0,17736,0.465048,
NSGA-II_PC80,204,0.430746,0.100868,0.231784,0.003558,45,45,0,16910,0.554477,
NSGA-II_PC80,205,0.542223,0.067234,0.163597,0.006420,37,37,0,17520,0.646101,
NSGA-II_PC80,206,0.469825,0.058063,0.219022,0.006643,36,36,0,16522,0.584028,
NSGA-II_PC80,207,0.427153,0.058745,0.234290,0.031439,18,18,0,17644,0.549917,
NSGA-II_PC80,208,0.442629,0.102310,0.216888,0.008160,43,43,0,18337,0.564174,
NSGA-II_PC80,209,0.543789,0.059474,0.171364,0.005793,41,41,0,18183,0.646046,
NSGA-II_PC80,MEAN,0.448321,0.081308,0.223608,0.007966,38,38,0,17327,0.568300,10
NSGA-II_PC80,STDDEV,0.076286,0.031262,0.044237,0.007999,,,,,0.062366,
SPEA-II_PC80,200,0.473956,0.042462,0.232336,0.003975,38,38,0,17186,0.588011,
SPEA-II_PC80,201,0.342132,0.104274,0.284433,0.003812,30,30,0,17854,0.480910,
SPEA-II_PC80,202,0.417040,0.071176,0.238292,0.003908,30,30,0,18402,0.543042,
SPEA-II_PC80,203,0.333367,0.105016,0.285744,0.004823,32,32,0,18012,0.474255,
SPEA-II_PC80,204,0.480079,0.078638,0.195030,0.005754,40,40,0,19196,0.594528,
SPEA-II_PC80,205,0.433616,0.048941,0.248392,0.003751,37,37,0,18055,0.555256,
SPEA-II_PC80,206,0.389414,0.104443,0.258070,0.003204,39,39,0,17568,0.520859,
SPEA-II_PC80,207,0.336664,0.113323,0.292810,0.003247,31,31,0,17514,0.477501,
SPEA-II_PC80,208,0.469659,0.029085,0.235572,0.004784,34,34,0,17711,0.584100,
SPEA-II_PC80,209,0.332733,0.104928,0.288303,0.003350,33,33,0,17655,0.473623,
SPEA-II_PC80,MEAN,0.400866,0.080229,0.255898,0.004061,34,34,0,17915,0.529208,10
SPEA-II_PC80,STDDEV,0.058809,0.029308,0.030269,0.000779,,,,,0.047742,
AMOSA_PC80,200,0.358755,0.094417,0.273374,0.003121,44,44,0,18312,0.495905,
AMOSA_PC80,201,0.388740,0.071521,0.253305,0.001883,51,51,0,18222,0.520787,
AMOSA_PC80,202,0.366656,0.077871,0.270483,0.001652,44,44,0,17809,0.502371,
AMOSA_PC80,203,0.346346,0.060812,0.289319,0.008547,42,42,0,17585,0.486293,
AMOSA_PC80,204,0.359694,0.075798,0.277484,0.002121,39,39,0,18231,0.496418,
AMOSA_PC80,205,0.370387,0.083647,0.261897,0.002191,46,46,0,18998,0.506555,
AMOSA_PC80,206,0.376476,0.083598,0.261791,0.002305,44,44,0,18085,0.510543,
AMOSA_PC80,207,0.401230,0.050228,0.264771,0.002566,39,39,0,17834,0.529490,
AMOSA_PC80,208,0.362275,0.076428,0.267509,0.002012,43,43,0,18180,0.499246,
AMOSA_PC80,209,0.364133,0.061967,0.276659,0.002815,44,44,0,19163,0.500624,
AMOSA_PC80,MEAN,0.369469,0.073629,0.269659,0.002921,44,44,0,18241,0.504823,10
AMOSA_PC80,STDDEV,0.015044,0.012307,0.009640,0.001921,,,,,0.012030,
GA_WaitingTime_Dominance_PC70,200,0.063807,0.073000,0.512981,0.002820,19,19,0,14070,0.252040,
GA_WaitingTime_Dominance_PC70,201,0.064029,0.050229,0.510874,0.001684,8,8,0,14184,0.264105,
GA_WaitingTime_Dominance_PC70,202,0.083429,0.187358,0.492950,0.005794,22,22,0,13922,0.261918,
GA_WaitingTime_Dominance_PC70,203,0.085731,0.102287,0.460218,0.076152,14,14,0,13945,0.285634,
GA_WaitingTime_Dominance_PC70,204,0.101697,0.152125,0.445285,0.009997,12,12,0,13968,0.294174,
GA_WaitingTime_Dominance_PC70,205,0.076250,0.067677,0.488420,0.008959,23,23,0,13638,0.274305,
GA_WaitingTime_Dominance_PC70,206,0.064930,0.081688,0.495251,0.007829,15,15,0,13985,0.265657,
GA_WaitingTime_Dominance_PC70,207,0.057203,0.091705,0.506031,0.104634,7,7,0,13189,0.235059,
GA_WaitingTime_Dominance_PC70,208,0.030060,0.123514,0.516179,0.108771,8,8,0,13337,0.224173,
GA_WaitingTime_Dominance_PC70,209,0.072261,0.069741,0.489911,0.028001,14,14,0,14216,0.261956,
GA_WaitingTime_Dominance_PC70,MEAN,0.069940,0.099933,0.491810,0.035464,14,14,0,13845,0.261902,10
GA_WaitingTime_Dominance_PC70,STDDEV,0.018263,0.040592,0.021906,0.041318,,,,,0.020047,
GA_Energy_Dominance_PC70,200,0.246882,0.434236,0.461941,0.008175,59,59,0,13180,0.425673,
GA_Energy_Dominance_PC70,201,0.276270,0.416306,0.457675,0.009935,69,69,0,13683,0.438893,
GA_Energy_Dominance_PC70,202,0.484089,0.166399,0.224117,0.007920,67,67,0,14362,0.608240,
GA_Energy_Dominance_PC70,203,0.297793,0.357538,0.402534,0.008544,63,63,0,13545,0.452107,
GA_Energy_Dominance_PC70,204,0.499323,0.132533,0.205639,0.007618,65,65,0,13642,0.612623,
GA_Energy_Dominance_PC70,205,0.401573,0.244147,0.307322,0.005301,50,50,0,13490,0.539606,
GA_Energy_Dominance_PC70,206,0.378142,0.240388,0.342200,0.012896,53,53,0,13775,0.529039,
GA_Energy_Dominance_PC70,207,0.404975,0.236460,0.320919,0.008809,51,51,0,13185,0.553150,
