Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best,ScoredSeeds
1,Balanced,GA_WaitingTime_Dominance_PC90,200,0.163204,0.004396,0.510426,0.003045,9,0,11939,2.160000,0.062575093,
1,Balanced,GA_WaitingTime_Dominance_PC90,201,0.140470,0.006600,0.525567,0.004868,7,0,11875,2.158000,0.063005350,
1,Balanced,GA_WaitingTime_Dominance_PC90,202,0.158692,0.017003,0.495554,0.004963,24,0,11627,2.140000,0.062640221,
1,Balanced,GA_WaitingTime_Dominance_PC90,203,0.198896,0.000000,0.489474,0.005894,8,8,11732,2.164000,0.061900522,
1,Balanced,GA_WaitingTime_Dominance_PC90,204,0.152197,0.015373,0.509402,0.003589,13,0,11395,2.100000,0.062774007,
1,Balanced,GA_WaitingTime_Dominance_PC90,205,0.111824,0.022308,0.534973,0.001401,15,0,11727,2.104000,0.063539698,
1,Balanced,GA_WaitingTime_Dominance_PC90,206,0.118819,0.020388,0.530932,0.002592,9,0,10888,2.146000,0.063412641,
1,Balanced,GA_WaitingTime_Dominance_PC90,207,0.140267,0.007231,0.523767,0.001262,11,0,11771,2.124000,0.063011162,
1,Balanced,GA_WaitingTime_Dominance_PC90,208,0.159093,0.003089,0.514044,0.005122,7,0,12652,2.106000,0.062658567,
1,Balanced,GA_WaitingTime_Dominance_PC90,209,0.145307,0.003025,0.523853,0.004019,6,0,11682,2.120000,0.062917672,
1,Balanced,GA_WaitingTime_Dominance_PC90,MEAN,0.148877,0.009941,0.515799,0.003676,,8,11728,2.100000,0.061900522,10
1,Balanced,GA_Energy_Dominance_PC90,200,0.634917,0.073422,0.111121,0.009402,87,0,14109,4.468000,0.047637911,
1,Balanced,GA_Energy_Dominance_PC90,201,0.647331,0.058801,0.096135,0.011387,86,0,13229,4.458000,0.048615669,
1,Balanced,GA_Energy_Dominance_PC90,202,0.649728,0.068765,0.100726,0.005755,99,0,13490,4.318000,0.048876811,
1,Balanced,GA_Energy_Dominance_PC90,203,0.646030,0.057765,0.105431,0.006546,83,0,13579,4.184000,0.049057134,
1,Balanced,GA_Energy_Dominance_PC90,204,0.621802,0.084251,0.108699,0.010861,83,0,14220,4.898000,0.047954420,
1,Balanced,GA_Energy_Dominance_PC90,205,0.680547,0.039656,0.086696,0.006937,99,34,13713,4.352000,0.048359984,
1,Balanced,GA_Energy_Dominance_PC90,206,0.643439,0.067763,0.105514,0.004674,92,0,12136,4.140000,0.049576424,
1,Balanced,GA_Energy_Dominance_PC90,207,0.619905,0.071131,0.137735,0.009912,81,9,12413,4.382000,0.050960682,
1,Balanced,GA_Energy_Dominance_PC90,208,0.610095,0.059604,0.132357,0.004065,104,0,13520,4.258000,0.051722067,
1,Balanced,GA_Energy_Dominance_PC90,209,0.633084,0.080834,0.106053,0.006435,91,0,13381,4.190000,0.047857078,
1,Balanced,GA_Energy_Dominance_PC90,MEAN,0.638688,0.066199,0.109047,0.007597,,43,13379,4.140000,0.047637911,10
1,Balanced,SA_WaitingTime_Dominance_PC90,200,0.123065,0.018751,0.528668,0.002694,31,0,10381,2.024000,0.063574826,
1,Balanced,SA_WaitingTime_Dominance_PC90,201,0.129730,0.030206,0.514420,0.003947,23,0,10437,2.100000,0.063161753,
1,Balanced,SA_WaitingTime_Dominance_PC90,202,0.119325,0.023730,0.531056,0.002289,23,0,10766,2.114000,0.063602724,
1,Balanced,SA_WaitingTime_Dominance_PC90,203,0.135561,0.039535,0.505116,0.001699,35,0,10044,1.984000,0.063134815,
1,Balanced,SA_WaitingTime_Dominance_PC90,204,0.110791,0.013656,0.533436,0.001740,20,0,10321,2.066000,0.063565358,
1,Balanced,SA_WaitingTime_Dominance_PC90,205,0.127329,0.014753,0.530660,0.002561,23,0,10522,2.104000,0.063417459,
1,Balanced,SA_WaitingTime_Dominance_PC90,206,0.106790,0.028080,0.536079,0.001982,19,0,10180,2.002000,0.063589900,
1,Balanced,SA_WaitingTime_Dominance_PC90,207,0.110695,0.019849,0.533647,0.001729,25,0,10274,2.052000,0.063546807,
1,Balanced,SA_WaitingTime_Dominance_PC90,208,0.106179,0.024488,0.536922,0.003212,16,0,9838,2.022000,0.063603419,
1,Balanced,SA_WaitingTime_Dominance_PC90,209,0.114443,0.024852,0.529767,0.003529,18,0,9929,2.056000,0.063457154,
1,Balanced,SA_WaitingTime_Dominance_PC90,MEAN,0.118391,0.023790,0.527977,0.002538,,0,10269,1.984000,0.063134815,10
1,Balanced,SA_Energy_Dominance_PC90,200,0.542809,0.145632,0.178442,0.003139,111,0,11253,4.536000,0.051533360,
1,Balanced,SA_Energy_Dominance_PC90,201,0.530023,0.159628,0.190424,0.004109,94,0,10322,4.334000,0.052136626,
1,Balanced,SA_Energy_Dominance_PC90,202,0.523652,0.123915,0.226743,0.004059,101,0,10388,4.192000,0.053737648,
1,Balanced,SA_Energy_Dominance_PC90,203,0.548057,0.123327,0.194269,0.002283,114,0,10296,4.486000,0.052517372,
1,Balanced,SA_Energy_Dominance_PC90,204,0.518060,0.110225,0.221901,0.002247,89,0,9905,4.172000,0.053979546,
1,Balanced,SA_Energy_Dominance_PC90,205,0.490952,0.157691,0.220512,0.004744,102,0,10155,4.470000,0.053534521,
1,Balanced,SA_Energy_Dominance_PC90,206,0.515789,0.127012,0.231791,0.006083,74,0,10179,4.390000,0.053885834,
1,Balanced,SA_Energy_Dominance_PC90,207,0.538786,0.140950,0.197563,0.005015,86,0,10719,4.728000,0.052551008,
1,Balanced,SA_Energy_Dominance_PC90,208,0.505599,0.178003,0.201028,0.005803,114,0,10743,4.510000,0.052272291,
1,Balanced,SA_Energy_Dominance_PC90,209,0.555915,0.121786,0.191412,0.003018,107,0,10680,4.594000,0.052369989,
1,Balanced,SA_Energy_Dominance_PC90,MEAN,0.526964,0.138817,0.205409,0.004050,,0,10464,4.172000,0.051533360,10
1,Balanced,NSGA-II_PC90,200,0.544175,0.018306,0.241599,0.004723,45,0,15953,2.976000,0.054916048,
1,Balanced,NSGA-II_PC90,201,0.511092,0.021114,0.265350,0.003072,39,0,17126,3.010000,0.055567556,
1,Balanced,NSGA-II_PC90,202,0.474269,0.012397,0.291073,0.004428,40,0,15726,2.886000,0.056403066,
1,Balanced,NSGA-II_PC90,203,0.562809,0.012286,0.238996,0.003341,41,0,16833,3.074000,0.054518392,
1,Balanced,NSGA-II_PC90,204,0.551268,0.010192,0.249306,0.004259,44,2,16513,3.052000,0.054777414,
1,Balanced,NSGA-II_PC90,205,0.551561,0.014321,0.246366,0.017385,48,0,15919,3.104000,0.054738158,
1,Balanced,NSGA-II_PC90,206,0.548395,0.016278,0.239561,0.005907,45,0,16696,3.014000,0.054815633,
1,Balanced,NSGA-II_PC90,207,0.491793,0.032127,0.265282,0.003907,43,0,16150,3.002000,0.055897494,
1,Balanced,NSGA-II_PC90,208,0.508918,0.023786,0.252451,0.006803,44,0,16637,2.966000,0.055640449,
1,Balanced,NSGA-II_PC90,209,0.547922,0.007600,0.250803,0.005709,34,6,15419,2.946000,0.054883226,
1,Balanced,NSGA-II_PC90,MEAN,0.529220,0.016841,0.254079,0.005953,,8,16297,2.886000,0.054518392,10
1,Balanced,SPEA-II_PC90,200,0.472620,0.008891,0.301052,0.002673,33,1,15902,2.878000,0.056439456,
1,Balanced,SPEA-II_PC90,201,0.421585,0.023065,0.327419,0.001865,45,0,17432,2.896000,0.057404293,
1,Balanced,SPEA-II_PC90,202,0.453421,0.016596,0.306278,0.003017,39,0,16603,2.754000,0.056817509,
1,Balanced,SPEA-II_PC90,203,0.357240,0.017370,0.375420,0.004183,29,0,17606,2.754000,0.058741625,
1,Balanced,SPEA-II_PC90,204,0.397372,0.018068,0.329288,0.003413,37,0,17964,2.884000,0.057919285,
1,Balanced,SPEA-II_PC90,205,0.456521,0.014466,0.310503,0.002469,50,0,16974,2.744000,0.056780797,
1,Balanced,SPEA-II_PC90,206,0.491243,0.024206,0.257906,0.005988,40,0,16455,2.866000,0.056002141,
1,Balanced,SPEA-II_PC90,207,0.475929,0.025541,0.280491,0.003482,41,0,16904,2.882000,0.056314267,
1,Balanced,SPEA-II_PC90,208,0.466451,0.010410,0.312630,0.002204,35,1,16594,2.818000,0.056594859,
1,Balanced,SPEA-II_PC90,209,0.335622,0.015505,0.385923,0.002067,33,0,16683,2.784000,0.059160793,
1,Balanced,SPEA-II_PC90,MEAN,0.432800,0.017412,0.318691,0.003136,,2,16911,2.744000,0.056002141,10
1,Balanced,AMOSA_PC90,200,0.366553,0.024061,0.357305,0.002341,48,0,16900,2.810000,0.058527199,
1,Balanced,AMOSA_PC90,201,0.344496,0.019209,0.371209,0.001903,49,0,17222,2.704000,0.058992282,
1,Balanced,AMOSA_PC90,202,0.354108,0.018485,0.363059,0.001245,50,0,16176,2.722000,0.058792199,
1,Balanced,AMOSA_PC90,203,0.355617,0.015454,0.360896,0.002404,42,0,16331,2.620000,0.058793819,
1,Balanced,AMOSA_PC90,204,0.375363,0.023412,0.348885,0.002172,38,0,16404,2.790000,0.058357545,
1,Balanced,AMOSA_PC90,205,0.361065,0.003622,0.378100,0.000657,39,16,17097,2.612000,0.058715634,
1,Balanced,AMOSA_PC90,206,0.344013,0.019510,0.379781,0.001384,30,0,17090,2.720000,0.058999644,
1,Balanced,AMOSA_PC90,207,0.396760,0.015877,0.343721,0.005055,35,0,18430,2.714000,0.057968447,
1,Balanced,AMOSA_PC90,208,0.374521,0.022910,0.346481,0.001644,45,0,17414,2.684000,0.058398025,
1,Balanced,AMOSA_PC90,209,0.358750,0.010963,0.364617,0.001327,38,3,16438,2.566000,0.058756471,
1,Balanced,AMOSA_PC90,MEAN,0.363125,0.017350,0.361405,0.002013,,19,16950,2.566000,0.057968447,10
1,Balanced,GA_WaitingTime_Dominance_PC80,200,0.168398,0.008094,0.506702,0.003142,5,0,11627,2.320000,0.062459809,
1,Balanced,GA_WaitingTime_Dominance_PC80,201,0.193651,0.008315,0.487417,0.002321,9,0,11787,2.344000,0.061975732,
1,Balanced,GA_WaitingTime_Dominance_PC80,202,0.151499,0.013010,0.515003,0.001231,10,0,11147,2.404000,0.062771847,
1,Balanced,GA_WaitingTime_Dominance_PC80,203,0.172446,0.014361,0.490688,0.010417,11,0,11936,2.394000,0.062371590,
1,Balanced,GA_WaitingTime_Dominance_PC80,204,0.205443,0.008815,0.471390,0.004173,14,1,11464,2.396000,0.061741464,
1,Balanced,GA_WaitingTime_Dominance_PC80,205,0.152221,0.018724,0.502586,0.013059,9,0,11164,2.368000,0.062751937,
1,Balanced,GA_WaitingTime_Dominance_PC80,206,0.160947,0.010369,0.507235,0.004871,10,0,11101,2.300000,0.062601070,
1,Balanced,GA_WaitingTime_Dominance_PC80,207,0.163031,0.012375,0.501621,0.007789,10,0,10963,2.326000,0.062556770,
1,Balanced,GA_WaitingTime_Dominance_PC80,208,0.162504,0.009110,0.510369,0.003122,9,0,11943,2.342000,0.062569372,
1,Balanced,GA_WaitingTime_Dominance_PC80,209,0.174731,0.014466,0.494694,0.012300,4,0,12153,2.412000,0.062326367,
1,Balanced,GA_WaitingTime_Dominance_PC80,MEAN,0.170487,0.011764,0.498770,0.006242,,1,11528,2.300000,0.061741464,10
1,Balanced,GA_Energy_Dominance_PC80,200,0.589023,0.092965,0.134719,0.007473,111,0,13628,6.536000,0.049445930,
1,Balanced,GA_Energy_Dominance_PC80,201,0.541663,0.134657,0.178350,0.010146,91,0,12956,6.344000,0.051339406,
1,Balanced,GA_Energy_Dominance_PC80,202,0.524881,0.142685,0.184747,0.006449,89,0,13269,6.680000,0.051795820,
1,Balanced,GA_Energy_Dominance_PC80,203,0.471394,0.196524,0.224015,0.014449,84,0,12909,6.826000,0.051116973,
1,Balanced,GA_Energy_Dominance_PC80,204,0.513805,0.111120,0.200765,0.009624,91,0,13378,6.480000,0.053164304,
1,Balanced,GA_Energy_Dominance_PC80,205,0.524982,0.141678,0.182196,0.004762,96,0,13804,6.528000,0.051630962,
1,Balanced,GA_Energy_Dominance_PC80,206,0.537965,0.137350,0.181132,0.003659,105,0,12746,6.742000,0.051581635,
1,Balanced,GA_Energy_Dominance_PC80,207,0.525067,0.177799,0.200617,0.006709,103,0,13334,6.822000,0.050306689,
1,Balanced,GA_Energy_Dominance_PC80,208,0.576011,0.117116,0.160399,0.005024,98,0,13390,6.300000,0.050990580,
1,Balanced,GA_Energy_Dominance_PC80,209,0.547985,0.138889,0.174794,0.014604,92,0,14200,6.838000,0.050514028,
1,Balanced,GA_Energy_Dominance_PC80,MEAN,0.535278,0.139078,0.182174,0.008290,,0,13361,6.300000,0.049445930,10
1,Balanced,SA_WaitingTime_Dominance_PC80,200,0.108838,0.020413,0.535787,0.002367,14,0,10474,2.286000,0.063574826,
1,Balanced,SA_WaitingTime_Dominance_PC80,201,0.109500,0.029694,0.534650,0.003127,21,0,10147,2.336000,0.063545405,
1,Balanced,SA_WaitingTime_Dominance_PC80,202,0.106877,0.024667,0.537862,0.001922,13,0,10638,2.280000,0.063610953,
1,Balanced,SA_WaitingTime_Dominance_PC80,203,0.109004,0.022914,0.535483,0.004366,16,0,10060,2.306000,0.063574826,
1,Balanced,SA_WaitingTime_Dominance_PC80,204,0.109201,0.030490,0.534913,0.003928,24,0,9979,2.238000,0.063565358,
1,Balanced,SA_WaitingTime_Dominance_PC80,205,0.108692,0.021941,0.535617,0.003041,16,0,10274,2.360000,0.063567351,
1,Balanced,SA_WaitingTime_Dominance_PC80,206,0.106737,0.027491,0.536719,0.002482,23,0,9797,2.366000,0.063599165,
1,Balanced,SA_WaitingTime_Dominance_PC80,207,0.123670,0.029020,0.528309,0.006337,20,0,10077,2.352000,0.063546807,
1,Balanced,SA_WaitingTime_Dominance_PC80,208,0.106912,0.024585,0.536943,0.003474,29,0,10199,2.350000,0.063603419,
1,Balanced,SA_WaitingTime_Dominance_PC80,209,0.121497,0.027189,0.530366,0.003770,16,0,10013,2.226000,0.063589900,
1,Balanced,SA_WaitingTime_Dominance_PC80,MEAN,0.111093,0.025840,0.534665,0.003481,,0,10165,2.226000,0.063545405,10
1,Balanced,SA_Energy_Dominance_PC80,200,0.504135,0.172703,0.203566,0.007617,116,0,10569,5.320000,0.052381789,
1,Balanced,SA_Energy_Dominance_PC80,201,0.477253,0.193265,0.208832,0.004214,89,0,10421,4.630000,0.052364996,
1,Balanced,SA_Energy_Dominance_PC80,202,0.523448,0.147050,0.191573,0.006716,87,0,10167,4.948000,0.052046079,
1,Balanced,SA_Energy_Dominance_PC80,203,0.440781,0.222332,0.235093,0.003320,94,0,11100,5.104000,0.052712356,
1,Balanced,SA_Energy_Dominance_PC80,204,0.516092,0.178101,0.189529,0.004649,116,0,10790,5.132000,0.050617607,
1,Balanced,SA_Energy_Dominance_PC80,205,0.530739,0.163080,0.178750,0.003448,110,0,10449,4.770000,0.051040795,
1,Balanced,SA_Energy_Dominance_PC80,206,0.537950,0.134392,0.202977,0.003709,67,0,10544,5.036000,0.052724356,
1,Balanced,SA_Energy_Dominance_PC80,207,0.533478,0.178055,0.179485,0.003889,109,0,10734,4.896000,0.050416157,
1,Balanced,SA_Energy_Dominance_PC80,208,0.503732,0.179228,0.195461,0.005194,106,0,10378,4.834000,0.051471955,
1,Balanced,SA_Energy_Dominance_PC80,209,0.552162,0.130189,0.202185,0.005926,83,2,10064,4.740000,0.052413072,
1,Balanced,SA_Energy_Dominance_PC80,MEAN,0.511977,0.169839,0.198745,0.004868,,2,10521,4.630000,0.050416157,10
1,Balanced,NSGA-II_PC80,200,0.302987,0.017334,0.405822,0.007734,14,0,15029,2.866000,0.059784182,
1,Balanced,NSGA-II_PC80,201,0.383472,0.015375,0.369116,0.001752,30,0,14837,2.900000,0.058201687,
1,Balanced,NSGA-II_PC80,202,0.272357,0.020184,0.424655,0.002378,21,0,15014,2.866000,0.060375187,
1,Balanced,NSGA-II_PC80,203,0.337046,0.041390,0.357142,0.003967,37,0,15396,3.220000,0.058974176,
1,Balanced,NSGA-II_PC80,204,0.308615,0.020033,0.401097,0.002921,24,0,14940,2.880000,0.059667002,
1,Balanced,NSGA-II_PC80,205,0.414460,0.068039,0.294324,0.006645,31,0,15973,3.170000,0.057242235,
1,Balanced,NSGA-II_PC80,206,0.280505,0.020813,0.426643,0.003762,19,0,14978,2.826000,0.060229943,
1,Balanced,NSGA-II_PC80,207,0.255063,0.017909,0.435775,0.002013,21,0,14367,2.878000,0.060711610,
1,Balanced,NSGA-II_PC80,208,0.272393,0.017813,0.424749,0.002581,25,0,15067,2.866000,0.060373955,
1,Balanced,NSGA-II_PC80,209,0.288961,0.018564,0.412318,0.002443,32,0,14699,2.820000,0.060063039,
1,Balanced,NSGA-II_PC80,MEAN,0.311586,0.025746,0.395164,0.003619,,0,15030,2.820000,0.057242235,10
1,Balanced,SPEA-II_PC80,200,0.353043,0.064262,0.341810,0.002485,38,0,16801,3.102000,0.058569233,
1,Balanced,SPEA-II_PC80,201,0.286344,0.020716,0.423733,0.009065,14,0,16266,2.768000,0.060130283,
1,Balanced,SPEA-II_PC80,202,0.313880,0.014408,0.404607,0.001833,28,0,15845,2.724000,0.059603153,
1,Balanced,SPEA-II_PC80,203,0.363541,0.021375,0.368428,0.003896,20,0,15792,2.770000,0.058610299,
1,Balanced,SPEA-II_PC80,204,0.354152,0.056963,0.340034,0.005953,34,0,15667,3.152000,0.058556896,
1,Balanced,SPEA-II_PC80,205,0.271901,0.015152,0.433731,0.000858,22,0,15954,2.802000,0.060401310,
1,Balanced,SPEA-II_PC80,206,0.259150,0.013885,0.440424,0.003180,22,0,15356,2.784000,0.060651391,
1,Balanced,SPEA-II_PC80,207,0.367292,0.047043,0.335969,0.003957,36,0,16758,3.148000,0.058352677,
1,Balanced,SPEA-II_PC80,208,0.300093,0.016808,0.414953,0.003703,23,0,15865,2.740000,0.059869406,
1,Balanced,SPEA-II_PC80,209,0.357341,0.045760,0.344000,0.003343,31,0,17198,3.122000,0.058553732,
1,Balanced,SPEA-II_PC80,MEAN,0.322674,0.031637,0.384769,0.003827,,0,16150,2.724000,0.058352677,10
1,Balanced,AMOSA_PC80,200,0.275920,0.014252,0.426913,0.001620,26,0,16769,2.722000,0.060333030,
1,Balanced,AMOSA_PC80,201,0.366752,0.024549,0.349467,0.008659,28,0,15944,2.842000,0.058518099,
1,Balanced,AMOSA_PC80,202,0.342707,0.009090,0.385857,0.002374,30,0,15899,2.672000,0.059054544,
1,Balanced,AMOSA_PC80,203,0.351207,0.018003,0.375015,0.001800,32,0,16322,2.774000,0.058855070,
