Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
SA_Energy_Dominance_PC50,201,102,0.833645,0,0.000000
SA_Energy_Dominance_PC50,202,132,0.847837,0,0.000000
SA_Energy_Dominance_PC50,203,107,0.825010,0,0.000000
SA_Energy_Dominance_PC50,204,132,0.844337,0,0.000000
SA_Energy_Dominance_PC50,205,98,0.787547,4,4.081633
SA_Energy_Dominance_PC50,206,122,0.844079,0,0.000000
SA_Energy_Dominance_PC50,207,120,0.804333,0,0.000000
SA_Energy_Dominance_PC50,208,122,0.798922,0,0.000000
SA_Energy_Dominance_PC50,209,132,0.824720,0,0.000000
SA_Energy_Dominance_PC50,MEAN,,,0.400000,0.408163
SA_Energy_Dominance_PC50,STDDEV,,,1.200000,1.224490
NSGA-II_PC50,200,120,0.811514,0,0.000000
NSGA-II_PC50,201,102,0.833645,0,0.000000
NSGA-II_PC50,202,132,0.847837,0,0.000000
NSGA-II_PC50,203,107,0.825010,0,0.000000
NSGA-II_PC50,204,132,0.844337,0,0.000000
NSGA-II_PC50,205,98,0.787547,0,0.000000
NSGA-II_PC50,206,122,0.844079,0,0.000000
NSGA-II_PC50,207,120,0.804333,0,0.000000
NSGA-II_PC50,208,122,0.798922,0,0.000000
NSGA-II_PC50,209,132,0.824720,0,0.000000
NSGA-II_PC50,MEAN,,,0.000000,0.000000
NSGA-II_PC50,STDDEV,,,0.000000,0.000000
SPEA-II_PC50,200,120,0.811514,0,0.000000
SPEA-II_PC50,201,102,0.833645,0,0.000000
SPEA-II_PC50,202,132,0.847837,0,0.000000
SPEA-II_PC50,203,107,0.825010,0,0.000000
SPEA-II_PC50,204,132,0.844337,0,0.000000
SPEA-II_PC50,205,98,0.787547,0,0.000000
SPEA-II_PC50,206,122,0.844079,0,0.000000
SPEA-II_PC50,207,120,0.804333,0,0.000000
SPEA-II_PC50,208,122,0.798922,0,0.000000
SPEA-II_PC50,209,132,0.824720,0,0.000000
SPEA-II_PC50,MEAN,,,0.000000,0.000000
SPEA-II_PC50,STDDEV,,,0.000000,0.000000
AMOSA_PC50,200,120,0.811514,0,0.000000
AMOSA_PC50,201,102,0.833645,0,0.000000
AMOSA_PC50,202,132,0.847837,0,0.000000
AMOSA_PC50,203,107,0.825010,0,0.000000
AMOSA_PC50,204,132,0.844337,0,0.000000
AMOSA_PC50,205,98,0.787547,0,0.000000
AMOSA_PC50,206,122,0.844079,0,0.000000
AMOSA_PC50,207,120,0.804333,0,0.000000
AMOSA_PC50,208,122,0.798922,0,0.000000
AMOSA_PC50,209,132,0.824720,0,0.000000
AMOSA_PC50,MEAN,,,0.000000,0.000000
AMOSA_PC50,STDDEV,,,0.000000,0.000000
Universal_Pareto,MEAN,118.700000,0.822194,,
Universal_Pareto,STDDEV,11.832582,0.019868,,
