CapTier,CapWatts,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
Uncapped,,GA_Energy_Dominance,208,0.685046,0.039955,0.073110,0.004696,92,92,1,3963,0.732502,
Uncapped,,GA_Energy_Dominance,209,0.680814,0.045717,0.074372,0.007527,76,76,21,3914,0.729433,
Uncapped,,GA_Energy_Dominance,MEAN,0.675451,0.052605,0.073852,0.007726,90,90,80,3978,0.727093,10
Uncapped,,GA_Energy_Dominance,STDDEV,0.018252,0.017883,0.009058,0.002154,,,,,0.015635,
Uncapped,,SA_WaitingTime_Dominance,200,0.096505,0.009663,0.577454,0.002117,26,26,0,1776,0.197153,
Uncapped,,SA_WaitingTime_Dominance,201,0.131253,0.017622,0.542192,0.003730,24,24,0,1811,0.228150,
Uncapped,,SA_WaitingTime_Dominance,202,0.096711,0.009302,0.577760,0.006152,15,15,0,1797,0.197352,
Uncapped,,SA_WaitingTime_Dominance,203,0.144717,0.010587,0.536877,0.001228,15,15,9,1752,0.240033,
Uncapped,,SA_WaitingTime_Dominance,204,0.101700,0.012392,0.570091,0.002058,28,28,0,1794,0.201837,
Uncapped,,SA_WaitingTime_Dominance,205,0.113545,0.014509,0.558457,0.008225,16,16,4,1882,0.212440,
Uncapped,,SA_WaitingTime_Dominance,206,0.102921,0.008481,0.570242,0.003540,32,32,0,1826,0.195441,
Uncapped,,SA_WaitingTime_Dominance,207,0.111679,0.017376,0.561898,0.002518,25,25,4,1772,0.210735,
Uncapped,,SA_WaitingTime_Dominance,208,0.094728,0.008829,0.579224,0.002439,21,21,0,1831,0.195574,
Uncapped,,SA_WaitingTime_Dominance,209,0.104324,0.013418,0.565890,0.002088,25,25,2,1833,0.204180,
Uncapped,,SA_WaitingTime_Dominance,MEAN,0.109808,0.012218,0.564009,0.003410,23,23,19,1807,0.208289,10
Uncapped,,SA_WaitingTime_Dominance,STDDEV,0.015541,0.003251,0.013886,0.002063,,,,,0.014333,
Uncapped,,SA_Energy_Dominance,200,0.506998,0.111871,0.251904,0.002988,112,113,0,2004,0.561573,
Uncapped,,SA_Energy_Dominance,201,0.557386,0.116414,0.192975,0.003217,119,119,0,1992,0.610195,
Uncapped,,SA_Energy_Dominance,202,0.495746,0.092382,0.287027,0.001687,107,109,0,1942,0.549558,
Uncapped,,SA_Energy_Dominance,203,0.536902,0.119201,0.223429,0.004747,115,117,0,2012,0.590142,
Uncapped,,SA_Energy_Dominance,204,0.560192,0.130093,0.182124,0.003210,127,129,0,2110,0.614737,
Uncapped,,SA_Energy_Dominance,205,0.545206,0.094463,0.260894,0.001420,125,127,2,1973,0.594952,
Uncapped,,SA_Energy_Dominance,206,0.543257,0.121277,0.240198,0.002634,108,109,4,2011,0.595754,
Uncapped,,SA_Energy_Dominance,207,0.562847,0.124135,0.208152,0.004441,83,84,3,1939,0.614603,
Uncapped,,SA_Energy_Dominance,208,0.531198,0.158971,0.176303,0.005201,129,129,0,2082,0.593584,
Uncapped,,SA_Energy_Dominance,209,0.533200,0.095456,0.260209,0.002909,126,127,0,1957,0.583857,
Uncapped,,SA_Energy_Dominance,MEAN,0.537293,0.116426,0.228322,0.003245,115,116,9,2002,0.590896,10
Uncapped,,SA_Energy_Dominance,STDDEV,0.020922,0.018996,0.035695,0.001176,,,,,0.020418,
Uncapped,,NSGA-II,200,0.559118,0.005266,0.289563,0.006689,45,45,23,5663,0.607906,
Uncapped,,NSGA-II,201,0.569114,0.009686,0.278514,0.010844,51,51,4,5706,0.617047,
Uncapped,,NSGA-II,202,0.573357,0.011934,0.261989,0.004214,59,59,5,5809,0.621079,
Uncapped,,NSGA-II,203,0.556041,0.015113,0.274870,0.004251,56,56,0,5709,0.605409,
Uncapped,,NSGA-II,204,0.558024,0.013997,0.265959,0.004638,58,58,0,5927,0.607135,
Uncapped,,NSGA-II,205,0.511008,0.010526,0.309446,0.003151,55,55,0,5811,0.565019,
Uncapped,,NSGA-II,206,0.539330,0.010010,0.290528,0.003861,48,48,3,5744,0.590278,
Uncapped,,NSGA-II,207,0.540927,0.015972,0.289048,0.003641,55,55,0,5909,0.592017,
Uncapped,,NSGA-II,208,0.554003,0.010101,0.284472,0.005984,54,54,0,5854,0.603522,
Uncapped,,NSGA-II,209,0.528565,0.013307,0.289059,0.005702,50,50,1,5717,0.580693,
Uncapped,,NSGA-II,MEAN,0.548949,0.011591,0.283345,0.005297,53,53,36,5784,0.599010,10
Uncapped,,NSGA-II,STDDEV,0.018100,0.002999,0.013006,0.002132,,,,,0.016232,
Uncapped,,SPEA-II,200,0.537801,0.011455,0.288706,0.005340,57,57,0,6258,0.589075,
Uncapped,,SPEA-II,201,0.484480,0.013082,0.322153,0.009343,49,49,1,4726,0.541371,
Uncapped,,SPEA-II,202,0.528203,0.012445,0.295748,0.003844,55,55,0,4570,0.580551,
Uncapped,,SPEA-II,203,0.516092,0.015846,0.302594,0.009030,46,46,2,4581,0.569741,
Uncapped,,SPEA-II,204,0.508563,0.009994,0.309470,0.004714,49,49,8,4264,0.562916,
Uncapped,,SPEA-II,205,0.505698,0.011299,0.313716,0.003386,42,42,1,4359,0.560465,
Uncapped,,SPEA-II,206,0.491651,0.009875,0.321891,0.003239,47,47,0,4380,0.547825,
Uncapped,,SPEA-II,207,0.468818,0.007227,0.340960,0.006741,36,36,7,5763,0.527400,
Uncapped,,SPEA-II,208,0.513689,0.012659,0.304303,0.005141,53,53,12,6291,0.567688,
Uncapped,,SPEA-II,209,0.540569,0.018010,0.282742,0.004058,52,52,1,6328,0.591769,
Uncapped,,SPEA-II,MEAN,0.509556,0.012189,0.308228,0.005483,49,49,32,5152,0.563880,10
Uncapped,,SPEA-II,STDDEV,0.021890,0.002906,0.016484,0.002096,,,,,0.019614,
Uncapped,,AMOSA,200,0.212459,0.056640,0.463120,0.005615,25,25,0,5320,0.299182,
Uncapped,,AMOSA,201,0.212316,0.052590,0.463788,0.006340,26,26,0,5122,0.299067,
Uncapped,,AMOSA,202,0.213379,0.057303,0.464605,0.002460,25,25,0,5170,0.300070,
Uncapped,,AMOSA,203,0.212731,0.060910,0.463165,0.005909,23,23,0,5125,0.299401,
Uncapped,,AMOSA,204,0.212427,0.058232,0.461838,0.005163,26,26,0,5155,0.299164,
Uncapped,,AMOSA,205,0.211040,0.060431,0.465062,0.003998,28,28,0,5161,0.298036,
Uncapped,,AMOSA,206,0.221586,0.039061,0.464597,0.011268,20,20,0,5192,0.307257,
Uncapped,,AMOSA,207,0.218968,0.058891,0.461504,0.007179,24,24,0,5415,0.304953,
Uncapped,,AMOSA,208,0.212748,0.057796,0.460151,0.010862,26,26,0,5235,0.299439,
Uncapped,,AMOSA,209,0.213167,0.051389,0.460219,0.006051,26,26,0,5129,0.299770,
Uncapped,,AMOSA,MEAN,0.214082,0.055324,0.462805,0.006484,25,25,0,5202,0.300634,10
Uncapped,,AMOSA,STDDEV,0.003207,0.006145,0.001706,0.002607,,,,,0.002829,
Uncapped,,Universal_Pareto,ALL,0.774549,0.000000,0.000000,0.000000,181,181,181,0,0.817889,
PC90,15824.323,GA_WaitingTime_Dominance,200,0.140149,0.074545,0.576434,0.007082,20,20,0,7218,0.223855,
PC90,15824.323,GA_WaitingTime_Dominance,201,0.142097,0.069833,0.576550,0.009639,16,16,0,6505,0.230811,
PC90,15824.323,GA_WaitingTime_Dominance,202,0.100275,0.040403,0.584283,0.014896,16,16,0,6336,0.247706,
PC90,15824.323,GA_WaitingTime_Dominance,203,0.125621,0.034096,0.572111,0.011624,14,14,0,6349,0.267700,
PC90,15824.323,GA_WaitingTime_Dominance,204,0.060900,0.040163,0.631754,0.006614,11,11,0,6340,0.204364,
PC90,15824.323,GA_WaitingTime_Dominance,205,0.106000,0.051530,0.588289,0.009167,17,17,0,6275,0.237274,
PC90,15824.323,GA_WaitingTime_Dominance,206,0.073198,0.027771,0.609173,0.007983,13,13,0,6409,0.238602,
PC90,15824.323,GA_WaitingTime_Dominance,207,0.136156,0.065925,0.570006,0.006884,22,22,0,6352,0.238282,
PC90,15824.323,GA_WaitingTime_Dominance,208,0.131440,0.068572,0.588734,0.003962,29,29,0,8564,0.216776,
PC90,15824.323,GA_WaitingTime_Dominance,209,0.082975,0.046133,0.609837,0.011679,12,12,0,6499,0.226162,
PC90,15824.323,GA_WaitingTime_Dominance,MEAN,0.109881,0.051897,0.590717,0.008953,17,17,0,6684,0.233153,10
PC90,15824.323,GA_WaitingTime_Dominance,STDDEV,0.028166,0.015848,0.019030,0.002992,,,,,0.016481,
PC90,15824.323,GA_Energy_Dominance,200,0.674700,0.070629,0.093183,0.005570,104,104,0,7117,0.739928,
PC90,15824.323,GA_Energy_Dominance,201,0.671903,0.062088,0.088951,0.007080,100,100,11,7276,0.745539,
PC90,15824.323,GA_Energy_Dominance,202,0.664287,0.059043,0.104530,0.007215,83,83,14,8013,0.723827,
PC90,15824.323,GA_Energy_Dominance,203,0.645769,0.073659,0.102935,0.008892,86,86,5,9993,0.727891,
PC90,15824.323,GA_Energy_Dominance,204,0.650099,0.069875,0.103405,0.007931,83,83,0,10163,0.722029,
PC90,15824.323,GA_Energy_Dominance,205,0.690272,0.046776,0.079350,0.005079,105,105,45,10257,0.754524,
PC90,15824.323,GA_Energy_Dominance,206,0.652169,0.093176,0.117943,0.009715,95,95,0,10015,0.708232,
PC90,15824.323,GA_Energy_Dominance,207,0.671602,0.065771,0.090959,0.006243,107,107,5,9827,0.745995,
PC90,15824.323,GA_Energy_Dominance,208,0.672139,0.070604,0.090643,0.007408,103,103,0,10675,0.737906,
PC90,15824.323,GA_Energy_Dominance,209,0.657725,0.071974,0.097701,0.007176,94,94,3,10133,0.736260,
PC90,15824.323,GA_Energy_Dominance,MEAN,0.665066,0.068359,0.096960,0.007231,96,96,83,9346,0.734213,10
PC90,15824.323,GA_Energy_Dominance,STDDEV,0.012980,0.011261,0.010197,0.001336,,,,,0.013044,
PC90,15824.323,SA_WaitingTime_Dominance,200,0.114414,0.032142,0.611323,0.002837,29,29,0,6654,0.212489,
PC90,15824.323,SA_WaitingTime_Dominance,201,0.117205,0.044537,0.619506,0.001891,28,28,0,6608,0.202362,
PC90,15824.323,SA_WaitingTime_Dominance,202,0.063226,0.034235,0.640321,0.003856,14,14,0,6766,0.199330,
PC90,15824.323,SA_WaitingTime_Dominance,203,0.094797,0.015185,0.624540,0.003263,20,20,10,6735,0.231103,
PC90,15824.323,SA_WaitingTime_Dominance,204,0.123909,0.038797,0.600002,0.002751,23,23,0,6553,0.227515,
PC90,15824.323,SA_WaitingTime_Dominance,205,0.103260,0.060521,0.630047,0.006329,22,22,0,6757,0.184802,
PC90,15824.323,SA_WaitingTime_Dominance,206,0.033558,0.022470,0.668286,0.006602,11,11,0,6903,0.189317,
PC90,15824.323,SA_WaitingTime_Dominance,207,0.104618,0.041157,0.615425,0.003788,32,32,0,6576,0.204600,
PC90,15824.323,SA_WaitingTime_Dominance,208,0.019461,0.000716,0.674727,0.002249,6,6,5,6641,0.205887,
PC90,15824.323,SA_WaitingTime_Dominance,209,0.130602,0.050322,0.604467,0.003024,33,33,0,6520,0.214649,
PC90,15824.323,SA_WaitingTime_Dominance,MEAN,0.090505,0.034008,0.628864,0.003659,22,22,15,6671,0.207206,10
PC90,15824.323,SA_WaitingTime_Dominance,STDDEV,0.036637,0.016593,0.024110,0.001517,,,,,0.014081,
PC90,15824.323,SA_Energy_Dominance,200,0.504567,0.139157,0.241866,0.003939,106,107,0,6391,0.593631,
PC90,15824.323,SA_Energy_Dominance,201,0.518620,0.137734,0.233334,0.002292,109,109,0,6409,0.607671,
PC90,15824.323,SA_Energy_Dominance,202,0.523699,0.128689,0.231051,0.002144,131,132,0,6497,0.611441,
PC90,15824.323,SA_Energy_Dominance,203,0.561587,0.128534,0.198330,0.003060,120,120,0,6390,0.643334,
PC90,15824.323,SA_Energy_Dominance,204,0.512707,0.143007,0.238407,0.002195,101,101,0,6384,0.598465,
PC90,15824.323,SA_Energy_Dominance,205,0.506879,0.132036,0.244599,0.001824,132,135,0,6416,0.595709,
PC90,15824.323,SA_Energy_Dominance,206,0.500134,0.138949,0.254381,0.003456,108,111,0,6411,0.591513,
PC90,15824.323,SA_Energy_Dominance,207,0.515646,0.147814,0.225382,0.006505,104,104,0,6407,0.605689,
PC90,15824.323,SA_Energy_Dominance,208,0.508004,0.161765,0.230344,0.003119,116,116,0,6622,0.600760,
PC90,15824.323,SA_Energy_Dominance,209,0.498805,0.121454,0.258305,0.001990,134,135,0,6665,0.588190,
PC90,15824.323,SA_Energy_Dominance,MEAN,0.515065,0.137914,0.235600,0.003052,116,117,0,6459,0.603640,10
PC90,15824.323,SA_Energy_Dominance,STDDEV,0.017239,0.010835,0.015947,0.001329,,,,,0.014969,
PC90,15824.323,NSGA-II,200,0.550775,0.035278,0.247234,0.007975,49,49,0,12989,0.632658,
PC90,15824.323,NSGA-II,201,0.560325,0.021284,0.241844,0.003797,47,47,0,12602,0.640609,
PC90,15824.323,NSGA-II,202,0.548222,0.029841,0.265820,0.002907,62,62,0,12516,0.632048,
PC90,15824.323,NSGA-II,203,0.591120,0.016706,0.226858,0.008868,48,48,10,12569,0.665887,
PC90,15824.323,NSGA-II,204,0.575108,0.023839,0.246781,0.002501,63,63,0,12497,0.652651,
PC90,15824.323,NSGA-II,205,0.554224,0.022911,0.241630,0.005921,47,47,0,12766,0.635603,
PC90,15824.323,NSGA-II,206,0.549636,0.016339,0.277418,0.002396,52,52,0,12776,0.632493,
PC90,15824.323,NSGA-II,207,0.561712,0.017708,0.246678,0.009188,52,52,1,12365,0.640894,
PC90,15824.323,NSGA-II,208,0.573903,0.012815,0.249970,0.004018,50,50,12,12319,0.651501,
PC90,15824.323,NSGA-II,209,0.540081,0.021412,0.273780,0.003086,49,49,14,12473,0.624660,
PC90,15824.323,NSGA-II,MEAN,0.560511,0.021813,0.251801,0.005066,52,52,37,12587,0.640901,10
PC90,15824.323,NSGA-II,STDDEV,0.014669,0.006367,0.014954,0.002562,,,,,0.011763,
PC90,15824.323,SPEA-II,200,0.494635,0.055017,0.290209,0.003950,47,47,0,13391,0.588128,
PC90,15824.323,SPEA-II,201,0.465777,0.042785,0.304844,0.005020,42,42,1,12928,0.565157,
PC90,15824.323,SPEA-II,202,0.540694,0.040891,0.266389,0.003463,52,52,0,9307,0.625550,
PC90,15824.323,SPEA-II,203,0.572689,0.024454,0.246971,0.004117,49,49,6,9278,0.651206,
PC90,15824.323,SPEA-II,204,0.526500,0.037862,0.265922,0.004739,49,49,0,9239,0.613687,
PC90,15824.323,SPEA-II,205,0.535363,0.005770,0.284738,0.001504,56,56,33,9216,0.621345,
PC90,15824.323,SPEA-II,206,0.501586,0.039545,0.294489,0.002529,47,47,0,9213,0.593463,
PC90,15824.323,SPEA-II,207,0.511275,0.025544,0.292404,0.002330,61,61,0,9223,0.601395,
PC90,15824.323,SPEA-II,208,0.506810,0.035710,0.277348,0.003365,55,55,0,9158,0.597764,
PC90,15824.323,SPEA-II,209,0.528452,0.035951,0.278652,0.003457,49,49,0,10272,0.615549,
PC90,15824.323,SPEA-II,MEAN,0.518378,0.034353,0.280197,0.003447,51,51,40,10122,0.607324,10
PC90,15824.323,SPEA-II,STDDEV,0.027750,0.012558,0.016095,0.001035,,,,,0.022423,
PC90,15824.323,AMOSA,200,0.278772,0.065758,0.428780,0.006702,39,39,2,9720,0.390047,
PC90,15824.323,AMOSA,201,0.180397,0.040207,0.523267,0.002935,30,30,0,9609,0.309103,
PC90,15824.323,AMOSA,202,0.190915,0.045852,0.509979,0.003182,35,35,0,9835,0.318596,
PC90,15824.323,AMOSA,203,0.170398,0.038603,0.525674,0.005481,25,25,0,9395,0.323237,
PC90,15824.323,AMOSA,204,0.191673,0.039873,0.525153,0.006170,19,19,0,9830,0.297450,
PC90,15824.323,AMOSA,205,0.170866,0.035824,0.522206,0.005653,27,27,0,9581,0.326037,
PC90,15824.323,AMOSA,206,0.179783,0.043574,0.527965,0.005503,26,26,0,10258,0.290126,
PC90,15824.323,AMOSA,207,0.215840,0.052625,0.507311,0.008751,22,22,0,9442,0.289949,
PC90,15824.323,AMOSA,208,0.172978,0.035077,0.531070,0.010777,19,19,0,9505,0.293637,
PC90,15824.323,AMOSA,209,0.176798,0.048693,0.527953,0.006634,23,23,0,9302,0.288467,
PC90,15824.323,AMOSA,MEAN,0.192842,0.044609,0.512936,0.006179,27,27,2,9647,0.312665,10
PC90,15824.323,AMOSA,STDDEV,0.031436,0.008813,0.028995,0.002213,,,,,0.029205,
PC90,15824.323,Universal_Pareto,ALL,0.775741,0.000000,0.000000,0.000000,177,177,177,0,0.834889,
PC80,14066.065,GA_WaitingTime_Dominance,200,0.131654,0.047778,0.587210,0.009849,13,13,2,6839,0.281230,
PC80,14066.065,GA_WaitingTime_Dominance,201,0.114633,0.080929,0.585039,0.020801,12,12,0,9809,0.267867,
PC80,14066.065,GA_WaitingTime_Dominance,202,0.162260,0.113164,0.532274,0.022480,15,15,0,9463,0.308257,
PC80,14066.065,GA_WaitingTime_Dominance,203,0.068928,0.036051,0.629955,0.076599,8,8,0,9061,0.229082,
PC80,14066.065,GA_WaitingTime_Dominance,204,0.151255,0.055596,0.562085,0.024871,14,14,0,9830,0.285437,
PC80,14066.065,GA_WaitingTime_Dominance,205,0.083092,0.071425,0.606659,0.034896,13,13,0,9433,0.240139,
PC80,14066.065,GA_WaitingTime_Dominance,206,0.139654,0.080457,0.576093,0.014644,15,15,0,9563,0.258517,
PC80,14066.065,GA_WaitingTime_Dominance,207,0.055262,0.020142,0.685606,0.003383,9,9,0,9116,0.217231,
PC80,14066.065,GA_WaitingTime_Dominance,208,0.088629,0.071629,0.604085,0.040531,8,8,0,7447,0.246210,
PC80,14066.065,GA_WaitingTime_Dominance,209,0.154611,0.057310,0.560659,0.013303,14,14,5,8801,0.301087,
PC80,14066.065,GA_WaitingTime_Dominance,MEAN,0.114998,0.063448,0.592967,0.026136,12,12,7,8936,0.263506,10
PC80,14066.065,GA_WaitingTime_Dominance,STDDEV,0.036616,0.024835,0.040402,0.019884,,,,,0.029027,
PC80,14066.065,GA_Energy_Dominance,200,0.629180,0.079971,0.132565,0.007293,74,74,14,9467,0.711331,
PC80,14066.065,GA_Energy_Dominance,201,0.472549,0.170258,0.279660,0.008744,70,70,0,9415,0.562981,
PC80,14066.065,GA_Energy_Dominance,202,0.639465,0.089753,0.115870,0.005959,110,110,14,9909,0.728416,
PC80,14066.065,GA_Energy_Dominance,203,0.632815,0.075826,0.113922,0.008436,94,94,10,9835,0.713472,
PC80,14066.065,GA_Energy_Dominance,204,0.578078,0.094051,0.149079,0.012803,78,78,4,9720,0.681029,
PC80,14066.065,GA_Energy_Dominance,205,0.443991,0.169283,0.296934,0.006395,56,56,0,7492,0.536815,
PC80,14066.065,GA_Energy_Dominance,206,0.605796,0.102978,0.139293,0.012614,86,86,0,7006,0.693296,
PC80,14066.065,GA_Energy_Dominance,207,0.472481,0.161451,0.273700,0.011603,61,61,0,10062,0.561571,
PC80,14066.065,GA_Energy_Dominance,208,0.672802,0.053519,0.095949,0.017832,95,95,20,10096,0.740247,
PC80,14066.065,GA_Energy_Dominance,209,0.620956,0.087343,0.122884,0.014078,100,100,0,9937,0.711755,
PC80,14066.065,GA_Energy_Dominance,MEAN,0.576811,0.108443,0.171986,0.010576,82,82,62,9293,0.664091,10
PC80,14066.065,GA_Energy_Dominance,STDDEV,0.078234,0.040318,0.074439,0.003641,,,,,0.074130,
PC80,14066.065,SA_WaitingTime_Dominance,200,0.128961,0.011097,0.629878,0.009309,10,10,4,6447,0.258989,
PC80,14066.065,SA_WaitingTime_Dominance,201,0.082724,0.012294,0.653751,0.006910,15,15,0,6881,0.234675,
PC80,14066.065,SA_WaitingTime_Dominance,202,0.075773,0.013720,0.663980,0.008990,9,9,0,6457,0.233041,
PC80,14066.065,SA_WaitingTime_Dominance,203,0.085550,0.017812,0.654041,0.002314,25,25,0,6421,0.241898,
PC80,14066.065,SA_WaitingTime_Dominance,204,0.072554,0.010506,0.667805,0.005432,7,7,0,6493,0.231782,
PC80,14066.065,SA_WaitingTime_Dominance,205,0.090964,0.014097,0.651943,0.002329,18,18,0,6582,0.246704,
PC80,14066.065,SA_WaitingTime_Dominance,206,0.172932,0.020934,0.606249,0.002770,19,20,0,6520,0.248297,
PC80,14066.065,SA_WaitingTime_Dominance,207,0.099158,0.007146,0.647006,0.006186,14,14,4,6421,0.254048,
PC80,14066.065,SA_WaitingTime_Dominance,208,0.085900,0.040208,0.642043,0.004725,18,18,0,6401,0.222719,
PC80,14066.065,SA_WaitingTime_Dominance,209,0.067656,0.015431,0.674721,0.002063,23,23,0,6369,0.225076,
PC80,14066.065,SA_WaitingTime_Dominance,MEAN,0.096217,0.016325,0.649142,0.005103,16,16,8,6499,0.239723,10
PC80,14066.065,SA_WaitingTime_Dominance,STDDEV,0.030314,0.008764,0.018819,0.002601,,,,,0.011577,
PC80,14066.065,SA_Energy_Dominance,200,0.484949,0.215664,0.239640,0.005217,91,94,0,6246,0.590655,
PC80,14066.065,SA_Energy_Dominance,201,0.510654,0.179286,0.196571,0.005003,126,127,0,6334,0.613590,
PC80,14066.065,SA_Energy_Dominance,202,0.460864,0.205640,0.232996,0.008374,105,105,0,6292,0.583128,
PC80,14066.065,SA_Energy_Dominance,203,0.542038,0.165263,0.179246,0.003805,136,138,0,6225,0.641861,
PC80,14066.065,SA_Energy_Dominance,204,0.439847,0.241421,0.264759,0.003701,104,105,0,6470,0.557442,
PC80,14066.065,SA_Energy_Dominance,205,0.524248,0.188445,0.242595,0.003235,95,96,2,6299,0.616106,
PC80,14066.065,SA_Energy_Dominance,206,0.489677,0.204771,0.247195,0.005911,87,87,0,6312,0.582073,
PC80,14066.065,SA_Energy_Dominance,207,0.478625,0.206609,0.225129,0.004933,134,134,0,6255,0.591714,
PC80,14066.065,SA_Energy_Dominance,208,0.492893,0.211047,0.228827,0.005798,87,88,0,6287,0.595722,
PC80,14066.065,SA_Energy_Dominance,209,0.516811,0.186127,0.230383,0.003015,108,109,0,6370,0.609990,
PC80,14066.065,SA_Energy_Dominance,MEAN,0.494060,0.200427,0.228734,0.004899,107,108,2,6309,0.598228,10
PC80,14066.065,SA_Energy_Dominance,STDDEV,0.028964,0.020350,0.023382,0.001516,,,,,0.022037,
PC80,14066.065,NSGA-II,200,0.641520,0.010742,0.241745,0.007950,41,41,2,13369,0.700858,
PC80,14066.065,NSGA-II,201,0.617113,0.008102,0.250576,0.010420,45,45,9,13144,0.680466,
PC80,14066.065,NSGA-II,202,0.640237,0.011068,0.234173,0.005088,43,43,0,13223,0.700226,
PC80,14066.065,NSGA-II,203,0.604998,0.003507,0.283360,0.001742,46,46,23,12901,0.669896,
PC80,14066.065,NSGA-II,204,0.658991,0.007524,0.207170,0.006657,51,51,3,13170,0.716791,
PC80,14066.065,NSGA-II,205,0.569903,0.035923,0.247975,0.014806,48,48,0,12054,0.641830,
PC80,14066.065,NSGA-II,206,0.631679,0.017284,0.232414,0.003079,51,51,0,12183,0.692783,
PC80,14066.065,NSGA-II,207,0.663430,0.009315,0.211870,0.002692,56,56,9,12236,0.720299,
PC80,14066.065,NSGA-II,208,0.654131,0.028473,0.183567,0.003923,60,60,1,12158,0.714311,
PC80,14066.065,NSGA-II,209,0.631833,0.016847,0.221510,0.006396,49,49,0,12257,0.693570,
PC80,14066.065,NSGA-II,MEAN,0.631384,0.014878,0.231436,0.006275,49,49,47,12669,0.693103,10
PC80,14066.065,NSGA-II,STDDEV,0.026772,0.009640,0.026100,0.003788,,,,,0.022779,
PC80,14066.065,SPEA-II,200,0.563214,0.009717,0.285752,0.003455,41,41,1,12878,0.636453,
PC80,14066.065,SPEA-II,201,0.529062,0.011492,0.307881,0.002249,46,46,17,12670,0.607772,
PC80,14066.065,SPEA-II,202,0.611209,0.025624,0.238599,0.002813,54,54,0,12972,0.677676,
PC80,14066.065,SPEA-II,203,0.534495,0.027258,0.295405,0.002694,48,48,0,12769,0.611778,
PC80,14066.065,SPEA-II,204,0.349222,0.024541,0.432569,0.003084,34,34,0,12210,0.457637,
PC80,14066.065,SPEA-II,205,0.412662,0.030908,0.376171,0.002976,44,44,0,12514,0.509599,
PC80,14066.065,SPEA-II,206,0.634518,0.006309,0.237798,0.003638,52,52,14,12887,0.696247,
PC80,14066.065,SPEA-II,207,0.567242,0.018069,0.274599,0.003297,37,37,0,12641,0.638901,
PC80,14066.065,SPEA-II,208,0.525297,0.046735,0.277855,0.007706,38,38,0,12852,0.604575,
PC80,14066.065,SPEA-II,209,0.636563,0.007411,0.236396,0.004407,45,45,16,13088,0.697249,
PC80,14066.065,SPEA-II,MEAN,0.536348,0.020806,0.296302,0.003632,44,44,48,12748,0.613789,10
PC80,14066.065,SPEA-II,STDDEV,0.088008,0.012083,0.060288,0.001467,,,,,0.073726,
PC80,14066.065,AMOSA,200,0.322983,0.074704,0.422786,0.006788,26,26,0,13124,0.434348,
PC80,14066.065,AMOSA,201,0.244412,0.093561,0.487980,0.005933,23,23,0,13132,0.367143,
PC80,14066.065,AMOSA,202,0.292573,0.100178,0.443719,0.004408,30,30,0,13175,0.407736,
