CapTier,Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
PC50,GA_Energy_Dominance,201,81,0.785398,15,18.518519
PC50,GA_Energy_Dominance,202,116,0.845544,76,65.517241
PC50,GA_Energy_Dominance,203,105,0.772318,21,20.000000
PC50,GA_Energy_Dominance,204,91,0.815194,45,49.450549
PC50,GA_Energy_Dominance,205,99,0.783096,34,34.343434
PC50,GA_Energy_Dominance,206,127,0.779373,29,22.834646
PC50,GA_Energy_Dominance,207,76,0.768894,26,34.210526
PC50,GA_Energy_Dominance,208,76,0.783515,24,31.578947
PC50,GA_Energy_Dominance,209,128,0.797516,48,37.500000
PC50,GA_Energy_Dominance,MEAN,,,35.200000,35.699184
PC50,GA_Energy_Dominance,STDDEV,,,16.690117,13.650948
PC50,SA_WaitingTime_Dominance,200,79,0.776706,0,0.000000
PC50,SA_WaitingTime_Dominance,201,81,0.785398,21,25.925926
PC50,SA_WaitingTime_Dominance,202,116,0.845544,6,5.172414
PC50,SA_WaitingTime_Dominance,203,105,0.772318,20,19.047619
PC50,SA_WaitingTime_Dominance,204,91,0.815194,7,7.692308
PC50,SA_WaitingTime_Dominance,205,99,0.783096,19,19.191919
PC50,SA_WaitingTime_Dominance,206,127,0.779373,27,21.259843
PC50,SA_WaitingTime_Dominance,207,76,0.768894,14,18.421053
PC50,SA_WaitingTime_Dominance,208,76,0.783515,12,15.789474
PC50,SA_WaitingTime_Dominance,209,128,0.797516,17,13.281250
PC50,SA_WaitingTime_Dominance,MEAN,,,14.300000,14.578180
PC50,SA_WaitingTime_Dominance,STDDEV,,,7.746612,7.622351
PC50,SA_Energy_Dominance,200,79,0.776706,8,10.126582
PC50,SA_Energy_Dominance,201,81,0.785398,9,11.111111
PC50,SA_Energy_Dominance,202,116,0.845544,0,0.000000
PC50,SA_Energy_Dominance,203,105,0.772318,32,30.476190
PC50,SA_Energy_Dominance,204,91,0.815194,0,0.000000
PC50,SA_Energy_Dominance,205,99,0.783096,5,5.050505
PC50,SA_Energy_Dominance,206,127,0.779373,43,33.858268
PC50,SA_Energy_Dominance,207,76,0.768894,10,13.157895
PC50,SA_Energy_Dominance,208,76,0.783515,12,15.789474
PC50,SA_Energy_Dominance,209,128,0.797516,44,34.375000
PC50,SA_Energy_Dominance,MEAN,,,16.300000,15.394503
PC50,SA_Energy_Dominance,STDDEV,,,16.019051,12.493453
PC50,NSGA-II,200,79,0.776706,3,3.797468
PC50,NSGA-II,201,81,0.785398,36,44.444444
PC50,NSGA-II,202,116,0.845544,15,12.931034
PC50,NSGA-II,203,105,0.772318,20,19.047619
PC50,NSGA-II,204,91,0.815194,36,39.560440
PC50,NSGA-II,205,99,0.783096,33,33.333333
PC50,NSGA-II,206,127,0.779373,0,0.000000
PC50,NSGA-II,207,76,0.768894,0,0.000000
PC50,NSGA-II,208,76,0.783515,1,1.315789
PC50,NSGA-II,209,128,0.797516,0,0.000000
PC50,NSGA-II,MEAN,,,14.400000,15.443013
PC50,NSGA-II,STDDEV,,,14.974645,16.771277
PC50,SPEA-II,200,79,0.776706,24,30.379747
PC50,SPEA-II,201,81,0.785398,0,0.000000
PC50,SPEA-II,202,116,0.845544,19,16.379310
PC50,SPEA-II,203,105,0.772318,16,15.238095
PC50,SPEA-II,204,91,0.815194,0,0.000000
PC50,SPEA-II,205,99,0.783096,10,10.101010
PC50,SPEA-II,206,127,0.779373,29,22.834646
PC50,SPEA-II,207,76,0.768894,26,34.210526
PC50,SPEA-II,208,76,0.783515,27,35.526316
PC50,SPEA-II,209,128,0.797516,19,14.843750
PC50,SPEA-II,MEAN,,,17.000000,17.951340
PC50,SPEA-II,STDDEV,,,10.049876,12.153896
PC50,AMOSA,200,79,0.776706,0,0.000000
PC50,AMOSA,201,81,0.785398,0,0.000000
PC50,AMOSA,202,116,0.845544,0,0.000000
PC50,AMOSA,203,105,0.772318,0,0.000000
PC50,AMOSA,204,91,0.815194,0,0.000000
PC50,AMOSA,205,99,0.783096,0,0.000000
PC50,AMOSA,206,127,0.779373,0,0.000000
PC50,AMOSA,207,76,0.768894,0,0.000000
PC50,AMOSA,208,76,0.783515,0,0.000000
PC50,AMOSA,209,128,0.797516,0,0.000000
PC50,AMOSA,MEAN,,,0.000000,0.000000
PC50,AMOSA,STDDEV,,,0.000000,0.000000
PC50,Universal_Pareto,MEAN,97.800000,0.790755,,
PC50,Universal_Pareto,STDDEV,19.446336,0.022202,,
