CapTier,Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
PC50,GA_Energy_Dominance,201,60,0.554016,19,31.666667
PC50,GA_Energy_Dominance,202,67,0.501339,0,0.000000
PC50,GA_Energy_Dominance,203,75,0.565729,0,0.000000
PC50,GA_Energy_Dominance,204,57,0.602414,0,0.000000
PC50,GA_Energy_Dominance,205,70,0.561908,0,0.000000
PC50,GA_Energy_Dominance,206,62,0.563113,0,0.000000
PC50,GA_Energy_Dominance,207,49,0.637347,0,0.000000
PC50,GA_Energy_Dominance,208,76,0.562724,16,21.052632
PC50,GA_Energy_Dominance,209,52,0.556087,0,0.000000
PC50,GA_Energy_Dominance,MEAN,,,3.500000,5.271930
PC50,GA_Energy_Dominance,STDDEV,,,7.032069,10.807676
PC50,SA_WaitingTime_Dominance,200,42,0.587378,3,7.142857
PC50,SA_WaitingTime_Dominance,201,60,0.554016,9,15.000000
PC50,SA_WaitingTime_Dominance,202,67,0.501339,8,11.940299
PC50,SA_WaitingTime_Dominance,203,75,0.565729,11,14.666667
PC50,SA_WaitingTime_Dominance,204,57,0.602414,13,22.807018
PC50,SA_WaitingTime_Dominance,205,70,0.561908,15,21.428571
PC50,SA_WaitingTime_Dominance,206,62,0.563113,12,19.354839
PC50,SA_WaitingTime_Dominance,207,49,0.637347,9,18.367347
PC50,SA_WaitingTime_Dominance,208,76,0.562724,11,14.473684
PC50,SA_WaitingTime_Dominance,209,52,0.556087,9,17.307692
PC50,SA_WaitingTime_Dominance,MEAN,,,10.000000,16.248897
PC50,SA_WaitingTime_Dominance,STDDEV,,,3.098387,4.402184
PC50,SA_Energy_Dominance,200,42,0.587378,39,92.857143
PC50,SA_Energy_Dominance,201,60,0.554016,32,53.333333
PC50,SA_Energy_Dominance,202,67,0.501339,59,88.059701
PC50,SA_Energy_Dominance,203,75,0.565729,64,85.333333
PC50,SA_Energy_Dominance,204,57,0.602414,34,59.649123
PC50,SA_Energy_Dominance,205,70,0.561908,39,55.714286
PC50,SA_Energy_Dominance,206,62,0.563113,50,80.645161
PC50,SA_Energy_Dominance,207,49,0.637347,40,81.632653
PC50,SA_Energy_Dominance,208,76,0.562724,45,59.210526
PC50,SA_Energy_Dominance,209,52,0.556087,42,80.769231
PC50,SA_Energy_Dominance,MEAN,,,44.400000,73.720449
PC50,SA_Energy_Dominance,STDDEV,,,9.871170,14.196206
PC50,NSGA-II,200,42,0.587378,0,0.000000
PC50,NSGA-II,201,60,0.554016,0,0.000000
PC50,NSGA-II,202,67,0.501339,0,0.000000
PC50,NSGA-II,203,75,0.565729,0,0.000000
PC50,NSGA-II,204,57,0.602414,10,17.543860
PC50,NSGA-II,205,70,0.561908,0,0.000000
PC50,NSGA-II,206,62,0.563113,0,0.000000
PC50,NSGA-II,207,49,0.637347,0,0.000000
PC50,NSGA-II,208,76,0.562724,0,0.000000
PC50,NSGA-II,209,52,0.556087,1,1.923077
PC50,NSGA-II,MEAN,,,1.100000,1.946694
PC50,NSGA-II,STDDEV,,,2.981610,5.230574
PC50,SPEA-II,200,42,0.587378,0,0.000000
PC50,SPEA-II,201,60,0.554016,0,0.000000
PC50,SPEA-II,202,67,0.501339,0,0.000000
PC50,SPEA-II,203,75,0.565729,0,0.000000
PC50,SPEA-II,204,57,0.602414,0,0.000000
PC50,SPEA-II,205,70,0.561908,16,22.857143
PC50,SPEA-II,206,62,0.563113,0,0.000000
PC50,SPEA-II,207,49,0.637347,0,0.000000
PC50,SPEA-II,208,76,0.562724,4,5.263158
PC50,SPEA-II,209,52,0.556087,0,0.000000
PC50,SPEA-II,MEAN,,,2.000000,2.812030
PC50,SPEA-II,STDDEV,,,4.816638,6.863488
PC50,AMOSA,200,42,0.587378,0,0.000000
PC50,AMOSA,201,60,0.554016,0,0.000000
PC50,AMOSA,202,67,0.501339,0,0.000000
PC50,AMOSA,203,75,0.565729,0,0.000000
PC50,AMOSA,204,57,0.602414,0,0.000000
PC50,AMOSA,205,70,0.561908,0,0.000000
PC50,AMOSA,206,62,0.563113,0,0.000000
PC50,AMOSA,207,49,0.637347,0,0.000000
PC50,AMOSA,208,76,0.562724,0,0.000000
PC50,AMOSA,209,52,0.556087,0,0.000000
PC50,AMOSA,MEAN,,,0.000000,0.000000
PC50,AMOSA,STDDEV,,,0.000000,0.000000
PC50,Universal_Pareto,MEAN,61.000000,0.569205,,
PC50,Universal_Pareto,STDDEV,10.686440,0.033510,,
