Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
FirstAvailable,200,0.000000,1.203354,1.300006,0.000000,1,1,0,2
FirstAvailable,201,0.000000,1.203354,1.300006,0.000000,1,1,0,498
FirstAvailable,202,0.000000,1.203354,1.300006,0.000000,1,1,0,2
FirstAvailable,203,0.000000,1.203354,1.300006,0.000000,1,1,0,2
FirstAvailable,204,0.000000,1.203354,1.300006,0.000000,1,1,0,3
FirstAvailable,205,0.000000,1.203354,1.300006,0.000000,1,1,0,2
FirstAvailable,206,0.000000,1.203354,1.300006,0.000000,1,1,0,2
FirstAvailable,207,0.000000,1.203354,1.300006,0.000000,1,1,0,3
FirstAvailable,208,0.000000,1.203354,1.300006,0.000000,1,1,0,2
FirstAvailable,209,0.000000,1.203354,1.300006,0.000000,1,1,0,2
FirstAvailable,MEAN,0.000000,1.203354,1.300006,0.000000,1,1,0,51
FirstAvailable,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
ShortestQueue,200,0.000000,1.003211,1.150442,0.000000,1,1,0,2
ShortestQueue,201,0.000000,1.003211,1.150442,0.000000,1,1,0,1
ShortestQueue,202,0.000000,1.003211,1.150442,0.000000,1,1,0,1
ShortestQueue,203,0.000000,1.003211,1.150442,0.000000,1,1,0,2
ShortestQueue,204,0.000000,1.003211,1.150442,0.000000,1,1,0,2
ShortestQueue,205,0.000000,1.003211,1.150442,0.000000,1,1,0,2
ShortestQueue,206,0.000000,1.003211,1.150442,0.000000,1,1,0,2
ShortestQueue,207,0.000000,1.003211,1.150442,0.000000,1,1,0,1
ShortestQueue,208,0.000000,1.003211,1.150442,0.000000,1,1,0,2
ShortestQueue,209,0.000000,1.003211,1.150442,0.000000,1,1,0,2
ShortestQueue,MEAN,0.000000,1.003211,1.150442,0.000000,1,1,0,1
ShortestQueue,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
WorkloadAware,200,0.376888,0.083198,0.402697,0.000000,1,1,0,2
WorkloadAware,201,0.376888,0.083198,0.402697,0.000000,1,1,0,2
WorkloadAware,202,0.376888,0.083198,0.402697,0.000000,1,1,0,1
WorkloadAware,203,0.376888,0.083198,0.402697,0.000000,1,1,0,2
WorkloadAware,204,0.376888,0.083198,0.402697,0.000000,1,1,0,2
WorkloadAware,205,0.376888,0.083198,0.402697,0.000000,1,1,0,1
WorkloadAware,206,0.376888,0.083198,0.402697,0.000000,1,1,0,2
WorkloadAware,207,0.376888,0.083198,0.402697,0.000000,1,1,0,2
WorkloadAware,208,0.376888,0.083198,0.402697,0.000000,1,1,0,2
WorkloadAware,209,0.376888,0.083198,0.402697,0.000000,1,1,0,1
WorkloadAware,MEAN,0.376888,0.083198,0.402697,0.000000,1,1,0,1
WorkloadAware,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
EnergyAware,200,0.754571,0.000000,0.542124,0.000000,1,1,1,1
EnergyAware,201,0.754571,0.000000,0.542124,0.000000,1,1,1,2
EnergyAware,202,0.754571,0.000000,0.542124,0.000000,1,1,1,2
EnergyAware,203,0.754571,0.000000,0.542124,0.000000,1,1,1,2
EnergyAware,204,0.754571,0.000000,0.542124,0.000000,1,1,1,2
EnergyAware,205,0.754571,0.000000,0.542124,0.000000,1,1,1,1
EnergyAware,206,0.754571,0.000000,0.542124,0.000000,1,1,1,2
EnergyAware,207,0.754571,0.000000,0.542124,0.000000,1,1,1,2
EnergyAware,208,0.754571,0.000000,0.542124,0.000000,1,1,1,1
EnergyAware,209,0.754571,0.000000,0.542124,0.000000,1,1,1,1
EnergyAware,MEAN,0.754571,0.000000,0.542124,0.000000,1,1,1,1
EnergyAware,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
RoundRobin,200,0.000000,1.005625,1.159314,0.000000,1,1,0,3
RoundRobin,201,0.000000,1.005625,1.159314,0.000000,1,1,0,3
RoundRobin,202,0.000000,1.005625,1.159314,0.000000,1,1,0,2
RoundRobin,203,0.000000,1.005625,1.159314,0.000000,1,1,0,3
RoundRobin,204,0.000000,1.005625,1.159314,0.000000,1,1,0,2
RoundRobin,205,0.000000,1.005625,1.159314,0.000000,1,1,0,3
RoundRobin,206,0.000000,1.005625,1.159314,0.000000,1,1,0,2
RoundRobin,207,0.000000,1.005625,1.159314,0.000000,1,1,0,2
RoundRobin,208,0.000000,1.005625,1.159314,0.000000,1,1,0,2
RoundRobin,209,0.000000,1.005625,1.159314,0.000000,1,1,0,2
RoundRobin,MEAN,0.000000,1.005625,1.159314,0.000000,1,1,0,2
RoundRobin,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
GA_Makespan,200,0.034363,0.030996,0.659940,0.000000,1,1,0,1902
GA_Makespan,201,0.000000,0.017056,0.691034,0.000000,1,1,0,1892
GA_Makespan,202,0.013518,0.020444,0.676913,0.000000,1,1,0,1883
GA_Makespan,203,0.042943,0.022284,0.653030,0.000000,1,1,0,1872
GA_Makespan,204,0.022600,0.027498,0.669469,0.000000,1,1,0,1871
GA_Makespan,205,0.098468,0.038743,0.609139,0.000000,1,1,0,1850
GA_Makespan,206,0.049296,0.015833,0.647928,0.000000,1,1,0,1882
GA_Makespan,207,0.000000,0.015255,0.688959,0.000000,1,1,0,1871
GA_Makespan,208,0.000000,0.000000,0.691208,0.000000,1,1,1,1863
GA_Makespan,209,0.054228,0.010825,0.643974,0.000000,1,1,0,1870
GA_Makespan,MEAN,0.031542,0.019893,0.663159,0.000000,1,1,1,1875
GA_Makespan,STDDEV,0.029726,0.010327,0.024677,0.000000,,,,
GA_Energy,200,0.498492,0.235737,0.552369,0.000000,1,1,0,1928
GA_Energy,201,0.516774,0.212203,0.534910,0.000000,1,1,0,1903
