Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,Makespan_Best,Energy_Best
2,GPU_Stress,GA_Makespan_Dominance,207,0.249595,0.125273,0.449549,0.031339,8,0,1958,17.000000,0.646290373
2,GPU_Stress,GA_Makespan_Dominance,208,0.244238,0.124927,0.448874,0.026187,10,2,1956,16.000000,0.646290373
2,GPU_Stress,GA_Makespan_Dominance,209,0.249361,0.137213,0.452092,0.020521,9,0,1968,17.000000,0.646290373
2,GPU_Stress,GA_Makespan_Dominance,MEAN,0.246558,0.133303,0.451793,0.024007,,2,2007,16.000000,0.638706086
2,GPU_Stress,GA_Energy_Dominance,200,0.542141,0.106819,0.139771,0.076948,17,0,2024,18.000000,0.311521607
2,GPU_Stress,GA_Energy_Dominance,201,0.513672,0.145299,0.160651,0.083952,15,0,2001,18.000000,0.320223009
2,GPU_Stress,GA_Energy_Dominance,202,0.466478,0.179881,0.187105,0.092629,15,0,2028,18.000000,0.316703932
2,GPU_Stress,GA_Energy_Dominance,203,0.499094,0.128577,0.164541,0.113901,16,0,2023,18.000000,0.313443280
2,GPU_Stress,GA_Energy_Dominance,204,0.526596,0.124339,0.162865,0.106977,10,0,2021,18.000000,0.314741993
2,GPU_Stress,GA_Energy_Dominance,205,0.547581,0.127715,0.138397,0.023686,22,0,2042,18.000000,0.327111994
2,GPU_Stress,GA_Energy_Dominance,206,0.541602,0.117780,0.145804,0.081697,13,0,2055,18.000000,0.318490651
2,GPU_Stress,GA_Energy_Dominance,207,0.537658,0.101047,0.146632,0.061364,12,0,2069,18.000000,0.317269223
2,GPU_Stress,GA_Energy_Dominance,208,0.571976,0.082535,0.125086,0.045819,16,3,2101,18.000000,0.315250862
2,GPU_Stress,GA_Energy_Dominance,209,0.504230,0.147461,0.174181,0.082366,17,0,2055,18.000000,0.315027904
2,GPU_Stress,GA_Energy_Dominance,MEAN,0.525103,0.126145,0.154503,0.076934,,3,2041,18.000000,0.311521607
2,GPU_Stress,SA_Makespan_Dominance,200,0.436647,0.000000,0.399111,0.000000,2,2,788,21.000000,0.527382422
2,GPU_Stress,SA_Makespan_Dominance,201,0.433382,0.106618,0.285469,0.161958,4,0,789,23.000000,0.499429107
2,GPU_Stress,SA_Makespan_Dominance,202,0.382184,0.109046,0.355418,0.000832,4,0,782,21.000000,0.546453644
2,GPU_Stress,SA_Makespan_Dominance,203,0.427009,0.022340,0.390137,0.014249,3,1,810,20.000000,0.543136152
2,GPU_Stress,SA_Makespan_Dominance,204,0.485839,0.086992,0.315158,0.002717,4,0,832,21.000000,0.475190101
2,GPU_Stress,SA_Makespan_Dominance,205,0.461364,0.127043,0.303074,0.016001,5,0,813,22.000000,0.478888297
2,GPU_Stress,SA_Makespan_Dominance,206,0.332359,0.094187,0.465380,0.000000,2,0,817,20.000000,0.599610328
2,GPU_Stress,SA_Makespan_Dominance,207,0.432376,0.044347,0.325319,0.216456,4,0,832,20.000000,0.531149428
2,GPU_Stress,SA_Makespan_Dominance,208,0.501569,0.064298,0.269158,0.206971,3,2,804,22.000000,0.464618266
2,GPU_Stress,SA_Makespan_Dominance,209,0.417565,0.021467,0.424094,0.000000,2,0,785,20.000000,0.548787087
2,GPU_Stress,SA_Makespan_Dominance,MEAN,0.431029,0.067634,0.353232,0.061919,,5,805,20.000000,0.464618266
2,GPU_Stress,SA_Energy_Dominance,200,0.360945,0.282785,0.325047,0.348917,8,0,801,18.000000,0.290167018
2,GPU_Stress,SA_Energy_Dominance,201,0.415641,0.177589,0.226538,0.031749,14,0,818,18.000000,0.281953999
2,GPU_Stress,SA_Energy_Dominance,202,0.380911,0.339995,0.323026,0.037422,11,0,1298,18.000000,0.286717653
2,GPU_Stress,SA_Energy_Dominance,203,0.461241,0.149694,0.183951,0.018024,16,1,839,18.000000,0.278497561
2,GPU_Stress,SA_Energy_Dominance,204,0.445670,0.130047,0.189524,0.056770,10,1,821,18.000000,0.292529113
2,GPU_Stress,SA_Energy_Dominance,205,0.348873,0.182622,0.260935,0.069109,9,0,840,18.000000,0.296760096
