Algorithm,Seed,WaitingTime,Energy,IsUniversalPareto
GA_WaitingTime_Dominance,200,4.842000,0.537162202,false
GA_WaitingTime_Dominance,200,4.848000,0.534693037,false
GA_WaitingTime_Dominance,200,4.954000,0.521809328,false
GA_WaitingTime_Dominance,200,4.810000,0.537885957,false
GA_WaitingTime_Dominance,200,5.104000,0.517524118,false
GA_WaitingTime_Dominance,200,4.854000,0.532343000,false
GA_WaitingTime_Dominance,200,4.774000,0.547712215,false
GA_WaitingTime_Dominance,200,4.700000,0.568521066,false
GA_WaitingTime_Dominance,200,4.708000,0.562595985,false
GA_WaitingTime_Dominance,200,4.636000,0.596193366,false
GA_WaitingTime_Dominance,200,4.668000,0.570014001,false
GA_WaitingTime_Dominance,200,4.580000,0.609091356,false
GA_WaitingTime_Dominance,200,4.608000,0.596202094,false
GA_WaitingTime_Dominance,200,4.434000,0.635367647,false
GA_WaitingTime_Dominance,200,4.466000,0.630025954,false
GA_WaitingTime_Dominance,200,4.442000,0.630227864,false
GA_WaitingTime_Dominance,200,4.476000,0.611921607,true
GA_WaitingTime_Dominance,200,4.296000,0.643388065,false
GA_WaitingTime_Dominance,200,4.272000,0.655262026,false
GA_WaitingTime_Dominance,200,4.290000,0.654511579,false
GA_WaitingTime_Dominance,200,4.232000,0.658593979,false
GA_WaitingTime_Dominance,200,4.310000,0.640226746,true
GA_WaitingTime_Dominance,200,4.200000,0.680936116,false
GA_WaitingTime_Dominance,200,4.202000,0.659443746,true
GA_WaitingTime_Dominance,200,4.242000,0.655940919,false
GA_WaitingTime_Dominance,201,4.842000,0.537162202,false
GA_WaitingTime_Dominance,201,4.776000,0.575624459,false
GA_WaitingTime_Dominance,201,4.716000,0.592707163,false
GA_WaitingTime_Dominance,201,4.720000,0.589754254,false
GA_WaitingTime_Dominance,201,4.792000,0.574501820,false
GA_WaitingTime_Dominance,201,4.732000,0.585719695,false
GA_WaitingTime_Dominance,201,4.734000,0.582342534,false
GA_WaitingTime_Dominance,201,4.578000,0.616479267,false
GA_WaitingTime_Dominance,201,4.616000,0.598730486,false
GA_WaitingTime_Dominance,201,4.560000,0.620717623,false
GA_WaitingTime_Dominance,201,4.522000,0.621905808,false
GA_WaitingTime_Dominance,201,4.370000,0.624019585,true
GA_WaitingTime_Dominance,201,4.312000,0.639143436,false
GA_WaitingTime_Dominance,201,4.290000,0.649251036,false
GA_WaitingTime_Dominance,201,4.340000,0.636986183,false
GA_WaitingTime_Dominance,201,4.330000,0.637813542,false
GA_WaitingTime_Dominance,201,4.310000,0.642138780,false
GA_WaitingTime_Dominance,201,4.244000,0.658741163,false
GA_WaitingTime_Dominance,201,4.304000,0.645543382,false
GA_WaitingTime_Dominance,201,4.252000,0.649370135,false
GA_WaitingTime_Dominance,201,4.232000,0.670464376,false
GA_WaitingTime_Dominance,201,4.218000,0.677176242,false
GA_WaitingTime_Dominance,201,4.208000,0.683037363,false
GA_WaitingTime_Dominance,201,4.240000,0.665879844,false
GA_WaitingTime_Dominance,202,4.842000,0.537162202,false
GA_WaitingTime_Dominance,202,4.894000,0.526504577,false
GA_WaitingTime_Dominance,202,4.674000,0.584137625,false
GA_WaitingTime_Dominance,202,4.774000,0.545940546,false
GA_WaitingTime_Dominance,202,4.734000,0.559641421,false
GA_WaitingTime_Dominance,202,4.624000,0.603556717,false
GA_WaitingTime_Dominance,202,4.698000,0.569342373,false
GA_WaitingTime_Dominance,202,4.652000,0.593032037,false
GA_WaitingTime_Dominance,202,4.564000,0.621364392,false
GA_WaitingTime_Dominance,202,4.586000,0.611144379,false
GA_WaitingTime_Dominance,202,4.552000,0.622516507,false
GA_WaitingTime_Dominance,202,4.524000,0.622870621,false
GA_WaitingTime_Dominance,202,4.368000,0.625995621,false
GA_WaitingTime_Dominance,202,4.364000,0.631526172,false
GA_WaitingTime_Dominance,202,4.308000,0.642265827,false
GA_WaitingTime_Dominance,202,4.334000,0.638141898,false
GA_WaitingTime_Dominance,202,4.346000,0.636422702,false
GA_WaitingTime_Dominance,202,4.286000,0.646696701,false
GA_WaitingTime_Dominance,202,4.316000,0.638251372,false
GA_WaitingTime_Dominance,202,4.268000,0.648719312,false
GA_WaitingTime_Dominance,202,4.254000,0.661069885,false
GA_WaitingTime_Dominance,202,4.264000,0.660240303,false
GA_WaitingTime_Dominance,202,4.300000,0.645334295,false
GA_WaitingTime_Dominance,202,4.266000,0.652342924,false
GA_WaitingTime_Dominance,202,4.228000,0.661558058,false
GA_WaitingTime_Dominance,203,4.842000,0.537162202,false
GA_WaitingTime_Dominance,203,4.732000,0.560688859,false
GA_WaitingTime_Dominance,203,4.698000,0.608366516,false
GA_WaitingTime_Dominance,203,4.706000,0.593284603,false
GA_WaitingTime_Dominance,203,4.622000,0.608869838,false
GA_WaitingTime_Dominance,203,4.524000,0.631726415,false
GA_WaitingTime_Dominance,203,4.562000,0.622100253,false
GA_WaitingTime_Dominance,203,4.530000,0.623614162,false
GA_WaitingTime_Dominance,203,4.592000,0.614508270,false
GA_WaitingTime_Dominance,203,4.374000,0.646650747,false
GA_WaitingTime_Dominance,203,4.466000,0.634999689,false
GA_WaitingTime_Dominance,203,4.334000,0.654245363,false
GA_WaitingTime_Dominance,203,4.406000,0.639476133,false
GA_WaitingTime_Dominance,203,4.356000,0.653582193,false
GA_WaitingTime_Dominance,203,4.366000,0.649255412,false
GA_WaitingTime_Dominance,203,4.326000,0.659462632,false
GA_WaitingTime_Dominance,203,4.318000,0.661627995,false
GA_WaitingTime_Dominance,203,4.242000,0.672828501,false
GA_WaitingTime_Dominance,203,4.234000,0.677206367,false
GA_WaitingTime_Dominance,203,4.220000,0.680010734,false
GA_WaitingTime_Dominance,203,4.260000,0.667035600,false
GA_WaitingTime_Dominance,203,4.304000,0.662763459,false
GA_WaitingTime_Dominance,203,4.206000,0.682867301,false
GA_WaitingTime_Dominance,203,4.194000,0.697015172,false
GA_WaitingTime_Dominance,203,4.196000,0.693417867,false
GA_WaitingTime_Dominance,203,4.166000,0.697538781,true
GA_WaitingTime_Dominance,203,4.198000,0.692187931,false
