Algorithm,Seed,WaitingTime,Energy,IsUniversalPareto
GA_WaitingTime_Dominance,200,5.432000,0.431647577,false
GA_WaitingTime_Dominance,200,5.646000,0.427001386,false
GA_WaitingTime_Dominance,200,5.734000,0.418584141,false
GA_WaitingTime_Dominance,200,5.524000,0.428205786,false
GA_WaitingTime_Dominance,200,5.424000,0.441488263,false
GA_WaitingTime_Dominance,200,5.430000,0.436470629,false
GA_WaitingTime_Dominance,200,5.296000,0.443446817,false
GA_WaitingTime_Dominance,200,5.238000,0.451094191,false
GA_WaitingTime_Dominance,200,5.118000,0.457989430,false
GA_WaitingTime_Dominance,200,5.096000,0.470855015,false
GA_WaitingTime_Dominance,200,4.898000,0.483299115,false
GA_WaitingTime_Dominance,200,5.060000,0.473824148,false
GA_WaitingTime_Dominance,200,4.966000,0.481290712,false
GA_WaitingTime_Dominance,200,4.996000,0.475502447,false
GA_WaitingTime_Dominance,200,4.890000,0.483881639,false
GA_WaitingTime_Dominance,200,4.852000,0.485842528,false
GA_WaitingTime_Dominance,200,4.848000,0.489044225,false
GA_WaitingTime_Dominance,200,4.792000,0.491117806,false
GA_WaitingTime_Dominance,200,4.698000,0.494434013,false
GA_WaitingTime_Dominance,200,4.770000,0.492351435,false
GA_WaitingTime_Dominance,200,4.674000,0.510373022,false
GA_WaitingTime_Dominance,200,4.694000,0.509616618,false
GA_WaitingTime_Dominance,200,4.646000,0.512929456,false
GA_WaitingTime_Dominance,201,5.432000,0.431647577,false
GA_WaitingTime_Dominance,201,6.150000,0.419999660,false
GA_WaitingTime_Dominance,201,5.276000,0.451196710,false
GA_WaitingTime_Dominance,201,5.412000,0.445364033,false
GA_WaitingTime_Dominance,201,5.156000,0.474922083,false
GA_WaitingTime_Dominance,201,5.190000,0.472236883,false
GA_WaitingTime_Dominance,201,5.180000,0.474525414,false
GA_WaitingTime_Dominance,201,5.230000,0.466049086,false
GA_WaitingTime_Dominance,201,4.914000,0.485010168,false
GA_WaitingTime_Dominance,201,5.056000,0.481661194,false
GA_WaitingTime_Dominance,201,4.708000,0.500010620,false
GA_WaitingTime_Dominance,201,4.674000,0.505259705,false
GA_WaitingTime_Dominance,201,4.802000,0.494199774,false
