Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts,IsUniversalPareto
GA_WaitingTime_Dominance,208,1.786000,0.045542844,15865.318,false
GA_WaitingTime_Dominance,208,1.744000,0.045698358,16118.650,false
GA_WaitingTime_Dominance,208,1.756000,0.045595906,15904.620,false
GA_WaitingTime_Dominance,208,1.742000,0.045768446,15942.099,false
GA_WaitingTime_Dominance,208,1.712000,0.046222152,16377.117,false
GA_WaitingTime_Dominance,208,1.716000,0.046065995,16461.935,false
GA_WaitingTime_Dominance,208,1.458000,0.046594507,16813.099,false
GA_WaitingTime_Dominance,208,1.500000,0.046269225,16789.798,false
GA_WaitingTime_Dominance,208,1.486000,0.046441287,16708.326,false
GA_WaitingTime_Dominance,208,1.460000,0.046494542,16849.918,false
GA_WaitingTime_Dominance,208,1.470000,0.046467923,16767.203,false
GA_WaitingTime_Dominance,208,1.452000,0.046712831,16901.018,false
GA_WaitingTime_Dominance,208,1.438000,0.046892456,16951.009,false
GA_WaitingTime_Dominance,208,1.442000,0.046768455,17117.839,false
GA_WaitingTime_Dominance,208,1.440000,0.046819611,16947.160,false
GA_WaitingTime_Dominance,208,1.434000,0.046992796,16925.147,false
GA_WaitingTime_Dominance,209,4.000000,0.044688685,15048.457,false
GA_WaitingTime_Dominance,209,3.106000,0.045381549,16448.449,false
GA_WaitingTime_Dominance,209,3.944000,0.045037469,16286.300,false
GA_WaitingTime_Dominance,209,1.508000,0.045432620,16620.974,false
GA_WaitingTime_Dominance,209,1.498000,0.045582115,16840.554,false
GA_WaitingTime_Dominance,209,1.486000,0.045649287,16882.493,false
GA_WaitingTime_Dominance,209,1.470000,0.045897129,16838.395,false
GA_WaitingTime_Dominance,209,1.466000,0.045952293,17041.677,false
GA_WaitingTime_Dominance,209,1.476000,0.045793620,16736.130,false
GA_Energy_Dominance,200,3.040000,0.045811416,17018.310,false
GA_Energy_Dominance,200,3.274000,0.045048631,16565.785,false
GA_Energy_Dominance,200,3.042000,0.045154817,15252.145,false
GA_Energy_Dominance,200,3.380000,0.044218408,14921.583,false
GA_Energy_Dominance,200,4.004000,0.043247419,16315.658,false
GA_Energy_Dominance,200,3.424000,0.043759555,15503.263,false
GA_Energy_Dominance,200,4.072000,0.043080704,15136.855,false
GA_Energy_Dominance,200,3.580000,0.043582915,15282.170,false
GA_Energy_Dominance,200,4.180000,0.042668079,14915.736,false
GA_Energy_Dominance,200,4.478000,0.042193691,16280.372,false
GA_Energy_Dominance,200,4.726000,0.041864451,15378.311,false
GA_Energy_Dominance,200,4.748000,0.041690871,15295.471,false
GA_Energy_Dominance,200,6.040000,0.039838000,14929.382,false
GA_Energy_Dominance,200,5.970000,0.039885073,15122.947,false
GA_Energy_Dominance,200,5.252000,0.040042863,15807.975,false
GA_Energy_Dominance,200,5.182000,0.040078226,14211.424,false
GA_Energy_Dominance,200,5.538000,0.040037933,14836.623,false
GA_Energy_Dominance,200,5.106000,0.040285977,14377.651,false
GA_Energy_Dominance,200,4.846000,0.040492392,14043.172,false
GA_Energy_Dominance,200,6.160000,0.039787982,15903.859,false
GA_Energy_Dominance,200,6.212000,0.039611314,16086.622,false
GA_Energy_Dominance,200,6.394000,0.039288448,14965.656,false
GA_Energy_Dominance,200,6.530000,0.039129219,15592.115,false
GA_Energy_Dominance,200,6.766000,0.039108781,15010.745,false
GA_Energy_Dominance,200,6.366000,0.039550599,15516.423,false
