Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
GA_WaitingTime_Dominance,200,123,0.791658,7,5.691057
GA_WaitingTime_Dominance,201,102,0.804528,9,8.823529
GA_WaitingTime_Dominance,202,147,0.823374,11,7.482993
GA_WaitingTime_Dominance,203,131,0.803041,6,4.580153
GA_WaitingTime_Dominance,204,140,0.824073,9,6.428571
GA_WaitingTime_Dominance,205,90,0.755605,14,15.555556
GA_WaitingTime_Dominance,206,142,0.803998,14,9.859155
GA_WaitingTime_Dominance,207,114,0.782724,7,6.140351
GA_WaitingTime_Dominance,208,146,0.783514,11,7.534247
GA_WaitingTime_Dominance,209,127,0.802177,10,7.874016
GA_WaitingTime_Dominance,MEAN,,,9.800000,7.996963
GA_WaitingTime_Dominance,STDDEV,,,2.638181,2.909903
GA_Energy_Dominance,200,123,0.791658,13,10.569106
GA_Energy_Dominance,201,102,0.804528,0,0.000000
GA_Energy_Dominance,202,147,0.823374,13,8.843537
GA_Energy_Dominance,203,131,0.803041,6,4.580153
GA_Energy_Dominance,204,140,0.824073,6,4.285714
GA_Energy_Dominance,205,90,0.755605,0,0.000000
GA_Energy_Dominance,206,142,0.803998,18,12.676056
GA_Energy_Dominance,207,114,0.782724,11,9.649123
GA_Energy_Dominance,208,146,0.783514,9,6.164384
GA_Energy_Dominance,209,127,0.802177,0,0.000000
GA_Energy_Dominance,MEAN,,,7.600000,5.676807
GA_Energy_Dominance,STDDEV,,,5.986652,4.458537
SA_WaitingTime_Dominance,200,123,0.791658,2,1.626016
SA_WaitingTime_Dominance,201,102,0.804528,7,6.862745
SA_WaitingTime_Dominance,202,147,0.823374,4,2.721088
SA_WaitingTime_Dominance,203,131,0.803041,8,6.106870
SA_WaitingTime_Dominance,204,140,0.824073,10,7.142857
SA_WaitingTime_Dominance,205,90,0.755605,0,0.000000
SA_WaitingTime_Dominance,206,142,0.803998,4,2.816901
SA_WaitingTime_Dominance,207,114,0.782724,0,0.000000
SA_WaitingTime_Dominance,208,146,0.783514,5,3.424658
SA_WaitingTime_Dominance,209,127,0.802177,5,3.937008
SA_WaitingTime_Dominance,MEAN,,,4.500000,3.463814
SA_WaitingTime_Dominance,STDDEV,,,3.106445,2.462579
