Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
NSGA-II,MEAN,0.548949,0.014534,0.240260,0.005297,53,53,6,6043,0.600733,10
NSGA-II,STDDEV,0.018100,0.003946,0.012653,0.002132,,,,,0.016387,
SPEA-II,200,0.537801,0.013683,0.245821,0.005340,57,57,0,6306,0.590721,
SPEA-II,201,0.484480,0.016778,0.281996,0.009343,49,49,1,6365,0.542721,
SPEA-II,202,0.528203,0.015044,0.253505,0.003844,55,55,0,6411,0.582110,
SPEA-II,203,0.516092,0.018491,0.261444,0.009030,46,46,2,6663,0.571302,
SPEA-II,204,0.508563,0.013896,0.268833,0.004714,49,49,5,6114,0.564258,
SPEA-II,205,0.505698,0.014002,0.271379,0.003386,42,42,1,6211,0.561906,
SPEA-II,206,0.491651,0.011282,0.279688,0.003239,47,47,0,6259,0.549139,
SPEA-II,207,0.468818,0.008012,0.299774,0.006741,36,36,7,6237,0.528482,
SPEA-II,208,0.513689,0.018406,0.263001,0.005141,53,53,7,6283,0.569098,
SPEA-II,209,0.540569,0.021284,0.241721,0.004058,52,52,1,6428,0.593551,
SPEA-II,MEAN,0.509556,0.015088,0.266716,0.005483,49,49,24,6327,0.565329,10
SPEA-II,STDDEV,0.021890,0.003646,0.016728,0.002096,,,,,0.019790,
AMOSA,200,0.212459,0.056631,0.445629,0.005615,25,25,0,5410,0.300237,
AMOSA,201,0.212316,0.052589,0.446261,0.006340,26,26,0,5140,0.300133,
AMOSA,202,0.213379,0.057298,0.446349,0.002460,25,25,0,5142,0.301193,
AMOSA,203,0.212731,0.060905,0.445565,0.005909,23,23,0,5213,0.300435,
AMOSA,204,0.212427,0.058227,0.444599,0.005163,26,26,0,5253,0.300221,
AMOSA,205,0.211040,0.060428,0.447124,0.003998,28,28,0,5224,0.299201,
AMOSA,206,0.221586,0.039052,0.445318,0.011268,20,20,0,5181,0.308263,
AMOSA,207,0.218968,0.058880,0.442713,0.007179,24,24,0,5206,0.305989,
AMOSA,208,0.212748,0.057774,0.443505,0.010862,26,26,0,5364,0.300469,
AMOSA,209,0.213167,0.051374,0.443082,0.006051,26,26,0,5192,0.300768,
AMOSA,MEAN,0.214082,0.055316,0.445014,0.006484,25,25,0,5232,0.301691,10
AMOSA,STDDEV,0.003207,0.006146,0.001416,0.002607,,,,,0.002806,
GA_WaitingTime_Dominance_PC90,200,0.140764,0.051029,0.504645,0.007380,20,20,0,6733,0.237295,
GA_WaitingTime_Dominance_PC90,201,0.148675,0.037671,0.500856,0.010323,16,16,0,6805,0.244053,
GA_WaitingTime_Dominance_PC90,202,0.167368,0.040627,0.479805,0.015464,16,16,0,6849,0.260481,
GA_WaitingTime_Dominance_PC90,203,0.188988,0.034722,0.471755,0.011690,14,14,0,6708,0.279930,
GA_WaitingTime_Dominance_PC90,204,0.120669,0.034710,0.524276,0.007283,11,11,0,6772,0.218331,
GA_WaitingTime_Dominance_PC90,205,0.155974,0.051909,0.490321,0.009587,17,17,0,6651,0.250331,
GA_WaitingTime_Dominance_PC90,206,0.157790,0.033343,0.494036,0.008013,13,13,0,7248,0.251636,
GA_WaitingTime_Dominance_PC90,207,0.156437,0.051569,0.489274,0.007035,22,22,0,6800,0.251330,
GA_WaitingTime_Dominance_PC90,208,0.133429,0.041318,0.514442,0.004144,29,29,0,6798,0.230419,
GA_WaitingTime_Dominance_PC90,209,0.143936,0.042699,0.505318,0.011414,12,12,0,6718,0.239526,
GA_WaitingTime_Dominance_PC90,MEAN,0.151403,0.041960,0.497473,0.009233,17,17,0,6808,0.246333,10
GA_WaitingTime_Dominance_PC90,STDDEV,0.017884,0.006884,0.014949,0.003006,,,,,0.016027,
GA_Energy_Dominance_PC90,200,0.656337,0.079033,0.096793,0.005384,104,104,0,7388,0.738313,
GA_Energy_Dominance_PC90,201,0.666384,0.070568,0.095646,0.006784,100,100,0,7376,0.743812,
GA_Energy_Dominance_PC90,202,0.661378,0.062052,0.100846,0.006701,83,83,1,7277,0.722514,
GA_Energy_Dominance_PC90,203,0.670578,0.082521,0.103265,0.008235,86,86,0,7340,0.726526,
GA_Energy_Dominance_PC90,204,0.648227,0.075414,0.103065,0.007499,83,83,0,7254,0.720871,
GA_Energy_Dominance_PC90,205,0.690166,0.051675,0.079710,0.004624,105,105,13,7558,0.752529,
GA_Energy_Dominance_PC90,206,0.621111,0.104961,0.120710,0.009686,95,95,0,7340,0.707577,
GA_Energy_Dominance_PC90,207,0.666827,0.073885,0.097398,0.006000,107,107,0,7351,0.744339,
GA_Energy_Dominance_PC90,208,0.654634,0.079829,0.095354,0.007052,103,103,0,7413,0.736415,
GA_Energy_Dominance_PC90,209,0.651021,0.080536,0.101299,0.007040,94,94,0,7255,0.734795,
GA_Energy_Dominance_PC90,MEAN,0.658667,0.076047,0.099409,0.006900,96,96,14,7355,0.732769,10
GA_Energy_Dominance_PC90,STDDEV,0.016933,0.013215,0.009577,0.001352,,,,,0.012707,
SA_WaitingTime_Dominance_PC90,200,0.129402,0.020298,0.526757,0.002784,29,29,0,4754,0.226284,
SA_WaitingTime_Dominance_PC90,201,0.118445,0.011996,0.540883,0.001986,28,28,0,4851,0.216431,
SA_WaitingTime_Dominance_PC90,202,0.115194,0.022627,0.535615,0.003902,14,14,0,4796,0.213472,
SA_WaitingTime_Dominance_PC90,203,0.149976,0.006712,0.520959,0.003057,20,20,8,4629,0.244380,
SA_WaitingTime_Dominance_PC90,204,0.145651,0.018550,0.513227,0.002693,23,23,0,4634,0.240901,
SA_WaitingTime_Dominance_PC90,205,0.102260,0.012184,0.552095,0.006814,22,22,0,4652,0.199362,
SA_WaitingTime_Dominance_PC90,206,0.104332,0.012190,0.552877,0.007004,11,11,0,4662,0.203731,
SA_WaitingTime_Dominance_PC90,207,0.120900,0.024595,0.530224,0.003700,32,32,0,4665,0.218568,
SA_WaitingTime_Dominance_PC90,208,0.122357,0.003887,0.545500,0.002180,6,6,1,4593,0.219877,
SA_WaitingTime_Dominance_PC90,209,0.131806,0.017801,0.526943,0.003048,33,33,0,4625,0.228373,
SA_WaitingTime_Dominance_PC90,MEAN,0.124032,0.015084,0.534508,0.003717,22,22,9,4686,0.221138,10
SA_WaitingTime_Dominance_PC90,STDDEV,0.014879,0.006448,0.012576,0.001691,,,,,0.013696,
SA_Energy_Dominance_PC90,200,0.531520,0.138448,0.214082,0.003637,106,107,0,4582,0.595835,
SA_Energy_Dominance_PC90,201,0.545413,0.132687,0.205653,0.002211,109,109,0,4573,0.609527,
SA_Energy_Dominance_PC90,202,0.551063,0.126234,0.204448,0.002013,131,132,0,4541,0.613229,
SA_Energy_Dominance_PC90,203,0.582250,0.122281,0.178397,0.003176,120,120,0,4564,0.644211,
SA_Energy_Dominance_PC90,204,0.536253,0.140720,0.210110,0.002036,101,101,0,4567,0.600620,
SA_Energy_Dominance_PC90,205,0.536007,0.127009,0.217449,0.001803,132,135,0,4547,0.597775,
SA_Energy_Dominance_PC90,206,0.531245,0.129120,0.226044,0.003172,108,111,0,4547,0.593842,
SA_Energy_Dominance_PC90,207,0.541853,0.139787,0.199866,0.005859,104,104,0,4552,0.607582,
SA_Energy_Dominance_PC90,208,0.532522,0.158998,0.204755,0.002920,116,116,0,4592,0.602744,
SA_Energy_Dominance_PC90,209,0.532194,0.109469,0.231182,0.001820,134,135,0,4642,0.590564,
SA_Energy_Dominance_PC90,MEAN,0.542032,0.132475,0.209198,0.002865,116,117,0,4570,0.605593,10
SA_Energy_Dominance_PC90,STDDEV,0.014813,0.012545,0.013966,0.001175,,,,,0.014568,
NSGA-II_PC90,200,0.586106,0.034248,0.231926,0.007166,49,49,0,8905,0.634379,
NSGA-II_PC90,201,0.595280,0.017489,0.217335,0.003523,47,47,0,9110,0.642164,
NSGA-II_PC90,202,0.585782,0.025504,0.250269,0.002586,62,62,0,8958,0.633984,
NSGA-II_PC90,203,0.622033,0.014394,0.205639,0.007851,48,48,10,8968,0.666747,
NSGA-II_PC90,204,0.607933,0.020955,0.236771,0.002267,63,63,0,8969,0.653858,
NSGA-II_PC90,205,0.589865,0.016426,0.216102,0.005292,47,47,0,8934,0.637290,
NSGA-II_PC90,206,0.586845,0.016015,0.266421,0.002178,52,52,0,8916,0.634359,
NSGA-II_PC90,207,0.595810,0.011216,0.224544,0.008151,52,52,1,8948,0.642348,
NSGA-II_PC90,208,0.607419,0.008449,0.232176,0.003585,50,50,12,8937,0.652756,
NSGA-II_PC90,209,0.578786,0.007375,0.252156,0.002798,49,49,11,8932,0.626755,
NSGA-II_PC90,MEAN,0.595586,0.017207,0.233334,0.004540,52,52,34,8957,0.642464,10
NSGA-II_PC90,STDDEV,0.012528,0.007698,0.017743,0.002259,,,,,0.011411,
SPEA-II_PC90,200,0.538530,0.026903,0.260394,0.003514,47,47,0,9501,0.591241,
SPEA-II_PC90,201,0.513589,0.027238,0.265484,0.004480,42,42,0,9419,0.568958,
SPEA-II_PC90,202,0.578943,0.018750,0.244051,0.003089,52,52,0,9523,0.627628,
SPEA-II_PC90,203,0.606786,0.010100,0.230092,0.003941,49,49,6,9467,0.652539,
SPEA-II_PC90,204,0.565822,0.026022,0.237510,0.004210,49,49,0,9565,0.616036,
SPEA-II_PC90,205,0.575398,0.005981,0.278728,0.001376,56,56,33,9429,0.623605,
SPEA-II_PC90,206,0.544640,0.021109,0.268319,0.002296,47,47,0,9525,0.596407,
SPEA-II_PC90,207,0.553280,0.024637,0.274587,0.002045,61,61,0,9416,0.604131,
SPEA-II_PC90,208,0.549131,0.020895,0.245587,0.003078,55,55,0,9484,0.600588,
SPEA-II_PC90,209,0.568539,0.013111,0.253018,0.003095,49,49,0,9784,0.617916,
SPEA-II_PC90,MEAN,0.559466,0.019475,0.255777,0.003112,51,51,39,9511,0.609905,10
SPEA-II_PC90,STDDEV,0.024296,0.007076,0.015478,0.000935,,,,,0.021791,
AMOSA_PC90,200,0.322184,0.051123,0.356697,0.006690,39,39,0,9568,0.398728,
AMOSA_PC90,201,0.234944,0.044660,0.432778,0.002859,30,30,0,9447,0.319997,
AMOSA_PC90,202,0.245310,0.049379,0.421577,0.002889,35,35,0,9461,0.329185,
AMOSA_PC90,203,0.250660,0.035729,0.425549,0.004990,25,25,0,9592,0.333710,
AMOSA_PC90,204,0.222597,0.042999,0.443962,0.005892,19,19,0,9449,0.308594,
AMOSA_PC90,205,0.253482,0.037016,0.422114,0.005022,27,27,0,9449,0.336454,
AMOSA_PC90,206,0.214481,0.048158,0.444062,0.005326,26,26,0,9443,0.301491,
AMOSA_PC90,207,0.213998,0.053670,0.441678,0.008768,22,22,0,9552,0.301348,
AMOSA_PC90,208,0.218176,0.039270,0.442371,0.010680,19,19,0,9565,0.304956,
AMOSA_PC90,209,0.212048,0.053728,0.444937,0.006340,23,23,0,9426,0.299940,
AMOSA_PC90,MEAN,0.238788,0.045573,0.427572,0.005946,27,27,0,9495,0.323440,10
AMOSA_PC90,STDDEV,0.031586,0.006335,0.025259,0.002283,,,,,0.028411,
GA_WaitingTime_Dominance_PC85,200,0.159895,0.044319,0.492201,0.007148,21,21,0,6688,0.254020,
GA_WaitingTime_Dominance_PC85,201,0.123191,0.064491,0.508587,0.011171,16,16,0,6761,0.221265,
GA_WaitingTime_Dominance_PC85,202,0.163285,0.045861,0.477700,0.030985,9,9,0,6713,0.256906,
GA_WaitingTime_Dominance_PC85,203,0.167309,0.043426,0.483745,0.021064,13,13,0,6687,0.260334,
GA_WaitingTime_Dominance_PC85,204,0.120724,0.062556,0.519590,0.007238,15,15,0,6770,0.218950,
GA_WaitingTime_Dominance_PC85,205,0.157590,0.052136,0.491714,0.004793,26,26,0,6901,0.251825,
GA_WaitingTime_Dominance_PC85,206,0.135720,0.027928,0.517379,0.018179,6,6,0,6742,0.231741,
GA_WaitingTime_Dominance_PC85,207,0.171509,0.055635,0.477284,0.007950,24,24,0,6870,0.264807,
GA_WaitingTime_Dominance_PC85,208,0.129076,0.029720,0.516072,0.014026,17,17,0,6755,0.225743,
GA_WaitingTime_Dominance_PC85,209,0.192818,0.044809,0.457462,0.050256,6,6,0,6795,0.283736,
GA_WaitingTime_Dominance_PC85,MEAN,0.152112,0.047088,0.494173,0.017281,15,15,0,6768,0.246933,10
GA_WaitingTime_Dominance_PC85,STDDEV,0.022585,0.011564,0.019735,0.013359,,,,,0.020369,
GA_Energy_Dominance_PC85,200,0.669599,0.060692,0.090705,0.006894,96,96,0,7288,0.734183,
GA_Energy_Dominance_PC85,201,0.676770,0.050729,0.087450,0.008828,84,84,0,7364,0.748351,
GA_Energy_Dominance_PC85,202,0.644288,0.072738,0.110782,0.009133,85,85,0,7261,0.707959,
GA_Energy_Dominance_PC85,203,0.672899,0.052221,0.093920,0.006568,91,91,6,7416,0.734402,
GA_Energy_Dominance_PC85,204,0.666281,0.061691,0.087921,0.006383,84,84,0,7362,0.732409,
GA_Energy_Dominance_PC85,205,0.652497,0.075132,0.109414,0.004302,110,110,0,7249,0.714249,
GA_Energy_Dominance_PC85,206,0.666065,0.068977,0.096701,0.005634,105,105,0,7418,0.729569,
GA_Energy_Dominance_PC85,207,0.680122,0.060390,0.085299,0.010223,102,102,0,7311,0.752365,
GA_Energy_Dominance_PC85,208,0.676470,0.054790,0.092841,0.006013,97,97,1,7331,0.736354,
GA_Energy_Dominance_PC85,209,0.656111,0.072604,0.103660,0.006508,88,88,0,7281,0.722575,
GA_Energy_Dominance_PC85,MEAN,0.666110,0.062996,0.095869,0.007048,94,94,7,7328,0.731242,10
GA_Energy_Dominance_PC85,STDDEV,0.011122,0.008473,0.008676,0.001709,,,,,0.013015,
SA_WaitingTime_Dominance_PC85,200,0.103119,0.015380,0.557410,0.002357,15,15,0,4857,0.202384,
SA_WaitingTime_Dominance_PC85,201,0.132758,0.014294,0.531752,0.004905,13,13,0,4684,0.228719,
SA_WaitingTime_Dominance_PC85,202,0.113256,0.018167,0.545290,0.001235,24,24,0,4642,0.211307,
SA_WaitingTime_Dominance_PC85,203,0.132035,0.021131,0.526154,0.004134,28,28,0,4616,0.228314,
SA_WaitingTime_Dominance_PC85,204,0.131807,0.012327,0.533134,0.004287,14,14,0,4646,0.227845,
SA_WaitingTime_Dominance_PC85,205,0.126084,0.009217,0.540284,0.001141,14,14,0,4621,0.222785,
SA_WaitingTime_Dominance_PC85,206,0.099456,0.015224,0.560231,0.001394,18,18,0,4630,0.199090,
SA_WaitingTime_Dominance_PC85,207,0.125998,0.053847,0.520291,0.005238,22,22,0,4593,0.223141,
SA_WaitingTime_Dominance_PC85,208,0.137175,0.031680,0.520555,0.001266,20,20,0,4629,0.222414,
SA_WaitingTime_Dominance_PC85,209,0.103665,0.010229,0.554786,0.006107,10,10,0,4600,0.202907,
SA_WaitingTime_Dominance_PC85,MEAN,0.120535,0.020150,0.538989,0.003206,18,18,0,4651,0.216890,10
SA_WaitingTime_Dominance_PC85,STDDEV,0.013533,0.012782,0.014221,0.001827,,,,,0.011175,
SA_Energy_Dominance_PC85,200,0.532664,0.134272,0.217719,0.001539,117,117,0,4552,0.597968,
SA_Energy_Dominance_PC85,201,0.528793,0.157785,0.208685,0.004220,107,107,0,4560,0.598534,
SA_Energy_Dominance_PC85,202,0.536909,0.117980,0.219825,0.003853,110,113,0,4597,0.597128,
SA_Energy_Dominance_PC85,203,0.520364,0.157565,0.202984,0.003647,115,116,0,4511,0.590263,
SA_Energy_Dominance_PC85,204,0.527558,0.158594,0.191751,0.003839,108,108,0,4578,0.601951,
SA_Energy_Dominance_PC85,205,0.522246,0.133540,0.218384,0.002342,120,121,0,4547,0.587517,
SA_Energy_Dominance_PC85,206,0.523122,0.115075,0.234224,0.002156,115,115,0,4548,0.582777,
SA_Energy_Dominance_PC85,207,0.560930,0.136843,0.186906,0.002629,118,118,0,4597,0.626047,
SA_Energy_Dominance_PC85,208,0.558280,0.147280,0.180019,0.005741,113,114,0,4593,0.627087,
SA_Energy_Dominance_PC85,209,0.536842,0.140217,0.203333,0.004871,106,107,0,4551,0.601641,
SA_Energy_Dominance_PC85,MEAN,0.534771,0.139915,0.206383,0.003484,113,114,0,4563,0.601091,10
SA_Energy_Dominance_PC85,STDDEV,0.013558,0.014880,0.015947,0.001242,,,,,0.014030,
NSGA-II_PC85,200,0.580950,0.015389,0.256095,0.012211,45,46,0,8884,0.628883,
NSGA-II_PC85,201,0.584159,0.017070,0.260208,0.003090,45,45,0,8875,0.631731,
NSGA-II_PC85,202,0.556011,0.032626,0.253075,0.002766,56,56,0,9074,0.606779,
NSGA-II_PC85,203,0.573963,0.028042,0.261160,0.002160,60,60,0,8867,0.622932,
NSGA-II_PC85,204,0.566365,0.024169,0.260075,0.003620,43,43,0,8914,0.615839,
NSGA-II_PC85,205,0.555020,0.030262,0.259013,0.003314,52,52,0,8915,0.605836,
NSGA-II_PC85,206,0.542687,0.015167,0.270443,0.015257,37,37,0,8845,0.594147,
NSGA-II_PC85,207,0.562697,0.028326,0.227830,0.002843,47,47,0,8879,0.612825,
NSGA-II_PC85,208,0.596328,0.025517,0.234833,0.004411,55,55,0,8926,0.643383,
NSGA-II_PC85,209,0.576514,0.018368,0.227647,0.004255,45,45,0,8958,0.625132,
NSGA-II_PC85,MEAN,0.569469,0.023494,0.251038,0.005393,49,49,0,8913,0.618749,10
NSGA-II_PC85,STDDEV,0.015171,0.006167,0.014445,0.004274,,,,,0.013766,
SPEA-II_PC85,200,0.553767,0.029243,0.267927,0.002287,58,58,0,9426,0.604628,
SPEA-II_PC85,201,0.538300,0.010763,0.265567,0.007179,40,40,1,9405,0.590345,
SPEA-II_PC85,202,0.573955,0.031200,0.254593,0.002204,58,58,0,9496,0.623253,
SPEA-II_PC85,203,0.577210,0.011123,0.256020,0.002690,52,52,3,9453,0.625495,
SPEA-II_PC85,204,0.600766,0.013610,0.241671,0.004327,52,52,0,9455,0.647017,
SPEA-II_PC85,205,0.330910,0.019185,0.401305,0.002120,41,41,0,8899,0.404343,
SPEA-II_PC85,206,0.547946,0.006010,0.300517,0.001935,42,42,3,9370,0.598706,
SPEA-II_PC85,207,0.566973,0.013024,0.276792,0.004610,45,45,0,9409,0.616079,
SPEA-II_PC85,208,0.546387,0.022128,0.263231,0.006364,45,45,0,9450,0.597657,
SPEA-II_PC85,209,0.527074,0.037661,0.264769,0.003332,53,53,0,9543,0.580909,
SPEA-II_PC85,MEAN,0.536329,0.019395,0.279239,0.003705,49,49,7,9390,0.588843,10
SPEA-II_PC85,STDDEV,0.071418,0.009867,0.043240,0.001773,,,,,0.064174,
AMOSA_PC85,200,0.275517,0.033665,0.412240,0.005836,31,31,0,9477,0.354970,
AMOSA_PC85,201,0.346937,0.068293,0.345252,0.009159,33,33,0,9560,0.419298,
AMOSA_PC85,202,0.343365,0.046379,0.350630,0.019044,29,29,0,9548,0.415571,
AMOSA_PC85,203,0.276623,0.032535,0.408490,0.004825,36,36,0,9491,0.356337,
AMOSA_PC85,204,0.340467,0.054722,0.368380,0.002973,28,28,0,9560,0.412840,
AMOSA_PC85,205,0.242423,0.033500,0.435620,0.003690,23,23,0,9452,0.325571,
AMOSA_PC85,206,0.261488,0.032579,0.418743,0.004526,22,22,0,9519,0.342749,
AMOSA_PC85,207,0.275174,0.034393,0.403172,0.007092,28,28,0,9536,0.354821,
AMOSA_PC85,208,0.251382,0.031616,0.427936,0.006852,17,17,0,9499,0.333660,
AMOSA_PC85,209,0.306063,0.049601,0.386327,0.002215,30,30,0,9635,0.381841,
AMOSA_PC85,MEAN,0.291944,0.041728,0.395679,0.006621,28,28,0,9527,0.369766,10
AMOSA_PC85,STDDEV,0.037461,0.011896,0.030112,0.004589,,,,,0.033410,
GA_WaitingTime_Dominance_PC80,200,0.181266,0.030474,0.479246,0.006166,13,13,0,6749,0.272045,
GA_WaitingTime_Dominance_PC80,201,0.171609,0.053134,0.478019,0.014021,12,12,0,6796,0.264042,
GA_WaitingTime_Dominance_PC80,202,0.209869,0.069385,0.439409,0.013838,15,15,0,6780,0.298696,
GA_WaitingTime_Dominance_PC80,203,0.134362,0.026572,0.507545,0.046433,8,8,0,6775,0.230239,
GA_WaitingTime_Dominance_PC80,204,0.187582,0.038907,0.468312,0.017289,14,14,0,6960,0.278412,
GA_WaitingTime_Dominance_PC80,205,0.144509,0.044883,0.492791,0.020848,13,13,0,6545,0.239031,
GA_WaitingTime_Dominance_PC80,206,0.163561,0.052645,0.484398,0.009379,15,15,0,6650,0.256644,
GA_WaitingTime_Dominance_PC80,207,0.122478,0.013128,0.542169,0.002312,9,9,0,6601,0.219301,
GA_WaitingTime_Dominance_PC80,208,0.150798,0.043566,0.488829,0.026011,8,8,0,6476,0.245309,
GA_WaitingTime_Dominance_PC80,209,0.200351,0.036860,0.463085,0.008920,14,14,0,6842,0.289509,
GA_WaitingTime_Dominance_PC80,MEAN,0.166639,0.040956,0.484380,0.016522,12,12,0,6717,0.259323,10
GA_WaitingTime_Dominance_PC80,STDDEV,0.027248,0.014925,0.026015,0.011981,,,,,0.024643,
GA_Energy_Dominance_PC80,200,0.633818,0.067183,0.138825,0.005069,74,74,4,7151,0.690119,
GA_Energy_Dominance_PC80,201,0.466691,0.117014,0.262486,0.006453,70,70,0,6772,0.529872,
GA_Energy_Dominance_PC80,202,0.660598,0.074032,0.114097,0.004232,110,110,4,7078,0.718735,
GA_Energy_Dominance_PC80,203,0.636333,0.066284,0.128577,0.005810,94,94,0,7122,0.692094,
GA_Energy_Dominance_PC80,204,0.635704,0.076048,0.123813,0.009408,78,78,0,7079,0.700206,
GA_Energy_Dominance_PC80,205,0.438951,0.113999,0.282596,0.004348,56,56,0,6747,0.503675,
GA_Energy_Dominance_PC80,206,0.619591,0.084208,0.140199,0.009496,86,86,0,6954,0.678234,
GA_Energy_Dominance_PC80,207,0.464624,0.113347,0.264202,0.008414,61,61,0,6843,0.527404,
