CapTier,Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
Uncapped,NSGA-II,209,76,0.764711,14,18.421053
Uncapped,NSGA-II,MEAN,,,33.300000,38.695053
Uncapped,NSGA-II,STDDEV,,,8.877500,12.206463
Uncapped,SPEA-II,200,76,0.769357,19,25.000000
Uncapped,SPEA-II,201,91,0.780450,18,19.780220
Uncapped,SPEA-II,202,96,0.799606,31,32.291667
Uncapped,SPEA-II,203,70,0.769589,5,7.142857
Uncapped,SPEA-II,204,86,0.792747,11,12.790698
Uncapped,SPEA-II,205,78,0.742815,17,21.794872
Uncapped,SPEA-II,206,108,0.789131,34,31.481481
Uncapped,SPEA-II,207,108,0.778024,34,31.481481
Uncapped,SPEA-II,208,92,0.747139,18,19.565217
Uncapped,SPEA-II,209,76,0.764711,36,47.368421
Uncapped,SPEA-II,MEAN,,,22.300000,24.869691
Uncapped,SPEA-II,STDDEV,,,10.198529,10.827578
Uncapped,AMOSA,200,76,0.769357,0,0.000000
Uncapped,AMOSA,201,91,0.780450,0,0.000000
Uncapped,AMOSA,202,96,0.799606,0,0.000000
Uncapped,AMOSA,203,70,0.769589,0,0.000000
Uncapped,AMOSA,204,86,0.792747,0,0.000000
Uncapped,AMOSA,205,78,0.742815,0,0.000000
Uncapped,AMOSA,206,108,0.789131,0,0.000000
Uncapped,AMOSA,207,108,0.778024,0,0.000000
Uncapped,AMOSA,208,92,0.747139,0,0.000000
Uncapped,AMOSA,209,76,0.764711,0,0.000000
Uncapped,AMOSA,MEAN,,,0.000000,0.000000
Uncapped,AMOSA,STDDEV,,,0.000000,0.000000
Uncapped,Universal_Pareto,MEAN,88.100000,0.773357,,
Uncapped,Universal_Pareto,STDDEV,12.668465,0.017638,,
PC90,GA_WaitingTime_Dominance,200,95,0.720888,4,4.210526
PC90,GA_WaitingTime_Dominance,201,102,0.742958,10,9.803922
PC90,GA_WaitingTime_Dominance,202,83,0.742195,1,1.204819
PC90,GA_WaitingTime_Dominance,203,88,0.718367,10,11.363636
PC90,GA_WaitingTime_Dominance,204,88,0.754199,3,3.409091
PC90,GA_WaitingTime_Dominance,205,60,0.698776,10,16.666667
PC90,GA_WaitingTime_Dominance,206,117,0.755898,13,11.111111
PC90,GA_WaitingTime_Dominance,207,107,0.710435,3,2.803738
PC90,GA_WaitingTime_Dominance,208,106,0.726795,11,10.377358
PC90,GA_WaitingTime_Dominance,209,90,0.742163,7,7.777778
PC90,GA_WaitingTime_Dominance,MEAN,,,7.200000,7.872865
PC90,GA_WaitingTime_Dominance,STDDEV,,,3.944617,4.620715
PC90,GA_Energy_Dominance,200,95,0.720888,19,20.000000
PC90,GA_Energy_Dominance,201,102,0.742958,11,10.784314
PC90,GA_Energy_Dominance,202,83,0.742195,26,31.325301
PC90,GA_Energy_Dominance,203,88,0.718367,30,34.090909
PC90,GA_Energy_Dominance,204,88,0.754199,3,3.409091
PC90,GA_Energy_Dominance,205,60,0.698776,0,0.000000
PC90,GA_Energy_Dominance,206,117,0.755898,14,11.965812
PC90,GA_Energy_Dominance,207,107,0.710435,55,51.401869
PC90,GA_Energy_Dominance,208,106,0.726795,18,16.981132
PC90,GA_Energy_Dominance,209,90,0.742163,18,20.000000
PC90,GA_Energy_Dominance,MEAN,,,19.400000,19.995843
PC90,GA_Energy_Dominance,STDDEV,,,14.739064,14.651765
PC90,SA_WaitingTime_Dominance,200,95,0.720888,13,13.684211
PC90,SA_WaitingTime_Dominance,201,102,0.742958,9,8.823529
PC90,SA_WaitingTime_Dominance,202,83,0.742195,8,9.638554
PC90,SA_WaitingTime_Dominance,203,88,0.718367,6,6.818182
PC90,SA_WaitingTime_Dominance,204,88,0.754199,12,13.636364
PC90,SA_WaitingTime_Dominance,205,60,0.698776,8,13.333333
PC90,SA_WaitingTime_Dominance,206,117,0.755898,5,4.273504
PC90,SA_WaitingTime_Dominance,207,107,0.710435,12,11.214953
PC90,SA_WaitingTime_Dominance,208,106,0.726795,9,8.490566
PC90,SA_WaitingTime_Dominance,209,90,0.742163,12,13.333333
PC90,SA_WaitingTime_Dominance,MEAN,,,9.400000,10.324653
PC90,SA_WaitingTime_Dominance,STDDEV,,,2.615339,3.100818
PC90,SA_Energy_Dominance,200,95,0.720888,5,5.263158
PC90,SA_Energy_Dominance,201,102,0.742958,3,2.941176
PC90,SA_Energy_Dominance,202,83,0.742195,3,3.614458
PC90,SA_Energy_Dominance,203,88,0.718367,3,3.409091
PC90,SA_Energy_Dominance,204,88,0.754199,5,5.681818
PC90,SA_Energy_Dominance,205,60,0.698776,7,11.666667
PC90,SA_Energy_Dominance,206,117,0.755898,3,2.564103
PC90,SA_Energy_Dominance,207,107,0.710435,3,2.803738
PC90,SA_Energy_Dominance,208,106,0.726795,8,7.547170
PC90,SA_Energy_Dominance,209,90,0.742163,3,3.333333
PC90,SA_Energy_Dominance,MEAN,,,4.300000,4.882471
PC90,SA_Energy_Dominance,STDDEV,,,1.791647,2.712064
PC90,NSGA-II,200,95,0.720888,22,23.157895
PC90,NSGA-II,201,102,0.742958,39,38.235294
PC90,NSGA-II,202,83,0.742195,17,20.481928
PC90,NSGA-II,203,88,0.718367,25,28.409091
PC90,NSGA-II,204,88,0.754199,35,39.772727
PC90,NSGA-II,205,60,0.698776,34,56.666667
PC90,NSGA-II,206,117,0.755898,44,37.606838
PC90,NSGA-II,207,107,0.710435,11,10.280374
PC90,NSGA-II,208,106,0.726795,20,18.867925
PC90,NSGA-II,209,90,0.742163,14,15.555556
PC90,NSGA-II,MEAN,,,26.100000,28.903429
PC90,NSGA-II,STDDEV,,,10.681292,13.347826
PC90,SPEA-II,200,95,0.720888,32,33.684211
PC90,SPEA-II,201,102,0.742958,37,36.274510
PC90,SPEA-II,202,83,0.742195,30,36.144578
PC90,SPEA-II,203,88,0.718367,14,15.909091
PC90,SPEA-II,204,88,0.754199,35,39.772727
PC90,SPEA-II,205,60,0.698776,1,1.666667
PC90,SPEA-II,206,117,0.755898,38,32.478632
PC90,SPEA-II,207,107,0.710435,30,28.037383
PC90,SPEA-II,208,106,0.726795,49,46.226415
PC90,SPEA-II,209,90,0.742163,37,41.111111
PC90,SPEA-II,MEAN,,,30.300000,31.130533
PC90,SPEA-II,STDDEV,,,12.837835,12.535965
PC90,AMOSA,200,95,0.720888,0,0.000000
PC90,AMOSA,201,102,0.742958,0,0.000000
PC90,AMOSA,202,83,0.742195,0,0.000000
PC90,AMOSA,203,88,0.718367,0,0.000000
PC90,AMOSA,204,88,0.754199,0,0.000000
PC90,AMOSA,205,60,0.698776,0,0.000000
PC90,AMOSA,206,117,0.755898,0,0.000000
PC90,AMOSA,207,107,0.710435,0,0.000000
PC90,AMOSA,208,106,0.726795,0,0.000000
PC90,AMOSA,209,90,0.742163,0,0.000000
PC90,AMOSA,MEAN,,,0.000000,0.000000
PC90,AMOSA,STDDEV,,,0.000000,0.000000
PC90,Universal_Pareto,MEAN,93.600000,0.731267,,
PC90,Universal_Pareto,STDDEV,15.067847,0.018141,,
PC85,GA_WaitingTime_Dominance,200,118,0.735524,12,10.169492
PC85,GA_WaitingTime_Dominance,201,75,0.730035,0,0.000000
PC85,GA_WaitingTime_Dominance,202,86,0.743980,0,0.000000
PC85,GA_WaitingTime_Dominance,203,99,0.746872,9,9.090909
PC85,GA_WaitingTime_Dominance,204,103,0.741073,10,9.708738
PC85,GA_WaitingTime_Dominance,205,98,0.731643,8,8.163265
PC85,GA_WaitingTime_Dominance,206,73,0.730736,0,0.000000
PC85,GA_WaitingTime_Dominance,207,69,0.694264,0,0.000000
PC85,GA_WaitingTime_Dominance,208,111,0.724975,0,0.000000
PC85,GA_WaitingTime_Dominance,209,93,0.741162,6,6.451613
PC85,GA_WaitingTime_Dominance,MEAN,,,4.500000,4.358402
PC85,GA_WaitingTime_Dominance,STDDEV,,,4.716991,4.456774
PC85,GA_Energy_Dominance,200,118,0.735524,43,36.440678
PC85,GA_Energy_Dominance,201,75,0.730035,28,37.333333
PC85,GA_Energy_Dominance,202,86,0.743980,39,45.348837
PC85,GA_Energy_Dominance,203,99,0.746872,34,34.343434
PC85,GA_Energy_Dominance,204,103,0.741073,26,25.242718
PC85,GA_Energy_Dominance,205,98,0.731643,30,30.612245
PC85,GA_Energy_Dominance,206,73,0.730736,17,23.287671
PC85,GA_Energy_Dominance,207,69,0.694264,7,10.144928
PC85,GA_Energy_Dominance,208,111,0.724975,45,40.540541
PC85,GA_Energy_Dominance,209,93,0.741162,31,33.333333
PC85,GA_Energy_Dominance,MEAN,,,30.000000,31.662772
PC85,GA_Energy_Dominance,STDDEV,,,11.000000,9.521366
PC85,SA_WaitingTime_Dominance,200,118,0.735524,9,7.627119
PC85,SA_WaitingTime_Dominance,201,75,0.730035,6,8.000000
PC85,SA_WaitingTime_Dominance,202,86,0.743980,7,8.139535
PC85,SA_WaitingTime_Dominance,203,99,0.746872,2,2.020202
PC85,SA_WaitingTime_Dominance,204,103,0.741073,6,5.825243
PC85,SA_WaitingTime_Dominance,205,98,0.731643,10,10.204082
PC85,SA_WaitingTime_Dominance,206,73,0.730736,7,9.589041
PC85,SA_WaitingTime_Dominance,207,69,0.694264,5,7.246377
PC85,SA_WaitingTime_Dominance,208,111,0.724975,22,19.819820
PC85,SA_WaitingTime_Dominance,209,93,0.741162,3,3.225806
PC85,SA_WaitingTime_Dominance,MEAN,,,7.700000,8.169722
PC85,SA_WaitingTime_Dominance,STDDEV,,,5.292447,4.591406
PC85,SA_Energy_Dominance,200,118,0.735524,3,2.542373
PC85,SA_Energy_Dominance,201,75,0.730035,5,6.666667
PC85,SA_Energy_Dominance,202,86,0.743980,2,2.325581
PC85,SA_Energy_Dominance,203,99,0.746872,4,4.040404
PC85,SA_Energy_Dominance,204,103,0.741073,5,4.854369
PC85,SA_Energy_Dominance,205,98,0.731643,6,6.122449
PC85,SA_Energy_Dominance,206,73,0.730736,4,5.479452
PC85,SA_Energy_Dominance,207,69,0.694264,3,4.347826
PC85,SA_Energy_Dominance,208,111,0.724975,3,2.702703
PC85,SA_Energy_Dominance,209,93,0.741162,4,4.301075
PC85,SA_Energy_Dominance,MEAN,,,3.900000,4.338290
PC85,SA_Energy_Dominance,STDDEV,,,1.135782,1.421788
PC85,NSGA-II,200,118,0.735524,31,26.271186
PC85,NSGA-II,201,75,0.730035,32,42.666667
PC85,NSGA-II,202,86,0.743980,1,1.162791
PC85,NSGA-II,203,99,0.746872,37,37.373737
PC85,NSGA-II,204,103,0.741073,35,33.980583
PC85,NSGA-II,205,98,0.731643,33,33.673469
PC85,NSGA-II,206,73,0.730736,14,19.178082
PC85,NSGA-II,207,69,0.694264,11,15.942029
PC85,NSGA-II,208,111,0.724975,37,33.333333
PC85,NSGA-II,209,93,0.741162,11,11.827957
PC85,NSGA-II,MEAN,,,24.200000,25.540983
PC85,NSGA-II,STDDEV,,,12.726351,12.437407
PC85,SPEA-II,200,118,0.735524,23,19.491525
PC85,SPEA-II,201,75,0.730035,4,5.333333
PC85,SPEA-II,202,86,0.743980,37,43.023256
PC85,SPEA-II,203,99,0.746872,13,13.131313
PC85,SPEA-II,204,103,0.741073,22,21.359223
PC85,SPEA-II,205,98,0.731643,14,14.285714
PC85,SPEA-II,206,73,0.730736,31,42.465753
PC85,SPEA-II,207,69,0.694264,44,63.768116
PC85,SPEA-II,208,111,0.724975,13,11.711712
PC85,SPEA-II,209,93,0.741162,38,40.860215
PC85,SPEA-II,MEAN,,,23.900000,27.543016
PC85,SPEA-II,STDDEV,,,12.493598,17.839145
PC85,AMOSA,200,118,0.735524,0,0.000000
PC85,AMOSA,201,75,0.730035,0,0.000000
PC85,AMOSA,202,86,0.743980,0,0.000000
PC85,AMOSA,203,99,0.746872,0,0.000000
PC85,AMOSA,204,103,0.741073,0,0.000000
PC85,AMOSA,205,98,0.731643,0,0.000000
PC85,AMOSA,206,73,0.730736,0,0.000000
PC85,AMOSA,207,69,0.694264,0,0.000000
PC85,AMOSA,208,111,0.724975,0,0.000000
PC85,AMOSA,209,93,0.741162,0,0.000000
PC85,AMOSA,MEAN,,,0.000000,0.000000
PC85,AMOSA,STDDEV,,,0.000000,0.000000
PC85,Universal_Pareto,MEAN,92.500000,0.732026,,
PC85,Universal_Pareto,STDDEV,15.673226,0.014221,,
PC80,GA_WaitingTime_Dominance,200,83,0.789873,0,0.000000
PC80,GA_WaitingTime_Dominance,201,86,0.763401,13,15.116279
PC80,GA_WaitingTime_Dominance,202,90,0.771955,0,0.000000
PC80,GA_WaitingTime_Dominance,203,52,0.693940,6,11.538462
PC80,GA_WaitingTime_Dominance,204,79,0.778204,8,10.126582
PC80,GA_WaitingTime_Dominance,205,78,0.790985,0,0.000000
PC80,GA_WaitingTime_Dominance,206,64,0.750677,2,3.125000
PC80,GA_WaitingTime_Dominance,207,48,0.730364,0,0.000000
PC80,GA_WaitingTime_Dominance,208,72,0.795350,0,0.000000
PC80,GA_WaitingTime_Dominance,209,74,0.811069,2,2.702703
PC80,GA_WaitingTime_Dominance,MEAN,,,3.100000,4.260903
PC80,GA_WaitingTime_Dominance,STDDEV,,,4.253234,5.474513
PC80,GA_Energy_Dominance,200,83,0.789873,10,12.048193
PC80,GA_Energy_Dominance,201,86,0.763401,25,29.069767
PC80,GA_Energy_Dominance,202,90,0.771955,36,40.000000
PC80,GA_Energy_Dominance,203,52,0.693940,0,0.000000
PC80,GA_Energy_Dominance,204,79,0.778204,18,22.784810
PC80,GA_Energy_Dominance,205,78,0.790985,0,0.000000
PC80,GA_Energy_Dominance,206,64,0.750677,7,10.937500
PC80,GA_Energy_Dominance,207,48,0.730364,15,31.250000
PC80,GA_Energy_Dominance,208,72,0.795350,24,33.333333
PC80,GA_Energy_Dominance,209,74,0.811069,12,16.216216
PC80,GA_Energy_Dominance,MEAN,,,14.700000,19.563982
PC80,GA_Energy_Dominance,STDDEV,,,10.854032,13.236813
PC80,SA_WaitingTime_Dominance,200,83,0.789873,11,13.253012
PC80,SA_WaitingTime_Dominance,201,86,0.763401,10,11.627907
PC80,SA_WaitingTime_Dominance,202,90,0.771955,21,23.333333
PC80,SA_WaitingTime_Dominance,203,52,0.693940,9,17.307692
PC80,SA_WaitingTime_Dominance,204,79,0.778204,7,8.860759
PC80,SA_WaitingTime_Dominance,205,78,0.790985,13,16.666667
PC80,SA_WaitingTime_Dominance,206,64,0.750677,13,20.312500
PC80,SA_WaitingTime_Dominance,207,48,0.730364,11,22.916667
PC80,SA_WaitingTime_Dominance,208,72,0.795350,14,19.444444
PC80,SA_WaitingTime_Dominance,209,74,0.811069,16,21.621622
PC80,SA_WaitingTime_Dominance,MEAN,,,12.500000,17.534460
PC80,SA_WaitingTime_Dominance,STDDEV,,,3.748333,4.689576
PC80,SA_Energy_Dominance,200,83,0.789873,5,6.024096
PC80,SA_Energy_Dominance,201,86,0.763401,2,2.325581
PC80,SA_Energy_Dominance,202,90,0.771955,3,3.333333
PC80,SA_Energy_Dominance,203,52,0.693940,6,11.538462
PC80,SA_Energy_Dominance,204,79,0.778204,4,5.063291
PC80,SA_Energy_Dominance,205,78,0.790985,4,5.128205
PC80,SA_Energy_Dominance,206,64,0.750677,6,9.375000
PC80,SA_Energy_Dominance,207,48,0.730364,4,8.333333
PC80,SA_Energy_Dominance,208,72,0.795350,0,0.000000
PC80,SA_Energy_Dominance,209,74,0.811069,3,4.054054
PC80,SA_Energy_Dominance,MEAN,,,3.700000,5.517536
PC80,SA_Energy_Dominance,STDDEV,,,1.734935,3.274433
PC80,NSGA-II,200,83,0.789873,19,22.891566
PC80,NSGA-II,201,86,0.763401,36,41.860465
PC80,NSGA-II,202,90,0.771955,0,0.000000
PC80,NSGA-II,203,52,0.693940,1,1.923077
PC80,NSGA-II,204,79,0.778204,3,3.797468
PC80,NSGA-II,205,78,0.790985,26,33.333333
PC80,NSGA-II,206,64,0.750677,36,56.250000
PC80,NSGA-II,207,48,0.730364,18,37.500000
PC80,NSGA-II,208,72,0.795350,0,0.000000
PC80,NSGA-II,209,74,0.811069,41,55.405405
PC80,NSGA-II,MEAN,,,18.000000,25.296132
PC80,NSGA-II,STDDEV,,,15.504838,21.556162
PC80,SPEA-II,200,83,0.789873,38,45.783133
PC80,SPEA-II,201,86,0.763401,0,0.000000
PC80,SPEA-II,202,90,0.771955,30,33.333333
PC80,SPEA-II,203,52,0.693940,32,61.538462
PC80,SPEA-II,204,79,0.778204,39,49.367089
PC80,SPEA-II,205,78,0.790985,36,46.153846
PC80,SPEA-II,206,64,0.750677,0,0.000000
PC80,SPEA-II,207,48,0.730364,0,0.000000
PC80,SPEA-II,208,72,0.795350,34,47.222222
PC80,SPEA-II,209,74,0.811069,0,0.000000
PC80,SPEA-II,MEAN,,,20.900000,28.339808
PC80,SPEA-II,STDDEV,,,17.242100,23.999930
PC80,AMOSA,200,83,0.789873,0,0.000000
PC80,AMOSA,201,86,0.763401,0,0.000000
PC80,AMOSA,202,90,0.771955,0,0.000000
PC80,AMOSA,203,52,0.693940,1,1.923077
PC80,AMOSA,204,79,0.778204,0,0.000000
PC80,AMOSA,205,78,0.790985,0,0.000000
PC80,AMOSA,206,64,0.750677,0,0.000000
PC80,AMOSA,207,48,0.730364,0,0.000000
PC80,AMOSA,208,72,0.795350,0,0.000000
PC80,AMOSA,209,74,0.811069,0,0.000000
PC80,AMOSA,MEAN,,,0.100000,0.192308
PC80,AMOSA,STDDEV,,,0.300000,0.576923
PC80,Universal_Pareto,MEAN,72.600000,0.767582,,
PC80,Universal_Pareto,STDDEV,13.290598,0.033091,,
PC75,GA_WaitingTime_Dominance,200,48,0.727038,0,0.000000
PC75,GA_WaitingTime_Dominance,201,50,0.672358,2,4.000000
PC75,GA_WaitingTime_Dominance,202,75,0.732810,0,0.000000
PC75,GA_WaitingTime_Dominance,203,79,0.640524,1,1.265823
PC75,GA_WaitingTime_Dominance,204,120,0.814862,13,10.833333
PC75,GA_WaitingTime_Dominance,205,76,0.734824,1,1.315789
PC75,GA_WaitingTime_Dominance,206,82,0.649701,0,0.000000
PC75,GA_WaitingTime_Dominance,207,58,0.694382,0,0.000000
PC75,GA_WaitingTime_Dominance,208,86,0.786048,0,0.000000
PC75,GA_WaitingTime_Dominance,209,87,0.758667,2,2.298851
PC75,GA_WaitingTime_Dominance,MEAN,,,1.900000,1.971380
PC75,GA_WaitingTime_Dominance,STDDEV,,,3.780212,3.211169
PC75,GA_Energy_Dominance,200,48,0.727038,0,0.000000
PC75,GA_Energy_Dominance,201,50,0.672358,0,0.000000
PC75,GA_Energy_Dominance,202,75,0.732810,24,32.000000
PC75,GA_Energy_Dominance,203,79,0.640524,24,30.379747
PC75,GA_Energy_Dominance,204,120,0.814862,55,45.833333
PC75,GA_Energy_Dominance,205,76,0.734824,4,5.263158
PC75,GA_Energy_Dominance,206,82,0.649701,24,29.268293
PC75,GA_Energy_Dominance,207,58,0.694382,4,6.896552
PC75,GA_Energy_Dominance,208,86,0.786048,23,26.744186
PC75,GA_Energy_Dominance,209,87,0.758667,27,31.034483
PC75,GA_Energy_Dominance,MEAN,,,18.500000,20.741975
PC75,GA_Energy_Dominance,STDDEV,,,16.187958,15.348013
PC75,SA_WaitingTime_Dominance,200,48,0.727038,9,18.750000
PC75,SA_WaitingTime_Dominance,201,50,0.672358,14,28.000000
PC75,SA_WaitingTime_Dominance,202,75,0.732810,5,6.666667
PC75,SA_WaitingTime_Dominance,203,79,0.640524,11,13.924051
PC75,SA_WaitingTime_Dominance,204,120,0.814862,16,13.333333
PC75,SA_WaitingTime_Dominance,205,76,0.734824,14,18.421053
PC75,SA_WaitingTime_Dominance,206,82,0.649701,17,20.731707
PC75,SA_WaitingTime_Dominance,207,58,0.694382,22,37.931034
PC75,SA_WaitingTime_Dominance,208,86,0.786048,16,18.604651
PC75,SA_WaitingTime_Dominance,209,87,0.758667,20,22.988506
PC75,SA_WaitingTime_Dominance,MEAN,,,14.400000,19.935100
PC75,SA_WaitingTime_Dominance,STDDEV,,,4.800000,8.124582
PC75,SA_Energy_Dominance,200,48,0.727038,3,6.250000
PC75,SA_Energy_Dominance,201,50,0.672358,11,22.000000
PC75,SA_Energy_Dominance,202,75,0.732810,4,5.333333
PC75,SA_Energy_Dominance,203,79,0.640524,4,5.063291
PC75,SA_Energy_Dominance,204,120,0.814862,5,4.166667
PC75,SA_Energy_Dominance,205,76,0.734824,5,6.578947
PC75,SA_Energy_Dominance,206,82,0.649701,4,4.878049
PC75,SA_Energy_Dominance,207,58,0.694382,3,5.172414
PC75,SA_Energy_Dominance,208,86,0.786048,4,4.651163
PC75,SA_Energy_Dominance,209,87,0.758667,5,5.747126
PC75,SA_Energy_Dominance,MEAN,,,4.800000,6.984099
PC75,SA_Energy_Dominance,STDDEV,,,2.181742,5.051961
PC75,NSGA-II,200,48,0.727038,36,75.000000
PC75,NSGA-II,201,50,0.672358,0,0.000000
PC75,NSGA-II,202,75,0.732810,25,33.333333
PC75,NSGA-II,203,79,0.640524,26,32.911392
PC75,NSGA-II,204,120,0.814862,0,0.000000
PC75,NSGA-II,205,76,0.734824,18,23.684211
PC75,NSGA-II,206,82,0.649701,10,12.195122
PC75,NSGA-II,207,58,0.694382,29,50.000000
PC75,NSGA-II,208,86,0.786048,0,0.000000
PC75,NSGA-II,209,87,0.758667,34,39.080460
PC75,NSGA-II,MEAN,,,17.800000,26.620452
PC75,NSGA-II,STDDEV,,,13.600000,23.387457
PC75,SPEA-II,200,48,0.727038,0,0.000000
PC75,SPEA-II,201,50,0.672358,25,50.000000
PC75,SPEA-II,202,75,0.732810,17,22.666667
PC75,SPEA-II,203,79,0.640524,20,25.316456
PC75,SPEA-II,204,120,0.814862,31,25.833333
PC75,SPEA-II,205,76,0.734824,34,44.736842
PC75,SPEA-II,206,82,0.649701,29,35.365854
PC75,SPEA-II,207,58,0.694382,0,0.000000
PC75,SPEA-II,208,86,0.786048,43,50.000000
PC75,SPEA-II,209,87,0.758667,0,0.000000
PC75,SPEA-II,MEAN,,,19.900000,25.391915
PC75,SPEA-II,STDDEV,,,14.700000,19.043889
PC75,AMOSA,200,48,0.727038,0,0.000000
PC75,AMOSA,201,50,0.672358,0,0.000000
PC75,AMOSA,202,75,0.732810,0,0.000000
PC75,AMOSA,203,79,0.640524,0,0.000000
PC75,AMOSA,204,120,0.814862,0,0.000000
PC75,AMOSA,205,76,0.734824,0,0.000000
PC75,AMOSA,206,82,0.649701,0,0.000000
PC75,AMOSA,207,58,0.694382,0,0.000000
PC75,AMOSA,208,86,0.786048,0,0.000000
PC75,AMOSA,209,87,0.758667,0,0.000000
PC75,AMOSA,MEAN,,,0.000000,0.000000
PC75,AMOSA,STDDEV,,,0.000000,0.000000
PC75,Universal_Pareto,MEAN,76.100000,0.721121,,
PC75,Universal_Pareto,STDDEV,19.967223,0.054279,,
