CapTier,CapWatts,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
Uncapped,,SA_Energy_Dominance,STDDEV,0.025482,0.014907,0.028010,0.000633,,,,,0.025398,
Uncapped,,NSGA-II,200,0.571962,0.013509,0.226236,0.004257,51,51,2,5873,0.626062,
Uncapped,,NSGA-II,201,0.579581,0.006542,0.249608,0.005065,46,46,19,6701,0.631683,
Uncapped,,NSGA-II,202,0.538144,0.016538,0.243810,0.003817,45,45,0,6604,0.595713,
Uncapped,,NSGA-II,203,0.546826,0.010138,0.255315,0.004958,45,45,5,6738,0.603422,
Uncapped,,NSGA-II,204,0.530475,0.011936,0.256290,0.003776,43,43,0,6818,0.588445,
Uncapped,,NSGA-II,205,0.546535,0.006616,0.248118,0.003209,49,49,6,6379,0.602610,
Uncapped,,NSGA-II,206,0.555268,0.010902,0.259856,0.002837,45,45,0,7470,0.610606,
Uncapped,,NSGA-II,207,0.529557,0.019002,0.253909,0.005250,41,41,0,6369,0.588111,
Uncapped,,NSGA-II,208,0.524666,0.015180,0.260758,0.004315,43,43,0,6306,0.583503,
Uncapped,,NSGA-II,209,0.520360,0.004256,0.272951,0.002913,43,43,21,6211,0.579373,
Uncapped,,NSGA-II,MEAN,0.544337,0.011462,0.252685,0.004040,45,45,53,6546,0.600953,10
Uncapped,,NSGA-II,STDDEV,0.018832,0.004500,0.011651,0.000837,,,,,0.016721,
Uncapped,,SPEA-II,200,0.449896,0.016994,0.318118,0.001529,41,41,0,6975,0.518039,
Uncapped,,SPEA-II,201,0.423113,0.017848,0.331168,0.001254,47,47,0,6829,0.494588,
Uncapped,,SPEA-II,202,0.519627,0.016216,0.271765,0.005747,48,48,0,6972,0.579630,
Uncapped,,SPEA-II,203,0.318629,0.018115,0.410671,0.002471,29,29,0,6605,0.402454,
Uncapped,,SPEA-II,204,0.504875,0.001393,0.302249,0.003702,39,39,22,6829,0.566241,
Uncapped,,SPEA-II,205,0.545179,0.022061,0.245333,0.005376,55,55,0,7016,0.602645,
Uncapped,,SPEA-II,206,0.477399,0.008499,0.311402,0.002170,38,38,7,6855,0.542039,
Uncapped,,SPEA-II,207,0.476911,0.028113,0.283360,0.006762,41,41,0,7033,0.542005,
Uncapped,,SPEA-II,208,0.384195,0.021878,0.363376,0.002318,39,39,0,6942,0.460189,
Uncapped,,SPEA-II,209,0.468478,0.015704,0.303017,0.003359,46,46,3,7025,0.534551,
Uncapped,,SPEA-II,MEAN,0.456830,0.016682,0.314046,0.003469,42,42,32,6908,0.524238,10
Uncapped,,SPEA-II,STDDEV,0.063702,0.007014,0.044495,0.001800,,,,,0.056187,
Uncapped,,AMOSA,200,0.227153,0.034814,0.456017,0.015156,12,12,0,5486,0.320968,
Uncapped,,AMOSA,201,0.229847,0.045991,0.444792,0.003097,26,26,0,5461,0.323648,
Uncapped,,AMOSA,202,0.239820,0.040365,0.442268,0.006484,15,15,0,5821,0.332438,
Uncapped,,AMOSA,203,0.234179,0.041966,0.443008,0.007757,19,19,0,5617,0.327256,
Uncapped,,AMOSA,204,0.262995,0.041362,0.420143,0.004334,23,23,0,5805,0.352670,
Uncapped,,AMOSA,205,0.217364,0.033208,0.457365,0.006995,22,22,0,5603,0.312698,
Uncapped,,AMOSA,206,0.271648,0.054549,0.404559,0.009537,26,26,0,5490,0.360641,
Uncapped,,AMOSA,207,0.231191,0.048494,0.446586,0.004009,26,26,0,5452,0.324752,
Uncapped,,AMOSA,208,0.245834,0.044970,0.440419,0.003047,22,22,0,5607,0.337468,
Uncapped,,AMOSA,209,0.260491,0.034460,0.432787,0.006115,17,17,0,5461,0.350312,
Uncapped,,AMOSA,MEAN,0.242052,0.042018,0.438794,0.006653,21,21,0,5580,0.334285,10
Uncapped,,AMOSA,STDDEV,0.016835,0.006428,0.015253,0.003468,,,,,0.014832,
Uncapped,,Universal_Pareto,ALL,0.766210,0.000000,0.000000,0.000000,215,215,215,0,0.821420,
PC90,17685.324,GA_WaitingTime_Dominance,200,0.176383,0.005059,0.515468,0.003130,9,9,0,9601,0.257374,
PC90,17685.324,GA_WaitingTime_Dominance,201,0.152879,0.007816,0.531549,0.005007,7,7,0,9127,0.236186,
PC90,17685.324,GA_WaitingTime_Dominance,202,0.171686,0.015708,0.499899,0.005138,24,24,0,9084,0.253297,
PC90,17685.324,GA_WaitingTime_Dominance,203,0.213282,0.000000,0.493079,0.006061,8,8,8,9812,0.290631,
PC90,17685.324,GA_WaitingTime_Dominance,204,0.165002,0.016262,0.514649,0.003692,13,13,1,9446,0.247346,
PC90,17685.324,GA_WaitingTime_Dominance,205,0.123264,0.019812,0.541299,0.001441,15,15,0,9288,0.209689,
PC90,17685.324,GA_WaitingTime_Dominance,206,0.130495,0.021599,0.536887,0.002688,9,9,0,9574,0.216050,
PC90,17685.324,GA_WaitingTime_Dominance,207,0.152682,0.006498,0.529477,0.001299,11,11,0,9031,0.236107,
PC90,17685.324,GA_WaitingTime_Dominance,208,0.172156,0.001688,0.519248,0.005268,7,7,6,9232,0.253708,
PC90,17685.324,GA_WaitingTime_Dominance,209,0.157897,0.006345,0.529713,0.004133,6,6,1,9536,0.240814,
PC90,17685.324,GA_WaitingTime_Dominance,MEAN,0.161573,0.010079,0.521127,0.003786,11,11,16,9373,0.244120,10
PC90,17685.324,GA_WaitingTime_Dominance,STDDEV,0.023918,0.007256,0.014907,0.001554,,,,,0.021534,
PC90,17685.324,GA_Energy_Dominance,200,0.652715,0.066919,0.110551,0.009732,87,87,11,10495,0.707567,
PC90,17685.324,GA_Energy_Dominance,201,0.667714,0.054888,0.092693,0.011736,86,86,4,10321,0.715475,
PC90,17685.324,GA_Energy_Dominance,202,0.670777,0.064636,0.096123,0.005942,99,99,0,10374,0.717254,
PC90,17685.324,GA_Energy_Dominance,203,0.667187,0.054416,0.098461,0.006757,83,83,1,10618,0.713928,
PC90,17685.324,GA_Energy_Dominance,204,0.639161,0.078889,0.108272,0.011173,83,83,0,10488,0.693660,
PC90,17685.324,GA_Energy_Dominance,205,0.702748,0.035260,0.079853,0.007143,99,99,47,10192,0.745667,
PC90,17685.324,GA_Energy_Dominance,206,0.665359,0.064811,0.098414,0.004828,92,92,0,9957,0.710230,
PC90,17685.324,GA_Energy_Dominance,207,0.642636,0.066053,0.122523,0.010203,81,81,14,9800,0.684598,
PC90,17685.324,GA_Energy_Dominance,208,0.633554,0.055130,0.118414,0.004190,104,104,1,10021,0.674120,
PC90,17685.324,GA_Energy_Dominance,209,0.651225,0.076128,0.105807,0.006647,91,91,0,10356,0.706247,
PC90,17685.324,GA_Energy_Dominance,MEAN,0.659308,0.061713,0.103111,0.007835,91,91,78,10262,0.706875,10
PC90,17685.324,GA_Energy_Dominance,STDDEV,0.019089,0.011873,0.012009,0.002540,,,,,0.018687,
PC90,17685.324,SA_WaitingTime_Dominance,200,0.128109,0.016259,0.537019,0.002792,31,31,0,6643,0.207428,
PC90,17685.324,SA_WaitingTime_Dominance,201,0.141708,0.028357,0.519039,0.004058,23,23,0,6750,0.226515,
PC90,17685.324,SA_WaitingTime_Dominance,202,0.124199,0.021623,0.539436,0.002372,23,23,0,6615,0.205188,
PC90,17685.324,SA_WaitingTime_Dominance,203,0.141055,0.037269,0.511847,0.001761,35,35,2,6933,0.226472,
PC90,17685.324,SA_WaitingTime_Dominance,204,0.122218,0.011609,0.539314,0.001800,20,20,7,6589,0.208837,
PC90,17685.324,SA_WaitingTime_Dominance,205,0.132605,0.008500,0.539423,0.002655,23,23,0,6626,0.215736,
PC90,17685.324,SA_WaitingTime_Dominance,206,0.118008,0.024768,0.541693,0.002042,19,19,5,6574,0.205483,
PC90,17685.324,SA_WaitingTime_Dominance,207,0.122086,0.015747,0.539323,0.001780,25,25,0,6575,0.208857,
PC90,17685.324,SA_WaitingTime_Dominance,208,0.117374,0.021675,0.542521,0.003309,16,16,0,6611,0.204838,
PC90,17685.324,SA_WaitingTime_Dominance,209,0.125144,0.022010,0.535341,0.003632,18,18,0,7280,0.211755,
PC90,17685.324,SA_WaitingTime_Dominance,MEAN,0.127251,0.020782,0.534496,0.002620,23,23,14,6719,0.212111,10
PC90,17685.324,SA_WaitingTime_Dominance,STDDEV,0.008232,0.007930,0.009851,0.000782,,,,,0.007842,
PC90,17685.324,SA_Energy_Dominance,200,0.561308,0.143319,0.171140,0.003252,111,112,0,6553,0.614900,
PC90,17685.324,SA_Energy_Dominance,201,0.548789,0.155480,0.181082,0.004246,94,94,0,6500,0.602570,
PC90,17685.324,SA_Energy_Dominance,202,0.544880,0.122092,0.211899,0.004177,101,103,2,6554,0.592601,
PC90,17685.324,SA_Energy_Dominance,203,0.568678,0.119151,0.179706,0.002356,114,114,0,6652,0.616659,
PC90,17685.324,SA_Energy_Dominance,204,0.539347,0.109404,0.207409,0.002318,89,90,3,6703,0.587040,
PC90,17685.324,SA_Energy_Dominance,205,0.509532,0.156040,0.208239,0.004881,102,102,0,7156,0.563671,
PC90,17685.324,SA_Energy_Dominance,206,0.536696,0.124398,0.216841,0.006296,74,75,2,6639,0.584594,
PC90,17685.324,SA_Energy_Dominance,207,0.558774,0.135880,0.183188,0.005169,86,87,0,6528,0.607620,
PC90,17685.324,SA_Energy_Dominance,208,0.522908,0.174615,0.194772,0.005981,114,115,0,6675,0.580194,
PC90,17685.324,SA_Energy_Dominance,209,0.576775,0.116912,0.176994,0.003116,107,108,0,6582,0.623611,
PC90,17685.324,SA_Energy_Dominance,MEAN,0.546769,0.135729,0.193127,0.004179,99,100,7,6654,0.597346,10
PC90,17685.324,SA_Energy_Dominance,STDDEV,0.019637,0.020022,0.015867,0.001341,,,,,0.017954,
PC90,17685.324,NSGA-II,200,0.569223,0.015314,0.232609,0.004856,45,45,0,12794,0.611116,
PC90,17685.324,NSGA-II,201,0.535056,0.020284,0.256267,0.003164,39,39,0,12641,0.580080,
PC90,17685.324,NSGA-II,202,0.497268,0.010034,0.283383,0.004555,40,40,0,12545,0.545752,
PC90,17685.324,NSGA-II,203,0.588381,0.008215,0.229435,0.003437,41,41,4,12735,0.628290,
PC90,17685.324,NSGA-II,204,0.576527,0.007776,0.240880,0.004379,44,44,15,12942,0.617482,
PC90,17685.324,NSGA-II,205,0.576756,0.011253,0.236156,0.017878,48,48,0,12864,0.617680,
PC90,17685.324,NSGA-II,206,0.573539,0.013410,0.227616,0.006077,45,45,0,12976,0.614983,
PC90,17685.324,NSGA-II,207,0.515044,0.030571,0.255536,0.004019,43,43,0,12719,0.562224,
PC90,17685.324,NSGA-II,208,0.532877,0.020466,0.241553,0.006994,44,44,0,12770,0.578107,
PC90,17685.324,NSGA-II,209,0.573173,0.006438,0.240862,0.005871,34,34,13,13297,0.614596,
PC90,17685.324,NSGA-II,MEAN,0.553785,0.014376,0.244430,0.006123,42,42,32,12828,0.597031,10
PC90,17685.324,NSGA-II,STDDEV,0.029545,0.007136,0.015906,0.004080,,,,,0.026716,
PC90,17685.324,SPEA-II,200,0.495575,0.007890,0.294101,0.002752,33,33,11,13572,0.544227,
PC90,17685.324,SPEA-II,201,0.442806,0.019922,0.320404,0.001919,45,45,0,13346,0.496591,
PC90,17685.324,SPEA-II,202,0.475787,0.014183,0.298432,0.003107,39,39,0,13524,0.526709,
PC90,17685.324,SPEA-II,203,0.376536,0.012619,0.371070,0.004304,29,29,4,13226,0.436726,
PC90,17685.324,SPEA-II,204,0.417878,0.017490,0.324566,0.003520,37,37,0,13416,0.473886,
PC90,17685.324,SPEA-II,205,0.479033,0.011818,0.302773,0.002538,50,50,11,13424,0.529565,
PC90,17685.324,SPEA-II,206,0.514680,0.024025,0.248931,0.006175,40,40,0,13526,0.561889,
PC90,17685.324,SPEA-II,207,0.498883,0.022192,0.271567,0.003584,41,41,0,13475,0.547489,
PC90,17685.324,SPEA-II,208,0.489282,0.002761,0.303222,0.002278,35,35,10,13406,0.538563,
PC90,17685.324,SPEA-II,209,0.354195,0.008556,0.383678,0.002128,33,33,0,13357,0.416438,
PC90,17685.324,SPEA-II,MEAN,0.454465,0.014146,0.311874,0.003231,38,38,36,13427,0.507208,10
PC90,17685.324,SPEA-II,STDDEV,0.052116,0.006439,0.038903,0.001208,,,,,0.047198,
PC90,17685.324,AMOSA,200,0.239682,0.046427,0.440336,0.006318,21,21,0,13900,0.312042,
PC90,17685.324,AMOSA,201,0.294465,0.058604,0.386006,0.005053,30,30,0,13964,0.362253,
PC90,17685.324,AMOSA,202,0.277910,0.043705,0.409652,0.006156,29,29,0,13619,0.346979,
PC90,17685.324,AMOSA,203,0.260328,0.047015,0.427666,0.002982,29,29,0,14020,0.330877,
PC90,17685.324,AMOSA,204,0.345743,0.062137,0.349604,0.004447,29,29,0,13697,0.408744,
PC90,17685.324,AMOSA,205,0.237604,0.046171,0.431078,0.007677,24,24,0,13408,0.310475,
PC90,17685.324,AMOSA,206,0.285938,0.036933,0.407983,0.002955,28,28,0,13552,0.354259,
PC90,17685.324,AMOSA,207,0.283795,0.042859,0.407772,0.008281,18,18,0,13870,0.352399,
PC90,17685.324,AMOSA,208,0.261379,0.045484,0.426123,0.004110,20,20,0,13810,0.331819,
PC90,17685.324,AMOSA,209,0.275102,0.043169,0.410415,0.005730,28,28,0,13923,0.344470,
PC90,17685.324,AMOSA,MEAN,0.276195,0.047250,0.409664,0.005371,26,26,0,13776,0.345432,10
PC90,17685.324,AMOSA,STDDEV,0.029362,0.007145,0.024836,0.001718,,,,,0.026749,
PC90,17685.324,Universal_Pareto,ALL,0.783469,0.000000,0.000000,0.000000,183,183,183,0,0.822623,
PC85,16702.806,GA_WaitingTime_Dominance,200,0.144952,0.005893,0.418351,0.005656,13,14,0,9205,0.253366,
PC85,16702.806,GA_WaitingTime_Dominance,201,0.110863,0.009767,0.444337,0.006455,6,6,0,9325,0.223455,
PC85,16702.806,GA_WaitingTime_Dominance,202,0.135370,0.001849,0.426576,0.010439,5,5,4,9327,0.245272,
PC85,16702.806,GA_WaitingTime_Dominance,203,0.116042,0.008022,0.444504,0.001339,3,3,0,9048,0.228203,
PC85,16702.806,GA_WaitingTime_Dominance,204,0.127809,0.016235,0.429070,0.004260,11,11,0,9210,0.238380,
PC85,16702.806,GA_WaitingTime_Dominance,205,0.135530,0.003375,0.427635,0.003359,8,8,0,8977,0.245089,
PC85,16702.806,GA_WaitingTime_Dominance,206,0.181935,0.003807,0.382148,0.004202,19,19,7,9053,0.285677,
PC85,16702.806,GA_WaitingTime_Dominance,207,0.155473,0.000972,0.408282,0.004096,9,9,8,8899,0.262567,
PC85,16702.806,GA_WaitingTime_Dominance,208,0.119592,0.007252,0.439764,0.003087,11,11,0,9377,0.231393,
PC85,16702.806,GA_WaitingTime_Dominance,209,0.120768,0.002653,0.440746,0.002885,5,5,1,9093,0.232375,
PC85,16702.806,GA_WaitingTime_Dominance,MEAN,0.134833,0.005983,0.426141,0.004578,9,9,20,9151,0.244578,10
PC85,16702.806,GA_WaitingTime_Dominance,STDDEV,0.020384,0.004359,0.018421,0.002379,,,,,0.017794,
PC85,16702.806,GA_Energy_Dominance,200,0.468895,0.033075,0.187668,0.017067,54,54,16,9735,0.531692,
PC85,16702.806,GA_Energy_Dominance,201,0.614996,0.093816,0.121776,0.005034,92,92,0,10264,0.676244,
PC85,16702.806,GA_Energy_Dominance,202,0.475218,0.039483,0.184102,0.006793,65,65,0,9531,0.536628,
PC85,16702.806,GA_Energy_Dominance,203,0.684271,0.037350,0.100531,0.011351,71,71,37,10315,0.736160,
PC85,16702.806,GA_Energy_Dominance,204,0.611373,0.089019,0.127329,0.008971,88,88,0,10474,0.670833,
PC85,16702.806,GA_Energy_Dominance,205,0.465420,0.037791,0.192283,0.013720,48,48,6,9533,0.528349,
PC85,16702.806,GA_Energy_Dominance,206,0.499683,0.027491,0.169860,0.002902,85,85,9,9979,0.558245,
PC85,16702.806,GA_Energy_Dominance,207,0.486038,0.048732,0.184925,0.014532,57,57,8,9461,0.546524,
PC85,16702.806,GA_Energy_Dominance,208,0.478415,0.043091,0.187243,0.002719,75,75,0,9923,0.538653,
PC85,16702.806,GA_Energy_Dominance,209,0.578183,0.115104,0.149713,0.006631,86,86,8,10857,0.653866,
PC85,16702.806,GA_Energy_Dominance,MEAN,0.536249,0.056495,0.160543,0.008972,72,72,84,10007,0.597719,10
PC85,16702.806,GA_Energy_Dominance,STDDEV,0.074830,0.029191,0.031650,0.004757,,,,,0.073758,
PC85,16702.806,SA_WaitingTime_Dominance,200,0.117508,0.019181,0.446992,0.001557,26,26,0,6749,0.203500,
PC85,16702.806,SA_WaitingTime_Dominance,201,0.089606,0.017651,0.457214,0.001025,25,25,4,6924,0.205778,
PC85,16702.806,SA_WaitingTime_Dominance,202,0.101835,0.022798,0.453877,0.002588,23,23,0,6658,0.201528,
PC85,16702.806,SA_WaitingTime_Dominance,203,0.091928,0.028771,0.457124,0.005003,20,20,0,6691,0.203118,
PC85,16702.806,SA_WaitingTime_Dominance,204,0.089058,0.026487,0.457830,0.002101,23,23,0,6575,0.203212,
PC85,16702.806,SA_WaitingTime_Dominance,205,0.088690,0.018806,0.457814,0.013612,10,10,2,6727,0.204668,
PC85,16702.806,SA_WaitingTime_Dominance,206,0.123081,0.018848,0.445164,0.002552,23,23,0,6801,0.202700,
PC85,16702.806,SA_WaitingTime_Dominance,207,0.122765,0.019582,0.444203,0.003222,23,24,0,6884,0.205118,
PC85,16702.806,SA_WaitingTime_Dominance,208,0.132058,0.031469,0.429682,0.002588,22,22,0,6709,0.212835,
PC85,16702.806,SA_WaitingTime_Dominance,209,0.107547,0.018498,0.447751,0.004358,17,17,1,6625,0.209679,
PC85,16702.806,SA_WaitingTime_Dominance,MEAN,0.106408,0.022209,0.449765,0.003861,21,21,7,6734,0.205214,10
PC85,16702.806,SA_WaitingTime_Dominance,STDDEV,0.015671,0.004701,0.008506,0.003442,,,,,0.003315,
PC85,16702.806,SA_Energy_Dominance,200,0.509930,0.128043,0.188108,0.002481,69,69,4,6642,0.571987,
PC85,16702.806,SA_Energy_Dominance,201,0.581409,0.084765,0.140381,0.002784,109,112,4,6889,0.637011,
PC85,16702.806,SA_Energy_Dominance,202,0.562700,0.075651,0.149450,0.002222,123,123,6,6811,0.618099,
PC85,16702.806,SA_Energy_Dominance,203,0.540504,0.097031,0.164222,0.002435,117,120,0,6753,0.599905,
PC85,16702.806,SA_Energy_Dominance,204,0.538322,0.137134,0.159322,0.008561,85,85,0,6512,0.604905,
PC85,16702.806,SA_Energy_Dominance,205,0.501215,0.183667,0.178082,0.005152,110,111,0,6621,0.579923,
PC85,16702.806,SA_Energy_Dominance,206,0.537116,0.104653,0.153164,0.003410,90,92,0,6429,0.600120,
PC85,16702.806,SA_Energy_Dominance,207,0.522638,0.164085,0.170996,0.004200,79,79,0,6456,0.591504,
PC85,16702.806,SA_Energy_Dominance,208,0.523315,0.127743,0.171531,0.002995,92,92,0,6692,0.588092,
PC85,16702.806,SA_Energy_Dominance,209,0.557763,0.075640,0.145258,0.002303,128,128,0,6702,0.614247,
PC85,16702.806,SA_Energy_Dominance,MEAN,0.537491,0.117841,0.162051,0.003654,100,101,14,6650,0.600579,10
PC85,16702.806,SA_Energy_Dominance,STDDEV,0.023414,0.035082,0.014517,0.001860,,,,,0.018229,
PC85,16702.806,NSGA-II,200,0.459495,0.006587,0.195144,0.007474,41,41,16,12783,0.526369,
PC85,16702.806,NSGA-II,201,0.422237,0.018229,0.210497,0.002899,49,49,0,12370,0.493858,
PC85,16702.806,NSGA-II,202,0.298095,0.027013,0.288678,0.003631,34,34,0,12710,0.385133,
PC85,16702.806,NSGA-II,203,0.317827,0.022135,0.276858,0.002698,34,34,0,12242,0.402958,
PC85,16702.806,NSGA-II,204,0.306854,0.017596,0.283960,0.002790,38,38,0,12050,0.393278,
PC85,16702.806,NSGA-II,205,0.436432,0.007968,0.208664,0.003244,35,35,17,12473,0.506054,
PC85,16702.806,NSGA-II,206,0.307373,0.022018,0.282966,0.002198,37,37,0,12602,0.393855,
PC85,16702.806,NSGA-II,207,0.359230,0.016923,0.253638,0.003490,28,28,0,12507,0.438661,
PC85,16702.806,NSGA-II,208,0.293078,0.022061,0.293071,0.001883,35,35,0,12724,0.380794,
PC85,16702.806,NSGA-II,209,0.318934,0.010460,0.282816,0.002291,39,39,0,12464,0.403733,
PC85,16702.806,NSGA-II,MEAN,0.351956,0.017099,0.257629,0.003260,37,37,33,12492,0.432469,10
PC85,16702.806,NSGA-II,STDDEV,0.060281,0.006419,0.036193,0.001502,,,,,0.052606,
PC85,16702.806,SPEA-II,200,0.293815,0.008289,0.304150,0.001031,26,26,0,12888,0.381906,
PC85,16702.806,SPEA-II,201,0.457124,0.011860,0.192563,0.004969,40,40,0,13405,0.524753,
PC85,16702.806,SPEA-II,202,0.338272,0.006324,0.275124,0.003240,30,30,1,12941,0.420391,
PC85,16702.806,SPEA-II,203,0.310262,0.006079,0.298705,0.001406,30,30,10,12953,0.396103,
PC85,16702.806,SPEA-II,204,0.334117,0.006509,0.277904,0.004217,24,24,16,12933,0.416774,
PC85,16702.806,SPEA-II,205,0.310338,0.012350,0.288846,0.001560,37,37,0,13239,0.395991,
PC85,16702.806,SPEA-II,206,0.306828,0.011582,0.287246,0.001300,33,33,0,13028,0.392944,
PC85,16702.806,SPEA-II,207,0.332437,0.009778,0.277834,0.002312,24,25,0,13040,0.415345,
PC85,16702.806,SPEA-II,208,0.309611,0.004526,0.296729,0.001574,26,26,13,12949,0.395902,
PC85,16702.806,SPEA-II,209,0.334793,0.008873,0.277795,0.002049,26,26,0,13453,0.417507,
PC85,16702.806,SPEA-II,MEAN,0.332760,0.008617,0.277690,0.002366,30,30,40,13082,0.415762,10
PC85,16702.806,SPEA-II,STDDEV,0.043860,0.002601,0.029955,0.001272,,,,,0.038397,
PC85,16702.806,AMOSA,200,0.206798,0.046097,0.349046,0.003498,29,29,0,13671,0.304733,
PC85,16702.806,AMOSA,201,0.222235,0.043006,0.340593,0.010872,12,12,0,13672,0.318148,
PC85,16702.806,AMOSA,202,0.257234,0.042598,0.311518,0.008674,27,27,0,13585,0.349015,
