CapTier,CapWatts,WaitingTime,Energy
PC85,14274.762,6.508000,0.076976150
PC85,14274.762,6.512000,0.076898937
PC85,14274.762,6.528000,0.076880834
PC85,14274.762,6.538000,0.076851018
PC85,14274.762,6.546000,0.076746281
PC85,14274.762,6.578000,0.076653735
PC85,14274.762,6.588000,0.076623335
PC85,14274.762,6.628000,0.076556089
PC85,14274.762,6.680000,0.076500262
PC85,14274.762,6.682000,0.076448104
PC85,14274.762,6.690000,0.076408022
PC85,14274.762,6.746000,0.076363663
PC85,14274.762,6.762000,0.076327969
PC85,14274.762,6.784000,0.076299052
PC85,14274.762,6.786000,0.076270871
PC85,14274.762,6.826000,0.076220492
PC85,14274.762,6.854000,0.076099032
PC85,14274.762,6.900000,0.076072619
PC85,14274.762,6.958000,0.076001415
PC85,14274.762,6.978000,0.075984321
PC85,14274.762,7.004000,0.075975158
PC85,14274.762,7.030000,0.075971636
PC85,14274.762,7.060000,0.075929787
PC85,14274.762,7.090000,0.075919555
PC85,14274.762,7.094000,0.075815463
PC85,14274.762,7.196000,0.075787122
PC85,14274.762,7.220000,0.075768708
PC85,14274.762,7.264000,0.075764425
PC85,14274.762,7.292000,0.075762301
PC85,14274.762,7.300000,0.075733345
PC85,14274.762,7.354000,0.075677013
PC85,14274.762,7.386000,0.075628379
PC85,14274.762,7.624000,0.075574731
PC85,14274.762,7.664000,0.075363723
PC85,14274.762,7.746000,0.075231301
PC85,14274.762,7.866000,0.075216741
PC85,14274.762,7.868000,0.075115012
PC85,14274.762,7.906000,0.075109815
PC85,14274.762,7.942000,0.075068682
PC85,14274.762,7.944000,0.075039083
PC85,14274.762,7.954000,0.074974287
PC85,14274.762,8.038000,0.074908488
PC85,14274.762,8.172000,0.074869809
PC85,14274.762,8.308000,0.074790236
PC85,14274.762,9.322000,0.074782708
PC85,14274.762,9.444000,0.074762548
PC85,14274.762,9.454000,0.074707059
PC85,14274.762,9.502000,0.074679863
PC85,14274.762,9.560000,0.074636785
PC85,14274.762,9.616000,0.074599154
PC85,14274.762,9.694000,0.074590490
PC85,14274.762,9.716000,0.074523953
PC85,14274.762,9.834000,0.074497856
PC85,14274.762,9.880000,0.074427485
PC85,14274.762,9.978000,0.074350220
PC85,14274.762,10.132000,0.074330269
PC85,14274.762,10.342000,0.074242636
PC85,14274.762,10.430000,0.074140701
PC85,14274.762,10.476000,0.074030014
PC85,14274.762,10.502000,0.073475716
PC85,14274.762,10.552000,0.073424044
PC85,14274.762,10.586000,0.073412419
PC85,14274.762,10.622000,0.073364515
PC85,14274.762,10.652000,0.073356899
PC85,14274.762,10.692000,0.073351202
PC85,14274.762,10.734000,0.073346237
PC85,14274.762,10.764000,0.073335650
PC85,14274.762,10.790000,0.073311563
PC85,14274.762,10.818000,0.073298739
PC85,14274.762,10.892000,0.073279823
PC85,14274.762,10.932000,0.073265497
PC85,14274.762,10.980000,0.073236822
PC85,14274.762,11.032000,0.073233654
PC85,14274.762,11.068000,0.073219999
PC85,14274.762,11.092000,0.073201221
PC85,14274.762,11.126000,0.073201221
PC85,14274.762,11.626000,0.073174666
PC85,14274.762,11.680000,0.073157757
PC85,14274.762,11.714000,0.072999076
PC85,14274.762,11.788000,0.072971492
PC85,14274.762,11.792000,0.072885794
PC85,14274.762,11.860000,0.072873625
PC85,14274.762,11.866000,0.072847083
PC85,14274.762,11.902000,0.072818719
PC85,14274.762,11.966000,0.072785204
PC85,14274.762,12.020000,0.072742850
PC85,14274.762,12.058000,0.072708154
PC85,14274.762,12.184000,0.072676739
PC85,14274.762,12.856000,0.072598949
PC85,14274.762,12.912000,0.072567414
PC85,14274.762,12.942000,0.072475890
PC85,14274.762,12.946000,0.072346294
PC85,14274.762,13.020000,0.072197629
PC85,14274.762,13.098000,0.072103485
PC85,14274.762,13.146000,0.071729677
PC85,14274.762,13.210000,0.071708477
PC85,14274.762,13.274000,0.071586096
PC85,14274.762,13.310000,0.071507354
PC85,14274.762,13.398000,0.071435769
PC85,14274.762,13.458000,0.071433736
PC85,14274.762,13.512000,0.071407492
PC85,14274.762,13.576000,0.071379325
PC85,14274.762,13.652000,0.071374570
PC85,14274.762,15.810000,0.071295030
PC85,14274.762,15.886000,0.070383904
PC85,14274.762,15.972000,0.070371762
PC85,14274.762,16.332000,0.069924101
PC85,14274.762,16.530000,0.069909661
PC85,14274.762,16.742000,0.069901362
PC85,14274.762,16.846000,0.069897213
PC85,14274.762,17.002000,0.069873902
PC85,14274.762,17.354000,0.069649133
PC85,14274.762,17.360000,0.069518356
PC85,14274.762,17.610000,0.069504772
PC85,14274.762,17.770000,0.069487634
PC85,14274.762,17.932000,0.069443389
PC85,14274.762,18.110000,0.069365470
PC85,14274.762,18.302000,0.069316595
PC85,14274.762,18.652000,0.069301442
PC85,14274.762,18.760000,0.069281096
PC85,14274.762,18.960000,0.069227850
PC85,14274.762,19.238000,0.069224603
PC85,14274.762,19.354000,0.069171709
PC80,13435.070,4.662000,0.083693590
PC80,13435.070,4.664000,0.083665060
PC80,13435.070,4.676000,0.083588456
PC80,13435.070,4.682000,0.083443100
PC80,13435.070,4.702000,0.083311595
PC80,13435.070,4.710000,0.083306350
PC80,13435.070,4.716000,0.083303305
PC80,13435.070,4.718000,0.083289713
PC80,13435.070,4.722000,0.082567333
PC80,13435.070,4.726000,0.082483315
PC80,13435.070,4.734000,0.082325661
PC80,13435.070,4.738000,0.082309718
PC80,13435.070,4.744000,0.082214753
PC80,13435.070,4.766000,0.082156806
PC80,13435.070,4.772000,0.082144893
PC80,13435.070,4.776000,0.082124525
PC80,13435.070,4.782000,0.082093127
PC80,13435.070,4.788000,0.082042660
PC80,13435.070,4.814000,0.082038800
PC80,13435.070,4.848000,0.082017572
PC80,13435.070,5.220000,0.082016937
PC80,13435.070,5.272000,0.082002918
PC80,13435.070,5.500000,0.081930861
PC80,13435.070,6.704000,0.077898958
PC80,13435.070,6.744000,0.077778581
PC80,13435.070,6.746000,0.077371101
PC80,13435.070,6.764000,0.077191061
PC80,13435.070,6.782000,0.077177400
PC80,13435.070,6.804000,0.077067508
PC80,13435.070,6.874000,0.076984072
PC80,13435.070,6.878000,0.076944953
PC80,13435.070,6.936000,0.076818822
PC80,13435.070,7.154000,0.076589884
PC80,13435.070,7.192000,0.076558052
PC80,13435.070,7.232000,0.076530954
PC80,13435.070,7.270000,0.076489383
PC80,13435.070,7.272000,0.076216279
PC80,13435.070,7.276000,0.075907434
PC80,13435.070,7.468000,0.075750040
PC80,13435.070,7.526000,0.075689192
PC80,13435.070,7.562000,0.075540671
PC80,13435.070,7.664000,0.075435575
PC80,13435.070,7.684000,0.075370971
PC80,13435.070,7.706000,0.075306623
PC80,13435.070,7.718000,0.075191956
PC80,13435.070,7.744000,0.075158806
PC80,13435.070,7.814000,0.075120460
PC80,13435.070,7.914000,0.075109038
PC80,13435.070,7.954000,0.075089648
PC80,13435.070,7.962000,0.075056040
PC80,13435.070,7.994000,0.075014826
PC80,13435.070,8.002000,0.074911001
PC80,13435.070,8.036000,0.074905098
PC80,13435.070,8.122000,0.074885355
PC80,13435.070,8.194000,0.074866352
PC80,13435.070,8.240000,0.074863127
PC80,13435.070,8.242000,0.074826766
PC80,13435.070,8.278000,0.074691219
PC80,13435.070,8.390000,0.074675981
PC80,13435.070,8.456000,0.074649195
PC80,13435.070,9.118000,0.074563817
PC80,13435.070,9.328000,0.074547269
PC80,13435.070,9.388000,0.074502420
PC80,13435.070,9.800000,0.074476710
PC80,13435.070,10.114000,0.074265451
PC80,13435.070,10.146000,0.074118029
PC80,13435.070,10.322000,0.074011613
PC80,13435.070,10.530000,0.073869317
PC80,13435.070,10.666000,0.073809553
PC80,13435.070,10.698000,0.073730670
PC80,13435.070,10.800000,0.073645144
PC80,13435.070,11.350000,0.073596123
PC80,13435.070,11.460000,0.073529743
PC80,13435.070,11.618000,0.073514284
PC80,13435.070,11.666000,0.073449076
PC80,13435.070,11.768000,0.073397306
PC80,13435.070,11.984000,0.073241773
PC80,13435.070,12.396000,0.073153674
PC80,13435.070,12.450000,0.073053945
PC80,13435.070,12.520000,0.073029813
PC80,13435.070,12.814000,0.073010861
PC80,13435.070,12.858000,0.072838433
PC80,13435.070,13.114000,0.072694671
PC80,13435.070,13.328000,0.072627772
PC80,13435.070,13.504000,0.072533334
PC80,13435.070,13.998000,0.072478537
PC80,13435.070,15.094000,0.072468717
PC80,13435.070,15.184000,0.072365588
PC80,13435.070,15.194000,0.072244494
PC80,13435.070,15.248000,0.072029523
PC80,13435.070,15.298000,0.071796407
PC80,13435.070,15.356000,0.071693822
PC80,13435.070,15.422000,0.071646177
PC80,13435.070,15.650000,0.071588965
PC80,13435.070,15.686000,0.071455286
PC80,13435.070,15.730000,0.071336898
PC80,13435.070,15.854000,0.071304015
PC80,13435.070,16.020000,0.071266509
PC80,13435.070,16.096000,0.071257278
PC80,13435.070,17.696000,0.070422452
PC80,13435.070,17.848000,0.070382695
PC80,13435.070,17.954000,0.070280280
PC80,13435.070,18.454000,0.069364353
PC80,13435.070,19.098000,0.069322248
PC80,13435.070,19.294000,0.069308229
PC80,13435.070,19.432000,0.069304504
PC80,13435.070,19.758000,0.069271318
PC80,13435.070,20.202000,0.069180100
PC80,13435.070,20.458000,0.069161072
PC80,13435.070,20.976000,0.069141268
PC80,13435.070,21.910000,0.068811528
PC80,13435.070,22.052000,0.068689748
PC75,12595.378,4.760000,0.083635910
PC75,12595.378,4.770000,0.083237212
PC75,12595.378,4.798000,0.083190070
PC75,12595.378,4.800000,0.083063754
PC75,12595.378,4.814000,0.082976087
PC75,12595.378,4.818000,0.082682690
PC75,12595.378,4.820000,0.082661637
PC75,12595.378,4.832000,0.082631514
PC75,12595.378,4.836000,0.082575122
PC75,12595.378,4.870000,0.082353988
PC75,12595.378,4.874000,0.082285272
PC75,12595.378,4.876000,0.082095797
PC75,12595.378,4.880000,0.082040873
PC75,12595.378,4.894000,0.082032639
PC75,12595.378,4.896000,0.082025703
PC75,12595.378,4.904000,0.082006911
PC75,12595.378,4.932000,0.081978146
PC75,12595.378,4.934000,0.081945126
PC75,12595.378,4.936000,0.081934047
PC75,12595.378,4.954000,0.081812305
PC75,12595.378,4.976000,0.081731794
PC75,12595.378,6.948000,0.078129713
PC75,12595.378,7.022000,0.077928604
PC75,12595.378,7.030000,0.077507897
PC75,12595.378,7.070000,0.077495629
PC75,12595.378,7.114000,0.077347756
PC75,12595.378,7.118000,0.077023622
PC75,12595.378,7.274000,0.076726197
PC75,12595.378,7.342000,0.076679538
PC75,12595.378,7.428000,0.076635772
PC75,12595.378,7.432000,0.076540858
PC75,12595.378,7.448000,0.076409860
PC75,12595.378,7.532000,0.076292052
PC75,12595.378,7.574000,0.076104686
PC75,12595.378,7.690000,0.076070298
PC75,12595.378,7.720000,0.075855715
PC75,12595.378,7.726000,0.075712235
PC75,12595.378,7.874000,0.075688552
PC75,12595.378,7.916000,0.075648836
PC75,12595.378,7.948000,0.075545343
PC75,12595.378,8.016000,0.075423350
PC75,12595.378,8.038000,0.075379243
PC75,12595.378,8.082000,0.075233480
PC75,12595.378,8.172000,0.075122422
PC75,12595.378,8.218000,0.075021319
PC75,12595.378,8.224000,0.074956215
PC75,12595.378,8.226000,0.074836474
PC75,12595.378,8.624000,0.074799722
PC75,12595.378,8.652000,0.074619680
PC75,12595.378,8.758000,0.074605821
PC75,12595.378,8.920000,0.074554143
PC75,12595.378,8.976000,0.074519477
PC75,12595.378,9.048000,0.074483754
PC75,12595.378,9.228000,0.074444655
PC75,12595.378,10.240000,0.074080610
PC75,12595.378,10.672000,0.073901903
PC75,12595.378,11.134000,0.073806973
PC75,12595.378,11.212000,0.073800970
PC75,12595.378,11.232000,0.073732001
PC75,12595.378,11.376000,0.073689906
PC75,12595.378,11.562000,0.073635116
PC75,12595.378,11.626000,0.073616631
PC75,12595.378,11.708000,0.073575509
PC75,12595.378,11.906000,0.073553081
PC75,12595.378,12.398000,0.073527442
PC75,12595.378,12.542000,0.073479939
PC75,12595.378,12.736000,0.073267696
PC75,12595.378,13.160000,0.073222968
PC75,12595.378,13.222000,0.073217463
PC75,12595.378,13.266000,0.073118913
PC75,12595.378,13.310000,0.072694744
PC75,12595.378,13.326000,0.072444231
PC75,12595.378,13.416000,0.072276865
PC75,12595.378,13.466000,0.072276373
PC75,12595.378,13.556000,0.072273740
PC75,12595.378,13.592000,0.072035237
PC75,12595.378,13.720000,0.071746875
PC75,12595.378,13.774000,0.071691648
PC75,12595.378,13.832000,0.071583195
PC75,12595.378,13.868000,0.071558250
PC75,12595.378,14.184000,0.071537845
PC75,12595.378,15.284000,0.071521429
PC75,12595.378,15.496000,0.071427405
PC75,12595.378,15.580000,0.071282565
PC75,12595.378,15.684000,0.071187074
PC75,12595.378,15.810000,0.071118298
PC75,12595.378,15.932000,0.071097813
PC75,12595.378,15.976000,0.070942911
PC75,12595.378,16.314000,0.070933679
PC75,12595.378,16.556000,0.070923592
PC75,12595.378,16.660000,0.070860020
PC75,12595.378,16.810000,0.070845168
PC75,12595.378,16.928000,0.070835306
PC75,12595.378,17.068000,0.070829785
PC75,12595.378,19.032000,0.070238418
PC75,12595.378,19.148000,0.070185344
PC75,12595.378,19.252000,0.070157129
PC75,12595.378,19.342000,0.070136077
PC75,12595.378,19.790000,0.069879109
PC75,12595.378,19.874000,0.069807093
PC75,12595.378,20.036000,0.069757369
PC75,12595.378,21.112000,0.069473511
PC75,12595.378,21.246000,0.069317160
PC75,12595.378,21.404000,0.069228939
PC75,12595.378,21.496000,0.069213675
PC75,12595.378,21.560000,0.069014941
PC75,12595.378,21.564000,0.068608962
PC75,12595.378,21.616000,0.068195768
PC75,12595.378,21.668000,0.067767928
PC75,12595.378,21.880000,0.067607158
PC75,12595.378,21.998000,0.067576840
PC75,12595.378,22.166000,0.067561309
