Scenario,ScenarioName,Algorithm,CapWatts,NumSeeds,MeanFeasibilityRate,StdFeasibilityRate,MinFeasibilityRate,MaxFeasibilityRate,TotalSolutionsAcrossSeeds,TotalFeasibleAcrossSeeds
1,Balanced,SA_WaitingTime_Dominance_PC90,14737.8,10,0.0000,0.0000,0.0000,0.0000,233,0
1,Balanced,SA_Energy_Dominance_PC90,17685.3,10,1.0000,0.0000,1.0000,1.0000,1000,1000
1,Balanced,SA_Energy_Dominance_PC90,16702.8,10,0.4250,0.0939,0.2444,0.5467,1000,423
1,Balanced,SA_Energy_Dominance_PC90,15720.3,10,0.1994,0.0552,0.0889,0.3043,1000,201
1,Balanced,SA_Energy_Dominance_PC90,14737.8,10,0.1029,0.0604,0.0400,0.2000,1000,108
1,Balanced,NSGA-II_PC90,17685.3,10,1.0000,0.0000,1.0000,1.0000,423,423
1,Balanced,NSGA-II_PC90,16702.8,10,0.5851,0.1543,0.3077,0.8444,423,248
1,Balanced,NSGA-II_PC90,15720.3,10,0.0985,0.0640,0.0455,0.2326,423,41
1,Balanced,NSGA-II_PC90,14737.8,10,0.0023,0.0074,0.0000,0.0233,423,1
1,Balanced,SPEA-II_PC90,17685.3,10,1.0000,0.0000,1.0000,1.0000,382,382
1,Balanced,SPEA-II_PC90,16702.8,10,0.3072,0.1984,0.0222,0.5610,382,114
1,Balanced,SPEA-II_PC90,15720.3,10,0.0148,0.0331,0.0000,0.0976,382,6
1,Balanced,SPEA-II_PC90,14737.8,10,0.0000,0.0000,0.0000,0.0000,382,0
1,Balanced,AMOSA_PC90,17685.3,10,1.0000,0.0000,1.0000,1.0000,256,256
1,Balanced,AMOSA_PC90,16702.8,10,0.0251,0.0424,0.0000,0.1333,256,7
1,Balanced,AMOSA_PC90,15720.3,10,0.0000,0.0000,0.0000,0.0000,256,0
1,Balanced,AMOSA_PC90,14737.8,10,0.0000,0.0000,0.0000,0.0000,256,0
1,Balanced,GA_WaitingTime_Dominance_PC85,17685.3,10,1.0000,0.0000,1.0000,1.0000,91,91
1,Balanced,GA_WaitingTime_Dominance_PC85,16702.8,10,1.0000,0.0000,1.0000,1.0000,91,91
1,Balanced,GA_WaitingTime_Dominance_PC85,15720.3,10,0.0000,0.0000,0.0000,0.0000,91,0
1,Balanced,GA_WaitingTime_Dominance_PC85,14737.8,10,0.0000,0.0000,0.0000,0.0000,91,0
1,Balanced,GA_Energy_Dominance_PC85,17685.3,10,1.0000,0.0000,1.0000,1.0000,721,721
1,Balanced,GA_Energy_Dominance_PC85,16702.8,10,1.0000,0.0000,1.0000,1.0000,721,721
1,Balanced,GA_Energy_Dominance_PC85,15720.3,10,0.7451,0.1047,0.5870,0.8605,721,542
1,Balanced,GA_Energy_Dominance_PC85,14737.8,10,0.4064,0.2430,0.0556,0.6667,721,313
1,Balanced,SA_WaitingTime_Dominance_PC85,17685.3,10,1.0000,0.0000,1.0000,1.0000,213,213
1,Balanced,SA_WaitingTime_Dominance_PC85,16702.8,10,1.0000,0.0000,1.0000,1.0000,213,213
1,Balanced,SA_WaitingTime_Dominance_PC85,15720.3,10,0.1157,0.0763,0.0417,0.3043,213,25
1,Balanced,SA_WaitingTime_Dominance_PC85,14737.8,10,0.0000,0.0000,0.0000,0.0000,213,0
1,Balanced,SA_Energy_Dominance_PC85,17685.3,10,1.0000,0.0000,1.0000,1.0000,1011,1011
1,Balanced,SA_Energy_Dominance_PC85,16702.8,10,1.0000,0.0000,1.0000,1.0000,1011,1011
1,Balanced,SA_Energy_Dominance_PC85,15720.3,10,0.2631,0.0874,0.0759,0.3587,1011,269
1,Balanced,SA_Energy_Dominance_PC85,14737.8,10,0.1238,0.0938,0.0417,0.2824,1011,123
1,Balanced,NSGA-II_PC85,17685.3,10,1.0000,0.0000,1.0000,1.0000,370,370
1,Balanced,NSGA-II_PC85,16702.8,10,1.0000,0.0000,1.0000,1.0000,370,370
1,Balanced,NSGA-II_PC85,15720.3,10,0.0674,0.1496,0.0000,0.4878,370,27
1,Balanced,NSGA-II_PC85,14737.8,10,0.0049,0.0154,0.0000,0.0488,370,2
1,Balanced,SPEA-II_PC85,17685.3,10,1.0000,0.0000,1.0000,1.0000,297,297
1,Balanced,SPEA-II_PC85,16702.8,10,1.0000,0.0000,1.0000,1.0000,297,297
1,Balanced,SPEA-II_PC85,15720.3,10,0.0492,0.1073,0.0000,0.3333,297,16
1,Balanced,SPEA-II_PC85,14737.8,10,0.0000,0.0000,0.0000,0.0000,297,0
1,Balanced,AMOSA_PC85,17685.3,10,1.0000,0.0000,1.0000,1.0000,221,221
1,Balanced,AMOSA_PC85,16702.8,10,1.0000,0.0000,1.0000,1.0000,221,221
1,Balanced,AMOSA_PC85,15720.3,10,0.0000,0.0000,0.0000,0.0000,221,0
1,Balanced,AMOSA_PC85,14737.8,10,0.0000,0.0000,0.0000,0.0000,221,0
1,Balanced,GA_WaitingTime_Dominance_PC80,17685.3,10,1.0000,0.0000,1.0000,1.0000,91,91
1,Balanced,GA_WaitingTime_Dominance_PC80,16702.8,10,1.0000,0.0000,1.0000,1.0000,91,91
1,Balanced,GA_WaitingTime_Dominance_PC80,15720.3,10,1.0000,0.0000,1.0000,1.0000,91,91
1,Balanced,GA_WaitingTime_Dominance_PC80,14737.8,10,0.0000,0.0000,0.0000,0.0000,91,0
1,Balanced,GA_Energy_Dominance_PC80,17685.3,10,1.0000,0.0000,1.0000,1.0000,960,960
1,Balanced,GA_Energy_Dominance_PC80,16702.8,10,1.0000,0.0000,1.0000,1.0000,960,960
1,Balanced,GA_Energy_Dominance_PC80,15720.3,10,1.0000,0.0000,1.0000,1.0000,960,960
1,Balanced,GA_Energy_Dominance_PC80,14737.8,10,0.4207,0.1333,0.2381,0.5938,960,405
1,Balanced,SA_WaitingTime_Dominance_PC80,17685.3,10,1.0000,0.0000,1.0000,1.0000,192,192
1,Balanced,SA_WaitingTime_Dominance_PC80,16702.8,10,1.0000,0.0000,1.0000,1.0000,192,192
1,Balanced,SA_WaitingTime_Dominance_PC80,15720.3,10,1.0000,0.0000,1.0000,1.0000,192,192
1,Balanced,SA_WaitingTime_Dominance_PC80,14737.8,10,0.0000,0.0000,0.0000,0.0000,192,0
1,Balanced,SA_Energy_Dominance_PC80,17685.3,10,1.0000,0.0000,1.0000,1.0000,991,991
1,Balanced,SA_Energy_Dominance_PC80,16702.8,10,1.0000,0.0000,1.0000,1.0000,991,991
1,Balanced,SA_Energy_Dominance_PC80,15720.3,10,1.0000,0.0000,1.0000,1.0000,991,991
1,Balanced,SA_Energy_Dominance_PC80,14737.8,10,0.1470,0.1099,0.0446,0.3579,991,146
1,Balanced,NSGA-II_PC80,17685.3,10,1.0000,0.0000,1.0000,1.0000,254,254
1,Balanced,NSGA-II_PC80,16702.8,10,1.0000,0.0000,1.0000,1.0000,254,254
1,Balanced,NSGA-II_PC80,15720.3,10,1.0000,0.0000,1.0000,1.0000,254,254
1,Balanced,NSGA-II_PC80,14737.8,10,0.0000,0.0000,0.0000,0.0000,254,0
1,Balanced,SPEA-II_PC80,17685.3,10,1.0000,0.0000,1.0000,1.0000,268,268
1,Balanced,SPEA-II_PC80,16702.8,10,1.0000,0.0000,1.0000,1.0000,268,268
1,Balanced,SPEA-II_PC80,15720.3,10,1.0000,0.0000,1.0000,1.0000,268,268
1,Balanced,SPEA-II_PC80,14737.8,10,0.0000,0.0000,0.0000,0.0000,268,0
1,Balanced,AMOSA_PC80,17685.3,10,1.0000,0.0000,1.0000,1.0000,150,150
1,Balanced,AMOSA_PC80,16702.8,10,1.0000,0.0000,1.0000,1.0000,150,150
1,Balanced,AMOSA_PC80,15720.3,10,1.0000,0.0000,1.0000,1.0000,150,150
1,Balanced,AMOSA_PC80,14737.8,10,0.0000,0.0000,0.0000,0.0000,150,0
1,Balanced,GA_WaitingTime_Dominance_PC75,17685.3,10,1.0000,0.0000,1.0000,1.0000,125,125
1,Balanced,GA_WaitingTime_Dominance_PC75,16702.8,10,1.0000,0.0000,1.0000,1.0000,125,125
1,Balanced,GA_WaitingTime_Dominance_PC75,15720.3,10,1.0000,0.0000,1.0000,1.0000,125,125
1,Balanced,GA_WaitingTime_Dominance_PC75,14737.8,10,1.0000,0.0000,1.0000,1.0000,125,125
1,Balanced,GA_Energy_Dominance_PC75,17685.3,10,1.0000,0.0000,1.0000,1.0000,895,895
1,Balanced,GA_Energy_Dominance_PC75,16702.8,10,1.0000,0.0000,1.0000,1.0000,895,895
1,Balanced,GA_Energy_Dominance_PC75,15720.3,10,1.0000,0.0000,1.0000,1.0000,895,895
1,Balanced,GA_Energy_Dominance_PC75,14737.8,10,1.0000,0.0000,1.0000,1.0000,895,895
1,Balanced,SA_WaitingTime_Dominance_PC75,17685.3,10,1.0000,0.0000,1.0000,1.0000,169,169
1,Balanced,SA_WaitingTime_Dominance_PC75,16702.8,10,1.0000,0.0000,1.0000,1.0000,169,169
1,Balanced,SA_WaitingTime_Dominance_PC75,15720.3,10,1.0000,0.0000,1.0000,1.0000,169,169
1,Balanced,SA_WaitingTime_Dominance_PC75,14737.8,10,1.0000,0.0000,1.0000,1.0000,169,169
1,Balanced,SA_Energy_Dominance_PC75,17685.3,10,1.0000,0.0000,1.0000,1.0000,888,888
1,Balanced,SA_Energy_Dominance_PC75,16702.8,10,1.0000,0.0000,1.0000,1.0000,888,888
1,Balanced,SA_Energy_Dominance_PC75,15720.3,10,1.0000,0.0000,1.0000,1.0000,888,888
1,Balanced,SA_Energy_Dominance_PC75,14737.8,10,1.0000,0.0000,1.0000,1.0000,888,888
1,Balanced,NSGA-II_PC75,17685.3,10,1.0000,0.0000,1.0000,1.0000,348,348
1,Balanced,NSGA-II_PC75,16702.8,10,1.0000,0.0000,1.0000,1.0000,348,348
1,Balanced,NSGA-II_PC75,15720.3,10,1.0000,0.0000,1.0000,1.0000,348,348
1,Balanced,NSGA-II_PC75,14737.8,10,1.0000,0.0000,1.0000,1.0000,348,348
1,Balanced,SPEA-II_PC75,17685.3,10,1.0000,0.0000,1.0000,1.0000,312,312
1,Balanced,SPEA-II_PC75,16702.8,10,1.0000,0.0000,1.0000,1.0000,312,312
1,Balanced,SPEA-II_PC75,15720.3,10,1.0000,0.0000,1.0000,1.0000,312,312
1,Balanced,SPEA-II_PC75,14737.8,10,1.0000,0.0000,1.0000,1.0000,312,312
1,Balanced,AMOSA_PC75,17685.3,10,1.0000,0.0000,1.0000,1.0000,225,225
1,Balanced,AMOSA_PC75,16702.8,10,1.0000,0.0000,1.0000,1.0000,225,225
1,Balanced,AMOSA_PC75,15720.3,10,1.0000,0.0000,1.0000,1.0000,225,225
1,Balanced,AMOSA_PC75,14737.8,10,1.0000,0.0000,1.0000,1.0000,225,225
2,GPU_Stress,GA_WaitingTime_Dominance,15114.5,10,0.0000,0.0000,0.0000,0.0000,199,0
2,GPU_Stress,GA_WaitingTime_Dominance,14274.8,10,0.0000,0.0000,0.0000,0.0000,199,0
2,GPU_Stress,GA_WaitingTime_Dominance,13435.1,10,0.0000,0.0000,0.0000,0.0000,199,0
2,GPU_Stress,GA_WaitingTime_Dominance,12595.4,10,0.0000,0.0000,0.0000,0.0000,199,0
2,GPU_Stress,GA_Energy_Dominance,15114.5,10,0.9681,0.0691,0.7917,1.0000,558,542
2,GPU_Stress,GA_Energy_Dominance,14274.8,10,0.8757,0.1537,0.5000,0.9839,558,494
2,GPU_Stress,GA_Energy_Dominance,13435.1,10,0.5224,0.0764,0.3889,0.6452,558,295
2,GPU_Stress,GA_Energy_Dominance,12595.4,10,0.3288,0.0743,0.2037,0.4304,558,186
2,GPU_Stress,SA_WaitingTime_Dominance,15114.5,10,0.0235,0.0386,0.0000,0.0952,152,4
2,GPU_Stress,SA_WaitingTime_Dominance,14274.8,10,0.0000,0.0000,0.0000,0.0000,152,0
2,GPU_Stress,SA_WaitingTime_Dominance,13435.1,10,0.0000,0.0000,0.0000,0.0000,152,0
2,GPU_Stress,SA_WaitingTime_Dominance,12595.4,10,0.0000,0.0000,0.0000,0.0000,152,0
2,GPU_Stress,SA_Energy_Dominance,15114.5,10,0.6571,0.1762,0.4324,0.9216,493,323
2,GPU_Stress,SA_Energy_Dominance,14274.8,10,0.3353,0.0750,0.1961,0.4328,493,164
2,GPU_Stress,SA_Energy_Dominance,13435.1,10,0.0969,0.0318,0.0625,0.1642,493,48
2,GPU_Stress,SA_Energy_Dominance,12595.4,10,0.0889,0.0219,0.0625,0.1364,493,43
2,GPU_Stress,NSGA-II,15114.5,10,0.6419,0.1474,0.4808,0.8684,478,302
2,GPU_Stress,NSGA-II,14274.8,10,0.2475,0.2377,0.0000,0.6905,478,115
2,GPU_Stress,NSGA-II,13435.1,10,0.0083,0.0193,0.0000,0.0588,478,4
2,GPU_Stress,NSGA-II,12595.4,10,0.0000,0.0000,0.0000,0.0000,478,0
2,GPU_Stress,SPEA-II,15114.5,10,0.5349,0.2998,0.0213,0.8710,375,194
2,GPU_Stress,SPEA-II,14274.8,10,0.1651,0.2762,0.0000,0.8529,375,61
2,GPU_Stress,SPEA-II,13435.1,10,0.0294,0.0930,0.0000,0.2941,375,10
2,GPU_Stress,SPEA-II,12595.4,10,0.0000,0.0000,0.0000,0.0000,375,0
2,GPU_Stress,AMOSA,15114.5,10,0.1186,0.1958,0.0000,0.5000,153,16
2,GPU_Stress,AMOSA,14274.8,10,0.1043,0.1681,0.0000,0.3571,153,14
2,GPU_Stress,AMOSA,13435.1,10,0.0059,0.0186,0.0000,0.0588,153,1
2,GPU_Stress,AMOSA,12595.4,10,0.0000,0.0000,0.0000,0.0000,153,0
2,GPU_Stress,GA_WaitingTime_Dominance_PC90,15114.5,10,1.0000,0.0000,1.0000,1.0000,133,133
2,GPU_Stress,GA_WaitingTime_Dominance_PC90,14274.8,10,0.0896,0.0935,0.0000,0.2500,133,11
2,GPU_Stress,GA_WaitingTime_Dominance_PC90,13435.1,10,0.0000,0.0000,0.0000,0.0000,133,0
2,GPU_Stress,GA_WaitingTime_Dominance_PC90,12595.4,10,0.0000,0.0000,0.0000,0.0000,133,0
2,GPU_Stress,GA_Energy_Dominance_PC90,15114.5,10,1.0000,0.0000,1.0000,1.0000,547,547
2,GPU_Stress,GA_Energy_Dominance_PC90,14274.8,10,0.9251,0.0562,0.8197,1.0000,547,506
2,GPU_Stress,GA_Energy_Dominance_PC90,13435.1,10,0.6220,0.1086,0.4884,0.8784,547,348
2,GPU_Stress,GA_Energy_Dominance_PC90,12595.4,10,0.3225,0.1422,0.0000,0.5345,547,187
2,GPU_Stress,SA_WaitingTime_Dominance_PC90,15114.5,10,1.0000,0.0000,1.0000,1.0000,148,148
2,GPU_Stress,SA_WaitingTime_Dominance_PC90,14274.8,10,0.0105,0.0333,0.0000,0.1053,148,2
2,GPU_Stress,SA_WaitingTime_Dominance_PC90,13435.1,10,0.0000,0.0000,0.0000,0.0000,148,0
2,GPU_Stress,SA_WaitingTime_Dominance_PC90,12595.4,10,0.0000,0.0000,0.0000,0.0000,148,0
2,GPU_Stress,SA_Energy_Dominance_PC90,15114.5,10,1.0000,0.0000,1.0000,1.0000,482,482
2,GPU_Stress,SA_Energy_Dominance_PC90,14274.8,10,0.4329,0.1205,0.2647,0.6935,482,212
2,GPU_Stress,SA_Energy_Dominance_PC90,13435.1,10,0.1260,0.0477,0.0732,0.2000,482,63
2,GPU_Stress,SA_Energy_Dominance_PC90,12595.4,10,0.0874,0.0234,0.0635,0.1452,482,43
2,GPU_Stress,NSGA-II_PC90,15114.5,10,1.0000,0.0000,1.0000,1.0000,408,408
2,GPU_Stress,NSGA-II_PC90,14274.8,10,0.8978,0.0953,0.7600,1.0000,408,369
2,GPU_Stress,NSGA-II_PC90,13435.1,10,0.7050,0.2040,0.2400,0.9773,408,299
2,GPU_Stress,NSGA-II_PC90,12595.4,10,0.2467,0.1901,0.0000,0.5088,408,109
2,GPU_Stress,SPEA-II_PC90,15114.5,10,1.0000,0.0000,1.0000,1.0000,413,413
2,GPU_Stress,SPEA-II_PC90,14274.8,10,0.9422,0.0703,0.8000,1.0000,413,388
2,GPU_Stress,SPEA-II_PC90,13435.1,10,0.6071,0.1893,0.1667,0.9286,413,257
2,GPU_Stress,SPEA-II_PC90,12595.4,10,0.0946,0.1294,0.0000,0.3962,413,45
2,GPU_Stress,AMOSA_PC90,15114.5,10,1.0000,0.0000,1.0000,1.0000,149,149
2,GPU_Stress,AMOSA_PC90,14274.8,10,0.1439,0.2344,0.0000,0.6429,149,22
2,GPU_Stress,AMOSA_PC90,13435.1,10,0.0000,0.0000,0.0000,0.0000,149,0
2,GPU_Stress,AMOSA_PC90,12595.4,10,0.0000,0.0000,0.0000,0.0000,149,0
2,GPU_Stress,GA_WaitingTime_Dominance_PC85,15114.5,10,1.0000,0.0000,1.0000,1.0000,129,129
2,GPU_Stress,GA_WaitingTime_Dominance_PC85,14274.8,10,1.0000,0.0000,1.0000,1.0000,129,129
2,GPU_Stress,GA_WaitingTime_Dominance_PC85,13435.1,10,0.0520,0.0659,0.0000,0.2000,129,8
2,GPU_Stress,GA_WaitingTime_Dominance_PC85,12595.4,10,0.0000,0.0000,0.0000,0.0000,129,0
2,GPU_Stress,GA_Energy_Dominance_PC85,15114.5,10,1.0000,0.0000,1.0000,1.0000,636,636
2,GPU_Stress,GA_Energy_Dominance_PC85,14274.8,10,1.0000,0.0000,1.0000,1.0000,636,636
2,GPU_Stress,GA_Energy_Dominance_PC85,13435.1,10,0.7336,0.0636,0.5867,0.8000,636,465
2,GPU_Stress,GA_Energy_Dominance_PC85,12595.4,10,0.3018,0.1645,0.1064,0.5370,636,196
2,GPU_Stress,SA_WaitingTime_Dominance_PC85,15114.5,10,1.0000,0.0000,1.0000,1.0000,163,163
2,GPU_Stress,SA_WaitingTime_Dominance_PC85,14274.8,10,1.0000,0.0000,1.0000,1.0000,163,163
2,GPU_Stress,SA_WaitingTime_Dominance_PC85,13435.1,10,0.0000,0.0000,0.0000,0.0000,163,0
2,GPU_Stress,SA_WaitingTime_Dominance_PC85,12595.4,10,0.0000,0.0000,0.0000,0.0000,163,0
2,GPU_Stress,SA_Energy_Dominance_PC85,15114.5,10,1.0000,0.0000,1.0000,1.0000,445,445
2,GPU_Stress,SA_Energy_Dominance_PC85,14274.8,10,1.0000,0.0000,1.0000,1.0000,445,445
2,GPU_Stress,SA_Energy_Dominance_PC85,13435.1,10,0.1681,0.0759,0.0625,0.3030,445,74
2,GPU_Stress,SA_Energy_Dominance_PC85,12595.4,10,0.1019,0.0415,0.0625,0.1724,445,42
2,GPU_Stress,NSGA-II_PC85,15114.5,10,1.0000,0.0000,1.0000,1.0000,360,360
2,GPU_Stress,NSGA-II_PC85,14274.8,10,1.0000,0.0000,1.0000,1.0000,360,360
2,GPU_Stress,NSGA-II_PC85,13435.1,10,0.7711,0.1534,0.4516,1.0000,360,283
2,GPU_Stress,NSGA-II_PC85,12595.4,10,0.1497,0.2191,0.0000,0.7292,360,62
2,GPU_Stress,SPEA-II_PC85,15114.5,10,1.0000,0.0000,1.0000,1.0000,406,406
2,GPU_Stress,SPEA-II_PC85,14274.8,10,1.0000,0.0000,1.0000,1.0000,406,406
2,GPU_Stress,SPEA-II_PC85,13435.1,10,0.7148,0.1636,0.3636,0.8919,406,295
2,GPU_Stress,SPEA-II_PC85,12595.4,10,0.0228,0.0266,0.0000,0.0698,406,10
2,GPU_Stress,AMOSA_PC85,15114.5,10,1.0000,0.0000,1.0000,1.0000,190,190
2,GPU_Stress,AMOSA_PC85,14274.8,10,1.0000,0.0000,1.0000,1.0000,190,190
2,GPU_Stress,AMOSA_PC85,13435.1,10,0.0122,0.0264,0.0000,0.0741,190,3
2,GPU_Stress,AMOSA_PC85,12595.4,10,0.0000,0.0000,0.0000,0.0000,190,0
2,GPU_Stress,GA_WaitingTime_Dominance_PC80,15114.5,10,1.0000,0.0000,1.0000,1.0000,104,104
2,GPU_Stress,GA_WaitingTime_Dominance_PC80,14274.8,10,1.0000,0.0000,1.0000,1.0000,104,104
2,GPU_Stress,GA_WaitingTime_Dominance_PC80,13435.1,10,1.0000,0.0000,1.0000,1.0000,104,104
2,GPU_Stress,GA_WaitingTime_Dominance_PC80,12595.4,10,0.0000,0.0000,0.0000,0.0000,104,0
2,GPU_Stress,GA_Energy_Dominance_PC80,15114.5,10,1.0000,0.0000,1.0000,1.0000,588,588
2,GPU_Stress,GA_Energy_Dominance_PC80,14274.8,10,1.0000,0.0000,1.0000,1.0000,588,588
2,GPU_Stress,GA_Energy_Dominance_PC80,13435.1,10,1.0000,0.0000,1.0000,1.0000,588,588
2,GPU_Stress,GA_Energy_Dominance_PC80,12595.4,10,0.4882,0.1179,0.3061,0.6829,588,292
2,GPU_Stress,SA_WaitingTime_Dominance_PC80,15114.5,10,1.0000,0.0000,1.0000,1.0000,153,153
2,GPU_Stress,SA_WaitingTime_Dominance_PC80,14274.8,10,1.0000,0.0000,1.0000,1.0000,153,153
2,GPU_Stress,SA_WaitingTime_Dominance_PC80,13435.1,10,1.0000,0.0000,1.0000,1.0000,153,153
2,GPU_Stress,SA_WaitingTime_Dominance_PC80,12595.4,10,0.0000,0.0000,0.0000,0.0000,153,0
2,GPU_Stress,SA_Energy_Dominance_PC80,15114.5,10,1.0000,0.0000,1.0000,1.0000,444,444
2,GPU_Stress,SA_Energy_Dominance_PC80,14274.8,10,1.0000,0.0000,1.0000,1.0000,444,444
2,GPU_Stress,SA_Energy_Dominance_PC80,13435.1,10,1.0000,0.0000,1.0000,1.0000,444,444
2,GPU_Stress,SA_Energy_Dominance_PC80,12595.4,10,0.0901,0.0316,0.0392,0.1364,444,39
2,GPU_Stress,NSGA-II_PC80,15114.5,10,1.0000,0.0000,1.0000,1.0000,380,380
2,GPU_Stress,NSGA-II_PC80,14274.8,10,1.0000,0.0000,1.0000,1.0000,380,380
2,GPU_Stress,NSGA-II_PC80,13435.1,10,1.0000,0.0000,1.0000,1.0000,380,380
2,GPU_Stress,NSGA-II_PC80,12595.4,10,0.3636,0.2674,0.0000,0.8049,380,139
2,GPU_Stress,SPEA-II_PC80,15114.5,10,1.0000,0.0000,1.0000,1.0000,344,344
2,GPU_Stress,SPEA-II_PC80,14274.8,10,1.0000,0.0000,1.0000,1.0000,344,344
2,GPU_Stress,SPEA-II_PC80,13435.1,10,1.0000,0.0000,1.0000,1.0000,344,344
2,GPU_Stress,SPEA-II_PC80,12595.4,10,0.2053,0.2097,0.0000,0.6842,344,76
2,GPU_Stress,AMOSA_PC80,15114.5,10,1.0000,0.0000,1.0000,1.0000,265,265
2,GPU_Stress,AMOSA_PC80,14274.8,10,1.0000,0.0000,1.0000,1.0000,265,265
2,GPU_Stress,AMOSA_PC80,13435.1,10,1.0000,0.0000,1.0000,1.0000,265,265
2,GPU_Stress,AMOSA_PC80,12595.4,10,0.0038,0.0122,0.0000,0.0385,265,1
2,GPU_Stress,GA_WaitingTime_Dominance_PC75,15114.5,10,1.0000,0.0000,1.0000,1.0000,156,156
2,GPU_Stress,GA_WaitingTime_Dominance_PC75,14274.8,10,1.0000,0.0000,1.0000,1.0000,156,156
2,GPU_Stress,GA_WaitingTime_Dominance_PC75,13435.1,10,1.0000,0.0000,1.0000,1.0000,156,156
2,GPU_Stress,GA_WaitingTime_Dominance_PC75,12595.4,10,1.0000,0.0000,1.0000,1.0000,156,156
2,GPU_Stress,GA_Energy_Dominance_PC75,15114.5,10,1.0000,0.0000,1.0000,1.0000,575,575
2,GPU_Stress,GA_Energy_Dominance_PC75,14274.8,10,1.0000,0.0000,1.0000,1.0000,575,575
