CapTier,Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
PC75,SA_WaitingTime_Dominance,207,138,0.718877,19,13.768116
PC75,SA_WaitingTime_Dominance,208,134,0.758797,13,9.701493
PC75,SA_WaitingTime_Dominance,209,84,0.702108,5,5.952381
PC75,SA_WaitingTime_Dominance,MEAN,,,15.200000,12.921623
PC75,SA_WaitingTime_Dominance,STDDEV,,,7.573638,7.207954
PC75,SA_Energy_Dominance,200,129,0.758796,47,36.434109
PC75,SA_Energy_Dominance,201,128,0.741938,5,3.906250
PC75,SA_Energy_Dominance,202,113,0.744231,4,3.539823
PC75,SA_Energy_Dominance,203,126,0.741025,1,0.793651
PC75,SA_Energy_Dominance,204,122,0.730624,12,9.836066
PC75,SA_Energy_Dominance,205,102,0.706964,8,7.843137
PC75,SA_Energy_Dominance,206,108,0.765845,2,1.851852
PC75,SA_Energy_Dominance,207,138,0.718877,20,14.492754
PC75,SA_Energy_Dominance,208,134,0.758797,5,3.731343
PC75,SA_Energy_Dominance,209,84,0.702108,33,39.285714
PC75,SA_Energy_Dominance,MEAN,,,13.700000,12.171470
PC75,SA_Energy_Dominance,STDDEV,,,14.491722,13.429218
PC75,NSGA-II,200,129,0.758796,17,13.178295
PC75,NSGA-II,201,128,0.741938,17,13.281250
PC75,NSGA-II,202,113,0.744231,2,1.769912
PC75,NSGA-II,203,126,0.741025,0,0.000000
PC75,NSGA-II,204,122,0.730624,43,35.245902
PC75,NSGA-II,205,102,0.706964,7,6.862745
PC75,NSGA-II,206,108,0.765845,46,42.592593
PC75,NSGA-II,207,138,0.718877,1,0.724638
PC75,NSGA-II,208,134,0.758797,12,8.955224
PC75,NSGA-II,209,84,0.702108,0,0.000000
PC75,NSGA-II,MEAN,,,14.500000,12.261056
PC75,NSGA-II,STDDEV,,,16.243460,14.262110
PC75,SPEA-II,200,129,0.758796,20,15.503876
PC75,SPEA-II,201,128,0.741938,26,20.312500
PC75,SPEA-II,202,113,0.744231,31,27.433628
PC75,SPEA-II,203,126,0.741025,39,30.952381
PC75,SPEA-II,204,122,0.730624,4,3.278689
PC75,SPEA-II,205,102,0.706964,21,20.588235
PC75,SPEA-II,206,108,0.765845,0,0.000000
PC75,SPEA-II,207,138,0.718877,43,31.159420
PC75,SPEA-II,208,134,0.758797,29,21.641791
PC75,SPEA-II,209,84,0.702108,32,38.095238
PC75,SPEA-II,MEAN,,,24.500000,20.896576
PC75,SPEA-II,STDDEV,,,13.139635,11.498269
PC75,AMOSA,200,129,0.758796,0,0.000000
PC75,AMOSA,201,128,0.741938,0,0.000000
PC75,AMOSA,202,113,0.744231,0,0.000000
PC75,AMOSA,203,126,0.741025,0,0.000000
PC75,AMOSA,204,122,0.730624,0,0.000000
PC75,AMOSA,205,102,0.706964,0,0.000000
PC75,AMOSA,206,108,0.765845,0,0.000000
PC75,AMOSA,207,138,0.718877,0,0.000000
PC75,AMOSA,208,134,0.758797,0,0.000000
PC75,AMOSA,209,84,0.702108,0,0.000000
PC75,AMOSA,MEAN,,,0.000000,0.000000
PC75,AMOSA,STDDEV,,,0.000000,0.000000
PC75,Universal_Pareto,MEAN,118.400000,0.736921,,
PC75,Universal_Pareto,STDDEV,15.787337,0.020889,,
