Algorithm,Seed,Makespan,Energy,IsUniversalPareto
GA_Makespan_Dominance,200,21.928571,0.065698489,false
GA_Makespan_Dominance,200,21.000000,0.065700976,false
GA_Makespan_Dominance,200,20.050000,0.066059944,false
GA_Makespan_Dominance,200,30.000000,0.065464588,false
GA_Makespan_Dominance,200,20.000000,0.066156470,false
GA_Makespan_Dominance,201,20.928571,0.064363373,false
GA_Makespan_Dominance,201,22.000000,0.062950738,false
GA_Makespan_Dominance,201,21.000000,0.063102376,false
GA_Makespan_Dominance,202,22.000000,0.063928827,false
GA_Makespan_Dominance,202,20.000000,0.064829699,false
GA_Makespan_Dominance,202,20.928571,0.064259649,false
GA_Makespan_Dominance,202,21.000000,0.064035584,false
GA_Makespan_Dominance,202,20.050000,0.064400264,false
GA_Makespan_Dominance,203,23.333333,0.063796207,false
GA_Makespan_Dominance,203,22.000000,0.063867784,false
GA_Makespan_Dominance,203,21.000000,0.063890247,false
GA_Makespan_Dominance,203,39.000000,0.063763629,false
GA_Makespan_Dominance,204,21.050000,0.064867131,false
GA_Makespan_Dominance,204,22.333333,0.064697055,false
GA_Makespan_Dominance,204,22.000000,0.064743397,false
GA_Makespan_Dominance,204,21.100000,0.064859675,false
GA_Makespan_Dominance,204,21.000000,0.064873192,false
GA_Makespan_Dominance,204,20.100000,0.065061811,false
GA_Makespan_Dominance,204,20.000000,0.065730781,false
GA_Makespan_Dominance,205,21.000000,0.063802723,false
GA_Makespan_Dominance,205,22.000000,0.063534770,false
GA_Makespan_Dominance,206,22.000000,0.064129623,false
GA_Makespan_Dominance,206,24.928571,0.063913970,false
GA_Makespan_Dominance,206,24.000000,0.064014914,false
GA_Makespan_Dominance,206,21.000000,0.064193587,false
GA_Makespan_Dominance,207,21.928571,0.063995147,false
GA_Makespan_Dominance,207,22.000000,0.063831501,false
GA_Makespan_Dominance,207,21.000000,0.064006243,false
GA_Makespan_Dominance,208,20.285714,0.066353365,false
GA_Makespan_Dominance,208,20.000000,0.066826132,false
GA_Makespan_Dominance,208,21.000000,0.064644519,false
GA_Makespan_Dominance,208,31.050000,0.064490201,false
GA_Makespan_Dominance,209,21.000000,0.063809009,false
GA_Makespan_Dominance,209,38.000000,0.063747055,false
GA_Makespan_Dominance,209,21.100000,0.063801246,false
GA_Energy_Dominance,200,27.285714,0.061369862,false
GA_Energy_Dominance,200,112.000000,0.060062634,false
GA_Energy_Dominance,200,142.400000,0.059023884,false
GA_Energy_Dominance,200,114.000000,0.059324142,false
GA_Energy_Dominance,200,93.400000,0.060677209,false
GA_Energy_Dominance,200,111.000000,0.060380110,false
GA_Energy_Dominance,200,145.000000,0.058928414,false
GA_Energy_Dominance,200,166.000000,0.058203638,false
GA_Energy_Dominance,200,173.600000,0.057145427,false
GA_Energy_Dominance,200,168.400000,0.058056720,false
GA_Energy_Dominance,200,170.400000,0.057256003,false
GA_Energy_Dominance,200,168.600000,0.057331899,false
GA_Energy_Dominance,200,180.600000,0.056990708,false
GA_Energy_Dominance,200,192.000000,0.056307681,false
GA_Energy_Dominance,200,195.000000,0.055681263,false
GA_Energy_Dominance,200,223.600000,0.055062873,false
GA_Energy_Dominance,200,219.400000,0.055171651,false
GA_Energy_Dominance,200,219.600000,0.055098783,false
GA_Energy_Dominance,200,217.600000,0.055211233,false
GA_Energy_Dominance,200,220.400000,0.055072818,false
GA_Energy_Dominance,200,224.600000,0.054958513,false
GA_Energy_Dominance,200,226.600000,0.054852984,false
GA_Energy_Dominance,200,204.000000,0.055654540,false
GA_Energy_Dominance,200,228.600000,0.053241709,false
GA_Energy_Dominance,200,232.200000,0.051043224,false
GA_Energy_Dominance,200,279.000000,0.050779381,false
GA_Energy_Dominance,200,230.200000,0.051524410,false
GA_Energy_Dominance,200,279.200000,0.050768855,false
GA_Energy_Dominance,200,283.000000,0.050360057,false
GA_Energy_Dominance,200,282.000000,0.050607636,false
GA_Energy_Dominance,200,280.000000,0.050671673,false
GA_Energy_Dominance,201,27.285714,0.061369862,false
GA_Energy_Dominance,201,92.600000,0.061245625,false
GA_Energy_Dominance,201,93.000000,0.061160065,false
GA_Energy_Dominance,201,97.000000,0.059498110,false
GA_Energy_Dominance,201,93.400000,0.059541633,false
GA_Energy_Dominance,201,111.600000,0.059219819,false
GA_Energy_Dominance,201,170.600000,0.056086559,false
GA_Energy_Dominance,201,172.600000,0.055808519,false
GA_Energy_Dominance,201,175.600000,0.053047497,false
GA_Energy_Dominance,201,175.200000,0.053417246,false
GA_Energy_Dominance,201,174.600000,0.053522458,false
GA_Energy_Dominance,201,174.200000,0.053705181,false
GA_Energy_Dominance,201,174.400000,0.053565841,false
GA_Energy_Dominance,201,175.400000,0.053265577,false
GA_Energy_Dominance,201,120.200000,0.056165294,false
GA_Energy_Dominance,201,173.000000,0.054202725,false
GA_Energy_Dominance,201,176.000000,0.052696540,false
GA_Energy_Dominance,201,173.600000,0.053887921,false
GA_Energy_Dominance,201,180.000000,0.051691284,false
GA_Energy_Dominance,201,176.600000,0.052499369,false
GA_Energy_Dominance,201,178.200000,0.051908567,false
GA_Energy_Dominance,201,181.600000,0.051468036,false
GA_Energy_Dominance,201,179.000000,0.051894503,false
GA_Energy_Dominance,201,180.600000,0.051584320,false
GA_Energy_Dominance,202,27.285714,0.061369862,false
GA_Energy_Dominance,202,90.400000,0.059946217,false
GA_Energy_Dominance,202,90.000000,0.060686504,false
GA_Energy_Dominance,202,91.000000,0.057244666,false
GA_Energy_Dominance,202,90.600000,0.058516538,false
GA_Energy_Dominance,202,91.400000,0.056872404,false
GA_Energy_Dominance,202,92.000000,0.056226085,false
GA_Energy_Dominance,202,92.600000,0.055948664,false
GA_Energy_Dominance,202,91.600000,0.056246245,false
GA_Energy_Dominance,202,93.000000,0.055817493,false
GA_Energy_Dominance,202,93.200000,0.055280707,false
GA_Energy_Dominance,202,94.600000,0.054524596,false
GA_Energy_Dominance,202,94.000000,0.054830859,false
GA_Energy_Dominance,202,93.600000,0.055021144,false
GA_Energy_Dominance,202,95.400000,0.054400880,false
GA_Energy_Dominance,202,94.200000,0.054542794,false
GA_Energy_Dominance,202,95.200000,0.054434644,false
GA_Energy_Dominance,202,95.600000,0.054305453,false
GA_Energy_Dominance,202,96.000000,0.053735358,false
GA_Energy_Dominance,202,96.600000,0.053201434,false
GA_Energy_Dominance,202,99.200000,0.052642569,false
GA_Energy_Dominance,202,97.600000,0.052893795,false
GA_Energy_Dominance,202,97.400000,0.053171290,false
GA_Energy_Dominance,202,100.200000,0.052544542,false
GA_Energy_Dominance,202,101.000000,0.052381881,false
GA_Energy_Dominance,202,100.000000,0.052611431,false
GA_Energy_Dominance,202,99.000000,0.052803179,false
GA_Energy_Dominance,202,102.000000,0.052282379,false
GA_Energy_Dominance,203,27.285714,0.061369862,false
GA_Energy_Dominance,203,26.285714,0.061789845,false
GA_Energy_Dominance,203,90.000000,0.060469398,false
GA_Energy_Dominance,203,92.600000,0.059825764,false
GA_Energy_Dominance,203,92.400000,0.059951101,false
GA_Energy_Dominance,203,94.000000,0.058721148,false
GA_Energy_Dominance,203,93.000000,0.058826777,false
GA_Energy_Dominance,203,97.400000,0.057344499,false
GA_Energy_Dominance,203,95.000000,0.057535245,false
GA_Energy_Dominance,203,94.400000,0.057637956,false
GA_Energy_Dominance,203,140.600000,0.057146769,false
GA_Energy_Dominance,203,142.000000,0.056023147,false
GA_Energy_Dominance,203,143.400000,0.055597258,false
GA_Energy_Dominance,203,144.400000,0.055247630,false
GA_Energy_Dominance,203,145.600000,0.053903158,false
GA_Energy_Dominance,203,144.600000,0.054242177,false
GA_Energy_Dominance,203,147.600000,0.053527610,false
GA_Energy_Dominance,203,147.400000,0.053881653,false
GA_Energy_Dominance,203,149.000000,0.052971591,false
GA_Energy_Dominance,203,149.400000,0.052960494,false
GA_Energy_Dominance,203,150.600000,0.052326837,false
GA_Energy_Dominance,203,150.400000,0.052500746,false
GA_Energy_Dominance,203,148.400000,0.053072935,false
GA_Energy_Dominance,203,149.600000,0.052862741,false
GA_Energy_Dominance,203,150.000000,0.052692679,false
GA_Energy_Dominance,204,27.285714,0.061369862,false
GA_Energy_Dominance,204,95.600000,0.059881832,false
GA_Energy_Dominance,204,146.600000,0.059463248,false
GA_Energy_Dominance,204,91.000000,0.060384229,false
GA_Energy_Dominance,204,145.600000,0.059509382,false
GA_Energy_Dominance,204,140.400000,0.059799918,false
GA_Energy_Dominance,204,143.400000,0.059594804,false
GA_Energy_Dominance,204,225.400000,0.054047012,false
GA_Energy_Dominance,204,223.400000,0.054784257,false
GA_Energy_Dominance,204,226.200000,0.053836535,false
GA_Energy_Dominance,204,226.600000,0.053516166,false
GA_Energy_Dominance,204,225.200000,0.054636651,false
GA_Energy_Dominance,204,225.600000,0.053876269,false
GA_Energy_Dominance,204,229.000000,0.052836734,false
GA_Energy_Dominance,204,229.600000,0.052507856,false
GA_Energy_Dominance,204,231.000000,0.052342628,false
GA_Energy_Dominance,204,230.600000,0.052500545,false
GA_Energy_Dominance,204,239.000000,0.051778262,false
GA_Energy_Dominance,204,235.000000,0.051804043,false
GA_Energy_Dominance,204,233.400000,0.052038564,false
GA_Energy_Dominance,204,234.000000,0.052002896,false
GA_Energy_Dominance,204,156.600000,0.054910536,false
GA_Energy_Dominance,204,236.600000,0.051787415,false
GA_Energy_Dominance,204,231.600000,0.052044181,false
GA_Energy_Dominance,204,233.200000,0.052043046,false
GA_Energy_Dominance,205,27.285714,0.061369862,false
GA_Energy_Dominance,205,25.928571,0.061603115,false
GA_Energy_Dominance,205,23.285714,0.061614626,false
GA_Energy_Dominance,205,26.285714,0.061541098,false
GA_Energy_Dominance,205,91.400000,0.060798846,false
GA_Energy_Dominance,205,91.000000,0.060969544,false
GA_Energy_Dominance,205,92.200000,0.058838899,false
GA_Energy_Dominance,205,92.000000,0.059573215,false
GA_Energy_Dominance,205,93.000000,0.056961666,false
GA_Energy_Dominance,205,92.600000,0.057899962,false
GA_Energy_Dominance,205,93.600000,0.056531095,false
GA_Energy_Dominance,205,94.000000,0.055851566,false
GA_Energy_Dominance,205,95.000000,0.054630926,false
GA_Energy_Dominance,205,97.000000,0.054154330,false
GA_Energy_Dominance,205,96.000000,0.054210314,false
GA_Energy_Dominance,205,98.400000,0.053193719,false
GA_Energy_Dominance,205,98.200000,0.053244146,false
