Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,Makespan_Best,Energy_Best
3,CPU_Stress,GA_Makespan_Dominance,200,0.000000,0.230148,0.854701,0.000000,1,0,2207,21.000000,0.045044734
3,CPU_Stress,GA_Makespan_Dominance,201,0.001494,0.275555,0.865019,0.000000,2,0,2170,21.000000,0.045692867
3,CPU_Stress,GA_Makespan_Dominance,202,0.021204,0.281436,0.823535,0.048927,5,0,2167,21.000000,0.045550236
3,CPU_Stress,GA_Makespan_Dominance,203,0.020684,0.288754,0.852663,0.000000,2,0,2151,21.000000,0.045830292
3,CPU_Stress,GA_Makespan_Dominance,204,0.004584,0.230452,0.849400,0.000000,2,0,2203,21.000000,0.045020750
3,CPU_Stress,GA_Makespan_Dominance,205,0.005462,0.208509,0.843641,0.000000,2,0,2173,21.000000,0.044730705
3,CPU_Stress,GA_Makespan_Dominance,206,0.001095,0.213717,0.838614,0.000000,2,0,2169,21.000000,0.044736648
3,CPU_Stress,GA_Makespan_Dominance,207,0.000000,0.238102,0.857000,0.000000,1,0,2169,21.000000,0.045155446
3,CPU_Stress,GA_Makespan_Dominance,208,0.002143,0.241385,0.853029,0.000000,2,0,2142,21.000000,0.045172435
3,CPU_Stress,GA_Makespan_Dominance,209,0.000000,0.245342,0.859091,0.000000,1,0,2180,21.000000,0.045258143
3,CPU_Stress,GA_Makespan_Dominance,MEAN,0.005667,0.245340,0.849669,0.004893,,0,2173,21.000000,0.044730705
3,CPU_Stress,GA_Energy_Dominance,200,0.363075,0.260075,0.291876,0.109454,22,0,2341,14.000000,0.035218919
3,CPU_Stress,GA_Energy_Dominance,201,0.275491,0.307190,0.386063,0.110745,20,3,2352,14.000000,0.034602190
3,CPU_Stress,GA_Energy_Dominance,202,0.429896,0.303896,0.302629,0.081688,32,0,2330,14.000000,0.035044552
3,CPU_Stress,GA_Energy_Dominance,203,0.493390,0.294493,0.260109,0.159195,11,0,2287,14.000000,0.035053709
3,CPU_Stress,GA_Energy_Dominance,204,0.471847,0.266417,0.271376,0.163384,16,0,2342,14.000000,0.035585395
3,CPU_Stress,GA_Energy_Dominance,205,0.491424,0.281659,0.272662,0.125734,16,0,2327,14.000000,0.035224594
3,CPU_Stress,GA_Energy_Dominance,206,0.528029,0.209343,0.253655,0.243698,14,0,2351,14.000000,0.035355197
3,CPU_Stress,GA_Energy_Dominance,207,0.387812,0.137834,0.422178,0.022945,15,0,2223,14.000000,0.039081968
3,CPU_Stress,GA_Energy_Dominance,208,0.496092,0.258000,0.267320,0.133743,16,0,3258,14.000000,0.035396980
3,CPU_Stress,GA_Energy_Dominance,209,0.474691,0.244934,0.270476,0.188599,10,0,3240,14.000000,0.035742695
3,CPU_Stress,GA_Energy_Dominance,MEAN,0.441175,0.256384,0.299834,0.133918,,3,2505,14.000000,0.034602190
3,CPU_Stress,SA_Makespan_Dominance,200,0.632668,0.387589,0.292659,0.492611,4,0,1918,22.333333,0.037317122
3,CPU_Stress,SA_Makespan_Dominance,201,0.702795,0.326702,0.349072,0.446238,3,1,1950,22.000000,0.038370819
3,CPU_Stress,SA_Makespan_Dominance,202,0.386792,0.000000,0.550300,0.000000,1,1,1967,20.000000,0.039427572
3,CPU_Stress,SA_Makespan_Dominance,203,0.708093,0.363702,0.273595,0.537227,4,1,1949,22.000000,0.035816880
