Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
GA_Energy_Dominance_PC90,206,0.564086,0.148897,0.184564,0.008723,54,54,0,9157,0.713818,
GA_Energy_Dominance_PC90,207,0.513469,0.094968,0.192557,0.004512,74,74,0,8946,0.622060,
GA_Energy_Dominance_PC90,208,0.576181,0.138427,0.175236,0.006957,64,64,0,9543,0.705574,
GA_Energy_Dominance_PC90,209,0.594759,0.120138,0.163151,0.014748,53,53,3,9748,0.723836,
GA_Energy_Dominance_PC90,MEAN,0.556521,0.123922,0.185430,0.009796,55,55,24,9210,0.684760,10
GA_Energy_Dominance_PC90,STDDEV,0.041377,0.027812,0.018257,0.005916,,,,,0.047018,
SA_WaitingTime_Dominance_PC90,200,0.280034,0.034716,0.347515,0.053487,24,24,0,6565,0.403529,
SA_WaitingTime_Dominance_PC90,201,0.253270,0.042412,0.358156,0.004207,18,19,0,6628,0.402196,
SA_WaitingTime_Dominance_PC90,202,0.150787,0.037007,0.421790,0.001991,11,11,0,6496,0.341532,
SA_WaitingTime_Dominance_PC90,203,0.243473,0.048182,0.360496,0.040215,18,18,0,6480,0.402841,
SA_WaitingTime_Dominance_PC90,204,0.258344,0.024818,0.355009,0.001297,14,14,0,6485,0.404058,
SA_WaitingTime_Dominance_PC90,205,0.229085,0.023550,0.365687,0.069940,11,11,0,6605,0.402118,
SA_WaitingTime_Dominance_PC90,206,0.235782,0.017172,0.361718,0.124945,6,6,0,6601,0.404469,
SA_WaitingTime_Dominance_PC90,207,0.260736,0.026832,0.352910,0.053407,17,17,0,6609,0.403896,
SA_WaitingTime_Dominance_PC90,208,0.257616,0.026819,0.355420,0.003370,14,14,0,6620,0.403931,
SA_WaitingTime_Dominance_PC90,209,0.279569,0.031091,0.347725,0.002226,14,14,0,6506,0.404404,
SA_WaitingTime_Dominance_PC90,MEAN,0.244870,0.031260,0.362643,0.035508,15,15,0,6559,0.397297,10
SA_WaitingTime_Dominance_PC90,STDDEV,0.035060,0.008913,0.020469,0.039070,,,,,0.018606,
SA_Energy_Dominance_PC90,200,0.530499,0.191642,0.207933,0.003969,57,57,0,6131,0.654948,
SA_Energy_Dominance_PC90,201,0.542741,0.201077,0.208255,0.003907,40,40,0,6088,0.668566,
SA_Energy_Dominance_PC90,202,0.553520,0.201542,0.209516,0.009557,40,41,2,6061,0.676083,
SA_Energy_Dominance_PC90,203,0.506767,0.231257,0.213594,0.004781,45,45,0,6108,0.643741,
SA_Energy_Dominance_PC90,204,0.564626,0.212708,0.207155,0.003322,60,61,5,6187,0.700839,
SA_Energy_Dominance_PC90,205,0.531583,0.176476,0.201940,0.007453,62,63,0,6169,0.652765,
SA_Energy_Dominance_PC90,206,0.505548,0.235694,0.212834,0.008946,41,42,0,6186,0.646296,
SA_Energy_Dominance_PC90,207,0.501234,0.204713,0.213743,0.004401,34,34,0,6224,0.647934,
SA_Energy_Dominance_PC90,208,0.510502,0.192240,0.211560,0.006706,60,62,0,6170,0.634368,
SA_Energy_Dominance_PC90,209,0.531827,0.225535,0.211986,0.006563,37,37,0,6188,0.673087,
SA_Energy_Dominance_PC90,MEAN,0.527885,0.207288,0.209852,0.005961,48,48,7,6151,0.659863,10
SA_Energy_Dominance_PC90,STDDEV,0.020545,0.018007,0.003489,0.002097,,,,,0.018718,
NSGA-II_PC90,200,0.537412,0.046224,0.182797,0.003145,57,57,0,11931,0.640685,
NSGA-II_PC90,201,0.522612,0.053359,0.171537,0.007482,49,49,0,11573,0.628172,
NSGA-II_PC90,202,0.464009,0.039669,0.234272,0.003264,37,37,0,11505,0.579934,
NSGA-II_PC90,203,0.421857,0.025458,0.263676,0.003492,25,25,0,11550,0.546168,
NSGA-II_PC90,204,0.549932,0.052107,0.165635,0.006573,50,50,0,11914,0.651364,
NSGA-II_PC90,205,0.522602,0.037744,0.185927,0.007140,34,34,0,11906,0.627862,
NSGA-II_PC90,206,0.563461,0.022969,0.197158,0.003509,44,44,0,12157,0.659551,
NSGA-II_PC90,207,0.408548,0.036368,0.264122,0.002498,36,36,0,11779,0.535848,
NSGA-II_PC90,208,0.487303,0.058643,0.207386,0.003840,39,39,0,11818,0.599418,
NSGA-II_PC90,209,0.439313,0.041850,0.242543,0.002882,37,37,0,11549,0.560618,
NSGA-II_PC90,MEAN,0.491705,0.041439,0.211505,0.004383,41,41,0,11768,0.602962,10
NSGA-II_PC90,STDDEV,0.052786,0.011018,0.035178,0.001801,,,,,0.042766,
SPEA-II_PC90,200,0.460446,0.026342,0.248154,0.002900,32,32,0,12315,0.577244,
SPEA-II_PC90,201,0.461555,0.047373,0.231525,0.002628,47,47,0,12498,0.577880,
SPEA-II_PC90,202,0.428342,0.028262,0.261275,0.001532,37,37,0,12012,0.551331,
SPEA-II_PC90,203,0.449018,0.040669,0.240944,0.002248,45,45,0,12380,0.568580,
SPEA-II_PC90,204,0.453273,0.039116,0.243525,0.001891,42,42,0,12363,0.571540,
SPEA-II_PC90,205,0.513193,0.048838,0.189398,0.004214,45,45,0,13006,0.620926,
SPEA-II_PC90,206,0.389002,0.033582,0.278799,0.001539,39,39,0,12098,0.520606,
SPEA-II_PC90,207,0.404039,0.027080,0.279052,0.003350,30,30,0,11908,0.532340,
SPEA-II_PC90,208,0.491697,0.048500,0.214618,0.002326,53,53,0,12430,0.603610,
SPEA-II_PC90,209,0.493098,0.030904,0.211707,0.003159,43,43,0,12648,0.603819,
SPEA-II_PC90,MEAN,0.454366,0.037067,0.239900,0.002579,41,41,0,12365,0.572788,10
SPEA-II_PC90,STDDEV,0.037357,0.008573,0.027640,0.000808,,,,,0.030190,
AMOSA_PC90,200,0.384622,0.041288,0.276376,0.002302,34,34,0,10758,0.516710,
AMOSA_PC90,201,0.388926,0.048354,0.272487,0.003874,36,36,0,10629,0.520464,
AMOSA_PC90,202,0.414077,0.052936,0.240530,0.002390,50,50,0,10660,0.540400,
AMOSA_PC90,203,0.391500,0.040989,0.265727,0.002326,40,40,0,10715,0.522527,
AMOSA_PC90,204,0.383997,0.032710,0.278112,0.001190,38,39,0,10662,0.516434,
AMOSA_PC90,205,0.398946,0.039988,0.257315,0.001907,42,42,0,10671,0.528718,
AMOSA_PC90,206,0.397004,0.022550,0.281787,0.003283,32,32,0,10525,0.526801,
AMOSA_PC90,207,0.375390,0.038140,0.280880,0.001915,38,38,0,10664,0.509665,
AMOSA_PC90,208,0.415127,0.027128,0.268552,0.002234,35,35,0,10592,0.541121,
AMOSA_PC90,209,0.409452,0.037615,0.257841,0.001938,44,45,0,10700,0.536525,
AMOSA_PC90,MEAN,0.395904,0.038170,0.267961,0.002336,39,39,0,10657,0.525937,10
AMOSA_PC90,STDDEV,0.012852,0.008595,0.012353,0.000715,,,,,0.010208,
GA_WaitingTime_Dominance_PC80,200,0.030998,0.109663,0.528768,0.014586,11,11,0,9614,0.237583,
GA_WaitingTime_Dominance_PC80,201,0.096964,0.017233,0.488191,0.002014,13,13,0,9801,0.293848,
GA_WaitingTime_Dominance_PC80,202,0.056230,0.131881,0.493381,0.010248,8,8,0,9479,0.257376,
GA_WaitingTime_Dominance_PC80,203,0.064158,0.015547,0.516380,0.001146,9,9,0,9724,0.268994,
GA_WaitingTime_Dominance_PC80,204,0.102913,0.019575,0.481918,0.003552,8,8,0,9526,0.298180,
GA_WaitingTime_Dominance_PC80,205,0.087719,0.070590,0.471787,0.055316,14,14,0,9463,0.275226,
GA_WaitingTime_Dominance_PC80,206,0.042000,0.030173,0.533638,0.005506,6,6,0,9728,0.249647,
GA_WaitingTime_Dominance_PC80,207,0.062316,0.068861,0.511316,0.020864,18,18,0,9327,0.244614,
GA_WaitingTime_Dominance_PC80,208,0.059774,0.048158,0.508542,0.008278,12,12,0,9493,0.260261,
GA_WaitingTime_Dominance_PC80,209,0.099539,0.013903,0.486733,0.004865,5,5,0,9599,0.296148,
GA_WaitingTime_Dominance_PC80,MEAN,0.070261,0.052558,0.502065,0.012638,10,10,0,9575,0.268188,10
GA_WaitingTime_Dominance_PC80,STDDEV,0.023851,0.039830,0.019667,0.015350,,,,,0.020990,
GA_Energy_Dominance_PC80,200,0.402379,0.255129,0.297901,0.007309,42,42,0,9743,0.536666,
GA_Energy_Dominance_PC80,201,0.436158,0.207946,0.298283,0.008326,63,63,0,9939,0.583212,
GA_Energy_Dominance_PC80,202,0.523981,0.120005,0.201408,0.003921,60,60,0,9427,0.637300,
GA_Energy_Dominance_PC80,203,0.286342,0.386780,0.448234,0.013409,49,49,0,9697,0.454048,
GA_Energy_Dominance_PC80,204,0.527872,0.150588,0.206976,0.002688,82,82,0,9686,0.649703,
GA_Energy_Dominance_PC80,205,0.387111,0.279353,0.328359,0.005856,70,70,0,9423,0.541491,
GA_Energy_Dominance_PC80,206,0.435370,0.238235,0.283416,0.008743,67,67,0,9408,0.582737,
GA_Energy_Dominance_PC80,207,0.385853,0.266781,0.335333,0.038652,35,35,0,9461,0.539346,
GA_Energy_Dominance_PC80,208,0.573794,0.132271,0.170083,0.008586,50,50,0,9076,0.693003,
GA_Energy_Dominance_PC80,209,0.568924,0.129249,0.180103,0.011127,70,70,0,9458,0.687083,
GA_Energy_Dominance_PC80,MEAN,0.452778,0.216634,0.275010,0.010862,59,59,0,9531,0.590459,10
GA_Energy_Dominance_PC80,STDDEV,0.088575,0.081163,0.082274,0.009734,,,,,0.072235,
SA_WaitingTime_Dominance_PC80,200,0.150454,0.041997,0.430305,0.004792,14,14,0,6488,0.326377,
SA_WaitingTime_Dominance_PC80,201,0.101592,0.079766,0.465238,0.003349,21,21,0,6489,0.299342,
SA_WaitingTime_Dominance_PC80,202,0.075820,0.021705,0.484758,0.040305,22,22,0,6525,0.265465,
SA_WaitingTime_Dominance_PC80,203,0.071752,0.020329,0.515895,0.006033,10,10,0,6589,0.256642,
SA_WaitingTime_Dominance_PC80,204,0.084101,0.019475,0.493660,0.003220,11,11,0,6458,0.285765,
SA_WaitingTime_Dominance_PC80,205,0.089282,0.007020,0.500107,0.002312,13,13,0,6507,0.283635,
SA_WaitingTime_Dominance_PC80,206,0.058930,0.074243,0.494227,0.010189,17,17,0,6530,0.263025,
SA_WaitingTime_Dominance_PC80,207,0.079102,0.055050,0.482040,0.013107,15,15,0,6505,0.284436,
SA_WaitingTime_Dominance_PC80,208,0.050582,0.008609,0.530354,0.001724,14,14,0,6512,0.259834,
SA_WaitingTime_Dominance_PC80,209,0.100241,0.001386,0.487902,0.001498,16,16,12,6522,0.298863,
SA_WaitingTime_Dominance_PC80,MEAN,0.086186,0.032958,0.488449,0.008653,15,15,12,6512,0.282338,10
SA_WaitingTime_Dominance_PC80,STDDEV,0.026374,0.026825,0.025846,0.011148,,,,,0.020842,
SA_Energy_Dominance_PC80,200,0.479085,0.257508,0.244240,0.007406,43,44,0,6129,0.631616,
SA_Energy_Dominance_PC80,201,0.471314,0.288294,0.237784,0.006523,51,51,0,6258,0.640508,
SA_Energy_Dominance_PC80,202,0.480032,0.261383,0.253227,0.005356,49,49,0,6110,0.628228,
SA_Energy_Dominance_PC80,203,0.469859,0.251867,0.256237,0.020438,26,26,0,6003,0.620742,
SA_Energy_Dominance_PC80,204,0.496839,0.259850,0.237395,0.005299,35,35,0,6216,0.643371,
SA_Energy_Dominance_PC80,205,0.458983,0.277308,0.261506,0.005256,35,35,0,6144,0.616788,
SA_Energy_Dominance_PC80,206,0.447473,0.285358,0.269420,0.003611,47,47,0,6152,0.596810,
SA_Energy_Dominance_PC80,207,0.433712,0.290607,0.281114,0.005264,53,54,0,6187,0.608367,
SA_Energy_Dominance_PC80,208,0.480666,0.255516,0.246448,0.007189,46,46,0,6109,0.634026,
SA_Energy_Dominance_PC80,209,0.489289,0.257740,0.244222,0.012649,55,57,0,6155,0.627461,
SA_Energy_Dominance_PC80,MEAN,0.470725,0.268543,0.253159,0.007899,44,44,0,6146,0.624792,10
SA_Energy_Dominance_PC80,STDDEV,0.018252,0.014316,0.013470,0.004775,,,,,0.013697,
NSGA-II_PC80,200,0.531664,0.069859,0.169267,0.006651,48,48,0,12527,0.638072,
NSGA-II_PC80,201,0.451730,0.036386,0.243912,0.002847,36,36,0,11642,0.569179,
NSGA-II_PC80,202,0.322266,0.142725,0.292089,0.005168,34,34,0,12138,0.465956,
NSGA-II_PC80,203,0.321181,0.117418,0.293871,0.002985,42,42,0,11900,0.465048,
NSGA-II_PC80,204,0.430746,0.100868,0.231784,0.003558,45,45,0,12084,0.554477,
NSGA-II_PC80,205,0.542223,0.067234,0.163597,0.006420,37,37,0,12456,0.646101,
NSGA-II_PC80,206,0.469825,0.058063,0.219022,0.006643,36,36,0,12057,0.584028,
NSGA-II_PC80,207,0.427153,0.058745,0.234290,0.031439,18,18,0,12635,0.549917,
NSGA-II_PC80,208,0.442629,0.102310,0.216888,0.008160,43,43,0,12688,0.564174,
NSGA-II_PC80,209,0.543789,0.059474,0.171364,0.005793,41,41,0,12395,0.646046,
NSGA-II_PC80,MEAN,0.448321,0.081308,0.223608,0.007966,38,38,0,12252,0.568300,10
NSGA-II_PC80,STDDEV,0.076286,0.031262,0.044237,0.007999,,,,,0.062366,
SPEA-II_PC80,200,0.473956,0.042462,0.232336,0.003975,38,38,0,12776,0.588011,
SPEA-II_PC80,201,0.342132,0.104274,0.284433,0.003812,30,30,0,12613,0.480910,
SPEA-II_PC80,202,0.417040,0.071176,0.238292,0.003908,30,30,0,13527,0.543042,
SPEA-II_PC80,203,0.333367,0.105016,0.285744,0.004823,32,32,0,12488,0.474255,
SPEA-II_PC80,204,0.480079,0.078638,0.195030,0.005754,40,40,0,12971,0.594528,
SPEA-II_PC80,205,0.433616,0.048941,0.248392,0.003751,37,37,0,12304,0.555256,
SPEA-II_PC80,206,0.389414,0.104443,0.258070,0.003204,39,39,0,12664,0.520859,
SPEA-II_PC80,207,0.336664,0.113323,0.292810,0.003247,31,31,0,12794,0.477501,
SPEA-II_PC80,208,0.469659,0.029085,0.235572,0.004784,34,34,0,12484,0.584100,
SPEA-II_PC80,209,0.332733,0.104928,0.288303,0.003350,33,33,0,12323,0.473623,
SPEA-II_PC80,MEAN,0.400866,0.080229,0.255898,0.004061,34,34,0,12694,0.529208,10
SPEA-II_PC80,STDDEV,0.058809,0.029308,0.030269,0.000779,,,,,0.047742,
AMOSA_PC80,200,0.358755,0.094417,0.273374,0.003121,44,44,0,10917,0.495905,
AMOSA_PC80,201,0.388740,0.071521,0.253305,0.001883,51,51,0,10764,0.520787,
AMOSA_PC80,202,0.366656,0.077871,0.270483,0.001652,44,44,0,10807,0.502371,
AMOSA_PC80,203,0.346346,0.060812,0.289319,0.008547,42,42,0,10798,0.486293,
AMOSA_PC80,204,0.359694,0.075798,0.277484,0.002121,39,39,0,10885,0.496418,
AMOSA_PC80,205,0.370387,0.083647,0.261897,0.002191,46,46,0,11267,0.506555,
AMOSA_PC80,206,0.376476,0.083598,0.261791,0.002305,44,44,0,10887,0.510543,
AMOSA_PC80,207,0.401230,0.050228,0.264771,0.002566,39,39,0,10838,0.529490,
AMOSA_PC80,208,0.362275,0.076428,0.267509,0.002012,43,43,0,10785,0.499246,
AMOSA_PC80,209,0.364133,0.061967,0.276659,0.002815,44,44,0,10736,0.500624,
AMOSA_PC80,MEAN,0.369469,0.073629,0.269659,0.002921,44,44,0,10868,0.504823,10
AMOSA_PC80,STDDEV,0.015044,0.012307,0.009640,0.001921,,,,,0.012030,
GA_WaitingTime_Dominance_PC70,200,0.063807,0.073000,0.512981,0.002820,19,19,0,9465,0.252040,
GA_WaitingTime_Dominance_PC70,201,0.064029,0.050229,0.510874,0.001684,8,8,0,9557,0.264105,
GA_WaitingTime_Dominance_PC70,202,0.083429,0.187358,0.492950,0.005794,22,22,0,9476,0.261918,
GA_WaitingTime_Dominance_PC70,203,0.085731,0.102287,0.460218,0.076152,14,14,0,9696,0.285634,
GA_WaitingTime_Dominance_PC70,204,0.101697,0.152125,0.445285,0.009997,12,12,0,9415,0.294174,
GA_WaitingTime_Dominance_PC70,205,0.076250,0.067677,0.488420,0.008959,23,23,0,9509,0.274305,
GA_WaitingTime_Dominance_PC70,206,0.064930,0.081688,0.495251,0.007829,15,15,0,9820,0.265657,
GA_WaitingTime_Dominance_PC70,207,0.057203,0.091705,0.506031,0.104634,7,7,0,9562,0.235059,
GA_WaitingTime_Dominance_PC70,208,0.030060,0.123514,0.516179,0.108771,8,8,0,9351,0.224173,
GA_WaitingTime_Dominance_PC70,209,0.072261,0.069741,0.489911,0.028001,14,14,0,9701,0.261956,
GA_WaitingTime_Dominance_PC70,MEAN,0.069940,0.099933,0.491810,0.035464,14,14,0,9555,0.261902,10
GA_WaitingTime_Dominance_PC70,STDDEV,0.018263,0.040592,0.021906,0.041318,,,,,0.020047,
GA_Energy_Dominance_PC70,200,0.246882,0.434236,0.461941,0.008175,59,59,0,9765,0.425673,
GA_Energy_Dominance_PC70,201,0.276270,0.416306,0.457675,0.009935,69,69,0,9717,0.438893,
GA_Energy_Dominance_PC70,202,0.484089,0.166399,0.224117,0.007920,67,67,0,9337,0.608240,
GA_Energy_Dominance_PC70,203,0.297793,0.357538,0.402534,0.008544,63,63,0,9813,0.452107,
GA_Energy_Dominance_PC70,204,0.499323,0.132533,0.205639,0.007618,65,65,0,9449,0.612623,
GA_Energy_Dominance_PC70,205,0.401573,0.244147,0.307322,0.005301,50,50,0,9513,0.539606,
GA_Energy_Dominance_PC70,206,0.378142,0.240388,0.342200,0.012896,53,53,0,9868,0.529039,
GA_Energy_Dominance_PC70,207,0.404975,0.236460,0.320919,0.008809,51,51,0,9643,0.553150,
