CapTier,CapWatts,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
PC90,15114.454,SA_Energy_Dominance,202,0.530690,0.226490,0.221935,0.009589,40,41,2,6061,0.594370,
PC90,15114.454,SA_Energy_Dominance,203,0.475301,0.258231,0.223947,0.005128,45,45,0,6108,0.547210,
PC90,15114.454,SA_Energy_Dominance,204,0.512954,0.238602,0.216256,0.004091,60,61,5,6187,0.590225,
PC90,15114.454,SA_Energy_Dominance,205,0.521996,0.204930,0.212426,0.007881,62,63,0,6169,0.581730,
PC90,15114.454,SA_Energy_Dominance,206,0.472992,0.265845,0.223520,0.009545,41,42,0,6186,0.547399,
PC90,15114.454,SA_Energy_Dominance,207,0.460478,0.229956,0.222190,0.005015,34,34,0,6224,0.539705,
PC90,15114.454,SA_Energy_Dominance,208,0.501242,0.225458,0.221787,0.006664,60,62,0,6170,0.561625,
PC90,15114.454,SA_Energy_Dominance,209,0.488214,0.262513,0.221225,0.007260,37,37,0,6188,0.565887,
PC90,15114.454,SA_Energy_Dominance,MEAN,0.499517,0.235722,0.220263,0.006365,48,48,7,6151,0.568789,10
PC90,15114.454,SA_Energy_Dominance,STDDEV,0.022669,0.019133,0.003361,0.002031,,,,,0.018408,
PC90,15114.454,NSGA-II,200,0.576790,0.032327,0.189124,0.003354,57,57,0,11931,0.617951,
PC90,15114.454,NSGA-II,201,0.560023,0.039474,0.170281,0.007885,49,49,0,11573,0.602232,
PC90,15114.454,NSGA-II,202,0.510717,0.020702,0.247009,0.003502,37,37,0,11505,0.555280,
PC90,15114.454,NSGA-II,203,0.473370,0.005919,0.278152,0.004012,25,25,5,11550,0.520505,
PC90,15114.454,NSGA-II,204,0.584002,0.044027,0.168347,0.006942,50,50,0,11914,0.625406,
PC90,15114.454,NSGA-II,205,0.564981,0.024022,0.192683,0.007231,34,34,0,11906,0.606237,
PC90,15114.454,NSGA-II,206,0.597658,0.003199,0.200266,0.004400,44,44,31,12157,0.636303,
PC90,15114.454,NSGA-II,207,0.460340,0.016224,0.278743,0.002819,36,36,0,11779,0.508693,
PC90,15114.454,NSGA-II,208,0.529052,0.045198,0.210099,0.004384,39,39,0,11818,0.573070,
PC90,15114.454,NSGA-II,209,0.488370,0.025653,0.255452,0.002949,37,37,0,11549,0.534807,
PC90,15114.454,NSGA-II,MEAN,0.534530,0.025675,0.219016,0.004748,41,41,36,11768,0.578048,10
PC90,15114.454,NSGA-II,STDDEV,0.046656,0.014017,0.040170,0.001791,,,,,0.043752,
PC90,15114.454,SPEA-II,200,0.510004,0.006476,0.263027,0.003081,32,32,9,12315,0.554513,
PC90,15114.454,SPEA-II,201,0.506120,0.032633,0.243841,0.002676,47,47,0,12498,0.551149,
PC90,15114.454,SPEA-II,202,0.479242,0.008652,0.274690,0.001783,37,37,1,12012,0.525941,
PC90,15114.454,SPEA-II,203,0.497808,0.022886,0.254347,0.002314,45,45,0,12380,0.543642,
PC90,15114.454,SPEA-II,204,0.501325,0.022012,0.253678,0.002124,42,42,0,12363,0.546655,
PC90,15114.454,SPEA-II,205,0.553903,0.041716,0.196598,0.004218,45,45,0,13006,0.596534,
PC90,15114.454,SPEA-II,206,0.442915,0.014758,0.295356,0.001806,39,39,0,12098,0.492739,
PC90,15114.454,SPEA-II,207,0.457531,0.005356,0.294966,0.003479,30,30,5,11908,0.506042,
PC90,15114.454,SPEA-II,208,0.536720,0.034355,0.223400,0.002673,53,53,0,12430,0.580315,
PC90,15114.454,SPEA-II,209,0.539543,0.011455,0.223331,0.003900,43,43,9,12648,0.582232,
PC90,15114.454,SPEA-II,MEAN,0.502511,0.020030,0.252323,0.002805,41,41,24,12365,0.547976,10
PC90,15114.454,SPEA-II,STDDEV,0.033752,0.012150,0.030241,0.000807,,,,,0.031537,
PC90,15114.454,AMOSA,200,0.437013,0.027017,0.290933,0.002356,34,34,0,10758,0.487170,
PC90,15114.454,AMOSA,201,0.440608,0.039104,0.287976,0.003870,36,36,0,10629,0.490730,
PC90,15114.454,AMOSA,202,0.462875,0.046964,0.249510,0.002537,50,50,0,10660,0.511331,
PC90,15114.454,AMOSA,203,0.443966,0.030407,0.281782,0.002350,40,40,0,10715,0.493766,
PC90,15114.454,AMOSA,204,0.437665,0.017355,0.294123,0.001375,38,39,0,10662,0.487817,
PC90,15114.454,AMOSA,205,0.451407,0.033191,0.271241,0.002161,42,42,0,10671,0.500766,
PC90,15114.454,AMOSA,206,0.451124,0.001602,0.301480,0.003261,32,32,12,10525,0.500152,
PC90,15114.454,AMOSA,207,0.429202,0.021835,0.294853,0.001925,38,38,0,10664,0.480087,
PC90,15114.454,AMOSA,208,0.467784,0.006524,0.283849,0.002272,35,35,8,10592,0.515488,
PC90,15114.454,AMOSA,209,0.460728,0.022393,0.271788,0.001972,44,45,0,10700,0.509059,
PC90,15114.454,AMOSA,MEAN,0.448237,0.024639,0.282753,0.002408,39,39,20,10657,0.497637,10
PC90,15114.454,AMOSA,STDDEV,0.012030,0.013208,0.014424,0.000668,,,,,0.011088,
PC90,15114.454,Universal_Pareto,ALL,0.754705,0.000000,0.000000,0.000000,155,155,155,0,0.805828,
PC80,13435.070,GA_WaitingTime_Dominance,200,0.032280,0.170337,0.539299,0.025064,11,11,0,9614,0.203165,
PC80,13435.070,GA_WaitingTime_Dominance,201,0.106122,0.022054,0.531649,0.002399,13,13,0,9801,0.274712,
PC80,13435.070,GA_WaitingTime_Dominance,202,0.062073,0.203124,0.501616,0.016100,8,8,0,9479,0.227793,
PC80,13435.070,GA_WaitingTime_Dominance,203,0.067368,0.026466,0.562289,0.001513,9,9,0,9724,0.243991,
PC80,13435.070,GA_WaitingTime_Dominance,204,0.112959,0.018470,0.522808,0.004716,8,8,1,9526,0.279978,
PC80,13435.070,GA_WaitingTime_Dominance,205,0.096207,0.104630,0.471422,0.095104,14,14,0,9463,0.248828,
PC80,13435.070,GA_WaitingTime_Dominance,206,0.049171,0.044516,0.573516,0.007454,6,6,0,9728,0.219716,
PC80,13435.070,GA_WaitingTime_Dominance,207,0.069198,0.106030,0.518137,0.034829,18,18,0,9327,0.212017,
PC80,13435.070,GA_WaitingTime_Dominance,208,0.069082,0.069153,0.526937,0.012180,12,12,0,9493,0.232520,
PC80,13435.070,GA_WaitingTime_Dominance,209,0.109356,0.009370,0.530312,0.005612,5,5,2,9599,0.277651,
PC80,13435.070,GA_WaitingTime_Dominance,MEAN,0.077381,0.077415,0.527799,0.020497,10,10,3,9575,0.242037,10
PC80,13435.070,GA_WaitingTime_Dominance,STDDEV,0.026017,0.063963,0.027232,0.026851,,,,,0.026513,
PC80,13435.070,GA_Energy_Dominance,200,0.261822,0.342495,0.396777,0.010118,42,42,0,9743,0.491409,
PC80,13435.070,GA_Energy_Dominance,201,0.342538,0.225556,0.372048,0.010799,63,63,0,9939,0.512496,
PC80,13435.070,GA_Energy_Dominance,202,0.473999,0.123952,0.209172,0.005318,60,60,13,9427,0.644348,
PC80,13435.070,GA_Energy_Dominance,203,0.228041,0.432543,0.521415,0.015797,49,49,0,9697,0.311097,
PC80,13435.070,GA_Energy_Dominance,204,0.442138,0.160165,0.239981,0.003788,82,82,0,9686,0.637187,
PC80,13435.070,GA_Energy_Dominance,205,0.288662,0.316778,0.409784,0.007383,70,70,0,9423,0.465040,
PC80,13435.070,GA_Energy_Dominance,206,0.339439,0.274028,0.350086,0.010916,67,67,0,9408,0.525301,
PC80,13435.070,GA_Energy_Dominance,207,0.181060,0.310962,0.477543,0.050294,35,35,0,9461,0.459526,
PC80,13435.070,GA_Energy_Dominance,208,0.480666,0.139864,0.185430,0.011651,50,50,5,9076,0.692796,
PC80,13435.070,GA_Energy_Dominance,209,0.464614,0.130854,0.206491,0.014134,70,70,3,9458,0.681136,
PC80,13435.070,GA_Energy_Dominance,MEAN,0.350298,0.245720,0.336873,0.014020,59,59,21,9531,0.542034,10
PC80,13435.070,GA_Energy_Dominance,STDDEV,0.104496,0.100662,0.113925,0.012587,,,,,0.114623,
PC80,13435.070,SA_WaitingTime_Dominance,200,0.166451,0.054415,0.433737,0.006968,14,14,0,6488,0.310915,
PC80,13435.070,SA_WaitingTime_Dominance,201,0.111430,0.114806,0.468901,0.004983,21,21,0,6489,0.278261,
PC80,13435.070,SA_WaitingTime_Dominance,202,0.089537,0.032124,0.490036,0.070285,22,22,0,6525,0.239615,
PC80,13435.070,SA_WaitingTime_Dominance,203,0.084684,0.028968,0.550648,0.010779,10,10,0,6589,0.228676,
PC80,13435.070,SA_WaitingTime_Dominance,204,0.091073,0.022858,0.527975,0.004167,11,11,0,6458,0.264872,
PC80,13435.070,SA_WaitingTime_Dominance,205,0.106130,0.010707,0.542607,0.003402,13,13,0,6507,0.262479,
PC80,13435.070,SA_WaitingTime_Dominance,206,0.062494,0.112910,0.500210,0.014321,17,17,0,6530,0.233663,
PC80,13435.070,SA_WaitingTime_Dominance,207,0.078118,0.079857,0.490666,0.018377,15,15,4,6505,0.260473,
PC80,13435.070,SA_WaitingTime_Dominance,208,0.051417,0.012311,0.580315,0.002093,14,14,0,6512,0.232766,
PC80,13435.070,SA_WaitingTime_Dominance,209,0.111285,0.000000,0.534233,0.001822,16,16,16,6522,0.281578,
PC80,13435.070,SA_WaitingTime_Dominance,MEAN,0.095262,0.046896,0.511933,0.013720,15,15,20,6512,0.259330,10
PC80,13435.070,SA_WaitingTime_Dominance,STDDEV,0.030259,0.039919,0.041117,0.019562,,,,,0.024998,
PC80,13435.070,SA_Energy_Dominance,200,0.297963,0.308090,0.307903,0.011416,43,44,0,6129,0.588456,
PC80,13435.070,SA_Energy_Dominance,201,0.238261,0.357198,0.312828,0.008603,51,51,2,6258,0.579547,
PC80,13435.070,SA_Energy_Dominance,202,0.320931,0.333522,0.310281,0.007461,49,49,0,6110,0.593000,
PC80,13435.070,SA_Energy_Dominance,203,0.308819,0.311860,0.313499,0.029266,26,26,0,6003,0.583720,
PC80,13435.070,SA_Energy_Dominance,204,0.341799,0.324836,0.286503,0.006996,35,35,0,6216,0.612264,
PC80,13435.070,SA_Energy_Dominance,205,0.272310,0.361606,0.326063,0.007529,35,35,0,6144,0.569369,
PC80,13435.070,SA_Energy_Dominance,206,0.286274,0.374570,0.329697,0.005170,47,47,0,6152,0.555357,
PC80,13435.070,SA_Energy_Dominance,207,0.209161,0.367618,0.369168,0.007881,53,54,0,6187,0.539688,
PC80,13435.070,SA_Energy_Dominance,208,0.305608,0.323874,0.305818,0.009841,46,46,0,6109,0.593869,
PC80,13435.070,SA_Energy_Dominance,209,0.353962,0.325953,0.299409,0.016584,55,57,3,6155,0.600684,
PC80,13435.070,SA_Energy_Dominance,MEAN,0.293509,0.338913,0.316117,0.011075,44,44,5,6146,0.581595,10
PC80,13435.070,SA_Energy_Dominance,STDDEV,0.042199,0.022909,0.021164,0.006756,,,,,0.020580,
PC80,13435.070,NSGA-II,200,0.562765,0.042261,0.128213,0.008548,48,48,1,12527,0.677690,
PC80,13435.070,NSGA-II,201,0.500937,0.011355,0.247816,0.004025,36,36,3,11642,0.605442,
PC80,13435.070,NSGA-II,202,0.332738,0.172862,0.281847,0.008707,34,34,0,12138,0.471317,
PC80,13435.070,NSGA-II,203,0.339602,0.139932,0.283350,0.004185,42,42,0,11900,0.473529,
PC80,13435.070,NSGA-II,204,0.458916,0.091883,0.209436,0.004569,45,45,0,12084,0.580271,
PC80,13435.070,NSGA-II,205,0.570462,0.030152,0.124230,0.009045,37,37,11,12456,0.685658,
PC80,13435.070,NSGA-II,206,0.513553,0.030142,0.195945,0.010608,36,36,1,12057,0.620268,
PC80,13435.070,NSGA-II,207,0.471189,0.043800,0.223356,0.037925,18,18,0,12635,0.581304,
PC80,13435.070,NSGA-II,208,0.468380,0.093904,0.187593,0.013250,43,43,0,12688,0.590421,
PC80,13435.070,NSGA-II,209,0.578628,0.019643,0.133018,0.007610,41,41,10,12395,0.688111,
PC80,13435.070,NSGA-II,MEAN,0.479717,0.067593,0.201480,0.010847,38,38,26,12252,0.597401,10
PC80,13435.070,NSGA-II,STDDEV,0.082692,0.052030,0.056654,0.009450,,,,,0.074091,
PC80,13435.070,SPEA-II,200,0.526222,0.013660,0.226636,0.005867,38,38,3,12776,0.628429,
PC80,13435.070,SPEA-II,201,0.365072,0.116220,0.277040,0.005269,30,30,0,12613,0.493430,
PC80,13435.070,SPEA-II,202,0.456267,0.059976,0.227462,0.005062,30,30,0,13527,0.571631,
PC80,13435.070,SPEA-II,203,0.355724,0.120829,0.276946,0.006176,32,32,0,12488,0.485616,
PC80,13435.070,SPEA-II,204,0.515237,0.061506,0.159374,0.008568,40,40,0,12971,0.629121,
PC80,13435.070,SPEA-II,205,0.481589,0.027428,0.242186,0.005448,37,37,0,12304,0.589062,
PC80,13435.070,SPEA-II,206,0.417114,0.106455,0.238974,0.004601,39,39,0,12664,0.541471,
PC80,13435.070,SPEA-II,207,0.358573,0.132616,0.285492,0.004603,31,31,0,12794,0.489240,
PC80,13435.070,SPEA-II,208,0.524387,0.000000,0.240666,0.005983,34,34,34,12484,0.624888,
PC80,13435.070,SPEA-II,209,0.356582,0.116601,0.274771,0.005235,33,33,0,12323,0.485484,
PC80,13435.070,SPEA-II,MEAN,0.435677,0.075529,0.244955,0.005681,34,34,37,12694,0.553837,10
PC80,13435.070,SPEA-II,STDDEV,0.069895,0.046792,0.035514,0.001088,,,,,0.059278,
PC80,13435.070,AMOSA,200,0.389214,0.098804,0.261238,0.004117,44,44,0,10917,0.513942,
PC80,13435.070,AMOSA,201,0.428623,0.063353,0.241102,0.002722,51,51,0,10764,0.546450,
PC80,13435.070,AMOSA,202,0.403148,0.072824,0.259469,0.002250,44,44,0,10807,0.523847,
