CapTier,Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
PC90,GA_WaitingTime_Dominance,203,92,0.718680,10,10.869565
PC90,GA_WaitingTime_Dominance,204,110,0.757386,3,2.727273
PC90,GA_WaitingTime_Dominance,205,80,0.702946,10,12.500000
PC90,GA_WaitingTime_Dominance,206,109,0.757237,13,11.926606
PC90,GA_WaitingTime_Dominance,207,107,0.710435,3,2.803738
PC90,GA_WaitingTime_Dominance,208,111,0.731727,11,9.909910
PC90,GA_WaitingTime_Dominance,209,102,0.742813,7,6.862745
PC90,GA_WaitingTime_Dominance,MEAN,,,7.200000,7.218949
PC90,GA_WaitingTime_Dominance,STDDEV,,,3.944617,3.993241
PC90,GA_Energy_Dominance,200,95,0.720888,19,20.000000
PC90,GA_Energy_Dominance,201,109,0.747327,11,10.091743
PC90,GA_Energy_Dominance,202,83,0.742195,26,31.325301
PC90,GA_Energy_Dominance,203,92,0.718680,30,32.608696
PC90,GA_Energy_Dominance,204,110,0.757386,3,2.727273
PC90,GA_Energy_Dominance,205,80,0.702946,0,0.000000
PC90,GA_Energy_Dominance,206,109,0.757237,14,12.844037
PC90,GA_Energy_Dominance,207,107,0.710435,55,51.401869
PC90,GA_Energy_Dominance,208,111,0.731727,18,16.216216
PC90,GA_Energy_Dominance,209,102,0.742813,18,17.647059
PC90,GA_Energy_Dominance,MEAN,,,19.400000,19.486219
PC90,GA_Energy_Dominance,STDDEV,,,14.739064,14.622794
PC90,SA_WaitingTime_Dominance,200,95,0.720888,13,13.684211
PC90,SA_WaitingTime_Dominance,201,109,0.747327,9,8.256881
PC90,SA_WaitingTime_Dominance,202,83,0.742195,8,9.638554
PC90,SA_WaitingTime_Dominance,203,92,0.718680,6,6.521739
PC90,SA_WaitingTime_Dominance,204,110,0.757386,12,10.909091
PC90,SA_WaitingTime_Dominance,205,80,0.702946,8,10.000000
PC90,SA_WaitingTime_Dominance,206,109,0.757237,5,4.587156
PC90,SA_WaitingTime_Dominance,207,107,0.710435,12,11.214953
PC90,SA_WaitingTime_Dominance,208,111,0.731727,9,8.108108
PC90,SA_WaitingTime_Dominance,209,102,0.742813,12,11.764706
PC90,SA_WaitingTime_Dominance,MEAN,,,9.400000,9.468540
PC90,SA_WaitingTime_Dominance,STDDEV,,,2.615339,2.535965
PC90,SA_Energy_Dominance,200,95,0.720888,5,5.263158
PC90,SA_Energy_Dominance,201,109,0.747327,3,2.752294
PC90,SA_Energy_Dominance,202,83,0.742195,3,3.614458
PC90,SA_Energy_Dominance,203,92,0.718680,3,3.260870
PC90,SA_Energy_Dominance,204,110,0.757386,5,4.545455
PC90,SA_Energy_Dominance,205,80,0.702946,7,8.750000
PC90,SA_Energy_Dominance,206,109,0.757237,3,2.752294
PC90,SA_Energy_Dominance,207,107,0.710435,3,2.803738
PC90,SA_Energy_Dominance,208,111,0.731727,8,7.207207
PC90,SA_Energy_Dominance,209,102,0.742813,3,2.941176
PC90,SA_Energy_Dominance,MEAN,,,4.300000,4.389065
PC90,SA_Energy_Dominance,STDDEV,,,1.791647,1.989691
PC90,NSGA-II,200,95,0.720888,22,23.157895
PC90,NSGA-II,201,109,0.747327,39,35.779817
PC90,NSGA-II,202,83,0.742195,17,20.481928
PC90,NSGA-II,203,92,0.718680,25,27.173913
PC90,NSGA-II,204,110,0.757386,35,31.818182
PC90,NSGA-II,205,80,0.702946,30,37.500000
PC90,NSGA-II,206,109,0.757237,42,38.532110
PC90,NSGA-II,207,107,0.710435,11,10.280374
PC90,NSGA-II,208,111,0.731727,10,9.009009
PC90,NSGA-II,209,102,0.742813,8,7.843137
PC90,NSGA-II,MEAN,,,23.900000,24.157636
PC90,NSGA-II,STDDEV,,,11.751170,11.358845
PC90,SPEA-II,200,95,0.720888,32,33.684211
PC90,SPEA-II,201,109,0.747327,26,23.853211
PC90,SPEA-II,202,83,0.742195,30,36.144578
PC90,SPEA-II,203,92,0.718680,14,15.217391
PC90,SPEA-II,204,110,0.757386,34,30.909091
PC90,SPEA-II,205,80,0.702946,0,0.000000
PC90,SPEA-II,206,109,0.757237,0,0.000000
PC90,SPEA-II,207,107,0.710435,30,28.037383
PC90,SPEA-II,208,111,0.731727,24,21.621622
PC90,SPEA-II,209,102,0.742813,36,35.294118
PC90,SPEA-II,MEAN,,,22.600000,22.476160
PC90,SPEA-II,STDDEV,,,12.713772,12.823648
PC90,AMOSA,200,95,0.720888,0,0.000000
PC90,AMOSA,201,109,0.747327,18,16.513761
PC90,AMOSA,202,83,0.742195,0,0.000000
PC90,AMOSA,203,92,0.718680,4,4.347826
PC90,AMOSA,204,110,0.757386,34,30.909091
PC90,AMOSA,205,80,0.702946,26,32.500000
PC90,AMOSA,206,109,0.757237,32,29.357798
PC90,AMOSA,207,107,0.710435,0,0.000000
PC90,AMOSA,208,111,0.731727,35,31.531532
PC90,AMOSA,209,102,0.742813,26,25.490196
PC90,AMOSA,MEAN,,,17.500000,17.065020
PC90,AMOSA,STDDEV,,,14.263590,13.772975
PC90,Universal_Pareto,MEAN,99.800000,0.733163,,
PC90,Universal_Pareto,STDDEV,11.016351,0.018258,,
PC80,GA_WaitingTime_Dominance,200,83,0.789873,0,0.000000
PC80,GA_WaitingTime_Dominance,201,99,0.764392,13,13.131313
PC80,GA_WaitingTime_Dominance,202,99,0.773956,0,0.000000
PC80,GA_WaitingTime_Dominance,203,63,0.708542,6,9.523810
PC80,GA_WaitingTime_Dominance,204,79,0.780538,8,10.126582
PC80,GA_WaitingTime_Dominance,205,80,0.791097,0,0.000000
PC80,GA_WaitingTime_Dominance,206,71,0.752459,2,2.816901
PC80,GA_WaitingTime_Dominance,207,66,0.733940,0,0.000000
PC80,GA_WaitingTime_Dominance,208,72,0.795350,0,0.000000
PC80,GA_WaitingTime_Dominance,209,94,0.818735,2,2.127660
PC80,GA_WaitingTime_Dominance,MEAN,,,3.100000,3.772627
PC80,GA_WaitingTime_Dominance,STDDEV,,,4.253234,4.856097
PC80,GA_Energy_Dominance,200,83,0.789873,10,12.048193
PC80,GA_Energy_Dominance,201,99,0.764392,25,25.252525
PC80,GA_Energy_Dominance,202,99,0.773956,36,36.363636
PC80,GA_Energy_Dominance,203,63,0.708542,0,0.000000
PC80,GA_Energy_Dominance,204,79,0.780538,18,22.784810
PC80,GA_Energy_Dominance,205,80,0.791097,0,0.000000
PC80,GA_Energy_Dominance,206,71,0.752459,7,9.859155
PC80,GA_Energy_Dominance,207,66,0.733940,15,22.727273
PC80,GA_Energy_Dominance,208,72,0.795350,24,33.333333
PC80,GA_Energy_Dominance,209,94,0.818735,12,12.765957
PC80,GA_Energy_Dominance,MEAN,,,14.700000,17.513488
PC80,GA_Energy_Dominance,STDDEV,,,10.854032,12.020402
PC80,SA_WaitingTime_Dominance,200,83,0.789873,11,13.253012
PC80,SA_WaitingTime_Dominance,201,99,0.764392,10,10.101010
PC80,SA_WaitingTime_Dominance,202,99,0.773956,21,21.212121
PC80,SA_WaitingTime_Dominance,203,63,0.708542,9,14.285714
PC80,SA_WaitingTime_Dominance,204,79,0.780538,7,8.860759
PC80,SA_WaitingTime_Dominance,205,80,0.791097,13,16.250000
PC80,SA_WaitingTime_Dominance,206,71,0.752459,13,18.309859
PC80,SA_WaitingTime_Dominance,207,66,0.733940,11,16.666667
PC80,SA_WaitingTime_Dominance,208,72,0.795350,14,19.444444
PC80,SA_WaitingTime_Dominance,209,94,0.818735,16,17.021277
PC80,SA_WaitingTime_Dominance,MEAN,,,12.500000,15.540486
PC80,SA_WaitingTime_Dominance,STDDEV,,,3.748333,3.742403
PC80,SA_Energy_Dominance,200,83,0.789873,5,6.024096
PC80,SA_Energy_Dominance,201,99,0.764392,2,2.020202
PC80,SA_Energy_Dominance,202,99,0.773956,3,3.030303
PC80,SA_Energy_Dominance,203,63,0.708542,6,9.523810
PC80,SA_Energy_Dominance,204,79,0.780538,4,5.063291
PC80,SA_Energy_Dominance,205,80,0.791097,4,5.000000
PC80,SA_Energy_Dominance,206,71,0.752459,6,8.450704
PC80,SA_Energy_Dominance,207,66,0.733940,4,6.060606
PC80,SA_Energy_Dominance,208,72,0.795350,0,0.000000
PC80,SA_Energy_Dominance,209,94,0.818735,3,3.191489
PC80,SA_Energy_Dominance,MEAN,,,3.700000,4.836450
PC80,SA_Energy_Dominance,STDDEV,,,1.734935,2.744303
PC80,NSGA-II,200,83,0.789873,19,22.891566
PC80,NSGA-II,201,99,0.764392,36,36.363636
PC80,NSGA-II,202,99,0.773956,0,0.000000
PC80,NSGA-II,203,63,0.708542,0,0.000000
PC80,NSGA-II,204,79,0.780538,0,0.000000
PC80,NSGA-II,205,80,0.791097,26,32.500000
PC80,NSGA-II,206,71,0.752459,36,50.704225
PC80,NSGA-II,207,66,0.733940,15,22.727273
PC80,NSGA-II,208,72,0.795350,0,0.000000
PC80,NSGA-II,209,94,0.818735,39,41.489362
PC80,NSGA-II,MEAN,,,17.100000,20.667606
PC80,NSGA-II,STDDEV,,,15.655351,18.546975
PC80,SPEA-II,200,83,0.789873,38,45.783133
PC80,SPEA-II,201,99,0.764392,0,0.000000
PC80,SPEA-II,202,99,0.773956,20,20.202020
PC80,SPEA-II,203,63,0.708542,1,1.587302
PC80,SPEA-II,204,79,0.780538,33,41.772152
PC80,SPEA-II,205,80,0.791097,36,45.000000
PC80,SPEA-II,206,71,0.752459,0,0.000000
PC80,SPEA-II,207,66,0.733940,0,0.000000
PC80,SPEA-II,208,72,0.795350,34,47.222222
PC80,SPEA-II,209,94,0.818735,0,0.000000
PC80,SPEA-II,MEAN,,,16.200000,20.156683
PC80,SPEA-II,STDDEV,,,16.618062,21.080011
PC80,AMOSA,200,83,0.789873,0,0.000000
PC80,AMOSA,201,99,0.764392,13,13.131313
PC80,AMOSA,202,99,0.773956,20,20.202020
PC80,AMOSA,203,63,0.708542,42,66.666667
PC80,AMOSA,204,79,0.780538,12,15.189873
PC80,AMOSA,205,80,0.791097,2,2.500000
PC80,AMOSA,206,71,0.752459,7,9.859155
PC80,AMOSA,207,66,0.733940,25,37.878788
PC80,AMOSA,208,72,0.795350,0,0.000000
PC80,AMOSA,209,94,0.818735,22,23.404255
PC80,AMOSA,MEAN,,,14.300000,18.883207
PC80,AMOSA,STDDEV,,,12.625767,19.431905
PC80,Universal_Pareto,MEAN,80.600000,0.770888,,
PC80,Universal_Pareto,STDDEV,12.467558,0.030648,,
PC70,GA_WaitingTime_Dominance,200,52,0.770331,0,0.000000
PC70,GA_WaitingTime_Dominance,201,57,0.650734,0,0.000000
PC70,GA_WaitingTime_Dominance,202,77,0.734992,0,0.000000
PC70,GA_WaitingTime_Dominance,203,64,0.684308,0,0.000000
PC70,GA_WaitingTime_Dominance,204,76,0.788261,8,10.526316
PC70,GA_WaitingTime_Dominance,205,66,0.756743,0,0.000000
PC70,GA_WaitingTime_Dominance,206,105,0.690683,0,0.000000
PC70,GA_WaitingTime_Dominance,207,92,0.707553,0,0.000000
PC70,GA_WaitingTime_Dominance,208,62,0.800836,0,0.000000
PC70,GA_WaitingTime_Dominance,209,86,0.795573,1,1.162791
PC70,GA_WaitingTime_Dominance,MEAN,,,0.900000,1.168911
PC70,GA_WaitingTime_Dominance,STDDEV,,,2.385372,3.138342
PC70,GA_Energy_Dominance,200,52,0.770331,0,0.000000
PC70,GA_Energy_Dominance,201,57,0.650734,0,0.000000
PC70,GA_Energy_Dominance,202,77,0.734992,34,44.155844
PC70,GA_Energy_Dominance,203,64,0.684308,0,0.000000
PC70,GA_Energy_Dominance,204,76,0.788261,36,47.368421
PC70,GA_Energy_Dominance,205,66,0.756743,11,16.666667
PC70,GA_Energy_Dominance,206,105,0.690683,40,38.095238
PC70,GA_Energy_Dominance,207,92,0.707553,19,20.652174
PC70,GA_Energy_Dominance,208,62,0.800836,30,48.387097
PC70,GA_Energy_Dominance,209,86,0.795573,21,24.418605
PC70,GA_Energy_Dominance,MEAN,,,19.100000,23.974405
PC70,GA_Energy_Dominance,STDDEV,,,14.922801,18.811969
PC70,SA_WaitingTime_Dominance,200,52,0.770331,11,21.153846
PC70,SA_WaitingTime_Dominance,201,57,0.650734,11,19.298246
PC70,SA_WaitingTime_Dominance,202,77,0.734992,6,7.792208
PC70,SA_WaitingTime_Dominance,203,64,0.684308,15,23.437500
PC70,SA_WaitingTime_Dominance,204,76,0.788261,8,10.526316
PC70,SA_WaitingTime_Dominance,205,66,0.756743,12,18.181818
PC70,SA_WaitingTime_Dominance,206,105,0.690683,18,17.142857
PC70,SA_WaitingTime_Dominance,207,92,0.707553,23,25.000000
PC70,SA_WaitingTime_Dominance,208,62,0.800836,8,12.903226
PC70,SA_WaitingTime_Dominance,209,86,0.795573,15,17.441860
PC70,SA_WaitingTime_Dominance,MEAN,,,12.700000,17.287788
PC70,SA_WaitingTime_Dominance,STDDEV,,,4.900000,5.217638
PC70,SA_Energy_Dominance,200,52,0.770331,4,7.692308
PC70,SA_Energy_Dominance,201,57,0.650734,11,19.298246
PC70,SA_Energy_Dominance,202,77,0.734992,4,5.194805
PC70,SA_Energy_Dominance,203,64,0.684308,6,9.375000
PC70,SA_Energy_Dominance,204,76,0.788261,5,6.578947
PC70,SA_Energy_Dominance,205,66,0.756743,5,7.575758
PC70,SA_Energy_Dominance,206,105,0.690683,5,4.761905
PC70,SA_Energy_Dominance,207,92,0.707553,3,3.260870
PC70,SA_Energy_Dominance,208,62,0.800836,3,4.838710
PC70,SA_Energy_Dominance,209,86,0.795573,5,5.813953
PC70,SA_Energy_Dominance,MEAN,,,5.100000,7.439050
PC70,SA_Energy_Dominance,STDDEV,,,2.165641,4.292723
PC70,NSGA-II,200,52,0.770331,37,71.153846
PC70,NSGA-II,201,57,0.650734,1,1.754386
PC70,NSGA-II,202,77,0.734992,27,35.064935
PC70,NSGA-II,203,64,0.684308,0,0.000000
PC70,NSGA-II,204,76,0.788261,1,1.315789
PC70,NSGA-II,205,66,0.756743,4,6.060606
PC70,NSGA-II,206,105,0.690683,25,23.809524
PC70,NSGA-II,207,92,0.707553,8,8.695652
PC70,NSGA-II,208,62,0.800836,0,0.000000
PC70,NSGA-II,209,86,0.795573,44,51.162791
PC70,NSGA-II,MEAN,,,14.700000,19.901753
PC70,NSGA-II,STDDEV,,,16.062690,23.734576
PC70,SPEA-II,200,52,0.770331,0,0.000000
PC70,SPEA-II,201,57,0.650734,22,38.596491
PC70,SPEA-II,202,77,0.734992,2,2.597403
PC70,SPEA-II,203,64,0.684308,0,0.000000
PC70,SPEA-II,204,76,0.788261,18,23.684211
PC70,SPEA-II,205,66,0.756743,33,50.000000
PC70,SPEA-II,206,105,0.690683,0,0.000000
PC70,SPEA-II,207,92,0.707553,34,36.956522
PC70,SPEA-II,208,62,0.800836,21,33.870968
PC70,SPEA-II,209,86,0.795573,0,0.000000
PC70,SPEA-II,MEAN,,,13.000000,18.570559
PC70,SPEA-II,STDDEV,,,13.446189,19.030890
PC70,AMOSA,200,52,0.770331,0,0.000000
PC70,AMOSA,201,57,0.650734,13,22.807018
PC70,AMOSA,202,77,0.734992,5,6.493506
PC70,AMOSA,203,64,0.684308,43,67.187500
PC70,AMOSA,204,76,0.788261,0,0.000000
PC70,AMOSA,205,66,0.756743,3,4.545455
PC70,AMOSA,206,105,0.690683,18,17.142857
PC70,AMOSA,207,92,0.707553,5,5.434783
PC70,AMOSA,208,62,0.800836,0,0.000000
PC70,AMOSA,209,86,0.795573,0,0.000000
PC70,AMOSA,MEAN,,,8.700000,12.361112
PC70,AMOSA,STDDEV,,,12.822246,19.729649
PC70,Universal_Pareto,MEAN,73.700000,0.738001,,
PC70,Universal_Pareto,STDDEV,15.881121,0.049859,,
PC60,GA_WaitingTime_Dominance,200,97,0.642896,0,0.000000
PC60,GA_WaitingTime_Dominance,201,76,0.558838,0,0.000000
PC60,GA_WaitingTime_Dominance,202,78,0.608468,0,0.000000
PC60,GA_WaitingTime_Dominance,203,82,0.665140,0,0.000000
PC60,GA_WaitingTime_Dominance,204,67,0.678389,0,0.000000
PC60,GA_WaitingTime_Dominance,205,67,0.704488,0,0.000000
PC60,GA_WaitingTime_Dominance,206,80,0.637395,0,0.000000
PC60,GA_WaitingTime_Dominance,207,51,0.642395,0,0.000000
PC60,GA_WaitingTime_Dominance,208,65,0.698639,0,0.000000
PC60,GA_WaitingTime_Dominance,209,74,0.621204,6,8.108108
PC60,GA_WaitingTime_Dominance,MEAN,,,0.600000,0.810811
PC60,GA_WaitingTime_Dominance,STDDEV,,,1.800000,2.432432
PC60,GA_Energy_Dominance,200,97,0.642896,0,0.000000
PC60,GA_Energy_Dominance,201,76,0.558838,15,19.736842
PC60,GA_Energy_Dominance,202,78,0.608468,14,17.948718
PC60,GA_Energy_Dominance,203,82,0.665140,17,20.731707
PC60,GA_Energy_Dominance,204,67,0.678389,24,35.820896
PC60,GA_Energy_Dominance,205,67,0.704488,0,0.000000
PC60,GA_Energy_Dominance,206,80,0.637395,24,30.000000
PC60,GA_Energy_Dominance,207,51,0.642395,6,11.764706
PC60,GA_Energy_Dominance,208,65,0.698639,19,29.230769
PC60,GA_Energy_Dominance,209,74,0.621204,19,25.675676
PC60,GA_Energy_Dominance,MEAN,,,13.800000,19.090931
PC60,GA_Energy_Dominance,STDDEV,,,8.459314,11.541618
PC60,SA_WaitingTime_Dominance,200,97,0.642896,20,20.618557
PC60,SA_WaitingTime_Dominance,201,76,0.558838,23,30.263158
PC60,SA_WaitingTime_Dominance,202,78,0.608468,15,19.230769
PC60,SA_WaitingTime_Dominance,203,82,0.665140,18,21.951220
PC60,SA_WaitingTime_Dominance,204,67,0.678389,13,19.402985
PC60,SA_WaitingTime_Dominance,205,67,0.704488,8,11.940299
PC60,SA_WaitingTime_Dominance,206,80,0.637395,11,13.750000
PC60,SA_WaitingTime_Dominance,207,51,0.642395,11,21.568627
PC60,SA_WaitingTime_Dominance,208,65,0.698639,10,15.384615
PC60,SA_WaitingTime_Dominance,209,74,0.621204,8,10.810811
PC60,SA_WaitingTime_Dominance,MEAN,,,13.700000,18.492104
PC60,SA_WaitingTime_Dominance,STDDEV,,,4.900000,5.476840
PC60,SA_Energy_Dominance,200,97,0.642896,27,27.835052
PC60,SA_Energy_Dominance,201,76,0.558838,4,5.263158
PC60,SA_Energy_Dominance,202,78,0.608468,3,3.846154
PC60,SA_Energy_Dominance,203,82,0.665140,10,12.195122
PC60,SA_Energy_Dominance,204,67,0.678389,5,7.462687
PC60,SA_Energy_Dominance,205,67,0.704488,15,22.388060
PC60,SA_Energy_Dominance,206,80,0.637395,4,5.000000
PC60,SA_Energy_Dominance,207,51,0.642395,6,11.764706
PC60,SA_Energy_Dominance,208,65,0.698639,4,6.153846
PC60,SA_Energy_Dominance,209,74,0.621204,2,2.702703
PC60,SA_Energy_Dominance,MEAN,,,8.000000,10.461149
PC60,SA_Energy_Dominance,STDDEV,,,7.321202,7.982156
PC60,NSGA-II,200,97,0.642896,0,0.000000
PC60,NSGA-II,201,76,0.558838,0,0.000000
PC60,NSGA-II,202,78,0.608468,0,0.000000
PC60,NSGA-II,203,82,0.665140,0,0.000000
PC60,NSGA-II,204,67,0.678389,16,23.880597
PC60,NSGA-II,205,67,0.704488,0,0.000000
PC60,NSGA-II,206,80,0.637395,0,0.000000
PC60,NSGA-II,207,51,0.642395,0,0.000000
PC60,NSGA-II,208,65,0.698639,0,0.000000
PC60,NSGA-II,209,74,0.621204,15,20.270270
PC60,NSGA-II,MEAN,,,3.100000,4.415087
PC60,NSGA-II,STDDEV,,,6.204031,8.867000
PC60,SPEA-II,200,97,0.642896,0,0.000000
PC60,SPEA-II,201,76,0.558838,0,0.000000
PC60,SPEA-II,202,78,0.608468,8,10.256410
PC60,SPEA-II,203,82,0.665140,0,0.000000
PC60,SPEA-II,204,67,0.678389,3,4.477612
PC60,SPEA-II,205,67,0.704488,39,58.208955
PC60,SPEA-II,206,80,0.637395,0,0.000000
PC60,SPEA-II,207,51,0.642395,0,0.000000
PC60,SPEA-II,208,65,0.698639,22,33.846154
PC60,SPEA-II,209,74,0.621204,0,0.000000
PC60,SPEA-II,MEAN,,,7.200000,10.678913
PC60,SPEA-II,STDDEV,,,12.488395,18.758187
PC60,AMOSA,200,97,0.642896,50,51.546392
PC60,AMOSA,201,76,0.558838,34,44.736842
PC60,AMOSA,202,78,0.608468,41,52.564103
PC60,AMOSA,203,82,0.665140,37,45.121951
PC60,AMOSA,204,67,0.678389,12,17.910448
PC60,AMOSA,205,67,0.704488,5,7.462687
PC60,AMOSA,206,80,0.637395,41,51.250000
PC60,AMOSA,207,51,0.642395,28,54.901961
PC60,AMOSA,208,65,0.698639,10,15.384615
PC60,AMOSA,209,74,0.621204,24,32.432432
PC60,AMOSA,MEAN,,,28.200000,37.331143
PC60,AMOSA,STDDEV,,,14.365236,16.813867
PC60,Universal_Pareto,MEAN,73.700000,0.645785,,
PC60,Universal_Pareto,STDDEV,11.645171,0.041622,,
PC50,GA_WaitingTime_Dominance,200,54,0.641706,0,0.000000
PC50,GA_WaitingTime_Dominance,201,70,0.639128,0,0.000000
PC50,GA_WaitingTime_Dominance,202,73,0.569790,0,0.000000
PC50,GA_WaitingTime_Dominance,203,87,0.631087,0,0.000000
PC50,GA_WaitingTime_Dominance,204,69,0.662971,0,0.000000
PC50,GA_WaitingTime_Dominance,205,88,0.608493,0,0.000000
PC50,GA_WaitingTime_Dominance,206,55,0.642016,0,0.000000
PC50,GA_WaitingTime_Dominance,207,62,0.694003,0,0.000000
PC50,GA_WaitingTime_Dominance,208,84,0.588962,0,0.000000
PC50,GA_WaitingTime_Dominance,209,70,0.587341,0,0.000000
PC50,GA_WaitingTime_Dominance,MEAN,,,0.000000,0.000000
PC50,GA_WaitingTime_Dominance,STDDEV,,,0.000000,0.000000
PC50,GA_Energy_Dominance,200,54,0.641706,0,0.000000
