CapTier,CapWatts,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
PC90,17685.324,SA_WaitingTime_Dominance,203,0.141055,0.037269,0.491908,0.001761,35,35,2,6247,0.226472,
PC90,17685.324,SA_WaitingTime_Dominance,204,0.122218,0.011609,0.518162,0.001800,20,20,7,6255,0.208837,
PC90,17685.324,SA_WaitingTime_Dominance,205,0.132605,0.008500,0.517606,0.002655,23,23,0,6739,0.215736,
PC90,17685.324,SA_WaitingTime_Dominance,206,0.118008,0.024768,0.520546,0.002042,19,19,5,6309,0.205483,
PC90,17685.324,SA_WaitingTime_Dominance,207,0.122086,0.015747,0.518179,0.001780,25,25,0,6194,0.208857,
PC90,17685.324,SA_WaitingTime_Dominance,208,0.117374,0.021675,0.521373,0.003309,16,16,0,6149,0.204838,
PC90,17685.324,SA_WaitingTime_Dominance,209,0.125144,0.022010,0.514151,0.003632,18,18,0,6258,0.211755,
PC90,17685.324,SA_WaitingTime_Dominance,MEAN,0.127251,0.020782,0.513443,0.002620,23,23,14,6353,0.212111,10
PC90,17685.324,SA_WaitingTime_Dominance,STDDEV,0.008232,0.007930,0.009518,0.000782,,,,,0.007842,
PC90,17685.324,SA_Energy_Dominance,200,0.561308,0.144618,0.169771,0.003252,111,112,0,6437,0.614900,
PC90,17685.324,SA_Energy_Dominance,201,0.548789,0.156730,0.178966,0.004246,94,94,0,6405,0.602570,
PC90,17685.324,SA_Energy_Dominance,202,0.544880,0.123710,0.207123,0.004177,101,103,2,6397,0.592601,
PC90,17685.324,SA_Energy_Dominance,203,0.568678,0.120455,0.177447,0.002356,114,114,0,6319,0.616659,
PC90,17685.324,SA_Energy_Dominance,204,0.539347,0.111437,0.201017,0.002318,89,90,3,6797,0.587040,
PC90,17685.324,SA_Energy_Dominance,205,0.509532,0.157667,0.204258,0.004881,102,102,0,6261,0.563671,
PC90,17685.324,SA_Energy_Dominance,206,0.536696,0.125719,0.211842,0.006296,74,75,2,6452,0.584594,
PC90,17685.324,SA_Energy_Dominance,207,0.558774,0.137387,0.180851,0.005169,86,87,0,6480,0.607620,
PC90,17685.324,SA_Energy_Dominance,208,0.522908,0.176024,0.191603,0.005981,114,115,0,6482,0.580194,
PC90,17685.324,SA_Energy_Dominance,209,0.576775,0.118419,0.173143,0.003116,107,108,0,7394,0.623611,
PC90,17685.324,SA_Energy_Dominance,MEAN,0.546769,0.137217,0.189602,0.004179,99,100,7,6542,0.597346,10
PC90,17685.324,SA_Energy_Dominance,STDDEV,0.019637,0.019933,0.014671,0.001341,,,,,0.017954,
PC90,17685.324,NSGA-II,200,0.569223,0.015132,0.218158,0.004856,45,45,0,13042,0.611116,
PC90,17685.324,NSGA-II,201,0.535056,0.020186,0.240665,0.003164,39,39,0,11687,0.580080,
PC90,17685.324,NSGA-II,202,0.497268,0.010574,0.265600,0.004555,40,40,0,9143,0.545752,
PC90,17685.324,NSGA-II,203,0.588381,0.007943,0.214990,0.003437,41,41,4,12028,0.628290,
PC90,17685.324,NSGA-II,204,0.576527,0.007776,0.227001,0.004379,44,44,15,12928,0.617482,
PC90,17685.324,NSGA-II,205,0.576756,0.011073,0.221131,0.017878,48,48,0,13208,0.617680,
PC90,17685.324,NSGA-II,206,0.573539,0.013764,0.214610,0.006077,45,45,0,13002,0.614983,
PC90,17685.324,NSGA-II,207,0.515044,0.031329,0.240449,0.004019,43,43,0,12587,0.562224,
PC90,17685.324,NSGA-II,208,0.532877,0.021808,0.227512,0.006994,44,44,0,11237,0.578107,
PC90,17685.324,NSGA-II,209,0.573173,0.005786,0.225994,0.005871,34,34,13,8850,0.614596,
PC90,17685.324,NSGA-II,MEAN,0.553785,0.014537,0.229611,0.006123,42,42,32,11771,0.597031,10
PC90,17685.324,NSGA-II,STDDEV,0.029545,0.007491,0.014836,0.004080,,,,,0.026716,
PC90,17685.324,SPEA-II,200,0.495575,0.006811,0.277463,0.002752,33,33,11,9498,0.544227,
PC90,17685.324,SPEA-II,201,0.442806,0.023604,0.301359,0.001919,45,45,0,14339,0.496591,
PC90,17685.324,SPEA-II,202,0.475787,0.015779,0.281472,0.003107,39,39,0,13220,0.526709,
PC90,17685.324,SPEA-II,203,0.376536,0.017526,0.348427,0.004304,29,29,0,12877,0.436726,
PC90,17685.324,SPEA-II,204,0.417878,0.018847,0.303906,0.003520,37,37,0,12937,0.473886,
PC90,17685.324,SPEA-II,205,0.479033,0.013408,0.283677,0.002538,50,50,0,13021,0.529565,
PC90,17685.324,SPEA-II,206,0.514680,0.023292,0.233126,0.006175,40,40,0,13298,0.561889,
PC90,17685.324,SPEA-II,207,0.498883,0.023816,0.254317,0.003584,41,41,0,13129,0.547489,
PC90,17685.324,SPEA-II,208,0.489282,0.007856,0.286673,0.002278,35,35,10,13178,0.538563,
PC90,17685.324,SPEA-II,209,0.354195,0.015682,0.359559,0.002128,33,33,0,11303,0.416438,
PC90,17685.324,SPEA-II,MEAN,0.454465,0.016662,0.292998,0.003231,38,38,21,12680,0.507208,10
PC90,17685.324,SPEA-II,STDDEV,0.052116,0.005794,0.036433,0.001208,,,,,0.047198,
PC90,17685.324,AMOSA,200,0.386080,0.024344,0.331010,0.002407,48,48,0,7780,0.445332,
PC90,17685.324,AMOSA,201,0.363391,0.019345,0.345041,0.001957,49,49,0,9254,0.424987,
PC90,17685.324,AMOSA,202,0.373290,0.018948,0.337408,0.001281,50,50,0,11175,0.433941,
PC90,17685.324,AMOSA,203,0.374932,0.015196,0.335574,0.002472,42,42,0,11213,0.435605,
PC90,17685.324,AMOSA,204,0.395188,0.023641,0.322347,0.002238,38,38,0,11463,0.453622,
PC90,17685.324,AMOSA,205,0.380611,0.003410,0.350806,0.000676,39,40,23,10891,0.440636,
PC90,17685.324,AMOSA,206,0.362883,0.019554,0.353520,0.001427,30,31,0,10909,0.424487,
PC90,17685.324,AMOSA,207,0.417359,0.016237,0.317140,0.005202,35,35,0,11016,0.473782,
PC90,17685.324,AMOSA,208,0.394390,0.022915,0.320626,0.001691,45,45,0,11522,0.453126,
PC90,17685.324,AMOSA,209,0.378225,0.011080,0.338031,0.001368,38,38,5,11572,0.438644,
PC90,17685.324,AMOSA,MEAN,0.382635,0.017467,0.335150,0.002072,41,42,28,10679,0.442416,10
PC90,17685.324,AMOSA,STDDEV,0.015633,0.006085,0.011876,0.001172,,,,,0.014119,
PC90,17685.324,Universal_Pareto,ALL,0.784367,0.000000,0.000000,0.000000,196,196,196,0,0.823358,
PC80,15720.288,GA_WaitingTime_Dominance,200,0.212105,0.001149,0.460062,0.003557,5,5,3,8782,0.349463,
PC80,15720.288,GA_WaitingTime_Dominance,201,0.240947,0.003410,0.436103,0.002645,9,9,4,9113,0.373133,
PC80,15720.288,GA_WaitingTime_Dominance,202,0.192594,0.006558,0.470993,0.001394,10,10,0,8971,0.332866,
PC80,15720.288,GA_WaitingTime_Dominance,203,0.216555,0.009293,0.439677,0.012375,11,11,0,8953,0.352717,
PC80,15720.288,GA_WaitingTime_Dominance,204,0.254290,0.004631,0.415481,0.004954,14,14,6,8976,0.383862,
PC80,15720.288,GA_WaitingTime_Dominance,205,0.193381,0.018293,0.454377,0.015483,9,9,0,6672,0.333782,
PC80,15720.288,GA_WaitingTime_Dominance,206,0.203588,0.005741,0.461287,0.005665,10,10,3,6707,0.342566,
PC80,15720.288,GA_WaitingTime_Dominance,207,0.205902,0.009144,0.452884,0.009210,10,10,0,8867,0.344332,
PC80,15720.288,GA_WaitingTime_Dominance,208,0.205315,0.005508,0.465091,0.003528,9,9,0,8736,0.343730,
PC80,15720.288,GA_WaitingTime_Dominance,209,0.219136,0.010762,0.445359,0.014578,4,4,0,8694,0.354741,
PC80,15720.288,GA_WaitingTime_Dominance,MEAN,0.214381,0.007449,0.450131,0.007339,9,9,16,8447,0.351119,10
PC80,15720.288,GA_WaitingTime_Dominance,STDDEV,0.018754,0.004541,0.015611,0.004922,,,,,0.015436,
PC80,15720.288,GA_Energy_Dominance,200,0.634920,0.036430,0.098574,0.008510,111,111,41,10416,0.698029,
PC80,15720.288,GA_Energy_Dominance,201,0.582330,0.088005,0.146123,0.011740,91,91,0,10077,0.647353,
PC80,15720.288,GA_Energy_Dominance,202,0.573840,0.090556,0.147859,0.007366,89,89,0,10083,0.640622,
PC80,15720.288,GA_Energy_Dominance,203,0.493825,0.149669,0.207870,0.016667,84,84,0,9624,0.582738,
PC80,15720.288,GA_Energy_Dominance,204,0.574077,0.056214,0.147849,0.010902,91,91,12,7032,0.635900,
PC80,15720.288,GA_Energy_Dominance,205,0.572283,0.094935,0.142207,0.005416,96,96,0,6996,0.641196,
PC80,15720.288,GA_Energy_Dominance,206,0.589148,0.090800,0.138487,0.004253,105,105,0,6914,0.652669,
PC80,15720.288,GA_Energy_Dominance,207,0.540952,0.137881,0.183171,0.007653,103,103,0,7090,0.601114,
PC80,15720.288,GA_Energy_Dominance,208,0.623683,0.065261,0.123303,0.005831,98,98,9,6979,0.677993,
PC80,15720.288,GA_Energy_Dominance,209,0.581248,0.088779,0.145826,0.016805,92,92,0,7268,0.645938,
PC80,15720.288,GA_Energy_Dominance,MEAN,0.576631,0.089853,0.148127,0.009514,96,96,62,8247,0.642355,10
PC80,15720.288,GA_Energy_Dominance,STDDEV,0.037396,0.032414,0.028296,0.004223,,,,,0.031329,
PC80,15720.288,SA_WaitingTime_Dominance,200,0.143770,0.018199,0.495067,0.002686,14,14,0,4653,0.293379,
PC80,15720.288,SA_WaitingTime_Dominance,201,0.144302,0.028884,0.493370,0.003605,21,21,0,4560,0.293585,
PC80,15720.288,SA_WaitingTime_Dominance,202,0.141517,0.027347,0.497492,0.002184,13,13,2,4421,0.291565,
PC80,15720.288,SA_WaitingTime_Dominance,203,0.143979,0.025390,0.494880,0.004931,16,16,0,4530,0.293405,
PC80,15720.288,SA_WaitingTime_Dominance,204,0.144196,0.031852,0.494005,0.004613,24,24,5,4518,0.294055,
PC80,15720.288,SA_WaitingTime_Dominance,205,0.143430,0.016217,0.494664,0.003431,16,16,0,4437,0.292675,
PC80,15720.288,SA_WaitingTime_Dominance,206,0.140471,0.021166,0.495798,0.002813,23,23,0,4388,0.290271,
PC80,15720.288,SA_WaitingTime_Dominance,207,0.144558,0.026172,0.493144,0.007274,20,20,0,4407,0.293666,
PC80,15720.288,SA_WaitingTime_Dominance,208,0.141425,0.021879,0.496198,0.004091,29,29,0,4379,0.291073,
PC80,15720.288,SA_WaitingTime_Dominance,209,0.140998,0.021446,0.495663,0.004412,16,16,2,4347,0.291624,
PC80,15720.288,SA_WaitingTime_Dominance,MEAN,0.142865,0.023855,0.495028,0.004004,19,19,9,4464,0.292530,10
PC80,15720.288,SA_WaitingTime_Dominance,STDDEV,0.001490,0.004652,0.001262,0.001380,,,,,0.001233,
PC80,15720.288,SA_Energy_Dominance,200,0.553290,0.143037,0.162442,0.008633,116,118,0,4456,0.631442,
PC80,15720.288,SA_Energy_Dominance,201,0.517256,0.166821,0.177856,0.004877,89,90,0,5276,0.609004,
PC80,15720.288,SA_Energy_Dominance,202,0.576038,0.112077,0.152780,0.007628,87,88,3,6850,0.652457,
PC80,15720.288,SA_Energy_Dominance,203,0.471321,0.198717,0.211008,0.003808,94,95,0,6200,0.569881,
PC80,15720.288,SA_Energy_Dominance,204,0.550197,0.152176,0.166014,0.005422,116,116,0,4933,0.638353,
PC80,15720.288,SA_Energy_Dominance,205,0.574979,0.113030,0.148348,0.004034,110,112,4,4463,0.657385,
PC80,15720.288,SA_Energy_Dominance,206,0.603077,0.073632,0.154519,0.004306,67,70,0,5014,0.669083,
PC80,15720.288,SA_Energy_Dominance,207,0.571707,0.139034,0.148644,0.004605,109,110,4,6502,0.656941,
PC80,15720.288,SA_Energy_Dominance,208,0.543110,0.154495,0.164645,0.005985,106,107,0,6345,0.631111,
PC80,15720.288,SA_Energy_Dominance,209,0.619126,0.088297,0.157069,0.006764,83,85,9,6223,0.684466,
PC80,15720.288,SA_Energy_Dominance,MEAN,0.558010,0.134132,0.164332,0.005606,98,99,20,5626,0.640012,10
PC80,15720.288,SA_Energy_Dominance,STDDEV,0.040060,0.035744,0.017754,0.001539,,,,,0.030984,
PC80,15720.288,NSGA-II,200,0.364431,0.012998,0.343213,0.008741,14,14,0,11095,0.472270,
PC80,15720.288,NSGA-II,201,0.455950,0.001468,0.308062,0.002015,30,30,23,9932,0.547861,
PC80,15720.288,NSGA-II,202,0.329469,0.019287,0.361632,0.002681,21,21,0,11319,0.443369,
PC80,15720.288,NSGA-II,203,0.401343,0.042784,0.291933,0.004567,37,37,0,12074,0.501312,
PC80,15720.288,NSGA-II,204,0.370749,0.016846,0.337199,0.003301,24,24,0,11350,0.477448,
PC80,15720.288,NSGA-II,205,0.487124,0.028379,0.226715,0.007526,31,31,10,12355,0.573828,
PC80,15720.288,NSGA-II,206,0.338933,0.015700,0.364115,0.004260,19,19,0,11213,0.451387,
PC80,15720.288,NSGA-II,207,0.309748,0.018237,0.375764,0.002278,21,21,0,10482,0.426975,
PC80,15720.288,NSGA-II,208,0.329503,0.017751,0.362479,0.002926,25,25,0,7920,0.443400,
PC80,15720.288,NSGA-II,209,0.348549,0.014697,0.350225,0.002768,32,32,0,7918,0.459395,
PC80,15720.288,NSGA-II,MEAN,0.373580,0.018815,0.332134,0.004106,25,25,33,10565,0.479724,10
PC80,15720.288,NSGA-II,STDDEV,0.055072,0.010163,0.043014,0.002168,,,,,0.045459,
PC80,15720.288,SPEA-II,200,0.418636,0.056752,0.271973,0.002879,38,38,0,8892,0.516890,
PC80,15720.288,SPEA-II,201,0.345787,0.011444,0.362057,0.010238,14,14,0,8738,0.457358,
PC80,15720.288,SPEA-II,202,0.377299,0.008231,0.340017,0.002087,28,28,0,9006,0.483670,
PC80,15720.288,SPEA-II,203,0.433568,0.012761,0.301850,0.004461,20,20,0,12070,0.530072,
PC80,15720.288,SPEA-II,204,0.419962,0.048097,0.271423,0.006773,34,34,0,12758,0.517613,
PC80,15720.288,SPEA-II,205,0.329190,0.013033,0.371396,0.000992,22,22,0,11893,0.443459,
PC80,15720.288,SPEA-II,206,0.314694,0.011429,0.379657,0.003588,22,22,0,12164,0.431571,
PC80,15720.288,SPEA-II,207,0.435508,0.038286,0.267431,0.004550,36,36,0,13115,0.530224,
PC80,15720.288,SPEA-II,208,0.361552,0.008206,0.351426,0.004196,23,23,0,11891,0.470548,
PC80,15720.288,SPEA-II,209,0.424269,0.039773,0.278520,0.003813,31,31,0,12947,0.521054,
PC80,15720.288,SPEA-II,MEAN,0.386047,0.024801,0.319575,0.004358,27,27,0,11347,0.490246,10
PC80,15720.288,SPEA-II,STDDEV,0.043588,0.017777,0.043400,0.002450,,,,,0.035689,
PC80,15720.288,AMOSA,200,0.333943,0.013727,0.365337,0.001832,26,26,0,11720,0.447856,
PC80,15720.288,AMOSA,201,0.436843,0.017314,0.283759,0.009802,28,28,0,11850,0.532476,
PC80,15720.288,AMOSA,202,0.410330,0.001944,0.321572,0.002689,30,31,24,11115,0.511270,
