Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
GA_Makespan,200,0.034363,0.030996,0.723540,0.000000,1,1,0,1875
GA_Makespan,201,0.000000,0.017056,0.755217,0.000000,1,1,0,1869
GA_Makespan,202,0.013518,0.020444,0.741202,0.000000,1,1,0,1857
GA_Makespan,203,0.042943,0.022284,0.716332,0.000000,1,1,0,1869
GA_Makespan,204,0.022600,0.027498,0.733468,0.000000,1,1,0,1882
GA_Makespan,205,0.098468,0.038743,0.668379,0.000000,1,1,0,1849
GA_Makespan,206,0.049296,0.015833,0.711007,0.000000,1,1,0,1870
GA_Makespan,207,0.000000,0.015255,0.753489,0.000000,1,1,0,1863
GA_Makespan,208,0.000000,0.000000,0.756604,0.000000,1,1,1,1858
GA_Makespan,209,0.054228,0.010825,0.706880,0.000000,1,1,0,1864
GA_Makespan,MEAN,0.031542,0.019893,0.726612,0.000000,1,1,1,1865
GA_Makespan,STDDEV,0.029726,0.010327,0.026152,0.000000,,,,
GA_Energy,200,0.498492,0.063862,0.441666,0.000000,1,1,0,1921
GA_Energy,201,0.516774,0.090611,0.424424,0.000000,1,1,0,1896
GA_Energy,202,0.493181,0.073356,0.438405,0.000000,1,1,0,1906
GA_Energy,203,0.482730,0.065649,0.446798,0.000000,1,1,0,1901
GA_Energy,204,0.563968,0.052075,0.413214,0.000000,1,1,0,1903
GA_Energy,205,0.521545,0.091128,0.414293,0.000000,1,1,0,1894
GA_Energy,206,0.545945,0.068747,0.415172,0.000000,1,1,0,1891
GA_Energy,207,0.561019,0.054549,0.411472,0.000000,1,1,0,1907
GA_Energy,208,0.549634,0.066093,0.417352,0.000000,1,1,0,1940
GA_Energy,209,0.467404,0.070278,0.452569,0.000000,1,1,0,1893
GA_Energy,MEAN,0.520069,0.069635,0.427537,0.000000,1,1,0,1905
GA_Energy,STDDEV,0.032430,0.012307,0.014901,0.000000,,,,
SA_Makespan,200,0.584198,0.000000,0.353382,0.000000,1,1,1,779
SA_Makespan,201,0.522626,0.035239,0.374096,0.000000,1,1,0,793
SA_Makespan,202,0.545139,0.022887,0.354729,0.000000,1,1,0,786
SA_Makespan,203,0.410606,0.046878,0.415719,0.000000,1,1,0,784
SA_Makespan,204,0.539107,0.045289,0.350328,0.000000,1,1,0,791
SA_Makespan,205,0.505569,0.054320,0.378190,0.000000,1,1,0,793
SA_Makespan,206,0.454498,0.048843,0.383403,0.000000,1,1,0,789
SA_Makespan,207,0.567578,0.000000,0.360504,0.000000,1,1,1,810
SA_Makespan,208,0.438371,0.023896,0.407218,0.000000,1,1,0,801
SA_Makespan,209,0.569688,0.000000,0.356537,0.000000,1,1,1,1219
SA_Makespan,MEAN,0.513738,0.027735,0.373411,0.000000,1,1,3,834
SA_Makespan,STDDEV,0.057092,0.020565,0.021887,0.000000,,,,
SA_Energy,200,0.000000,0.070911,0.811017,0.000000,1,1,0,836
SA_Energy,201,0.014893,0.019589,0.775973,0.000000,1,1,0,816
SA_Energy,202,0.000000,0.000000,0.792877,0.000000,1,1,1,858
SA_Energy,203,0.030163,0.000000,0.766794,0.000000,1,1,1,857
SA_Energy,204,0.147993,0.019383,0.676374,0.000000,1,1,0,1268
SA_Energy,205,0.074154,0.048371,0.729901,0.000000,1,1,0,1299
SA_Energy,206,0.000000,0.011845,0.789927,0.000000,1,1,0,874
SA_Energy,207,0.164807,0.000000,0.669674,0.000000,1,1,1,818
SA_Energy,208,0.265117,0.107375,0.603245,0.000000,1,1,0,809
SA_Energy,209,0.028829,0.044008,0.757913,0.000000,1,1,0,815
