Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,Makespan_Best,Energy_Best
2,GPU_Stress,GA_Energy_Dominance,202,0.693313,0.136118,0.206194,0.046713,15,0,1909,18.000000,0.316703932
2,GPU_Stress,GA_Energy_Dominance,203,0.711513,0.102631,0.193036,0.064475,16,0,1906,18.000000,0.313443280
2,GPU_Stress,GA_Energy_Dominance,204,0.722826,0.099114,0.204496,0.054177,10,0,1901,18.000000,0.314741993
2,GPU_Stress,GA_Energy_Dominance,205,0.714816,0.095157,0.181764,0.020838,22,0,1906,18.000000,0.327111994
2,GPU_Stress,GA_Energy_Dominance,206,0.725970,0.097325,0.191201,0.041875,13,0,1907,18.000000,0.318490651
2,GPU_Stress,GA_Energy_Dominance,207,0.725379,0.073633,0.192524,0.042340,12,0,1910,18.000000,0.317269223
2,GPU_Stress,GA_Energy_Dominance,208,0.743121,0.070219,0.176770,0.027974,16,2,1946,18.000000,0.315250862
2,GPU_Stress,GA_Energy_Dominance,209,0.705998,0.119099,0.195069,0.045773,17,0,1899,18.000000,0.315027904
2,GPU_Stress,GA_Energy_Dominance,MEAN,0.718754,0.098025,0.191283,0.042967,,2,1911,18.000000,0.311521607
2,GPU_Stress,SA_Makespan_Dominance,200,0.469757,0.000000,0.392696,0.000000,2,2,783,21.000000,0.527382422
2,GPU_Stress,SA_Makespan_Dominance,201,0.496108,0.085090,0.314086,0.161621,4,0,799,23.000000,0.499429107
2,GPU_Stress,SA_Makespan_Dominance,202,0.425792,0.065046,0.368169,0.000812,4,0,785,21.000000,0.546453644
2,GPU_Stress,SA_Makespan_Dominance,203,0.449644,0.016748,0.399909,0.004478,3,1,1271,20.000000,0.543136152
2,GPU_Stress,SA_Makespan_Dominance,204,0.544301,0.044898,0.306996,0.002652,4,0,829,21.000000,0.475190101
2,GPU_Stress,SA_Makespan_Dominance,205,0.529398,0.076952,0.308694,0.015616,5,0,811,22.000000,0.478888297
2,GPU_Stress,SA_Makespan_Dominance,206,0.349996,0.066520,0.470039,0.000000,2,0,812,20.000000,0.599610328
2,GPU_Stress,SA_Makespan_Dominance,207,0.464046,0.023117,0.343453,0.213696,4,0,808,20.000000,0.531149428
2,GPU_Stress,SA_Makespan_Dominance,208,0.562044,0.057707,0.288731,0.230277,3,1,842,22.000000,0.464618266
2,GPU_Stress,SA_Makespan_Dominance,209,0.439686,0.012843,0.416259,0.000000,2,0,823,20.000000,0.548787087
2,GPU_Stress,SA_Makespan_Dominance,MEAN,0.473077,0.044892,0.360903,0.062915,,4,856,20.000000,0.464618266
2,GPU_Stress,SA_Energy_Dominance,200,0.580199,0.208598,0.265771,0.243009,8,0,876,18.000000,0.290167018
2,GPU_Stress,SA_Energy_Dominance,201,0.687544,0.128934,0.221953,0.022734,14,0,870,18.000000,0.281953999
2,GPU_Stress,SA_Energy_Dominance,202,0.523395,0.233458,0.273018,0.029903,11,0,880,18.000000,0.286717653
2,GPU_Stress,SA_Energy_Dominance,203,0.728975,0.115478,0.199126,0.010380,16,1,822,18.000000,0.278497561
2,GPU_Stress,SA_Energy_Dominance,204,0.707859,0.081974,0.206963,0.051594,10,1,808,18.000000,0.292529113
2,GPU_Stress,SA_Energy_Dominance,205,0.641056,0.117480,0.240393,0.067933,9,0,800,18.000000,0.296760096
2,GPU_Stress,SA_Energy_Dominance,206,0.664206,0.163063,0.235654,0.150296,9,0,804,18.000000,0.285220738
2,GPU_Stress,SA_Energy_Dominance,207,0.676748,0.175127,0.234007,0.028274,11,0,819,18.000000,0.287401715
