Algorithm,Seed,Makespan,Energy,IsUniversalPareto
GA_Makespan_Dominance,209,19.000000,0.734016346,false
GA_Makespan_Dominance,209,20.000000,0.727176091,false
GA_Makespan_Dominance,209,18.000000,0.734308417,false
GA_Makespan_Dominance,209,17.000000,0.768693834,false
GA_Energy_Dominance,200,18.000000,0.633266012,false
GA_Energy_Dominance,200,27.000000,0.600220961,false
GA_Energy_Dominance,200,30.000000,0.589561372,false
GA_Energy_Dominance,200,31.000000,0.512493694,false
GA_Energy_Dominance,200,34.000000,0.508470536,false
GA_Energy_Dominance,200,35.000000,0.471747381,false
GA_Energy_Dominance,200,36.000000,0.407824539,false
GA_Energy_Dominance,200,38.000000,0.389337980,false
GA_Energy_Dominance,200,37.000000,0.403007001,false
GA_Energy_Dominance,200,39.000000,0.365856911,false
GA_Energy_Dominance,200,40.000000,0.341359446,false
GA_Energy_Dominance,200,41.000000,0.322172263,false
GA_Energy_Dominance,200,43.000000,0.316334886,false
GA_Energy_Dominance,200,44.000000,0.315978354,false
GA_Energy_Dominance,200,45.000000,0.313786864,false
GA_Energy_Dominance,200,42.000000,0.316598047,false
GA_Energy_Dominance,200,46.000000,0.311521607,false
GA_Energy_Dominance,201,18.000000,0.633266012,false
GA_Energy_Dominance,201,29.000000,0.622953344,false
GA_Energy_Dominance,201,30.000000,0.604105067,false
GA_Energy_Dominance,201,31.000000,0.563246761,false
GA_Energy_Dominance,201,34.000000,0.519472366,false
GA_Energy_Dominance,201,33.000000,0.527642546,false
GA_Energy_Dominance,201,32.000000,0.551011138,false
GA_Energy_Dominance,201,36.000000,0.432330087,false
GA_Energy_Dominance,201,37.000000,0.421475889,false
GA_Energy_Dominance,201,38.000000,0.407454335,false
GA_Energy_Dominance,201,40.000000,0.372475631,false
GA_Energy_Dominance,201,41.000000,0.335334029,false
GA_Energy_Dominance,201,42.000000,0.331031695,false
GA_Energy_Dominance,201,43.000000,0.327525426,false
GA_Energy_Dominance,201,44.000000,0.320223009,false
GA_Energy_Dominance,202,18.000000,0.633266012,false
GA_Energy_Dominance,202,30.000000,0.624866239,false
GA_Energy_Dominance,202,36.000000,0.578930474,false
GA_Energy_Dominance,202,33.000000,0.614183495,false
GA_Energy_Dominance,202,34.000000,0.601930811,false
GA_Energy_Dominance,202,35.000000,0.579760563,false
GA_Energy_Dominance,202,37.000000,0.514680638,false
GA_Energy_Dominance,202,39.000000,0.462250590,false
GA_Energy_Dominance,202,38.000000,0.479697948,false
GA_Energy_Dominance,202,40.000000,0.377457170,false
GA_Energy_Dominance,202,42.000000,0.327661372,false
GA_Energy_Dominance,202,41.000000,0.335638815,false
GA_Energy_Dominance,202,45.000000,0.321031834,false
GA_Energy_Dominance,202,46.000000,0.316703932,false
GA_Energy_Dominance,202,43.000000,0.322960218,false
GA_Energy_Dominance,203,18.000000,0.633266012,false
GA_Energy_Dominance,203,33.000000,0.582175710,false
GA_Energy_Dominance,203,31.000000,0.589475579,false
GA_Energy_Dominance,203,34.000000,0.554797655,false
GA_Energy_Dominance,203,35.000000,0.503814362,false
GA_Energy_Dominance,203,37.000000,0.436080124,false
GA_Energy_Dominance,203,36.000000,0.458106513,false
GA_Energy_Dominance,203,39.000000,0.417400471,false
GA_Energy_Dominance,203,40.000000,0.345699870,false
GA_Energy_Dominance,203,44.000000,0.324068090,false
GA_Energy_Dominance,203,46.000000,0.316478490,false
GA_Energy_Dominance,203,41.000000,0.341906880,false
GA_Energy_Dominance,203,43.000000,0.326646940,false
GA_Energy_Dominance,203,42.000000,0.332012282,false
GA_Energy_Dominance,203,47.000000,0.313443280,false
GA_Energy_Dominance,203,45.000000,0.317688581,false
GA_Energy_Dominance,204,18.000000,0.633266012,false
GA_Energy_Dominance,204,29.000000,0.623801459,false
GA_Energy_Dominance,204,30.000000,0.598543173,false
GA_Energy_Dominance,204,32.000000,0.509946945,false
GA_Energy_Dominance,204,37.000000,0.474427291,false
GA_Energy_Dominance,204,36.000000,0.476009995,false
GA_Energy_Dominance,204,38.000000,0.341225207,false
GA_Energy_Dominance,204,39.000000,0.331809292,false
GA_Energy_Dominance,204,40.000000,0.322926022,false
GA_Energy_Dominance,204,41.000000,0.314741993,false
GA_Energy_Dominance,205,18.000000,0.633266012,false
GA_Energy_Dominance,205,21.000000,0.629648042,false
GA_Energy_Dominance,205,27.000000,0.595753113,false
GA_Energy_Dominance,205,22.000000,0.619567027,false
