Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
GA_Makespan,200,0.000000,0.075538,0.722413,0.000000,1,1,0,2075
GA_Makespan,201,0.000000,0.246475,0.793551,0.000000,1,1,0,1914
GA_Makespan,202,0.000000,0.196927,0.775007,0.000000,1,1,0,1889
GA_Makespan,203,0.000000,0.069206,0.719942,0.000000,1,1,0,1828
GA_Makespan,204,0.000000,0.209530,0.779722,0.000000,1,1,0,1811
GA_Makespan,205,0.000000,0.140545,0.747281,0.000000,1,1,0,1821
GA_Makespan,206,0.000000,0.112420,0.736588,0.000000,1,1,0,1829
GA_Makespan,207,0.000000,0.098763,0.731368,0.000000,1,1,0,1827
GA_Makespan,208,0.000000,0.087550,0.727061,0.000000,1,1,0,1821
GA_Makespan,209,0.000000,0.168238,0.764280,0.000000,1,1,0,1825
GA_Makespan,MEAN,0.000000,0.140519,0.749721,0.000000,1,1,0,1864
GA_Makespan,STDDEV,0.000000,0.058810,0.025167,0.000000,,,,
GA_Energy,200,0.438792,0.085337,0.473669,0.000000,1,1,0,1945
GA_Energy,201,0.463326,0.062271,0.468593,0.000000,1,1,0,1934
GA_Energy,202,0.430749,0.096498,0.469893,0.000000,1,1,0,1909
GA_Energy,203,0.342470,0.091543,0.523050,0.000000,1,1,0,1960
GA_Energy,204,0.438448,0.085781,0.473498,0.000000,1,1,0,1993
GA_Energy,205,0.426009,0.103682,0.467886,0.000000,1,1,0,1982
GA_Energy,206,0.382470,0.133607,0.483603,0.000000,1,1,0,1987
GA_Energy,207,0.436420,0.088471,0.472504,0.000000,1,1,0,1996
GA_Energy,208,0.440054,0.083730,0.474308,0.000000,1,1,0,1998
GA_Energy,209,0.414799,0.108084,0.479890,0.000000,1,1,0,2003
GA_Energy,MEAN,0.421354,0.093900,0.478689,0.000000,1,1,0,1970
GA_Energy,STDDEV,0.032897,0.017772,0.015489,0.000000,,,,
SA_Makespan,200,0.671948,0.000000,0.446373,0.000000,1,1,1,889
SA_Makespan,201,0.454666,0.029511,0.371661,0.000000,1,1,0,872
SA_Makespan,202,0.591257,0.073181,0.429460,0.000000,1,1,0,823
SA_Makespan,203,0.530226,0.000000,0.376294,0.000000,1,1,1,803
SA_Makespan,204,0.514125,0.000000,0.371111,0.000000,1,1,1,824
SA_Makespan,205,0.188157,0.111112,0.627021,0.000000,1,1,0,831
SA_Makespan,206,0.498103,0.041045,0.371837,0.000000,1,1,0,833
SA_Makespan,207,0.553615,0.106586,0.420842,0.000000,1,1,0,833
SA_Makespan,208,0.449710,0.000000,0.373290,0.000000,1,1,1,837
SA_Makespan,209,0.434115,0.044458,0.374003,0.000000,1,1,0,829
SA_Makespan,MEAN,0.488592,0.040589,0.416189,0.000000,1,1,4,837
SA_Makespan,STDDEV,0.121142,0.041375,0.075334,0.000000,,,,
SA_Energy,200,0.000000,0.175725,0.849891,0.000000,1,1,0,853
SA_Energy,201,0.041087,0.070100,0.772371,0.000000,1,1,0,857
SA_Energy,202,0.000000,0.000000,0.822246,0.000000,1,1,1,854
SA_Energy,203,0.000000,0.024681,0.824189,0.000000,1,1,0,859
SA_Energy,204,0.000000,0.099342,0.844927,0.000000,1,1,0,885
SA_Energy,205,0.058359,0.123740,0.744608,0.000000,1,1,0,861
SA_Energy,206,0.000000,0.194740,0.869021,0.000000,1,1,0,850
SA_Energy,207,0.000000,0.136163,0.849399,0.000000,1,1,0,838
SA_Energy,208,0.124326,0.045868,0.707058,0.000000,1,1,0,822
SA_Energy,209,0.000000,0.113711,0.833007,0.000000,1,1,0,817
SA_Energy,MEAN,0.022377,0.098407,0.811672,0.000000,1,1,1,849
SA_Energy,STDDEV,0.039425,0.060201,0.049989,0.000000,,,,
GA_Makespan_Dominance,200,0.037678,0.089747,0.665460,0.004557,6,6,0,1889
GA_Makespan_Dominance,201,0.200982,0.132483,0.577969,0.047624,5,5,0,1894
GA_Makespan_Dominance,202,0.151146,0.115806,0.606748,0.026520,6,6,0,1885
GA_Makespan_Dominance,203,0.041495,0.065151,0.667116,0.005974,4,4,0,1901
GA_Makespan_Dominance,204,0.161494,0.134690,0.601304,0.024929,6,6,0,1894
GA_Makespan_Dominance,205,0.106273,0.129139,0.615523,0.028851,6,6,0,1879
GA_Makespan_Dominance,206,0.072344,0.100394,0.646831,0.007675,6,6,0,1887
GA_Makespan_Dominance,207,0.058215,0.090861,0.662893,0.013730,4,4,0,1900
GA_Makespan_Dominance,208,0.057794,0.144285,0.614553,0.118883,6,6,0,1868
GA_Makespan_Dominance,209,0.153134,0.119490,0.585511,0.018891,6,6,0,1879
GA_Makespan_Dominance,MEAN,0.104055,0.112205,0.624391,0.029763,6,6,0,1887
GA_Makespan_Dominance,STDDEV,0.055581,0.023690,0.031913,0.032188,,,,
GA_Energy_Dominance,200,0.576366,0.158425,0.195469,0.082059,12,12,0,2001
GA_Energy_Dominance,201,0.568138,0.151384,0.207669,0.114604,9,9,0,2014
GA_Energy_Dominance,202,0.559670,0.168444,0.200095,0.059939,14,14,0,1974
GA_Energy_Dominance,203,0.488561,0.210979,0.242927,0.107199,13,13,0,1977
GA_Energy_Dominance,204,0.567273,0.142903,0.210397,0.117219,11,11,0,2010
GA_Energy_Dominance,205,0.592714,0.136292,0.174155,0.043185,17,17,0,1998
GA_Energy_Dominance,206,0.511821,0.189811,0.217802,0.058334,15,15,0,1994
GA_Energy_Dominance,207,0.558273,0.156738,0.197316,0.056412,13,13,0,2008
GA_Energy_Dominance,208,0.555049,0.181726,0.213840,0.063504,13,13,0,2009
GA_Energy_Dominance,209,0.560616,0.173438,0.211598,0.034181,15,15,0,1983
GA_Energy_Dominance,MEAN,0.553848,0.167014,0.207127,0.073664,13,13,0,1996
GA_Energy_Dominance,STDDEV,0.029209,0.021590,0.016853,0.028426,,,,
SA_Makespan_Dominance,200,0.481410,0.107482,0.314034,0.052688,5,5,0,801
SA_Makespan_Dominance,201,0.371064,0.091435,0.382117,0.006768,4,4,0,809
SA_Makespan_Dominance,202,0.523385,0.094785,0.267680,0.029382,6,6,0,820
SA_Makespan_Dominance,203,0.283732,0.039710,0.485683,0.000000,2,2,0,816
SA_Makespan_Dominance,204,0.533534,0.079345,0.264800,0.024603,6,6,0,818
SA_Makespan_Dominance,205,0.535846,0.065822,0.263777,0.028048,6,6,0,832
SA_Makespan_Dominance,206,0.554916,0.113970,0.252909,0.131665,5,5,0,829
SA_Makespan_Dominance,207,0.399308,0.012714,0.410571,0.000000,2,2,1,838
SA_Makespan_Dominance,208,0.322088,0.036565,0.442580,0.027229,3,3,1,846
SA_Makespan_Dominance,209,0.472467,0.004091,0.359490,0.013494,3,3,2,849
SA_Makespan_Dominance,MEAN,0.447775,0.064592,0.344364,0.031388,4,4,4,825
SA_Makespan_Dominance,STDDEV,0.092189,0.037263,0.079777,0.036721,,,,
SA_Energy_Dominance,200,0.350572,0.212201,0.302526,0.138990,10,10,0,903
SA_Energy_Dominance,201,0.521754,0.188966,0.227379,0.074240,9,9,0,908
SA_Energy_Dominance,202,0.316476,0.322261,0.318835,0.140266,7,7,0,886
SA_Energy_Dominance,203,0.579796,0.115800,0.211101,0.110330,7,7,2,896
SA_Energy_Dominance,204,0.219640,0.354236,0.351763,0.204925,8,8,1,874
SA_Energy_Dominance,205,0.578698,0.151390,0.213176,0.073280,8,8,2,896
SA_Energy_Dominance,206,0.376240,0.213925,0.302367,0.086636,13,13,0,855
SA_Energy_Dominance,207,0.552427,0.180128,0.222085,0.020615,9,9,1,859
SA_Energy_Dominance,208,0.515760,0.171438,0.225844,0.098783,10,10,0,865
SA_Energy_Dominance,209,0.497784,0.226371,0.240186,0.115774,11,11,1,877
SA_Energy_Dominance,MEAN,0.450915,0.213672,0.261526,0.106384,9,9,6,881
SA_Energy_Dominance,STDDEV,0.119109,0.069779,0.049098,0.046860,,,,
NSGA-II,200,0.341258,0.284790,0.341903,0.017125,23,23,0,2907
NSGA-II,201,0.336398,0.257757,0.352154,0.018258,17,17,0,2843
NSGA-II,202,0.327508,0.301357,0.334506,0.022087,18,18,0,2814
NSGA-II,203,0.302843,0.285773,0.353704,0.054506,17,17,0,2778
NSGA-II,204,0.349227,0.268137,0.323156,0.032790,17,17,0,2801
NSGA-II,205,0.348940,0.292859,0.334919,0.023764,21,21,0,2770
NSGA-II,206,0.316381,0.268183,0.357276,0.015256,24,24,0,2772
NSGA-II,207,0.355305,0.298276,0.325960,0.039419,18,18,0,2776
NSGA-II,208,0.312970,0.282877,0.361367,0.028905,21,21,0,2757
NSGA-II,209,0.341102,0.282953,0.338921,0.042888,22,22,0,2781
NSGA-II,MEAN,0.333193,0.282296,0.342387,0.029500,20,20,0,2799
NSGA-II,STDDEV,0.016664,0.013233,0.012551,0.012184,,,,
SPEA-II,200,0.315575,0.256254,0.352225,0.038980,19,19,0,3474
SPEA-II,201,0.315774,0.292213,0.361039,0.045596,22,22,0,3406
SPEA-II,202,0.309123,0.245811,0.368531,0.016550,18,18,0,3427
SPEA-II,203,0.316695,0.259923,0.350163,0.045614,19,19,0,3433
SPEA-II,204,0.318160,0.240675,0.365507,0.025326,18,18,0,3431
SPEA-II,205,0.317149,0.257439,0.357523,0.024627,19,19,0,3451
SPEA-II,206,0.341608,0.244241,0.333028,0.031272,21,21,0,3387
SPEA-II,207,0.351432,0.218097,0.311432,0.042788,14,14,0,3305
SPEA-II,208,0.347316,0.254311,0.343006,0.023981,20,20,0,3274
SPEA-II,209,0.313021,0.247250,0.357022,0.061829,16,16,0,3292
SPEA-II,MEAN,0.324585,0.251621,0.349947,0.035656,19,19,0,3388
SPEA-II,STDDEV,0.014892,0.017692,0.016251,0.013015,,,,
AMOSA,200,0.057596,0.175084,0.581415,0.059406,7,7,0,4170
AMOSA,201,0.065680,0.168237,0.571576,0.199405,9,9,0,4105
AMOSA,202,0.062460,0.091250,0.597235,0.085416,6,6,0,4110
AMOSA,203,0.044234,0.179263,0.599175,0.043345,7,7,0,4109
AMOSA,204,0.060190,0.126215,0.591975,0.070532,5,5,0,4121
AMOSA,205,0.068553,0.158088,0.582707,0.009062,9,9,0,4116
AMOSA,206,0.062057,0.119054,0.604819,0.016062,9,9,0,4111
AMOSA,207,0.078057,0.127242,0.584945,0.039022,10,10,0,4123
AMOSA,208,0.070639,0.147952,0.582360,0.053055,6,6,0,4114
AMOSA,209,0.064833,0.168391,0.589677,0.031079,7,7,0,4120
AMOSA,MEAN,0.063430,0.146078,0.588588,0.060639,8,8,0,4119
AMOSA,STDDEV,0.008456,0.027504,0.009436,0.051298,,,,
Universal_Pareto,ALL,0.819120,0.000000,0.000000,0.000000,15,15,15,0
