Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed
SA_WaitingTime_Dominance,MEAN,0.117363,0.022338,0.614104,0.003003,27,27,21,2398,0.279694
SA_WaitingTime_Dominance,STDDEV,0.012654,0.008122,0.006593,0.002200,,,,,0.002067
SA_Energy_Dominance,200,0.555170,0.143108,0.174849,0.003361,110,111,0,3125,0.649957
SA_Energy_Dominance,201,0.582056,0.112980,0.170368,0.003279,137,139,0,3035,0.668134
SA_Energy_Dominance,202,0.515850,0.106418,0.276849,0.002442,84,87,0,3227,0.603126
SA_Energy_Dominance,203,0.526544,0.143782,0.204595,0.004345,107,109,0,3446,0.619699
SA_Energy_Dominance,204,0.538653,0.116124,0.241043,0.003905,100,101,4,3249,0.625064
SA_Energy_Dominance,205,0.511797,0.107506,0.264203,0.002500,109,110,0,3025,0.601889
SA_Energy_Dominance,206,0.514012,0.126746,0.243719,0.002790,90,91,0,2940,0.604883
SA_Energy_Dominance,207,0.549530,0.125128,0.200119,0.002999,121,122,0,3091,0.637874
SA_Energy_Dominance,208,0.547057,0.126506,0.181411,0.003993,96,96,0,3324,0.636969
SA_Energy_Dominance,209,0.586825,0.095366,0.177690,0.002671,113,114,0,3603,0.666562
SA_Energy_Dominance,MEAN,0.542749,0.120366,0.213484,0.003228,107,108,4,3206,0.631415
SA_Energy_Dominance,STDDEV,0.025482,0.014913,0.037657,0.000633,,,,,0.023566
NSGA-II,200,0.571962,0.014165,0.273131,0.004257,51,51,1,9894,0.651872
NSGA-II,201,0.579581,0.006805,0.291649,0.005065,46,46,16,9124,0.656403
NSGA-II,202,0.538144,0.017223,0.295343,0.003817,45,45,0,8399,0.623718
NSGA-II,203,0.546826,0.010015,0.310181,0.004958,45,45,5,8883,0.630922
NSGA-II,204,0.530475,0.012201,0.313012,0.003776,43,43,0,8824,0.616724
NSGA-II,205,0.546535,0.006896,0.303361,0.003209,49,49,5,8549,0.629936
NSGA-II,206,0.555268,0.011189,0.304149,0.002837,45,45,0,8666,0.637439
NSGA-II,207,0.529557,0.019283,0.307122,0.005250,41,41,0,8484,0.616614
NSGA-II,208,0.524666,0.015473,0.317083,0.004315,43,43,0,8579,0.612209
NSGA-II,209,0.520360,0.004213,0.333067,0.002913,43,43,21,6106,0.608441
NSGA-II,MEAN,0.544337,0.011746,0.304810,0.004040,45,45,48,8550,0.628428
NSGA-II,STDDEV,0.018832,0.004634,0.015230,0.000837,,,,,0.015438
SPEA-II,200,0.449896,0.017746,0.376475,0.001529,41,41,0,6526,0.552153
SPEA-II,201,0.423113,0.020279,0.391816,0.001254,47,47,0,6349,0.530446
SPEA-II,202,0.519627,0.017988,0.325700,0.005747,48,48,0,7118,0.609058
SPEA-II,203,0.318629,0.017144,0.469938,0.002471,29,29,0,9054,0.445163
SPEA-II,204,0.504875,0.001557,0.357050,0.003702,39,39,21,10078,0.596823
SPEA-II,205,0.545179,0.023650,0.295055,0.005376,55,55,0,10073,0.630438
SPEA-II,206,0.477399,0.007825,0.368364,0.002170,38,38,4,9139,0.574346
SPEA-II,207,0.476911,0.027954,0.338183,0.006762,41,41,0,9640,0.574261
SPEA-II,208,0.384195,0.020888,0.421063,0.002318,39,39,0,9484,0.498560
SPEA-II,209,0.468478,0.017063,0.361267,0.003359,46,46,1,9807,0.567597
SPEA-II,MEAN,0.456830,0.017209,0.370491,0.003469,42,42,26,8726,0.557885
SPEA-II,STDDEV,0.063702,0.007168,0.046850,0.001800,,,,,0.052004
AMOSA,200,0.227153,0.036148,0.520490,0.015156,12,12,0,8136,0.368775
AMOSA,201,0.229847,0.047029,0.506287,0.003097,26,26,0,8114,0.371368
AMOSA,202,0.239820,0.042491,0.505568,0.006484,15,15,0,5791,0.379595
AMOSA,203,0.234179,0.043183,0.504308,0.007757,19,19,0,5300,0.374601
AMOSA,204,0.262995,0.042406,0.481187,0.004334,23,23,0,5407,0.398113
AMOSA,205,0.217364,0.033593,0.520077,0.006995,22,22,0,5310,0.361351
AMOSA,206,0.271648,0.054924,0.464018,0.009537,26,26,0,5327,0.405657
AMOSA,207,0.231191,0.050482,0.508101,0.004009,26,26,0,5258,0.372357
AMOSA,208,0.245834,0.047179,0.501002,0.003047,22,22,0,5352,0.384032
AMOSA,209,0.260491,0.037243,0.493177,0.006115,17,17,0,5239,0.395973
AMOSA,MEAN,0.242052,0.043468,0.500421,0.006653,21,21,0,5923,0.381182
AMOSA,STDDEV,0.016835,0.006316,0.016347,0.003468,,,,,0.013711
GA_WaitingTime_Dominance_PC90,200,0.117884,0.042840,0.611912,0.005010,9,9,0,11272,0.280802
GA_WaitingTime_Dominance_PC90,201,0.111282,0.038057,0.619408,0.003416,9,9,0,9838,0.275526
GA_WaitingTime_Dominance_PC90,202,0.124112,0.037274,0.606289,0.011835,7,7,0,9482,0.285546
GA_WaitingTime_Dominance_PC90,203,0.116660,0.044626,0.612864,0.011339,10,10,0,9654,0.278720
GA_WaitingTime_Dominance_PC90,204,0.123468,0.035093,0.611593,0.008749,5,5,0,9466,0.285288
GA_WaitingTime_Dominance_PC90,205,0.118169,0.038171,0.614558,0.003242,7,7,0,7323,0.281180
GA_WaitingTime_Dominance_PC90,206,0.121654,0.030221,0.609698,0.005112,9,9,0,6868,0.285981
GA_WaitingTime_Dominance_PC90,207,0.130616,0.031330,0.605353,0.002709,14,14,0,6965,0.292144
GA_WaitingTime_Dominance_PC90,208,0.129860,0.031379,0.606103,0.009767,12,12,0,6870,0.291901
GA_WaitingTime_Dominance_PC90,209,0.128395,0.034191,0.606517,0.002738,8,8,0,7876,0.290353
GA_WaitingTime_Dominance_PC90,MEAN,0.122210,0.036318,0.610429,0.006392,9,9,0,8561,0.284744
GA_WaitingTime_Dominance_PC90,STDDEV,0.005985,0.004598,0.004297,0.003468,,,,,0.005380
GA_Energy_Dominance_PC90,200,0.670386,0.045670,0.074133,0.007008,81,81,15,8546,0.749539
GA_Energy_Dominance_PC90,201,0.663660,0.046878,0.076764,0.008037,83,83,14,7862,0.746074
GA_Energy_Dominance_PC90,202,0.660437,0.044885,0.087395,0.007870,92,92,12,9936,0.737914
GA_Energy_Dominance_PC90,203,0.631560,0.070332,0.099524,0.006274,90,90,14,11233,0.725391
GA_Energy_Dominance_PC90,204,0.659338,0.053324,0.085505,0.010024,89,89,0,10758,0.735171
GA_Energy_Dominance_PC90,205,0.573716,0.079025,0.190439,0.005447,96,96,14,10401,0.653033
GA_Energy_Dominance_PC90,206,0.639703,0.069247,0.110021,0.005822,88,88,0,10599,0.718908
GA_Energy_Dominance_PC90,207,0.621210,0.082190,0.102505,0.010785,72,72,2,10878,0.718890
GA_Energy_Dominance_PC90,208,0.659955,0.053198,0.090987,0.006079,104,104,12,11210,0.730870
GA_Energy_Dominance_PC90,209,0.638445,0.072085,0.096919,0.006780,104,104,0,10896,0.718619
GA_Energy_Dominance_PC90,MEAN,0.641841,0.061684,0.101419,0.007413,90,90,83,10231,0.723441
GA_Energy_Dominance_PC90,STDDEV,0.027312,0.013642,0.031519,0.001698,,,,,0.025732
SA_WaitingTime_Dominance_PC90,200,0.105861,0.046854,0.622554,0.000790,6,6,0,6900,0.269069
SA_WaitingTime_Dominance_PC90,201,0.148158,0.052343,0.597010,0.007762,11,11,0,7214,0.274810
SA_WaitingTime_Dominance_PC90,202,0.104413,0.047845,0.623054,0.003313,11,11,0,6550,0.268269
SA_WaitingTime_Dominance_PC90,203,0.118209,0.042118,0.615136,0.006181,12,12,0,7018,0.273484
SA_WaitingTime_Dominance_PC90,204,0.137988,0.051409,0.605382,0.002096,12,12,0,6724,0.269084
SA_WaitingTime_Dominance_PC90,205,0.116830,0.038299,0.615918,0.091821,3,3,0,6981,0.274703
SA_WaitingTime_Dominance_PC90,206,0.104827,0.048631,0.623076,0.002747,5,5,0,6797,0.267801
SA_WaitingTime_Dominance_PC90,207,0.159436,0.056502,0.595097,0.005624,8,9,0,6858,0.271373
SA_WaitingTime_Dominance_PC90,208,0.146311,0.041398,0.601337,0.006479,17,17,0,7154,0.272984
SA_WaitingTime_Dominance_PC90,209,0.111677,0.048007,0.616797,0.015072,6,6,0,6793,0.273733
SA_WaitingTime_Dominance_PC90,MEAN,0.125371,0.047341,0.611536,0.014189,9,9,0,6898,0.271531
SA_WaitingTime_Dominance_PC90,STDDEV,0.019573,0.005220,0.010345,0.026155,,,,,0.002612
SA_Energy_Dominance_PC90,200,0.552278,0.138243,0.176417,0.003068,93,94,0,6974,0.647926
SA_Energy_Dominance_PC90,201,0.581505,0.116767,0.170389,0.003404,114,115,0,6998,0.667746
SA_Energy_Dominance_PC90,202,0.514698,0.106273,0.275877,0.004250,64,67,0,7004,0.602192
SA_Energy_Dominance_PC90,203,0.523958,0.140068,0.204697,0.004927,87,89,0,7744,0.617883
SA_Energy_Dominance_PC90,204,0.537323,0.115789,0.240804,0.003894,87,88,4,7813,0.623332
SA_Energy_Dominance_PC90,205,0.510623,0.107972,0.265102,0.004374,81,82,0,6919,0.600905
SA_Energy_Dominance_PC90,206,0.513424,0.124704,0.243807,0.002730,76,77,0,6852,0.604402
SA_Energy_Dominance_PC90,207,0.549044,0.125366,0.200279,0.003111,119,120,0,7089,0.637532
SA_Energy_Dominance_PC90,208,0.547057,0.126506,0.181411,0.003993,96,96,0,6798,0.636969
SA_Energy_Dominance_PC90,209,0.585698,0.093688,0.177804,0.002647,104,105,0,6922,0.665656
SA_Energy_Dominance_PC90,MEAN,0.541561,0.119538,0.213659,0.003640,92,93,4,7111,0.630454
SA_Energy_Dominance_PC90,STDDEV,0.025579,0.013712,0.037426,0.000723,,,,,0.023637
NSGA-II_PC90,200,0.509195,0.017720,0.326706,0.006694,33,33,0,13426,0.599312
NSGA-II_PC90,201,0.370319,0.025509,0.417978,0.002367,37,37,0,13240,0.486354
NSGA-II_PC90,202,0.546663,0.016595,0.292502,0.002372,50,50,0,13363,0.630033
NSGA-II_PC90,203,0.566987,0.008782,0.277240,0.002807,49,49,4,13457,0.646679
NSGA-II_PC90,204,0.482654,0.009433,0.347322,0.004281,34,34,0,13689,0.577811
NSGA-II_PC90,205,0.561714,0.022060,0.257915,0.004744,44,44,0,13609,0.642247
NSGA-II_PC90,206,0.563085,0.011859,0.283559,0.003750,43,43,0,14051,0.643478
NSGA-II_PC90,207,0.457116,0.021848,0.359243,0.028087,31,31,0,13667,0.556587
NSGA-II_PC90,208,0.534663,0.015254,0.315976,0.003646,47,47,0,13851,0.620534
NSGA-II_PC90,209,0.520026,0.015377,0.320324,0.003281,44,44,0,13700,0.608890
NSGA-II_PC90,MEAN,0.511242,0.016444,0.319876,0.006203,41,41,4,13605,0.601192
NSGA-II_PC90,STDDEV,0.058166,0.005254,0.044401,0.007396,,,,,0.047472
SPEA-II_PC90,200,0.473057,0.016412,0.354483,0.007737,37,37,0,15062,0.570650
SPEA-II_PC90,201,0.495861,0.024514,0.329248,0.002855,44,44,0,14425,0.589700
SPEA-II_PC90,202,0.498448,0.011164,0.349601,0.002835,38,38,2,15355,0.591021
SPEA-II_PC90,203,0.500455,0.021653,0.340591,0.005034,40,40,0,15428,0.592631
SPEA-II_PC90,204,0.426908,0.014265,0.400991,0.002572,30,30,0,15644,0.533193
SPEA-II_PC90,205,0.442303,0.017347,0.371781,0.002728,46,46,0,15014,0.545167
SPEA-II_PC90,206,0.497647,0.014055,0.341750,0.004851,39,39,0,14438,0.590355
SPEA-II_PC90,207,0.435889,0.008689,0.398167,0.001052,33,33,0,14299,0.539825
SPEA-II_PC90,208,0.464581,0.008559,0.371307,0.002288,35,35,1,14127,0.563348
SPEA-II_PC90,209,0.456967,0.011011,0.377729,0.003012,35,35,1,14527,0.557545
SPEA-II_PC90,MEAN,0.469212,0.014767,0.363565,0.003496,38,38,4,14831,0.567343
SPEA-II_PC90,STDDEV,0.026758,0.005051,0.023205,0.001793,,,,,0.021835
AMOSA_PC90,200,0.275461,0.050235,0.469980,0.004078,27,27,0,14783,0.408472
AMOSA_PC90,201,0.227313,0.045088,0.506846,0.008752,23,23,0,14768,0.369334
AMOSA_PC90,202,0.246305,0.046366,0.497525,0.005735,26,26,0,14973,0.384508
AMOSA_PC90,203,0.237098,0.043696,0.509132,0.001964,27,27,0,15244,0.377344
AMOSA_PC90,204,0.250841,0.041561,0.495969,0.004757,27,27,0,12947,0.388452
AMOSA_PC90,205,0.263963,0.040303,0.484598,0.003806,31,31,0,12614,0.399823
AMOSA_PC90,206,0.238735,0.046654,0.500779,0.004125,23,23,0,14926,0.378672
AMOSA_PC90,207,0.253587,0.041716,0.492945,0.005398,17,17,0,14759,0.390624
AMOSA_PC90,208,0.237915,0.038588,0.503619,0.002969,22,22,0,13495,0.377972
AMOSA_PC90,209,0.219730,0.042975,0.521066,0.004405,24,24,0,10405,0.362928
AMOSA_PC90,MEAN,0.245095,0.043718,0.498246,0.004599,25,25,0,13891,0.383813
AMOSA_PC90,STDDEV,0.015812,0.003274,0.013295,0.001731,,,,,0.012965
GA_WaitingTime_Dominance_PC60,200,0.103051,0.049976,0.624279,0.048404,3,3,0,6891,0.266253
GA_WaitingTime_Dominance_PC60,201,0.104598,0.047948,0.624587,0.004631,4,4,0,9031,0.268102
GA_WaitingTime_Dominance_PC60,202,0.107284,0.048088,0.620194,0.006735,6,6,0,10102,0.270150
GA_WaitingTime_Dominance_PC60,203,0.102561,0.048360,0.627101,0.000000,1,1,0,9550,0.265708
GA_WaitingTime_Dominance_PC60,204,0.104904,0.047334,0.625114,0.000000,2,2,0,9821,0.267977
GA_WaitingTime_Dominance_PC60,205,0.112020,0.047399,0.618124,0.003573,5,5,0,10162,0.274052
GA_WaitingTime_Dominance_PC60,206,0.112381,0.045427,0.617274,0.001376,7,7,0,9670,0.274914
GA_WaitingTime_Dominance_PC60,207,0.111499,0.044837,0.617281,0.023485,7,7,0,10141,0.274319
GA_WaitingTime_Dominance_PC60,208,0.107817,0.047935,0.619844,0.016913,7,7,0,9469,0.270653
GA_WaitingTime_Dominance_PC60,209,0.103631,0.049293,0.623352,0.023548,5,5,0,9347,0.267005
GA_WaitingTime_Dominance_PC60,MEAN,0.106975,0.047660,0.621715,0.012867,5,5,0,9418,0.269913
GA_WaitingTime_Dominance_PC60,STDDEV,0.003632,0.001483,0.003408,0.014701,,,,,0.003297
GA_Energy_Dominance_PC60,200,0.661045,0.041473,0.077341,0.012643,74,74,15,10703,0.739960
GA_Energy_Dominance_PC60,201,0.641015,0.038113,0.100853,0.011042,73,73,19,10780,0.721036
GA_Energy_Dominance_PC60,202,0.646331,0.034991,0.097543,0.014493,78,78,13,10609,0.724932
GA_Energy_Dominance_PC60,203,0.621696,0.061538,0.109945,0.021565,72,72,13,10625,0.689386
GA_Energy_Dominance_PC60,204,0.645909,0.044252,0.094108,0.015412,79,79,0,10631,0.717431
GA_Energy_Dominance_PC60,205,0.567418,0.077194,0.191591,0.004074,88,88,15,10062,0.644920
GA_Energy_Dominance_PC60,206,0.635031,0.065005,0.113632,0.007864,78,78,0,10461,0.714089
GA_Energy_Dominance_PC60,207,0.605443,0.079786,0.117370,0.018395,63,63,2,10757,0.675988
GA_Energy_Dominance_PC60,208,0.652257,0.043561,0.102619,0.004876,90,90,14,10374,0.720874
GA_Energy_Dominance_PC60,209,0.608999,0.063934,0.113690,0.017842,92,92,0,10627,0.685995
GA_Energy_Dominance_PC60,MEAN,0.628514,0.054984,0.111869,0.012821,79,79,91,10562,0.703461
GA_Energy_Dominance_PC60,STDDEV,0.026708,0.015635,0.028837,0.005564,,,,,0.027200
SA_WaitingTime_Dominance_PC60,200,0.105750,0.047192,0.624193,0.005313,3,3,0,6796,0.268740
SA_WaitingTime_Dominance_PC60,201,0.107070,0.048203,0.621889,0.011981,5,5,0,6876,0.269573
SA_WaitingTime_Dominance_PC60,202,0.104191,0.048411,0.623993,0.006618,5,5,0,6767,0.267281
SA_WaitingTime_Dominance_PC60,203,0.105616,0.048782,0.623548,0.010362,4,4,0,6997,0.268453
SA_WaitingTime_Dominance_PC60,204,0.106081,0.048846,0.622370,0.004687,8,8,0,7263,0.268799
SA_WaitingTime_Dominance_PC60,205,0.105960,0.047305,0.624549,0.000000,2,2,0,6966,0.268657
SA_WaitingTime_Dominance_PC60,206,0.104796,0.047774,0.625085,0.003669,3,3,0,6776,0.267677
SA_WaitingTime_Dominance_PC60,207,0.107171,0.046880,0.623498,0.000701,3,4,0,6941,0.269887
SA_WaitingTime_Dominance_PC60,208,0.104201,0.048360,0.624065,0.001414,8,8,0,6899,0.267388
SA_WaitingTime_Dominance_PC60,209,0.111553,0.047718,0.619470,0.000868,4,4,0,6764,0.273235
SA_WaitingTime_Dominance_PC60,MEAN,0.106239,0.047947,0.623266,0.004561,5,5,0,6904,0.268969
SA_WaitingTime_Dominance_PC60,STDDEV,0.002024,0.000645,0.001556,0.003919,,,,,0.001639
SA_Energy_Dominance_PC60,200,0.473769,0.112978,0.254032,0.004446,62,63,0,6998,0.548894
SA_Energy_Dominance_PC60,201,0.533189,0.100669,0.217316,0.006418,50,50,0,7019,0.606730
SA_Energy_Dominance_PC60,202,0.484899,0.097087,0.317667,0.004152,17,20,0,6949,0.564749
SA_Energy_Dominance_PC60,203,0.484489,0.145701,0.251562,0.005592,76,80,0,6881,0.563547
SA_Energy_Dominance_PC60,204,0.491030,0.116980,0.286206,0.007113,20,23,5,7004,0.567597
SA_Energy_Dominance_PC60,205,0.476601,0.122543,0.306301,0.002934,43,45,0,7202,0.556613
SA_Energy_Dominance_PC60,206,0.491514,0.125221,0.254554,0.086319,22,23,0,7485,0.585734
SA_Energy_Dominance_PC60,207,0.471666,0.089116,0.274080,0.003790,34,35,0,7384,0.545718
SA_Energy_Dominance_PC60,208,0.490285,0.097125,0.236472,0.006637,62,63,0,7013,0.566583
SA_Energy_Dominance_PC60,209,0.556068,0.064145,0.192087,0.002620,49,50,0,6939,0.641897
SA_Energy_Dominance_PC60,MEAN,0.495351,0.107157,0.259028,0.013002,44,45,5,7087,0.574806
SA_Energy_Dominance_PC60,STDDEV,0.026044,0.021445,0.036700,0.024483,,,,,0.027992
NSGA-II_PC60,200,0.307323,0.018563,0.477719,0.001950,16,16,0,12695,0.435254
NSGA-II_PC60,201,0.301887,0.021266,0.477824,0.002714,34,34,0,12655,0.431006
NSGA-II_PC60,202,0.396221,0.062071,0.358476,0.005867,44,44,0,13973,0.508495
NSGA-II_PC60,203,0.285497,0.015656,0.500255,0.001509,24,24,0,12125,0.417767
NSGA-II_PC60,204,0.329628,0.017974,0.461007,0.003053,34,34,0,12200,0.453721
NSGA-II_PC60,205,0.288300,0.015047,0.494141,0.005737,23,23,0,12350,0.420543
NSGA-II_PC60,206,0.375567,0.052087,0.389415,0.005471,29,29,0,14168,0.490677
NSGA-II_PC60,207,0.319284,0.017703,0.473049,0.001696,31,31,0,12315,0.445512
NSGA-II_PC60,208,0.287697,0.018123,0.491160,0.001777,29,29,0,11562,0.419580
NSGA-II_PC60,209,0.421433,0.035394,0.362111,0.004664,29,29,0,13575,0.527208
NSGA-II_PC60,MEAN,0.331284,0.027388,0.448516,0.003444,29,29,0,12761,0.454976
NSGA-II_PC60,STDDEV,0.046619,0.015971,0.053021,0.001709,,,,,0.037728
SPEA-II_PC60,200,0.381618,0.027553,0.405070,0.005264,28,28,0,14000,0.495229
SPEA-II_PC60,201,0.313736,0.005929,0.487931,0.000495,18,18,0,12955,0.440986
SPEA-II_PC60,202,0.460948,0.043161,0.338823,0.002818,30,30,0,14429,0.560522
SPEA-II_PC60,203,0.306654,0.000715,0.496051,0.002716,16,16,9,13179,0.435623
SPEA-II_PC60,204,0.392593,0.039915,0.389025,0.027676,32,32,0,14050,0.503255
SPEA-II_PC60,205,0.388571,0.043103,0.391516,0.007454,32,32,0,13991,0.501336
SPEA-II_PC60,206,0.324986,0.011803,0.469077,0.002351,23,23,0,12901,0.450182
SPEA-II_PC60,207,0.297582,0.008449,0.495823,0.001138,14,14,0,13199,0.427663
SPEA-II_PC60,208,0.415433,0.057840,0.358899,0.003456,37,37,0,14069,0.522639
SPEA-II_PC60,209,0.385935,0.027491,0.401490,0.003675,31,31,0,14372,0.498485
SPEA-II_PC60,MEAN,0.366806,0.026596,0.423370,0.005704,26,26,9,13714,0.483592
SPEA-II_PC60,STDDEV,0.050918,0.018295,0.055769,0.007561,,,,,0.041064
AMOSA_PC60,200,0.229554,0.040083,0.516899,0.006958,16,16,0,15113,0.370583
AMOSA_PC60,201,0.193558,0.048587,0.536876,0.002925,21,21,0,15085,0.341099
AMOSA_PC60,202,0.244423,0.056476,0.489323,0.005709,26,26,0,15305,0.383075
AMOSA_PC60,203,0.176098,0.030869,0.568899,0.010402,8,8,0,15099,0.327292
AMOSA_PC60,204,0.209652,0.038544,0.533680,0.003703,18,18,0,14627,0.354277
AMOSA_PC60,205,0.272427,0.114119,0.425419,0.010057,22,22,0,14045,0.406901
AMOSA_PC60,206,0.268346,0.054431,0.472620,0.005247,35,35,0,14598,0.402630
AMOSA_PC60,207,0.174324,0.041755,0.556657,0.003245,16,16,0,14666,0.325871
AMOSA_PC60,208,0.243681,0.044836,0.500427,0.005878,19,19,0,10591,0.382011
AMOSA_PC60,209,0.212938,0.060878,0.517518,0.005746,18,18,0,14607,0.357287
AMOSA_PC60,MEAN,0.222500,0.053058,0.511832,0.005987,20,20,0,14373,0.365103
AMOSA_PC60,STDDEV,0.033379,0.022113,0.040087,0.002445,,,,,0.027418
GA_WaitingTime_Dominance_PC30,200,0.000000,0.261444,0.716678,0.000000,1,1,0,9552,0.109701
GA_WaitingTime_Dominance_PC30,201,0.000000,0.380737,0.737365,0.000000,1,1,0,9451,0.074226
GA_WaitingTime_Dominance_PC30,202,0.039845,0.194293,0.657055,0.000000,1,1,0,9394,0.191556
GA_WaitingTime_Dominance_PC30,203,0.001387,0.211179,0.697307,0.000000,1,1,0,9506,0.157360
GA_WaitingTime_Dominance_PC30,204,0.006639,0.237639,0.691732,0.000000,1,1,0,9366,0.157233
GA_WaitingTime_Dominance_PC30,205,0.000000,0.256202,0.724477,0.000000,1,1,0,9454,0.091487
GA_WaitingTime_Dominance_PC30,206,0.000000,0.255937,0.723383,0.000000,1,1,0,9512,0.094118
GA_WaitingTime_Dominance_PC30,207,0.000000,0.293692,0.709109,0.000000,1,1,0,9542,0.127529
GA_WaitingTime_Dominance_PC30,208,0.000000,0.272718,0.732387,0.000000,1,1,0,9527,0.071222
GA_WaitingTime_Dominance_PC30,209,0.000000,0.319685,0.712901,0.000000,1,1,0,9398,0.120957
GA_WaitingTime_Dominance_PC30,MEAN,0.004787,0.268353,0.710239,0.000000,1,1,0,9470,0.119539
GA_WaitingTime_Dominance_PC30,STDDEV,0.011851,0.050964,0.022338,0.000000,,,,,0.037445
GA_Energy_Dominance_PC30,200,0.550937,0.015416,0.154619,0.095852,48,48,16,10693,0.629389
GA_Energy_Dominance_PC30,201,0.482042,0.006702,0.272366,0.004888,74,74,38,10743,0.555078
GA_Energy_Dominance_PC30,202,0.572723,0.012803,0.134746,0.082450,62,62,14,10752,0.657780
GA_Energy_Dominance_PC30,203,0.454056,0.029937,0.258690,0.030497,54,54,16,10811,0.539145
GA_Energy_Dominance_PC30,204,0.571381,0.025943,0.179926,0.004477,76,76,0,10536,0.637607
GA_Energy_Dominance_PC30,205,0.514650,0.019808,0.252876,0.002693,57,57,24,10084,0.585601
GA_Energy_Dominance_PC30,206,0.565856,0.036055,0.183586,0.003281,78,78,0,10547,0.633152
GA_Energy_Dominance_PC30,207,0.434340,0.044589,0.275842,0.014886,58,58,2,11395,0.518573
GA_Energy_Dominance_PC30,208,0.604139,0.012617,0.171486,0.008115,51,51,18,10058,0.667615
GA_Energy_Dominance_PC30,209,0.497629,0.047585,0.251869,0.003209,85,85,0,7643,0.555557
GA_Energy_Dominance_PC30,MEAN,0.524775,0.025146,0.213601,0.025035,64,64,128,10326,0.597950
GA_Energy_Dominance_PC30,STDDEV,0.053839,0.013405,0.050865,0.033178,,,,,0.050774
SA_WaitingTime_Dominance_PC30,200,0.102553,0.048428,0.627084,0.000000,1,1,0,5023,0.265691
SA_WaitingTime_Dominance_PC30,201,0.075974,0.050415,0.648978,0.000000,1,1,0,5246,0.244236
